date,excess_log_return,baspread,log_Mkt-RF^2,coskew,rev3,mom1m,log_Mkt-RF_lag2,aeavol,ep,sp,agr,chcapx,grnoa,ibq_adj,chinvest,pchcurrat,pchsale_pchxsga,pchsaleinv,rsup,salecash,chsaleq,sue,disp,max,lev,stdacc,ol,saleinv,roavol,chfeps,sfe,first_lag_excess_return
2018-09-28,-7.261202139612505,60.1168608141591,0.1386073693437811,-416.3464022534041,63.17441815938578,105.94753338036988,8.00381491848892,2967.042352767589,27.250559235894656,534.9815863556704,-32.5767612104444,293.2001196219314,17.90311710659873,50.66843572119043,-53.20046517524936,-87.56866768908756,212.45516811627343,106.6770877520144,39.17238343490554,10563.541786258174,167.4612577961917,0.95524572944532,109.22205753172022,9.584338168984232,24.966410842967434,0.0268402921229145,8826.967995683663,6.11653192636868,0.2793477204854397,-184.29862631326392,4.259940762772612,-2.8092385662284194
2018-10-31,-15.01696133523197,72.61284384866052,4.34199634338768e-05,-447.0453179149422,30.447386953255304,-49.73169764494888,52.34488486881111,4012.9491544372927,23.453822184705817,530.7163785021265,-27.82044487095552,283.7995750610768,16.97507039448996,16.310262808859495,-55.39854358132436,-91.43806256281944,256.8989259388371,193.6061065806074,29.453180035406817,11567.902539761351,183.48439068529797,0.8298744284016956,290.54055011878575,1.6545349807152263,-12.489713523871387,0.0142839092199473,-10369.91895619873,-27.398031837723465,-0.2368922204286825,-74.313442919478,-0.9877634634458374,-7.261202139612505
2018-11-30,2.6402772549927622,90.88691960594404,0.7695391143834025,-279.50137052437583,63.76180055149485,-280.94168230139536,55.9136849483047,4031.999867148744,32.17250243190902,523.9755530788539,18.26423292503173,1845.096077327198,14.466365103485057,9.231202721179486,-14.535102631342886,-27.57898108382569,9.442838930883596,-2.5770913008376493,17.143492933086385,18537.552794617437,18.05815653518982,0.699773327088108,292.70136128674574,-7.889059685666069,-41.83220013210553,-0.0229766336225467,-31313.43824278749,-85.37907872819142,0.6795344424023391,-19.693041919010483,-0.5791778061367054,-15.01696133523197
2018-12-31,-19.355855575919986,100.51135312141793,0.0335310791748639,-216.0364585018889,-48.09320977840497,-289.6670075484897,0.9714048225060066,3827.634624654095,24.31172688377028,478.839230108099,20.15365970711281,2060.4518467677,14.237502466975544,24.96486965710694,2.273416223635113,-10.58932952351912,-13.887457519321565,-34.55670618611738,12.099388574992451,18069.28002944273,-11.538702727615217,0.360716434511029,168.53828408264698,-34.01734656042191,-73.32262877503831,-0.2229567923151354,-32107.691596004646,-66.16663638087948,-0.5574709498770574,-281.1762404944792,1.2984183498300652,2.6402772549927622
2019-01-31,15.405333941913542,68.2164122019989,1.204976507714865,-288.528653366074,-92.02639492834376,-494.7575752600664,-130.2690280139802,2920.792232583333,26.17157767418956,495.6001850816939,14.676712873573504,2682.968996004957,6.800796705426235,24.022626392513896,-3.3260439096123307,-12.868935573585947,-31.62055644492176,-48.34349018498147,9.76297972663616,18761.155607097357,-27.66601675476577,0.3829911747479578,190.45339599877929,9.300837613570453,29.12872187670609,-0.0022154396825524,22485.02991999872,-20.345540790317955,-0.0217381660962239,26.18969554706763,1.279384817710799,-19.355855575919986
2019-02-28,0.4524411489125788,104.58714053012568,0.7703788393255706,-279.1523490741805,-193.78803642958383,-181.6015570173249,26.69016128335394,2458.740979080473,26.53636258021884,485.5932228074138,10.708451840668763,2762.2186120391752,21.13933375981501,18.64837915816517,10.947373547627166,18.96088474557641,51.79724960731984,-56.86740366207711,7.438047958032149,14148.45356498092,-33.8027526608385,0.4081792492789864,75.62578981054791,-8.714314088803263,-31.548533813141376,-0.0632445161375687,-26586.960903461324,-125.48401967230392,-0.805476273306553,-27.681434345328316,-1.647431346829627,15.405333941913542
2019-03-29,-5.0069706519606365,113.26146667349848,0.1333973253813815,32.0346953925414,52.88237834676734,26.23903353835189,-162.81969236822806,3264.599139050068,5.03131056637956,728.4550078384827,443.7825533806864,1523.013681594995,1075.684813196629,-68.98009961168191,185.2631617555409,-142.7900721317506,-4.127869069704776,-137.39990227056424,-11.216688616348035,16094.096446969652,51.09563610221876,0.0098683639665817,127.61484900168884,50.329102715765714,827.6897720617137,-0.2737126283904114,102250.23069433893,-141.47415860181673,0.0147191045815873,-20.154771076764547,-1.243895325394604,0.4524411489125788
2019-04-30,5.770087228590489,98.70256407063466,0.0142719105787823,17.10116870352295,-251.17360321087995,-73.54014411186095,131.00264711269858,2706.891123948703,4.843694722098088,718.332459996693,443.1911443639139,1548.9770116479808,1087.2999652136816,-73.15298556457095,188.4522496010102,-122.080459076919,-10.0483079221954,-139.6550710563492,-10.905119262733232,16091.746554025343,49.98459498450012,-0.0940336043025627,137.4339906521848,3.645127427465866,-45.15276034296176,-0.0707802357304054,-6453.426889121532,4.6702521022725705,-0.1549536117556229,-115.27556762944306,-18.881318235193937,-5.0069706519606365
2019-05-31,-16.90885936721267,106.57622948338212,0.1791615731321997,21.729845004513216,207.9309887318214,271.0062658569198,53.94050483796683,1580.509176865856,-10.762059221680962,729.3627532204614,474.7216172956838,744.5780725294837,1134.0382089755808,-113.20245587891888,274.85786059321,-88.99781961969353,-76.6288324802278,-171.63746339920684,-14.48702575686056,13864.564577589828,15.053362105269752,0.4198911795788053,153.11952774717432,1.220308444373245,445.7656322835824,-0.0254188481095802,-27088.41097493749,-62.2650182708835,0.8032678043026387,-93.56409951685907,-1.7625342894164326,5.770087228590489
2019-06-28,8.534701997497772,121.75448196747416,0.6165228335812547,46.24260845187683,19.95801235185542,-154.49131118052674,17.773637561532613,2439.5603018541574,-5.829997639751272,700.1790197757343,25.69602102288736,143.94318726936865,67.07492916655147,-145.5727959745321,-120.11776559428782,71.81466360717869,-113.02992756089289,-85.55848606890335,-13.011351701933696,17574.218320400738,-12.923938584783803,0.6059659268838845,475.25206454333016,11.006295990939662,-93.53747379910328,0.066936202911811,-96409.183036546,-6.6482135989786,4.105876116643149,723.8186511004642,23.889442561948098,-16.90885936721267
2019-07-31,-4.8714383260644425,92.79682905867392,0.5294902065825405,24.03887726197958,-41.92031488919504,-31.1029031045923,61.763198124072346,2078.498698087933,0.0623031466900609,677.1825854479515,38.77345635475723,-276.329255799943,96.2970451158368,-110.59182213746816,-103.83263847547356,102.87986919870018,-97.04185354193304,-87.5948322135209,-7.040741347859337,17345.957590326267,-0.9634987070060196,0.6462528806348349,192.86624258564555,-6.867392462317611,-89.07359834631234,-0.0481279410167627,-32342.28557684249,-52.34336379785282,-0.8880153082751114,-26.884269351119716,-0.9009564958328368,8.534701997497772
2019-08-30,-6.416365536104249,91.72772414307684,0.01657133039412,33.00079344404311,92.60481793549332,-39.32863622793845,-115.58131674858436,1842.346301604751,13.545444107334164,701.4678325050926,52.986580346254016,-588.6310349656445,65.62989647665785,152.66587790930902,69.92059209696768,38.61761200736683,6.336628279399804,120.95075574067096,0.5756477553261345,14307.794066269387,140.81418713540398,0.679708757750014,279.101254045997,6.9486048287542985,73.3006723707399,-0.0027532761018831,64799.49211147963,245.6373134982191,-0.0448589940789041,65.6127889989964,-1.2472487537762476,-4.8714383260644425
2019-09-30,13.485338076450187,172.31880509917806,0.080673515453943,38.03226361330934,-210.8325826549794,-229.05005068901747,107.03291024023092,1844.1567687449185,-95.20804576670372,937.608665557098,34.32717484877673,206.6799876216221,62.23549822965692,111.2230339041606,11.291693105771964,28.3423268892577,79.5140302389176,171.87579953938982,-4.324896543318846,13643.5688022238,157.75107981857195,0.8093429090391875,296.60341742166804,-10.961929168702367,697.5117333972598,0.0387510120408622,3634.581905192928,32.91172604490566,0.2798602023994441,-254.97493696241543,-5.254404072735113,-6.416365536104249
2019-10-31,-8.684690208910164,133.71732174941835,0.0237186944472127,53.45607711855332,132.77627658963712,156.65512502428862,18.748683961053104,2087.6854789593463,-101.41087908003,943.7466241362828,20.134825950375006,150.10553588799823,39.25621896213942,87.43012451328724,-34.43402364689959,-97.59681551396623,88.52390572409936,188.6231908914524,-4.601334298457908,14732.16276252897,170.91238994761534,0.6705988139706931,271.4889302416811,-5.69551464896449,-35.16833946386214,-0.1175722196246653,-46583.76794720441,-39.89321615659037,0.1073407659876544,-4.478520436730747,0.7579547113891465,13.485338076450187
2019-11-29,4.565305007317543,131.53145863049394,0.0494341344843619,-37.70410681233695,-52.30266126637704,-67.24522390560303,-42.179420033314,1745.4358741996,-64.76573389820139,797.7859820201936,-17.309904445120065,2203.668404113856,2.13335268410663,-32.77739635855264,-98.3986080211872,-180.32411548922389,96.93460215525572,60.73292495935272,16.955673333734826,19134.46482177925,64.70274367069013,1.0362059581596932,271.3296420291749,34.60202208321195,-348.2083161738906,0.0147946919220545,-13297.013906447217,111.63490947194396,2.647737409402442,-11.89869303791508,-0.7762344120692681,-8.684690208910164
2019-12-31,1.0326395593921018,247.0286080053986,0.1703497249349611,16.122683313283737,-90.69139497053123,53.86320077344039,22.649412458557205,2260.214882010093,-55.48445192831104,746.3199943067951,0.450419873521052,1731.3568473407786,0.5788159450645964,5.947765494138169,-71.29282921875682,-172.077018903282,83.15513151742242,24.32938112286986,8.17051301117847,18887.00955778163,32.807743587769004,2.6823196197610844,274.64114949133074,0.8177888395147761,-179.89778902064654,0.1074447839507697,-19118.21949361195,-23.10956538557275,3.441929766691405,-170.67570181922676,9.780342159962869,4.565305007317543
2020-01-31,-3.583569400717872,102.07787713902596,0.0884250147807343,92.81929155092548,168.9859942435193,161.92174739964491,32.73190074992672,4170.904914693366,-56.9575344361032,743.5587364204239,1.8258593749585212,2387.5973469578457,-0.8823715757507542,2.932867412520321,-73.11281072612057,-103.61178967627365,94.29538811392013,26.54421459987099,5.6376683137368815,21258.903383303244,22.84560602371863,2.75535715003058,319.68451087565745,13.602467071264243,11.6287415724355,0.0177762325244217,20756.13059885148,4.823660083978666,-0.0641796047486771,-35.37453916406389,-2.2869722378084134,1.0326395593921018
2020-02-28,-3.0641446182016088,103.38759309059864,0.000143807667934,60.65748398425378,-88.82211866909032,-41.18518153897175,61.01673717291295,3841.090759171052,-61.30525669876174,734.9372650847567,-23.65138715120799,2129.903814370061,-2.447574259005496,-37.189479884239525,-72.88236435025865,-99.11032946481404,51.37756505261101,-5.391644812218235,3.1088537262339453,21125.615710269096,-20.297011354224345,2.3646301559416267,267.1682321409255,12.02402562705089,-8.845959124711953,0.0116718731675511,12582.157205288531,-83.6609119722516,0.2590946886683518,-100.33449938150665,-4.948001778924031,-3.583569400717872
2020-03-31,-40.71240189772805,330.6125830718337,0.8500597201490534,63.31829893413756,68.73584930443192,-23.011883725125102,43.70373393850026,6837.046216810145,-26.075010550632587,1109.8513841275626,-9.37038648429781,1922.7669407885733,-12.12182491830255,135.42904072437457,-114.94202502953534,39.97610104593984,134.022317353294,-56.41830579655199,1.5339040523408478,10289.720319904469,-45.32293463915266,-0.0913777802610369,265.95167558786085,-37.670810497209885,1135.7610033028527,-0.0112396267126486,60694.18864022801,-89.127795429868,-0.5647177873549332,-95.47916561728266,1.7873328180328016,-3.0641446182016088
2020-04-30,24.178814034534216,316.076847992465,2.438669051063447,318.3446573070904,19.25198296473488,-610.6855456203909,-1.755625082536314,6750.85437738258,-36.15721480657872,1114.9751858538916,-26.77855919359181,1844.429834438538,-21.56384949090893,37.054673057884685,-110.5410302887738,51.81257956700769,136.6004786169912,-33.835645950497785,0.5488123697490106,10237.28560804764,-48.53635828636165,-2.308169055884818,292.5730613848288,23.3919293171592,15.6627214707637,0.0491900633353319,-21009.37358251261,0.4905976019836089,0.296911065853223,4.802530169455679,-5.824185640566764,-40.71240189772805
2020-05-29,-0.0913467962814458,211.3509493926817,1.8887889200760333,-426.61904723283897,-36.29952692395278,-329.1881101177452,-128.5269380985153,4044.893370438594,-73.51275440716074,1117.4171974805522,-35.010786793932084,486.598410262942,-42.055217796504,-142.94492847009928,-199.5644126832344,241.541215027661,111.4897923535494,4.873163232985135,-12.260045291396125,7313.375655348166,-6.8317102146859465,-1.605723430581791,332.049847988513,-16.179448413872223,320.9380192420504,-0.0575658426247174,-122280.86141605768,-161.49635669199824,3.971083275081707,36.56805587094334,-1.7519688265162188,24.178814034534216
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.18039681686767,-4293.14172880959,-1.3561418389534352,-1294479.8022089377,-2571.476240950052,-35.87663100930717,261.1526856636442,-25.08563232864012,-0.0913467962814458
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
