date,excess_log_return,RF,log_Mkt-RF,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag3,cashpr,chatoia,chinv,chinvest,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsaleinv,rsup,chsaleq,chnanalyst,turn,baspread,max,aeavol,bm,cashdebt,sp,acc,noa,operprof,rd_sale,sue,first_lag_excess_return
2010-10-29,11.588211900512173,3.555732909788839,32.3965954645641,-380.5447280801185,-265.7103817498908,98.3730560926364,-19.16852941074408,-281.9420303951851,-12960.075613901306,157.27401529984232,29.19763144060448,595.9608619820542,-54.800674989254944,91.27014981192238,-38.25645553230356,32.81381095755691,349.9967804114603,79.62720448450786,1364.9387668207326,234.4572652714792,-49.640691181603984,-25.072680248415395,177.41635310166794,-48.42840559485512,1.3671883175950938,-70.20471020488094,31.9946189755899,-77952.20419523586,-0.9415891898733548,-5.505501866098342,-0.0169857543639848,36.37284694703287
2010-11-30,12.49387259863254,3.582337685330195,13.635258877470006,375.5918492404679,-388.4067754233654,658.3163919775731,5.582759667184737,334.497824784915,-10891.200258469356,170.7078098231093,46.07576775067876,626.6054046178253,38.91995744461726,116.68964153073826,184.69559901317237,193.87155399877764,337.64577272652,296.5536264040051,1853.199503634047,-361.94309465329343,71.31712135437112,36.37623073736199,-201.06596591624884,15.47082701920408,27.71968743261874,132.1331792633573,27.61109656586686,112300.03923414928,10.200332721394943,12.38711337453023,-0.2542942823217882,11.588211900512173
2010-12-31,16.559215618120522,3.5905061503576823,2.1476505957305605,-393.5096277501136,378.68206989220016,464.4978794702394,-21.65665387494909,-245.14898793348124,-8972.028800585147,105.54140395512364,67.3183105471035,52.251137253111,199.3503280758837,-123.62823473897204,-138.6610147710503,236.62346262853416,358.44880215022425,577.2836881062369,4195.3295620542485,-59.0532526074785,-56.00029580018145,-1.357743442656897,472.0845859313854,-102.97937311666055,5.953246307806637,-184.40204417118548,-16.462190595832283,216039.695425774,-11.6504293958385,-117.75483344035258,6.22147991092631,12.49387259863254
2011-01-31,-6.514833191542215,3.598959916666744,23.74183470495901,510.9880735406431,-396.35164641566513,1103.981603682568,-37.87940763381375,459.24485862212254,-2188.979565286073,126.6015124314692,81.64019728957861,53.732180073421205,237.7472241500624,-118.86722042845462,-113.15796497111808,266.7111878068587,363.2701816105655,651.7565203667359,2951.925396639399,-1105.8247404887743,-46.34761150246109,-25.17564952870748,-298.30108224675723,22.721121371370828,12.296794575561025,12.372472293014653,10.617123850444273,59466.4425492771,11.724623363810052,0.9077548940394422,0.0658315051858329,16.559215618120522
2011-02-28,20.692859010522493,3.610101200812216,7.1128478461093865,175.42222955266138,513.5758846131291,516.0314112581838,-8.919656619113567,193.0342535586045,-26767.268500584272,82.85517403515398,74.32810253808731,-11.962066323242553,264.4157378019114,-153.02888539593022,-354.6715754520436,76.0721762407025,414.8793369192607,357.8763285855316,1468.6415300325743,1338.0153716620885,44.97298328351249,10.0563142384068,623.8302189878768,-23.04239958027847,-18.05476072698292,-45.7143371585762,2.4249974836344848,2265415.859906083,4.638672852744207,1.332400400816354,0.1923907303469025,-6.514833191542215
2011-03-31,2.836577872227321,3.604410646613611,12.363642765398914,182.64802533833765,174.88550591187789,633.5838467153515,-4.516879064977312,30.24812035416009,-17825.432121489288,228.26321463872603,69.92886519567926,-9.18014459274032,270.5083208055325,-139.65656638271923,78.49541112152231,409.9644551334993,471.1511129760253,582.864049076754,-1851.211885149309,132.73438204866443,-15.614410573835473,0.5726606982257181,604.9887899244359,-65.5648481186322,6.267515379458189,-40.25514503455543,-5.874553895213467,745782.5270622578,-12.078568102256613,-7.44460043666831,0.1039002453408208,20.692859010522493
2011-04-29,17.899457475503386,3.619154374621584,1.6608261373824906,238.4644802177746,184.8354168903093,496.95251792117386,4.444571741073279,336.3598513394586,-23390.49569868612,134.93686166875156,33.65338204764221,-10.09111850503617,-111.42347618966456,390.0430821648944,93.24492011131647,44.27823835806008,458.1559726011123,78.94445657528692,-3551.3651473318305,-467.22479171093846,-61.53559232726576,17.80100059894835,1254.3592122927091,-46.542687496217695,-35.03117951830819,-140.94288704178553,-49.48563200314058,38063.69602413476,-51.08187011273043,172.52873521605417,-9.5056386521003,2.836577872227321
2011-05-31,11.492413482660838,0.0,10.349433177234028,-79.57495022414517,238.6488810122615,510.5716977955373,-2.846616290366093,100.51787001181629,308.30206157112053,134.69664595378913,21.698192466342334,45.95722641154106,-90.66034771548864,379.54724990080126,94.67072990109936,25.159211438793264,478.28599290976246,102.20099737657718,-1636.7209981721776,162.53028185581024,-12.217304789659837,-26.04067551823005,388.9923159295631,5.062683963904874,5.224743181007682,-24.797604237921405,-9.499449068221764,-269154.1343650557,16.050828391714106,0.8226689417293755,0.1278868774452761,17.899457475503386
2011-06-30,-7.479234315471196,0.0,-4.642660710436539,301.70662257623275,-81.12743975924818,766.0068404848761,65.01847363925611,176.1600855104029,-7260.936640951102,108.30162992999531,14.640519258161476,0.3950326059758382,378.51967924536,-442.7036507874316,98.807536028146,313.2544574580337,582.2160014102421,474.98963819036544,133.15806375046702,1166.1751093382854,-0.0945835050964092,-2.215292905213232,974.2666420185906,-34.802531591114075,65.97482904286028,-65.30590802498637,206.6453637367972,122506.98979814725,101.23661569401968,-164.40547669512517,12.587505453308518,11.492413482660838
2011-07-29,-25.960530937536912,0.0,-6.441081395253582,38.41446488133169,306.35579686188737,368.7951645486959,37.42246675141562,23.77762828163912,-9222.296669570398,121.5753678055048,25.839473264323452,3.8663507897530898,410.68758389853895,-493.4054920391263,68.82764269942533,279.8215717127375,583.8543707737234,497.85214567002527,3397.881439386489,-692.9613518520391,-2.898113163609821,34.2044474059677,-472.84058691472,12.923820304617948,-3.0253989866523625,14.73932973103956,-20.04655654811912,47919.584772363305,1.2889157441528596,-7.462201798482127,0.0421505088338225,-7.479234315471196
2011-08-31,-19.720109911027222,0.0,-8.661250670298749,259.01257767676896,38.34087390395094,-10.850221395119751,-0.9224843849658716,147.6246867243459,-9016.284987014324,189.89206905028996,65.49806410703425,-2.668421692074599,390.0682054740252,-440.2382721851078,-46.19069394401089,210.475811323987,591.584712689139,569.0159631190896,957.0675390256336,-611.7665603416917,46.94057997555038,-2.3200992845661403,-45.51206309406189,-80.17682434425296,-31.983053117519265,-77.04992166777765,32.87766695145015,62183.35319527052,-28.018805903731614,-0.5166569901152371,-0.0723938852647929,-25.960530937536912
2011-09-30,-33.80636818817256,3.622196771041589,-22.371650904322752,176.177883309875,258.07190057126184,-513.0506427863204,9.370802926884522,-65.3470631532658,-10147.308241988994,236.38851756143356,68.49334887769979,10.688474544347686,-144.44605112488122,150.95968349997432,-226.1382367039581,-120.52472954164053,727.5097725113063,85.16392674626218,1346.1854922826749,360.40749386123207,1.940192821178812,-55.288204548674685,-543.801106109383,-10.347926144790565,15.108457854811604,236.6493500882061,-22.45645578581386,156293.99535176717,-34.550959102362185,128.7514580577494,-9.172301326710258,-19.720109911027222
2011-10-31,46.45569792697278,0.0,-28.477254631538347,-103.45483770912548,174.49402008084618,-1151.0994289540054,-90.9086147543424,-89.56371346318171,-7641.561186140813,208.539962282234,53.60303378099268,9.643279670733364,-177.7525519860999,167.03613837280537,-223.084608050046,-117.49297919557064,714.6127585957687,43.61405989637061,-71.18525183471218,-21.52275627830886,0.723586863212347,-0.3923178437632941,98.11556043533984,-18.82095833566973,-4.086906003514969,-29.241638706655067,-13.24006821977121,-76363.67412887141,-29.59083913782433,-1.6851104412218376,-0.0019484602421275,-33.80636818817256
2011-11-30,3.9962059999567177,0.0,38.44914873646248,-305.8162078350685,-101.06438553178349,-392.4747347652193,-74.10756973939702,-118.60191532749222,-31222.16351669197,216.1833304936655,36.28507859313362,4.208101906367901,-80.4456974208115,158.70056382384348,96.266347503559,161.73581316673278,726.8699239371375,225.61384999000876,1542.9200379010886,-72.63368181464011,46.46688549971253,-86.14820611367452,-940.4999411222096,35.17213483697378,0.5017855176351986,128.08758364911864,2.123489987063678,-400659.3156142533,20.48533325250025,8.205986635430122,0.2167235826053848,46.45569792697278
2011-12-30,-0.6479100486098102,0.0,-1.0120859918650993,-264.88569680907386,-312.0307237827634,-25.79517209171123,225.29277076491428,-313.62903782188783,-41497.08359573076,110.22531991929168,41.21960050361707,155.480479576595,-181.42473051373304,135.91812116855857,78.6692995273044,67.85972598189421,808.8789894238282,279.1940030439582,-45.22491673637302,254.1069879540114,-6.924141752308401,111.08986325606328,-2170.738399381859,578.1438505307874,-3.4917051239289663,684.3763466782048,-45.74866228481081,980410.5794704036,-42.87581087468368,294.8887782145962,1.414298583207272,3.9962059999567177
2012-01-31,14.514374005543791,0.0,2.662751326439111,-471.57589989855705,-264.6900485471955,233.41003974180927,-5.149226358256189,-401.35916806977446,-40081.02979601028,117.87499013889207,38.63906469925853,157.2600520240347,-181.93668617621415,121.28386012317593,135.85174866460514,124.90326308278328,817.9165073910793,323.4635387140799,84.3172656311813,-1698.6967577909973,-3.5554414993326877,-17.512295749568352,454.2472156278759,6.700282902365416,5.115862056076082,38.72946874662102,-3.22054913439797,54458.96998176165,7.071199582924635,-1.3029600010552258,-0.0070100416895377,-0.6479100486098102
2012-02-29,13.501730592514798,0.0,17.791485222411826,648.6747447160984,-471.34738713688506,917.6535753259964,-13.728206628304571,546.5402987068255,-15611.07202656167,109.17482152905428,30.130757941463305,-55.87853282863436,-57.47944226042415,68.8185173298584,213.15204424970744,144.2761344022112,798.4278170440043,275.71698001674764,-1242.4410244023409,764.397079230821,-42.810828110989405,-28.373632319681175,291.2363655850936,-119.12260255278534,-5.854825624855209,-99.85865941625524,25.795371539669414,56021.43822014704,15.760817561949864,4.020875543687453,-0.2070777056790205,14.514374005543791
2012-03-30,3.3590321109659738,0.0,15.661561542756916,65.28917908163638,652.8315189222566,461.1327740965359,-26.014688062106377,-14.33456567255594,-7970.028388985899,128.87429021016106,59.666331666395386,-44.08144218526484,4.184032016612501,90.4192218701648,14.647470871527132,-2.5585440340408283,573.2557993976792,173.1040983303276,-202.0655313671549,476.5257547241426,-60.84526684378142,12.044735758876982,2202.9035522458994,-181.65910635656385,-10.005265653151014,-285.3828426475284,-80.9990138361405,217485.7201690115,-11.300827770276442,-8.697566870644323,0.4171589583136486,13.501730592514798
2012-04-30,0.0018820655532512,0.0,11.118425632458644,-9.317958909780792,63.49884358033526,453.6589699400391,3.6149248943991794,37.88408069668708,-6503.425130336825,64.79068155808342,25.88770003484615,-67.34508188610042,2523.9521482516416,-91.31114101269328,-31.07872035985688,49.65142794186178,594.7060982806917,105.506325750502,-362.0314736951927,-365.4817764582112,-7.199512388438677,-19.857991677911173,-223.3183772595239,-80.27807846607084,-7.640232014571552,-221.56510129907656,-59.95853922879115,-45405.99131142907,-17.967032372630342,-269.8598465091559,-2.32536476223814,3.3590321109659738
2012-05-31,-15.198386184712376,0.0,-3.100727991463782,217.789938859853,-9.166342708839103,468.57210525770256,-46.64785238732308,253.4627457189649,-6692.218165049638,37.94759575340829,24.99314441142265,-59.64725872933975,2410.1176114958203,-77.85032906241379,-62.76540425055738,19.057023498651013,581.5417630579773,53.08732537015746,374.3064858331525,270.633596264423,54.22682715083366,2.342879639219859,121.78605179079386,-19.07014652427733,-6.369096051169777,-19.42135266214791,39.2804850088942,149232.39555290714,-0.4614237541642865,3.32636414112946,-0.332406756566452,0.0018820655532512
2012-06-29,18.226062845530308,3.631690485275759,-23.20364518188606,193.3874976886268,219.2858505623665,44.96835270178634,-23.905291692227586,222.4622068476944,-6512.312781478557,-4.69961204605281,-38.34676430904034,-36.25503801028199,-204.6315507653179,-2384.184068993971,198.5715681637336,238.6525639727301,470.4526299194141,78.58364097586644,-407.2745896176741,-65.40060662915585,8.71224323169983,-25.988825776903127,-404.5365334654862,-80.47423306155679,39.174542079118,-125.64546821453678,101.30072319242696,87179.7260623984,91.6158623670405,50.09357217746518,0.2224248540235001,-15.198386184712376
2012-07-31,3.550874532967768,0.0,13.815190216085838,52.28362314883095,192.3955437046241,109.75685418374124,95.85813500706706,156.56680901565773,3999.9576929650943,-2.5994844351507496,-22.638604754576296,-38.60746286323259,-198.482556716503,-2399.668547306749,143.41917049690804,183.48219027816413,467.04919560639456,70.23185654110922,-621.8519999258757,301.5319504953696,29.116172678560417,-33.12120544000368,473.9845596043233,-27.93153470806965,-0.4652713194718672,-36.53559215896803,-18.3336180627816,-125366.4564318005,-4.277405059547107,-3.0910643469590013,-0.0098432548268374,18.226062845530308
2012-08-31,2.9633036738314176,0.0,2.8554373230609333,7.82515178915682,52.33496928403537,116.7553415787363,-24.15035191243584,-43.86550512924849,2995.204247274068,43.48891161600889,5.389580188362138,-43.5082678985379,-248.026971895093,-2237.4030972275696,136.51122150555594,208.90322489579768,447.18757676185584,196.8639364528015,1392.88227277362,-368.7098432765733,11.992977383275786,43.10596627261657,-370.2218388231986,-16.253344595254475,-9.542069101136065,-3.999143994619772,-4.624828846180535,356975.5008781981,4.796255803256884,-21.530742186565533,0.0274462157670087,3.550874532967768
2012-09-28,5.413947089105486,3.6307933384644313,9.141541460178438,-204.22895120161908,7.150817860200329,146.71801303750354,29.960722024610128,-328.7284343648818,-5179.007296587489,76.12409516698014,58.69760112662061,-44.58852288332243,0.0,57.96004294572517,-203.8494110253028,-58.81233807944035,270.8264913293413,85.17394969131264,894.1935218821982,-702.8439044504694,-31.239324641038195,1.0991253651162651,-711.7577799166102,58.27862936638439,-26.01090579705044,52.839977154811095,12.708501953580296,97977.81912267952,-18.78675778348355,-35.87998909915498,-0.3683260839696187,2.9633036738314176
2012-10-31,0.7373481119968347,3.6326886310753257,9.783316919031344,257.22875465968906,-203.22995336276665,423.4758673237207,-8.381660559410365,196.5181615058882,-11020.57740984335,50.62733872942459,36.71901726365802,-44.87948354803668,0.0,68.25566775193109,-194.4987740409554,-45.09834730224354,264.94929491538613,43.54722039880586,2092.454544509276,766.0653352767508,-28.92634292047813,7.440098807283562,258.594280702554,33.47916533018224,4.984963694072292,5.537511122968681,-21.15133561509738,-22321.90123800561,-0.5778459290531828,-0.5559247633205189,0.1989669465865942,5.413947089105486
2012-11-30,11.785330851411436,3.6366937368151686,-6.456926178021451,55.53578457822591,258.2060804927705,186.0576050508937,23.698503491736133,40.59840778312839,9714.283267770348,40.066044218600425,21.369720553448182,51.27079022716721,0.0,54.64470258416532,-45.22120293591468,85.97592831873283,218.7934836214594,116.64766148967254,-112.8419985016198,-225.83379427653472,216.63625664870148,9.360584433663576,-823.2669137889634,67.94238837669582,45.08586597020343,117.70448584360383,-40.44293574932519,-122897.7836283315,2.263418953744804,21.248005573412343,0.2149074405562818,0.7373481119968347
2012-12-31,-6.890377538068347,3.636297595175752,2.825024466946949,41.92398718059338,55.528043014584966,293.05037109693524,9.569178964298004,129.898575671533,21172.78459658125,92.71995590318816,34.231367436458605,53.0956735557896,0.0,16.25135971077556,143.15694790106085,257.2458597521916,221.18548382472247,408.2264887250129,-380.4919467368493,6.539355990888453,-95.64264703216594,-104.2596211378996,-421.79336287002025,-87.3610849068591,2.6222861147774097,110.99213536121351,-12.92882697330512,166502.64782393535,8.124162202459672,327.1458949723384,-0.1124536111885539,11.785330851411436
2013-01-31,12.38616579522096,3.653129295133749,4.2850299755639325,71.4744058091224,42.80092146144996,166.5476615701383,36.80512182613423,140.07320005184005,21695.71615724041,42.6994092444843,43.48256380588636,59.83235391957414,-63.58516504150928,78.7447386001283,13.218845064445588,115.58163135691596,203.76383874755243,304.90422518253985,-1378.663145698384,-239.21317398227168,-53.969416652432415,-5.887603750053415,740.3618255342399,-5.760528418619288,-11.614650121087266,-82.60842770729141,-19.42489197723572,64012.8233234901,-26.44400094136563,104.42960377573138,-0.1323235329566946,-6.890377538068347
2013-02-28,0.4024657229945443,0.0,19.7657690977544,18.505122291149675,70.71768101961548,276.79675379784794,-4.896953449549391,-92.03795486736507,16162.04960604664,37.74547858055537,40.41882164159666,37.58221733967687,-100.43058617172032,75.30112662981269,-12.881244697846247,82.18311985306532,179.39962368349296,219.03193598680355,-974.9859912891131,567.4760257194298,-11.611468933929755,-3.616113151863772,1688.5987568371347,-30.41048613462817,-15.018234785518471,-82.64051962406847,26.348777547211853,331127.0399636887,-0.6579076124631342,-12.654420876551058,-0.3484123851750041,12.38616579522096
2013-03-29,8.943497782671473,0.0,4.684720106093197,166.69489115314852,19.51993567824085,265.84254973887766,-9.389440005662529,40.45955544150309,26488.124038969258,97.18363547977415,0.0779150860076818,-867.3224769902537,344.6634998287868,-2630.981778028457,81.05919061830846,2792.842998620383,193.88167621497936,2755.671726508256,172.63156462808314,316.95461711477174,-11.197535356751928,-0.6796345977372198,-746.445180531764,48.35068121725226,30.44325033146401,28.477764094517624,-87.23868702241981,227055.2130698673,-30.173789423346363,-677.5928677306441,0.3173107543284616,0.4024657229945443
2013-04-30,10.738892466023357,0.0,14.44036821167734,-87.66918807785734,166.65457285003453,221.46981427422824,0.0,61.08476841473757,25736.831295554883,57.82813211025161,-12.095305022569608,-871.4786109845691,369.2698020903693,-2674.226571827533,34.8533066451467,2743.1397530988024,179.8574072906067,2643.981695081892,1473.6010379085076,-234.71928000226944,82.67440038955533,-27.242407585294984,1379.1236167972556,-7.734149785458612,52.77239217979775,-21.72864766908333,-37.6697472583034,33003.369301434606,-12.492139077544492,-0.0394313636659715,0.0364108705226164,8.943497782671473
2013-05-31,9.034282349071876,0.0,5.631676819384999,184.15921693906725,-88.15728854707933,471.2665815635266,-32.45209847477281,283.2052840768999,18436.651248287413,90.7703172336268,-12.291559312689753,-886.7647259970853,403.9487995452895,-2700.656491107188,159.96736936414217,2870.6032571285764,184.7924583967321,2769.7794067650657,1752.474706565978,-564.8413638673978,-124.01395009382732,21.831314709456763,-1720.5059122645844,-18.711406432215423,-13.69908900208884,34.859347470479406,22.70211423616371,-11766.59028254822,-6.690584363999108,0.8188077981406154,-0.2601908294365619,10.738892466023357
2013-06-28,-2.468482644704048,0.0,10.129686527362344,6.7439204324263695,184.93817074324755,426.3347570439747,-45.510064932490266,67.22496560769984,318.1958907244257,-35.92656678455762,-36.1884203052429,-657.4642140531377,-9.693851356270866,-166.67435731455052,195.21752141626564,246.52810170680377,100.4678130670772,116.6999962299775,58.02222952119405,856.9310656364582,126.0131451050344,19.68590998990379,-1012.9160879871106,-30.636228815133563,-43.18667163918724,-251.33763551493485,183.49044837993145,593379.0303638391,83.44067649352371,63.19973930697324,-0.1683821507136651,9.034282349071876
2013-07-31,26.596865707012945,0.0,-4.435345999939016,122.83412411377186,7.573194915901432,396.8898091646696,8.38215106536724,207.8948890214371,8430.804786393674,-41.37485719091235,-35.343801679252394,-635.3655837404458,20.90427809421227,-178.78988917025114,165.64685021381274,217.9004700989972,99.74117214888928,91.06559616216688,-1028.2022579255315,-447.1028162749767,152.26446018276954,15.8816122124353,178.82798957429532,4.816097657132104,-1.016852418305291,12.066402589848622,-18.901642452407373,-5816.392444051802,7.214760064391839,-7.02946694974726,0.0033726956095401,-2.468482644704048
2013-08-30,-14.80097463509208,0.0,20.18113030695455,163.42220437432206,123.41586265426076,649.8199346115443,-9.942770358190256,80.8620177098105,5176.084138573241,53.23710464981546,-1.0657638903503894,-641.9920686768729,74.14864586634064,-183.0994652593576,121.31347318376504,208.61150532278575,174.65733593007792,210.09529343031733,-2022.4169060067063,-509.9390882650032,-144.9603856125812,-47.78804512942338,1427.3398418015968,-29.994746772835697,-11.204851972044024,17.709998863032524,26.25242218421633,-54321.97097937763,-1.0485015150246682,-1.2512802891888413,0.0499311546654156,26.596865707012945
2013-09-30,17.292964037877052,0.0,-10.140527492658634,142.59720219054384,166.13843688629265,286.6426855086356,-45.29411389727679,146.64178059651456,1220.4197416982654,136.0683681164384,53.35602298135699,-662.417265906635,-87.37993509244485,-76.26374910620308,-215.95592550611383,55.33067143768951,184.5853567336628,100.41650562128184,-317.9531914300304,290.5991853738087,30.88965435555815,43.57586784379214,-477.2512287550471,24.73000254439694,-36.69566622105566,43.64721913552057,-56.25737427956653,-40267.5825157389,-17.71191838746489,-2.649057318790625,0.5717743872306884,-14.80097463509208
2013-10-31,23.616020740216783,0.0,13.61130252497204,-26.55715522491499,142.77516305541278,400.16692065537103,-1.8616654278745064,-63.68311182787446,13463.79783772688,124.35623353020644,42.598274225904426,-37.14435259798303,-114.708054819482,220.55288363124365,-188.4830062750096,16.97357814328289,191.20586002742724,34.532567734968225,-215.5104463230237,-192.3705590107365,-46.299625053664215,-25.612511300131416,645.1124529016979,-36.69148438110415,-61.35519867533438,-31.930558079054208,-21.484081371861805,-54177.65167205967,-15.279374773057157,30.01810082699608,0.2944693861826949,17.292964037877052
2013-11-29,18.40474484735428,0.0,15.108254688552869,381.5225610717828,-26.895745731700167,783.0931965221757,-24.53963850681812,291.73515620835667,19779.286284544403,110.39212212262824,15.34540393708236,-34.59410088372876,-213.27020184176007,195.73185053796223,57.85868589619953,249.2981322449059,184.46365830663152,201.42227468622,1170.8156951069975,349.745219838966,-8.387472827947477,18.398386425206297,775.2945132892928,-10.803991904380837,61.07057886664919,-44.37062472546086,-19.308538676760605,100456.9385501612,37.8439035179785,12.589852282632547,-0.0298478309423881,23.616020740216783
2013-12-31,12.81436130220814,0.0,11.419680237747832,-205.9780215266175,386.68567596129895,673.7669455742388,3.903518646622495,-147.1062745859179,19556.50066615672,100.4912024210285,15.975402345572672,14.511838370464492,-154.3441285814375,-47.74976192733874,226.8670748462416,309.99380189992746,145.13901356707453,461.762665021288,4713.750332035194,256.59335105401215,285.1537185169205,37.49441421607628,1319.051783561641,16.09280353543363,19.71149835764049,-37.25390427498451,-33.00581418574035,325281.75718073733,35.81809814804865,-43.56831387819132,-0.5715407703233856,18.40474484735428
2014-01-31,-22.606290825787443,0.0,10.318663042805085,258.70134909576655,-206.9989956752658,1089.9758405497969,2.8743423167281,200.03392570262787,38866.74169348459,63.26087669747041,33.17331536471356,18.994866407422663,-70.76417049732213,-16.428937515172297,139.39961721431308,225.691543120376,145.3329207596835,421.36717092788336,7399.305232952305,-1182.1752272493654,-313.44559240713136,29.0823848906216,-185.6444473472484,0.5369588293201559,-9.196731728823522,-89.51724796162625,-12.780777944810382,141062.37635568343,-14.941710315030887,0.5922272715062249,0.0378295286241657,12.81436130220814
2014-02-28,25.5889396831302,0.0,-12.60340158400997,364.2004214565147,259.32291220929653,512.7575181522961,-14.94615723917308,222.51049334979328,20789.44713913238,31.88920149858781,76.82362529105247,5.263442624642737,-62.22833060265349,62.74622984097899,-51.16168736475504,46.12438285298226,116.87603407462196,364.3154268177927,5796.106214129973,1377.5270310663725,-85.0513722403509,20.171966813431823,-555.2070064607642,-73.80199625165051,-11.135272132606644,-228.48220209745975,27.42152502054938,374022.1374957692,-40.76429924234367,-5.88545025944935,-0.2879296266011418,-22.606290825787443
2014-03-31,3.3652650876964376,0.0,16.893745721695463,270.7325071069183,359.24745372535847,504.86514468623216,16.396389236457157,166.07824530997314,23187.617833706376,51.01760702523834,72.72394203687696,-13.249901763304122,18.157889311467585,-14.028937776114676,-216.3307262436662,-66.01497228067839,109.43091030696668,206.34875103283483,-206.87513313974503,281.696288691061,271.32706618626366,-4.5730180195810135,341.1549808776899,-98.12298027160114,31.167540656871267,-216.861965227708,-89.17235958011509,-95653.41379257104,-5.307243614169579,-14.681385573960789,4.046460270227835,25.5889396831302
2014-04-30,-6.057987592829127,0.0,1.603888727907121,198.27912150810167,275.00222208021654,290.6384785784691,44.28601653852531,150.90392775891823,-2679.9698584768807,28.932749585410956,63.11454851610732,46.277542614888965,13.84733329545524,25.78128499426102,-691.5663452609359,-187.39101931810572,152.56468923659943,167.17997716057076,-2320.114668610297,-231.56949494860052,-215.01912545825496,46.47754248834633,-1195.2151254054716,-49.46392617106767,-22.16104018072042,-105.84421416905388,-66.76981764385255,312667.1825886276,-19.493693099654024,6.734683936359573,0.1917583323525704,3.3652650876964376
2014-05-30,-15.433960992391343,0.0,-0.7112752314571194,-313.8974119537555,197.5621407077139,16.59668721748343,11.460262086925471,-184.03399253837975,28262.854168860584,54.3003846925382,44.33383821621195,-11.983073048263638,-40.13814529107078,1.2783221758363297,-505.6850829388736,-2.955591121049117,186.44899341075936,236.56654642380323,-2372.062837358947,-763.6515911689603,98.10853695013827,-8.247108107066083,-1249.14558489477,-23.230095487991093,-10.77378400714423,-7.722985515055825,46.21382718418079,5370.93083695136,-9.485726159618537,0.1104400731870924,-0.2363222789015324,-6.057987592829127
2014-06-30,12.529555230774804,0.0,7.615716826848733,356.25758341905475,-317.6983181821726,139.50463852777722,23.777920056927403,247.1589199523061,33189.37380135386,61.29465862476543,-26.76926215251201,-89.84053794470266,192.57906499333387,-10.602152402174164,366.5394016908676,561.5039949677462,464.6334603193951,378.3799966707214,1881.820053946168,1899.1906860993051,-124.03027824775091,-15.709845741406184,634.303748170888,-49.29258761560186,61.597950867788256,253.40584850229925,305.1500263402291,2000820.1310112807,24.168257471117958,-9.962983938708703,-1.808223079687936,-15.433960992391343
2014-07-31,-18.294150521920663,0.0,9.592045642772684,50.629504935528246,352.6273903015773,-31.693467884102738,35.93997578777648,23.20056382674437,27423.934253425294,72.29724274626646,-8.995720798133997,-86.16757150369423,242.07840910957717,-52.44612809888212,321.03712801338736,509.2517571949953,472.9622954249677,376.78432475086095,515.6862599552902,-996.2880655131383,52.57332212021538,-13.611324289798176,223.0846489673704,-13.597501155426926,-6.939539591726543,8.412663434776732,-24.42529582682921,2673.6021642740816,-11.187515135146896,-5.026270992329724,-0.1360160534205152,12.529555230774804
2014-08-29,8.655406954292184,0.0,-7.690580407182115,-67.51562076361412,50.69547569449638,-358.9304872292025,-76.33031964726412,-10.327466893048378,28028.689952659504,116.40319338987167,22.992999137617,-13.668747177115817,347.06569503746266,-84.63860553413704,139.044873093039,376.25478814093606,518.1794939636528,410.9714574404642,1253.486928510441,-803.5302469452909,36.859160872864265,27.77513894599167,1715.2952024217166,-4.038728587132482,-2.813006727504103,0.4391744851022849,-5.537075784811945,177264.08106475882,14.175364448800678,-1.845588006844892,0.0237195132757408,-18.294150521920663
2014-09-30,-14.510883976572874,0.0,15.442459402318386,-187.6708346305765,-68.7474740224553,-131.63348867618237,12.187609298003617,109.9617052505929,-1727.5146394250162,105.5829174271,54.17596492176497,-18.87495608294794,60.61483408465398,16.719066611315366,-308.41938816937903,72.92990178415143,355.34520581607524,103.60796067151804,-840.3376175254882,443.91456198174046,-69.92928586938694,-44.05856237045043,-1207.8257891817177,40.70963377059752,-38.789718015726976,-124.86748608929976,-53.6062800689602,-130629.99593287893,-16.15186115481822,-3.352839868577078,0.3953113317830756,8.655406954292184
2014-10-31,23.07125218341044,0.0,-7.407008874121649,175.0413752303586,-187.14574937661664,-136.72620591490485,-28.701360466580105,139.36854429326397,-7860.060474009138,54.51143528214445,46.78393613331127,-23.2772754625201,369.9731807900564,19.093814554725014,-308.2330242623866,-94.32617260836388,339.5527701206339,-86.04905954043818,1362.084352880495,-421.3958797515306,-36.0395003658906,34.85380142652889,866.8363854958716,71.14715168524799,-64.02121243193267,20.75364869988925,-36.90854090713263,106591.88817637973,-17.690081662451462,74.86598894074754,-4.0758442105604376,-14.510883976572874
2014-11-28,3.8642845596952977,0.0,9.237373895062506,-269.4746485538888,173.84022685888124,19.600761790644945,52.48641067526943,-110.84591487698536,-8465.645281512046,45.82518756435223,11.95340306116976,-31.601527173008773,360.5716281274524,37.20939453126763,93.65872236503516,216.24831490087024,412.7370050511456,97.46371162940692,1359.8382927904115,527.408191308682,15.04429959024,-17.74899777160499,-803.5500406117826,31.826424598314134,37.66507675829348,196.85879090477647,25.282269923948817,113640.02821727096,32.749641457247776,13.888614983741988,-0.1182419620182817,23.07125218341044
