date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,rev2,rev4,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,rd_mve,pchquick,grnoa,chtx,invest,dy,egr,operprof,pchcurrat,pchsale_pchxsga,roeq,rsup,salerec,chsaleq,sfe,RF,baspread,cash,ol,sue,first_lag_excess_return
2018-08-31,-1.1632502865986152,0.8530446506265683,5.922051340819754,0.1856628246183987,79.55624688584177,6.209644949822222,211.28610125609688,72.99292812857179,8.079007616507596,-66.38200158917856,4950.42409396068,5.767141776262735,-251.87126446461,406.4983103059325,-1183.621774711158,79.68685645939132,13.375757846911243,58.81841662428043,307.8887329736221,-217.5388004755851,-171.4746499308427,156.14728180037815,50.14399368520756,5012.211646468685,122.78138019950654,34.469834415901936,3.7960430316786606,-5.932664293306857,-41.43749602599729,45440.32924013026,0.0321712506333582,6.976624774586428
2018-09-28,-7.679058488950884,0.1937531250142583,6.393686760200141,0.2158965404822594,52.53207066255331,-29.09542425838015,236.0932908390809,13.425959826111685,73.346167114596,8.118104834987587,5281.524884557694,3.946215586026548,200.7943425577128,-65.02414985672297,-1381.3130367650772,2.4966116543185914,17.705170154551787,69.023344448342,328.9834979608792,112.19554507063872,-44.00505463865136,183.89220807397103,65.91722692820673,5421.262190373087,265.8918025604073,40.9987383800856,0.0722974004936993,10.88044381706834,37.1656639992666,-106865.98752724286,0.0169924050560563,-1.1632502865986152
2018-10-31,-13.507513369588068,0.4319242434966468,0.1130955315329726,6.76082918497093e-05,110.57827058616289,82.53420212879756,66.49905575818553,87.93032639371229,13.40885956286016,73.25274818720499,4864.9544823487095,3.9371552922764983,188.0978192742958,-66.53157299838334,-1038.4721204313855,2.949036344939455,14.689882844731486,40.23485150123247,331.91221853304654,97.90967247865972,-22.25385456799716,183.44540506209057,63.39710533118112,5251.40829450912,237.3381327223617,40.8602505975028,-1.9173959220705363,-11.553173856722536,-12.20179006781956,332613.8928511292,-0.000542027869073,-7.679058488950884
2018-11-30,21.43662244705826,0.7330188179238748,-15.041614439962215,1.1996204827805226,2.854531322540506,52.46333267172156,-190.12513396304857,94.19619393747358,87.45644355178315,13.336595206098588,4261.748833538577,6.360220112270747,200.47054009784785,82.92011434641299,991.3822091161252,-12.787784162248922,18.069823419692597,136.99545326539993,349.7977033830504,36.08537992632793,327.87384871015485,252.2187422958882,55.47092606112693,5025.552306457374,472.7409560288572,39.862693950472696,7.4562495346406195,-45.22893736256387,-11.331388010273542,-5084.213447785005,-0.0156731192715173,-13.507513369588068
2018-12-31,-15.6408108706285,0.5765617843765246,3.140360290646788,0.0525297631789834,-91.99865913120225,109.38544143179776,21.097556652710555,1.6513192056546728,93.27619944587794,86.60227479019186,3134.138611664458,6.262236598924424,-133.99197065536336,52.38212273619625,4237.756871028513,8.736695117377046,23.302047938903677,-16.986261739506592,332.1518424393556,-156.17121025537418,242.97281093662,103.01084808406752,98.27192198521963,4951.095839598799,247.08265167601496,44.16295881818635,-2.0413328322240147,-17.473937390923197,6.556429251779662,-373576.77799655776,-0.5468291446259609,21.43662244705826
2019-01-31,18.93949003273972,0.4195754399066133,-18.950426073685534,1.8983507693829689,-209.4515959960029,1.5070212348496943,-207.16580310479327,-223.6074960576211,1.6760673098168408,94.67411760236334,3460.59964380002,6.344267667385025,-142.29262139967273,51.51447540374956,4330.636742894696,8.500193362275736,24.955114965604388,-5.700042751182686,325.41882147512104,-155.4509094063593,202.9925472422553,93.0055726009242,100.89507685989533,4973.866599161984,221.9574162518038,45.798985179087104,2.150120939023992,56.29712147052672,1.9451240002471195,266980.1238016384,-0.0098349395347064,-15.6408108706285
2019-02-28,-3.9299754766560975,0.6490791098672438,15.154867749080095,1.2212605736161293,318.005076712324,-92.53796541946734,169.86573886171288,46.35432152542601,-221.010895000524,1.6566042854318488,3476.468747620246,6.27641449509878,90.65254204869204,-125.48926870289571,4122.402923794381,-31.110890633230746,24.42924329946645,61.02494734956981,365.747774474873,-49.68705164552003,57.91584832005504,130.82254625589982,101.63012483017822,5274.419821129732,159.52350763733725,44.69119465111408,3.549493534396987,-67.71911235063078,44.81331285951359,-105218.52838916238,0.0450618472634573,18.93949003273972
2019-03-29,-2.742084660147492,0.8245286695148956,6.320585123710602,0.2109436820109767,-225.90914745316357,-208.2256320954268,336.7186775107997,-281.39564534045604,46.987880367335386,-224.0316145813096,3649.836602816655,50.7188025472011,-8.224879676628493,-272.33329408071904,-1919.002215748205,-11.984022279301245,36.93944709750591,-94.29773478441024,296.8350748395394,-87.13922577982505,-37.605417333182416,154.00010364409763,78.45676873816292,5558.513675951193,22.7967187105448,28.127526894463585,-5.403063754120893,34.31985891253737,21.769958699276515,-295865.2717494545,-0.2035253040271799,-3.9299754766560975
2019-04-30,8.126866805981408,0.3676420213404286,2.0634251685186618,0.0225274519338628,282.84498827801883,318.36988846120096,-17.30295777009963,225.57818582738227,-280.4131637017808,46.82382406274929,3678.877536160765,59.86883761338131,26.93947929856279,-254.68123078485775,-7838.928458191182,-14.81140016887321,36.91491870238399,-78.70946646707529,305.37247196404604,-62.75598421740427,-78.33856502937027,160.536090189452,94.56241340120664,5539.95702785432,80.45246050824142,20.19407302010503,1.8208015081284188,-15.767733505135254,-0.2099330436584523,-38464.64720525313,-0.7172769800926111,-2.742084660147492
2019-05-31,-17.597517366069706,0.4424933928864022,7.318084838938238,0.2836050160001906,-38.75792863784021,-223.6906946467787,338.5085964402393,93.25444223376935,225.17308463226647,-279.9095879356883,3175.174175585029,51.83717385832591,11.528521989745538,135.81567107277775,-5935.316500762651,27.01330206493697,24.68626761740209,7.801904167636227,324.6307601867101,-23.7646868630349,68.31796901809363,156.68897443074138,95.532234550455,5399.1589543610335,107.01741020092994,18.9420779760942,3.744915887967316,28.38174801859725,-52.89135964212858,-97868.92373353988,0.0375347461871529,8.126866805981408
2019-06-28,20.155928311803702,0.6060395391589011,-14.411943142180824,1.0343692740883603,-35.112242898685,284.4089177033467,-172.477523907259,32.11170264208191,98.16331654262576,237.026100356991,3431.065041122052,22.233427001865216,146.79751719097914,574.4322005783839,-1918.9323974167296,148.63820145513444,11.116186039596132,70.71996139130152,294.4163102767998,133.31593655663988,-2.78899522910406,126.60466827002742,29.95035207468494,5142.962376789656,-159.99515552224742,37.587427518813385,2.5133481328108687,-27.30780686957158,69.00414625979096,-73249.79941000324,0.3308226340428271,-17.597517366069706
2019-07-31,-3.7292527770846746,1.8199022158715492,13.371228366552415,0.8943500903505802,130.3527646955439,-35.62560488033753,175.78726418891398,112.86208221399453,31.794715174289472,97.19430716035222,3136.5058558813125,6.383865170599204,136.33137332443064,515.5790221656425,-809.8543972826551,143.42840756037418,12.16483399276621,70.81183533564055,286.6244077343098,121.0684321505614,-35.97332107129433,118.28389080960244,29.62263769596264,5190.727097322629,-150.51071066128057,33.552826769820044,-6.184714731827498,66.47926279363662,7.754876779180904,117529.82684963197,0.0091878030744672,20.155928311803702
2019-08-30,-2.445473256737314,0.6406067881435638,2.3765809858328955,0.0280570763189928,-221.4253813205084,-34.42356353281963,172.26626953484453,-211.9371530526059,114.43806153157468,32.23868902750995,3785.5011075152834,8.438162195123947,-3.577746149903092,420.38149689611066,1229.2461793880038,184.74244463785448,17.109095668947628,55.23243783077871,289.18934987847075,-33.214829210954015,-133.50389512971614,164.7859127667574,24.845200736880667,5192.49770181341,34.19163559404749,33.84802935686427,2.2648329586846003,42.70538737715592,-15.728923033623571,120739.47776399646,-0.0825583011233582,-3.7292527770846746
2019-09-30,12.98494621678995,0.3932360198688419,-5.245947789381912,0.1369068128022215,305.8091278710043,131.8445644693105,17.103400734568616,196.9852875145371,-211.37353613782545,114.13372967543305,3505.1424987105725,5.711333666413129,245.88458073589305,-830.5234034221244,2170.191756863095,52.60460175127947,20.743606297531127,64.27023170516183,357.5943897612921,189.6358563273291,-192.83106853784076,224.2951023720009,9.859363711907026,5275.393757531979,37.1415012801105,42.45578936188758,-6.086692140081027,-43.0644537876004,46.80885522860035,-14869.974787575193,1.0067927510369965,-2.445473256737314
2019-10-31,3.598079111343237,0.636648383601402,2.8457543344325757,0.0403293745087996,-41.29571055963925,-218.9753198784174,445.5826706677712,34.710593077347056,196.65658260553025,-211.0208218826681,3806.605219007174,5.722638746196018,235.4213915771408,-621.4620970892431,1417.8910906876345,51.620003311589095,17.87561603296745,68.5748517522519,368.6148023426599,189.33084822602572,-156.2977558366864,238.19609055473103,10.35332335272786,5240.269233288504,32.25018572435661,41.7822818287594,3.982815004700754,-38.04015324307372,-18.17533833946493,-341696.5997689776,-0.0018399004252462,12.98494621678995
2019-11-29,-0.3425363730664283,0.545287143510909,4.106189480917432,0.0835992845583303,-21.778842009244315,308.2873280106454,198.9576659628986,-77.41989108663438,35.02202511270843,198.42103415643217,4008.015476670603,6.801584568999544,341.91378873689416,-622.4438800110611,-691.8419489216238,-9.007358149937412,23.404721244817168,217.19329891780245,409.3217463030695,387.75698187517503,247.1483339410008,272.77543448200515,12.423944975043154,5071.509894925936,182.8090803876695,41.49151313874772,-5.89192417496157,-77.90708323516967,-70.16445095203278,29419.84152710065,0.0443808244384552,3.598079111343237
2019-12-31,2.6946799573250617,0.2237892979021226,7.658359545566547,0.290439875375955,207.77164554707943,-40.69852479215639,267.7287424716868,42.14704259806254,-77.6147248244375,35.11016101631632,4416.863204083075,7.676247074257009,-165.60824426819178,317.5037620329916,-1303.1631746034564,33.714829864620405,25.331922602696235,106.28843546421572,419.3386762888989,-37.48461297169607,367.47769118779695,234.07169305523868,7.946351883078796,5103.393448017879,260.39206523323617,43.65020165554766,-6.0204718304547065,125.8319076082889,0.5955722414176989,-98010.1944274297,-1.8776771133525707,-0.3425363730664283
2020-01-31,6.333012215748558,0.3628705882349441,5.50411648879711,0.1501778031190994,61.29688956284534,-22.63116626853148,357.4322287820596,60.51321114907316,42.12216695456488,-77.56891576866781,4330.555902551512,7.67036503788252,-150.70868791732408,131.64437995872427,-1350.8768481491286,33.74623883826636,26.103095130679336,106.84158086654242,407.2067626629765,-21.879409386961584,335.2936917788141,225.09582152428283,6.526120057857199,5055.430256329986,235.9512940547313,41.31743408409691,4.009730444927204,-6.545571402261203,-1.962595462924128,57756.49759243615,0.1436203440203467,2.6946799573250617
2020-02-28,-6.515698614795124,0.3614550785809893,-0.2220444220996145,0.000244253304606,29.562997327629315,208.22564018149703,221.0225926803665,112.95659605855296,60.63937007777204,42.20998393463512,4856.895347504419,7.62390917672405,70.30158109316926,-2.036770090551869,-1374.516342280902,-8.299081832718649,26.11436138073183,179.55662737136868,453.40180515624365,44.97222954316524,199.59339222993205,260.97272382229966,7.241836442234286,5449.230307569777,181.1142159990188,40.90928060667177,-2.0009983634382955,27.971009507571296,50.37656311066223,32087.060625941493,0.0501864193346206,6.333012215748558
2020-03-31,-56.940851273396966,1.0977011536033183,-17.147715401683733,1.4522453417175072,62.817699683108586,60.66676716801952,36.39319496801113,81.6245545347672,113.4548807914752,60.9068681556011,5594.70099563235,55.64346759611984,-58.06151185556507,-139.9805050500141,1980.1281738480911,-16.93671793328096,32.33490365260247,128.28799280355196,337.7134485630815,-162.78641206998012,155.29142270824832,230.51588224123336,20.80232884214159,5841.072019976625,127.41479708328684,26.91500034622888,-1.944073018091391,87.73409092192725,27.616586242009248,-83528.46796024498,0.0235217259805946,-6.515698614795124
2020-04-30,25.378085215783187,0.5199548917181924,-29.029076464678923,4.164367545469259,98.80646841945553,27.32003696500809,-728.0024719739122,-3.2791497108237664,81.33524794868862,113.05275615602922,5055.338656022006,64.4585380369473,-63.90176089661726,-180.69985701999755,1961.049127964606,-19.818513632278712,32.56357930705732,108.5638569017668,327.53126665244577,-160.40725921772355,58.87738269266252,216.55377426316636,-70.04084753703282,5845.008469071738,90.21615107206176,26.51769615804192,-0.0142707995131488,-6.556622576180246,-8.522152272157768,-60681.94678630587,-1.096700480441823,-56.940851273396966
2020-05-29,19.77568793010705,0.3154209425460643,25.358306268928235,3.2446806003244126,-95.97024680709326,60.279760165976334,-430.41729283186254,-242.9176583235297,-3.155193082736809,78.26065728664675,3054.946142752673,56.50566233117887,805.7578089953676,11.665362889549336,7378.63736052627,-23.98606807218236,24.397225379883974,7.054821028484898,322.83126401695625,578.4771308073695,20.30451392867487,8.84740149812896,-150.28162703222634,5138.019521453703,49.30597686777548,19.368970272117355,-24.282792655292884,-90.67006664547468,20.666367147445385,-300031.21251293644,0.1935115817210682,25.378085215783187
2020-06-30,16.28751175793812,0.2277578721535501,10.86507445299659,0.5899027441291034,-773.2250451517026,92.2791536500443,-259.40933009918774,-418.6485164964312,-247.15388862181047,-3.210216355339799,1527.2461887693232,22.10000164939601,641.8648286449055,195.45581790444507,7813.327235073713,11.604102532211613,15.795070394770484,-148.1421826991395,267.42504994156025,535.3549281861863,-129.2477297693551,-122.3282769311946,-180.1748737640404,4785.201195119621,-295.06225800900535,-35.68939190759385,2.001174668943735,-0.3115285775393488,40.93544767076969,-95910.50559483656,10.312457500519743,19.77568793010705
2020-07-31,8.515386714566658,0.215350374075332,4.900258729817447,0.1190757325406008,350.7302776535016,-104.97749598221932,72.45041196430559,378.5530124466543,-424.4151039331223,-250.55825876262293,1534.9315989297838,4.186865090952585,770.9005375390665,200.04456841801536,7829.829902164986,11.677785688326914,16.4912636531587,-175.55987201073273,196.2733810648336,661.5268853901105,-246.07100803447872,-181.35446657677983,-200.3498177659845,4864.376063085211,-422.411141114332,-43.07332526017354,0.01540210172312,14.521664543714508,61.86557057421726,-22631.927372087725,1.0320196440621157,16.28751175793812
2020-08-31,2.831745751271623,0.4551033585444657,11.37839436822375,0.6382287004730901,287.1610599236987,-800.3945545608616,996.2220042921018,162.42757574024188,382.7928013922258,-429.1685477225647,2639.400944084061,5.4463221491128015,40.66273053215861,19.80524843290489,-3944.754444299739,4.9618029112564095,19.555672306344743,145.66023423430732,307.33317711062483,-6.231939827031833,-127.87940466418532,156.4964656204389,-281.2433194870755,5156.854943514672,-174.35964376266787,-40.97366228676421,0.0119728433329004,-4.140224994813792,31.465068275639737,-25411.169080129825,0.0563172395681768,8.515386714566658
2020-09-30,4.036599014143225,0.2674819943587841,14.960789537575833,1.0999492609564472,236.30099899248623,358.79331474694135,701.8145445719126,73.1173567587307,163.3668525176782,385.0063934333489,2430.6864971536424,4.121297580076345,100.08169779576984,-274.517402251489,-2737.794690324006,-0.292080835764509,19.84716064663838,137.54687545639177,306.7322940915542,46.70526225531334,-40.73385396997159,139.5408687334673,-357.5198892413495,5311.738928951624,-95.75355584237944,23.363156875246148,0.0063190070583702,-88.42537860201864,39.42703078661782,22836.054324179888,-9.54047700304893,2.831745751271623
2020-10-30,-1.9629999710625112,0.3108572535783334,-7.52693154831336,0.2782817598784169,120.7631757846146,295.2283128373816,470.7399824670934,169.02843950179314,73.2265688267495,163.6108661500098,2995.454621625301,4.096924685921977,25.101166101990447,-254.44138668903216,-2314.801766470559,-0.7451149472009335,17.39930514288558,226.51229883255027,417.9301347054053,-50.64886654358682,339.9922441335325,235.986567908986,-358.5555014425136,5471.465620460066,264.3467242977228,28.64316265935356,0.0010067650162381,-2.4166544660787963,-2.3603484259381275,345122.6903845314,-0.0641732330081199,4.036599014143225
2020-11-30,26.994095243626056,0.5617375723720767,-4.327574695512335,0.0918376117827323,62.63748865160185,230.8002427691425,228.3870061362681,222.1848330013285,169.50855380081342,73.4345641372756,2634.2297509760183,5.330558505112288,59.16264282365581,-80.59015258112643,6240.215464364772,26.61589970702897,23.20965506535042,280.15076927325384,463.9575806466398,-25.61308939517231,760.0665440806073,297.1053529851094,-182.78055259055657,5649.801773890587,1068.1790062283894,30.41507490551955,0.0033656592547806,257.7110537700306,-28.242212050463426,374680.11447144486,0.0466543682631537,-1.9629999710625112
2020-12-31,11.665678756303633,0.2893467791651422,23.935762160799,2.812577526936672,62.492489092982986,122.6893757232852,516.2934594593777,-111.55451879572286,221.8393229864725,169.24495838725252,2623.028970187588,6.191130929311117,317.6740537159312,-271.1395108944995,8835.01714112044,26.90809696217821,23.27242397679455,291.45117109187095,479.94842369890273,206.12070963011408,702.7448615373764,310.0398925867701,-37.830475496051655,5682.055742523837,1053.0976876749694,35.16935049082849,-0.002245781264961,-31.558976627266706,6.2173015230006285,-4385.3266559885815,1.5848844162293494,26.994095243626056
