date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev2,rev3,rev4,mom1m,log_Mkt-RF_lag3,cashpr,chinv,chcshoq,ibq_adj,chinvest,rsup,sue,sfe,disp,turn,baspread,mom,max,cash,depr,lev,cfp,cfpq,roaq,roavol,chsaleq,first_lag_excess_return
2010-09-30,23.090081054286987,1.3950603211982793,-6.817682720222874,0.3331812751559045,-28.820340893419427,-249.26314672520544,-136.52068605364204,116.69324615812042,-376.2523162008397,-162.14682943909492,9364.489106115476,40.37663595403603,20.067273551191622,-51.85492543587422,7.433582109446198,5.775480929994719,0.604208237109383,107.46513778502444,194.42949383631057,270.58960686659884,-5.500083504048035,365.7715111124375,-21.326202800761,-11.265935120502547,11.14047251592217,19.471921694102207,-43.60222300251746,-43.60222300251746,-1.3293518242835418,0.5603270768491058,-64.60161375324319,-10.81179842385822
2010-10-29,-0.3877904681030089,1.3872650442196686,12.639493904615067,1.1515954130788577,-63.40874114540623,165.20645182752148,-246.19511316177605,-134.70014032873155,92.3448675890196,-111.78916750336036,7112.948289389919,125.81086667688308,16.78064448153472,-38.08672656979057,56.9984994203932,93.40150093219592,-1.6501597919543252,126.39961573507784,198.63844318848572,-814.0272661648287,-15.108233644150417,142.53015188512128,-8.74170087992843,-66.12620188903031,24.25158338277248,251.0610853165248,-42.6718118076296,-42.6718118076296,-2.605782179506157,-0.1497279269988638,169.2458923199851,23.090081054286987
2010-11-30,10.9734680711216,1.4026550390818249,5.338850285384425,0.2032097812759954,-1.86835803024664,-159.38051579994328,169.02770063738993,-252.56688327412303,339.7747241358042,133.636829538063,8191.483115160825,107.84000575863696,16.993043312569647,11.071289101415111,58.53300206682718,101.75091106869829,-1.650080092148851,127.75075807870785,199.5908965390523,571.386746027297,17.240350939213144,-140.68620355124068,32.13152439609405,-11.752651983181693,4.786836989761241,17.552833186262546,1.2251515103023394,1.2251515103023394,11.444971769424724,1.3768135697723167,289.0968567115191,-0.3877904681030089
2010-12-31,3.8348749558131727,1.40257148521717,0.8389439704709254,0.0050181184560482,6.421327902401416,336.7094002469959,-158.87803078945734,168.93177409544023,333.50575093299665,-97.44466135933082,50132.02372217,87.58175163960338,19.445940319093943,30.84816642752756,74.43335597838647,110.00276848334173,-1.5443421023621435,124.42379694521952,201.29960764387243,-175.27677772686138,-37.03478310628189,-154.96273512326917,4.017917168880103,-15.748653859211773,10.722665701468712,-7.838265316189563,-9.350023418573244,-9.350023418573244,5.837065980344811,0.2149928837993044,193.08760713218703,10.9734680711216
2011-01-31,-8.625562484838424,1.4092034463783865,9.296317843006497,0.6132650729765204,-22.29191629731139,-6.666036057708478,340.97936109054336,-160.97508591643088,552.3149459910335,183.47608060604335,48613.25574680981,10.83507213029086,-7.589961156064087,71.88373151702534,5.073911996571091,102.47929286659352,0.6253572925605496,21.49700332448245,52.26774933341681,-902.1996097649442,50.72815035914128,339.7977608791251,19.286297402651428,-2.711574406579075,-3.387464533350567,19.996226434862137,-30.60292622386549,-30.60292622386549,20.982078648221304,-0.3787428601231823,144.7930882528076,3.8348749558131727
2011-02-28,10.034210089519872,1.4115387304393956,2.781102151997007,0.0547950191733911,-64.6781013494041,164.87164051450358,-7.636499341771557,342.4066850421506,93.21637483038975,76.88662584667833,48757.93323176787,10.701938337708544,-7.542794242481243,72.28696025113489,5.166273723696213,103.24118305791816,0.6252749867323038,21.557411434550215,56.83852060227863,697.1773469167711,-65.4994560451499,-15.740691007892394,-4.16852611739796,-0.3463831304794951,-1.829935505542608,3.5877606171872003,-2.496129773219557,-2.496129773219557,0.5176598153745289,0.4089539829553956,8.13085198254521,-8.625562484838424
2011-03-31,4.232212162231948,1.40490448258463,4.8190228154228345,0.1652993579523761,-12.386074759971123,55.1105162889584,163.09390120295782,-7.898227482839529,247.35943726251492,11.976120714619892,25390.54073703719,-4.285934753034961,-2.324278293320879,9.909417290437354,1.6833295780903468,104.86646312265414,0.4703307956350429,20.244874416145947,99.05404044253903,163.8791960162241,-12.151080322167031,334.931168594802,-2.730926440859321,26.710990792523774,-2.6143519536401527,-27.822519708303048,21.936433861059037,21.936433861059037,-12.571987107743126,-0.2602408643938787,-249.36751707267663,10.034210089519872
2011-04-29,9.058373774446578,1.4119069101372863,0.6479225966016279,0.0029733099836319,-23.34967193594973,-118.176048892697,56.18034914415875,164.5930638759438,142.8359556401743,133.42616129192578,29472.628437431897,2.4359373926380448,8.329065001933708,-54.93625114408189,-0.4800543006526958,108.2380788389322,0.4607138078704592,17.15647008329286,145.16277064096673,114.11263106712636,1.495424506827419,77.93076988836435,7.600041630093813,18.67573901063963,-0.4375645668246761,-74.32953937702598,109.52802804687003,109.52802804687003,-12.578183453164485,0.5266371993650552,-487.1959125685095,4.232212162231948
2011-05-31,1.506803112692038,0.0,4.04509416543497,0.1156389549162872,-7.842828882105977,148.50004916937715,-118.62267474891446,55.88077433513247,219.51752076649987,40.01364661803426,29385.427675467243,-6.362754235925733,5.347941243564695,-46.82155232277504,-2.0481382864682627,106.9122219029634,0.2379656211816256,20.47927232802632,147.5115371070317,-480.5091851556315,16.1050738116014,153.4305963900622,-10.963065112976269,-2.4965537690045494,-15.37087074023566,3.3719729776624945,-31.83651069363441,-31.83651069363441,-8.063634684515492,2.7992690983528377,-19.570007756732323,9.058373774446578
2011-06-30,-5.340111248267007,0.0,-1.816777734766177,0.0232208436944478,34.566324671903786,60.16692033657798,149.97805517415114,-119.78724408552068,360.34904582825664,70.29006507533178,30300.9376825502,2.7463059638958978,-2.104914219157651,-88.55511921471148,2.4893777853065866,89.40608865167552,0.2263705991357337,17.438886941876405,178.06276920575226,1721.8479987503013,-11.985237829675713,33.263043707698216,-0.0759185690636741,-16.208175251861178,6.183903606029389,-47.446525800004,-37.84247119433287,-37.84247119433287,-12.081017207970724,0.8316459437656647,-120.4911009052521,1.506803112692038
2011-07-29,1.84712037708998,0.0,-2.5102020506357188,0.0443174546400743,18.99783570060116,130.91114462707907,60.71945185449109,149.66459907980342,144.30711210307686,9.406578294156194,18691.439168439243,-45.48454391845343,2.2685917197013303,49.225531146717664,-11.165113461915103,84.05607193226544,0.8160263653599898,19.26906851848503,66.63614540801584,-1503.0353433920875,-19.50257875650707,-222.8317538262844,1.7531987226215051,13.13217279866086,-108.62629430238128,-98.50477767663811,-10.929530812495525,-10.929530812495525,19.896484153493063,0.2270459133776867,92.58955529240922,-5.340111248267007
2011-08-31,-9.380379164611574,0.0,-3.368881638860435,0.0801137863832617,87.88614006744739,19.37013224250989,129.2727048048764,60.207850207146144,115.28308548893312,58.2129799258815,19863.38266198201,6.674809499098508,-11.18887461915476,11.611281559275676,-10.172610471924129,85.18978883310876,0.8134133987832645,19.37804057807578,64.23036343814267,12.414080929544753,111.95333918523971,460.81678151803135,-2.644393713885677,-18.31066524973386,-7.567136547263829,14.63726812931668,-5.5264072628778,-5.5264072628778,-6.0138184733755295,-1.0748505979328795,2.383035483672358,1.84712037708998
2011-09-30,-12.572116871715004,1.4177899604837576,-8.756647983669687,0.5408338755886148,304.6060070740362,-63.82950898319117,19.538319577723364,128.8011430150961,-135.7376583462664,-26.077344544323328,49703.73131984031,68.67845092395287,-12.150999370910668,40.6993067870807,-10.077111493015003,62.94096337284679,0.5044808409216057,23.91420455407778,65.80705488562872,460.0939953074237,-62.37581647597,0.6575940848115351,-9.01282576157132,-11.869379682959504,-7.53005261116931,-22.947398579776745,16.015754699554044,16.015754699554044,1.0808140191930704,0.3868203158466343,-24.88823806695072,-9.380379164611574
2011-10-31,19.91076432462968,0.0,-11.133351602433292,0.8788109761191633,343.3174762427246,33.386270737910124,-62.2882837792387,19.135388899447367,-325.26038218496376,-35.68201819717688,41936.56557024958,127.02761255820955,-14.040363529222406,-45.69851475527516,-8.929519225635023,65.88468830127994,0.3717161432930589,32.55473982150527,57.873787529443376,-14.695725633672057,-3.649531412180437,-119.28622526604056,-2.9101375988104223,-18.886224297282357,-17.038209934218628,70.28105304612484,-45.38026638001328,-45.38026638001328,-8.14540399532676,-0.8328158216342771,63.87753718121735,-12.572116871715004
2011-11-30,-10.18789024659439,0.0,15.062957872518233,1.6193916037652794,296.8964621324185,-120.48042955266304,34.23513252923392,-60.24151612504564,37.21517969322832,-47.45674746453608,42596.755684125485,84.78219509011838,-13.672776942402455,-1.2156486784547234,-5.82912990760838,76.02957461323258,0.366756612937732,32.14055919334604,55.89737248446307,-175.4318531224205,-31.208944931203035,55.06333522816749,-68.72263855075968,-19.09026310491996,-10.473909571048978,43.52468193823256,0.9787859527864562,0.9787859527864562,9.462551675871524,-0.4326368446198074,308.64108120513026,19.91076432462968
2011-12-30,6.194167691262012,0.0,-0.3965937187535973,0.0011120199680039,311.13645722509386,-173.36212533545492,-122.67267887021616,35.39650977009809,-142.87080997556046,-125.70476240437128,6002.719763164754,64.13053226517505,-9.483587064384372,-6.706932630457431,7.644704694241582,65.79700372339866,0.5574585520525659,29.348106868932376,63.9879351895177,-253.02405401442616,40.2218483490841,574.3257810262734,55.14533504290032,-3.791929386472418,4.02420548380212,30.90665578020753,14.595698674549151,14.595698674549151,5.370147051139448,1.2501823229451858,68.63977271033531,-10.18789024659439
2012-01-31,6.769372465139655,0.0,1.0372205559681702,0.0076471723445707,262.8210013670304,296.6545416725791,-169.65637228503866,-121.06566545928256,69.399388847399,-158.97219410241237,12301.551691683597,0.372172960561155,-0.5410718936189043,41.07287822359351,3.919683733537617,63.00175665511919,0.4989992135873075,22.785985553481957,69.73873056413501,-708.2844788708428,-40.65716844895268,544.4773483436943,-35.119730508448015,-21.48664065291547,-13.52149104301776,30.647305997245557,-20.05922495012932,-20.05922495012932,9.12994073979251,-0.6672604482730549,238.62976559931624,6.194167691262012
2012-02-29,12.779198205048615,0.0,6.950879400265471,0.3424437018009545,35.173627227092446,-145.21543667528374,299.24355226873405,-172.18749820731975,341.2584991334238,217.76935562736617,12490.026794207968,-0.0214786997753329,-0.5822312059981043,41.72178565139045,3.722688722595077,64.22045246339658,0.4900437092782324,25.48377817076507,181.7649569556656,465.4899076298402,13.4535961754314,-229.5173391163264,13.733291139285654,-0.0822601570451695,-3.618601061226002,9.322549837604017,-2.9955860197167707,-2.9955860197167707,0.4074288767980079,0.647457502412017,7.599362576862632,6.769372465139655
2012-03-30,4.534357467636977,0.0,6.122703265031904,0.2648132960346109,19.503425231599625,88.44085984846188,-144.7992266368153,300.99928840782866,233.2700193046674,-5.717678395182687,13406.489668113349,-23.470883255405862,-0.8709105426020182,-2.265541798918936,-10.971539074928897,68.15298987540615,0.2962430518521354,25.829658317333,218.35617724800176,-83.85274600130492,-12.26571971180769,-14.812733105636651,11.605977128910638,40.307069995850014,-17.854458864685228,-28.753447656581216,59.17181713463593,59.17181713463593,-7.576013683514184,-0.4304497315911959,-361.74418505174026,12.779198205048615
2012-04-30,1.30721513140429,0.0,4.362385567098056,0.1336032646817165,117.86950528096187,102.11518114213597,88.98939967103874,-146.91601433749324,436.8851931097784,15.223534518994663,11676.743149574197,-32.092707096275014,-5.122543895147008,-37.5456493801676,-8.069635126553173,57.9050842784485,0.3201356340051158,19.666844476363597,266.9158991287997,625.4475176902233,-12.817781028605268,620.3198827034803,9.070695625367762,22.442547749285865,15.029851230087218,-97.14924214217012,112.86949563893444,112.86949563893444,-5.639006166338277,-17.793470494194707,-250.25634752347463,4.534357467636977
2012-05-31,-10.18294248539801,0.0,-1.2190189634437758,0.0104059493944004,96.19999751322558,192.1241438612853,102.95142296378276,89.5249960944769,366.72641598848793,102.14557312555702,13119.613054276208,-27.486822313826693,-6.57512485424776,-15.325873992768589,-6.026461783477712,48.77576108509828,0.4535325391152207,22.312087735817105,229.57016851517804,-339.57120564423167,25.98437067298866,-582.0620758404104,-4.138249417908469,8.288317616518157,-105.2248261001498,-14.477487763517844,-18.85885362209436,-18.85885362209436,2.3703441228748545,0.2646380680356444,-48.08108741794593,1.30721513140429
2012-06-29,1.040852455253254,1.4292841315320437,-9.13200119520964,0.5834630357220936,85.61775100778992,56.70081577704306,192.49470855689583,102.94748518842506,113.80777496232,89.79709124337995,14775.047433153572,-20.015953052056304,8.882878367032788,-46.47727323402271,12.977588702254703,39.95279377738312,0.4618970512808537,21.308321479771628,232.2996637009701,341.3781386407509,53.39133171069922,-309.8384469708585,-3.492720495738752,-1.1563367474102506,0.5080783875515635,-42.28834625826698,-51.01345395027627,-51.01345395027627,-10.986585752102876,0.2788576383559871,-118.49700143388353,-10.18294248539801
2012-07-31,1.94365667724646,0.0,5.426156178972405,0.2070754740718825,118.70218502296152,16.3801066065677,56.230011251216766,190.42692005894128,-70.25201570018831,62.91853425394,31558.714686167008,-46.029700428022096,10.237962131356635,-26.492157292631525,-1.884288118959781,35.46074564199585,0.3149968845239692,21.65404483456406,216.59275489823528,-321.0864692003431,-64.31522885800845,112.55778462530748,-2.878747623317622,-7.9754266520423585,-15.509655345144864,-40.46966254660208,-47.48954802292577,-47.48954802292577,6.550972199121581,-5.351563926888652,84.75682842821273,1.040852455253254
2012-08-31,10.976269009366222,0.0,1.119783823205916,0.0088115322979436,141.42041744899166,-149.87197503703646,16.58157404043893,55.84362354800321,-90.93280671791616,-17.556306175799794,30668.595715008792,-16.01924028091624,6.304746240404883,-33.91210089792406,3.715017895417892,28.547965854753617,0.3140994764982716,19.51505721481288,210.8363147026405,-93.72851636674272,17.548371090153353,23.473518022157805,8.936381543147832,-9.004158748737467,1.928257791736684,7.383628136111611,13.014653657937316,13.014653657937316,-3.2834174678872543,-0.6184035869292828,-11.267765342439532,1.94365667724646
2012-09-28,3.824617550252418,1.4238936818602814,3.5850520572776468,0.0902637494437009,142.8873545483661,8.012123499733457,-150.26349843510752,16.517055041559505,48.701081222164106,-131.6103975349872,26051.21856168648,30.557268562850844,-18.234800881962943,-4.507971169297284,-9.140319650435307,28.82200709390152,0.3723899726042841,24.229401477590827,219.02795605114972,-55.440033011989726,-33.788679034779946,-206.34240281613236,2.2106507929236727,-18.45660232856937,-29.455740639314712,29.05743076322301,2.033224771575909,2.033224771575909,-1.0001767901807028,-0.4332470136050119,0.8443927918414289,10.976269009366222
2012-10-31,1.80936578122026,1.4314846504687389,3.8551798468119496,0.1038251555571837,99.87903311171183,34.9100437139146,6.445989565680371,-151.7148514302381,250.383253824045,79.43541838631434,30157.659903349217,80.16692781816772,-15.66078535834777,-19.532582419247365,-0.5241015877154314,24.95216251411965,0.3027776173757456,29.85763262883547,167.2092352339789,-178.60493142451287,37.08042682199044,-82.48336175241161,24.70473566898994,-29.189023336076247,-12.440983389312748,41.04747258416751,-23.003224182065598,-23.003224182065598,-3.1659208004817927,0.2445162013809252,-13.64060857979311,3.824617550252418
2012-11-30,1.9187271403675623,1.433893794594144,-2.545869146222251,0.0452017418174237,103.1744915441568,162.86541247096253,35.08243096682644,6.41604606895023,277.7629382929184,16.42235384647612,32342.23572922904,66.29103663473528,-13.863502414728712,25.820819430750863,2.904496526974909,22.22127585567628,0.3111240936295953,30.060054153338797,170.20708377807568,304.11607122141754,29.389400730632644,-348.9385101819764,3.46481489745878,-1.7806413152456455,-1.6947254514487042,-6.388417637334555,2.689844546035701,2.689844546035701,12.865534263469534,0.2855339996570833,300.34379390168,1.80936578122026
2012-12-31,-6.405695446300334,1.4349185651718697,1.1147822609637148,0.0086606969867349,100.5148887331772,48.43258572221032,163.9470450481175,35.205847015271985,275.3059451153035,52.63968901681192,33775.890318349164,42.82478373387102,2.507460102957344,23.666413864643697,22.995310447420252,13.963089416830051,0.1860986294086661,29.50693127321855,174.24077994993323,41.4611916183037,-53.2752696673727,94.73131957383384,-46.149888075237584,4.4549782606035535,-0.0987552362693975,-40.111915437525454,12.324317131993183,12.324317131993183,3.624021679685036,-0.2835085343731833,129.95671898657764,1.9187271403675623
2013-01-31,7.83549869101418,1.4358684801123038,1.6842380822503524,0.0197556945987107,85.0128297250811,32.46074154358767,48.44920229742079,164.1329859841608,22.043958039603627,56.38948846494541,39337.01386546979,6.649065665311504,1.0644877587678148,67.9016441678517,19.18815324958143,11.373994256644636,0.2189066781900627,84.27529470647295,200.76604745529804,-493.5692263903509,67.33774339458868,3.5372032648217555,0.4388262616828911,-9.751796516421138,12.770853389515764,27.846238647167525,-8.939614798785769,-8.939614798785769,20.573358103637013,-0.0125361719015693,228.092690142262,-6.405695446300334
2013-02-28,3.613186924422569,0.0,7.749336428223983,0.4200454503243244,204.24861121715728,30.672749726034333,32.50817123241788,47.48046212239906,88.54365368376384,-36.879958486212935,38815.88024779667,6.678496774599782,1.0233838971731732,67.5453341669681,18.9390332307694,11.378825217096589,0.2189822071012788,83.62173825311383,196.9719235620245,160.20345266538266,-28.667730269189818,61.98888058877924,-31.171403877348094,-1.1241200545311472,-2.326474313538853,-5.787809179976875,-0.2182499019530439,-0.2182499019530439,-0.5711157117196279,-0.2890355637968476,-3.639507054042269,7.83549869101418
2013-03-29,-0.2401333343029468,0.0,1.839792376928483,0.0235815456180391,95.9813299092826,-88.78714520066094,30.9469625093871,32.99464761075274,110.01739460523932,16.266369725063836,36795.42445176635,-13.758450326093111,-3.5808909671735862,30.828135488970595,15.27710974857396,16.50617814274313,0.6728639124524065,79.61574519431072,203.5770322060668,221.61132851104912,-34.405350886899924,168.56966160573984,-2.934881675571916,24.604198808705576,7.634967819184538,11.30817528224918,46.85668850227063,46.85668850227063,-1.977002738140456,0.0127748162312251,-250.0864794198565,3.613186924422569
2013-04-30,8.364658277124626,0.0,5.685069298361238,0.2246121595616175,195.5601230472002,115.26198600699826,-89.34100881572121,31.279478028345448,70.19619647136005,24.682210318279942,33917.96154532129,-22.98789709403709,7.46118641206678,16.138648782736343,9.750731104158367,25.66453747786349,0.688355179058941,78.33364248532344,210.97712346258425,-64.51508738010375,27.934879999657824,-114.0811256258478,-21.98820618196609,23.96168933494769,1.842128430914272,-6.47397236819802,29.187191066648523,29.187191066648523,0.8620861502519404,-0.3878278534374857,14.326343449179888,-0.2401333343029468
2013-05-31,6.118232594990435,0.0,2.2131777827824246,0.0340411133058704,226.05948722637697,53.85558025698482,114.87478351926192,-89.93240592715699,289.7888441815033,114.0132373922987,32074.42607344025,-18.580936482084084,4.665572285983332,-49.457528420597725,-6.401723868770555,39.06605956536973,-1.3171159580987577,73.58575272290804,382.229493473333,-188.3779042336828,-21.0411804130174,-200.7689295319076,-6.44468145222686,-5.701755903438965,0.6757368076644639,-55.423528021554375,22.6016404546788,22.6016404546788,-26.44538713404482,0.0923611409191771,-283.59641690028747,8.364658277124626
2013-06-28,3.2097502633917414,0.0,3.988428386876576,0.1101411161026466,221.8079829032165,-8.352462211706197,53.97069176826066,116.07354203597092,264.6834338229255,27.17533750845229,34420.73469911722,-11.754375893017524,5.730751820285191,-99.68917906482125,-8.172040899507216,32.356859490169526,-1.3048036120694604,96.49608260306722,375.0220809855672,69.52845644290187,19.55846404281033,-209.1226844007176,13.059930332301832,2.1408488952477853,-0.4264946704424517,-5.467809443879105,-21.119810935004992,-21.119810935004992,-11.48908082298778,0.7522908112893276,-166.56260019279586,6.118232594990435
2013-07-31,6.409387777096284,0.0,-1.748378432891478,0.0211074406593224,-44.56249191959513,132.00946021768925,-8.377487219344086,53.86114483133689,262.6924517493046,84.20938483406069,37623.03020195541,-26.35034939117092,23.9202281413052,-50.72150266018041,4.245365427641189,26.54699429646777,-2.529814470340564,95.03165096875333,234.48823619922456,199.7574858365608,-18.35490085647281,265.6755544856801,7.50989023588059,-11.45550083572553,4.61255255225845,43.45440802130224,-66.27142131875692,-66.27142131875692,0.8208307755094495,-0.5327123494749628,58.26281581674202,3.2097502633917414
2013-08-30,-6.572639402053553,0.0,7.969783680993945,0.4380317286199541,-87.11833574606659,89.32695528431455,132.2778515975406,-8.279932410680559,364.2344360801648,32.87207711120402,39775.90102600544,4.486656390143288,27.06465169368501,-64.70113018005375,7.79780628672523,27.186668240847176,-2.5091085354348697,93.70911728217683,229.37115783344015,-546.8519194573544,58.9865086718641,325.163832842949,-5.788241010763102,-8.696896790527092,-0.5225149078516722,-11.137898570272569,11.182106971699938,11.182106971699938,-6.271720384239167,0.2768185350951313,8.571080371160221,6.409387777096284
2013-09-30,5.996833233752797,0.0,-3.9958524366735584,0.109781957943578,-19.535006384418026,50.95944713821823,89.84875214781552,132.92875891267775,134.29083274156045,59.35675701525162,35571.06908730638,36.56375643487127,27.162602831172048,-13.778708388950584,11.022426340397915,32.067120979762976,-2.57252420542022,96.68432880534604,220.95008861261516,450.2227723791507,-62.70082521001984,-179.21374114072455,-1.3525444817846903,13.285733768698575,5.626443223450337,-4.539513610895369,-19.261353247358198,-19.261353247358198,4.113948864774372,0.0802530189992545,86.47234452827428,-6.572639402053553
2013-10-31,4.542725091540047,0.0,5.366030655256098,0.198579224176369,68.82765897722675,92.05498615354868,50.85519873543359,89.1632808745307,127.0850377605198,-25.790535534257938,38414.77050556152,89.01667436938956,0.6465250384073842,-7.531481346676855,-13.573142357312866,36.09746417598917,-1.474143355583274,102.13675338133604,203.42644552502483,-375.1375207883085,25.43598361390528,298.54360370249674,-34.09922817434324,-9.78311003949446,7.578965908358754,-31.02929619708209,-9.551948125165346,-9.551948125165346,1.359439477391895,-1.2536590283172515,-44.89490344176791,5.996833233752797
2013-11-29,8.724501943749388,0.0,5.954920939579634,0.2438539310657845,-24.929558380510883,-98.71577639329706,92.54488077448,51.205635300083365,144.12742188593018,118.04064853629748,40078.79566091562,74.48404852600753,-19.28642107396664,55.932731998533,-12.624264533383077,39.96163450022294,-1.4953730004819936,103.50347967526032,202.2265486181512,129.32810980381544,13.17178938430375,-268.9651314714217,7.1026745328332765,-16.348070274661666,2.374360453425652,31.48344240211964,1.369559417928599,1.369559417928599,13.993653642327054,0.2667568311484487,320.00158222708365,4.542725091540047
2013-12-31,4.787841486999699,0.0,4.489076962419798,0.138353990956475,-7.471247087818483,84.21764652780581,-99.50227993900651,93.35671573338522,183.05703957432183,-59.18620778555891,43170.15533061628,61.85451185497574,-17.59489688808064,60.61467342377872,32.27512690300132,46.63912394928957,-1.4317337327483104,108.5786165969726,206.69436030409275,-426.9479355085758,162.71962626434276,60.35173927474648,-3.9414908397772015,-8.847864024047908,3.821435382684598,10.317254473395453,-2.416707855017499,-2.416707855017499,2.1526639233895537,-0.0354175890896861,101.691916167224,8.724501943749388
2014-01-31,-9.56087194308217,0.0,4.05220187122684,0.1122963954155722,5.61100489279886,68.34950444881,84.78705394207353,-100.39646735302384,359.0837293734943,80.34384250608353,43758.40480183064,5.401443083834948,-20.026200617662496,59.52578451942757,37.93474618402935,53.76779940916912,-2.7820406248902425,50.57021669093752,212.50823860445743,251.01163474610237,-171.54195978200724,-70.24485266251259,5.125144768540991,6.102440271418885,-75.05852478055672,14.613652943981153,-6.664219058887003,-6.664219058887003,10.743194827060409,-0.5972168108901243,177.24186374459327,4.787841486999699
2014-02-28,7.476021277256617,0.0,-4.946744369442111,0.1670200473503225,31.101969189041185,132.2874746080756,68.73867725129199,86.21578526998888,126.57210942234389,89.27497885043513,44032.45717634914,5.004455287630644,-20.082387956165764,60.198451753429104,37.89958633946355,54.49283512597784,-2.766110251262361,50.419751711738975,207.75166986660992,369.73683089462327,40.86515128474906,-150.74728582850207,10.49397946380327,-0.1549534734840278,0.3477019218052817,4.014146173189147,-0.7384501939760142,-0.7384501939760142,0.4687709376420059,0.1584742626810538,8.123499227664752,-9.56087194308217
2014-03-31,-1.5793525566833275,0.0,6.631377431919974,0.3014044790732973,49.30366930995967,75.50672980030501,131.0716174844387,68.19361524734157,163.72100593884758,66.60221392752429,36767.7127239176,-20.714472031600263,872.2441218141593,15.405620011042544,-19.903515676577538,52.15930773833579,-2.7840042258962976,48.18442975297745,194.13321569713028,414.0422219567947,-54.85822763154053,200.18264658667815,-10.724945262660924,27.297107738932,8.264283678815076,-21.330981475954783,31.879512644057147,31.879512644057147,-3.6381428701607055,-0.654209053331936,-300.58351686768003,7.476021277256617
2014-04-30,-3.977671627436552,0.0,0.6282038609148671,0.0026954854525993,30.43874861505006,-149.45303941275017,75.45875867566167,131.8642618716234,17.09741576209774,60.27730631837914,42825.60702249,-3.274202451835216,877.4192738695331,-37.50277478089399,-16.465961959192498,35.28844114731177,-2.808500761432146,40.40834691729349,248.04082993437063,-26.242017774612123,-9.508193030091237,-81.47738280868816,7.349517683486027,20.707587593161435,7.349071926929355,-41.60307208156644,74.0694207329717,74.0694207329717,-7.273734612195312,-0.1683254172771917,-215.69166774993656,-1.5793525566833275
2014-05-30,0.5135857125268668,0.0,-0.2781125483566156,0.0005289164717928,80.91173949334693,106.47078690492056,-149.4178210138265,76.07002555032904,-120.25646291702228,-73.31166235842184,52480.27947164752,5.676615485773331,-7.405742705608064,-43.61540297702404,-37.67580232435538,33.682747054770275,4.653501155569028,85.31256661416529,283.7621233431551,-525.8262519077093,51.27017196497815,59.46288426834576,-0.3322590340425222,-17.610520845617856,41.422810036673184,11.951847423730328,-24.61745062171407,-24.61745062171407,-5.787948130126168,-0.4689870632309905,-74.91956148675965,-3.977671627436552
2014-06-30,2.395957814510288,0.0,2.976762985403484,0.0606982501902239,98.84871965109264,-15.36619337138636,106.22009161383208,-148.6693315075864,43.1127878410073,98.33451924500848,51887.8496725021,17.82972157674453,-7.201476925986468,-100.80138278422534,-34.39945780004431,36.9647468709517,4.651303154967367,88.31590528757562,284.70993361066746,-105.33379463165056,6.104460508677221,-65.60944356488494,-18.401366667367483,-8.656645703956258,-1.3377136123996536,-0.7004424140078527,-25.838641928759444,-25.838641928759444,-12.489885789441288,0.0982273171587593,-162.53949178870926,0.5135857125268668
2014-07-31,-2.1933902365154907,0.0,3.76178605896421,0.0969231998319605,127.43826281635702,-60.92540573362279,-15.230054190914004,106.12111252956232,-32.54536524260566,9.28779019793738,59140.76497109436,-31.854181328474223,-7.523838590722224,-9.09586770485996,-31.90736357913315,25.93460593150785,4.894135549108689,80.15427422983825,107.00276824317162,591.4110237559996,-47.768699079224135,-165.7695931187759,-11.577038817021505,-14.96022494726185,-11.802023966565171,-19.345325883049327,-44.96136506530154,-44.96136506530154,5.916756016964797,-0.5566473652022346,65.60877783589422,2.395957814510288
2014-08-29,5.836644646941949,0.0,-3.014531829491048,0.0621323765801501,-334.0738788543506,13.427080277301766,-61.292733802463125,-15.048359218412177,-52.821317023582125,-4.129549654158477,53384.78842306623,-2.6836777088581307,-9.532370385746615,-9.238531698290938,-51.09360475671385,25.608014545417767,5.006741104272256,81.00878175587363,117.94446806585884,-740.617137803717,39.51207122936965,173.8373628461777,1.8532543174165996,3.6327047905100183,1.354079445314511,18.577134956249097,10.316719523065991,10.316719523065991,-2.136354334224244,0.7722649912826398,20.493763155904503,-2.1933902365154907
2014-09-30,-0.3178106695308877,0.0,6.066966158921196,0.251935300732423,-630.1054388127897,31.790269428919316,13.265355524473062,-60.84573681881245,98.343813986103,44.168901443076656,46304.54790426416,29.60105197604951,-7.345312115571042,32.1471286467734,-53.612793017807135,19.49196762913341,5.052837468445783,91.44707269148284,127.46716467212931,332.17386240352903,-36.464834576186135,-57.21786397833557,1.5402153904902889,15.077439144850873,5.806374068698119,9.585164725496838,-1.386039782765657,-1.386039782765657,0.1001477564552146,-0.0264426909730062,40.94020221126401,5.836644646941949
2014-10-31,-1.0958814169938649,0.0,-2.914660581166254,0.057991928156106,-500.5974968506077,-35.56786692282284,31.79599124863895,13.609645731642956,85.45147749126413,56.11179919815093,43652.80217088563,95.64684151702022,16.39338667862036,-34.98813589378491,-13.916531862001008,16.789638708341514,-0.0443193239169394,77.07268948628358,156.30891836325998,25.813388021405444,7.06258496116736,80.28507128323531,10.080529957170285,6.264815869386098,-2.3025870164879905,22.60952871449888,-7.953687252048908,-7.953687252048908,-1.98772599708294,0.2121118453300319,-21.387324592517245,-0.3178106695308877
