date,excess_log_return,rev3,mom,mom1m,chmom,agr,operprof,pchcurrat,pchdepr,pchsale_pchrect,rsup,log_Mkt-RF^2,size,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,bm,ep,lev,lgr,quick,sp,cfp,oa,noa,cfpq,chcshoq,currat,roavol,tang,disp,first_lag_excess_return
2012-03-30,22.265306908351,39.82732600857669,507.5106093234312,757.7844939947846,4573.002309236675,242.4309428643804,436.0720984225383,76.52943202617396,474.0845786913504,0.0,446.1022123653506,-0.3550155219242492,96.87036518848254,353.0959803046601,85.32825608314839,-917.4622436987617,-334.87920535084413,-69.69477912750318,-1255.262430446157,569.1214483260852,-411.71275471389527,-2438.8530538263194,163.47344657974205,238413.22854855936,154604.51738821017,163.47344657974205,-297.2774129604613,-437.3771472985391,-8.958989734733223,153.94306059499377,377.49413634293614,17.390653433615874
2012-04-30,-28.46641472310493,-58.13163047849452,2566.307552624834,1000.093939988378,2863.5231283042795,324.9767899519676,353.0084618126048,76.07606071117773,631.7875465682534,0.0,387.0414543703959,-0.6093758844497607,45.5104222611335,-48.62771670771889,354.62390634523945,85.93541071059151,-185.5243604560792,-149.61381219904027,-15.615033660016708,231.32461654017345,-1730.8435608774744,-63.96237019392356,-141.52403754563014,285281.04507234506,-17852.442579117138,-141.52403754563014,16.738514799995755,-1723.1579789413372,9.99152755445118,-10.236778502283869,25.146428837857457,22.265306908351
2012-05-31,-49.20566378106125,574.0436273560392,2058.254282084333,766.6353185987742,2594.45802412617,226.3377360325672,319.9231601875349,540.8957469897236,630.7349739207411,0.0,433.9520929252979,-0.5683874320692125,42.73777306856027,-105.45798643177017,-49.02139093490172,356.39389862322537,-2.2376454652339817,46.88379223522391,-93.52437095991672,-460.5581341943219,1955.459972508936,10.636431632908623,-142.32442881315916,72731.7896427717,73386.33718598215,-142.32442881315916,0.988847381187739,2163.599176654374,16.52366778842213,-8.893483534440747,199.770551617514,-28.46641472310493
2012-06-29,25.81905374956851,226.65065465432568,1237.67122078869,-418.34351668131467,1471.509454645878,167.1031804101394,259.4214501851543,813.7338593923586,-237.1917015275991,11895.467573718386,156.6836020526213,2.6330506161586418,-51.58876043491546,-332.4262766100736,-108.88640701116124,-53.35818801965172,-368.13455213608,79.25893825656868,-452.3946600692352,-187.1473409644216,2084.1637751481976,-396.4780671654517,208.3992828545992,53921.01155192871,85463.48711334076,208.3992828545992,-8.815826094904438,2041.2579770022785,-53.68999904038162,-120.96467544448431,541.3704323344341,-49.20566378106125
2012-07-31,-11.276425668767468,316.1153435631355,1107.400868772087,-149.76227870097892,302.3675586054671,129.14841931543444,252.9131018363624,825.1142633607682,-237.26782065211395,11136.777250182346,150.11157681922032,-1.7300903254989746,-89.71181134817562,-461.9157768421644,-330.08049953013733,-109.40267066448756,-74.72850486219568,-1.983436554123724,-53.059536891520565,-59.36354079109171,-263.4436949513911,-62.97023795191399,6.356637738444967,884.6669314820319,-39534.832565295976,6.356637738444967,5.762712299003951,-318.7321526086089,-7.558895370064874,-27.563965404643568,-72.01395860980983,25.81905374956851
2012-08-31,-7.085701415274273,-336.6068970529356,981.9364309009644,-558.0644130504754,921.2514974214585,44.7988868261924,281.2678863531419,119.34898007289448,-341.93408020824666,-107.46266741247594,46.141591596057694,-0.9104431236128608,56.92910834067152,855.1776562463249,-466.31890872711216,-327.81893394640565,174.71126053176886,-43.39617423960371,27.90938655850732,55.34238994432462,-1884.8076861761149,-31.02943170912522,-20.743485051257863,100108.27597146668,66465.31268654205,-20.743485051257863,-29.33447255910805,-1954.8643331402416,0.1529749542809781,-10.089421554610452,22.81423171672259,-11.276425668767468
2012-09-28,27.41786310867485,-528.3999206931555,953.7543409652956,-281.6322910804374,-388.87410476103736,161.12315699207386,455.65653239523766,361.0819490057976,214.2494081632537,-1419.1732208884007,8.783228100395323,0.3738796103557882,-21.709172383627447,-255.0982435452538,857.986502966515,-464.4458976823523,420.3813242130768,-103.1606734588198,678.6804584399988,10.194384276185817,-1974.596095260873,906.436045130054,-14.681725330412377,13413.616868698038,-13230.019784258213,-14.681725330412377,4.053647122848403,-2086.511870707629,-11.452272615175389,16.345825482165765,-941.3399560685784,-7.085701415274273
2012-10-31,-55.01748177635492,441.5431923510469,533.1392302462862,601.6529386997395,-218.2689711651651,69.71831330616217,472.1304240284089,313.2107126613683,189.52348215884373,-1420.8514855904264,-2.0364051769914617,0.0598174412586013,6.691224563950527,145.4510087715513,-254.2171151311768,856.85481123245,-2.132015849074378,5.448126970812524,-6.6691775108947695,-83.9268538622222,-84.56109887352432,35.751300935787185,-14.387142567448365,-167359.1796955336,28540.94417163171,-14.387142567448365,-10.4061091831839,-69.83795253415883,0.057189660474421,-2.4839944986515547,-49.64445040201076,27.41786310867485
2012-11-30,11.127409520805534,-131.8156123905831,-463.38052514371776,-489.7888471881006,365.11082934862407,258.9009166158144,484.8151425297772,502.4035803261698,254.0674266027308,-1400.4644184226008,2.560300751638353,-0.2672277906836953,64.96369694526584,16.479634880380956,147.03399923962007,-253.9612721008836,10.946812264230177,-8.075166921409277,48.10797546238064,128.0051661022828,709.094839198835,81.4278347186887,22.7312409060398,151820.17657231167,119968.36448323449,22.7312409060398,20.165066524769017,707.5448865774779,6.49927937186618,3.4418206915825067,-129.8989449467665,-55.01748177635492
2012-12-31,4.029299827883072,-29.649361379763945,998.7665455449976,-174.30445088469136,-492.47879798301057,299.2929356091951,362.46983215669616,152.14211453133595,108.0107030898246,0.0,-231.27151880404287,-0.1676304811153983,-99.77671869301412,-376.5065539439897,12.156870804195025,144.01064362749997,-143.26418048923097,-0.0136363012314575,-213.31754856697307,307.3815181297661,-1557.7018751983742,-363.3977324218513,76.5411319895784,14762.424519176597,-113965.23775095212,76.5411319895784,29.7146006274442,-1563.335743427804,-21.44156430620416,-47.09356236367739,1159.34442230553,11.127409520805534
2013-01-31,33.11107505216217,345.4962279064686,577.2821341774459,-71.51898048108737,-2087.206713174052,350.91661855326817,364.8010442328104,197.17605267369436,97.4744288150159,0.0,-232.4870147058986,0.0506664859604257,45.009198429328535,213.8677536730765,-374.6185687067282,15.881187772241958,64.78955852198669,-1.3702059557429322,36.30825774408777,45.73446163397085,159.2364563352712,24.096391714520905,-32.095193480818324,67735.82965369709,58815.07301579695,-32.095193480818324,-7.962598321791091,173.55917999404846,-2.8162421222892817,38.72093669433525,669.5387311337468,4.029299827883072
2013-02-28,25.23988674677613,-658.1567830733449,-6.355326090868175,62.87824203762426,-1736.0511398226822,338.4807593110883,397.47765269741,157.4709471129522,52.26953573567211,0.0,-213.61569273286744,1.806206878754804,-76.47673570562984,32.41491740783063,214.07274449970043,-374.4728872003213,-32.042428144693986,4.315724810143252,1.7855697857694397,80.44626435123405,-147.7374265084036,-33.4626537684735,14.49051653894164,-3646.8217948824167,2347.603274426423,14.49051653894164,-16.91082925380033,-184.0699203848053,-26.916693236358697,-16.640514457945756,27933.04318790563,33.11107505216217
2013-03-29,25.05533133554827,231.43604743919497,413.74634244848943,1051.4623366021062,1074.2460396544377,4.57899838335161,373.5322031308841,13.378272381891962,590.5040440064197,0.0,-174.7949691511243,-1.7897778531854835,68.08888667758947,357.66949120593847,33.807727722371666,213.24388473662816,-51.32804439467054,-32.87649202071859,-14.770822650951231,-234.38499830884356,963.0213976201048,10.43507290123216,50.97357114266751,171428.0709002316,105613.31379514188,50.97357114266751,-24.161019964698312,618.8024728906057,1.6569291183446353,106.40218827342504,-28210.554593397646,25.23988674677613
2013-04-30,-31.172420118601448,67.08626407837512,-432.7236273924515,1183.6930984798698,713.493783765618,377.2450139857218,346.7607255275493,632.4974604411004,455.2624799904984,-2624.59376745861,-125.12119588922964,0.9086470913439364,54.32111115909538,-347.03522797466314,359.81524991137445,33.91592114459648,36.82250004570051,-21.519955290446436,219.57892165051453,321.6045515130639,1056.8884354461188,85.59059992778793,-56.4773526060971,460757.21572708245,-69585.59791398235,-56.4773526060971,322.5420003277644,1180.2484553475551,-34.56840365100692,65.67210427680448,1017.4668904138224,25.05533133554827
2013-05-31,33.00266963106197,451.3968653434373,-320.888937292784,757.463573067246,-960.3303170132708,338.5414239624444,334.4720489852678,992.5697152689692,327.395158346055,-2839.2608313083365,-263.9420025910935,-0.8607664756086217,56.48410425605289,227.9457191604273,-349.2556672021119,362.2397442005,-130.89536619721093,145.33561734492503,-137.85914758758554,-340.2454214308757,301.20154265533347,-116.34228265266938,-142.30911017353034,113785.1211546138,246045.407975344,-142.30911017353034,-23.111414388425658,734.514075967767,0.9404096506606264,16.716771553013132,-1706.080546895516,-31.172420118601448
2013-06-28,-20.356477082911667,327.9270184969062,-606.5860944187474,714.7466499514796,-733.7768040594847,-138.64184156315125,236.7972493647569,306.8685182666543,44.72193152895136,13205.901476463248,-19.588454144034703,0.3412395011057031,-59.9133256217774,-206.31974881292496,224.8546103883968,-353.08527391358456,-350.7428189593679,-27.771720419256557,-571.5181765874331,-545.1458948841014,272.3312469916382,-340.6671174719986,143.21287109493406,-23151.602779736742,38013.59689770732,143.21287109493406,-348.5642483274296,911.8189056329138,-9.691705816298963,-233.8970943051031,99.62086909162916,33.00266963106197
2013-07-31,55.61084241399111,359.04439567669635,506.5178720961416,174.95186715697332,-96.73667987038772,-366.634896256767,-207.3878897864761,210.28016241093715,9.261615106539477,12873.879253660158,-23.454725831928226,-0.3985727027212952,232.43379851383904,109.83242751216548,-200.37753728469568,234.80580754306192,25.03350387213186,-49.23988107859083,58.75257017649437,-186.2301267903204,250.0797783095586,51.81109853522685,-235.06144081173943,-294461.3170310464,92199.93578289264,-235.06144081173943,2.3417328628065306,268.671183428356,115.58689111364504,50.93612717097631,-243.93927734299743,-20.356477082911667
2013-08-30,-15.349037825895438,-365.5978419719594,1555.6034978017794,490.2423267765576,-532.4051428233911,-170.8895568825102,-167.3589406887091,-5.190738172302996,29.760821570175462,11797.247773734469,91.80198630154844,1.910163229663287,-29.62674750117003,-344.3449720859538,105.43919195918537,-210.01648719226685,50.3914036049714,17.459867999881197,44.77971356580747,243.23927693563925,-764.1915588201846,138.87092680836895,-7.704779409521564,-16379.456760846078,-23961.74691875745,-7.704779409521564,-104.44102905649557,-881.7912825643798,-13.650931820735876,-15.732758466095676,-76.26567485382611,55.61084241399111
2013-09-30,19.02038869015585,444.576641166962,1478.0059445967074,677.9992327313239,-36.76410266956804,3105.5215385740044,328.2055276709792,2506.242183242928,-76.1749573956004,0.0,96.4038471799986,-1.5016736082986308,122.04856614998062,586.93805073573,-345.0002657344371,109.26527552593048,207.63093163299985,83.58413384649835,-84.85477304518963,459.1921095473847,1806.5583669423104,15.06452684421265,202.9782800151767,65280.397356089205,7804.954008709639,202.9782800151767,115.8692729008004,1783.4491085904156,190.16461615264723,182.8281228491205,1135.0730427059218,-15.349037825895438
2013-10-31,-6.613822232328174,-255.40347454309963,1746.568474301163,532.7290458803479,126.07235298222405,3136.105567925796,335.5413183725725,2510.644636996076,-79.51256512510462,0.0,96.58327540459594,0.4105971851782556,-22.335475236090133,-722.9880410891345,587.1838994458038,-348.1010104356101,-19.93651826736459,1.3038902664709937,-6.896203419024005,55.76429589347231,-302.80448866703955,8.222932630945252,-6.520953681600531,-111505.08708510268,-59275.42157558911,-6.520953681600531,-1.5291838604026964,-322.7013800568748,0.1918269465525099,2.256441610888487,-30.122985384625736,19.02038869015585
2013-11-29,45.64464547853153,720.3212971285188,1390.3602527981843,751.2964122235476,1488.7166902938995,3232.62694017563,340.2056040055278,2776.918307666654,-203.0010150594842,0.0,96.7872673102816,0.2097238669273101,63.50512611311933,566.9078746919782,-723.5051869440982,590.4045932834712,20.17784004564373,0.7184746144610159,21.372289900873056,221.73549494558432,1570.4677223062754,-47.53452753438751,34.90541183163488,103670.7296716338,67314.17259482574,34.90541183163488,-3.5635228248442843,1652.2582975923942,-22.7285871872258,66.15075525808697,79.07711871922174,-6.613822232328174
2013-12-31,11.406132074918142,-182.51847238608107,816.0622002234265,641.6567793022041,2031.794456938201,1321.1438724197303,433.44301391730494,1805.1729964548483,0.0,0.0,62.48829190063776,-0.4885831903994719,-9.946406473001844,34.36814557729315,568.2845291308981,-726.7222602782799,-189.43411310387,-39.69873763351655,-352.1429903248996,120.01377376128244,-909.1522674396036,-231.33741167589776,66.90043969962008,174073.3554732129,-5912.897025924176,66.90043969962008,618.8561441964227,-1363.5606383134364,8.752715884426948,-13.12711817977197,-575.9734993709308,45.64464547853153
2014-01-31,34.85842284765574,292.1379458996757,1579.4322904462151,976.1678659304775,1378.862554640598,975.7278647764704,436.48073756716735,380.33651301811886,0.0,-2457.1593842917314,59.93767549538055,-0.1192108765673864,92.52611364829863,-86.38224589579795,38.525172601604254,571.4353502895278,-35.342822137456096,-0.0592952749320261,13.73851145538083,91.70419083796082,-1546.5827530977804,35.33062555528659,19.120022321556757,38435.79963118583,36340.35339707136,19.120022321556757,-112.81039131067382,44.60236606116087,16.83430643781992,-30.114270748797026,11.992836568035273,11.406132074918142
2014-02-28,24.06349297418244,-56.21809182158359,491.9897784618761,1162.810282329068,2105.595470885466,1031.9856609743338,416.8518610594812,305.5355208558119,0.0,-2433.14512749796,50.45833153665595,0.2531439041544538,43.715488979130896,-26.451879748031928,-88.82387139197272,36.89123277635372,-38.37255143992479,-18.8670404345354,50.83701738891386,144.03498492500773,110.79360393504248,13.939569921103612,-18.99406693427239,410344.7836837415,286225.6768431468,-18.99406693427239,50.5758807668152,49.06403846854664,5.765049167550387,22.416765911092625,391.11372748432086,34.85842284765574
2014-03-31,-28.452768131575063,629.5117112797925,889.5717783235733,1594.0770738605595,2952.307239672061,1280.337349724345,458.3304462077649,558.991312423504,0.0,1543.010058517144,-11.43438944379584,0.6322168514437452,74.48825592880894,-552.4339986637865,-25.73494612447081,-88.31828141765561,-77.73311505807305,29.4816049301718,-72.7217909066635,240.7727339766226,851.1877279759283,-221.1349640159756,117.54720375247382,51651.962175427005,22281.399071085267,117.54720375247382,-264.98029235099006,258.4795910907851,11.51605140240531,139.02650329390053,122.9265425982726,24.06349297418244
2014-04-30,-34.009193285842684,154.33713166354747,645.2115989195778,645.4111632824008,3693.3141483700015,1354.2366167072846,465.8078107956481,302.61346614157145,0.0,0.0,-31.89922162653909,-1.3908434176828484,62.98795807964598,717.3607426200456,-556.6249520008237,-26.285134856132856,28.76091505642671,7.4680811691664815,-27.085910854734266,-144.46288796271688,-980.496009401264,-106.65830315426864,-23.495064982570284,276352.39838912524,2109.5915071880445,-23.495064982570284,-124.70926378224128,-704.2449323321562,0.7372347959236549,-11.753327023380734,-883.37175325272,-28.452768131575063
2014-05-30,-4.342327263916547,507.9133321194584,922.6940870651492,64.70764429744729,3919.8134838656183,1470.79266111578,468.3115247299904,654.3517080162894,-29.28947039876587,0.0,-60.3301529098262,-0.010089122680509,-25.8485835133215,-373.9604293985346,718.312593975769,-557.4977599058197,-133.64773497792157,-4.932328733737634,-285.2624826328406,-366.9213771783899,1945.4996302679283,-319.5400398942404,-133.2831603665398,56420.83943472989,139040.7710114913,-133.2831603665398,10.694856670071829,1994.027418022859,7.367370235185263,-47.864919094505694,92.6412226180612,-34.009193285842684
2014-06-30,29.182295534689786,346.5519099949203,1106.6339840689,-486.5545640501255,3345.7232769864204,652.2680023749147,407.573088175671,1308.672341286617,0.0,468.7842378044672,-36.17198390151911,0.279613149038848,-59.012884517032944,-55.97330724899638,-373.0387900218349,714.7576418331494,-51.21157513215167,-12.993190233434532,-67.23490930090202,-661.588912123632,5886.04524357136,-112.38949015487856,-45.70587552763984,100177.9102678895,178061.3108241167,-45.70587552763984,93.31079512707508,4536.834560934971,-27.682587209544067,9.838358881086153,0.1553721095801847,-4.342327263916547
2014-07-31,-51.5187043093545,-336.271788365313,1687.3961863626655,-424.3162599073465,3175.86167678512,657.3380008700947,405.70485794509904,1337.5191787820747,0.0,479.5282815370071,-42.13614976125393,0.1684996481964117,0.5651654494722607,200.5964693024857,-55.72117069650953,-370.3541548915247,23.54380331429093,11.407436024736016,1.1815238529507042,-6.149133903743831,168.75505552706454,4.963750313785567,0.6796067060830282,-30585.440815625712,-22387.16389896348,0.6796067060830282,14.933546282132625,156.0009311909671,-18.04283192921673,2.4635855288638595,-206.85171053797148,29.182295534689786
2014-08-29,29.19054400024098,-443.6774668039705,2573.221641998123,-760.0799036607485,2029.238810976332,647.3323314805798,403.8832126842274,559.2385914136013,147.18133993089958,-262.86703502857296,-5.222367170852899,-0.160946138287024,78.70950340813579,50.39020996767886,202.2024851945798,-55.87328600525985,98.44982865582278,11.310861483890918,-34.4749966530112,86.29830145442565,685.4662888714956,71.52940791413607,54.01919849941167,-84319.62295735627,12306.438550171442,54.01919849941167,-9.806326424104723,687.1361046663442,29.422478537283496,-52.097653404672656,1104.5117347158262,-51.5187043093545
2014-09-30,-42.6494355093793,-63.78665137970834,2456.2358278314277,99.22548321513904,-116.8159809299366,106.79975738541036,409.297118798754,-217.45889390315432,-87.888477737413,-1193.6892436194291,44.8039876155207,0.879052431138983,-102.27644803471958,-418.855022589369,46.150094965897466,200.26668819177337,-183.59913616587252,6.48824969283703,-14.929729570462769,62.85273840353016,-2655.113643052224,3.688555705184172,-67.54686315243225,-2387.31715365313,-62172.67442616168,-67.54686315243225,9.686467716205357,-2663.475072763504,-26.73391636853819,-5.225712407073843,43.91894562948255,29.19054400024098
2014-10-31,14.048841960412664,425.3520031046328,2939.657458038429,-397.97080708461874,765.9527075112203,131.970807811846,424.59439460387927,-220.78462215682345,-139.06999654606662,-1059.4201365212016,48.45555552823552,-0.8990845375922589,83.82435417633496,561.1494463824397,-417.9475485438815,50.39533418731128,36.04201220890764,-3.6528423488475568,19.274842403794537,29.05312538048801,491.4295036782496,19.633516278997377,-19.00863509413001,44041.52816664986,41523.86008103285,-19.00863509413001,7.991489506209518,530.2045617026743,11.16870485611014,51.39275982644676,-75.9742999986197,-42.6494355093793
2014-11-28,2.8686228111890477,-670.602693055413,3933.4334607668634,-543.6774977890481,-542.8862027071546,-30.00202979200949,386.1849577326519,-353.7883764430875,-18.53783945556829,-1233.4764148237612,10.132480291420094,0.1503220089052697,-82.17349929389638,-554.7713467317867,559.464830354721,-418.4136262490596,87.47220191793258,-8.186500779766078,41.71581105367795,153.62214073468851,-3022.4475394870897,1.3753253351806052,94.92545499001334,-58970.63730630279,-77553.98102788907,94.92545499001334,-35.437602535433086,-3027.289980914604,14.598352051048892,-52.44495118725263,2458.961925135751,14.048841960412664
2014-12-31,11.87435012989986,427.2554665222805,3329.975077534732,196.09090232829288,221.77157074934388,201.59229872270365,366.639820099001,12.321285798923704,4193.342788722802,189.17531579110025,50.785807030690464,0.0109459782633203,51.4959383504829,403.289074544784,-552.3836265242464,559.9095634472719,59.0582122553742,-6.616782583455986,296.8662735638004,194.56935316876064,-1672.1607237356077,90.5651885854204,-81.59315281905556,148556.2103304267,-53825.548341931775,-81.59315281905556,-89.14475813907242,-1734.7888932056812,-8.14600042747611,-24.61683003055896,-3691.797239823097,2.8686228111890477
2015-01-30,-17.87980303975083,-534.9782135520566,2624.298434568865,-109.2970767163437,96.1560336077979,203.8000365004347,417.4867005101995,12.90351845223438,4224.009519217521,142.79459984198206,27.188877231416487,-0.4306198885712271,13.484472363647,2.98098637931966,404.6492679768929,-554.7903294033678,19.75321421543913,18.99338152758,-6.563328835531138,9.91277085676893,81.72391632616927,15.773811483301644,12.35934338033853,7785.13546641916,21573.73491276242,12.35934338033853,-8.524211580593601,73.11165907971008,16.432631208638668,-9.518867232335197,306.43798136938926,11.87435012989986
2015-02-27,40.475048554981896,274.35778483476105,3167.787503534055,273.78442702523535,-352.9848859913091,145.75892359975455,473.6808113872193,1046.1272543628584,4492.726703492848,224.8542411021348,19.39810518526297,0.6914632000927848,159.37616661820903,-233.18978729334063,6.658528121421796,408.8840722508905,-38.91956679264376,-8.136057327020609,225.726544359321,-168.2359179697088,488.0696499107216,98.20429567292148,-124.7900709398389,-52682.71812886745,1351.755614599213,-124.7900709398389,3.283295689589096,484.8520924596014,9.530555243139249,10.047187995629884,-86.60720388204868,-17.87980303975083
2015-03-31,1.1578397241660774,57.64262680672738,2012.29881984134,543.3061862862722,128.9095127330868,597.3000888765586,552.3841285834083,1026.5909470376305,4844.052961222188,0.0,144.29907692347442,1.7629163728608352,-37.140999812278096,-283.9956122259852,-237.1806354594591,1.7567979649205083,-271.9018917571016,37.72716690140765,70.91173098064473,516.042225087002,-297.25560350110027,-274.98626819142555,-24.634160269788996,1798457.850859739,1203717.105125887,-24.634160269788996,160.4455072923791,-448.1450100985385,8.552611553672136,-38.84873340026843,-174.7842288827403,40.475048554981896
2015-04-30,-10.649176211705685,164.02088217031726,2051.453185188952,555.5338744889328,418.9438363427618,954.1019179278344,537.1962827975339,662.2561260340236,1036.8424343714323,0.0,218.27670010027623,-2.366493392181862,90.46210093513037,840.9640750894413,-286.8759515147406,-236.2997075467276,188.21541810364943,-10.23625410064529,58.8012472813366,1030.997582206768,-444.8796287181831,83.55266200233518,53.71215029956804,415814.0517919902,-26343.635499689728,53.71215029956804,-22.95582068590147,-487.2372920533599,42.27965667380499,127.2901912113084,1039.9861239552995,1.1578397241660774
2015-05-29,31.62274904625063,-213.94176412230277,1751.3578449265692,250.1818666766225,86.7629986904135,836.2490000118456,489.8441472085983,970.392780787455,1180.1552869020718,0.0,186.49243566318995,-0.0640805709376831,9.722716735625,-655.7875657510455,844.4014880297675,-287.12883622854787,10.290964271707708,14.850504572127347,-168.93807101360062,-433.6064359672832,4264.819158048958,-42.3243352554839,15.385663059896558,75837.96599641815,189667.50015157647,15.385663059896558,-55.65422039859021,4400.050246393766,2.047728610360082,-19.34718313748453,-391.13763709142586,-10.649176211705685
2015-06-30,7.951864864409665,572.0917670050828,2217.395370468978,895.8205497466832,-504.4721833965045,275.0221431598036,372.2288861771009,812.7251915017653,998.625961508389,0.0,130.91022476070194,0.1026276941186583,-19.945579572387945,158.72045688327836,-656.1422797927247,843.5201333131066,-149.26673227705396,-76.54855062050784,15.687322421630142,-1251.4967279260918,-1878.3339442225115,-66.40658574923214,78.1305672228534,-7925.134422168136,3160.0563507908955,78.1305672228534,-268.2581452639642,-1731.4730752208488,-10.956667096622825,25.13011337466014,-990.4308532992344,31.62274904625063
2015-07-31,-30.17478426073253,38.6788235280373,2712.883717489517,480.452940844055,-751.1825183871047,279.8449013757615,374.1040566366232,856.77449585102,1105.392793576428,0.0,133.11964140529977,0.0390204041763528,73.11438624050425,71.4792898904312,158.92591329171236,-655.7772482025679,-1.887030259449148,13.31376095317674,27.18374180634009,-5.828699469766264,588.4887452333423,7.640660674144328,-2.982547000591822,24395.636312326416,9957.42712577805,-2.982547000591822,1.1956166498236025,601.5125632112831,-9.705362397550516,34.150221259932096,-30.514791331889228,7.951864864409665
2015-08-31,-39.959969312714975,-144.3272835112646,2886.530471504001,105.82308846296776,-1629.270638595685,167.13486923642387,128.88423176801393,85.87676324616554,1119.7801548559116,-992.4962194361922,98.1001066957233,-0.0023268100289576,58.09681684472525,-270.4074054358235,71.8339747214279,160.09117868633766,72.792081545967,10.146050267541696,108.2306272682531,493.1510042479817,-2690.699593362522,93.9139068101906,79.56585097576196,-194146.62283689345,-31738.771305784583,79.56585097576196,171.3390663313906,-2731.903992992069,3.333587465978667,1.05534167893029,42.58093505956185,-30.17478426073253
2015-09-30,-61.10152972629096,481.6837087289401,3048.0341511838387,-236.3086848645314,-2457.1218360777625,991.7938090117048,152.53693749070655,-211.96607994678715,428.5636466353248,-1130.5463300386923,95.62015312827482,2.546478249279145,-29.997321909544556,287.3678988055193,-270.72969128271234,71.08699639320878,-174.18063544876077,-194.53257878601107,-227.5459003502133,-0.8683503423718548,1210.162895528738,-63.98322409665002,-38.0377980407978,193636.11757240255,29601.60359033477,-38.0377980407978,-64.01141520728603,1191.685694500884,-15.666107251441076,-281.73488680537776,225.76462373083015,-39.959969312714975
2015-10-30,22.521316236131742,139.85492666067097,2887.9953050284616,-1459.436164773569,-2360.015198358566,952.4803463215048,158.98195405753845,-225.40551413309797,421.0501972555264,-1141.6390706462255,94.64505795276284,-2.033613421141108,-71.22009507582698,-720.5965358540211,285.8169626142462,-269.2263875333334,-19.29520841786507,-46.93082929392591,-33.55502604189496,-10.700817589940923,-435.46908056835673,-19.853773648458628,-11.239243135805474,-237010.6002480928,-55061.223108974285,-11.239243135805474,-3.3427144079569477,-460.3414767673603,-6.781545822300132,-30.5635198617897,-49.59115485665848,-61.10152972629096
2015-11-30,39.451628259464535,-316.40763351659484,2984.3336845736776,-1284.5098559815988,-3523.692735008912,925.2913842667624,158.23422130359776,131.49127749943213,435.8963356062919,-1434.4016645379056,104.49104662097469,3.174078878973787,-111.46644244168056,292.0806140315828,-712.5636322024363,283.0153735128343,253.7159476239053,18.28035218880308,105.6692265333736,-369.4147976212654,-712.3130348517225,116.49870133295552,53.545069642783815,-68634.62987337448,-78148.36726662237,53.545069642783815,-186.81544604046584,-663.2278365165694,-20.62081242849433,-43.45017869901085,544.1924121936315,22.521316236131742
2015-12-31,-43.92072994950804,-500.6372323860402,3848.6278901009714,-412.73018925103065,-4649.559420313277,799.6098347718475,184.76442223586145,1259.590938332353,228.88685938781384,222.7221963133596,230.65061463691023,-3.8287075420135848,45.19662394762963,972.992008520388,283.7268590397231,-713.6759285788372,452.6801133158401,236.4884700978533,413.228001481571,54.65136982919131,2734.52397994123,274.5183117455849,-49.79164294191752,102011.6893167235,180330.87690398097,-49.79164294191752,452.9839477497019,2740.414831902257,9.509268723885953,79.3087726117601,-19.802155150513958,39.451628259464535
2016-01-29,-101.0728097211817,-768.6336778142457,3285.0595676521816,-430.4151354432206,-2828.714288055192,793.7873999678861,167.63530210238727,1158.0447279698292,52.25244560461898,202.57794600250665,232.6064738687101,0.31328934006305,81.42474661708911,-635.4210793639254,980.4791213365918,284.00374050198,85.01013384239877,-13.326214214400409,23.82208235759208,202.11156342723444,-343.5483499011243,3.7920173213269663,-4.935206582502346,119950.12372225524,88385.341787613,-4.935206582502346,206.16218576664895,-336.4820350070368,11.130159987628872,33.30912075616516,-41.02441788217857,-43.92072994950804
2016-02-29,-12.858589562703283,307.84228659969386,2751.8444022777667,-982.7070197028412,-3085.4609814204928,803.9917990445842,170.8227005328834,1160.9022647305533,73.35537586979414,192.33135297944497,227.17764534771695,2.111176647366375,-76.09714573209021,-253.97724598451828,-641.9238661878112,977.3378753576216,-82.4878816817104,11.79608432143084,-61.47778577779354,2.80408208906033,-290.75600088966894,-43.093598529613246,-12.807869248727355,-63485.6514761541,-35476.15723134857,-12.807869248727355,-12.685089774412518,-302.98336993087287,-18.459938444549493,-33.7580507396965,70.97364963263499,-101.0728097211817
2016-03-31,69.95717856928523,534.2004199197686,1504.6485356696194,-1402.1664414807033,-4143.7860167362605,249.55963092859008,92.09333569579157,-287.43571670291175,-9.350520083764948,347.334267051136,112.16168750268956,-2.4456354909356777,-198.8356252664471,-333.56903197883787,-249.19049434676975,-637.3540789682957,-159.89259257029423,21.08458098186962,-149.7944205257486,-24.336052979183933,-3230.35260215179,-78.78174427011027,31.311027538434743,-279799.4339126162,-107352.72308960836,31.311027538434743,-540.8470852889515,-3400.7377703050515,-42.494532851960685,-23.32285806474556,-534.47093419272,-12.858589562703283
2016-04-29,24.20295565569808,-487.96695134703606,1470.1652122296994,-1007.2668809142308,-3444.84031335241,211.65699622632343,137.1889644587323,2.1257725473527787,512.6544796135785,40299.3902768454,143.93821716797947,3.094592103681441,-27.047189485696435,528.4809835334254,-336.3235365262609,-247.4867950611935,195.4590741439397,38.9114885340837,9.423301231592175,-243.16625240383303,-578.220407916815,77.64892751664638,-21.15470319717094,338786.04788028635,1338.514017213136,-21.15470319717094,-105.19503795110796,-540.1989109937349,8.214450574560374,56.122842986379055,20.58746159242719,69.95717856928523
