date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,rd_mve,ep,gma,quick,cfp,cfpq,pchsale_pchrect,roeq,rsup,salecash,sue,chnanalyst,RF,idiovol,size,bm,cash,chinv,lev,sp,stdcf,noa,chsaleq,first_lag_excess_return
2019-09-30,25.272905077437816,1.5778307305088533,-9.397479548985054,317.1033696209945,0.2452519592417044,-53.3905559685539,58.47439461363806,-355.49132747358,8.683583950634922,-53.56377369724258,649.7418197330273,4646.190651954214,93.55286699835447,93.55286699835447,-601.8310151846088,-104.38907201948902,2.175963805676691,52744.27780946229,1.2675542159345066,-5478.163018172028,-10.892516616916282,0.9100791988384104,-6.8705509064620855,186.08629768502988,-44.65513845366331,30.709786006953777,410.51980456101774,112.68972352421042,48.52296553352994,-530616.893313691,392.6646772072872,-38.08755210197142
2019-10-31,15.65761936096338,0.8664966815020362,5.075237797867038,251.46881156154956,0.0719251002782737,-5.91099144206488,-127.77685222157244,327.4819274892395,9.06849481149361,-110.05835778803052,639.3134287309067,4594.658813012084,-141.77042152259764,-141.77042152259764,-647.0477669176356,-107.83760969107372,-55.11461928629632,53851.17982326268,0.1054767794203543,-2911.913025059781,6.847856918052258,1.444137112449809,-56.9776761572939,254.7277873228427,-11.3448358629106,3.1818243601937866,1612.569170387058,597.4620330265934,2.571152797841023,215627.5789151788,38.21060596954152,25.272905077437816
2019-11-29,-0.2394115551939126,0.5728568329189011,7.334496261115016,331.68646444677967,0.1493254616900844,-82.16932355707485,70.18759044002759,58.46905143968306,9.254621941060565,-99.89779271972004,634.5844935859718,4778.434400158185,-107.47578309251196,-107.47578309251196,-1030.8169974592938,-187.86725922637072,-47.36862472357296,52909.28196737954,1.1898525369080457,-501.4005346696671,-10.424315703999008,0.9754286001072004,56.5250814007677,32.898992037386506,5.745231172310923,-14.961494145399048,82.5510200307017,64.31101460089303,-2.256005598469073,-116.48232558369637,-228.04057655427383,15.65761936096338
2019-12-31,17.60859092798677,0.718295225697647,13.712930667541666,533.7484239875612,0.5200567889797705,-18.127416524367,101.66840638806606,-130.32374091044045,8.959125262056679,-70.94938812279537,644.2353562856098,4626.041778900274,-93.32786313350854,-93.32786313350854,-3168.5599679182487,-286.1691611474528,-35.781694268458075,53980.74289907818,-0.7602003086568576,1133.1651422929094,-10.647700861440136,0.6946565366808954,41.06571641051596,-56.18174887665009,-64.15409971749756,9.757450913750962,251.8400932151089,75.5629125818823,-737.0708618143591,421185.4779299647,-88.41813980869807,-0.2394115551939126
2020-01-31,-8.291627491889002,0.6109659875753962,9.867457968416376,318.9686935822786,0.2692299777962507,23.647221036134884,189.78259728531216,70.91857104417223,9.00068595760491,-62.10033253754508,645.1887836349171,4474.700355335754,-43.9449698202258,-43.9449698202258,-2839.09534986603,-294.0902650315757,29.159298828466703,55102.73482974593,0.1556426076955844,-445.075350228366,7.24070825446212,0.059103848174864,10.514335300343191,-147.81842618333712,-16.895814770263883,11.624927260425965,-1118.0967359060814,-520.1483078577849,-70.29672422962119,789036.7165127993,51.30659591205257,17.60859092798677
2020-02-28,-18.495981177703094,0.7845648930372899,-0.4000886811297145,370.92205530778193,0.0004401055499495,-161.41061229657953,137.79461821916735,102.82002385509432,8.94210651969336,-41.38112737435502,670.775375471593,4594.071360200503,-24.36141553956765,-24.36141553956765,-2836.3497585961145,-244.9017181025129,7.442816718259256,55787.27237834,0.022413920095725,-837.6642876090702,-3.3484985441125943,1.3362254366867106,46.0502579750073,11.61711812030444,50.00531647489862,-24.82018278198815,364.3197780007304,146.3573991125022,209.3771407895756,8115898.387018979,464.4579089473353,-8.291627491889002
2020-03-31,-83.8378748405258,0.702652353479564,-30.76772756724747,942.0336158073834,2.605728401019596,-26.160955006831934,-5.535720787513015,190.8508447396731,10.839271321465006,-58.140187348061644,633.8602046229239,4918.3284196416125,-51.52617081074303,-51.52617081074303,448.8599950337471,-586.2067885071912,-15.163956447770923,52796.45914232286,-11.200736747037327,-274.9774270103344,-3.686719776218048,-0.04458035840792,-17.88255862400274,-445.10627087107696,70.86266308059783,30.241278336067783,-1154.4692921697133,-709.2911931899871,7.272475888341432,-781412.0224457234,-29.262717222257837,-18.495981177703094
2020-04-30,79.74023877947386,1.1479279095084098,-51.89643699087356,672.8974440351731,7.444805837803441,61.304208468373375,-423.1425170983846,136.32360752441056,11.847078579444029,37.6293848417236,677.2773839498659,5205.080950139605,271.7649349290862,271.7649349290862,830.4532530163315,-523.4869916951695,-39.81804925871791,50292.65294764318,-15.184835173609333,-45.22310651682688,-0.184312174238137,0.6718157799109221,-36.03096289545738,51.72638948533313,62.250257081517134,-104.71921689594004,153.73534783395553,714.8141637634253,-83.39516897019178,-1195061.4633897394,423.792796436872,-83.8378748405258
2020-05-29,31.44816767812892,1.7526936863250115,45.44572929551786,506.8834183661803,5.814933956903972,-105.64199244297524,-693.1804504005866,-5.315340032016429,11.72051776042322,-119.17230862633008,617.6539358906016,5080.791929491494,358.36246155217344,358.36246155217344,662.8161354347028,-68.7855591277226,15.597180685736545,44822.212568948,-19.245073971705096,-2826.3078659055795,-43.411316254969,0.8034911819868213,-164.31153635979263,-308.98906966683853,-2.876880295501905,11.27590089884238,-1300.9546651080946,-602.1700938729346,10.835273751023353,-387564.3476510197,-463.560764281266,79.74023877947386
2020-06-30,26.46593987907449,0.5728318178596795,19.625659687509465,658.9102895232927,1.0655454369033577,37.05197858821784,638.2402093513238,-422.4411119958925,2.102403931686625,-132.48786271992762,601.5829629199,5580.669022719144,316.89035346132295,316.89035346132295,297.07410595165186,1238.4354008155196,-238.82418423158137,38186.68592537276,-15.283793636392222,-3933.437198976756,3.6147357478183033,0.9812035263197104,156.02953693908967,878.5426982258455,123.44526937732246,-14.748271759674154,3209.000052636025,1261.98988725855,99.52325880567456,-27087.28025828302,-271.680387395413,31.44816767812892
2020-07-31,36.759547880784375,0.7717362401716262,8.849044693527127,739.4553496889977,0.2150307845491075,61.507543161972926,274.551131998886,-725.4230696885027,2.1666891626167426,-260.6403014750733,546.5513981578,5373.948858955858,-227.13387503977947,-227.13387503977947,-2852.1715489649096,1149.1255824488185,-731.3466209357846,29469.687132613948,-10.74880835858224,-3350.620441971464,0.0268633912182552,1.2448196255502069,68.72811245445973,205.50141529230223,21.39589699040414,21.25477190441019,1631.2235016764334,-423.19154584984335,30.957416402316085,344016.4871971011,-687.1288506059202,26.46593987907449
2020-08-31,23.23715273821585,0.7646621529658592,20.59808554394176,584.4562064608738,1.155372976494549,7.104086970388883,124.56279348451424,655.8972315383851,2.150377595697956,-225.9908179094008,600.4482881205867,5007.785595140563,-24.900658598508933,-24.900658598508933,-3035.912410671179,29.6526477114133,-631.7490205346945,31369.03969745958,-10.328524962056434,35.89173463861965,0.0306446879120971,1.0649425571326532,69.2676509411749,-316.1111302308118,6.09655289770501,19.220057463196877,-1198.0783327098834,-541.7739071432497,120.26477763949902,-1184683.9458917826,333.68258577419545,36.759547880784375
2020-09-30,-20.33080578362152,0.6526323544353074,27.24864877426899,477.1046919461516,2.0033789664669994,-40.27236848034837,292.3473566857963,282.97725746631875,3.250378108459244,-210.19742178333257,672.7922699425994,4971.394217094098,214.95006607070167,214.95006607070167,-2111.371804676701,122.89487406323826,-478.1461406997221,30279.09532761334,-3.887139867319898,1924.0337547515296,0.0339389395243974,2.3062782742614374,85.92823764399145,-253.15302516590964,99.221820924594,9.803561279294968,-649.8071580340638,-321.2304753470544,297.2734210574197,-1226748.564768076,1030.3107075730086,23.23715273821585
2020-10-30,-1.9537005014498552,0.649105700043274,-13.776792061325525,519.9189250011501,0.5093483201881593,25.572744963496696,387.0330230765902,127.91872862083072,3.2322016369834885,-40.25252916403692,685.9561711168692,5029.632085725718,544.2462711477376,544.2462711477376,844.2281146986198,242.46976259985036,42.19350517689938,37138.2303481579,1.8984477520173515,2500.2474771753696,0.020147369078971,0.6750419101649996,52.17673217282663,-622.891956972343,13.72799021257822,-12.573558458134446,-2942.734453011097,-587.9182107784027,-75.35808700942152,-107327.371223405,247.41033248941065,-20.33080578362152
2020-11-30,48.11956756648594,1.2781766117858826,-7.88376649147373,619.6605907618498,0.167305323968293,-94.90646862485936,-193.3144379395997,293.2870345185613,3.2325499924390653,-42.02476167347982,666.6064047413066,5451.831955596742,467.67098411833337,467.67098411833337,0.0,110.21083999344891,60.404833986619735,40573.73041765967,1.3396293232673124,1650.4888231872494,-0.0113393260634202,0.0690682012485908,-35.42407759563139,-443.7205314852909,34.48197489074539,-15.17501211287544,-1286.8945830193545,-703.587755765303,85.15615356403555,-555672.4093180299,-524.3203605761398,-1.9537005014498552
2020-12-31,13.727524465499885,1.0155457951989366,43.668145190706255,504.2969132966631,5.131235971568005,-49.1351650712646,-110.91864209393758,384.2790196895008,3.6411138754906074,24.290781737064822,676.0236499743298,5438.000865173542,494.00365763727,494.00365763727,0.0,-148.75662839442816,80.61002832568117,41756.50349063864,-0.8653087816054996,953.7585597991324,0.0012812835562292,0.3672806780674449,-2.0340729959589225,76.54238164347089,-39.48707175277775,46.91426606394723,-66.01922270082014,1.7266464238155097,60.55393321461816,112402.88494080304,-127.79742615229084,48.11956756648594
