date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,pctacc,roaq,sue,sfe,turn,idiovol,size,mom,max,aeavol,cash,cashdebt,chinv,lev,sp,cfp,chcapx,noa,cfpq,currat,pchgm_pchsale,saleinv,tang,chfeps,first_lag_excess_return
2020-03-31,-52.31239046239396,-15.639788393208551,354.9405819966638,1.3245385351598784,-70.51999632259675,-3.234609851688915,80.23049189733322,-4.129151365844771,-146.77971381402674,-1.9973986442482217,110.89550720538088,2014.3350661289985,0.1278267883637518,-16.698732380364618,298.977028942439,-8.007957634008676,-2033.8323236165047,10.92567578266602,9.457497554793775,-119.59862260612812,393.63176947091233,1185.1963716599334,553.0477930093854,-1120.4491161020617,-1211648.929136023,553.0477930093854,-86.93489059341982,62.42566279151457,1105.2610410016714,0.6374341534199175,-269.22644514429544,-18.82222325938357
2020-04-30,19.634893675010225,-26.311927130034867,715.9615314287067,3.774578758383565,-74.19754406887165,-245.90204739971756,-3.193956521485431,17.57142649080163,-8.92101583102615,-0.767219618609633,11.63361066873602,399.4770092105828,-0.1674899998758512,-36.95690105818176,-4.940665362430593,-18.332944069885627,-3700.3392314636712,7.188174671894473,10.249486231032122,-133.18506638904643,-422.3408306214096,194.9086214632389,125.91910225915252,-1615.1289262578066,-630880.7223439962,125.91910225915252,77.50013258876606,-49.44559711305993,284.9546890119982,379.37376979044416,-3222.4515497456346,-52.31239046239396
2020-05-29,14.808457281015592,22.97599341362794,232.33324976891365,2.939855655648681,-49.34224807213023,-401.4851048003901,-237.02127432714167,18.288884806766877,-9.256804942218585,-0.7651969604881822,-23.685505006339337,1794.104970917825,1.3865586555080576,-104.8617370776792,136.9123339897833,-32.56039582024118,-113.58697412831224,-3.776745968159588,-3.810862330811929,8.553798856207308,-841.5273087065543,-424.33986538487807,-51.793321048639086,-121.06029888616104,-681929.5977538228,-51.793321048639086,-134.2592108860431,-8.50584929184464,-345.2355890366889,-50.702932396022106,-350.52152046030096,19.634893675010225
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6568.730195192004,-19.356427997540703,-2798.682315964221,-567.3606472000387,-296.4537346727081,-3999.5436233014,-142.3309703239083,-105.2661977199908,117.44894578246628,-8156.728547203618,-4264.163185177866,-575.3843605845979,-2857.175774802704,-85395565.60656795,-575.3843605845979,-2831.869143010063,-47.38597248114175,-15311.325387061805,-1333.9671366151954,2141.702971403297,14.808457281015592
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
