date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev3,mom1m,max,log_Mkt-RF_lag1,cashdebt,cashpr,ep,lgr,pchquick,chtx,dy,pchcurrat,pchsale_pchrect,roaq,sue,sfe,aeavol,bm,quick,sp,stdcf,cfp,ol,noa,cfpq,rsup,first_lag_excess_return
2015-10-30,3.0562597569248093,-1.0437003733341494,22.817673205990832,0.0325437439585799,-37.430239852248576,8.906413322420896,16.903975332012166,41.76205884198693,-35.34888807087803,19.777415620814896,22736.18091997254,6.689494840218499,-16.23003054165889,-28.990706043451706,179.09346020819203,16.147719811110303,-30.16001155956333,121.45786445269772,22.200088079187903,0.0003598817225345,6.362484437649047,-1.4172910414967532,0.3285006515095006,-6.136699264462664,-0.3445786931549861,-0.2827462996262895,-0.1237421557444697,-40685.206408890896,-40831.78639293741,-0.1237421557444697,0.0124785695507738,0.3833834589170747
2015-11-30,0.4206749776589041,2.49776091967046,22.81121415397795,0.1864417246005645,6.153507717397524,39.24808992356314,60.96656526957532,41.73746038267732,-17.681459806352347,20.288905499580228,17734.46727511412,6.896109539589682,-10.807576711847334,39.31656951516062,118.90369477251888,20.61948569453654,31.85300539245425,129.24836976483698,23.09586119550968,0.0004190598905853,4.814920856689681,-1.475267283439365,-1.5762018377847866,21.437452217464283,0.3686741160558284,-0.0380006341994203,7.689922960977071,3851.2307847244665,-446873.794272189,7.689922960977071,-0.0009163633482374,3.0562597569248093
2015-12-31,-0.465773193232069,0.1878633396646394,22.930437531211496,0.0010490999562429,53.55714979226973,-37.81516230881556,27.43115894662074,48.79885676881915,42.78467592918386,19.79043813640702,18052.841483528427,6.545414872270444,-3.508052342064038,35.95670470191405,-32.87405641279319,24.49910760407869,25.545615864582487,28.10592882215512,22.730818678398133,-0.00442662993913,4.686852684966897,51.993967052219006,-5.1485101735582575,-36.56445697356094,2.5800074163808944,-0.0122337488556709,4.684613466409413,59386.25043968391,58354.281239877455,4.684613466409413,1.7545374832198743,0.4206749776589041
2016-01-29,0.2665562659096495,-0.7386416028087822,22.958762277740675,0.0162033552664446,5.530893515973393,6.235463988404744,59.66356423965404,48.853029672596286,3.2055105726700264,19.786288481090363,18037.14956933842,6.5442701543175605,-3.513029780553569,35.80354002312093,-32.612473898267886,24.54603801564427,25.40499858697529,28.04267344833963,22.715983674056563,-0.0044540491776236,4.690835159421579,0.5674772684891991,-0.0167704944068276,3.062886704099469,0.1289498639640385,0.1522339115712725,0.0425462553643249,-5884.331574484706,-5777.769866935909,0.0425462553643249,0.0182681811043923,-0.465773193232069
2016-02-29,0.1467645073939603,-1.9971154833589515,22.903938533551,0.1186795184238036,-5.585842738656883,53.47569715744197,59.061518720086326,48.717045049233406,-12.55079601898479,19.769368967897204,18039.142382126756,6.538340956643482,-3.501668928657792,35.98594025081718,-32.957138698960165,24.448885775591663,25.581130000391838,28.10260139471761,22.711287294737364,-0.0044087747151865,4.6396566843994655,-1.102127059519745,0.0828161800413624,-5.354469839586045,-0.2431626331562171,-0.2637165634394023,-0.0951966381455271,2214.1240017330274,2553.277388991788,-0.0951966381455271,-0.0267368082591774,0.2665562659096495
2016-03-31,1.599737191511055,-0.0269013821716738,33.52542610905071,2.152594992390434e-05,5.757955365223472,5.413723138131998,8.727278701393413,48.77281924143557,-34.03174838477576,13.34652650830169,14428.12513359148,3.823141877185516,6.052216869612261,-35.269507172210766,-287.0442762921873,30.376558704711385,-12.833385514730054,-58.76804993972264,14.970686623832451,-0.0038564063504564,5.312428414841272,-54.281482232093225,0.2983538449095633,-72.26123080789648,-6.581819339323978,2.780016855695216,2.955381645624517,577120.3500366351,-221929.84156374168,2.955381645624517,-1.0517093773886397,0.1467645073939603
2016-04-29,-0.8310101400878069,2.2621187074633338,22.91098910981989,0.1521766052448132,3.112841889465238,-5.538426251370529,33.48615270537634,48.80320356361322,-0.4584940450258951,13.358847986799615,14443.26628227482,3.8267188706266495,6.065464095447117,-35.26749188467295,-287.11778843369177,30.38860853745552,-12.810663117992611,-58.68496811774212,14.986580570854455,-0.0038543558512341,5.072404056899962,0.0218442301714389,-0.0331176357889475,-0.0622356014675915,0.0075982331538071,-0.0025251252125428,0.0187964146862995,7125.801865203306,5720.553941774182,0.0187964146862995,-0.0030352451693036,1.599737191511055
2016-05-31,0.0141691797283926,0.3085506763529642,22.948144619619136,0.0028254051039774,30.386813402741733,5.839325801662675,27.091366650940422,51.495819830582455,38.72412773300383,17.20770951801142,18896.07014458391,5.077754931946461,-7.092703786920149,24.412590044011104,-44.43350788871616,7.511349181402075,40.06988977833166,-46.31747845355893,19.249939213610663,-3.785099173928263e-05,5.175447413319208,-126.57182323857104,1.8101158555941907,7.370448269763301,-3.3414153761924865,-0.394804140369466,-30.56810132527279,-398258.6401336547,884732.4540264811,-30.56810132527279,1.855702069025847,-0.8310101400878069
2016-06-30,1.666768875090212,0.5934630456553287,33.56926269860146,0.0104696860193185,-12.188293157372405,3.1523679814827075,22.04862901595086,46.889578097914175,5.256007542685085,17.178537293288844,18885.009969339724,5.06647690375239,-7.034627094151261,24.434053676264814,-44.62681128773434,7.482779923122316,40.03727083678813,-46.30153873290983,19.225712125595614,-3.984516913314981e-05,5.94601558012733,-0.0070215209527333,0.1366744970355498,-3.754460678129476,-0.1695792913655083,-0.2072391977470999,0.0029028009011842,-747.0407732324675,-551.8818499688059,0.0029028009011842,-0.0152787092380464,0.0141691797283926
2016-07-29,-0.498534993508964,-0.0168212528597,22.90029239561251,8.41138353765505e-06,0.7002470730276156,30.404858514686524,46.767563782604086,46.89473922495221,10.126721167587355,17.18340611841323,18894.30314913241,5.067411278723041,-7.027968460529023,24.45278733143016,-44.68993065464242,7.481925567454121,40.055252795968286,-46.3264198249387,19.23274075639672,-4.02431883794328e-05,5.947111621702841,0.0301984500127545,-0.0031834651575977,-0.2953866929173045,-0.0097470468460016,-0.0164362141050915,0.0009629397972892,3284.146617345512,3355.074042088352,0.0009629397972892,-0.0023983906374334,1.666768875090212
2016-08-31,0.0780614679257954,1.3057834893241538,22.95326600725881,0.0505758803253676,27.966080629424347,-12.249789100368412,8.000059999828135,45.94667407716721,-0.2882508895183773,19.392227350743568,14950.48551732725,5.941370617036968,44.021066480244976,180.6840679401317,141.14030147470498,14.921989735969106,116.800214036231,51.21661351088281,22.704709452885268,-0.0013417029207875,5.970913869153294,-28.16888680358468,-0.8895840849710623,263.75775926278493,4.64962028182395,0.0803254629152974,11.956888598607147,-5646.520275910385,-207590.03776367477,11.956888598607147,0.6282211714270296,-0.498534993508964
2016-09-30,0.2435280333234714,0.1679655221603317,44.29172519263468,0.0008375645587988,-8.40086085321606,0.6985745243307964,21.21895457269256,40.53172187974965,22.28907161829937,19.360745843784574,14927.26557246512,5.931402169832254,43.93343244491881,180.36325014461588,140.85221235274992,14.895551922073455,116.58703494384108,51.124513744310114,22.668016246723237,-0.0013390754746557,5.89321182335367,-0.0103559257584038,0.084080336428606,-1.776563427426936,-0.0754170972797041,-0.0699364486007709,-0.0222631509801622,-8736.889062412083,-8493.81366581656,-0.0222631509801622,-0.0030249072703374,0.0780614679257954
2016-10-31,-0.5707509973934677,0.0841028830808743,22.93892375613752,0.0002099512033773,1.007485734682672,27.929530705649075,22.95593615168888,40.53859140386149,2.870377764726703,19.360511512274226,14923.418390580931,5.93245802130736,43.98932146085825,180.45699979152928,141.05623663777095,14.903094502006825,116.66784683410732,51.155138724739295,22.667163324082157,-0.0013406270388035,5.893504391743979,-0.101339025741673,-0.0165377888750128,0.8480372006421248,0.0287770968275324,0.0320983463900432,0.0058557941183075,-1793.68080048915,-1819.56761798542,0.0058557941183075,0.0025949624567997,0.2435280333234714
2016-11-30,-1.3803674161337869,-0.687079453546261,22.934274090900832,0.0140182809945835,2.455008433745391,-8.394118984209612,-13.90368292323424,40.48053132452564,1.4353636282486302,20.407046259012237,11160.30372892556,6.462729916415985,45.67306050478453,96.3847654695566,161.8407720653362,18.95519238751578,44.96619490807166,45.5740326479918,24.05453758966044,-0.0011595807482411,6.006717092372428,-17.854291017286222,-0.2861027901986475,1.178050347210842,1.47750051854117,-0.5893582969890474,7.557654946104794,46068.18403373659,-182464.34882362373,7.557654946104794,0.605979193867515,-0.5707509973934677
2016-12-30,2.0748736632311795,1.5962650927588813,22.90675002637166,0.0757448567622438,-8.954016769582118,1.0076147958080732,-32.58607827073433,28.111040081470826,-11.708202587110994,20.242391270075707,11167.647562257564,6.401382642481506,3.3897271449822397,-2.52558949685205,1.5194397655614855,22.9265675978894,-33.34910573295603,-22.80291719052152,23.169895146168425,0.0019926925617969,5.901848887534414,159.3168639046081,-1.9608355919972096,-13.96403719574198,1.0482970204062312,-8.349767177226568,3.418625324606253,-5654.476689224131,-4488.694051433355,3.418625324606253,-1.444809057823761,-1.3803674161337869
2017-01-31,0.4635493577695538,0.6050238532178758,22.85923080730223,0.0109091588905935,-26.77272684347897,2.488514257665397,1.0826906115525825,26.23757421320328,27.07693447158522,20.0901581493329,11071.319339153011,6.359481119313713,3.368852887809056,-2.535279819257669,1.445905260151214,22.82665657939658,-33.0786371840241,-22.969142215930745,22.98641337037932,0.0019928277796475,5.822345580223558,-0.5456611784788663,0.2580342536825952,-1.8254277655727265,-0.142387284730411,-0.078429232430139,-0.1265002339614689,-52438.91006954759,-49399.66080192942,-0.1265002339614689,-0.0010313279604206,2.0748736632311795
2017-02-28,2.8832393492812667,0.6463672944024486,22.931597548912187,0.0124144725975664,34.511300205038395,-8.992642015975276,9.370920236307054,33.678540410598615,10.34686154479059,20.18488466340769,11117.584408051802,6.392468320572761,3.386958846283838,-2.5610321999714007,1.422846194502852,22.969165821225797,-33.2251449186765,-23.239899747402816,23.09035475263444,0.0020094981427196,5.812882930947119,1.1145857741459224,-0.2991980004665535,6.853647569468421,0.2955335162553041,0.1981934337798634,0.1353126408135558,22159.25962230097,20535.79661057237,0.1353126408135558,0.0041899281266065,0.4635493577695538
2017-03-31,-0.3010773169737596,1.1806858101511053,33.59014040107859,0.0413991708620661,10.82649597169354,-27.03674204381382,71.04139046964397,34.80151181200341,11.03983084621273,17.98528053896237,11795.883173930384,6.127211325586977,15.45058989517399,-67.71320517470134,205.402361985044,27.719477005281792,-32.70062228227968,-85.16113915996041,20.49008762922602,0.0018815982383245,4.812031440180602,115.7347470651738,-3.2052201235841054,-42.682454835646126,0.9726316001419733,0.0428637117971675,6.2676929190175095,1047969.9221606032,-311931.6477410849,6.2676929190175095,1.314634148206404,2.8832393492812667
2017-04-28,0.2783189873934402,0.0574495818174523,33.76262509144274,9.754954289549104e-05,53.38359060435915,34.83249886690825,98.13129852632537,44.9376930107194,20.35860628057117,15.681473184598824,12151.256411586368,4.679276552409407,13.727258198406709,-69.59741679876494,150.16600705977078,31.308695003124424,-29.332500355690627,-104.99693644613258,17.964450309847123,-0.0029259456773758,3.627203804168867,174.41353785033488,-3.22501245918842,-8.577473392630736,-4.336631526633177,-13.91815298356146,-2.009506654516489,82417.91060293093,79432.44164528884,-2.009506654516489,-1.3270874846328151,-0.3010773169737596
2017-05-31,1.4689190420051084,0.3661375502030711,22.98977662284253,0.0039672869634846,-0.9095442729075424,11.169047029068013,66.58714196923985,40.3147336732579,0.984181257590866,14.981855010539158,12926.005356030695,3.61448715688565,-5.072205411882569,94.3736113124808,-114.47936514019588,18.34345922820288,65.14117729751351,-62.384241719269845,16.235459759767465,-0.0029692877633774,4.827792253496866,-78.08148884363499,6.892382020654495,45.07675617788948,-5.408383586373979,-0.1423144151494177,-18.777058639298534,-1003145.5863389298,659825.760000037,-18.777058639298534,-1.4945044033719164,0.2783189873934402
2017-06-30,-0.2495589592405148,0.3563379623749472,23.015133492549147,0.0037549983712466,2.9234423193177497,53.423820511051645,83.47545901443783,40.68413585014231,6.28672106069687,13.727342692081548,12919.318666530418,2.914663348681395,-5.064135184451686,88.90687806782157,-314.09432236377506,7.607957043459853,56.96334773231446,5.9652400234844185,14.852758808104166,0.0015892293196376,5.390897248883832,-253.56819161383856,-2.9915222965092454,-26.742802757634536,2.345903776933845,0.8934092719652522,-5.088503180925153,-7858.325750174001,-7233.193874744698,-5.088503180925153,2.203385964724794,1.4689190420051084
2017-07-31,-0.99699381555282,0.2631661769656252,23.05796084875655,0.0020434633454524,28.388009981939994,-0.9058083041143928,26.03831095055706,44.604057381036185,6.14464286027809,13.839213795195557,13016.493056902653,2.9415194613693068,-5.099062723870102,89.71845076441875,-314.4608736886801,7.634390185436183,57.50366059127149,5.924114297112839,14.980359387588384,0.0015878879293029,5.452137513652137,0.8634436940297547,-0.2033637767030924,1.83600996178734,0.0973339194503708,0.0752741033882582,0.0137622739097897,46770.54918150231,46406.06019555312,0.0137622739097897,-0.0005713155077702,-0.2495589592405148
2017-08-31,1.0505961574717562,0.6267502978709756,23.030616206616667,0.0116037922253409,-4.301982784452028,2.8560222770419283,11.963328432322738,42.81429483111715,4.517433331882311,14.827820306937252,11009.315560084024,3.1872365511551566,12.651193586317032,-33.600954912700814,-276.19203784468687,10.695995315374333,-64.47308015902692,-3.753582078049224,16.931885094886763,0.0015289466693705,6.1486352865067,53.36896224177429,1.8800653667526248,-18.172913846532765,1.114936581575158,-0.2600779795942642,6.3255920468162445,476962.29836780205,-171275.62522352207,6.3255920468162445,0.5674422695049945,-0.99699381555282
2017-09-29,-0.7169210237166126,0.0539564261117632,22.9795712385389,8.616194844440766e-05,-14.820403260574908,28.30869524181318,25.253357571317448,42.70163865051981,10.735197794893349,18.734094246771704,10915.466763312808,5.658879702060713,20.50000601241416,-52.63253895935162,-15.656690444756755,14.730860218509829,-86.45156078993689,23.056761877909366,21.80093339335456,0.004267701579232,6.094294059149933,119.22826229948768,-1.1652246051988158,-91.31516723373602,3.332418808124892,0.1326562898531378,7.053325874732156,1243.14106007386,-14109.486622451805,7.053325874732156,0.7170884066817427,1.0505961574717562
2017-10-31,-0.93127347699349,0.838528279420995,23.03447545549576,0.0207684560662169,16.198474570753923,-4.30036610822332,-16.5883501040398,45.15264087638864,0.9291212151598645,18.77255250857652,10926.053049184597,5.67838690658392,20.565100174879703,-52.89065958721507,-15.677251041828631,14.805612932398098,-86.73296127037497,23.385150975421084,21.841689369682392,0.0043069502549091,6.109314899589769,1.254169751277118,-0.2627637175653845,5.0713232381239095,0.2530076261966059,0.0563165952837483,0.0841025580651972,2243.589820276946,1746.9894539155066,0.0841025580651972,0.017911406315838,-0.7169210237166126
2017-11-30,0.8002959245800902,0.7513604518352561,23.000972711101884,0.0167030564537732,-13.472249288070898,-14.91071270475368,-30.14709668438629,44.97468751785279,14.358238761509345,19.36109530401106,8420.689632623882,6.255667370241685,26.5792586874998,5.056608578705777,20.560369233199328,18.510465741235983,-11.42895999379019,33.48070139127961,22.581591995406285,0.0042529196438343,6.174376749550434,121.5698777843876,0.0298648432235353,19.474875280156997,1.857146754143848,-0.2280767397231091,4.420643055004295,116709.40514027048,474092.98893194366,4.420643055004295,0.4916020901934308,-0.93127347699349
2017-12-29,0.8807729462949563,1.036224351841236,22.97994659688631,0.0318107063759862,-17.809621539791507,16.211661387775354,-4.051755397688069,44.812638199319366,12.84748434377908,18.22754618258398,8405.296598117488,5.618959753234003,22.34398031287205,7.325501585945716,-90.85868840535971,22.685712673061214,-7.561490958759496,98.48105554028712,21.204999294565035,-0.0006184586485462,5.586483491862751,-15.27528451225868,-2.495243234827008,-69.25709662355393,-0.154580193409707,-0.0292233848774969,6.956957727826246,-35035.266955793835,-42277.0693654418,6.956957727826246,-0.872193250032125,0.8002959245800902
2018-01-31,-0.4950990864492958,0.3562258210693457,33.72901873878155,0.0037526173191539,11.118542329118624,-13.325039086977606,-3.4888095304182265,47.56575506515158,17.792623479225632,18.2304581838431,8401.883190646284,5.627481487696409,22.33886041323577,6.97816858768531,-92.11218994777164,22.801130113415745,-7.885519937224068,99.586903031496,21.20183329431229,-0.0006221887882501,5.554368774218388,0.8063542483471906,-0.2971173911688112,4.934443968795222,0.2745366784080829,0.0496411592986234,0.1517353810890505,-10850.1977100512,-10744.288161835631,0.1517353810890505,0.0104901522069078,0.8807729462949563
2018-02-28,-1.6077336159793356,1.8354026074843328,23.046709522429197,0.0995524118540675,16.489331285906,-17.797900304628495,4.077387523823949,44.85481198032317,6.115156577987184,18.27322823655489,8422.96676103424,5.6384845493191245,22.393775909957405,7.095078555967927,-91.9708609059126,22.822372432820394,-7.8108903413329855,99.50605780472657,21.253465070240495,-0.000622600897927,5.567159832016986,0.7396399707544674,-0.0483110422946282,0.3789356783763651,0.0266842166934893,0.0219155634681307,0.0256411485400462,18448.55979235657,17499.216855866835,0.0256411485400462,0.0022223780287546,-0.4950990864492958
2018-03-30,-0.0570579075351604,-1.2555355376312027,23.014223305966,0.0466328138570624,-5.620603754602936,10.96100916118459,-4.171612340262429,43.80431717815682,31.436658119505903,9.33961679618989,7485.976968029992,3.055637050120369,14.232665208427957,37.78561793897064,761.5482173843824,26.903917647556597,44.99663030254427,164.69694284910662,8.928990537919885,-0.0004790713445323,4.233265918899871,55.82434556845732,-2.508064001484641,40.68030936639502,2.414619744975923,10.960139591347613,6.920352970975692,457060.8566265972,-354131.0202118745,6.920352970975692,1.8625861631848275,-1.6077336159793356
2018-04-30,-4.344430135657044,-0.8006457449291053,22.94404992202824,0.0190172615711476,-25.84716379640874,16.417995973340823,-17.558385432679586,32.76930272907017,-21.41048467910845,12.541666377379345,7839.688643757979,4.627207845483846,2.53341430452098,89.49197164838073,-1478.48444804753,29.616897407639318,104.4040243767991,-232.89453716267116,12.555165615913868,-0.0014295030489554,4.6317026898625375,-63.700497932601536,2.09176457704676,53.12204805707961,-4.836537496916122,1.736743819364975,-6.974577509825071,-50404.22994162794,7052.44034487661,-6.974577509825071,0.7197436609091712,-0.0570579075351604
2018-05-31,-0.6976069181362363,0.0973567747805952,22.93021286783024,0.00028143715537,-2.519798065304176,-5.590125931945064,-112.14184252469336,29.60244555133235,-13.66340430459731,18.198444582313176,8330.495284649902,6.701998760714277,-6.285849622685037,-28.97135928249219,-2342.253150055322,19.27079614971168,-16.787551873274623,-369.4607495640753,19.532606967870382,-0.0010454041138988,7.169076992079286,856.1110633104995,-2.163712506163975,-43.99222497273127,-2.143839769627604,-0.2331151566367708,-16.20159788087512,-84080.15313017927,499632.4299616711,-16.20159788087512,-0.9614902417762954,-4.344430135657044
2018-06-29,0.5565032969220153,0.8734368717991252,22.784818004938145,0.0228123246779356,-76.77580647597682,-25.481984909770368,-116.3423114492071,28.754372766385643,1.638298684161367,13.216563994692148,8074.805301930842,4.082561826481684,6.699532741552641,-170.36590395537712,-359.75630648640936,8.298874290504706,-164.00067953764818,-6.140350662468862,13.799472753027834,-0.0071767654539205,7.267316573717883,-117.44487255101173,-6.243129008395911,-307.88705689553296,1.021311758392649,-0.3886188656773015,-6.433631793976078,-130794.94907743765,-128242.7333823489,-6.433631793976078,-1.1186682561524544,-0.6976069181362363
2018-07-31,0.691378488859362,0.1597117502616961,22.763322155398555,0.0007635593706357,-11.696137580510866,-2.3245385231209195,-79.5700904708481,19.916936847281,14.768206283697111,13.177363857984988,8051.758641326392,4.070721913621222,6.688925096670557,-170.11054590905206,-359.53577242367066,8.28350549961584,-163.76199743256385,-5.948143470491331,13.75750938920064,-0.0071725247597855,7.205313788900834,-3.78665280258042,0.1165831156630901,-0.951326528539198,-0.0682347630769797,-0.0680893998633251,-0.0124039603708521,-21316.616600981917,-19530.045943073,-0.0124039603708521,-0.0066896290300602,0.5565032969220153
2018-08-31,-4.507941212771675,1.047278415664882,22.758049576137893,0.0328333304836408,11.015390654104284,-76.63592333599098,-61.48471799475652,23.065598644415655,2.7036295791235387,18.21801401913209,7203.369869984412,6.66305542806422,-12.923601837050288,-138.15176606932326,-392.963977788796,13.777357414485936,-119.85170591926104,119.65939871181104,18.928688990507275,-0.0070322331583176,7.498193375590384,-877.8889702666318,-5.179064148581247,-14.76813405053906,5.854363036267152,0.2208953568660128,11.77859543436764,191046.30798126105,-776543.0491250418,11.77859543436764,0.3701390584226249,0.691378488859362
2018-09-28,0.3258363724074795,1.1291016440288542,22.768007770153176,0.0381265376208437,16.045423359883998,-11.781340355280802,-57.91065209230975,29.113719521430383,17.776398759984072,19.595711133138824,7019.424048847404,7.639751673619527,-8.545908082536956,-25.03418792660316,-92.73107067816692,18.805077996858948,-13.7642283764633,-18.33260700669439,20.84668310999622,0.00145837737735,7.156923806046685,134.2857947576067,-5.570400063042584,-3.651458864151209,5.922360827678936,0.0905642050232451,7.219893835006736,56835.496889920905,24503.852374583483,7.219893835006736,-0.067232301853163,-4.507941212771675
2018-10-31,1.0936960726292495,0.0198240986901856,22.5665331240744,1.1850808177268789e-05,-71.99160548013839,10.952481911285554,-35.03564288997609,24.71393745003785,18.845605547582267,19.346888867154853,6929.575612996425,7.537441088033553,-8.563393906652097,-24.71792785087569,-90.84459910173769,18.4807531331696,-13.501589567710866,-17.239091163172183,20.58171870123877,0.0014294442167196,7.016570831152294,-5.555647128841542,1.3540006728674427,-8.376250710597049,-0.9594690443718504,-0.4006801300876965,-0.4062938077926432,-76086.91731869709,-58798.98178653978,-0.4062938077926432,-0.0419439954667923,0.3258363724074795
2018-11-30,-1.4092296175626997,-2.642781191299095,33.09754267486941,0.2107708890720289,10.24886581840625,16.143711250479253,-22.59522887697365,28.267423235153416,0.3334262603322006,20.27955770848165,7819.937175621332,7.6277144435689905,-2.1408742317909084,2.572320260534249,-119.4320118238771,23.228114349036357,3.466830263497382,-56.03867125407999,22.08432789013124,0.001417541653429,8.091493828998885,-147.7690744017332,1.0990259351112854,2.4245195455094404,-1.0080355507012442,0.5309462234692504,4.450600023711093,-548856.1074389117,385276.4808477871,4.450600023711093,-2.154679945457412,1.0936960726292495
2018-12-31,-7.796246245890337,0.5552611055966694,33.16904178809992,0.0092880216535556,23.057321968759016,-72.0131077672834,-59.43454477944914,32.81935459086665,-44.6688768485008,19.661445802040276,7548.282910848742,7.5144430700297615,-4.082570736271526,-6.227354416366348,213.070428747401,32.40928013636098,-2.069475791163592,86.4484667260989,21.249279040766016,0.0040011026101428,8.782647875214597,-58.39463174571753,-18.036720873489628,-12.993189224569278,11.576381732693818,0.188133590839584,12.74350568644487,56837.183380127884,35334.16127192881,12.74350568644487,2.057942589002538,-1.4092296175626997
2019-01-31,4.298614195912037,-3.316457435045586,43.68802554242324,0.3322246950524753,-20.77337520680288,10.51297575925081,-117.947100072642,27.49966977902585,9.323688204106729,19.609378714230008,7528.671917476797,7.490164683854406,-4.127621210218264,-6.120345582759635,210.58851183617043,32.20509962016463,-1.9532909755843144,85.71121056888549,21.194529044792866,0.0039654546777656,8.798371963313237,-0.65097460260003,0.6315408906203004,-2.667509572308518,-0.4405869274397602,-0.1133753887963422,-0.2564529021430033,-12668.76116050128,-11160.582686500624,-0.2564529021430033,-0.0270995641007605,-7.796246245890337
2019-02-28,3.1455647326702425,2.6261892675535456,22.133026639195165,0.2116324249356546,-126.76704988246746,22.44270776685891,-52.53396313811834,25.509403217541724,-54.13218500699824,19.05427757461643,7315.9369373832915,7.273662294004401,-4.067818364911397,-5.854661888606419,202.66901770712929,31.17258517124208,-1.784954890935074,82.76584244891228,20.59610966854151,0.0038276194555487,8.433505980304156,-5.226112007546419,2.9600380913096416,-14.363760288005553,-2.026596252924442,-0.8245450342313276,-1.3333136487545332,-173166.473906124,-155776.39202073682,-1.3333136487545332,-0.1000352320798838,4.298614195912037
2019-03-29,-0.1877665853897838,1.0963600505249314,22.31318289711331,0.0365900025616138,73.01783599100001,-20.420027457980517,-20.056198649204685,43.67558130320272,44.24246001832996,17.31848949746956,5093.328526663937,9.487525698936944,39.53518131602446,78.69518967970677,-398.7680414154919,56.3381905124876,69.56502684466167,-75.91319623882853,19.952914223327024,0.013528761706116,6.457521883508444,-117.80342238106311,-35.200324927350664,100.7934795659446,15.073754470540152,-0.3853843460729109,17.987374946145025,501291.0400315244,-427755.66275370587,17.987374946145025,-4.083947105763132,3.1455647326702425
2019-04-30,-2.238924744781932,0.3607049958200375,33.036344581625926,0.0039379981302998,56.83022514702453,-130.32001932072336,1.0369061894105762,55.10876341012247,18.53907799990216,17.54079107664818,5160.516020811105,9.601282859557426,39.92681018714861,79.32695916770977,-403.5227377935154,56.94563525633908,70.1086177330408,-76.60998395244849,20.20768143138119,0.0136506040127757,6.704457106514322,0.4831053988526221,-1.284500322793619,5.807149823712962,0.7803051714815439,0.3234484425560531,0.666568256833358,88499.12317865994,67906.75045201927,0.666568256833358,-0.0242201234600876,-0.1877665853897838
2019-05-31,-3.124556707213784,1.2778659825048524,22.377878497217807,0.0495224106293593,0.7677392285501092,73.68985896837552,98.71178956668452,52.766405095326434,6.045912861186228,14.103282296637689,14351.902436528286,6.5718632654296,14.839794617028376,-29.60520849101303,-221.49318860250128,37.85015197146228,-0.7080927569554518,-103.53480245218844,15.116532743084909,0.0134306160657299,8.531609988073091,28.174888489744298,12.46038835140078,-79.69621742136906,-8.66459829968747,0.5237119835310047,-29.154301518552412,-524054.0594506273,1166929.6184877334,-29.154301518552412,2.299661664173576,-2.238924744781932
2019-06-28,2.323509907920164,-2.356170518052007,22.263376835261575,0.1691063005413065,-32.054045356498044,56.44055611127041,-27.619496207012915,52.4543838476172,21.294483791685582,13.519252814175353,14689.96480355566,5.408109697260153,-23.40474121409789,-107.55672562190432,406.0862336277005,12.453081546685214,-56.19326588208962,-110.37994125880904,13.84090881790771,-0.0081515710412192,7.931500037573347,184.19471479293043,3.715509505720931,18.92232400072476,-8.167236063441116,-0.2188862614936049,-24.295174827609387,-17750.372017010115,16805.680701521225,-24.295174827609387,-1.273532890270061,-3.124556707213784
2019-07-31,3.483982751543915,2.183891413857414,22.14641750252048,0.1460721057001011,-52.30955604359251,0.8670127083530286,-47.113671851969706,51.853419242002246,-39.001752425608295,13.359839019255816,14511.92795160512,5.348420187231235,-23.14260849263124,-106.18190355213132,402.78993691541007,12.327396722389825,-55.39804765924901,-109.29386266919924,13.677483577018416,-0.0080802457353894,7.885165040221501,-2.4609266799123475,1.0580803614189875,-4.782978501826051,-0.5773477132068621,-0.3081499601153084,-0.0616754763558962,-75064.29778391961,-77136.82879322115,-0.0616754763558962,0.0043932955009632,2.323509907920164
2019-08-30,-2.654756479754308,0.3866877680331995,22.22738180221397,0.0045650993103128,36.3991435000201,-32.05913044727926,7.378073904511307,60.18013881479809,36.55305760538482,19.875244998981007,10012.65132871197,8.545963453372673,0.5509940202119044,95.02365933793142,474.5456480183444,18.038505524547983,71.01862686362405,-82.71776728699875,23.064642856240354,-0.0080422656306739,8.533329903773275,115.2465296368049,-2.6013323744116548,36.38568075675937,5.362095461332395,0.8320206725947088,10.19845566022417,525102.0726128891,-168544.6198834842,10.19845566022417,0.2884781575290192,3.483982751543915
2019-09-30,2.1689343501995264,-0.8608721101415162,22.402948095740054,0.0224667231855321,56.53916807140572,-53.110615896236986,-8.952074980820804,68.17579685298895,6.536237498694326,22.370297406828776,9909.3772489597,12.476743968568552,12.314046129054564,-10.177340417944649,57.44852321327107,27.839136655252197,-50.8579180591174,25.872234488370253,26.906071311583386,0.0265713074733361,8.187857204347686,82.1552438718872,-12.998700377068984,-147.1261631198699,20.883895696851937,0.645506733871315,12.10090379322832,52118.982083573006,39247.771345282905,12.10090379322832,7.86798668971777,-2.654756479754308
