date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,max,indmom,log_Mkt-RF_lag1,cash,chatoia,quick,acc,cfp,chatq,cfpq,chtx,currat,operprof,pchcurrat,pchgm_pchsale,salerec,chsaleq,tang,O-score,sue,depr,stdcf,pctacc,dy,chfeps,first_lag_excess_return
2015-09-30,-7.793545194019192,-2.49169491148799,26.761003908772583,0.1552351499564882,551.2152978158342,-43.48067215557854,49.053366543176935,-8.179239255333723,8.424015881133927,40.74856139297092,-8.831700303783137,937.4903049991624,-10.62383987575869,-4.080947760576844,-10.14224729371702,-4.080947760576844,-295.64113621769127,1541.3308491905805,-151.8399434055903,35.00094427980284,-46.81244240961294,1302.047138222208,-21.36719567961173,198.77733703058183,-2870.959954530561,-5.008038672279579,-69.96838564357314,-2.2442239380378624,0.1823595134840938,0.3205061396328235,-118.6734232701718,-0.9784652628475548
2015-10-30,-4.761102404172861,-1.2444732641339928,22.12548185128738,0.0388040670541262,549.4200003096513,-9.852719614535545,48.95866426612572,3.304834553847978,-34.22942983265573,40.408287877968974,-8.641324571594831,932.6435231494122,-10.513661160652951,-4.0752321594721685,-10.123060174398038,-4.0752321594721685,-292.2512939580811,1532.793150439949,-150.53730165531704,35.38050337914039,-47.10303673413979,1295.6026961258633,-19.67362886286351,197.8244224997394,-2876.842230074605,-4.969563015189335,-0.4984254436903086,-1.2008672206551694,0.0216371417488943,0.0024943370588476,-6.053928900095691,-7.793545194019192
2015-11-30,-4.694304841430951,2.932699827879278,23.915794950076062,0.2189071056959806,534.0775507079471,-94.50763571651645,47.78960126546386,3.64132319000921,-16.653134853964325,35.46324513886298,-4.565588129029172,824.6120047870977,-8.825593505756986,3.226398427675319,-10.919225128310169,3.226398427675319,438876.6795679005,1466.918451386617,-145.25919537397655,49.95647245286086,-41.00575701240916,1083.8049697730498,2.5946068432099594,190.6520452818942,-3429.847711909984,-4.64244176754198,-2.6168548784047374,-7.725598444410963,0.9225568434487388,-0.0037536193723192,-39.59589301842964,-4.761102404172861
2015-12-31,-6.145702596954137,0.2171518569281094,21.374877236035477,0.0012126581163095,525.007742313842,-47.98943402081166,48.06830025424859,4.15028730670518,39.18843798651314,37.067060668678025,-1.9975267798496,1016.2689399252248,-13.16865694205957,-139.00557068096373,-13.10661307047091,-139.00557068096373,414821.464291526,1681.607119059722,184.9475298061257,123.96783894457,15.905899213121996,988.5637764031172,-53.11901259811683,185.10551959490024,-2055.915969447929,-21.78439891847249,-22.87497195896592,7.227673506890113,0.0599399471244492,0.2673889595416304,-154.75374231023446,-4.694304841430951
2016-01-29,-4.654381746952023,-0.8423858678955349,16.741937396225513,0.0184791615271055,516.0330844639903,-36.96867010379722,45.702724757608266,-1.6728899398226404,2.881723955815283,35.05606960023616,-1.5669754491182428,1004.2451844140244,-13.019167375113792,-124.04374218566888,-11.553345211283194,-124.04374218566888,410067.6223065903,1656.314321060072,169.6165532724402,122.3399038112372,15.0137652990098,975.2225646074093,-47.34724899456211,181.2996099523009,-2018.156097835577,-19.757542147901976,-3.417661680209058,-13.189862243728529,0.0115741794556125,0.0068360352219768,3.3677702350549907,-6.145702596954137
2016-02-29,-8.23167277187697,-2.251351468219596,23.50805384157359,0.133787610319679,504.0998332276168,-71.11515777224321,44.76521685459878,18.91890083909822,-11.058284094049975,33.72314197938859,-1.349263801421928,982.3437793252592,-12.703058197426966,-117.21810130928098,-10.824190395596972,-117.21810130928098,397309.765186081,1616.6881309741666,161.84467970550992,120.27499363173833,14.317742947881618,953.3774938547645,-44.01064484436496,176.67759498729055,-1971.5047467290249,-18.763455101609143,-1.859390105401033,-7.052166963751319,0.0279448486464961,-0.0085712617770108,-5.777224564382607,-4.654381746952023
2016-03-31,13.851415912253838,-0.030043594776269,15.157588472378269,2.4040285832190816e-05,495.0094305122658,-60.124527835875625,44.60401276634014,1.976724649077673,-29.41616612457009,40.514356494580944,-11.624723615838008,993.8278585087668,-136.10398357514052,-115.22723524894565,-79.72710726291055,-115.22723524894565,10329.736899944452,1750.0173179841422,157.4186136437449,71.79408959294437,35.84978259294974,1218.239966579682,-121.5513959287082,179.81131824768596,-1095.8557678232305,-19.80950553192873,3.612922045973157,492.3208472884304,0.4927571560627246,0.2182767465975669,-54.05869968439512,-8.23167277187697
2016-04-29,-1.2753931858531364,2.4775541694141823,33.49380058303847,0.1666693182668417,479.5511336298516,-72.40069985431872,33.39962676879682,7.354086872474085,-0.3837272606511536,45.18940559555318,5.294787294755598,930.1552136473152,-131.18071040593148,84.18054486948782,-61.30120827709391,84.18054486948782,9052.458978641576,1614.4758484578392,-47.44697630911469,25.75605037726068,-232.36354502172813,1537.815300507762,301.3599698691118,183.0973023164623,-1098.458717537302,-80.72098820436817,120.01399289227987,-82.8185247334942,-0.0658945280018217,0.0150818454029602,47.28240169048692,13.851415912253838
2016-05-31,0.7367063591117016,0.3502054410565391,27.865397710161307,0.0032068386700598,508.6489518670502,167.27898712782684,81.00808068432978,-4.315052585126965,34.217687383550015,52.39479226039836,8.984439534716131,964.350439550434,-136.72364880555162,101.80846906897104,-63.58700247681914,101.80846906897104,9211.639012625792,1680.0300847755002,-64.82554896120881,20.36166457478585,-304.74329238049626,1696.3817094945507,406.8142915044002,197.6420250336467,-1195.5784383818034,-103.47497663180022,43.63684645979515,38.61549889021478,-0.0373278298144676,0.0099983961752754,-25.41268299655601,-1.2753931858531364
2016-06-30,2.7372607398351665,0.671424452538206,36.5800834973455,0.0118450563269789,505.40676511554864,-11.211671806029518,78.9566388387327,-4.969909242971257,4.628020494463778,44.10172353311808,-6.922888660493148,923.7294988338332,2.231129621137601,-138.62028199606974,-20.09737576250812,-138.62028199606974,-80.29281602652298,1582.2589082625811,13.514108230861437,-15.409657877533418,41.95301906081049,996.4695674860868,17.562552365683516,195.80627526788373,-1546.3052653161817,-4.793846578051968,-123.47447508831134,-4.386074038524839,0.702344911726109,-0.6247016268897138,501.8715505971089,0.7367063591117016
2016-07-29,-1.185538965251297,-0.0190404237954744,20.81749534750736,9.521068888211517e-06,506.762624177556,16.544161142744812,79.07186320409859,17.52588320063608,8.940144799761951,43.877574099413344,-6.862856283932704,926.7623819209708,2.1759593453268598,-137.2088819862842,-19.95171353271429,-137.2088819862842,-81.61857679883241,1586.3645970717905,13.56147509400332,-15.809141324025594,41.81786162765502,998.6616572290444,17.565945362439038,195.9593214553271,-1551.4856604968795,-4.751861535607507,-0.7116659398778751,-1.7962479687843145,-0.0038374125889228,0.0048955274637773,-4.398318151653996,2.7372607398351665
2016-08-31,0.3413998053352258,1.4839386139414017,39.35488635660378,0.0574762220249372,512.2700004878086,33.413769612188815,88.48815102155244,-5.936295606891331,-0.2561580570053295,44.56595612603999,-6.890796491181063,936.8646060616334,2.188423183777983,-139.4051367472568,-20.2627034578524,-139.4051367472568,-83.10501896195899,1605.6651589438666,13.654547294757228,-15.890933907693933,42.006317280617935,1011.0951875328284,18.820535275256844,198.50517488819,-1566.0253750714978,-4.832068851411282,1.2977613622153683,12.094822275197316,0.0019961798998172,0.0019159118384216,-18.562398420445103,-1.185538965251297
2016-09-30,-0.9141729792788308,0.1904452799122418,29.94329110435011,0.0009496604707527,509.8965420070283,-10.4548906908024,87.74084053209958,-7.861606750211247,19.74941994420148,39.81239570429655,-1.9956830472437,956.5873402330304,4.853207950963329,-169.4478993960705,-7.398021441831022,-169.4478993960705,433.145313430452,1793.9356816365807,24.057206947186497,51.18115675528459,-28.49251101564705,1225.5978313338371,5.293013984987461,197.8521294538737,-1790.1314784937465,-1.4652206958024692,-33.93995762296228,-9.8251590012228,2.0060760821754973,0.3977883074018451,-152.07014229615783,0.3413998053352258
2016-10-31,-1.3033417758547767,0.095529749025464,16.477612399220746,0.0002384767921326,510.5090539219432,-4.0662441462045535,90.48590685155986,-7.351370362323431,2.5456670214900954,40.39615721818684,-2.195878242319528,956.3988156535617,4.941129846656837,-172.67359577020534,-7.5374226652151535,-172.67359577020534,325.2164038510712,1797.8366270914146,23.997840966931328,51.20858992334669,-27.98216046758485,1229.966250421929,3.511751133953794,198.7684928288006,-1788.9091085564892,-1.490101137616053,0.771419338351869,7.591555982234013,0.0427361314698409,-0.0094909087651148,3.546063133407401,-0.9141729792788308
2016-11-30,10.214907208651733,-0.7795162548272815,32.390685470214265,0.0159042419964876,508.75498790633935,-11.24632032697816,93.39110717903428,-5.416091287275936,1.2700363890315862,40.77335132754138,-2.1459864974544605,951.0003050813608,5.246241025106596,-177.53902745472763,-7.414037441124342,-177.53902745472763,329.7426896781433,1778.7390593815285,24.189818108767437,49.94546452014651,-27.706046954182074,1212.4899807708866,3.993477740028105,197.7232398457114,-1788.408985464179,-1.5086063298000771,1.0904530679955329,-12.4155471898506,0.0764975729276895,-0.0001355141205284,-42.41399967756351,-1.3033417758547767
2016-12-30,4.424606609114928,1.8075812339437496,32.331878143953325,0.0857720827651216,506.1973076656281,-14.52701750369873,91.92763883908871,0.0419334574530334,-10.327795513218128,39.97109877157538,-7.356873498867825,849.9007475037467,-5.744558247667889,-167.17453729383342,-11.106262332223269,-167.17453729383342,-100.63816146661205,1483.0236700119851,36.39305245883529,-51.98578628024902,17.145431100609578,1083.0846764926596,-75.56638447665561,194.89812019007925,-1749.987403744957,-15.047005473962136,-11.996618194787906,4.796678579393188,-2.386321981855985,0.5393254102592105,-147.83186245485456,10.214907208651733
2017-01-31,-1.7252770017593262,0.703063088291779,50.266322091881605,0.0126769000916141,526.8334263471567,126.52277484421796,125.42534733203912,-4.236408146214044,24.998931942600453,43.37072293634973,-8.17462170307669,878.8030352698217,-5.68640865784423,-183.9347610467321,-12.259369439418668,-183.9347610467321,-106.77324502534938,1539.2363225622894,38.57588515199705,-54.0159520118802,18.239635771678792,1132.9857617532832,-83.64204208715829,204.2514260187585,-1819.1448197029335,-16.513258939969454,3.614231310000008,37.07294291804237,0.0011737754570715,0.0173492400013091,-9.65971577704812,4.424606609114928
2017-02-28,0.1473685673251946,0.756456851456708,42.95294384657165,0.0145289109380642,536.0945824607104,56.46657205787832,140.88258890689042,-6.831746349646375,9.666298195263945,43.718754792956325,-8.284186699200045,889.414368688813,-5.769973432955633,-184.86140421252296,-12.510847150184308,-184.86140421252296,-116.6166018424608,1570.9371798208135,38.34204006448618,-57.83789220956438,18.74781782913803,1153.094147729284,-84.91487149693984,209.19388344250183,-1839.288059833359,-16.58422739429688,0.0770240031824656,33.445939065908306,-0.0045008285694893,-0.0007036248049414,3.1973097920941456,-1.7252770017593262
2017-03-31,-1.9033692269471691,1.3750216780124545,35.5704976501147,0.0482132984894577,532.6979406027693,-15.637563872213606,138.46890037648467,-7.4695628734619905,10.23127878477783,41.39537805284795,-12.506978307318544,914.9761179317968,-15.158308394318087,-169.64084731623095,-16.43512467680756,-169.64084731623095,-210.7090537955059,1835.499973111394,34.41504669044701,87.44592558637046,8.25688641453128,1290.7728186989257,-116.47581075830342,206.91965677938543,-1786.306506529643,-14.931732578797146,-0.8281020130233117,-7.936374390937999,-0.0278280780948671,0.3127999495964615,-72.23616625565937,0.1473685673251946
2017-04-28,-1.0003509654679226,0.0667273317021326,23.976522138992905,0.0001133031869032,533.7645169061364,-4.398042865762514,136.08082153576095,15.452286791353028,18.71573982300804,52.14770415805761,13.82510026737332,895.3141375592361,-24.38814879946149,68.99223554541923,12.444033940134734,68.99223554541923,-210.5720238886988,1774.394334763449,10.469702007818876,53.99993506744624,-187.6596506673137,1774.385309053418,578.4812229044284,215.52666220390205,-1750.6249859998852,-2.477331646676173,60.995590277435085,4.87856029253021,-0.9492315542788125,-0.013161992008714,21.49532427692617,-1.9033692269471691
2017-05-31,2.1756047953825424,0.4291267029444785,14.827491051217674,0.0046498065367252,541.2204162459128,-23.82063522818275,92.3741433339036,-2.1178710120024613,0.9189937078785492,52.166511013960914,13.781382289333596,904.435786960786,-24.35742634861036,67.98201026076595,11.893179016141865,67.98201026076595,-218.2097149669468,1813.0559299590443,10.418589691969116,57.99944136521677,-187.7096407903573,1799.5986800310266,577.4635198061095,219.27482713718035,-1766.7099773620794,-2.5103130526605213,0.0720045464937584,25.94536952479348,0.0025246937171308,0.0002220006080078,13.430375597596084,-1.0003509654679226
2017-06-30,-0.8502539239236035,0.4165663276545186,24.121490717844544,0.0043896694908217,539.9648581504787,-8.44829233973011,91.19505858246038,0.8012238684678317,5.8507944385725335,45.91788588747969,-27.282272171729883,1074.5766415738444,12.321653562754776,-165.59798085609677,-17.666141398810037,-165.59798085609677,-44.38194487947945,2003.641871289978,19.46853230391895,44.23262678271044,14.608755238290756,948.6864815962278,-109.5637159841655,212.84037800022787,-287.74989501892173,1.043759410357385,-68.29272814132631,6.297247913043975,3.0831627314312517,-1.1935664496841136,430.65817961546367,2.1756047953825424
2017-07-31,3.096972649039933,0.3081639902955374,24.217930928603664,0.0023928676010653,544.2096147670718,31.169071643449072,89.73874008154073,7.407142219758517,5.734741826128125,45.88844506641115,-27.05552008479077,1084.8618665499166,12.068778862491282,-164.37188424145577,-17.4679504730973,-164.37188424145577,-38.307383616243925,2030.0594095945312,19.44164014198208,44.979057144860846,14.269613391238828,958.6181911191592,-108.27227500954255,214.94658490168317,-309.4491220958367,1.0208096006933405,-0.0753148078476968,13.2148881061496,-0.0257331707980577,0.0018713289836786,4.702822498096452,-0.8502539239236035
2017-08-31,1.2028876515572489,0.7329814164588355,14.951622997890311,0.0135705784113969,542.6192971551059,-4.887902812410639,89.16908870759663,-2.1782154574952526,4.213393442335971,44.98994050997723,-26.21849577056656,1085.0881297828132,11.454007885833365,-159.09000649739193,-16.642021463878105,-159.09000649739193,-34.30898039633479,2033.83476721253,19.14982153483029,45.13504638593926,14.059631850925644,958.294222212004,-104.80187356025084,214.31464565294576,-347.8662985182898,0.9698130695455563,-0.8291279959198405,-0.0704847410560205,-0.0781496602326163,0.0011178469546592,-6.626568022171284,3.096972649039933
2017-09-29,1.6773521140018923,0.0636624668107104,26.62109048922094,0.0001016613326432,549.4399959327051,40.05632927370317,97.8774621038804,1.7149132895220138,10.172452370192246,60.728165969050416,12.364786766602167,867.3418921179984,4.9291047731917565,-235.70250246767583,32.8799837611326,-235.70250246767583,885.165952151697,1585.043935383096,29.30968689808404,-125.71786498453766,-189.3303821151181,1101.7265641744289,623.0117425389038,231.74145698250143,-2004.4371221355852,-7.462775240768608,16.20804920223754,26.282927861772578,-2.388404988591101,0.5143110871084546,-297.6975836796324,1.2028876515572489
2017-10-31,-0.1110075832650607,0.98943837497164,28.879795253724566,0.0245061590946184,552.0183602290759,19.990971864076723,99.00824390274944,-3.35687230276375,0.8815071887063322,60.18639085850297,12.17782601985106,870.1447087556198,4.510270394918504,-230.5460884031383,32.34044676053886,-230.5460884031383,988.5562033951622,1604.824662282755,29.19418986482284,-126.52433655000928,-187.4646088333924,1115.861017605699,611.343635267097,233.28717870313372,-2006.081939871171,-7.306052561700012,-0.7623291688592531,15.066230352213893,-0.041171240899537,-0.0019976428360288,8.44676775983714,1.6773521140018923
2017-11-30,0.5677779636743246,0.8910618984916479,22.14740009652993,0.0198086779227711,555.5398106245647,23.152626506000367,95.16864022811409,-4.101695607723826,13.75946933830209,58.555554968753896,12.22991490939786,867.2951695615806,5.0712996314300405,-232.3680676427272,43.355513829337134,-232.3680676427272,-22860.809394710926,1637.8452097229258,29.73078828991868,-83.2389279821563,-169.5779350989826,964.015925374984,609.6255477074199,234.50480458215617,-2025.2216933915968,-7.343244849741443,0.0101880694964862,14.130809027001304,-3.0106682006080008,-0.0018073106450615,-40.670317759915406,-0.1110075832650607
2017-12-29,2.544471883802917,1.230743959528362,22.187932987903974,0.0377821990488927,555.4809200365164,-1.99973141714249,97.45549378341607,4.913150067453692,12.348572703956616,48.78869258645936,2.011812548178547,1238.9683751126042,4.091937033968338,-290.86558714061465,-23.074362908625428,-290.86558714061465,-22616.15836395316,2152.1258841846493,23.84002157962681,225.3084597131528,-44.12752817597757,1284.2911016451624,19.47805384018412,225.0740545475716,-1847.0388298939736,-3.57358423492862,19.60303470198057,-66.67375016600556,1.5533924948332976,0.641515414377235,-20.004366646934965,0.5677779636743246
2018-01-31,-2.20188337153618,0.4228693992704726,17.599228541330472,0.0044546659382495,556.6424576236269,8.071932411537714,70.44549788757618,2.491949470586194,17.088181477697752,49.24070824036151,2.0452916042820988,1242.4875613374904,4.342978996777078,-294.99487378341144,-23.283798785577822,-294.99487378341144,-22441.947963187817,2152.5806043653065,23.903903172167205,226.17743334777305,-44.55261422427485,1288.4372509920013,19.85083094613755,225.35991957126777,-1852.030048334776,-3.623652978401997,0.8317150741407744,-3.3893766727511547,0.0588082502662286,0.0065862170872048,1.5638269619961989,2.544471883802917
2018-02-28,-5.314768978029259,2.1868576431868694,36.013039115889825,0.1186153663904572,561.8264696630042,38.14126330256816,60.39760324254862,-13.41506332001856,5.91849219152324,48.96143466162146,1.995551742476603,1250.2128715654962,3.919497946746629,-291.0002190920044,-23.14708151327363,-291.0002190920044,-23198.930973869625,2180.839460919883,24.055770395808604,226.78612444979413,-44.391088084860186,1297.96050461711,19.26992739588528,227.96789140126884,-1866.5040561315,-3.575493797965575,-0.630484773222463,18.99170621074518,-0.1594155066117428,0.0044710458705614,1.9557323875376795,-2.20188337153618
2018-03-30,0.6490115725553812,-1.4905552589719564,28.975823799967696,0.0553618626091984,557.474553243854,-24.008558110062346,61.73091183800625,-3.69544438132282,30.237472746517565,32.24091385280007,-1.8534773217251692,749.4969085793801,2.0120283363119738,-284.8120221656059,-8.549430329202954,-284.8120221656059,-2743.495598131612,1429.5358173610475,18.052629949907324,-161.39711052727984,-14.90625731728812,1235.9215071751837,-10.925504732384098,214.24990487172568,-1956.8566971532464,-3.69751327118946,-0.9884007097877968,-9.778825230686609,0.2225956591803175,0.4341188262698536,0.1180613979806679,-5.314768978029259
2018-04-30,2.646532347272625,-0.9441515129493976,33.36244894736612,0.0224258686170165,546.9642636228577,-73.26172737546725,55.65167462145339,0.0,-20.31522161460563,36.82207306807692,7.200031299444034,729.3103776284403,-5.995106702625883,-57.018864812891785,33.62158915841135,-57.018864812891785,0.0,1380.3326757534942,9.73902085897278,-176.2319661057407,22.76835873350068,1045.7792802171848,112.36107464762932,218.97475002144412,-2137.9534826407344,10.531227599396365,53.60882313074262,-13.619412015822943,-1.717281812275652,-0.0358509394598169,-48.89785720587844,0.6490115725553812
2018-05-31,1.8270916982895116,0.1150799103663871,60.4468408337732,0.0003326708663751,548.3131290797987,7.454444312215248,56.29504469576623,-7.226598071533904,-13.023755218395106,38.46071396151471,11.822827753704404,796.8997923155034,-3.809373273439304,-56.66497407028162,32.844662602490644,-56.66497407028162,0.0,1434.734432610252,12.130364215591774,-97.477297951027,9.13618029001248,976.6601919359514,167.82133136516657,222.0063211635358,-4701.541332462999,10.569773403650492,0.04073605249161,8.217704119543214,1.47939262343441,-0.0081773153518649,-11.298696611873323,2.646532347272625
2018-06-29,-1.3866724006164357,1.0455709356925322,31.190743417918146,0.0273081025417444,553.9266290484948,35.00608874283952,59.55716196942163,-0.985141885070702,1.6012808057213646,34.010845928826235,-14.79787818353762,585.7529585578775,-0.4160761078662021,-163.58811648858205,-15.77499115986118,-163.58811648858205,-80.72846402096502,1195.8977647040736,30.11969975336192,-80.12724080699243,39.41973642177791,989.9437700778795,-54.317389080615314,216.08472972266472,-4107.125071943372,-9.719554748063397,-78.19950458609864,17.78025971899615,-0.1392545551819166,-1.4581020770636035,426.549736646244,1.8270916982895116
2018-07-31,-2.9792337470523185,0.1918673897782734,92.28096674490668,0.0009172909516336,557.5865211313801,33.50584562714451,69.21525290757026,3.9316002662889313,14.562981214531256,33.89599436165059,-14.792651127916582,589.6224437421635,-0.4489439634904988,-162.827499315322,-15.735864938916135,-162.827499315322,-77.8054479681137,1201.9495457697226,30.18524543817341,-81.68765765988763,39.57367974382816,996.2949134106256,-54.62115812227346,217.021012473462,-4113.85972073169,-9.677276718167334,-0.0765270282363346,-1.063286357382481,0.0027589051603293,0.01085556376171,4.842343029782455,-1.3866724006164357
2018-08-31,-6.301337433471869,1.254751814435164,31.07143737589878,0.0393378497848088,554.9403288479111,-15.839861069773278,68.6339614166954,-5.610780787947604,2.6530915073009704,34.039357585449885,-1.4193339588130565,562.240634879584,-2.516124589147566,-159.07727945897395,-2.658511591081389,-159.07727945897395,-259.92254499875696,1117.4178210085647,39.01290428275021,-29.285933742402197,-8.69869516972648,1028.7915690162663,92.09909723922156,217.16387397412484,-4263.584364633829,-9.623352298643452,-0.1013846757359502,-9.260591948586466,0.0317269730662559,0.5235570218565566,6.212425643238021,-2.9792337470523185
2018-09-28,2.384473917160798,1.3444092780085637,21.953205440259737,0.0453968614667033,549.1401330098784,-42.40841860057695,63.13260059700624,-3.5544874517432503,17.216147300713132,40.840810046176685,11.382580289750754,636.7029362710628,-8.95163150182295,-197.0712897900232,1.6629994494762057,-197.0712897900232,-259.33283870924186,1144.4405673721913,32.08551701392796,-33.37315421037456,-60.00421048125331,1070.6071452144186,154.796362809889,215.2249174460996,-1636.7928442289694,-10.210047765830344,1.8036517526535647,1.7497688956210595,-11.396469133850609,-0.020435926063909,-312.67135180975447,-6.301337433471869
2018-10-31,-2.404145297415007,0.0234768867248901,34.50422485443276,1.403443785890152e-05,536.8002525039271,-69.78464106688367,59.195211936616985,-2.8926967308566027,18.126211338194395,38.73801724359812,11.24450063530613,620.8986613975263,-8.94500292958264,-184.7715324579212,2.221447949685102,-184.7715324579212,-202.629387799576,1114.9352975314894,31.30433641087203,-33.65621355475192,-58.23309601487613,1047.3138209139524,151.84696028581394,209.4880909919497,-1603.4892483286512,-9.607156676245118,-2.419330877246672,-25.6654638106653,0.4545086978042754,-0.0014555108859259,13.271360888384748,2.384473917160798
2018-11-30,0.8736254689073526,-3.1499110913782653,22.67913047247701,0.2512162427269614,541.5935045182241,26.56461807419602,60.58728669545255,11.878873553949797,0.3237635583037795,42.61156318122112,-0.8866317891413309,656.9742081711767,-19.500645430744058,-178.09214130703936,-3.905247293092136,-178.09214130703936,-220.42661052499855,1150.4753297756477,34.23530834918793,33.88852698281622,-56.070505936068585,982.2303224942116,16.203730100990427,214.21679335173135,-2079.063035635794,-9.804015721061278,1.5371361035807425,8.88265566794098,8.53948789268884,0.8792634093225855,-52.15845919439863,-2.404145297415007
2018-12-31,-9.30986859603271,0.6571998886842376,32.33272962606819,0.0109931827302296,536.8819008590824,-28.428153179453968,58.997645944337386,-3.331286105544464,-42.8181780403567,42.41179326569196,-4.430867361993844,632.3319014461504,-13.974099239302207,-271.7606727553104,1.944003373308731,-271.7606727553104,-223.9542520222932,1131.5247347556165,26.074907122666485,21.688428106467605,-59.272848791644336,2131.3687783021905,-46.92370777987371,211.23080412228572,-2024.933642874677,-4.160049092650442,1.4248526018686505,-6.9045608639149805,1.3184934530016434,-0.0240476043489152,-133.43870369556828,0.8736254689073526
2019-01-31,7.119889119999874,-3.94739991485728,21.831202437333086,0.39542908620071,538.6311756648712,7.83165649243012,65.7339558492668,5.941341703362839,9.009847749880496,43.579948558134085,-4.356760100189687,631.2736502085066,-12.934914824567583,-287.69031145028845,1.6440326725105423,-287.69031145028845,-217.7337608527828,1125.1438957998105,26.167755015810634,21.64750989754117,-60.29487116049452,2191.6493536911503,-46.39314116691256,211.1354394002844,-2024.6816912340528,-4.370025200153787,1.9045589684669864,-12.076261705778734,0.212787006837718,0.0109967183266852,9.690124376589097,-9.30986859603271
2019-02-28,5.624271233741507,3.109649373010156,57.37877787374607,0.2505922347793462,520.3108839403441,-103.05008227493232,56.26155357126217,4.000473876336871,-52.12191868435347,40.11746355797786,-4.098368203704901,611.4176491820301,-13.609003800086724,-257.14364601768585,1.8372791628438696,-257.14364601768585,-209.2932821118553,1089.2473331967312,25.59057760572024,22.924265402502787,-56.08718905776428,2041.75602984064,-43.5786292500372,203.21305854314093,-1956.9385699739428,-3.9408868478044825,-4.208433931122983,-28.877973511109303,0.0034603834262423,-0.0168093571970406,-4.864665331324147,7.119889119999874
2019-03-29,-0.1929773294931507,1.3095342305536424,54.7951163956217,0.0437044936355871,534.4065782747618,80.96051425813695,74.38354118372678,-5.212657152364699,43.0653500336674,43.11468963878414,-9.565349806987305,617.4686234998019,-21.593452964688773,-277.2298904920807,-0.3894654551948413,-277.2298904920807,-521.223198750646,1139.62828318197,21.86393519685101,-9.823209305946644,-51.392026114758494,2193.6282874173085,-87.88127853170442,208.7266534916992,-1973.583090895083,-4.313542009920512,3.5911190202975902,22.032246093838808,-0.0742944655214481,1.031887095047324,2.144770278060946,5.624271233741507
2019-04-30,2.586057606403252,0.4333874606212181,51.09476590937369,0.0047315092094628,545.9520027792532,77.33905523209134,88.52529383254239,11.686616476201706,18.22064309133372,39.351295902078725,8.853805007633335,689.0793594000158,-32.987898862515806,-423.0548317516731,11.803441252442491,-423.0548317516731,-474.1934105517991,1319.11866061685,32.09999773099185,56.27107257894756,108.1726619410571,1052.490932162224,168.3580014933323,215.92905459463836,-2005.6738594946053,-32.30247718211788,15.968012749561415,-540.8547674575243,0.6355887211093854,0.0338854036236768,28.15809359701342,-0.1929773294931507
2019-05-31,-3.4089310813221867,1.538392149367915,30.714943501662205,0.0596188401389667,546.7260331212101,5.226270354055566,89.5944469411788,2.617184964505673,5.968883495290248,39.04148873443354,8.71808237026221,690.1362392454419,-33.1821867025076,-417.5336083272589,11.643840807208829,-417.5336083272589,-476.3193720766057,1321.009260386389,32.09561622101493,56.43592634416384,106.93495094421684,1054.7556223540532,166.37616556551993,215.99023813834788,-2007.546269930937,-31.9315120784378,-0.5949698482582306,-0.6997806028506375,-0.0007777229342442,0.0234006177072267,-22.36839012061347,2.586057606403252
2019-06-28,3.0859062267927886,-2.865718536362344,67.18716226960282,0.2056774144163138,552.1315679313419,33.59718769085755,84.61889435501769,-10.176328185236294,21.397303475385797,38.20727914901884,-11.544355083605389,694.4957718647062,0.4350237167359789,-121.21908029928278,-2.206494761167984,-121.21908029928278,-1055.036367122265,1302.6641621050117,23.023317980815623,-22.75275063498454,38.66615566377745,931.9243532311708,-69.22203816681318,213.5017787308416,-1776.0232511217116,-9.487779039237576,-39.48920093494982,3.858969349761239,2.4646228460416864,-2.3980437623361133,433.7576771439678,-3.4089310813221867
2019-07-31,1.4358414533485302,2.652139105360467,35.4888754569733,0.1773913946780502,545.4573589345807,-40.12922103776968,76.30010010665521,13.014106602921448,-39.14838733688934,37.39877091039922,-11.361457294057654,684.17093790724,0.4020480455797958,-118.72909938403537,-1.9295114043488504,-118.72909938403537,-878.5229952905711,1281.6323375220882,22.72133783516501,-22.752001146621502,38.19683377787773,920.9196142738484,-68.30653941227017,210.3955943090961,-1753.036901026299,-9.294955931079508,-0.4394492654449244,-2.357126494039562,0.0001468457835675,-0.0008164152108546,-9.799412543556514,3.0859062267927886
2019-08-30,-2.707610908990436,0.4708567358321643,69.24613583631144,0.0055587684372241,551.7537978930682,44.71988376703669,80.42182539535762,-4.090736365136382,36.904691586250536,37.76691339257735,-0.220667289213281,757.0160855380627,-0.9382836087367702,-117.98775631492327,-10.24544870228241,-117.98775631492327,52.67898439497362,1364.5976230601898,32.48036651543217,42.18286980822412,-17.119000270797034,966.4241357010508,47.02113537928314,214.01342483529945,-1947.906433005495,-9.437536347120702,0.5866462569007318,1.7226852121591918,0.0087135888681386,0.5373714052582819,2.8225390199975777,1.4358414533485302
