date,excess_log_return,log_Mkt-RF,coskew,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,chatoia,chinv,egr,rsup,chfeps,chnanalyst,illiq,turn,beta,aeavol,cashdebt,ep,quick,acc,cfp,currat,dy,rd_sale,roaq,roavol,first_lag_excess_return
2004-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-31,145.83952665277715,124.66019090931758,2034.9592632779463,1307.200589136679,951.4940229498724,2915.5813597773817,290.46975052707927,379.1789364254456,-70.76283874679812,-790.7578092435167,1204.9330500163433,395.6902491220814,-11.345089251415436,6451.470272006425,-340.5356586496715,85400.51586304889,-3969.3118406667295,31.35648059787402,19624.22475266655,2620.6152149281343,16615.25806489639,-1368.0452675689107,-109.5040701928097,108531.10043751892,2102.4439656240115,-131.7219072230739,122078.3724124036,214.228811987392,1411232.037374343,-896.7332202145033,4204.473659528879,0.0
2010-01-29,-87.3500907831924,62.74517534857739,1898.496291754037,-3291.267941414882,1319.5014403756409,971.4049200829216,1148.5842298218413,393.37371896171067,-248.7378214052113,1643.7845739616491,-797.1835177000639,428.04694300256256,-19.13495552442564,5814.537651632814,-326.43768559939843,101339.075719799,2391.9536557732104,-16.909961142543878,2967.122523400769,-10.099062059432526,-169.45912542384394,57.78851389307852,12.58538186926323,297.9373009291594,41.71806315102731,-0.903654933573904,320.22945073092706,1.7311162035763914,18789.413503931835,12.591380108745852,-18.08471718428609,145.83952665277715
2010-02-26,69.12858414219615,-79.99961968045835,1693.8992261928302,1444.6588937288368,-3350.225572627536,1317.0177182645784,-1156.2279912656188,328.03550375266485,-289.486154589753,837.7440352025995,1662.0694719689966,401.0815814052495,-41.281694638923554,10351.749668519544,-112.19796459693788,261677.4942423297,-6575.149100577357,31.06997206482351,3482.0791649541097,72.95220475210954,944.7182718469994,-182.97706654482408,-36.92358186366174,1109.4157113798574,56.73776259173383,-65.67437197232579,1247.2689457870438,13.144769486558658,33972.52192419162,-215.9694668934837,13.366689931689509,-87.3500907831924
2010-03-31,135.07722175896785,78.06807143605889,1660.363038347748,1874.6363225945192,1435.637811666972,-3338.4778419678587,3110.6030086650308,524.3068210456997,-75.85452183936012,-1050.414374813747,833.693689546801,502.7982940970464,16.101482848067846,11418.321501220316,188.87317395917412,252108.7423166513,6540.477160082732,-21.111859798892525,-6490.867727707424,53.47933009169083,-586.012345296971,955.322969721236,38.02024879126799,-336.1721199354797,-27.903149368441973,79.03211424080305,-425.2139197491633,13.129393341871634,244210.48572353483,819.2302910208302,49.081043111074,69.12858414219615
2010-04-30,112.46498278627983,142.75899807479027,1505.384268164427,-1044.564155527732,1876.8283859251533,1442.1047920148542,3501.475161940607,869.7903079145505,-72.81501645871984,1030.760331986407,-1053.656273174617,119.96420400343472,68.02934098416812,-47843.67260996411,520.2323564624286,211139.5183573186,5401.214364554718,12.15131661827958,31739.499270342185,-20.68363446262947,6285.3282528164345,-867.5093963777871,-144.74227872365947,-922.4773402550636,-165.21489373482996,162.22669483300064,-1719.709187951681,78.0352642139726,-55686.06667834218,-965.7188370918082,288.70520732947534,135.07722175896785
2010-05-31,-278.22161558009844,46.45777136340244,1413.2168329568815,929.5405767076408,-1056.67639841826,1891.356994720201,3093.1729424284604,1848.436004749119,-458.6077870552517,1906.28644880406,1041.727646957396,-155.3786870583517,83.50582969160966,-51940.93905554416,641.0043489242947,-177547.42590801622,10985.908448253009,-15.206449704877173,-21710.92651354073,28.5811939399905,-87.10125159134623,-554.5252257649022,-36.65283697490696,6315.8632423936215,68.45418916651147,-568.9210189112966,6558.987601825182,-170.22893486130425,-265433.9961291435,-130.14881673996615,45.30882214817484,112.46498278627983
2010-06-30,-253.65030111979416,-193.00392321579355,1116.035788535466,1884.546038687332,961.4333370721332,-1052.5450655772154,699.1009084310931,2096.576348948485,0.0,620.7466333918234,1918.0815077346365,-197.60051534149983,32.54202313951369,3817.111835748786,609.4863999179531,-34296.20957018828,8713.422639991453,17.54105100319135,-7374.36170979479,-3.0266773878561253,1623.1693091897032,-1033.2400204681408,66.34132574795157,1896.1713999978676,-2088.7298252609603,188.34578549333065,2060.627562767768,-55.948800640524965,-7498.09987553861,99.4409462658948,-1321.1498840518584,-278.22161558009844
2010-07-30,143.25929812585622,-133.36783772629457,1142.4095066575014,1430.6262720994134,1851.4811947722824,945.8498347757942,-3220.274217045108,2183.85470891661,-177.7682510273,-2532.2773109524146,610.1474680900585,-162.09618341447413,25.47612779242966,3825.5317623714113,615.7682628825473,-7112.459159927358,6085.438566903914,-16.705961362911676,6142.812265516248,13.087501806017826,-394.9122798687058,31.986214604106863,9.41091119416103,-2306.189446504606,0.6710436920036678,12.395431139208313,-2477.553651608774,-0.4757491638639806,-31260.693532585632,31.63027988046952,-106.6259538411473,-253.65030111979416
2010-08-31,-187.5850269033748,154.6968168611375,1434.4942516930769,-3411.803052759589,1390.4901215147474,1822.443000361252,-2974.382003272688,1859.17265159933,278.22331871696946,-1740.9220840374676,-2496.544900730277,-92.12918069611764,16.17382380761003,2108.979641866191,588.947735140629,46556.19910840662,5944.4090460693005,46.84607075808232,-10342.24622789544,7.169637598083682,-6391.319492633524,-361.97762232848936,52.17334406115967,-1141.143772224561,-358.8559125173276,296.7896464020569,-1128.3479093380738,70.85913882571764,-14292.284396473318,-65.646244817254,-43.79353202762741,143.25929812585622
2010-09-30,237.0765274928189,-113.39186873257262,755.16430565936,-2890.7312337267645,-3452.801761028588,1397.2067248035626,-6646.1351351392495,2659.3117656304785,18.06717780701729,2055.269295964577,-1757.942499580797,-57.66706300497495,-4.522062851862285,69.4626074411106,596.4370992079222,18874.083817933417,10068.577599013144,-39.73548097953318,-3942.159163865636,3.8867522606115017,-6549.469308300955,-289.9926636208984,-110.15063371968633,4078.803677828342,609.3516383354638,-260.4237872947733,4811.97485356174,34.86759898477274,-296500.2756980852,232.59684731208745,54.12864578951667,-187.5850269033748
2010-10-29,83.87736736522972,210.1133226769774,761.6443811814456,1977.2493442393036,-2829.1069242802128,-3394.587235527993,42.513272516487696,2301.9378334353787,-53.09779219169761,-1482.5065661220206,2032.4178562496093,9.326224271212928,-5.9116278960204856,57.27098031313218,589.4040042590541,18074.5489441716,12083.697492337353,16.12094795535876,4449.2585654514805,-10.55972174884846,1270.3744660238644,228.4209570683579,23.043066557952727,-1161.816067636173,-36.185096079525465,43.03239389417121,-1252.5336668131931,0.2899198779346363,-12262.98720783135,79.94635303486825,-43.92891250515777,237.0765274928189
2010-11-30,-11.991116837330871,88.5234414020592,725.8901021018115,-2237.2405235245315,2004.3396252483317,-2889.677233709985,4127.115577404001,2241.114094627528,42.94128053839425,2809.665567342897,-1507.0518254101005,92.37293425282364,82.10054278306832,1386.0141195137846,508.3359477991438,14983.327478314624,9976.833385357551,-18.83359331313344,574.8552584100798,35.71025201059592,-1664.484462719227,63.89202869669225,4.330395044868283,2100.498846618342,28.333338392864704,93.21025465597614,2247.299596386554,4.313002071460829,680958.8918903322,125.40762475893848,54.40978902969846,83.87736736522972
2010-12-31,178.2652090400617,13.960174315586071,1196.615327852816,3221.995489871312,-2257.154584866321,2023.4410746850049,2022.1789928495568,2195.2162858898214,-169.7631256903933,1181.9239185061847,2829.1950986645747,-59.07624494592071,138.16195424221817,-3244.986821426144,323.5581105238901,18193.28884938163,11346.745930428107,-5.164803808546573,-3542.0697422298217,17.68658785510388,5400.096309968898,170.0842880829773,-35.909028653945086,3602.2581320012687,687.2518109791475,-42.56972223333858,3706.594335345552,1.3012287072210142,-246032.8042536133,98.080256582252,55.062410393299615,-11.991116837330871
2011-01-31,-10.445073412126357,153.96853907421954,820.4642028264714,1223.9252112322054,3230.313119608318,-2258.6773163477374,6665.458068968806,1874.659883078452,-159.791737831263,185.7631379578005,1182.0843100275426,58.80927300961635,106.73385328318562,-3090.928677775191,325.90135412258616,24665.33123750315,10143.973634581273,-11.224103372465114,174.3793346493003,-5.532487992836195,-103.09805219638474,434.1788292755559,12.319487936611154,-452.6926164546021,47.89662260648572,21.826232589558828,-514.2737865584786,1.5985748482653437,-23360.59652779135,38.93007235157768,34.34143590908752,178.2652090400617
2011-02-28,39.20153399382705,46.2934680695685,880.9034796487169,-91.76849468931265,1241.6339439316653,3260.867110926847,3303.3006524175244,2262.054195659699,257.2985989627265,2074.854750510098,188.13014230426455,128.05756815462416,87.71536866081811,-3182.609277447696,295.18914945158883,38144.87698305081,11800.754295675772,5.482499562036844,4782.0648642710585,66.03661945998738,1959.8271086596576,203.6566586692661,18.01199559893817,1761.3458632675902,-70.51573595172943,48.653557091275886,1607.0780894814234,13.171936921073296,44920.2258775176,7.15750181958299,59.866219683626696,-10.445073412126357
2011-03-31,45.24366692824655,80.64004245177496,1257.192355516815,2392.263713211664,-105.84365799064906,1235.8723014223722,2777.237799697364,2157.4835789726794,88.08928337419732,619.9753655653956,2075.8098027863143,19.53017937275582,11.715164280754273,-3263.7453148160625,124.2307305767594,33895.950813123265,-10018.96022242046,-6.083085136683087,359.9083899570578,22.631643359382903,4230.0235997037125,-402.5109659750456,10.724752554840194,-886.8783060424466,-371.2715223625586,109.85371309568522,-1090.8576634011988,74.27095923463006,-266922.553260044,-233.67366804571031,23.100000861984427,39.20153399382705
