date,excess_log_return,log_Mkt-RF,rev2,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,pchsale_pchrect,pchsale_pchxsga,illiq,beta,idiovol,size,mom,max,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,lev,acc,cfp,noa,cfpq,salecash,salerec,sfe,first_lag_excess_return
2015-12-31,-30.23414937845301,2.643259451677562,-405.42464049278135,-581.611928540485,-198.7033869864723,-222.40081188460613,-444.3650492911327,109.00404332354364,-402.0611977557536,-117.36721555576236,0.0314616468066164,-21.155185471876848,0.2015993256999522,62.001979544219466,-34.02890906446828,61.75493534594989,0.1029337636064089,-709.7715885753523,322.5692114012045,49.77375842519427,-0.0013898225431037,57.2016365011616,16.89809794614746,413.58145537949895,-48.47210567258992,-13.157943669498252,-1409318.2138888985,-13.157943669498252,-73.86718019072532,131.16549432895772,15.049789916392967,18.75015347563159
2016-01-29,-59.362448364153934,-10.408568018901528,507.8096289123538,-407.83492115243456,-56.7374653896696,534.975891045306,-223.47741599712128,-446.5161441341365,-455.8199392581949,-118.41269352636752,-0.1693523029196282,1.5797324894373332,0.0615979401596469,34.527438379405794,-158.36230646479726,18.882471832650825,-0.9994609194955107,-110.56554448226348,70.1025807368078,7.47855576341999,-1.186963836301968,4.487797990417334,4.921316409311544,736.3766156171368,-3.213593101656784,17.50553552917347,-54091.464533522725,17.50553552917347,-82.7455002221277,-1148.9956189211334,1.1320611953433255,-30.23414937845301
2016-02-29,0.8079933173921683,-28.024575351397267,284.0228308380707,502.560771010608,-546.7441107984315,39.57250647883043,528.9455572931093,-220.95834284429588,-389.9404425921599,-46.99405839614221,0.142771929114584,17.339278979350524,-0.4345387528290594,-80.78841799535712,-884.1594261603977,-30.078069692298527,0.2338866003592712,4135.820577531209,-129.38349350204408,39.11200681365085,2.18370283932389,61.93886374082149,21.942964916825872,-809.670195753446,-76.92897800615128,66.86005074379841,-1162897.224151611,66.86005074379841,-333.2782737264556,-306.7398496583009,-7.554232665391552,-59.362448364153934
2016-03-31,42.80605331212255,-0.3746057564988497,-430.2497975228322,279.3067811152879,-1026.631291238298,-153.14720633001352,38.98636280614345,521.1108730845388,219.61345959889587,-58.20996223626859,0.2840484802253468,27.66688386899557,0.9920109410567656,-104.96131204564244,-1200.8268684585296,-18.289228975519563,-2.0500370424355068,143.18459998703656,-110.51866786154004,-64.33115840578898,-0.0785367215642538,-38.74077254578356,-22.19831455855342,-557.127025663558,-225.62550789468924,10.265865545911083,-976504.6555166394,10.265865545911083,886.6968522192342,665.3055832619048,-7.821254527906248,0.8079933173921683
2016-04-29,3.803779648069452,31.49070499466208,-871.3590505572537,-428.3884419396873,-654.8231186094532,-414.6190460386563,-153.05511241789674,38.96291865227303,233.8431033235252,-58.718303038655634,0.3169168357677001,-0.6051028543429311,0.150207807765156,-4.198167215140529,370.3041667548705,-75.7435254898254,0.346071253258127,-18.240041714427207,-32.67981117301679,-1.7715641664465238,-0.0074193351029143,-8.413845610783596,2.7292789037520606,-84.37955881164817,-10.365231692396378,9.3517134714823,-916924.8285359888,9.3517134714823,24.391136227962303,3.952362893782265,-6.191687538706219,42.80605331212255
2016-05-31,17.522308668172624,4.312966071878218,5.986918679875641,-883.0587112378754,-174.53956376741576,-5.650993852089739,-419.6717154551404,-154.92028695085432,92.90925523582568,195.0007730053025,-0.6627004467078209,6.076960785579786,0.0704460099660337,85.02532246482951,26.678980310612587,128.79002411893237,-0.4402303568848877,-3821.87372135605,193.8980364101999,-28.657194647176084,0.0294922749908925,13.81455477451641,30.936415885138217,2213.3951178515053,646.4829405740119,-538.4648936685742,1858993.9602302464,-538.4648936685742,382.4164752376719,-412.82241042396345,-7.114610359522473,3.803779648069452
2016-06-30,-39.80967155038893,8.313438464291721,651.5796279947883,5.168363313147395,990.8703419741475,475.4849943332393,-5.655773996031031,-420.0267134007184,-66.35955487681308,308.58205213868416,-0.0420802422948245,2.914832821377786,0.3166937310376134,5.973835275793135,-244.87681161706587,16.247739532121045,0.5545319086707129,-315.850205507842,196.5971424923873,-6.402006641442767,-2.1272390576476146,142.47099873351294,-47.63282501810909,879.7456679459174,281.23291875011546,-70.06427399969634,-367168.2119637728,-70.06427399969634,-374.74172487541546,468.5521698300945,17.94175267853106,17.522308668172624
2016-07-29,30.56833140903863,-0.236112946578457,56.03067417982986,653.8529178430844,379.9992642303944,65.00166100980452,477.5322778027426,-5.680125916170086,-63.29882049426799,311.2000805999468,0.2465815470588652,-2.691253289352403,-0.2507264509706814,30.433049997362104,-1367.5190702782147,31.978743089001,1.3345511998780195,12.384726923155997,27.52012195827137,7.626064484217977,0.0,5.963422409292434,-2.142618453041564,105.13592029169013,0.937658369290446,0.4366462555123931,-330776.90032814443,0.4366462555123931,8.705061812746862,32.57300536743605,-0.6024027550912194,-39.80967155038893
2016-08-31,12.801169917855653,18.185248899748,277.3812297536636,54.953982366022885,184.42920096020225,123.8066814650055,64.262605362687,472.10283306074166,-0.0757713757187872,-31.240276940642843,-0.0934472010386352,1.8724430638476408,0.919727656721772,-80.7091766980866,100.4937075158316,-24.87874497820076,0.7032668132188449,-1257.355163668282,213.9365728014709,-13.9978010464406,0.0,20.640170237924732,-7.047777349467879,1213.5676253908532,-162.24094630113484,158.945711830187,-3770582.1383458674,158.945711830187,-83.05420993910957,49.73408684317474,-4.173082556756427,30.56833140903863
2016-09-30,-5.814763875368819,2.351213047775324,-604.1771553537815,279.3931938989839,341.98321973462134,-3.538315322482229,124.83242659702331,64.79502456528223,38.36434384170271,-48.01677899968826,0.0222329555288821,-1.1755247832558098,-0.028645129791009,58.14327468751435,148.12815341692635,59.105171549053466,-1.2383481678593808,-300.2268205030289,50.43917018259708,9.70159035122333,0.0,-12.559585789408288,11.073631120737446,326.22951398633086,-51.208295240078186,28.856689407480047,901900.373938635,28.856689407480047,184.85810669013424,462.06774806250905,14.692362043112055,12.801169917855653
2016-10-31,-20.73173206521664,1.1789409144067486,458.9571520532915,-606.727681673264,-18.339838683584112,274.9964136791628,-3.550290162821616,125.2549012046932,-184.51372772084983,-48.18232705088567,-0.0300285494100274,-1.0456710015085946,0.0680030909706914,23.9475249703828,338.72413458399683,16.305202015571354,-0.0421108802902525,108.0294847765074,28.368366668366438,12.61251708580926,0.0,13.418991011123808,1.6768788045050087,189.41468768491177,-11.351747408293434,12.580144386910774,394630.33852763474,12.580144386910774,-1.5400313805703263,-50.30706992865453,-0.6020300742318625,-5.814763875368819
2016-11-30,62.5248361768573,-9.626078707804698,213.81451257494984,458.17958976042695,292.03266530767445,35.33840964108137,274.48658939969334,-3.5437081710787,-157.8909514443115,-54.83238564844404,0.1732107264687582,-0.1882858225490054,-0.1406752804797335,-13.162798596979885,-143.23377704079917,1.978152807768197,0.4983183892166558,2673.6412285472807,-213.86791929553056,27.576556583040656,0.4576459347864412,-84.12386940318959,16.726032429395445,-1014.4932250166494,-173.37801402111353,146.903054162643,4450174.360745013,146.903054162643,-176.820230296893,356.06678408679,-9.27980916969868,-20.73173206521664
2016-12-30,4.134073191265084,22.315983248363278,-80.37328105954299,213.8461900094307,790.162639324997,17.58402138413006,35.124396136174084,272.8242667981921,231.54822890258595,-80.43596300536893,-0.3036207465629482,13.141397736907606,0.0554566365745046,-42.91835145540336,-997.8774449838756,-65.73314088352618,-1.846526027939963,264.6018632784185,-115.8085602101437,23.117890195994505,-0.0075663775119546,49.44650139414375,-4.262564459399869,-173.09116461201847,-59.07868445750552,-38.150153182396366,720182.2444474697,-38.150153182396366,-275.0233709884724,86.02757740520246,-4.937242910741531,62.5248361768573
2017-01-31,6.928077838210868,8.552960763701641,-294.4884080138212,-80.56677177171314,675.57482705278,-146.21069254602952,17.889525397803233,35.7346458488554,76.7449830248863,-81.65734704110335,-0.0666076397341896,51.97025692982288,1.2395882851909017,122.37971456876494,-32.631915810135695,194.7006612551595,1.855715336957908,199.6288957644961,34.124272355761605,38.19406008189776,-0.4500795572744865,-5.854585443952487,7.777383827626409,-205.24745480064664,-6.603067999867335,10.075945670924796,2025086.3657291385,10.075945670924796,-37.80575048037372,-1076.3462926580269,-0.4149646676472684,4.134073191265084
2017-02-28,14.73718592444675,9.113941473536396,974.7245521822132,-293.7031872967976,869.2898569829575,340.36337754650185,-146.34655113219668,17.906148297164584,-100.50457429429387,-80.49942215429753,0.154427338324562,-5.379626277546549,-0.1218488124202927,6.658850908991553,-49.54085947090482,3.906321322725376,0.9344474840598428,764.0621189646172,-391.4800732508065,13.316952946636093,2.694929157614624,25.23773137559499,135.0120316976305,-3001.6675245356278,-100.90267078979964,95.5577733424392,1512498.2195816785,95.5577733424392,61.1840140292752,-258.21488694923755,1.2365211374787035,6.928077838210868
2017-03-31,-12.201884311997288,16.654621345120255,78.49826273924094,974.2804035936406,1388.1898168406767,129.57986520275924,341.00982027722097,-146.6245030811614,-30.912078328024236,-54.98845900235929,-0.2762669064147396,6.609988136535776,0.3314255473781351,13.623287568606427,312.4589183783891,20.004329761038772,-0.0750694253532717,594.3343964369933,48.89383762416583,-1.4641336038725967,-0.0055849111766943,-27.92048765633399,-14.391637116235074,-221.53759974368583,29.624959473746628,26.14759061051677,-789597.5057224184,26.14759061051677,85.63191820762677,1083.357107185364,-4.067617509265901,14.73718592444675
2017-04-28,-2.4415437112874026,0.8083866180853443,114.91016508613906,77.92793955138201,239.6870504753013,138.64678917956766,130.16064313394384,342.53822885847984,-33.92934604248222,-55.460219441525055,0.1363626274425936,-8.528697740472126,0.4087977754972698,32.21004527600508,-547.706434130228,4.471774380823945,-0.1137633082514844,-215.07725000772643,21.504698650037422,7.741981931896817,0.012640746541455,12.571203602073863,4.126641325274704,25.491303982096724,-2.9300278319403787,5.530894454708175,979783.4793401957,5.530894454708175,88.83305732631379,58.09850743354764,5.326280649086584,-12.201884311997288
2017-05-31,-14.759317105988224,5.149512577248847,224.06382392776968,113.70247370926172,130.60612949594744,252.25863032539587,138.1775966693095,129.7201684626572,-60.714978580107605,126.15986894362598,0.0540469920616119,4.634356248463632,-0.1048086887559947,-24.42880203133427,815.4213029252112,-81.22271324087387,0.6256345011827595,-1350.7840502385989,-10.36139898044803,-80.41826368265652,-0.0004388152967256,72.48480592574958,-31.688233147918368,757.3522020361088,367.3851052299128,-318.7463591302002,7992197.977310464,-318.7463591302002,197.9465035089752,-500.5255305478495,-9.16699016137575,-2.4415437112874026
2017-06-30,30.69111723055311,5.003953089157344,-174.8590337714242,223.8325630242657,-185.5323354704888,12.198859875334405,251.90580475303315,137.98433236128693,-43.45980854793418,85.0430693265405,-0.2369491441896914,4.054501769193507,0.0060739926156827,-10.062427291964012,358.9482928426972,-16.15958922673815,-0.7110847073791939,-16.64887819041087,-71.33258889070294,41.32636036178906,-2.7015461776826597,-8.274421760936775,-124.51489357378124,67.7151396126792,85.72445515822952,3.451722761067004,-1327505.7450619042,3.451722761067004,-22.13821361700593,-112.71398338004474,-1.1270949617604629,-14.759317105988224
2017-07-31,15.4542105008542,3.67983376603796,-30.439850450010297,-175.29350781755426,67.15443375487952,77.55120767497672,12.152834634646766,250.95538599153767,-42.28129091658576,86.42653818622253,-0.0380361046568368,1.2896520967863123,0.0448377786564861,-27.10551738192771,210.23542711807204,-17.016667729254323,-0.859501299036018,-16.336074281034143,-19.614498030058712,-6.114890794451412,0.0,-1.6627887840073754,-9.075632588888196,-90.10440839031436,-0.635516875406247,1.072163096079862,-746369.8101180345,1.072163096079862,-46.27593031322704,-53.19739688338632,-2.052950137421263,30.69111723055311
2017-08-31,-12.587607503722207,8.811390412638364,-203.6568499083076,-30.17201748344728,497.9545943799712,76.0634746002036,78.21280171407281,12.256511201310946,149.06699496758682,-36.13097090671171,0.0910964674783798,0.828757161373801,0.3447591123253772,61.05795293688425,-101.03447318698522,43.3850549282372,1.4257943385076186,209.1531359375272,41.40180135274932,-13.80820770403102,0.0,-36.3067845651392,-0.5936114368487324,-152.7673963857378,-133.4881164588744,53.75560359943634,11460711.8643305,53.75560359943634,-48.43598001020018,388.9165418253415,-0.5128728857955878,15.4542105008542
2017-09-29,32.88489854174041,0.7613430961757132,481.0360318240813,-204.67493280152084,349.4936763308361,56.26308040353158,76.35445582619391,78.51200520235045,161.19127549009093,103.22789231190264,0.0496717978030426,10.437289526089216,-0.0524134052742297,27.6132362540111,-3.5606486063020384,-21.3688813178544,-1.5598892422499582,134.64407068775563,-2.0102069615859364,-7.921001138695374,0.0,4.767579926846679,-8.829773302087688,212.60626455872625,-15.708173722292145,18.38218413659473,-1989810.046471536,18.38218413659473,-10.808141173406511,-211.91699435839652,1.4209108033274165,-12.587607503722207
2017-10-31,13.901761214179515,11.786544192781186,254.41565755863024,479.34840927597867,1038.6591328108782,133.66955312248157,56.06139261687233,76.08074594243523,165.6547310522761,103.74472216592206,-0.0812431018897558,5.055023983532806,-0.3311568715383863,-25.974238233289725,-351.1933499949016,-23.13592907402017,-0.1408619962873463,106.38600648203828,-14.86237581569094,-5.622243924488657,0.0,-61.43900498715686,-1.7288239124878828,-23.751050041159036,-2.570707557909458,-0.8655882773665269,-130798.913507998,-0.8655882773665269,-16.056749919093818,-55.096791522160856,0.2062625375252906,32.88489854174041
2017-11-30,35.77999174144064,10.632246924411922,-181.78173832979496,255.81785634000687,765.0143999087758,11.637563362274353,134.92583602666502,56.588281257434765,51.32717755836562,55.55057309760424,0.237348104648755,18.56189142538983,0.1974021862680643,67.85503127913489,-58.70731246494495,49.17904520507966,0.8368289115546645,957.016247980794,-35.429835039878526,27.23741502285497,0.0,-82.02809927001363,5.664782934790992,-964.921696336456,-218.04140763554545,238.9069018964685,7046600.269551724,238.9069018964685,836.3575122369539,381.9198914266199,-3.593228587717292,13.901761214179515
2017-12-29,9.385922818014096,14.708992641345612,497.8582446238564,-181.50907151011504,1057.6855960436296,181.06687295119056,11.674138425710662,135.34988708084623,68.16446930831216,57.77909072370794,-0.3850869322227305,9.399612917602552,0.1863517074334169,22.904074750674223,218.21240004565823,29.345818384590302,-0.5417432104828726,902.8001559121049,55.26634935894708,-23.599214926518243,0.0,204.83331965363493,9.67380445430888,184.48087674223643,14.98694500536999,-1.1811624797402942,-1508406.9422374517,-1.1811624797402942,27.70044819591203,94.98700041104348,14.112152751693015,35.77999174144064
2018-01-31,15.69942877374032,5.073878197528954,207.20688375399052,506.2919742028454,1423.7316603073457,164.13077697607346,182.86429115041375,11.7900254928733,343.1121099616621,58.5174930991165,0.0098113211521879,32.7715148387681,0.2346637919532845,72.57092126583575,190.9559736437011,-139.621443521282,0.3771918065947339,79.71717566711686,41.438305820774985,-52.1210306115122,0.0,17.936075084890604,6.858798892141408,140.6898140148951,-5.64477413266269,13.130655431545565,504245.8457201868,13.130655431545565,1645.351224264181,118.03285128209428,0.9944316986226482,9.385922818014096
2018-02-28,-14.743483751385558,26.1551182571908,550.9854654614671,207.38994271629065,1178.4230959024746,227.21587845975972,164.53821287311507,183.31823085553435,445.5216181106794,-24.61368508362346,0.0926125738047641,0.9884338345259494,-0.199940771307979,18.32785637420602,-415.0819836787216,0.5532751102587099,-0.2373560011107209,1007.164176800582,-159.07723656260623,15.838664251610451,2.2011104609913668,-110.17433693530064,112.65818071183207,-1460.16232375021,-106.71437108281611,-48.48245970711815,6707327.624987215,-48.48245970711815,-62.88264781974249,-2045.7199182797667,-4.887521659716143,15.69942877374032
2018-03-30,-4.413950958171252,-17.947861014417484,162.5832536613539,551.3959694918154,773.9145268458861,78.30627969371278,228.19557969130207,165.24766280628123,-191.2675234825375,11.627281163472226,0.0732775076802778,-33.64802544705708,0.5966476390773323,31.91347786037386,891.5581407270665,1.1641143415780562,0.2812004993835808,-1678.5988257946856,-186.59897402811112,-7.863980744142964,0.0125137700111679,-105.49094894112454,10.099319904736149,-542.3763329797821,-111.94285068942878,-32.24994742408751,1356236.423999339,-32.24994742408751,357.5074879105223,-232.0660551405781,4.84428112743899,-14.743483751385558
2018-04-30,-7.968792392966077,-11.452201271671978,262.2100758140966,161.50749220496047,184.16107198147145,401.5606370273151,77.99011759586828,227.274238599933,-202.66613895194013,11.051262724252368,0.3440388905199953,-12.316561576814934,-0.2991671801774274,-30.012413554863087,-370.55889148972346,-31.5401276574388,1.2116358660390016,15.859892443097124,-37.85273461696761,7.345583671592067,-0.0085167031476567,-1.5834824332599735,-3.878338584851463,-3.7687847867364326,6.390451989612643,-3.8255436966757657,-215497.35567736623,-3.8255436966757657,-274.3043972764681,-64.92607796726588,1.2227869892596743,-4.413950958171252
2018-05-31,5.806379287485496,1.392390407806808,-199.35084049966267,262.2868805720819,-86.4662946961186,-274.5482108161491,400.9372872020971,77.86905212856547,-270.68985664157213,51.407297134083386,-0.3119491561834799,-13.813673984327693,-0.1661770692293132,-11.492417644859415,430.9621656421969,1.120870295205009,0.3142626044648859,-2169.5955258909016,-17.204716892808847,-128.368930316268,0.0088750449630934,257.655598781154,18.47572308408905,-557.7117533461187,422.0560044210567,-134.5335102029013,1528042.7350241542,-134.5335102029013,286.2392649220037,-184.78121330300928,2.63969452721922,-7.968792392966077
2018-06-29,-18.44572396429256,12.565724948828375,-37.29103813321957,-197.84493649047283,-233.28397365079755,-175.182336429086,-273.93362603801944,400.03977651365904,-29.405029422941308,19.297721325597333,-0.0008277160823947,24.273266268131465,0.7135457027145442,-16.54699697500928,170.9568859358708,12.781715929781512,-1.0378423185636176,22.68220524316257,81.43745044208436,3.2554179296430448,-2.2139825728179714,-12.824547257083736,-162.86814962647088,266.8446732743341,155.74201769631364,-20.801247743323444,-2871593.723194272,-20.801247743323444,-861.6657778233393,113.93545123372314,4.038812270299488,5.806379287485496
2018-07-31,7.428427576964596,2.3017620755059647,-104.27864259157424,-35.98231450818364,-300.226616396979,21.35412247384535,-175.45835568936943,-274.36523894127805,-30.629785408474227,19.427027979620885,-0.0956780844503153,-10.481867124743871,0.0861260022279033,11.620687102486045,156.91528430131757,3.4923016405505223,-0.36344401960742,-5.377661460956006,5.554613013060589,1.3338087482604806,0.0,4.640719620244681,-4.149755353961041,23.879476736943616,0.1335066523800376,-0.19723242502954,-642486.9755733013,-0.19723242502954,31.954175966272487,7.123539594127578,-0.0092749030823569,-18.44572396429256
2018-08-31,-2.546789407706392,15.054752789208212,111.20682789312966,-104.2262878303853,-129.01326565924143,191.9742315631179,21.2481033263896,-174.58723840009858,-331.12242450691804,-21.89909117562225,0.1662250070654514,62.69192928634902,-0.258824287055841,-36.67490970660856,-248.53824290387087,-39.09055509159464,-0.7471240108308586,881.6417030396328,148.53412835666677,4.006591294733653,0.0,-111.46398529028932,8.201441894546178,643.9656132085129,-254.01144168417272,245.6290546103505,-6369041.511557147,245.6290546103505,-190.5363115283044,-129.4526857535493,1.6165527826781556,7.428427576964596
2018-09-28,-27.248985426069183,16.226527986782276,-264.77471509842314,110.93463672632244,-47.09404126695824,35.19433570318108,192.26704544075096,21.28051256942544,-320.7779784245546,-22.017334596239344,-0.2448761333759498,-7.574946908714651,-0.0893411138351005,11.211239578162347,103.1552351028654,-4.736148934362632,2.158928940307943,-491.59432231015535,-1.9104736458739355,19.25046967103981,0.0,-6.973046789723753,-9.36775445307319,-203.60922314228264,-55.44015398577258,24.91565725472464,1049906.951796785,24.91565725472464,-305.8761977656268,-48.05627143330639,6.117226000245978,-2.546789407706392
2018-10-31,-30.852897246497104,0.2871660386280593,129.26444020724904,-263.76965301890783,-556.5696971236173,230.65103693320668,35.17293167339588,192.15011498915675,-259.65259364226324,-21.973774795924232,0.2308837056486001,-40.65182715756339,0.2941936843095298,-4.477025875283289,499.6203273708748,1.3340203185111932,-0.3834356063459125,-41.66018451023456,11.972605501736323,7.73903235381772,0.0,22.354491321307705,-0.9125062819427968,20.06421807399056,7.591765783575568,-5.219521557144958,-6427.768420428038,-5.219521557144958,11.80853274994024,42.75337303170818,0.3491809960689807,-27.248985426069183
2018-11-30,3.622588614469165,-38.161721834299605,-21.819158951036,129.35657055044223,-723.1575237774541,246.55591760214776,228.91480843104492,34.908166999939745,-117.00543461408468,31.630694904168983,0.0542994027809645,-37.40129135521624,-0.3140325135711208,-55.38014597337588,495.96956353292217,-64.8776818534219,0.4462595841449346,3545.887305048054,32.230269112434144,-26.40190657926564,0.0,-59.08566659240989,34.01280102001397,694.5338633682823,-221.4315578577553,301.2953444461468,-3387583.409425363,301.2953444461468,-576.0223437666555,-507.9695231546666,7.155355777152238,-30.852897246497104
2018-12-31,-52.44440621196371,7.967217513630234,-390.6794079322181,-20.26226027820405,-767.6252925687652,4.32783534187971,244.46153786363115,226.9702818454044,-126.32317559838134,68.51051629044068,0.0200995179739867,-120.38291455457284,-0.1186096053431171,-62.02418980439779,-788.8998744044789,-39.44386446129681,-1.4416888092741038,-1312.0849963353066,218.78087317367863,-6.475519436405648,0.0,14.831300942558984,-6.887031275918844,-5.88068494183608,-23.404600908355174,-27.763928617778788,-112863.92006735504,-27.763928617778788,-86.55209821236349,25.55684629931966,14.605092445078183,3.622588614469165
2019-01-31,37.26953299108768,-46.185564152353,-426.5154122322366,-363.493308913566,-1474.574117197879,-558.8885587106239,4.189192489522538,236.63017594164228,-163.43778955754345,82.96918627319354,0.1493041155743836,-28.86322844244171,-0.9109119140425612,-231.92254458134263,-250.73505148362165,-85.258219799703,-0.7297355964265879,123.77775161455249,-41.0688288387928,-86.552558588892,0.0,2.9997647059002475,1.4964913754337203,-2959.24953239135,7.698923935388052,-151.18386905092507,1647635.9126004428,-151.18386905092507,-145.85461110547112,15.709027263348617,-1.7482921305345798,-52.44440621196371
2019-02-28,20.949922071193186,36.83235503128064,70.13581260085131,-417.32449215260976,-535.0273873828343,115.3327011382462,-549.8901216235087,4.121744007217318,318.984263925,78.77244959566268,-0.2466693140776634,-24.910135023263024,-0.4147818971075097,-112.82820122654176,374.27442583891616,-33.80417760900508,0.6082354574709783,-2625.396765433558,136.25280011743416,6.939341865133656,4.02723106761286,-99.5530388170812,-24.56755299136876,1747.9438364145062,-109.334583791137,186.45775138154227,-13136680.916429536,186.45775138154227,-84.42693434477769,81.94965062752453,-9.949164514648784,37.26953299108768
2019-03-29,-21.32705923550027,15.340768625929112,-749.9555924401864,69.87769650927159,216.24039566775895,-698.1035621954462,116.57041325128972,-555.7913591533621,246.2347468714668,-90.31301399640182,0.1384054693879584,-5.689693122541712,0.288284698055218,73.99351788070817,500.4800168362103,89.75119269220937,-0.0850464456316066,-839.2512829241241,1269.640078204582,-21.41723229044805,0.0147978001536808,-252.3267333601969,41.3384188607813,2314.9565984873443,-154.48577867212362,73.22340715104826,3320033.155324638,73.22340715104826,101.99249232356031,-109.46505791719756,-20.042756634507413,20.949922071193186
2019-04-30,39.23355889302327,5.03280809724394,563.858224752174,-753.2476732294816,-142.1363969149509,564.8835393272634,-702.19901718258,117.25427866346556,232.3781179632045,-89.639212932057,-0.1795150127749978,-5.189116198336024,-0.7320630449339092,40.883180402433936,-391.5953938821008,65.65568745293803,0.0006278654585982,189.7283208457293,-11.027303501085044,-2.019249349214533,0.0533682345092794,5.877654874781001,6.5587624497298975,161.84447565743176,-8.004951743674837,18.098991724086545,-10310.581965819,18.098991724086545,134.47814307813496,56.003948205399865,0.4368883584171641,-21.32705923550027
2019-05-31,-36.12593395868518,17.80150927690821,337.62311477009166,559.9159048144661,1214.7605837557417,232.4255624410613,561.2170271851278,-697.6412259858993,-125.46955420507705,-63.50735834190375,-0.0780216528341015,-12.766642375806384,0.1096621022271335,-45.49848559339625,-577.1084944372442,-11.40277631117158,-0.5054497667299949,606.7961912159858,-286.99224324810257,-204.6970604495316,-0.0096568950264872,-39.8102390139552,-162.0015624025816,-1362.500997171337,722.3922351515334,-1014.476681279381,14918867.39492704,-1014.476681279381,1851.620035073166,-119.03319918565649,0.2046336437144731,39.23355889302327
2019-06-28,30.23947597119571,-33.15283185152329,-291.14899373575645,341.8341559223557,127.63471942210704,76.86923542349037,234.98408581353536,567.3948626435129,-33.73284723630788,43.00881691890287,0.1517795518353778,21.213638606562935,0.3073959900264782,76.66200102586026,-796.8588549936185,95.4558426389044,1.7964337692068832,583.3716795446758,148.85530612072125,15.23218804622411,-4.085740207249333,311.6306449801778,-85.52433884596473,-1652.0818641740989,219.3009634135768,-465.1524151022468,2989293.7604124844,-465.1524151022468,462.92361632985467,402.69217539298006,7.433181549583978,-36.12593395868518
2019-07-31,3.076393917757166,30.73551286096828,608.5964790458927,-288.8992708395981,249.2813402138293,270.05617987703533,76.07833518405833,232.56635694308727,-27.84261598816865,43.9830004552064,-0.1935891934674625,-11.142255568953033,0.1345393133009693,-72.44332224618847,275.69447412125874,-20.962343186744192,0.4632869012523768,-43.0286619653225,48.13365419278671,-16.394410737069165,0.0,-4.225155707563545,-10.05997682964096,-185.99698430612625,-0.9824123294007164,-12.075867034299565,-1688875.371661514,-12.075867034299565,-104.0924313584801,-84.8883223028788,-1.4765845710631424,30.23947597119571
2019-08-30,-23.0307328309142,5.4493030419173145,-530.4167616276918,613.4362003151049,633.5186327406649,-504.3588872420471,272.33475839828566,76.72024036305409,62.23972922125192,26.98555866394232,0.4067208658987026,-5.445238683782918,-0.0265592224532937,58.795966185165526,936.4696183974984,79.24760208109478,-1.5248598449657451,-76.86562224136787,-58.72162902376658,88.03844571342779,0.0,-9.119812226673844,-11.641546183758464,-60.92742141479357,-231.8862106280103,191.00306218624772,2529128.7721636,191.00306218624772,-897.8082226976594,152.3957841741012,-2.138558754901553,3.076393917757166
2019-09-30,12.669945111488104,-12.047022021091715,464.9069632360111,-530.798824524487,-328.61884267935426,470.4017662467258,-504.7609696724758,272.5518677311772,120.50416045370106,24.703116825847005,0.0974308492984896,-33.31001119554685,-1.3529436668789965,5.602244064065417,-752.528801380218,4.5165725306573,0.2339149243045413,-384.6962930527866,-228.56123166274665,1.8513986945297347,0.0,4.194200235207745,-1.9651603866635128,62.54523771151071,-18.32007507678702,93.51437596691017,1164478.565995127,93.51437596691017,-62.353502760609445,89.81334401827917,5.40403220488713,-23.0307328309142
2019-10-31,-11.556377042151547,6.519853695461864,89.03312104951031,462.2933628732651,411.96598152566986,82.44088559835572,467.0776668269256,-501.1940705517232,107.90504760104368,26.621350472038145,0.3705028997029487,4.076112567845371,0.6960417846371989,-49.69786768607446,373.6348111326172,8.846988116174998,0.4219597398687411,136.01924471058237,28.48606577604187,-14.322985991238056,0.0,-26.17728752222888,-3.6211984599008247,-151.51396650117383,1.1655425620121918,-21.54771245438809,-1258360.249519378,-21.54771245438809,-49.30980426670067,-99.36422516030687,-3.752649791350109,12.669945111488104
2019-11-29,30.07312157687431,9.381726614431631,-344.46094332063643,88.83431900049928,-178.88976174344913,-182.82196316443213,82.70220088445416,468.5581765673441,-50.93533987307006,-33.63189572390341,-0.5131496202958379,2.3066711278407865,-0.0281795986016994,22.13477032274932,-440.2239416636837,21.41137905657365,-0.9504276069462072,-636.6593343735221,-220.70596694234155,32.0237059443491,0.0,-50.21312804621312,22.823970204943063,401.8704819888226,-210.53950113400052,377.1093252385653,10460805.970048636,377.1093252385653,-145.2264887045767,37.10073307839957,-3.7766902159904983,-11.556377042151547
2019-12-31,-3.934925762041904,18.010609474630893,200.9029314424767,-341.76457280047526,227.1053169026149,102.17689511607652,-188.16104544934896,85.1174131927734,-47.09883303241792,18.28275244642984,0.0585411839066964,-5.3740564062951535,1.198119590989048,204.5811040123253,875.283819890187,1.5466340742819966,-0.1811229633708342,59.76790018479187,-116.93793578091572,132.506616918477,0.0,-250.15987392260325,4.4229976425364725,3325.087565788037,-90.2009708031074,482.72088177878027,-5458110.674410433,482.72088177878027,-136.90361267005665,-62.71812984217832,8.621269038353887,30.07312157687431
