date,excess_log_return,illiq,turn,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,rd_mve,cashdebt,cashpr,chatoia,chinv,ep,lev,lgr,pchquick,sp,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chfeps,chnanalyst,disp,beta,idiovol,size,mom,max,r_sq,bm,cash,depr,gma,quick,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,operprof,pchdepr,saleinv,rd_sale,roavol,salerec,tang,sfe
2017-08-31,-3.432466061868735,9.212682737631454,1886.821434359254,15.525662368625055,4.106364457568487,258.53301376258656,0.07602613054834008,1034.5762434571657,68.32967231384013,48.576304447996485,-31.28501112037035,106.36787147415663,-32.631258137477126,671.0786296549973,-1.0145862585875545,23.076656706897793,31.317260848598515,32.202193310963665,5.046316387763294,0.8466942962974874,3946.917839706301,42.06601853513542,117.2541382619192,11062.360706311076,39.190766152294614,26.982026564006286,-29.721745860592804,1866.1141138710543,118.76247449922187,-191.1687117779258,915.6193572102881,62.152634955733376,806.7176115628179,111.52603715088267,-138.41388893553852,62.152634955733376,28.73279000703051,-130.44814658220577,-5247.429538491807,34.40627210293733,29.06361893299025,16.965640945939775,-171.53478220988103,-56.12027337321017,97.30687096214913,-12.87445636378919,263.3709375647924,169.059097067306,17.220914200896818,13.049282217120544,-21.269380048200713,12843.022995872157,333.3952652413729,-8244.04433720483,-5.91297727112676,1095.2403670766503,26.9333801752648,551.8200547279637,-7.3873416340698554,-0.08324200826630346,9.798191252595643,26.462176613573305,5.503205703661536,11.255913971870655,36.02507177635334,-11.460249097751557,23.783339984728684,-0.5605925418113316,-251.31488942683336,2.4809319280806506,-0.020205009108682503,1.5898494821387033,0.8983133033581865,172717.16311782598,77847.19771540328,94869.965402422,0.8983133033581865,-302.7994710053499,8.042491925583526,12.273843627011786,214.54352587671556,-213.5438794015272,-3.427372913249215,0.43221978261865956,-149.08238345316113,12.778661658307328,0.18514281635301444
2017-09-29,4.235872718000256,184.57917676679614,1421.8529977349713,19.894862960364662,0.35299680794455846,248.29748039856102,0.0005636936127711512,1007.7636600565843,-116.14717195471248,68.24637737414378,49.459805497190395,-30.531513681702748,-50.6093751308931,317.1485624222021,7.366590616510195,54.6823545561264,22.933935786985344,31.1235747209146,32.00303419051943,1.256111169085112,4882.075480184862,43.75990033748347,153.20171732047282,11068.526386743046,60.78639108689065,36.320348962274984,-27.240191547337734,1863.2760003581882,240.5828756544949,-74.6290671181773,887.1693719102693,142.09515422603454,840.4603981747528,29.245419762066483,-27.533104905716566,142.09515422603454,30.11055976398092,37.45386267207141,-4335.20889053517,39.367104250147854,27.53150089063656,46.5768753994473,-56.28762883960558,47.57726061155591,89.46722067281168,122.332523413946,215.21902714286074,116.02216696173868,28.73808759273958,26.496192053951063,11.885228673269612,11853.41285221975,345.50880873944067,-10025.56935233501,-7.020885167968543,1925.1233492406886,1264.9741089363001,738.3020044022588,5.460991234897321,-0.8115248579481964,-18.380226369102274,310.13470323399054,-32.89446867628254,-44.67251832825616,-61.496013466609384,33.82740250168547,13.4970724192778,2.7442343857272817,42.079366731381924,-37.37178922413375,0.18110401845212554,-5.786700634291719,41.3781501719351,-25953.711506623775,22837.2272914527,-48790.938798077404,41.3781501719351,-25.483187855576944,-1.6893161589136483,16.950731356881306,65.48832199053152,195.29073446364782,1.226611801872778,-0.8244397903552567,102.82095480295811,0.3248463039010403,465.12446333630925
2017-10-31,-8.43701995728831,81.68385290614113,1736.1702290908945,19.87497002788294,5.469535825401988,240.01602323094997,0.13546807815581086,1032.3141203319342,-45.512204996964726,-115.64942371535035,69.75006993749275,49.306802535070375,-27.18999014409471,67.29138701981326,10.534945720491839,4.706583434274149,54.56809857270542,22.886016500986678,31.058543603176894,0.5796086089816542,4975.0923672189665,46.042658541305045,155.67202640022137,10606.173641066463,62.22404730043491,37.66804728236031,-25.99973615467093,1847.9094132503224,248.17465088264396,-98.29388146475257,889.3266206011658,146.51450329445044,723.2460674040452,28.132623845292258,-26.88732131295578,146.51450329445044,30.051084901402643,42.17426615268366,-3905.8186902053276,40.90732263218496,29.739565077783492,49.42011892621311,-76.21150641124693,53.75011478965707,76.63507565242476,130.75515780466452,229.35780128622156,103.82081788527529,29.46114344772611,27.448806245218545,13.739763502159276,11681.837706918443,349.20566401146914,-10112.40412780752,-6.992038139882164,1958.9787824875473,1790.8682199812101,537.4652430041365,0.8684856754891683,0.12651970374628263,-6.171255935299996,-135.5158073942758,-26.601454474874288,-23.59401491100823,15.457359019253772,0.027655389489495974,-0.32587549459157117,0.041673661990387245,-57.45680833752431,-8.926384167793628,0.03835838528271607,-10.322091119938136,7.77705216938422,-42583.99386581965,-9070.482823647792,-33513.51104217069,7.77705216938422,-62.476129826050055,1.5163109905321122,1.067944690833201,-6.5906194623220244,-30.445257047708765,0.8227397495584654,-2.2634496646090696,-4.854129079921222,-2.5169054191992473,-0.6551487818698547
2017-11-30,4.677041585009443,2.5273620032920725,3038.137538622634,19.89849442742159,4.91502040590417,242.24782239379633,0.10926295509796859,1007.0138882275884,67.95973745972213,-43.758664031160095,-115.069576376489,70.1929754197588,-192.23228981053836,87.78646030281931,-31.648549913392877,73.20120245583611,4.719587611303489,54.71886891894562,22.949250015112437,1.2388638229166549,6251.316314095784,60.83708885054567,116.29354564898024,8664.930175828988,159.8345112726377,32.713041351054414,-60.68053006576098,2180.029434974662,438.9407352813147,-102.72476368507857,1248.498369592146,202.5264418249572,13406.093962645878,89.62761573409043,-29.9708279590728,202.5264418249572,1.8774069615591675,-55.97823831548932,3398.7682234387007,28.841304897570097,26.906904075986205,-9.683831894498537,-114.54406947338899,137.17341488753488,593.3794238985389,133.01724499012087,530.3573140045108,566.8930220254691,12.530326365358352,-22.373570987319425,-35.30169206593465,13365.528600428986,790.7138913468277,-10296.378326549833,-6.831977848011881,1827.260794876729,1952.6977912055502,415.4690222094106,1.8965022631774815,0.030843847718909245,8.143489436994514,213.87165823225345,19.453174346476544,-0.15216695454114415,27.31195986156081,-34.39216211405301,31.3011271023845,29.887691834290194,-124.32911310013787,-9.454215142301777,-0.13016011312541753,14.627596604579821,-37.85340083361188,263061.6017172346,209633.90772804944,53427.69398918515,-37.85340083361188,-211.2421444070169,7.790125134882977,100.83745058008884,-21.12961350400542,549.7036919002439,-14.898772654669457,3.6370930109461455,-28.908901232736753,31.382008058371184,-25.078006218480652
2017-12-29,-6.41827969037386,147.2545317495889,1226.2160182666057,17.633122510454207,6.766416964569173,229.925382959933,0.20771998158018656,1319.4179976426205,-98.0462214435877,68.12593341201838,-41.53534577275965,-113.92310922803587,3.091306273847387,204.80941151937373,-4.087158251545819,65.33961170942916,72.79732661613991,4.693548047121672,54.41696637649495,1.6186330544539318,6212.380838220321,59.57415028696477,99.59928245781418,6538.4328642909395,79.92714316652345,39.9168518516725,-47.822579287282416,2472.3946908880434,401.95254660899127,-305.22071029129347,1304.0583413738166,178.29994574687686,15044.728683300535,522.5353816313157,-49.9273159201241,178.2999457468768,3.469044169486705,-94.6554459198473,8068.876954498,22.681982748496175,40.21870163787532,-40.072506041846935,-293.6663247534311,79.51367072081501,139.11087359204825,-197.6570838562376,413.5292806656902,224.4115707021667,4.219359399156496,-23.660736520552835,-37.862844182850765,15595.93996934044,562.1479257869624,-9011.852018108311,-5.541411024893051,-1344.9003549264658,1436.7867739495682,503.05664884262285,4.6280569193194765,-0.39872332492583595,-16.30652331017427,-112.0108049908917,-10.17076095719517,-10.840918736494018,30.80056545162506,-79.50790117102724,1.6044207678576754,-14.393935371924556,-998.1146942659534,73.60928993962942,0.15627646548993246,-2.5434503761807434,-60.33099098463901,805866.5279129893,149122.00489598396,656744.523017006,-60.33099098463901,-1129.619261763768,-8.087793993608308,-8.289798881858246,-149.48185328437714,-520.4109508931824,-5.704955597639255,-0.2512997090882507,-335.69093269581845,-66.6449583644146,-419.49035827275833
2018-01-31,3.2377987755549817,8.233144888129216,1001.2787455752739,19.86517401252788,2.3251916071941965,236.37374409008842,0.024494446442190426,1378.6626764334383,83.07490728075399,-98.94982926220945,68.05810185113965,-43.15463866124267,-31.82514542154842,388.8902284120611,4.672566577822602,90.53166838214912,65.55844171189119,73.04113337816173,4.709267288541027,2.1390128837417652,6402.686751728514,58.62022530985955,99.1415650734964,6742.353579006547,79.79435015216175,40.30612472457439,-47.76937927821617,2453.6509200463747,405.09204821478454,-307.641481962907,1294.4264903513606,178.68525497666488,15100.555247008686,523.6360484017999,-47.75682853123456,178.68525497666482,3.4738515356905735,-97.65980958584706,8168.075996819299,22.880718720310224,40.094551497146405,-41.47641544000815,-295.4770755270095,78.06777209739208,138.37419662017246,-201.29300988752888,414.0946015637538,224.4800606179832,3.8173654753563664,-25.009533689713983,-36.33290233612593,15677.650311296406,563.4102557928643,-9053.884985035389,-5.430260887163503,-1412.0976732068823,-848.2943784495023,602.0551484327456,7.776237526324067,0.19781282534853162,9.843719919165324,42.43919013044305,-7.932223578809612,42.323565445394365,8.964853397367051,-0.2629715125536336,-3.417571470626285,0.4090403337720545,23.0064192330301,0.48795162999596187,-0.009424751544594212,-0.0076377941768441815,-0.7542949745356067,58130.963527637534,17104.713162328582,41026.250365307555,-0.7542949745356067,40.611878487220565,0.5411535125820137,0.8570261083273181,-2.0871456949506637,11.277295088450046,-1.0906331061390233,0.2225869187315439,20.1895456621005,4.445560082170687,-11.450070808203641
2018-02-28,-2.6186534061719313,39.06203466124706,1596.2056749113453,24.2251146805781,11.945204749671497,242.44184529251822,0.6479090408127862,1504.005569037418,-81.12160641448975,82.48023882213022,-98.17689806635984,67.78201543421625,-47.71685800541427,148.03751964132982,-12.659411462040481,30.92841624943622,90.12978145021808,65.26741558288452,72.71689018765512,2.2691621394891843,6671.0377245048285,52.97370043325928,97.2208900904178,7349.092110955592,83.6801194955192,36.721040083849175,-47.20875132521601,2400.480893263254,393.077293328709,-319.84933463718687,1282.4692462877492,172.20286220468532,14720.075557919365,552.5117934909858,-48.41032566437933,172.20286220468523,4.1083961484621705,-112.82509041808544,6724.1878296349305,13.92518283124155,37.999900114395935,-36.740992564733844,-305.04181777761175,99.20947747618506,144.99939846558237,-160.6572813396681,365.971758905834,233.51765247517986,3.2895048232260313,-24.470821132351407,-30.99166883432546,15599.64756388629,540.6983493161297,-8905.149227580367,-5.423080813376453,-1411.1469903293967,-489.06238156747736,779.5099525688955,0.18758932847399024,-0.12821544844495847,-13.091347945296093,-49.647015070950545,-16.398366671693452,-13.017934984691692,-8.559382138658748,-11.427400904117292,-4.814991485532573,-2.5895810282995058,-28.079519943378727,6.438846754609067,-0.0014935678131076102,-0.09746033362810635,-7.413903413359377,-40983.91629157774,-34662.84877441195,-6321.067517164629,-7.413903413359377,-28.94282237353309,-1.4647704820729217,-17.073532137679933,-10.99352131925626,9.631175223538776,0.6876478167501574,-0.6724377610349563,57.23524860643738,-20.499805182308364,-0.5682202329082884
2018-03-30,1.8145777308707807,16.162905500007053,1212.4960973400125,24.252944783791495,-8.189066633249448,290.0411877081089,0.3041564404396607,1360.6957971493234,52.44443408439554,-81.77058702315259,83.06877108109187,-99.21174422996876,27.188925942006385,88.28254233843282,-12.521882243140452,159.61791621886948,31.00059843632107,90.3401305568798,65.41973973524655,2.263489598911603,6529.3408207480425,61.8013317673513,74.77396282611676,4346.2614083381895,-13.58854018599079,-10.566996238168919,-71.13291531661136,2496.1538499394032,17.64081169731175,193.97281756487223,1157.1499288788646,-17.731759408748236,12548.138690231868,-62.89104768616215,31.64373170338665,-17.731759408748246,2.162765170700403,35.47385650124321,5761.8780523048,-16.297811052748997,-15.421199631909758,-51.30899705557944,136.09825994752725,103.99509479779552,213.8418916967044,24.56731195941701,-41.16464411818823,385.23516702380925,-1.1349044224456786,-35.19786595101628,-25.20284863434952,14185.97567537249,124.52966853761164,-7876.4355020311095,-9.818656923443035,-1491.0861092340108,466.87164934363136,397.3442365548044,-1.775490810082431,-0.4922507597572121,6.852059936507885,140.10881567381242,11.049339683212224,-4.472735834133914,22.41716576211502,63.069920716223294,-47.434936544075356,-10.473358153637605,375.7184024955459,-65.53622051500574,-0.14456301576105401,-2.1776830585089044,89.34209008649948,-443847.20355870295,-14433.045146469027,-429414.15841223253,89.34209008649948,376.46819835631595,8.02409470360746,-89.74918026580713,-203.4993087835861,566.6205690404413,9.39085472772011,-0.042152486189941385,385.38701763516474,62.0373424676734,-2.9820641257387734
2018-04-30,4.654732811296633,14.48159664263399,1636.3666481139799,26.433637529889783,-5.232187085306935,249.18174537624833,0.12427702391558099,1472.5784834008432,-24.798399379315367,51.98053924695692,-81.22235338999626,83.9575030178682,-34.184595587513954,-26.40777353839269,0.0,-109.1294892707124,159.36757064226384,30.951976935210773,90.19844062250003,2.457433005777464,4431.558406054501,79.14119714822175,33.225330232358324,816.0812285720067,-18.80745438781221,-27.723833476793665,-88.48150726768117,2512.4296664123126,-32.10441396094828,283.5306889047874,1170.6663876408816,-39.75799270301486,1776.3193160344408,-131.53352092285772,40.67164580842417,-39.757992703014835,0.5029402110740532,-59.85975785555835,4103.895500431624,-50.25744715735197,-9.57588902271102,-80.6014697375504,201.63314982984193,83.83083186349344,268.9892484280727,223.70754887250666,-166.88892267091484,430.54804803738097,-16.739923165139086,-64.65309894664027,-72.86053259558673,18133.74089328335,93.63758546784022,-8161.183311092479,-11.282465855265782,-944.890638068642,1471.4057544137322,299.534079781054,3.776117440067253,-0.2091235968814118,-4.615507706108019,-148.77539852839854,-18.404720881194407,-37.86629264365865,-77.30459496751587,19.069867563143077,15.876587233472435,8.338199806632815,140.55500114867118,-41.145811062839044,-0.04242282170425282,7.681925779676931,14.698157359847457,-2612.025779813528,5234.020899664378,-7846.04667947907,14.698157359847457,17.393057657743157,0.46368754801475376,2.189220564453933,-27.7078156832345,3052.3054191409265,-0.014063401632995465,1.2116562408771117,195.47807864681818,37.584629045976726,-319.90001583164894
2018-05-31,4.6960130332126795,3.0308953151491025,1552.298649158775,30.87287285313913,0.6374766224148622,257.1480714039279,0.0018428055739484412,1305.1036619713393,25.491529047142325,-25.748397779059157,52.13670133846358,-80.72037207836651,125.82345962393957,135.86206698000052,-4.147501977442871,-69.91914694300765,-109.33297181669013,159.66472697679168,31.00968990639675,2.756400141484476,4365.623624101518,63.308584194473134,33.01605253677171,3738.187197248032,-40.424392714446384,-0.5899973488822097,-78.62459121969928,2721.7383348126955,-73.48168730590562,129.1786429654311,1155.7928011493543,-80.37224016994834,75.94103819267698,-36.70711437485683,30.418874654965556,-80.37224016994837,13.277842411818359,-178.80047276937594,91866.73788653006,-8.598526563506113,-24.373947299756423,-129.14312802204384,106.41311532242865,-57.91691618765805,63.61170278084148,-24.753635116269507,52.008202864586934,161.17486470722005,-20.14976194881627,-109.12640213790061,22.34106697255629,15584.015332998964,95.96026483155737,-8240.501485216415,-6.950835242256724,-884.5250923196357,345.8437987586685,284.7288192031597,-4.137339031801119,0.18917969155589986,5.478536391688522,37.67571258254779,1.2941313915214891,4.107008355305652,33.994628652870006,-15.07607725008927,-2.0810356463102835,-10.884363169789651,-17.195848498268788,77.11095729186049,-0.042390306713156356,21.326042702708378,-87.00929647227109,-230883.02863012347,-157127.8945346498,-73755.13409547415,-87.00929647227109,22.672854599205493,-22.832907335801902,-21.596291227050955,157.52279301135454,-987.289918350406,10.733965156862283,2.162342575682686,-139.53767717038227,-32.118628433011054,-28.529283361283888
2018-06-29,20.032826031304776,1.2496987506400716,1645.2844213299816,30.916034594188368,5.767581915992132,266.98903951681444,0.15063704718944118,1846.9800596255998,76.13433337697748,24.015882108663565,-25.576245558482583,51.3646930599429,137.22390943019423,252.5482273334676,-23.188100839483667,8.53710319871496,-70.14599131533629,-109.68768966510437,160.1827402300654,2.491898673263534,4793.03750829274,44.64527046858526,103.36371706957003,10191.849513226362,-115.50495823689971,16.994689509283933,-126.29792847660389,2396.0601126383986,-142.97876341660037,142.35549096006213,994.1876990798927,-102.13609919374244,507.8536929822827,38.89328335997955,-10.031851264265882,-102.13609919374248,15.641266312930933,-47.082797113084,-1634.8927457364914,14.775762280559858,-23.59072100293778,-95.76320027563568,209.35015106070887,-90.23487438374073,-358.2767876137502,-326.93761877724785,-77.47868682502042,-249.16099158905638,-2.2127235420631477,-108.5293719538093,4.081544098067152,10859.687706171917,-239.9553854512598,-598.6739411433817,-8.240511705244582,330.8253167750321,474.76224679895915,397.0668715629398,-7.9315903065332805,-0.251796831282622,9.550375104560317,-130.88712782242763,11.329566955612677,19.58293115672268,-67.26739833332272,-50.91528237787918,15.881194745633763,-11.6637587738619,157.18418366985406,36.69983545957169,0.16437995118456872,-10.984227424831857,-45.29626612990729,73832.47548844665,210.49751211889088,73621.97797632776,-45.29626612990729,476.1704964227638,2.773785158444962,-54.46425017459026,13.613404744319517,-3081.919977462723,11.834771840646482,0.9351769401067855,-293.198814791499,-74.83644881938358,213.97565403277574
2018-07-31,-0.49436566341013766,2.7605742164054283,6003.341927485271,30.979089245027836,1.0579047139631108,270.34864808636337,0.005057693352321718,1891.266316655412,70.84936184256003,77.62306425347417,23.724608790982288,-26.120916646135363,388.59917619150986,210.67466198536698,-6.466580427031365,77.43488704053726,8.57065277723839,-70.4216548968767,-110.11874639146875,2.930667640707218,4767.623947332087,42.90287287784307,104.36190604993321,10253.869365809414,-115.16724126161596,17.124291535345165,-128.52365141525073,2398.0591229328493,-141.08195346505585,139.55223853676375,995.256415376568,-101.88993411543049,478.42165361043646,39.10110427076658,-9.878027706610476,-101.88993411543052,15.89044947821463,-44.788573385087005,-1322.6433134650558,14.767295978464773,-23.63690660939705,-99.41912220695849,204.17962237066166,-89.98718097264512,-355.60774411169933,-329.22450710410124,-75.04772248926315,-244.86986765964883,-2.5936937643287745,-111.4581890638534,3.7616284910247044,10929.94252192955,-237.23184710396345,-988.0955361974544,-8.381346373123758,421.4522447038064,-708.3553234134191,501.14399763215954,-4.927121723598589,-0.03567419646643444,11.605712671432684,124.31855948089796,13.668564883476904,42.130714527809914,-5.135256644891115,2.2080074460955643,5.26400337711749,1.6518976887134045,19.616277689574417,1.2178274229696981,0.05052994068835881,2.458970377138172,-1.318880516123805,-13179.705854600295,-6689.147118449677,-6490.558736150619,-1.318880516123805,26.114207835248635,-0.11699277595180746,-1.369884823391061,0.9016205831413444,12.038203983861422,0.03361396211344925,0.612863549296037,-5.627408884839497,4.970395886259666,-2.4675042497549953
2018-08-31,5.757720178396464,4.107143708085848,1484.0257153915884,35.71224362384455,6.997613287900061,300.48995640703436,0.21938287492774858,2223.5860346876825,265.00844727362346,63.984048578313555,72.07244709811806,29.068775849859875,409.75972564191323,599.4946700937371,9.819547729378439,14.376784632541574,78.54053355486165,8.693028010557677,-71.42716365714553,3.280466976528886,5586.771022640075,53.84668839080243,135.86595000075258,13201.893373842464,8.990478417521725,30.984359595710636,-51.48358946832852,2399.694522496171,-7.856619016748141,-132.53277448318838,994.3713682375111,11.904820076246196,1490.0153695940267,219.0277172571431,-13.309199366472757,11.904820076246146,11.112610201948634,210.62773599627366,-7246.05922218742,23.953422744442,-10.948252574451722,-59.91443747839982,-71.57457285834724,-78.9297568271412,48.945578646444744,-310.9416374615096,290.46941182808405,13.09854410225401,17.29021683059323,-57.70299184803173,-5.761051515699858,11805.016943823242,230.94724981351263,2153.7619667874496,-5.0165999196949445,461.1595175197652,401.3159173334946,494.2320515465962,-9.283932002000327,1.7278612726345912,42.33292513678634,-165.2607708059425,70.01366873419914,16.828467495440123,-33.12545423146753,-41.3741790839469,41.662547375737745,4.018716575227245,-346.26160248806536,40.32204362101693,-0.06451831034433386,3.468658352125715,-3.358775290765621,251328.1555549763,78524.41226007021,172803.743294904,-3.358775290765621,-343.5042201876595,2.232579704266243,40.4620055085567,102.76626822848431,-104.44181897324961,-20.703511177196972,1.0870783851267163,-35.02890814093098,-22.335447534633886,2.0702303419851376
2018-09-28,-5.650153029555541,3.618537546218462,1410.758536080704,35.7125730672413,7.536947447258201,282.99028457290325,0.2545011885456687,2278.0619246895058,15.112001945807865,274.41611023911554,61.48272390691208,69.45569853947677,438.0447929558157,520.5951015843203,20.975993315214268,94.29977084471942,14.380162521006588,78.55898699692901,8.695070475531134,4.109516972057161,6093.28352927611,46.999874858363434,261.0284327834417,11917.082934908183,50.82355694143054,1.9035166769095053,-20.004140924633415,1797.3626922887695,-65.259702646586,132.96403998399128,810.8916332170701,20.952794968977503,1040.5757026092692,19.210327505938295,-6.385214752744721,20.952794968977486,13.431599500135299,179.90489015116353,-694.8526244038214,9.291486397284155,-15.446724024392022,-67.74231982640079,65.2429799383028,0.27354950645986875,222.48985586463948,232.76342910349203,258.11659243045125,177.70986155226674,37.686239929908446,-21.457335229517685,-2.5464867341391617,9915.437472227963,275.98741429929584,-9521.655955698066,-2.2956398525687347,1770.4093533462033,715.2462956760157,1382.9093148513662,-3.948048249842472,-0.042329184374327866,0.7065442448670183,185.80281422970904,16.540390099214562,-5.171436605755275,-280.870291891664,49.425310067656085,6.1795278587010785,19.29667256128107,310.4218962156747,-56.93347227098257,0.2920995217032387,30.270457661190505,70.91113047575224,-34673.81892184168,3592.9660550765693,-38266.784976917785,70.91113047575224,429.7908757444038,1.7481592259305074,25.071200592921684,46.96150178584816,381.0868342963595,6.177451669567759,6.656181759359413,468.42015684488433,30.584565558385066,513.5609470395298
2018-10-31,-19.031034170303617,742.0903620985107,1192.1885651131572,33.54287143287494,0.13367909474830564,302.0831812539378,7.991310646356921e-05,2312.4142923637737,91.04105303295319,13.147593688171229,271.8617312521604,62.852176358827016,325.7109256775128,319.8227102983483,-8.388878686795042,101.97451387877676,94.67822365179272,14.43787435660804,78.87426739351427,4.112278431819728,5651.357767579498,48.215422827249725,267.25157955381815,11433.797172290502,52.084050823545226,1.3238555783611337,-20.036913741342097,1808.0763944976409,-44.280272795183095,136.0802483279799,817.7809786634175,27.947408102947985,783.6106403085425,-2.901872171483345,-4.123614356954181,27.947408102947968,14.842040234359452,188.35696207473174,-8891.83975552595,7.067091647175211,-16.234292661834186,-63.57310525378955,63.76463996416024,11.212130798703413,236.68651549482996,243.54532540809365,288.1980660031048,193.06102990536365,39.91394037963076,-18.276436041515442,-8.878487426641342,9873.59999094584,283.02139656087485,-10117.786044876024,-2.3688811596955044,1832.950526819838,732.956092089,2554.9366995552623,-14.625179980172334,-0.2997252725523829,12.07143626179186,221.03098554252088,6.796116956117771,-19.374833468958627,28.370401317916958,9.3441745443522,-0.1799304152239074,0.1870007000858891,8.73237312449237,-7.969320205318937,0.00898733534981222,-13.073446307165,2.823364236585654,13844.310234591365,8010.634091196815,5833.676143396646,2.823364236585654,-6.431867003188017,1.0674857259634436,0.9314301427345981,-22.27538372299088,45.849479559078645,0.41519713543804926,-2.1858851633662084,125.11786563154601,9.901673733880216,12.220853492486356
2018-11-30,-2.2687670072059154,10.676504275184243,1875.6084444774392,42.37933514602596,-17.78893541637443,198.12537527553937,1.4187287792490602,1748.8348842217476,-46.83912990403383,91.07597709103247,12.815808933011795,266.19380198614573,-223.4526127617489,346.97661372742965,9.553530690535037,1.7985676699948612,101.59365683440836,94.32461698033619,14.38395141110661,3.638450981698925,4947.946502104256,57.58596894345152,293.2053545995825,13712.984228325404,102.89415357426711,10.329777740325046,61.73280342008965,2049.324535492921,-25.170861685948694,194.9429859695729,1109.1591030315867,79.19244373103534,8975.39033095866,-75.36809426033497,12.232974666304646,79.19244373103534,7.924438096874509,171.86307505172493,-9681.412870326894,5.965063877223694,-0.040209099839684015,171.85706771706876,169.9501050365866,35.47052930810155,466.42442077367843,-19.12752165288191,475.2975427222136,509.39020132795173,76.02454824680571,222.10177384622204,-66.94334534684354,10374.104601710667,569.9434435901296,-10726.23861029642,-4.90657641527683,1838.4334497728748,372.3985186028693,2171.6048862987122,57.304545753638166,-0.2815217434379633,-11.278923861714702,176.10036749398193,-22.447338202024127,6.096079366273557,26.109955157554623,-27.425851555032523,20.219906375683593,15.241300767604457,-97.05932382432911,62.035729136473094,0.05447134922329333,5.24569649218796,-3.357496967924039,338392.2402972076,130470.3426162966,207921.89768090937,-3.357496967924039,-43.28096927525257,-4.686454508531369,184.14136573207833,4.150089939953716,430.3834231021574,-5.4477947486295335,0.5019817070389649,-356.72970527566304,15.376974849436465,0.1536200246463295
2018-12-31,-35.270530093348526,5.734472527041422,1665.8711859309478,40.17712828549501,3.733639240791944,173.9402988018922,0.06245372089906481,-124.64471830609665,-268.98345253865875,-54.120914165153636,84.93612279532144,25.042392128856765,-253.65233653144298,-69.15013394237333,-21.367999202114557,-239.61298143719773,1.7960376654418906,101.45074733001107,94.19193267026066,3.2429959306329468,4298.760201059528,58.79857220994971,230.67988797437587,9356.087397515348,76.04734828767515,8.343212839238097,39.39723980733639,2169.133191475917,20.402174635743297,-19.586469520173697,1157.1263839007654,73.58648634375358,8911.511938880003,-42.488777599723434,6.039607752549578,73.58648634375358,6.463068356159924,86.46449193726754,-1638.2615640612864,-5.8401666794615785,9.093686075829977,156.39314876164698,12.925225363936564,-2.643510859970439,390.1315753923333,-100.97092693562857,455.46408491796774,448.6360827920581,63.73624023244936,190.25644005406033,-75.25899295922142,12481.292190275362,488.9539859288963,-9659.256743902028,-6.70114171192563,-1761.9407087053255,367.60776350494507,1349.9400396072829,30.052860244908146,0.3161013475244552,-4.232205871066071,72.02982955650305,19.720976890372754,5.265945989220313,63.014666673346255,-8.345718858197358,-4.109869536515873,3.578354911679412,-57.754201744344755,15.182686370197008,-0.06288728473587302,-4.250445782900101,-10.542413053059066,-107095.75697991718,-37547.249683514005,-69548.50729640201,-10.542413053059066,-123.33306912525131,-2.159055671045138,4.821843693205949,-99.32261095313896,29.774359799379454,-3.836826172459155,-1.7816353467225525,-65.86619719140799,-12.543601090261063,-726.4334646403543
2019-01-31,12.13491088644844,2.0592152267062613,1347.852307054704,42.37589952087088,-22.34203937821956,168.98726492372444,2.2381041712894363,-757.0833662297965,-10.322676904970992,-268.40932102207967,-54.12748727462525,82.69323387944648,-800.9529089839358,150.88509387343572,-9.715414497343831,50.21122777392985,-239.4000823268314,1.7944418636666135,101.36060708083504,2.251522138728198,3993.2094904887676,57.383555875285666,191.96142795103518,9355.810194679696,49.6149492395866,20.351639437216043,36.78568455299716,2191.4390211093805,149.30612834037308,-119.4182959564978,1154.8110507232825,101.33859382719567,9440.836992605597,39.22797222345322,-0.05437894355985979,101.33859382719562,5.988533892814039,42.25873211742386,216.9835681020666,8.76433771339891,9.305072140057346,144.47357354220964,-54.85524335700849,9.231601135140366,304.96184100954326,-189.31975857163042,418.7713436630988,365.1810654206885,55.172917920951576,176.0550711555709,-76.09126681534951,12367.708156053997,460.69905615843265,-9330.584502849353,-6.782200333027535,-1639.9962767740965,1290.6059001103292,653.215998519718,-17.42450369933306,0.11683234726032765,-2.66946620094177,15.768026201639032,-10.691192427300336,-16.811212331400725,17.68570964525884,-7.651243913462167,0.1702810952648406,-14.176475717124845,-224.16166308455286,-26.39051472293697,-0.02613868870910263,-0.16863058600750946,9.238165693741434,30882.652730322443,11810.960373716196,19071.69235660415,9.238165693741434,-307.76237652112195,1.6225434447119156,-14.609403529943961,41.43552405656139,-153.95106539199878,-2.0709421570514337,-0.008764479941362424,-2.1089967990710647,-19.2056544653924,-31.297860509413
