date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashdebt,cashpr,chatoia,chinv,ep,lgr,agr,chcapx,grnoa,pctacc,chatq,chcshoq,chtx,invest,chinvest,egr,operprof,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chfeps,sfe,turn,baspread,beta,idiovol,size,max,r_sq,aeavol,bm,cash,rd_mve,depr,gma,lev,quick,pchquick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,ibq_adj,currat,dy,pchcurrat,saleinv,rd_sale,roavol,salerec,tang,chnanalyst,disp
2010-08-31,-48.404302589260276,4.563004457042635,6.913156235022733,46.31658684341147,3.1031068066353398,-945.9109611883653,-389.15221684340406,-1020.1389039403433,735.4159376988043,231.0383431643143,-1203.61552571305,-274.4922856922555,848.5905465186935,20.10678751569741,-559.6694742597203,-802.5861610170882,193.38163002555066,597.5412648810277,6.816683028329829,1221.2573556832858,527709.0372889257,71.10067012395803,1.9652147811251475,63.27244091873422,228.1324503429443,544.2711098245085,1954.9805402558516,694.7992486428623,-80.97945405813596,544.2711098245086,187.3848967929288,0.0,340.40709585244633,13687.746997603625,469.01811986698635,717.3606270047508,-447.77301501938337,-307.0436334868536,793.5294617126401,492.852677440344,688.1078484860942,2380.0280963203163,173.49860895591362,190.31877697912626,548.9853429236966,79222.50386188348,760.3722122637213,-18134.333018270943,-3.738350472762474,8915.678367695193,3112.4374957684354,-3886.3292805719466,-5.2649673802877714,-17.145957528942176,-0.485236708626374,-53.96980226605774,-4.262668020334559,-66.60694378548897,-1349.8402349016037,234.05271058617473,-20.04852256949505,0.2047939510992723,2.226511342075355,7.9426047894365865,347.27692641311114,-449.9080515995556,-254.01330392790555,98.44789090164545,-151.9947816070915,-32.9903229140873,-232.6708297342193,200.0749035112587,308920.0666202009,-16893.689345024526,325813.75596521795,200.0749035112587,0.0,-700.1459994873876,15.424476086468523,-729.2813180651863,307234.9193721637,-0.21963176158526942,-1.1892563501702966,455.0024733318751,-17.327411204134478,-8453.767056101133,-756.9660630115695
2010-09-30,66.99750350277824,4.318877579322993,6.934410692153037,-33.88857903306469,1.656140427592241,-1149.0752744906786,412.8240026244843,-390.6388116064281,-1027.565843453226,742.3849411707503,-175.08693072715567,-1679.6986280461344,1342.599358069532,-30.29467995265655,658.3964407450889,-563.149114829413,-807.5760907791907,194.5839442417409,7.325336857519043,-369.61459994265124,1629466.6147456635,32.17586068496628,4.323690310595998,162.58883772263894,462.29950626722905,1827.7028139584288,20415.51065546008,2089.0390008395066,-235.17180685018113,1827.7028139584284,377.845151515596,0.0,1638.205464319942,-274787.98040181445,5805.639337435403,1290.098570274603,743.5990844305463,-2724.058146419624,0.0,6579.704368269615,6170.2413316542215,2502.744742934904,134.57127062063358,341.42426015217427,200.68196494190116,177284.96692309188,7168.341341885021,-30126.766553923724,-3.794236766181934,7131.119072739039,2856.74590652889,-1073.4226384457916,113.47082222025495,-18.944747957305026,0.48081763814265344,60.72091094842108,-50.452196307106306,26.567479846246442,-2789.958237728005,335.6791626190734,24.10134014516018,0.006902162363369824,5.820348605957008,-150.0538451984828,-567.5180601885368,16529.273478524305,-257.2094775469909,-56.45743934750408,-421.618850887234,-166.41797965656497,61546.403357907715,366.5405343896938,470031.87539877,415960.7634676434,53944.259542666376,366.5405343896938,0.0,16140.263227654596,1.083766085476121,-429.6354116146784,3722954.759231895,0.02134594661837408,2.9465354875711114,-1881.056420703444,100.41626121887657,-2892.0273265850874,1213.685252112592
2010-10-29,36.414369910861154,5.521558305487555,6.898660183531742,62.85430005108165,5.7267105927934905,-877.4082960119854,-654.4706476857309,408.3274469524698,-388.86382589089357,-1019.5146864913642,904.2129159994105,321.08159114651414,1240.7557644978842,16.06349488372626,-475.52263632516053,651.9098931522699,-557.6009476323654,-799.6198194151873,4.532046131598933,-398.56300839611555,1622896.760821611,36.295823206214145,4.498258270001421,162.94424043381073,530.6197961734655,1898.139689502167,18856.38153661999,2199.7788634650874,-220.7944213677935,1898.1396895021667,389.14323987898484,0.0,1689.6053934554789,-277773.02032347873,6008.185988423014,1296.7790708754958,771.923928868486,-2653.9919009363434,0.0,6355.819266478337,4406.341412548162,2468.321725839983,138.8947442498336,356.17348576335587,198.78323136079845,176472.88234985355,7476.872454423184,-30365.09564047805,-3.4779101307484384,4628.811443548899,2807.098480194279,-279.02662066506036,-168.54475187795282,-2.7417352224260867,-0.668193407195389,-96.8174038529105,-16.66599865336184,93.35522406315931,8.311588801267249,-21.94590787985271,-24.37986159389959,-0.0059163977906593335,1.0516512745306272,2.616671757403765,-146.20732936435343,-1156.0169108085101,-79.86512817136918,-42.306185740393175,4.7677665488229195,19.478256120164588,563.4538319128187,-1.1697653127796457,-476188.924825266,-134113.75449714437,-372623.93897806853,-1.1697653127796457,0.0,-1184.8709287092497,-0.2612811567502007,-74.85553795918457,-271289.2589552477,-0.018297325499428085,-4.472664661679744,-397.30944580118194,-49.145644341226216,1132.2772111473505,-175.78104904312568
2010-11-30,68.34975256571424,5.30821768584722,6.945694065143555,26.437021012777585,1.0062580837493171,-899.7915727074741,976.8026512636128,-666.1740980150993,416.67679028004204,-393.76483469739543,-960.8227126109329,1218.7044982847856,739.6450126002442,112.17357940698699,898.730033751609,-482.06190575098674,660.874796412457,-565.2689376503433,8.798454768612116,-369.676641354969,2082997.881237782,48.360310200753915,5.2228509773958525,170.21343270150825,689.9762202020227,1999.4530616738562,30323.391241837762,2297.250193452475,-234.77386885707458,1999.453061673856,428.35478471210916,0.0,1749.1186439865915,-277465.69679979165,6113.49539422586,1349.9589338891085,680.3113339981423,-2539.3372876723197,0.0,6227.892454192393,4272.071127338395,2499.508991772422,147.32012043383105,371.3695112743232,253.36972761797475,236657.26761256898,7737.986257996763,-28029.777024198578,-4.490819097305466,839.5300523713845,2796.4197791426413,482.60310640708667,31.601747182886697,5.368637219880156,0.3823395975838082,133.80903277495054,-55.158248137962346,45.595279664142254,338.5831261078479,-93.82076523578962,-3.7991929277744703,0.005853651201941257,5.9452436004398805,22.37104026672006,298.8082372316785,614.4142876037367,-200.44615163453307,-3.8959620016803456,-127.09620907247643,-5.124138256742299,7.004447667510249,99.79751154065684,1873118.757642284,449694.6846075393,1423645.2103737965,99.79751154065684,0.0,568.2449805962387,6.535199515786601,-150.03706540995478,454211.8376535028,0.018103272496506673,6.189558142736075,479.9269655589869,59.28033333260646,447.0771884009637,-856.6093036765674
2010-12-31,50.27534692551062,3.5047165811425804,6.97445947081637,4.171752229391187,0.02495321212525955,-393.9454600769874,504.56908812766443,982.9581357873873,-671.9600814960778,420.19761205881696,-2192.9238966148564,1791.335225770608,469.5946734809738,-87.73701264657426,378.3887706402818,905.7568245494442,-485.8309443233136,666.041897503502,7.7702856015569814,902.0129509783034,2853771.0503952694,13.150293938588787,4.989506192438936,56.05698566413719,1422.9161801174664,480.0605556868121,38875.50361518536,396.39280340308727,-269.3501081330253,480.0605556868121,83.50976547162716,0.0,414.7209084061643,149003.35690501347,489.7501407470217,154.09922502895378,-103.23343285251268,350.418266439548,-14.333841141928275,96.57457229478952,-55.8430902558777,-76.37792966614319,133.0382272593195,390.56761076446395,37.94269576396506,283826.1354738319,275.5584085370745,-33306.726640625326,-8.59262516288433,7408.198110796615,2275.9475624190604,-1393.803721939934,88.8521664840203,26.09873698292131,-1.9027656605432242,77.12350921995858,39.43152880153502,28.135454975012635,5475.74186120433,-67.5268844870543,18.41358931825812,0.1651529485301878,-12.551268587808579,106.81237249077748,632.3631627957093,-23256.002501180927,-1022.6234013423023,-62.4692952906596,-106.62541829793145,6.680501000519143,5598.259906331208,283.8064737853688,3670549.030859232,777761.360816665,2889882.348372586,283.8064737853688,0.0,-23377.754681932707,5.558304980103394,-848.7932818355678,889817.149464339,0.04857551292369844,10.435477682529097,2709.9691183077375,0.47507329203199333,4007.2873663910286,351.5393408150908
2011-01-31,50.56734693221347,1.6699942463078377,7.025600236389345,46.346901154143154,3.057440182073098,-698.1231294536442,1010.2303713662485,516.9136469590671,998.9639877970897,-685.8061650903832,-1259.1400836977843,3249.8165504519666,776.5676900605611,24.369873466649437,60.32675569337467,383.8830037216671,918.9084809812916,-492.8852457544711,5.731530538005737,918.2098515981808,2935461.7542829867,25.03460008310052,5.162464617810535,55.2514858300208,1480.522948109814,497.61901408850974,39073.96549506865,408.95186941690287,-267.15365333960256,497.6190140885097,83.91123490526134,0.0,419.7757848311489,149892.81520033834,503.4227371767566,135.56678518960965,-143.44911610476123,351.35866416135013,-27.533652941756053,231.73543460347673,170.96595483252213,110.52318029600633,137.7906691749587,406.15682589391804,37.54720133747062,290944.23943613115,474.86110375300467,-33732.07803100895,-8.41395183687488,8348.780789784465,2149.884781371961,-2039.3729521288997,23.395269445350436,28.926805856099236,4.044589889787815,144.347814708206,145.54963613449195,166.421819015236,394.58703970705665,29.549515747628902,13.955904865442335,0.005293593367425631,2.604964644233746,10.270832103151747,379.58397649407743,193.75262632445447,-4.651605118202269,46.64486371893099,-24.784063752258817,-43.85709616348777,255.32310500077438,29.517372003433138,662710.048679471,176963.57008628547,484922.475702852,29.517372003433138,0.0,230.42425440370425,0.8179159207252127,-5.790720178597439,796045.7588922977,0.012734038156323235,6.218341208795437,508.5980866020109,70.26254603602047,5359.24194500977,768.7014205798323
2011-02-28,65.60691580139178,2.9211629348664525,7.06760408407435,13.92503691454744,0.2743598124128261,-724.895142467706,742.7902050377669,1018.8929728033137,521.544380465478,1009.0975802040772,-2668.7984281778354,3017.7554082907604,928.9810149299162,323.7934252357034,673.013758776598,61.023150743560045,388.3144408272997,929.5161012713878,5.316661704244425,931.2799422399853,2918449.2808545325,19.952219904613397,3.654883913982174,58.30449114058972,1530.3850047754909,513.0455702469067,36540.15849692984,430.10122402183123,-273.90631951028246,513.0455702469065,195.25024951379928,0.0,401.36689705534917,151122.37674876576,518.2257814739672,118.95863138316153,-90.87955242023597,389.88078868228456,-209.43549343902924,315.6281685615585,294.1250108180591,41.033544718046215,142.1332785496575,421.6348435253138,32.787737986882696,280235.35129289713,449.7645491342751,-33907.0992157065,-8.439950956708586,11064.326022430507,2182.3754617894674,4794.481865309207,1.2388394836276575,-9.223493217975715,-0.13915692406609992,116.42539599970041,38.907887584935,172.00699877165607,711.4853567713362,-26.044924991745575,7.918836148495075,2.4783565907545766,4.311543071191181,7.444376512585791,-136.0566098971958,658.4305951699407,243.6159999442163,-3.383989953890932,-38.745655461307706,101.27225081771121,2021.2786064586107,22.356445037287358,2626076.6527629793,900463.9840935394,1725901.1730016544,22.356445037287358,0.0,736.5427379476423,0.7690656945630678,229.84142006471467,416055.3592726588,21.33171315844609,5.017990248357705,217.77867550409064,37.01239233646993,1882.8813234170775,-1999.3261653709505
2011-03-31,25.27682837267633,2.053861195553137,7.204203745824944,24.711446684414515,0.8476378775246955,-614.2703157836404,742.748341188311,750.7792795033015,1031.566225199867,525.2124777428766,-1236.2189737412982,3488.711241251112,941.7285543511521,99.26641281307697,205.00010676993617,686.3840965958315,62.2354590056059,396.0288377266819,2.8658613306591136,903.4735113603214,4534631.99619355,5.0810206898105825,7.883068617079379,21.845204929729537,1710.1993841770063,591.0717795558147,28623.168661376112,496.4951822823941,-595.2066306188942,591.0717795558147,262.45435595142135,0.0,571.7088806203768,103361.51642311917,524.8101842545643,69.12062995702188,-54.21532191045491,628.0347224480774,-1063.884546518535,-1054.2796812490496,-1683.1261264710274,-7.3683129152780324,117.48812348959636,361.9961523447504,18.289911136404726,311578.9583964424,212.58583691949258,-34834.14624793571,-9.529907380476743,11697.45780308332,2182.945082847027,4194.024113290492,14.107043685691451,1.4012114025396158,-0.49202390687011643,202.67730140360072,85.18610314232592,69.22246673836071,830.1214051684901,-505.75339075821466,-8.574177910076287,0.037640776496748796,8.69683660308516,-6.842198554372885,-202.41602860417152,455.6022000199446,333.9169419079643,-5.032832231676593,-230.07439367313032,94.27555112708887,3327.257721633272,109.11485493259147,5424482.632371575,1983356.844832953,3440014.125046693,109.11485493259147,0.0,-406.5596720638605,4.970010016986144,423.69341868212365,5727659.348727144,0.27708693801773876,3.7209445557700747,-1080.5544382292974,374.11339249347566,-13459.60226774971,-362.87372690086795
2011-04-29,-8.912575635395791,2.4542053651129816,7.261696034475506,3.3323846753690183,0.015292278239014285,-444.3312981077703,992.1045046146909,757.6812613616244,760.3695754544996,1053.2854551085288,-1921.66534133525,2888.1143294969556,5848.7097334106065,56.48233471694197,362.276381702005,208.0903685349173,696.7309523278713,63.17362368474392,2.4185523718546937,1345.3143413795265,5152107.261064766,95.84196182114425,7.801107208848378,2.1671124834218842,1026.8505225792546,665.2469386988157,15218.398154705439,528.0647957628571,-1093.0555408428481,665.2469386988159,304.13350539364484,0.0,536.9579616026006,132301.67466989515,1835.5139763050151,826.6347899804964,146.11644845509267,1094.4490128413215,-1024.8604057574796,-1936.5179074511148,-2671.3441973100553,133.04661895434268,154.93897241929474,1729.0545670670606,247.2946753171445,343248.56611366215,329.8854965746368,-36688.05690130298,-2.8610187009618113,411.6706675168246,2240.673399362338,-4210.745180520624,-129.9686295559589,121.52521109087456,-4.596955919199473,156.8451617404553,74.89547814620096,370.57157466760964,-1366.486679551378,311.8127740619684,12.267177456931904,0.015325752663355452,9.733675570095954,-4.414761298170106,-2145.0355393190766,1088.4796205095117,791.9981525224262,-109.5821258073704,-72.03631033217312,-100.56942214826086,2263.4243815226946,11.179217936254645,897719.935364902,236831.9556886591,659326.7627367526,11.179217936254645,0.0,1245.5206596601347,12.993661813003598,811.395780199238,1292683.6408938393,0.11341065047589893,19.727163350945716,-634.4279321460272,82.80138693958816,-8242.310157270676,127.72943096533072
2011-05-31,-38.55245284652536,4.926534246347029,0.0,20.817588917696504,0.5951219249454599,-1326.8468139603206,393.3739759481554,995.9064744084394,762.2172205044014,764.2079913600794,-768.3779660439702,2043.7617930475897,6305.43730666492,162.4528366172916,48.74463483690939,364.3526586352904,209.2829752132718,700.7240539433506,5.015481029879034,1340.688765897919,5984825.719266265,91.03945510975977,11.272799648127888,-18.065046693968945,832.5351701629344,621.7765636081497,7952.209760477065,449.860888251754,-1042.046195956091,621.7765636081494,438.3917423560085,0.0,474.85777975138456,131170.85201126168,1839.3664962366647,844.9319522966962,183.5497227424941,1186.496131827368,-728.346160335092,-1708.1655758939542,-2530.5501861118764,146.75522792859383,148.90232973535439,1692.1667595217243,231.12182010545817,365630.87802224583,268.39267265201863,-36094.16278133528,-8.879564488993381,5968.917969394995,2343.836618541314,-1584.1846829262413,-19.888168063730916,-8.43505616634502,-4.679259462220003,60.53033742285152,-9.455360726329673,37.76236213656557,-2413.3803159259796,-271.9974839380711,7.347431084311211,0.09571941415337815,11.190207553892435,5.392529382821067,-201.36993218412772,428.93805733904446,446.21395036478714,-56.71865509224631,438.43713363407664,29.699917108460795,283.3570431540429,-361.52487472103144,1977982.865927443,610088.8543181941,1368431.6047926545,-361.52487472103144,0.0,1085.6154508935579,-40.36382838748855,1428.780403848633,1141766.8914766163,0.20707204343163,2.497636714007342,156.0484344018696,43.180055696630006,-1179.8235730536262,99.66468022236722
2011-06-30,-29.06710280328988,37.10996164092015,0.0,-9.297932358449705,0.11883998237401178,-1308.4907191639732,-99.33584476909374,393.36960241356627,994.8291142459801,757.561936448475,-1132.6288372527147,743.5680106545105,5907.006294087411,78.06877141683162,303.15936526023876,48.66452958750819,363.7538940597093,208.93904679979656,6.247658524191349,722.0298386262247,3625286.856484715,67.56981288622653,6.248288034945703,45.950005983049664,252.16329681845076,474.25867332239295,-2882.4772703800013,475.342749713288,-413.074213652937,474.2586733223926,441.259239956067,0.0,454.9584440567796,146210.05198161554,676.969495484349,884.8987122594218,-836.5793902155851,-144.68821242653974,-1663.5841940525436,-2342.0676402662148,-4971.99209194843,-138.9464222584099,110.92029694962577,344.8374866164405,194.027247387131,210797.71109770416,27.50574404395347,-35319.57626638357,0.665202706937052,21165.382745921877,3178.9896644240307,1364.0006772048237,29.59405034664934,-5.925855222729069,-0.305331791466358,-17.455967080182745,-63.49372685244043,-62.0101511046978,1170.0676163810595,-265.85172580578364,11.219704906285756,-3.06406587076075,-34.073781936680234,19.135832240574246,-1313.5876434173351,2590.6415632828575,-214.84995971024205,-231.2462175029982,689.4302681134723,63.85305992614394,1563.4297829975694,-831.9206424476974,581069.4651065022,758798.6396543942,-177770.8938402161,-831.9206424476974,0.0,2663.622655534964,-14.94694872369273,-265.0294933733496,1521852.8057853654,-22.062144182789364,-14.794821457518879,-3497.1408261045126,-84.62235709152446,17680.70252958623,-97.84738484088666
2011-07-29,28.72055124075214,4.929373961314534,0.0,-12.792806344977357,0.2258561675420546,-1164.939583206462,-530.523787648253,-97.56293174779417,388.46842091565213,987.1737304938994,-1534.338567391642,-638.8590570744674,5342.201088458536,75.43040656563478,-134.5484449441809,300.9386778071354,48.30805466820827,361.08934266819136,2.227315866848874,718.6446400564558,3537667.1610209183,74.40942692245585,8.269903347741435,45.99876363448725,721.9102066063834,1072.4341249860684,-1816.590817752216,863.4460348377072,-84.91494290142496,1072.4341249860681,332.4473998556973,0.0,592.4686844614434,-3153946.5664577633,1360.5103470915396,913.3279983937313,197492.40387628294,-165.69911140229476,0.0,-2268.9267647455986,-5065.600023002071,-255.5104325215572,124.14094975789138,363.0530072225443,186.4439602681877,208599.50477564518,490.0472226214077,-35726.35193175875,1.4577946294572253,14186.75506222901,3044.14670783651,591.0506326588693,-59.05058398136566,-47.13167223867708,-1.9479556188292406,-77.68048289872968,-11.860262582879386,-53.4229154300474,-249.65670642255463,-450.92622168626167,3.383339737317783,-0.0016241774494302197,10.907006336170468,-4.688314029569256,-265.5830802028786,-61.18357891669075,277.428022098916,-102.07092187306671,-8.141369198696566,163.2782157898264,3091.7465425597475,-4.59571745720217,-545199.389463678,-160284.94561317936,-348842.13438270986,-4.59571745720217,0.0,154.77328605659568,-0.08149025246758335,302.6077534370513,-357929.8522935882,-0.010098155573256884,-0.7333128299474652,-72.37338479541904,-122.13789465041009,-756.4417844547224,-278.83132829545866
2011-08-31,-101.4163867190009,3.8260614220884053,0.0,-17.183166548278724,0.40862478466369234,-1971.322303911242,-390.3239699207967,-527.5373637219873,-93.16371767524848,387.34501894380696,-1573.415842935888,-591.1876272070529,5422.927707159423,-44.47595861782702,-184.89069697207907,-133.85208084739057,299.381150400205,48.058033236368765,-0.6904875782857236,779.0941346196038,2325126.2407218437,141.9018731108384,10.65521493911161,78.1489202542806,748.8852902117497,1119.918964426885,-282.79268508522233,934.4389498471152,-86.32677337294747,1119.9189644268843,309.1710717598199,0.0,573.3149077066695,-3180838.822775039,1444.3225659516029,991.2091785888401,199379.1188338979,-772.5519951455819,0.0,-1436.2957887002383,-4084.1450467627874,-102.70121143821933,156.84565501142134,432.01311506646323,234.72782261287168,168852.0751037645,1335.4170822515537,-38459.535263755846,2.1717126591884592,12883.493837830169,2982.237605852809,-795.6744880844017,96.75163763455947,-33.45967601849043,-2.8927260941905644,-54.48289489334093,-5.228368760335115,419.2561654364981,568.2404034492474,170.19551128917556,20.085298550931725,0.16538621650529212,-4.554133409710346,30.9564251046412,626.050242415804,-175.03185637363276,-109.70577437675547,77.40389861724702,-132.92817129116418,71.7928194232145,1304.359539155601,151.61823823758448,1155434.774955973,312355.6153201349,843079.1596358791,151.61823823758448,0.0,-763.1195843875284,9.875348356156195,-1353.5519801118105,865220.490685977,0.2109448623916106,-5.284269938829937,977.3358531196463,-28.375918774455386,-10737.220235329061,-111.43874031195173
2011-09-30,-160.8547951296263,14.659017882945959,7.2459193511340745,-44.752725611268886,2.7640473935499266,-1576.4524442333743,437.22458557202253,-396.3417349377049,-531.642114253584,-97.35067045419422,1105.5113597028005,-1969.7849618425187,5217.371160573547,68.0196690084575,-250.4586682718372,-185.9433669676378,-134.6141639140818,301.0856685799906,0.19618402534761548,103.089214566268,3716882.3254330033,222.94884319814807,10.315526776789332,128.93065207149453,348.47189680773914,440.15800432809453,-998.9840053188442,565.2798532943253,-152.70332572388438,440.1580043280947,278.7622516193824,0.0,421.27617605635726,1068017.6569940078,556.8755439821168,1258.4229151179527,766.0108143207874,2901.0912668699943,-3308.9253604109326,-2212.1402405807703,-2119.0158489910555,-3098.1736815297613,215.66178793496886,510.8540619432822,541.4924786336599,373751.77337643976,-2209.624302229431,-37241.42014222494,7.302489390497521,1017.5917772583307,4274.065892221585,-468.63102034715394,130.74954638354222,-95.14523300526105,-2.339195904213682,59.624687450006604,-18.278225037816355,121.6950298189904,210.84838980611585,578.2544699572982,-2.6786031172590583,0.002228261766452133,8.984708643740191,106.83209655506539,350.31985957845245,12995.178440951593,-500.0506690806551,421.5992338105309,-253.54778866060485,-377.7086011591855,-7694.3797792063415,315.30991544176175,1446067.836841613,507902.43277739733,938165.4040641561,315.30991544176175,0.0,12993.949935768927,5.153589620224523,-534.675675013922,7774178.434728406,0.009353836288521267,9.915774599422832,6880.010486154657,27.97898965911736,-4311.151609852559,2219.2777725389665
2011-10-31,146.83417203486403,9.393636283832969,0.0,-56.648244972742255,4.471528542137534,-2071.0505011397986,-1435.6638660005565,425.4101866140203,-384.5359780979556,-521.6267384360247,1055.1858361457985,-3734.167532716443,1967.7161417925795,-398.51081717552916,-638.3019837301908,-245.765945393432,-182.45943607286173,-132.09196346034716,3.670808025245548,89.07015623769568,3680249.875249109,220.10780075858955,10.207396424406666,127.35173919645511,400.03596740506356,444.314270408338,-1228.3618775665295,540.3308251752692,-137.10496054470178,444.31427040833813,276.9688389864998,0.0,529.5666064281637,1050834.3308223845,547.8716457844175,1238.4102657965589,771.4413446518406,2871.726161397395,-3223.4265260094767,-2233.847901345473,-2060.7112172743837,-3029.4774159440162,213.57708697701779,502.7263382634684,532.8938310123406,369914.2333365045,-2154.313250183738,-36858.114599510336,7.163654136025639,-1113.5456810134312,4116.79913054561,1753.8846331322466,-196.59413949828007,34.48283647271069,-1.705427799162976,-197.33467428049698,-42.30020288379319,-42.10563023732357,-19.156959853269655,-96.23989765021452,-9.644147309538312,-0.009736834813681539,-6.19685436445053,-9.011255101581355,-167.2087590534884,-129.0751445504793,-39.65261242510235,-35.96950421138922,10.219962758684346,-43.029225054734525,-1585.2920409440412,-15.47531961456798,-1435643.726186484,-401242.58234777674,-1034401.1438386738,-15.47531961456798,0.0,-175.23947926656547,-0.35650623465700804,-33.55871430336714,-1026090.3861932158,-0.040873455797146185,-8.289295637647683,-466.8832457104072,-84.04494073886417,1333.4991858768185,-1092.5465745494453
2011-11-30,23.00434830156758,6.994795563077427,0.0,75.96759192877569,8.167139652708835,-3721.5714730774416,-2248.890603283836,-1388.536945644677,414.3007839020632,-372.8224692603064,2704.497588159626,-1139.3551988598833,-425.7650694609248,-438.8389327362108,-790.8818815190109,-618.8253174116464,-238.26682830951432,-176.89200616720262,6.739579494210236,107.83877601663406,3492967.6009834902,211.92667701592305,10.233065055775679,157.69663649862267,407.0577850152312,417.90095659390903,12896.692689260999,359.6881203403051,-134.11383510026312,417.9009565939093,34.89395966523983,0.0,467.2940624398991,1070738.4514696398,531.5667058912389,1171.0062471759356,786.1633991079831,3656.421634995094,-3518.164656419791,-2648.4551451488796,-2876.2258378225342,-3265.6643233015616,213.66584116118497,497.81614996097727,560.2187555240281,377490.16206747934,-2508.220111983061,-35206.106284261325,7.234567359552705,-5844.47234669841,3828.0452494509445,2089.130322111412,13.216799054117985,118.38911640693425,-1.1535369261174537,-315.346945790463,-162.4802480408964,-139.40040596746894,-372.88388873778877,656.9217292132998,-29.463942610064464,-0.01707980428318956,-12.301422902186061,-27.739436537484607,1595.194971265173,-780.819161980653,249.87275188208628,157.1295719041541,-127.62418797010957,-226.2850044303641,-5261.392494299187,306.10728050174976,-1479985.2968824655,-513941.43693101034,-966043.8599514365,306.10728050174976,0.0,-995.9460037481404,16.275009493142463,288.91561645346144,-2455880.1616327763,-0.07169790170537982,-18.625983352424612,-867.2742670663247,-147.50153522867186,8804.273087660302,667.8259883610667
2011-12-30,-43.784616020692056,10.103165817019912,0.0,-1.9789642528758589,0.005548871959142772,-2461.6887182645605,2167.7891409961667,-2338.582948306278,-1423.5008755357812,427.0337991777353,5461.485057598486,-1269.865195463554,3783.1567536485522,584.830020944303,1095.4836360417805,-804.3291726220298,-629.3471467512815,-242.31805703954566,-1.4463922166297567,-751.7945884093856,5560412.271747946,55.39289683113376,9.42447362595413,204.6143764965837,254.98272501738182,446.62802530527995,28096.215744865578,311.9736868518339,-1292.7060937130955,446.6280253052801,39.057731465793736,0.0,184.58367030214706,-599642.0244493992,649.1043607752074,1116.9198664804344,2038.1732190677105,554.5992942995133,-236.50762749449854,223.17679985136434,-1566.865577703211,9839.491371927597,185.82571082572397,524.0036371093483,789.2573856594942,987892.3334913583,488.7993305380742,-33643.289476412836,6.7940375631578656,-9263.940227608733,3366.26048059673,-3409.0078398494234,-4.478733817916066,16.507991968933993,-2.536525132693612,170.3590692634698,423.8541552354154,-122.41308133582879,-3049.558736723631,907.7908900454177,140.59873076149654,0.49719283633503514,3.722338726833243,-172.15710089621382,2003.9434138146735,6641.370807033549,-97.16917513724695,552.632163077134,-349.4741965406797,2057.2640557793147,72257.94778239311,588.9640796162328,5123495.468275428,1347757.6921289936,3775737.776146397,588.9640796162328,0.0,6667.863009144734,8.82327656349581,165.11128130342695,2463525.621363394,-0.1264723915541659,2.49093006550612,-423.785934886575,203.16567989197938,-2053.4655796003,-1635.1524324616848
2012-01-31,26.237102931035043,9.751126948797829,0.0,5.216448018392465,0.03845958971176201,-2279.5944187239766,339.1664882435264,2175.2413759142482,-2349.443162562979,-1430.92680905467,7859.153512089999,-497.97912989597734,4934.288219928382,11.773923570106419,-28.705968318524302,1100.6445026686645,-808.1183990855235,-632.3120259877516,-3.660416950661153,-707.9440657551394,5579449.31657319,55.98074707468031,9.422797120179277,208.88623818984402,246.10768691446202,448.2957931986422,28155.288205347973,319.6281383660808,-1306.0816123381885,448.29579319864223,39.499317703343706,0.0,179.59051980907012,-589027.320504895,655.1974307639999,1127.456626111049,2004.7069527008891,640.4603021090801,-224.21092878434226,234.74359195233018,-1525.6456510618566,9868.29702440597,189.3490208111203,528.7380167242056,799.3007064510496,991874.2697482168,493.9396327576628,-33883.70684503831,6.9614386486458795,-2833.406336241984,3481.644846649279,-3643.918891582118,-95.78520126669446,29.391586818954693,-1.1009438794904014,48.004396469443236,-77.24800466641682,-120.6544657626373,56.84955297602437,57.273238386333105,-1.189510786967162,0.007827247841341145,2.4076040084120223,6.9981251346411,100.52033682335605,-701.9197905566398,19.28820347651731,35.01482446396767,-14.771478238776353,-107.5047383170795,-3136.6993340339977,19.481321246984862,193909.74839998782,60626.80264575407,133282.94575419277,19.481321246984862,0.0,-340.1465654681524,0.46854850344460175,25.81322848553532,147178.02552835643,0.013107836941072426,-0.7056619913677196,53.92649412224273,-40.06429533280698,6276.874672372538,662.6891134799985
