date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,rd_mve,cashdebt,cashpr,chatoia,chinv,ep,lgr,pchquick,cfp,agr,chcapx,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,roaq,roeq,rsup,salecash,salerec,chsaleq,O-score,sfe,chnanalyst,disp,turn,RF,baspread,beta,idiovol,size,mom,max,r_sq,gammaps,bm,cash,depr,gma,lev,quick,sp,acc,stdacc,stdcf,oa,ol,noa,currat,saleinv,pchsaleinv,rd_sale,roavol,tang,sue,chfeps
2014-06-30,8.986906138342375,0.3251729671909538,3.774038219752815,0.07695524205766535,413.09517010935,-42.557528701463454,-68.13602013626684,152.5441270009487,-128.5775480491403,114.66839405962878,23.007379643979533,-1.7877491934804053,-5.098444594864352,11.502906442580812,121.84764826063198,-90.51495311711078,2918.982511706222,15.069252208507042,277.7758113394699,13713.077376568812,35.66035833010437,3.8197666576809204,30.504294239676106,-19.626042283607173,163.64706395101697,-58.510871062157804,67.52602673188345,-473.28225153783154,190.9496900703982,37.53312680566205,67.52602673188346,-58.510871062157804,2.993081552913532,43.43131018040208,-42.75530688622382,17.617346551371522,-49.528222819938016,6.356297231527182,54.78807756957919,410.07296477418623,105.31931970527933,66.30932739706763,-101.82328790141104,-102.39611762562521,-184.471651617614,68.7218987035606,56.666287111445,80.98383114712749,13.873322818416439,10786.895874626727,4962.817026012287,95.61466981698555,-10736.726440528173,30.187261256842376,-325.98315315042464,510.0278314087936,-1138.657404133003,0.0,22.02416119454938,-15.913626296856194,-0.33634301451520976,-7.283929514986539,-25.543623980617895,-4.978492768996659,-7.850259875371421,0.739749974311863,11.505147090183414,-24.52156332647678,-0.6985092703724831,-5.765750479145424,17.893581092504974,165.29328117304703,-10.790270635646493,107.57340507975553,-0.03992430468952479,-1.0932262802245134,16066.656376438215,-56765.18471740186,72831.84109384101,405.64813978150596,-255.86682211242987,-173.82343886902112,-44.648503722982554,-0.14983714329675024,-21.873613116692923,-0.11604046798583934,1037.116527852092
2014-07-31,-7.207857144317876,0.3590449539605634,4.777137549499188,0.12308394206297874,745.2948331923233,73.75168210122213,-42.85930509012255,-68.41693988992263,153.48790085200096,96.89731443033475,109.75335856733597,7.7633394947747645,54.84999623661912,-5.115772172459342,11.54200022897843,122.26175976870441,2803.5047882996073,3.7203401823749744,273.7799725679643,13442.263985349287,33.354427015437494,3.8365196433996926,30.75065224918114,23.38335921701846,117.69951742844296,-52.53356180414328,81.93508516484671,-812.4094870760712,179.83387033425745,38.034371954458145,81.93508516484675,-52.53356180414328,1.5101714785746791,37.21030964900948,-46.73481075556239,16.79975368220899,-48.19574953777283,7.473465975299273,51.75301734189062,412.79140802845,55.46000617833702,64.43548137457492,-105.18598615087285,-110.27411476196778,-186.0766604344293,32.381014243901994,57.0215196788728,81.79913804117398,13.675938655869317,10823.294434678624,5003.784588200314,88.07725847253325,-10712.308570241114,30.79354060225389,726.367835658977,384.1418648039403,212.60245599740733,0.0,-11.381672393468662,-4.2656333085189715,-0.1044921022455032,9.111111146633903,-124.67797362054421,-4.827536650260242,23.495461985153952,-0.4297265534882331,4.228478995062005,-0.3387722383725418,0.6838548351776979,3.070725631987102,15.09595067700775,-116.23090648189645,6.538238026878844,-21.21541605886925,0.012093327630727568,0.34880449268879943,266846.1560779717,335287.4212646205,-68441.26518664788,-148.5769559535529,31.00404435746441,-7.885492860486238,-36.500351884437606,0.10595727028669444,7.669710954826087,0.002400431927400859,13.962785814278874
2014-08-29,9.710684489610589,0.46055284368330296,-3.835758121785815,0.07905863383549099,400.06488080913505,136.68159261048237,74.233062159935,-43.42101938377679,-68.76193984926906,58.69414490805708,-83.62295691413217,-24.369767390051074,69.84751278864762,55.27760390056334,-5.155654461210999,11.63198105110768,3915.967455225772,6.248743370333004,142.71422232404336,14114.846735754449,-31.53467893886019,41.71171242886202,21.538964576214443,1905.5394120892993,-263.643543995486,-40.145717778305226,264.6844359251031,-1132.4433991293172,520.720629266062,34.74856856109162,264.68443592510306,-40.145717778305226,10.978986235675205,-183.32626640692501,-4221.861047532674,110.63822279895192,85.16048045492442,10.397985504191539,-211.64227478795397,372.0872252246321,-183.84857912954902,57.54684293985903,-23.147978872507075,-125.80693017253591,-99.58040754998355,15.04216973222303,27.477049305449732,-87.12777536923268,27.6522055785438,11379.643924226482,4629.56501482279,217.25508772782453,-19609.616175433435,33.03378986373208,4128.097349945538,345.20341028752546,1094.019366592926,0.0,9.365937721295893,-22.033807385627227,-0.78047299566669,20.970730825268674,179.88180906396906,-3.3042035236730385,44.605054702119105,0.045375095624152095,-11.394138668987807,-63.06680581448944,3.549866208273073,-33.301976492997255,38.71436193109116,-597.0155666390519,-1.3895195710514372,6.3722813727469125,-0.002829422551048344,9.818134147804813,423696.00690776855,108039.90018755104,315656.10672021564,-538.3346980958031,-52.94547960675027,-165.15114680352224,-1.8709921750570082,1.2563791771927697,-43.818246965470735,-0.00046984251191839466,36.0379720101686
2014-09-30,-4.7772833641897625,0.22421151494700944,7.706214128591346,0.320006296910074,396.81057919163766,-106.08413117847022,135.2632652131477,73.28137223454753,-42.75670247811133,235.17248542975244,-640.8728771514748,5.326906700165566,-55.552240359414945,69.4443851581475,54.95856706459774,-5.125898401422379,4373.766859367561,4.677506715505033,164.81970941337966,14230.744084361104,-11.240219493232537,33.43018216517128,21.747814246221093,1850.8722086062596,-247.85685767134353,-25.00610832937113,251.0320452764332,-734.1833202811947,476.5991314664718,6.355254400197549,251.03204527643314,-25.00610832937113,6.059039357266428,-177.14706936091588,-3075.7773776883605,102.30844672444981,91.04819338618275,10.927616446263004,-202.3939575179037,370.73162804660984,-179.2149528211992,4.4985161448368896,-21.621413275727797,-13.230764035882437,27.881788109722514,121.85114355566441,28.663807225218484,-84.6813550766665,42.32048622017884,11369.663837379141,4664.219181459042,287.31796757300924,-19422.618498821616,38.75633311040686,887.2818720202933,488.94791182840584,-1551.8877880025516,0.0,-23.116315055670057,3.035691391682491,0.08245707075517927,-15.646201353522429,16.71044948498161,-13.375030422093118,-2.444565722651987,-0.07379373428854086,-13.811608250021209,-4.755390499585758,-2.721903803262336,2.4935324364760163,-59.25566939248756,190.1506676269828,-1.5243795517741319,-13.185182323526917,0.022718696442903807,-0.8247341694345778,-68966.38803522848,-35771.147339154035,-33195.24069607351,370.0097323575246,23.890930570454657,102.00109475279416,-6.280064891839096,-0.18149213515945917,-9.498822733910174,0.08481276152694023,342.1210915755403
2014-10-31,2.5818168470810026,0.5433941417986957,-3.705929999654199,0.07373552436267211,283.80193020503077,135.7459583052243,-107.81137557403451,136.08014087920176,74.40725585098765,96.25148788012389,-471.9567091979831,-16.68771728441749,112.68481631361632,-55.930157363015724,69.91680920056358,55.33244536100606,4741.596108473054,4.711397640866289,180.14687496539972,14741.355385219433,-9.221503370539358,32.88225377142697,23.125715975941777,1798.0606455687118,-178.43040922228727,-36.69087191881686,237.57518045401858,-1260.9993771919044,525.9213438932838,6.691538151022074,237.57518045401852,-36.69087191881686,7.749323181647906,-168.2168476932459,-3093.029361157768,102.1683508225919,90.36165000492561,8.156976904117723,-186.54946993214952,382.8722738954497,-106.3284290937311,4.738753290324816,-20.976878950646483,-5.335497102069052,25.4080088732791,164.40965381582217,32.8022426711026,-76.85500087916745,43.99621954573373,11557.063168770472,4718.151732375936,293.36409752284703,-19633.906212132453,38.25363639546078,738.2239546346046,228.6274447997023,553.7615784345992,0.0,1.8863409513538443,0.6347765151340923,0.021775871984294426,18.33573571406305,317.9419898609435,15.736341841101705,-55.188472717385594,0.4197085284601587,9.338377330934804,-7.432108280658724,1.1429266885263019,7.515497450827354,8.982073650011671,109.07814932806923,7.459677312986969,45.97565470600177,0.036751058914602286,1.2494249541650504,210846.22832693905,-56688.89684123546,267535.12516817544,199.91702476899445,58.87936569933754,8.54039870287454,0.14582816938634124,0.6156935570303261,13.130748001040956,0.013546542374933246,-4.171250277955323
2014-11-28,6.448134853231458,0.36698288354278785,4.627014254005658,0.115155814404124,122.565653556737,-63.41212976374448,136.68944102031733,-107.04427355298532,135.19996225761446,6.637211307709634,-932.146107685646,24.11835328865645,-53.789871511589716,112.26345335149267,-55.72101741364636,69.6553688859697,4160.867169443822,9.00932137209894,223.10357081686985,17561.88549093145,61.648442848352715,18.671250617639846,36.53553921344038,136.89482238664115,-96.45191085485166,-3.4554100668666745,46.84120950113438,8024.272577843935,134.98176827852168,-8.231091254930275,46.84120950113436,-3.4554100668666745,-8.116073756699668,72.02272741116346,-1611.7502999193928,36.96431623173934,-68.58555120226478,11.615454173961147,35.21564354266924,162.38084318400746,-95.50875400400426,169.67480434451753,-38.788414603347945,297.11778105930506,175.13449308861954,262.06623627536106,54.0167559597951,162.5333916534794,55.5896143820047,12245.675662935917,4872.007187208588,362.30475585046105,-12811.21758632101,37.43385457975792,512.9121378858537,260.50962806307456,2810.085036390812,0.0,41.205299674625266,-5.888854326464269,0.05385299744225591,-10.147029115788882,354.487068904873,-17.834298724179405,-19.98686643531164,0.9162085083499845,5.721483854409485,-5.101228484549324,9.912269168805096,18.193611704916634,114.88845049251813,-745.576111115287,48.11836362528584,-2.3022941315628103,-0.0008186522744393354,-10.024084078176287,-44126.70976626687,-94783.72368515655,50657.013918888755,-1431.6726985298628,153.0625114086597,155.67110488745007,0.5466652324283565,-2.496319141002431,-2.182918340005017,-0.014202079530790335,-85.44666247589737
2014-12-31,2.3144027261404823,0.41546636661696323,4.685338040693137,0.11797821058000817,183.8763973318658,43.5249683558102,-63.89667904683966,136.80365249500463,-108.22474682244732,226.43883653314975,-680.5043551296533,-0.645838977731575,67.40492421377326,-53.88726628617748,112.46672347328973,-55.821908822722,3735.7920391941434,9.20830821661378,221.73368001827393,17873.559121429207,50.18322247752604,12.246615147092507,38.25155268075028,157.51108560806352,-125.04155061443169,16.820302122808116,42.871380778892714,9866.735426794188,108.37999453356126,-13.242756051716096,42.871380778892735,16.820302122808116,-28.301922153194425,76.02195971987416,-1576.1580900582692,32.000066827509514,-61.88003028244532,12.648055276895445,-5.368823323147502,163.63780604229322,-138.27552971007833,132.89800223188405,-44.308668555163166,299.6279914550912,133.12427231389947,263.0475358479436,54.59100028841384,164.35632331848677,60.33331992890679,12293.264071542304,4842.31626745693,327.15363776114503,-12741.87485697545,35.33769974052358,663.3580849126962,264.2953450596642,-1993.0645307914829,0.0,-30.294915586394396,1.103491617555818,0.1305339462038244,4.895038315303282,-299.9859070921332,12.485247737691054,-237.41452186508786,0.4968902145079017,2.7922433421853157,2.268324422801925,-1.7135557620077577,0.4730432125757602,54.371406552448434,-69.79243140976905,15.795425211074189,-16.76097040667741,-0.001738443368459297,-0.39220879401693765,53039.367934238166,24061.142987161875,28978.224947077222,-131.09374454925637,21.87477680230586,3.930560307028088,0.4573112094651606,-0.17532931785827088,6.146678961071757,0.10679486439770458,51.31678740522523
2015-01-30,-13.15618485565192,0.3371278873937487,-0.11182673688571017,6.711617899922733e-05,145.15227999139552,112.35649452126643,42.83444331065141,-65.27635195705143,136.0311938097556,120.23309797912273,-531.5033033325367,-16.83045649670538,68.4435961093935,67.64831426642033,-54.08184590675242,112.87282558031674,3946.9023700764255,9.200148303391483,208.2272984027321,19110.105652659957,30.478952266088783,13.13777129099412,36.28854681201629,174.27733290103353,-125.68848462449027,17.799457834608464,55.53754966037681,9766.967256766653,92.63207759947551,-13.220316098643702,55.53754966037681,17.799457834608464,-26.143799076520526,52.077514326142236,-1528.5335561806235,31.662711947119224,-62.63548092772591,13.309351012846147,3.6548069208968226,154.91895226862786,-143.89442254295034,135.94126097535388,-30.483547031341743,249.65597380805193,111.08669091121921,226.6740364446376,49.515195162898735,155.36126000479814,59.048875043707106,12264.377002001815,4828.071673559988,281.1985250803429,-12730.133329471773,37.35064046041212,886.181992275941,406.80218375419474,-1276.7455096648166,0.0,38.09902160438237,4.589185695571302,-0.08532765861197333,9.779525668838687,-77.33960843195814,-8.221259881180288,4.019295705423133,1.1394081656857518,-7.455408536390223,0.9639879800089375,1.4223408650074987,-7.327764855559224,2.4219340140114127,-8.107699275767118,-7.021380041721841,-15.4273282151927,-0.025653574625626563,0.6838486397102486,278181.1966596693,84494.08458158933,193687.1120780781,-20.702526955936264,-50.60095218855713,-49.302302662137436,-0.019299984464517195,0.1712664069524763,-1.0979518725466733,-0.00520420295591606,56.734533676691626
2015-02-27,12.671981484612644,0.6932729539740464,-5.889990050284643,0.18608758932199723,-45.41592374658484,31.699749557450268,112.21795534809219,43.08408558465781,-65.82874124238329,-9.29015857122246,-399.5783013474875,-56.80889681331175,-1.6329588597120974,68.51009137308776,67.71403688696218,-54.13438824539422,4799.739022391522,22.433291140731352,279.90075620273035,14792.644660069727,37.897843431275135,-38.417197177117565,46.48793638691967,22.5916343490694,272.72633584575885,79.895523460383,31.797659792217118,10003.881142053526,-123.82678501331334,-15.789828751268601,31.797659792217104,79.895523460383,-26.196078966959682,31.539491772865272,114.91453107422439,-23.0839376424536,-52.54568766463193,14.16467206236165,502.9037831276061,98.64699976292647,94.08473069410448,86.15787092082125,-39.68048552903795,293.6570169938722,214.17930708669152,63.02842915453903,65.84648569005789,95.21979762765092,48.6098889488775,10752.955918623938,5356.683076471002,147.6650856311655,-20872.35206998061,37.082744712798615,1495.3313311110348,421.38412950461895,1204.4800505415994,0.0,-4.233068631820913,-5.965104924587052,-0.05743929455263341,2.6407655022139807,192.1040949720234,-12.890120078676944,-9.067217755788988,0.34947379394001116,-21.01599870487007,51.33200345138414,-0.825673303462338,29.562082783809387,96.72189456438264,296.19394214938893,34.932864331390306,-77.2505241377012,-0.020572702780121244,1.55840179723603,34415.17254514806,122330.66525365785,-87915.492708507,251.0763426627327,460.65885073101435,248.27511378476436,41.103740241843255,0.799506783840279,22.232599205340193,0.0055800235960866695,-12.98396950060419
2015-03-31,6.062139386620634,0.44129400029831933,11.055868838672056,0.6588058621022694,-1729.5856066396232,-191.057707947914,31.893853683905053,109.81391542655334,43.791049988570066,136.68244677171054,-516.9776855121686,-18.46740070826041,-85.12942159985708,-1.6171801623117492,67.84810286418143,67.05974036783017,4954.756968572505,48.64143809389777,242.7249056846134,15573.845049585869,-9.141600945150543,-62.408249183757746,94.00865240894656,-59.8271453613679,308.3480280760225,162.7701523118015,-18.84628825955246,8275.519523772844,-217.52879104985064,-9.682656900843945,-18.846288259552523,162.7701523118015,-12.59300501316513,58.24013424855101,-245762.87907642542,-83.84363990569852,-109.57379996136034,15.459042056631946,666.1155980352186,30.526729319263264,114.34471996184224,-59.0493380023809,24.33153467757876,222.71131210026712,353.82781109070737,-131.88048077697155,80.10828827224569,329.120428010839,16.55480289281366,9961.8785351465,5675.753011763401,-24.537538214922996,-20953.404542954402,17.641303152892682,357.7451614839515,751.0488470158349,-291.3994672794861,0.0,-29.101209102069063,26.634175051551892,0.00907866983783201,-26.289938862710642,-277.2419748627374,-2.2778325745306915,-10.004263743492402,-0.24792435410371516,-36.68787938149171,16.722588030953943,-10.523312823573576,-23.301685270383302,-246.77129529688227,-146.57626547602922,-117.37699437082506,-47.23638510047624,-0.0360062233369558,22.246957870501262,-100438.75871207006,-96259.60267382395,-4179.1560382517055,-181.98694174303455,-76.427411224573,-74.47562871471251,64.96906190331615,3.6830939861568552,-30.92053888344776,-0.09196422902100448,-1915.095773660923
2015-04-30,0.7189296016275245,0.2585611884086195,-2.1000681272691244,0.023653471115822482,-1386.7636212647087,188.55339510369137,-193.63200343100002,32.330367755929004,110.9103877955379,117.97615766332856,-538.6934552412358,2.376957155075636,162.15965251037397,-85.9767603489376,-1.6332768230198649,68.52343138783391,3918.0583095102834,50.89968539567847,230.57691931652957,14269.109208322581,-0.8191870837444499,-54.779422992575995,95.01203367597127,-49.04969143043769,371.15916755047215,179.98622270859195,-3.8188173293575574,3362.269371627915,-234.6311198974809,-10.362812827977175,-3.818817329357671,179.98622270859195,-13.420607870840547,72.88396736495538,-248584.0589302748,-92.83763142873573,-136.5040185466448,16.575644573730248,681.9704593018007,25.895042430752568,181.32598831214557,-29.71482620709741,22.49282782032532,213.6837523768533,336.5169614654385,-83.70327548918168,81.2138964896199,333.2943452618243,18.511200779377017,8223.089297315077,5701.210155087776,-10.009237901991195,-21399.820798761175,23.478936783765956,-1931.4965400448427,2012.164553442742,-736.2487755910017,0.0,-11.766112495432964,8.841066518483814,-0.3922676109044243,26.819718711432415,-31.369357419325752,-0.42557150678931066,42.12687836889984,-0.37503878961093795,27.393132972661647,7.215443342328285,0.9223136913098529,-4.187313149626561,37.48259176696729,18.308919264880387,11.933647909960541,-40.12118988954602,-0.06385452229929056,2.495342292737945,357644.4261653535,296879.9727482144,60764.45341714099,135.24324773542503,17.26653651988272,-1.306568307254338,7.959458858771782,0.6813444443515948,14.462057153871456,-0.4534284130809899,287.280076718454
2015-05-29,5.343939221223231,0.13307037283885428,1.0991867785612388,0.006466145566173856,-1745.9230526643212,94.02662894288291,189.37532006251374,-194.0993098285675,33.51743633281863,93.49967684629092,-439.7531912686394,-28.361155505940918,-30.786985970906354,162.8809346246874,-86.35918284754483,-1.6405415978385673,3912.578310424054,43.205204244775004,193.68619258962946,15645.885420418113,-32.45041166472497,-42.345865272977875,30.630015339610498,-82.94935656993168,458.4649265476806,80.42201057398383,-33.05796695429173,1318.5940235588255,-107.30658153396627,-4.2364199280643735,-33.0579669542918,80.42201057398383,4.21622871771099,-163.95900429305365,3762.972012196994,-77.52117021198058,-140.3895297593644,12.856169340332297,-35.078992325533065,194.373265709097,309.74328800854494,-38.920815889482476,127.77573847199294,-33.26059844733673,-175.9658199671771,-220.20619765278423,50.42372872755462,108.15998054948655,10.659259242902845,8172.866244624345,4955.253261013033,-157.6431372855619,-10670.042167784924,22.825212671708027,-1145.6250331957192,1346.7158069916554,607.7265017114007,0.0,5.9525087403819015,-11.706367055036566,-0.056293798938261475,12.104325280413832,113.63836149577196,18.51044341809012,-10.773473571799627,0.2818814724176578,20.99472343395223,-18.81775552610719,0.2355425563877418,-4.227816114733514,-117.71428092125711,68.3564371218772,-68.6740149581019,50.313185551862105,-0.0207848848626222,1.107740376388307,-3630.0846732016653,-185759.01932745147,182128.93465425074,117.21848685699842,-511.74915639386927,-232.1380275103882,1.905170176836151,0.35989569300260627,2.540201029970376,-0.020377959037449066,-13.035934528575126
2015-06-30,-1.1681170060905988,0.07711514907592178,2.5252968894748187,0.03411259429954394,-1459.8988205240778,7.373353119051108,94.33707954404856,188.6222043529944,-194.00539171774844,367.39350225353377,-682.2968803286307,-26.592219649649024,16.089017874804277,-30.804704778703197,162.97467735017253,-86.40888507444727,3763.9791208297893,9.915519922873678,143.53660822363662,17887.885814348327,-140.73420615027607,16.178649214925624,23.80274476733263,-24.369062482613316,-46.03293488749028,-11.160770817678518,-24.409186513492948,-646.5484260824855,212.5020664259958,57.837722363660184,-24.409186513493026,-11.160770817678518,3.06175978095599,-202.51751302503655,-1618.4201740822432,32.61600760901351,14.539038492187585,6.365614987598171,-44.18217175553329,148.01258472603843,43.44671364367696,30.447238616894253,62.23219174623208,-509.7624854021045,-634.9084096425238,-245.90209520181384,32.77128719697182,78.79294539176169,-68.31556278595978,11160.295629000253,4279.146666703613,-371.6860359476035,-9413.026584955236,33.573966842273535,-1141.8164371186463,650.9697335743134,286.31594425495314,0.0,0.4183524600233426,-3.021500484587591,0.1539001672082403,1.57316037570763,117.49860352571591,12.377598334248546,-15.990531122076504,-0.11067413450586341,-0.0968966131971456,-69.73945262409063,-0.6504068184742664,-39.97718746637739,-36.87908788096411,-371.3185203144176,-49.431513327117386,84.40068714747594,0.06731985605836721,-2.085168042968803,-11066.037946920842,-104689.367818797,93623.32987187617,-353.6895915980076,-527.1518075778977,-634.6135518319237,-78.28658667391244,-1.2467123310825343,-30.057162016482607,0.001098930146157362,534.3853717769393
2015-07-31,3.270275703704849,0.08129774959856037,-2.8878828957852267,0.04452610833718128,-1867.9089921873972,79.79584645352372,8.73645811617404,95.231090972451,188.7758641514491,174.8926667744124,-451.7610953300335,12.044656141312556,37.08167632700538,16.148457122532662,-30.91850964192039,163.57677079651273,3702.8916209070285,5.031789916577395,143.67363475564497,17726.691522238136,-135.80169496563897,16.17064669821107,24.104914816677024,-23.860744547011123,-61.67844609896942,-7.108032168619078,-30.242923705625262,-913.0539555340672,205.80374138482142,58.235453256256505,-30.242923705625326,-7.108032168619078,3.5734449150631478,-204.99511312527932,-1723.0283825631566,32.90712467326971,25.9570017897184,7.1865806876974005,-54.301753462800484,145.49281329657052,31.75930507246851,16.743918399700775,65.27268031106914,-497.058135669002,-614.0791275347531,-270.9555781257435,33.17970949461184,79.88529066121662,-68.33705046656185,11321.767954169809,4327.188739256232,-358.6233844303245,-9426.253954350008,28.25729561105292,273.88252341877774,437.74654048103554,334.3785985198897,0.0,-33.28998033547312,6.895211418586143,-0.12863812788233453,10.104139252980076,-67.75586828232463,11.364096433475822,-41.76001576316651,0.397881311913987,3.619308397183886,5.043516651589982,-0.007261415258682291,0.6917814100786757,11.460294371979899,-30.08205712765448,3.967437231213239,-16.609607428782788,0.006456198895770093,1.0632280310687179,241118.38540088944,261669.07834901847,-20550.692948128097,-51.8675625600863,38.82445851368175,12.63219402440376,-21.829570885330583,0.23400894319592425,11.387931503869595,0.0016704818296229482,675.091392565057
2015-08-31,-3.2377576047289924,0.18457847641000813,2.8598142137669074,0.04370546399803791,-1831.85110908346,-7.694181991999461,79.33530388887462,7.5844620295198695,94.49895493977313,140.14956697431194,-488.95839828594615,7.9624294903513215,-42.26571431626029,37.030140385556244,16.12601407186198,-30.87553924089135,2987.269562488246,8.003808765355737,147.95195369995562,19088.506969564456,37.32026862252721,42.79290838672585,29.578992008990802,262.61376585526995,-207.58491752948498,29.870954916568323,86.05544329658812,-1193.8198556317966,143.35721449686233,72.86882588450885,86.05544329658808,29.870954916568323,-7.965144381289754,-2.7457077796592717,-6997.9690924519255,73.76213330056552,124.67235842149901,9.754533021640789,15.26667881033641,53.965490094668525,-158.21121167481868,57.50695818110233,-145.4715672374833,-13.75364519917329,50.434472372197774,62.92375152987431,39.211001315057125,68.51863750362637,-28.415529690017394,12142.545501985041,4438.320698456687,226.59526764309146,-11083.161330714827,30.87678702049732,-950.4485280536677,598.09551749397,-574.2340739392644,0.0,89.9249969306768,-5.58921003315308,-0.32402737679329974,-3.8151174166009696,190.55374592735257,-17.255130532885175,-7.477507604134303,0.30899998914635246,-24.88187667264583,-36.26090092681687,12.852591913482684,15.036553269391703,-69.5400931104009,-550.1573202997661,15.019203927747299,-6.664058511327852,-0.009674500091559013,1.7472350836259807,347935.75520533323,169596.47530151065,178339.27990382444,-647.4077531745907,293.88454234781693,541.221346340317,-0.8824562833265333,-0.6667474225828158,-24.44325338573799,0.02841469607205418,73.14179086583965
2015-09-30,-12.609686767943968,0.37328477404986093,-11.66633173818419,0.7268244392479231,-1366.1600286907258,62.87093419563162,-7.03009111114463,79.30548749721005,5.990665444698216,79.95749291587974,-540.9013507992788,6.42306107772119,41.98081142541072,-42.35337990102748,37.10694658565071,16.15946190248411,2127.771956706398,6.161811891921636,166.15149842246663,19190.454831721516,71.3155131418105,32.29707900871249,33.55867288534143,195.28176174852445,-110.09128860554598,54.255934439137626,75.02937653434083,-1141.4306157774258,43.127102464950376,10.946730426873643,75.02937653434078,54.255934439137626,-11.138793151596152,24.711565228596776,-7030.730614187276,46.81609568761171,38.84277822469728,10.604185871400508,11.694106454619831,60.780054094307964,-78.84486103681606,104.10254286961023,-135.72145274451807,144.28378864379212,248.28342670507965,137.36916666447647,42.58891920062504,74.68439010481227,-34.16596898068137,8073.454081939855,4623.617022539044,340.7254601380546,-11319.026082948893,45.16233470636276,-1017.8315674485332,647.1905519276279,-324.08237381975437,0.0,-33.69855776885956,3.385452099338977,-0.2179752453349959,5.6858313527195605,141.91137768942463,7.392576762931412,-6.033860196117303,0.13759118094959166,13.403885343418779,11.361746723694637,0.34149877308442456,7.1522717344003865,26.774412888622464,311.4671140101527,26.260307489850902,-23.6078503840834,-0.008662908166272798,1.457314520502365,68373.2909827251,25627.434409898706,42745.85657282546,872.9395461242084,107.76945922471987,145.82673227249512,-13.167794718585576,0.3292077396321247,7.795191969679081,0.17736346102015746,570.878420794679
2015-10-30,5.068753122979583,0.3736740208449121,-5.832619698826094,0.1818676000660921,584.3365122717939,-52.517478368272606,61.14181308414916,-7.931194520517953,78.86118691645007,-173.30926895034742,-574.7963239748688,28.7739676012844,-170.70824753895175,41.87523127686593,-42.24686275689676,37.01362402232871,2155.1638948250675,6.104809059441701,184.7895218379652,20057.2660968628,76.62628199665325,31.75989064653879,34.52059482732838,126.01514190674685,-50.076606630121915,38.45389290899785,45.13914427987389,-1638.7806797901803,78.50847655979352,10.862705177641482,45.139144279873875,38.45389290899785,-11.149604089989255,34.42176231742535,-6857.1043379917455,46.449407585389395,34.844296475392625,8.028721129625483,8.809290385537501,73.73034571598754,-6.539672005110039,109.69350516716247,-141.71307355645448,159.79333184882677,258.72973896202456,181.38599491104065,46.897404612091535,83.02506254042223,-34.055688306179505,8178.1847745834675,4676.956694432687,353.11882116166606,-11373.460388951822,45.37497148475492,-788.41983745433,648.6193590124759,419.330291313149,0.0,10.849059517071254,-27.80893036757581,0.13578255516839022,-6.908509414600758,-186.29278066433903,-13.608574956749408,1.4933225186971413,0.33719210995019633,-2.955422970385712,-5.744608320020518,-1.2112489684138836,8.066765702566101,-11.892375091054191,60.58441798350668,-0.5840599627443908,69.12661471406045,-0.0014210909302434516,-0.09258380520921605,-143943.5624522362,-333603.1089137066,189659.54646147136,96.7988694417163,36.50973259017519,13.916892993380287,-0.2106300443157032,-0.005404653907135071,-3.769510824383815,0.0018452219146637416,-3.6923294344568376
2015-11-30,-4.022330989343706,0.6085895737253499,13.89306201367424,1.0370273717605283,595.370152884791,-168.8906223609906,-51.01604129459373,60.26258759342539,-7.151855718489771,-83.30605167552245,-1120.5764087200562,32.28200450214182,-84.63870975809515,-169.1112730879249,41.483488783787266,-41.85164365394505,2311.9646020565,10.220382783097723,212.34743734384747,15504.444916631886,83.99974653035359,29.712620049527914,38.28385172896136,89.20208777854583,-51.94245710682223,51.31504050053875,51.829657401571126,2249.6267476066264,68.34387776991188,11.294298014271297,51.82965740157114,51.31504050053875,-6.419329363920522,50.77867283808213,3456.364102866344,44.65920874494478,-8.736506028220742,10.93209666778944,73.14236419482869,168.36294844514205,-27.8273799903025,-94.23265091374415,-153.11318148852834,302.76823791099895,258.48099857626295,347.26492768531847,56.37630829195266,208.7704989197192,-46.07296406981351,8175.681493419186,4683.66824506708,422.66388394965315,-10334.20354547538,44.503334633647476,978.3501429131836,513.6837743904351,234.45691822321805,0.0,9.191034015476248,11.304017998524785,0.21133075305287896,-25.633196569947813,133.51856005050763,-11.524383498986197,50.11392256253646,-0.28226551006786593,55.623612689422316,-6.321093139367974,-6.022118362216986,25.073143902518837,70.53018357677479,-317.55252518128964,41.87696405804547,2.8455343940392748,-0.012915444390243724,-4.130235117269621,-3234.5276728663594,1696.8278850102797,-4931.355557876639,-477.76409047372545,1.9197816383457393,20.78392873205499,0.9649340496389982,-1.4945836874821694,-4.847050301455965,-0.0007399676039080427,-129.4601748583516
