date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,cashpr,chatoia,chinv,ep,lgr,pchquick,acc,cfp,agr,grnoa,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,disp,turn,RF,beta,idiovol,coskew,size,mom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,depr,gma,lev,quick,sp,stdacc,stdcf,chcapx,oa,ol,noa,pctacc,currat,dy,saleinv,rd_sale,roavol,salecash,salerec,tang,O-score
2017-12-29,23.704236255667908,2.8330618955419355,10.382377302571058,281.43493007374184,0.31872514409639574,13.140546762664238,213.45741313541757,-3.732958601303295,-66.61574149098398,244.61121822773757,1525.4401319594053,25.69477443469395,107.29624437352349,119.5427940569988,7.707423798023068,89.35982277280087,291.3303810012557,-39691.45518049476,10.53196006103937,25.779618640076514,55.764116744610746,-52.494770013640284,62.75180697267882,-174.27349026614436,231.819809484906,68.73044515084702,126.92502840073755,68.73044515084705,231.819809484906,-13.983503679433737,-31.97239385266251,-3903.649393322653,22.439696981157876,257.3484017282694,138.69861982780498,151.49874006294354,41.5252156314676,225.1044450078265,23.93099824834603,-60.1397800215605,19.95591238577233,84.53040108830083,-12.46162774848746,60.490004526821124,97.16518461662645,80.65495814943536,85.50121307917877,-0.03172327742653299,-289.21815262066895,39.882818244912905,-626.645598823788,2009.2948480686082,-1854.34076941609,-3.3700540352749933,27.645332843503752,-0.23479233706825653,766.1180152512948,3.4183391666756506,17.687890214945213,-7.229584010972417,-6.046024667210531,-0.21303079273155978,430.5619980978745,34.671514617721186,3.145999460688529,0.07420004319593687,-0.1791404678836841,2.281209680519339,-13.740044962899447,9.055195774655658,-1.3652630764868263,0.0045204206237221545,0.1601238546892887,4.677693480680318,68251.26142369583,15059.47653774824,54494.07045746595,-0.05118067357980571,53.601252386373744,1.7338304250832834,42.01815210259974,1.7457085528473684,-0.006874348509725792,-47.46557440215838,-69.45668580578786,7.794048046714579,761.9249296991584
2018-01-31,11.234048308566877,1.0997476534680466,3.5630282501943538,312.4444740831521,0.03753428507842881,23.97898433662838,13.067120092450573,213.49982715795798,-3.7506635578853977,599.6318050569275,1316.2760004363308,-28.44665520602821,148.20383510323128,107.32169923215187,119.57115427538783,7.709252299890147,291.2912274597972,-38846.51374676398,8.911173211832761,10.945330515681828,54.66331416289033,-121.23283126419636,153.93293681500796,-185.87469553195905,244.44953861897258,26.96262000621337,78.70331220418652,26.962620006213342,244.44953861897258,-17.503328027437036,-38.939827422404115,-2490.0783088613994,7.422903321149055,230.27317525953154,123.96239323042298,149.64833930159617,90.20920971716657,196.3450601582386,18.93171296541713,12.933169046104869,-30.30666984302295,36.78091239431384,56.18308003528307,59.03541059285785,94.47148218657273,88.63276247543251,76.8811355509243,-0.20714321635492258,-446.11858794246024,34.903114230932864,-1132.7727124096177,951.122276728129,-731.32089563819,3.384348284114054,-5.932558810890441,-0.23385072843930033,122.33482896011446,1.1450463652163307,131.50434661691176,-262.88307322809436,14.570140201787808,0.03657443456611276,70.61265919954076,2.7035131506718244,-3.790846401367844,6.96735507669076,1.0356421055857368,1.5997727785435814,4.953215420017841,76.6669174796807,16.63591682095239,0.010385755508341754,-0.12774236080986157,-478.0345658632941,44871.83297528699,14859.172456573695,30797.08260815218,-5.120677353551972,152.88283502302147,1.8436601463295972,81.2683689999958,7.304510140606794,-0.14783195340625355,-578.8396396149474,-17.252519123454476,1.4306752047764348,41.0196846738927
2018-02-28,-15.677631238499416,6.087626168810515,18.433450664386168,317.973140908688,0.9998321158254494,358.67658665727373,24.225978502105253,10.876103467293213,212.8359409479385,562.2413797001748,1664.2396801039315,-75.18285404926267,51.353502549800005,149.65137316402553,108.36993286442895,120.73903091411428,271.38464395545327,-52321.83868912479,-20.838135216630253,18.838211564253097,39.86921762963315,-63.41187696637213,223.68811622675506,-137.43068029173457,190.6450807428414,0.24057989073218833,94.33364436670553,0.24057989073210662,190.6450807428414,-0.47485084248478737,-141.4975523135433,29221.04306028715,6.4544687398579415,215.86144821656603,175.90538759855326,216.55716548154652,219.3871352847396,203.2843300673221,-3.91418771814486,-152.95045517535854,-67.87404077550218,-250.05281897460156,-110.2127700797029,52.28519471601601,214.98483961617296,133.9790352644187,-27.013663407471707,-0.13278567981680575,-274.8611817283111,37.455030844186304,-2270.6881076836653,802.5769341188264,2239.182654815356,6.942829577415278,4.214691912334729,0.22657246644052265,-263.7356420435399,47.15312420551527,108.48666630491493,66.44492407797208,10.413357479251545,1.141777249445119,531.3655627212211,-66.5565015325401,-9.652522046587592,5.412864526129027,0.8737699625646087,-5.515269270183637,-143.580394883988,149.13918470077442,-89.52974813087963,-0.0029547176993851565,30.731963389103953,-3249.348217639077,-51359.135915637016,-42174.56070610974,-12188.741171717644,10.74090740580923,315.4600458955356,-17.28293524722072,-169.9964728298355,6.298263338222654,4.516074449149897,11245.780674854752,137.36970580124762,25.164413890850028,-2833.735212420166
2018-03-30,-14.80477161647892,17.859770848981608,-12.654972148269607,426.3678679971082,0.4700280819370253,173.09981762250226,361.27556418866044,23.596313097802845,11.290548200942235,331.1599691376419,2309.6619476401647,-94.09175058803683,265.74659101586235,51.612648185480396,150.40656021658205,108.91680101842803,272.6751035829268,-51963.83315682352,-11.055758085930451,12.813600987144046,17.032420687163082,13.528777767041047,57.040688927187944,-178.7450253930354,213.86626119286927,-10.95761174068446,33.556924920677034,-10.95761174068435,213.86626119286927,21.14933010836161,-239.6672764121842,2245.55520676657,22.433094799159605,106.69778319072012,91.90617398257412,211.61686338673073,142.30656250736803,12.88827881805685,26.822437325767737,-139.42027513183297,-47.99085446877828,-220.32945251129934,-96.03120727259719,38.10575057296872,167.46779017107264,203.4254555841842,-45.29397621171526,-0.2791541210481608,297.5990843329615,48.03058478303369,-318.2947625523309,1444.7533525015729,-990.8161105653703,0.09587492099299766,-22.49191664392913,0.3226094620277351,-593.7081188203656,24.599994882382816,742.9708912173919,-24.0749483717193,-110.68159096994054,-0.09820142333494708,834.383937310391,-57.89590868959158,35.31945950715385,0.0027983076260120754,-0.07160728719532017,0.09874930646969915,-93.50825103292027,-125.09172241810847,-35.65814252964333,-0.004120918083549752,-2.579039028416389,-1142.1665845398893,-114637.58166224137,149561.9966345895,-263783.8628120795,-52.738571486987794,-323.0886155261978,-0.8583896825202189,-36.830153264581895,-6.810718114833051,-0.9052660974673756,829.3225659932214,173.33817126956274,49.88319257443209,-305.75266724942776
2018-04-30,1.1087247802034847,1.1475537139589442,-8.067226282370124,314.6786363208002,0.19161602161397145,-218.9666442988915,172.96728533620046,359.1608534963154,24.13947633209963,86.16608392333347,1777.9405656356244,0.0,-180.7892384097374,264.01609607236844,51.276555720986785,149.42713921656798,272.4709228627074,-52791.61032424042,-28.060209695824657,24.7095255935901,17.611253692702086,56.30771947490021,-61.68996187063595,-175.84639101533466,213.3969523732893,15.325756540906172,13.93207200531511,15.325756540906267,213.3969523732893,26.621222100294617,-241.03700309621163,1784.9642572131902,26.62464233857633,102.30565422284691,108.0565066594923,195.4633237016936,48.799134242772766,-4.678639241890428,41.269610627673046,-249.4953544965682,-4.308412551464654,-311.4136489215621,-204.81215592714022,38.91979210597937,172.3418432080266,215.0167963628217,-98.81196388060252,-0.15775917832882405,442.8059379786115,46.38387583371345,264.81877582427853,1387.864509406211,729.1240029684536,3.2773136587409297,-9.375770345517367,0.08734964918026122,83.98687006394357,-31.904349401226682,-176.47347502883417,-25.415570525284238,20.481247572140774,0.5514008549507445,424.7114020336221,-30.276002928999787,1.4812586229961084,-0.039552201483996186,-1.4187113616386853,-8.579400320244872,-28.851142715420337,-133.4477008115664,-37.140950557405176,-0.0038339645048945936,-5.993911777239873,-30.108104774968524,-184850.03635632992,-55763.051544092596,-125952.3001580257,0.21885880727564455,-298.3362790440624,0.011743637451303357,-188.50173107255068,-0.26228803303232695,-1.4536459252981189,310.4014562135708,-57.139238087269405,-17.970539354762877,1226.4120846189253
2018-05-31,14.287385324951831,0.9346707393352189,0.9791452275590175,297.692599321683,0.0028304948285248757,-220.7197745751763,-219.17304738939293,170.97452693074814,353.9304804470781,-259.7025865668795,688.3321173879617,-62.38928725533451,-114.91642237854876,-179.6954699608964,262.4188081009702,50.96633438643066,291.3465732804284,-20846.487926298443,76.8287696140889,24.305619096474434,46.85905556627852,245.34140735702445,142.9525101635318,-42.86598447091899,83.94526768079157,96.23771220705473,224.77102891389652,96.2377122070548,83.94526768079157,-4.273488646720664,127.64638248376383,0.0,45.43596778976911,28.406203869398887,-78.61122268824269,189.41726529969893,127.6054742413309,57.54737950082261,-17.932137694596605,88.94864367293604,-283.0025589622431,121.38507093908851,130.80616635140788,61.3647203270172,90.34047945806482,220.22790091111128,254.96841326038012,0.1678784811346143,563.7562051709886,54.004292357343815,3860.5343760784767,1146.9772498547488,221.29896237011235,6.663223063843752,6.482017901117956,-0.819133422218222,-497.2595341347335,-29.448472950160067,50.21630776841016,1.0683241330378905,-9.767598831735768,-0.4827529181162191,-1491.7534701327531,80.44388554599573,-64.37870352212639,-14.95857794140467,4.429636406868553,14.949839053752612,202.07410033623864,224.99500554914084,158.25931243168202,-0.003340055382479168,-63.00272403401834,-4223.738373349376,418848.35905792937,-28888.38409257494,440067.52596093714,4.025190963074699,450.2657303203614,-26.91332000905756,206.67094888393694,-6.730083660869816,-15.941737207490945,2210.431919922383,-580.8280930061774,-22.85207436013752,1835.4684275859945
2018-06-29,-10.206715787974836,0.84575468936932,8.849515056674377,336.6137374117784,0.23113062573063023,14.374357050613511,-221.89860587221224,-218.0099987805422,171.33146721844076,-206.6066895142125,-88.48806739182777,-24.457470470294712,13.990849653110262,-114.95726306892637,-179.75933278310254,262.5120703612206,250.337821814814,-21769.07712308514,62.920202737341064,23.454148989349246,43.047410985412235,165.72556311045696,212.01539595474972,6.871140573397099,26.669608955015814,74.04014273634603,281.45632882121544,74.04014273634606,26.669608955015814,-2.91628422194116,130.71735694360225,0.0,56.421005400267596,24.454604317423243,-99.21076487423603,166.35617757370125,213.70272916312382,96.02998396044978,18.106124997820586,80.95135065916618,-445.18523255691787,29.905931550232204,115.55577695011615,53.275747799180195,76.53984895102272,201.5282833774157,244.5865799119983,-0.09435700127591688,1050.2287875376578,82.38225550983911,3135.3138793974467,602.4247448602732,-1025.5609545885268,0.01633657508085662,27.692857373841093,-0.4330847432920635,-283.5832360234183,1.7194339389216111,337.50331709764873,11.558432858538254,23.55478927565764,-0.1667273787940613,-104.520778758897,10.317335787913635,-28.081492166780208,-5.627653322789158,0.46951557283318834,-8.673475067196819,-15.563504672513318,290.18165103462525,-4.760600394024323,0.018018443985902577,-4.281382989577651,-1662.374153651835,-152405.82823048532,-70941.79339197557,-80614.77623776346,65.52039774314119,707.3223715375625,0.726267576853207,-191.1558966084158,-13.658796883562466,-1.0783502065041972,2369.361847587643,-729.1559792820553,-10.000032803123304,271.13494319072015
2018-07-31,21.845468975869924,0.5613485482634073,1.6245499330942532,296.935754095368,0.007766744290556212,223.55223869743625,15.31308980736967,-224.25886109137272,-219.23370758814454,-141.64424574364043,-73.5733324537456,37.12909885932828,127.1573270866207,14.074034846472152,-115.64076281296201,-180.82812526010855,252.54097261856248,-28709.11211729304,127.1700498520477,30.735908448748027,50.67304339200036,244.40916817978982,250.85368119036434,-10.967453286340536,41.74493765602443,107.44183472772674,267.59089442935294,107.44183472772677,41.74493765602443,-9.141346020500883,122.45554538109744,0.0,50.257898542061405,26.062801054257015,-115.15970031657112,196.61462663307816,228.48546114998982,139.3017000982934,-12.520579039170515,243.28740014947607,-400.28548127447743,214.72379517923557,268.007952526642,55.05638661972524,76.06709006986337,243.5001771465153,441.57242543088296,0.9924110364536116,1101.919739245698,85.49583434257502,2848.0200352578368,580.8363064252544,11.94860808972453,0.13625486096361783,-32.93380201332752,-0.48485447985418517,441.6823210080038,28.77602328152352,274.6902161728426,28.266313250887265,11.504128860411129,-0.7882147144215459,7554.027732174579,36.254447151552995,24.43639465362395,-0.5340269358116831,2.7556350186982854,15.219759182291739,87.1404729751257,141.18801802876624,108.65764446532216,0.04885549536538725,2.026712784969675,662.3808147445072,102401.0034272261,51281.21248962544,47287.4005439505,5.133958932034455,47.35220498657873,4.035833977341049,268.2790192476168,-2.158335467827648,1.0247209877362877,11544.355347656383,129.9028604369978,35.00002331646283,-295.6656846088372
2018-08-31,-11.664539503089873,1.2181299786047424,10.638969063479946,374.00691165147157,0.33354338449217563,-151.00756326398906,221.29401862037363,13.425135927205634,-220.23391446557957,412.3737241528323,-679.9404004752075,36.369425056885696,23.197257491077114,126.72687439685339,14.02639145623782,-115.24929596995676,369.1154006871793,-50531.69777184759,187.8621212073437,20.28943854417702,92.36530281045984,106.15516644983144,119.17408667348585,-63.24307458637644,128.70560365108565,139.24808814730935,64.30212563059204,139.24808814730937,128.70560365108565,19.067638297669568,195.00456790755462,12843.89980740446,17.667950931939977,-50.26936238895497,-389.16268261726145,-1275.0892853827463,-20.350000952848948,84.10366001273216,-38.53150463586133,522.195735506119,16.586289801771336,359.6369863817791,524.8328367255956,95.35494574476651,-413.4084283158025,309.1721494451206,644.4339805347512,1.6939690928247233,846.6796777837836,87.7979303280184,-1006.8283478745295,545.4148140580473,96.56728244560054,6.723452849370041,29.357659805835738,-0.3068343635939712,1936.955275545211,-16.481145876881783,-96.5150161890815,-32.27418608251435,19.605446177665044,-0.0017685634471531486,1084.1282811207493,57.53463783834286,21.592931357881525,4.327894447966024,1.7326104577390424,33.41390389966938,81.97204662611648,5.535177076633772,125.207428198059,0.01666489927367909,1.3903055533191946,1665.4256562761238,313303.15969381854,94040.41395611502,221149.206404021,-3.0844238506955577,-263.96164084065094,7.134114164682138,558.7142484099177,-1.9374832469347467,1.7108419233347547,-3321.8741107129026,172.82982439260013,13.355942627873446,-2877.3953041226323
2018-09-28,-1.1648304344545193,1.6694512359158162,11.51061723794596,371.5236162183283,0.3886806679297193,338.5743973837891,-152.95872784214265,221.96541261563652,13.008051023703182,248.1585593389553,11.173525623901448,41.14627132231033,153.52125424642924,23.41109174196948,127.89505327597334,14.155687900480048,366.7454371240985,-50966.594054968016,190.07933998335997,22.454499072111076,102.74989196147162,124.19216452520477,57.310117543253384,-79.68900471096305,158.62462090618092,144.04634785170234,26.396204494147124,144.04634785170236,158.62462090618092,17.87005075796863,228.67522074964353,12366.150352721783,10.126596546801085,-62.53668016934679,-374.03809693298126,-1271.4369312350157,-70.89263405455104,94.64643851578873,-89.50167183132895,489.2670532964527,207.59582965459037,232.62454769279918,492.2746678355634,102.68801828829865,-397.88523403920226,311.3520807470868,616.6384002666756,1.444520800511741,493.5481795747353,100.55856490888954,-1416.827839024582,897.7885358581877,-1189.24277144397,0.24528368217556107,7.175936857037527,0.19173793515570736,-47.925853229718086,44.72716044003937,235.5998795420005,65.92096397583464,60.55421062824189,0.5507308366817614,44.41184948700902,4.002745711610714,1.7569433476396625,2.2721660108190935,2.205939970711597,9.135971367437776,0.10472197656281423,27.979010201843266,28.735045690715197,-0.0038393909933076564,5.798654523231562,467.3373863678188,396197.25202716514,148417.2607156532,245467.47210028768,-10.762607315763905,90.93366275566586,2.2573038405819332,126.74463269089028,7.431044245868776,0.9647240276150768,1719.1873890233837,109.93898177772826,18.58119640527093,-761.1232502480598
2018-10-31,-56.96171184731518,0.5180950977206716,0.2032869407796891,339.8821069532884,0.00012152454332345401,-155.3052148752663,337.8933057096695,-152.7371192579591,220.70626617281349,9.43958307119799,115.20894861387093,43.302363195996705,164.56551216953662,152.79082756972983,23.29970595357863,127.28655148129214,370.1383483975956,-44248.083729060236,144.38022052229684,17.424672943621143,100.7402624612008,28.296226660776757,128.72283700922864,-71.13860820994046,164.1693962567802,98.91636297989443,11.741334452197123,98.91636297989446,164.1693962567802,19.47738639474755,238.31764470467363,11851.16904432806,15.68081115663314,-47.0141545722445,-365.73606972659525,-1265.1214805090683,57.505001325496465,45.545378551598766,-72.77937653227873,374.95705846715646,257.26174651882206,240.89126759553184,385.57240881552934,103.10311162693715,-391.1818280765111,278.08276498518575,488.74152679491505,0.7744529033745461,453.58064687441816,100.67564414096995,-490.77938064152306,1113.0627661869253,631.1587955885748,-3.5322160792626747,-37.849209952856086,0.0774401678673442,-102.94231417961055,-23.29827895815197,331.44982220005727,-15.939506676501537,-66.48835955837194,0.7122126122955308,-7563.075447265993,-42.40803924185275,-1.5918293195325077,0.022907251674919138,-1.4198391282067462,-2.5206402810745203,-87.44601608627408,45.311065582664014,-56.283192868245806,-0.002900316028212835,-1.709219870576817,1343.1585974353497,-90601.96963836253,-32691.266613634303,-57281.849228315055,-8.621898109717375,132.0948606099264,-2.8710859218226545,-32.68149852687384,0.10620850091198974,-0.540678732138204,-8252.278427875426,-8.8507273921241,-11.817697051269079,26.306398670149065
2018-11-30,6.198158964735241,0.9866182828704705,-27.12141589127968,356.6914534950945,2.1630261934349906,-13.459451445568071,-155.13872660944557,335.7546148496495,-149.1395226737464,-622.8611692992656,705.3824874569146,58.074061068931734,2.91216368665608,164.49609495572034,152.72637716692833,23.289877644787104,346.22552646822743,-306807.5437122002,51.411474994824744,33.855943691968896,97.51473303611665,36.53511930184603,-130.83339219845092,-148.1238058443232,238.4125010337476,43.55304286586709,46.550895945656904,43.55304286586704,238.4125010337476,-11.311843684553514,9.588486064285648,-9140.409553574726,51.705311598211416,41.19606970507304,596.6249664094613,1568.156216517871,-63.533158523313986,20.53574916269919,40.73552690797328,-4.957480382481457,94.91092066643745,259.9910655410311,64.83790086069553,96.75649963523979,667.1835934743632,307.82061080459454,205.3094584729058,0.5047451613928586,4.623554323535025,100.85267169641723,1399.8507291239143,1590.5226994797536,1494.6913070660953,13.60356811822409,41.962212626530004,-0.30656914522703005,1738.7004412252545,-2.055762078983207,746.3518830906032,-17.38615922786221,-11.764933445286943,-0.6538174208552125,1013.1030463517891,17.26221182877225,-27.66512623050454,1.5776570402417462,-0.8187198297717657,-14.202231635179999,-148.39747017674517,-472.0849816064201,-1.6036596732453745,-0.002376568398566814,-6.49518989027888,7804.844240536644,288937.6286107935,126247.55348928832,151534.2990193665,-2.677392976568163,-451.84312219070125,6.506076286700917,-141.61368031505663,-2.290945454921342,0.7718156638244835,298015.84417150076,-55.25021260144058,-21.573819734044264,-2723.529976647962
2018-12-31,-49.40807697089093,1.832284944630939,5.620443209311257,236.27869173576957,0.09401486562716617,-765.2148889470301,-13.579141352643134,-152.93263005995357,329.65969337421404,-851.1675288028816,-505.2944388428751,14.290990092494374,-379.5802880045516,2.845173455237603,160.71209355531383,149.21312157727897,482.6212412145551,-302574.01021440333,23.21243612239357,54.990299473857306,126.9144429856774,120.62211460518468,-241.96758091530998,-157.5107730477007,276.30019729587906,80.73433559314898,126.283377392849,80.73433559314896,276.30019729587906,-12.619464236630868,79.05170674782354,0.0,111.26294599823139,126.0670581259846,641.0034176839494,1525.0815916511485,-151.56671767199367,-4.799426050435473,18.161805590842153,-114.30847224748523,-46.7423388145244,400.96741470987,-55.240254794098476,118.6545078227388,674.3688757807915,319.93718226448914,180.13908305186544,0.7433579447191794,-646.2950827196548,95.79808451477575,317.4204122436561,885.219543895569,-1098.888642615395,-4.131758124426902,50.28391724292783,-0.8458617881482837,-4563.95799901135,-112.06163656126682,-644.989383208148,-21.939835529390393,97.45189484891648,-2.388873338382536,256.2876269892213,25.04407185151922,-32.66812085262029,2.2451175139272106,1.7802808807211647,-2.224886423903399,-22.92161041997997,-947.7756031310773,12.239784761343799,-0.024480077360645502,4.155741701075726,1955.4619814723028,-274068.3901169598,-66894.16926777922,-202296.2346114181,-4.033779868041358,-1445.7911770521278,1.783770768849699,-218.24420100381576,14.417367954038255,2.0315873202560084,-7908.617025134852,-239.079098175358,-59.49483699128086,213.2889765253749
2019-01-31,37.95680012766525,1.4990048272369791,-33.70986969574281,334.4975199490213,3.376871676862905,86.46121632940785,-766.8261887174353,-14.664053039357814,-153.13565757044307,-1386.0437510695992,-359.4715728553107,27.040414702857632,79.81666395184702,-380.5546442153787,2.852476817700296,161.1246303267406,478.94155186423177,-302402.7411176299,20.980387316777918,53.31131340067701,123.00828658968395,162.09506719821087,-289.39305912952415,-183.78552357904687,308.4572790558331,88.34720229336337,114.56390352237182,88.34720229336335,308.4572790558331,-25.341747424682247,65.70008203950685,0.0,106.49427809187833,131.0557491378931,601.3683655351073,1484.495943518587,-230.99637653527287,-0.39223763674839907,12.407954334170007,-91.6213638980121,-70.78618395787043,291.1653239425957,-26.348551061560222,115.10207102285212,653.132689893563,302.0574258138185,170.64748999053117,0.2820488560802299,-822.9511551989556,84.24077568126698,-1279.3939686862013,963.7022943120362,-560.9770945186865,3.4563968464026047,-40.70279894949056,-0.18314356349535643,-1123.3567018549738,12.21710587708003,385.01388871250583,17.825575182847388,-7.996843746678678,-0.4441583170683441,-502.6137183640176,23.632501599940042,2.2288595805158593,3.9378779299294866,0.3426143067185592,-0.5234779949570338,17.621647070123345,40.76294155443338,1.329559923831539,-0.007299907774535486,-0.29974498680900297,-1083.129573075792,-45567.357816230506,-10650.800358588807,-35784.413876891136,-24.453728333980735,75.19096547477784,2.865211020498208,125.15785663262068,7.134400736371489,-0.4857626015099612,8313.70547973871,20.349270821388927,5.576508301584454,461.13956581048114
2019-02-28,12.589708228432597,0.7007244333526342,26.825758900551854,318.4033042485184,2.1617636158233426,-671.5073416204345,86.42796093066423,-750.0906694571444,-14.59445622873579,-786.2959673619264,-1148.0176780369015,40.07934653521364,-467.889059638974,78.12883931768643,-372.50733339895027,2.792157576041799,417.937692311259,-24497.077883675396,-62.32863867662917,81.95513785771003,131.08472850121686,163.26979233479818,-576.4561885802158,-126.46713660927284,358.05949351784835,62.798728168776634,196.1682366345741,62.798728168776606,358.05949351784835,-29.65035215910219,-17.12318733950157,10006.742217623918,114.99862402665323,284.8699755830218,39.44256293687577,522.9478537927982,-265.7459837709266,-141.58919663405317,33.18483826257172,-454.67103586423923,-135.32675462095796,-54.81391873976612,-397.60225678616825,90.47870157721057,227.90643741504581,301.9831437273201,-85.18568684904805,0.04646404035381102,-754.3304179372228,78.30985264449417,477.36050299442644,834.9874539874448,1294.253178977945,5.968970507535261,-45.26118715666678,-0.48964073397613816,945.3572467449349,-100.90236730427569,-8.722011612862843,-86.50176339825316,61.86281735459784,0.3246655414677758,-1516.5340521368316,450.1801066621633,-62.414157223927646,10.71213319724447,-11.64657200014787,-31.915506716116624,1057.4764368862852,-763.3284549304981,368.19924684391003,-0.04134169785254427,-38.60764303923713,-3472.545892260164,196967.36656871438,74118.71802067477,126623.49762837589,-4.584794968046488,-757.9306814975971,-6.921588261459156,-804.7617477045105,4.2990805617034695,-8.052894917379007,-318324.11463916535,-332.60823800860817,-78.40293996961509,1730.4886241847307
2019-03-29,-14.324619265239313,0.4085291643983387,11.19685467159673,263.5841391370215,0.37368466765966524,563.2202705750676,-685.2139080411777,86.01090965800493,-763.400719973385,133.08643008962653,-927.0225554785194,-84.06678277707586,382.45395792325013,-475.4232946690724,79.38691754354284,-378.50567369446475,418.052224565381,-29022.267255550312,-87.06425494069657,74.16309266565028,123.81974562439012,108.06211640849884,-599.649483780569,-173.597835048423,409.8278330470226,46.54904830721444,133.83674389023358,46.54904830721439,409.8278330470226,-36.74718249864177,-17.58234436014103,8821.46741967281,115.47832326412946,261.25131549823476,9.943540643882804,522.5573175764904,-318.25710754676845,-140.0945205605502,27.041990150930612,-490.8485312485918,-40.20082705251135,-151.4431446597315,-428.2049491044638,87.28597195354644,225.9013608023749,291.8023755894888,-153.57563851153105,0.17752300066107818,-523.5491259083792,60.52381686160827,1879.6868824397045,1053.9970494961597,-1308.7979821635518,-9.51690382819563,10.405705735862966,-0.8340990469141829,-592.5641025673447,75.21105491271192,340.5855337914386,108.1143828006193,79.86525962157816,0.14739179609342645,-428.8921822345028,233.44997124763586,22.27073613687503,-0.2383599487449537,1.6025195110256334,-5.2124060979914475,346.43178164281017,-131.61432777160553,146.52106030116965,-0.006428893327636409,5.496430497620452,-2542.431682721067,313061.70470656455,178161.0034591304,127955.2128252387,-1.9078323376870614,-72.18586410362695,6.029999406116339,-117.02760156840941,-14.767844222024053,1.172509849538372,1743.90466606454,325.7893860532349,50.706423897180684,3949.6360273070095
2019-04-30,-4.441567576022779,0.5636643930060984,3.67281547517117,253.22164008084582,0.04009797657855695,175.9615321169153,563.7863671279052,-686.8818696370116,86.1759973739196,-138.89392625284796,-1484.625283000917,20.309780489826707,159.14697018454348,384.27782449763225,-477.69051831224766,79.76550205640062,257.69225592620273,-27987.172890576625,-108.12612589019169,66.97330338541072,44.18589369807687,82.68932606513485,-420.59083738628055,-180.46948410438364,356.1110547334282,19.100813297187685,2.0067076667584285,19.100813297187663,356.1110547334282,-30.316707376939682,-246.0183813943526,-1987.459452821383,83.9979022372823,26.886377574134382,-44.03426349651735,502.0738017347193,-123.64594567092911,-6.522739944077243,85.13904969694038,-587.7325888625105,106.48939082480506,-240.09060543740353,-530.4212891046898,38.074671258224825,140.71448496053338,291.92100780769385,-292.93591141301636,-5.35693168465391,-332.36291055032103,56.09243243484543,2250.1830385165445,985.952235027885,-224.57372861110116,3.529705783646577,2.573033769827248,0.3086719688730035,113.65215089750154,22.63272664643864,-1122.7971912912465,22.843027260648682,38.1141724240631,0.9947127290087003,-918.1459541831728,23.544702935480927,5.447421623147818,2.730211054977392,2.717568767872791,-11.694880032979427,160.4903002461606,0.12227529800475168,55.20185784362411,-0.11134723569587268,0.7509078610700612,-427.367812247242,13575.983602665365,-3855.068625596352,14613.591047022492,92.59347715293009,133.9437713063253,1.7802166895007403,-245.7390485654778,3.0653688816307465,1.4053128879716184,-12176.905845876892,41.18989494784182,13.448507350389718,252.89323828360648
2019-05-31,-47.019609202072076,0.7199062749970166,12.993873774121505,279.80596357390107,0.5035645063864626,-188.87960301471162,173.61521820100808,560.2956786557713,-682.1695905677116,487.3419045235211,-1527.239572536394,-54.3665654864968,51.72022450914295,158.10524987526816,381.7624764912009,-474.5637235394846,230.53212509886808,-81093.68182417355,-67.15123949584965,41.98473386025309,28.719412589841607,62.2582364764678,19.28499695772887,3.60665001345919,46.77210226805926,45.20515860022999,177.01548372192138,45.20515860023,46.77210226805926,-32.535578406025365,-174.2699297453106,1511.68749293859,72.48779169763152,66.61631340030551,-37.72748666873683,533.8128739360467,167.6907764564178,-115.20199614270989,53.811383324479806,-447.3281068588062,-340.49428120236803,-247.13722081111646,-415.3572609385485,28.338533391611012,53.22510675196524,86.57711761549443,-248.80990004229935,-5.536395351360125,-47.80263361059732,64.04863390097525,-460.4067289985571,1075.681196273264,341.9787274544101,6.492245059233333,-15.84376745705049,-0.48668154469709535,10.119192733122304,-31.213458621289647,-667.1829492289619,-8.522546396193775,-151.20984677627735,-0.1089340553191187,944.7803934644489,-183.7106683214297,-44.381343397189426,-16.48086205212281,-5.5702246184434046,-11.163085264654,-348.76709956178,475.15878416612395,-248.03532253558978,0.025847242408608695,-13.308210491892112,-4671.418604924999,351320.9788438715,-339930.20324955415,951317.8190742843,35.685283149014126,908.9328294512088,-24.34172719016503,-392.6117295864842,-7.651296975149471,-2.7302141143700993,73379.25191973345,-841.0710215877534,-25.570362715787724,-252.62036642228486
