date,excess_log_return,illiq,turn,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chatoia,chinv,ep,gma,lev,lgr,pchquick,sp,cfp,agr,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rsup,O-score,chfeps,sfe,disp,baspread,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,depr,quick,acc,stdacc,stdcf,chcapx,oa,ol,noa,currat,dy,egr,operprof,saleinv,rd_sale,roaq,roavol,roeq,salecash,salerec,chsaleq,tang,sue,chnanalyst
2017-10-31,-6.56981995558953,0.7318209948735325,2920.7930564107755,12.381134969470024,3.4072535042643786,0.08438999190181254,-702.8018463389913,-126.54334986384724,40.86074023880988,10.493820472949734,-165.97625459335848,107.63065945356743,42.59114281803885,3.0691823640680966,35.58408091960356,14.924065239572746,20.253403686916997,6183.016970539018,13.509036718346554,0.8983671161260558,-14.63189124944031,319.04374657556986,1857.8550774837327,-75.80956877772046,-122.65808996539465,1465.1206384345282,-32.11656247885428,-40.469710484742464,56.65121381680844,1.2872938545426398,-40.4697104847425,-32.11656247885428,-12.699461343517656,21.712439337570153,-157.0624280930387,9.414403797804686,34.575572323011805,-76.62990147221105,-31.86170685188054,6.687630118458141,-24.325646182060925,-218.54171658376853,-21.468912243747713,-11.367907728911089,80.8491164686155,-5917.899708592803,176.17711877901291,-24.09316371823355,694.7946816724645,-0.22041862886749186,0.12590274116803357,-0.2591323511239434,-18.233217733676383,121.56411064725319,-175.77492076339178,-1.1040625058216165,-16.364116261709682,0.007038009865885431,9.907372619512671,-38.294735164035075,0.0,-0.25466956704713084,-1475.7781056586623,-1.5597383033196195,-265.98073614139525,14.826921343554876,-0.0028228312709981385,-0.1869441506160996,91.79635001105805,-85917.13115615677,-38145.3689756454,-6832.191408132436,-169.2868856750615,4.257859416518777,8.231029534061593,0.2177573030471649,-140.19317755485463,0.0,0.048890360688352175,0.06179598049280344,0.6091134584820566,1966.3009233853936,0.0,143.5115728108844,-20.97138934021325,0.026035109388592603,-1046.050767443045
2017-11-30,2.2636367517181437,0.6566477449030154,1955.9664481836967,12.482994275922074,3.0833574779603112,0.06854432369409204,-888.5261114802336,195.0097774638129,-128.4595052406346,42.5758246566874,13.043079788031129,17.17141854740801,8.371983486997514,48.2982320315197,3.1139889769071427,36.103568505504015,15.141939817832696,5992.530210929109,18.34835401894613,0.28160691726618037,-17.962661972991622,324.81560738091883,1899.2382564658687,-51.33555571471672,-122.84503078335217,1498.1603674351886,-29.357438778094945,-31.60957396394724,56.23091608104161,0.8543297376621606,-31.60957396394725,-29.357438778094945,-12.747474119433132,22.944034926819064,-201.09839338357483,13.178215888938928,40.537170624594935,-79.21807362738146,-17.767115488558474,-37.793957250196726,-53.161375092991456,-233.19367630965172,-34.33254527111229,-33.27823529560432,86.83389993711769,-6055.889098673322,597.9743763749105,131.2431110997057,607.1623072015324,1.9323039859994111,14.42470243513776,0.6060015423528835,28.05884428818854,-110.94611228289318,342.37644405581733,43.85454860924176,-3.4735794396394795,0.16326460672494514,37.04123233732753,-10.475421484994541,0.0,0.2288874492833486,415.3172229396214,2.400950946410859,66.32906422208453,-6.698853456866114,0.005601196238007089,0.5712979492671835,639.5364336664837,64450.50863865111,20268.031255220994,35789.19742922578,109.56276520218626,0.22113372474140647,-2.3528682726224592,-2.445198170344213,-1651.5376736305225,0.0,-1.3360588680430485,0.36748795657197064,-2.524397435157937,1010.5815177905315,0.0,14.633170521147264,0.2825606795807971,-0.033969165320831496,756.5039921846901
2017-12-29,4.956878724402968,0.5442583922040961,2812.656114440503,11.057399215371678,4.243092713190566,0.13025729050427892,-897.2819781239541,-89.44268613414457,195.90394588812728,-127.70435994924378,41.869885767703224,21.73189620359105,6.126914534900376,43.05073013783522,47.9644427157657,3.092468183988905,35.85405656850671,5348.2303444269655,29.02439534744503,99.48959976212981,-7.323920645327955,315.3445312208036,2054.5926804267388,208.85903306393425,-310.7331888116752,1376.6950715137868,-8.740023335614012,86.4823004771995,59.39507513494238,-1.8396038139069146,86.48230047719953,-8.740023335614012,-9.60565838382604,-35.00818074361175,-774.0226521895704,86.48577825664043,43.513287372779935,-110.95091234076374,37.73268197896012,-40.982581893310154,-268.0467105577162,-4.012391308710594,1.4472726058545513,-192.39066041585568,60.93265747761441,-5612.4754062724005,1107.79121944901,162.29933169142345,578.148556528039,-0.16535216465139513,-4.657181170999678,-0.21578573418612734,-13.476773609741485,-40.11183780489296,246.00426224773207,-2.057046778557094,-11.02777191709606,-0.24964767496964846,-155.28138482602435,-11.656368658283697,0.0,-8.24915216472445,428.02792897163226,-1.3452076674822422,-104.18999521465935,-27.108933305189908,-0.008154123192184448,0.2743032025591887,3301.2954342649796,537399.8261961564,629632.8617609092,-48732.65838853456,-206.47161519635938,8.62894519768631,-25.071448000735565,10.461000163537022,520.4132472116071,0.0,-3.0436903682220358,0.027314279227315552,-8.716835274017953,-480.13958075615847,0.0,30.48707043134548,8.802963689936519,0.05934446968450463,-1032.250918631462
2018-01-31,-2.4746071511412215,2.0572907672826157,1857.867706443822,12.446789645378036,1.4568798039067283,0.01534732200954562,-834.2051052073978,45.24224182739936,-89.7315196532288,193.40216987769293,-129.095944280334,221.64759773419078,-32.26535413543919,59.56800799250237,43.13612959594979,48.05958947410359,3.0986026933527118,4879.049471897567,36.19777022881097,96.91665116922549,-1.8357068413212545,320.32295413820896,1991.3482759402934,276.16772747889365,-222.91118792947674,1383.872011204576,28.800600990089663,134.20382981685017,-13.147879962969826,-6.50563795827216,134.20382981685017,28.800600990089663,-7.069317053531178,-36.686380328974785,-988.6086936322369,80.86709708641716,41.35856588535318,-190.82192693972323,59.792318663980964,-47.60057394121898,-268.3395231522145,-154.41008118711326,-16.576025478607335,-186.2934028170705,67.17050452617548,-2207.1261836339,1328.358606667852,416.63054164342884,442.6456894900518,2.3802993586210306,6.514688311184415,-0.04842202458315725,3.841558915461519,-110.00817518717145,177.6192760629051,-41.15182593767224,39.788196502246706,-0.43531249843486763,-29.250614555552147,5.011481981455518,0.0,2.6942589265052277,642.1854265473603,1.2052308445709912,-284.1446290420031,-15.090092437031373,-0.005104711069073065,0.1993538338679528,1545.1166204422743,143352.58872387,26017.051672761794,863.0081222648732,-387.1663220855926,3.7089677033765156,7.493160311628113,8.801311697896438,30.030922285019187,0.0,2.060697217215104,0.08553634300748314,5.913744748480326,-705.9654396037931,0.0,9.721215567965885,7.1821934154826295,-0.2840064822189776,927.7189255257667
2018-02-28,-1.2974531803851865,0.6147439457694575,1965.7154268342797,15.248961918794288,7.519137669386443,0.4078387417549655,-948.477720148144,75.21809852804111,44.20444098130254,-89.90252145777967,196.62061278265887,4.560609440362235,-35.52714629870019,20.536505910004017,59.84628422263666,43.33764312529354,48.28410330008781,4856.50668446569,35.81024933249238,97.79751725097813,-2.3521794732292163,321.372446970581,1998.9204780511466,277.4009094600303,-228.33007860105158,1387.7273577676701,28.056788281337028,134.62053219746358,-12.515149907415779,-6.613521196763019,134.6205321974636,28.056788281337028,-7.077284587753369,-37.27004694816633,-996.8210223232009,81.17548376489972,41.57757057878494,-192.92216907750122,60.69162536424375,-47.80075633073553,-271.6458198289091,-151.5107922883972,-17.57756218887747,-189.32073691687754,68.5711161309869,-2306.6837777875025,1511.7729375533888,351.41319263433576,413.10516255247785,36.4027603491584,-0.012960227558977522,0.0640845001946122,9.064765893454023,-54.51610216669383,6.803070904391461,-12.115715889151488,14.510021875603229,-0.32258144147626944,10.017397325862476,0.750998556898054,0.0,0.5022340173916007,-97.21411401468004,0.9066144881563218,12.700075336862483,-0.39230963984049083,0.0023446223002135946,0.3888977109411371,15.807931696914238,43821.8790965965,33700.50722673908,9772.255227156915,19.320994184013216,-0.18283907462662086,-0.3373539389316278,0.6431693323354182,153.05581058888492,0.0,-0.09161701622101148,0.12156293619479186,-0.09135340086560007,91.70520696406675,0.0,-0.9597453660442028,2.2935217305154083,-0.0052992085836057745,-550.3803667327927
2018-03-30,-2.3997687768878615,2.2411326356617933,1814.41041124592,15.22403993394442,-5.140434638256387,0.19092484795967493,-1017.6940123186622,-23.214696819457764,76.27713449843428,43.44042830445639,-90.28081232210963,81.93252439826695,15.91990498278954,105.45538466517232,20.481284998546467,59.68536267266102,43.221111902100645,5125.235529798368,82.67125135720035,53.31764845932891,31.03570663417599,336.34911401261894,1946.1330497769413,144.4180040280326,-195.64137489831623,1552.1237404991584,70.49721236417778,88.91744511585807,20.518668919067544,-7.056683493925126,88.91744511585804,70.49721236417778,-11.501651034115998,9.140466370348573,-3793.732819266101,36.173660227318024,49.03461223403005,-168.21652615618996,47.813279123801806,70.28054046970678,-48.27543732774814,-217.54725385391058,87.0780768070558,54.64228788819962,70.21906392904066,-2129.318436663661,1484.7385200548085,324.1439251428238,412.1068277755552,-33.499227588009305,-13.75298703253975,-0.007474205916919274,-5.241971896187806,264.7626939118421,53.96933778906964,3.347830046866136,5.373097922492889,-0.1845081246937541,57.490815055325584,-6.9637349140689935,0.0,58.84721199205484,-585.9032830735769,-3.701017978105739,-6.203966457188926,7.039277737958045,-0.001728130871404998,6.166486035728973,-276.7124974762037,48551.50671939552,140381.875721192,437933.37215880584,-22.41608760298186,-0.07530831754969824,32.09832733865907,18.253690350347824,2194.704145781565,0.0,20.469209204035288,1.5370658919873001,36.26362306611869,3645.8055938069374,0.0,80.97837814897134,-1.6985580250765224,0.013306155948389131,1778.3375885169353
2018-04-30,-14.216207997786759,0.4918259348404584,2719.357548540677,16.597723154628376,-3.285298613819213,0.07803374148183471,-879.3511122937491,-13.454477296696522,-22.575744251767798,76.70423142201945,42.72744371401122,10.681153230306037,0.0,-72.13149320796389,105.33743826873422,20.458377740015575,59.61860767982977,4285.3965158764595,314.16240576993766,-95.5688078458606,-29.887466003749534,402.15472320516096,1875.0476144070967,-67.82583747168178,582.3766820220224,1934.2195365955654,224.82940828359676,-42.131223227772075,-141.09232712371792,-8.48725076759025,-42.13122322777207,224.82940828359676,-16.89022868633463,38.2038120085922,271.0983048113293,-9.333187744108304,18.631119302805693,-80.45889574997705,260.21542108478843,125.80757232526754,745.0543846753937,422.4303753090858,302.74088723865617,977.1408197137158,94.58662709873666,-2542.5891274714686,344.47725066447947,312.4912222303502,421.26717368552664,23.64352609214471,-8.309443359549078,0.0033117332452548,-2.1745241479748074,-187.3290194746637,-374.421480027366,1.8385141192179617,4.294104869706075,-0.1643485943090115,-60.43229375075998,62.220120456905505,0.0,-32.24213340935546,1530.912157893903,25.46730225647184,116.77924115914811,-105.30560742725795,0.017372825150156035,-0.8132767769469069,-1609.4499961637957,-657048.6202304456,-408613.20759109035,-233572.15628032666,31.9644982711352,7.991018554389726,-33.6718656139009,67.34068726729416,93.234117264401,0.0,-10.223988421688869,0.4419959750027971,-9.740428532821575,-3667.6320050888608,0.0,445.21423905211395,73.93999522193087,-1.2857563060150512,-1465.245658697188
2018-05-31,-5.6736740486896196,1.8344587495869584,2155.5676554863935,19.330952812748883,0.3991539940501275,0.0011538669485838212,-981.0961060575354,-25.75091472292244,-12.22657576657314,-22.033571142352958,76.355911286388,-247.72117713392203,-28.42927290195754,-45.97999679493497,-71.89918518041746,104.99818655741238,20.392489108459312,5253.181260289944,338.6223352500617,-133.07284876446292,-20.175073631181807,423.9158443040586,1927.1175603950846,-105.2144962442818,972.6033387111501,2117.8367361463847,290.080281068413,-73.09135297293415,-192.8777271811853,-5.964841059881543,-73.09135297293415,290.080281068413,-16.25969391307672,-18.513819964868006,4212.436500616258,-48.48298693409479,-13.867514114444957,164.58790174015712,294.677744354944,9.969495464392018,942.5650318052396,808.6033265273765,378.4222050260351,1191.9780523841762,98.31313303803815,-6375.872925461381,-2101.9659493046734,-154.8117659006544,629.6271437709511,-25.96502005762703,-3.10543806956818,0.11805491315563543,-6.25462973681033,5.551360337326287,-126.68800793139053,-6.246813164167463,-23.95613385575109,-0.01313124727330428,47.14821106884665,31.268896902701897,0.0,-0.015462728326639308,560.3702446197599,11.142478376317996,526.8908749239436,-29.662238264865323,-0.009790688420794336,-2.1404579707403997,-814.9944107318563,-169077.943172588,533664.2286957526,824177.1096665096,565.422584726161,7.8105471953522425,-2.5436837758144506,37.39838596134473,3470.015642927123,0.0,-4.5305338932554164,-0.9699348967830161,-1.3774046206928077,-2266.6713415910544,0.0,67.41662663440218,-1.728765468419624,0.3218839410096537,-1189.4010906767176
2018-06-29,11.79366907380032,2.007893385368563,2897.8232224403214,19.177608465589472,3.577704231153362,0.09344207138242362,-1625.5069883601486,-179.70080658209784,-27.521491349342817,-11.853695444284464,-20.152694666087378,-288.6865769336096,-22.23169015690262,5.511958361903452,-45.28957591174179,-70.81957007834332,103.4215674675947,5248.355156412238,-290.0614828781062,-29.9139850896441,9.156830197055283,348.093498821873,1860.2267709700313,-95.12582049414222,282.44279765158535,1600.1025238679017,21.538214292880333,-62.07612733041934,153.7723987130816,-1.6977713553186764,-62.07612733041937,21.538214292880333,-4.150278066342197,-10.151679854949686,174.9273934234285,-9.961184549320908,-36.54118229106762,230.19958268798507,95.31030250416404,-93.30608098835845,-120.72419582099147,-90.06811385294489,-85.98610841926185,-85.7802218583266,-9.947604789795664,-3663.801240463103,-2982.9307720940833,-621.5194123685645,446.2270722266277,5.574775063738642,18.681965339313535,-0.07064258868583195,-29.067410166845548,143.69491780493456,-456.87162685136946,-44.53563465638257,-13.139827445649416,0.992705384993927,52.49424741454982,-45.31127644084131,0.0,8.843714406813433,1409.0626960635136,-17.77223582300067,-119.7032575490714,152.86294540786955,-0.0029228727497476736,-1.1677122857646438,-1811.8430902074565,-203212.44470675662,-528620.813483851,-256277.83387826197,38.191294711783485,-22.36297116584949,16.210451077393863,-89.34782850337587,-64.36277469202832,0.0,-1.890266080010008,-0.511948584557679,-12.367614044655646,-1863.7432749154777,0.0,-917.2639762762858,-17.649102970451736,1.0733273942024835,665.4822522298023
2018-07-31,-2.567625196694386,0.1482039693623122,2567.6710319042286,19.114635087220822,0.6527455473114382,0.0031206844735827324,-1447.464985450599,-65.6168094192183,-179.65222212008874,-28.05662766538866,-12.4472016957336,-95.22423058330132,11.258664643964318,49.51247106781949,5.480142270281774,-45.02815570460197,-70.41078579836876,3785.200921981614,-385.36075909086566,-8.210963353475424,-28.144398368682467,319.7927137027013,2046.5033538220587,-86.71208588731488,-121.92718965659603,1548.790873484815,-9.558108477478928,-66.42037535866359,135.6162611994173,-0.9909644159296522,-66.42037535866363,-9.558108477478928,-2.2980022841108774,-45.43066316369723,-1012.1118362517918,5.929151457239275,-48.253009480472144,16.702385522143388,65.62785970234815,-90.30236733756239,-375.51122548128495,-251.69766396786684,-234.95072028497123,-372.80553544295424,-38.986909980396526,-3952.1569230161444,-2021.9175500639342,-629.365760504072,480.0276277021877,-12.07271919214898,-13.884216589868544,-0.07410398982882249,-11.00605235416856,-89.60103073067478,-74.27036132383839,5.528664752140287,29.621177123716734,-0.7866251617201859,89.36917232189376,5.816922051995107,0.0,-19.965130663291575,-498.83411145944854,-2.018883375100529,-227.27415964936813,4.563299266860625,-0.0011517947970388076,1.580491659251642,-1067.9394244463151,-82984.38452789374,-18934.21283165412,-32163.669659764506,-336.7432250632205,-16.70718667225431,-22.933326735636392,-59.429607903073304,-225.22258731370675,0.0,-11.610457893822954,0.7181615907839856,-32.00574524084914,-754.3195227262986,0.0,-212.7917382450285,5.093704341505941,0.36922922214714293,701.1169352352402
2018-08-31,5.240020826556417,0.46108724784402433,1657.5543107513402,21.96415439512455,4.3037525245317,0.1349273763730175,-971.2849589146917,184.6078234968354,-66.84660917298865,-183.45840872866154,-26.129070882812755,-99.888731752551,-2.0918355950091048,9.171354202307608,50.103209506208024,5.545526417287058,-45.56539131031465,3815.7342837793226,-397.021940240355,-7.921792555956624,-27.76408716242679,324.37347382710743,2067.491015545175,-107.91070206538771,-123.72945744737927,1559.9798906249798,-0.014276477199295812,-77.60594769314277,136.80377555878775,-1.3564439167615654,-77.60594769314277,-0.014276477199295812,-5.993716155850112,-21.20195211573219,-1031.3826014606254,13.530217025535926,-42.17707096279759,15.608072617281564,15.316178803243812,-24.247736425029437,-467.6530144380323,-360.9904582191349,-248.32697956914282,-468.74648786142353,-37.461704222733964,-2998.609592886688,-447.4991251929518,-1118.9097057816305,469.42981613928964,14.535943261608935,33.525421825350435,-0.03024667696740657,22.618156674607917,-6.901032480405206,521.8772195833717,40.09509034975446,-74.74884628728734,0.08791668533421593,14.044816546625043,-7.348620399417854,0.0,4.772958228090687,600.9694465660816,-2.7809130855349906,43.413713369876405,-8.484121365975462,-0.00031964037558795955,0.3704868309082201,28.366341845891725,87628.74389061052,-525560.7447850513,-788015.7763757913,61.20808155564464,0.1626575069703069,-4.831265564818846,-1.3223892596354858,-2060.291303603255,0.0,-0.8402852788245037,0.16437071380428137,-1.0778743745686477,1323.071989404265,0.0,-28.687154929410042,6.426936514068871,0.039510992211207255,1261.263589829768
2018-09-28,-3.9919769770776115,0.6074613273260776,2694.5719508885045,21.93996894722607,4.630313045166795,0.1563524466078307,-1037.4147931359716,-33.643962285830376,183.9394376342708,-67.16948210699265,-182.4428939932437,169.6967578964314,30.20733343724863,59.999134947502824,9.149516525184762,49.98391003440924,5.532322106047345,5147.881665192967,-124.57888252813989,-7.345096716104039,-41.238558732107926,331.6888767124312,2179.39844778077,-61.657965421973316,-185.6647193668157,1713.9487697884795,-30.130031128880134,-61.12676021693884,-40.00359565275129,-1.8036123603161325,-61.126760216938834,-30.130031128880134,-14.50028988822537,-9.819739066817672,-366.5728058596402,-4.850106098931354,-48.64188959119804,-46.48436463775501,-44.22552359033576,3.148735458947449,-189.13162063404184,-128.04192175417035,-77.20998149110999,-193.03447458198215,-34.29368027518429,-5171.214441264145,-446.46622774625456,-1109.2170870871469,473.55061611422263,-14.275784438288625,-5.942379370517955,-0.38664881635731874,-4.5677307738826585,59.22498654168237,135.23994311691865,-9.486358844892777,6.990394609515761,0.44350427331809517,106.97933662091691,-21.23760187997098,0.0,-0.9327682357406673,-1054.792221377089,1.3154922225711516,-54.567802559261054,-30.205773369903298,0.0035575943735502435,-1.9903787663269839,33.065269459907995,60168.273759691045,196277.21747183567,-123268.09602219751,-82.89496855645712,3.2326764762607247,-33.673525969506024,8.336630497072747,441.6220875684121,0.0,1.228346069925446,-0.46055792983548827,3.9063113616874716,2082.999942607612,0.0,307.4059446778375,-7.483933749137805,-0.22793854402158664,-822.283524916383
2018-10-31,-11.922651088636126,0.3712998831645716,3066.6450028995387,20.613970876058715,0.08215328170082309,4.91110742427636e-05,-1025.3376476762137,90.11588711910268,-33.282553006157606,186.65200698728802,-67.95311165415877,192.12187049626442,23.138731626035167,64.9550657115177,60.307521995766905,9.196543743105718,50.240820246359725,6988.988650388679,-11.695861757244344,2.94364748977798,-48.31731041009155,332.8884489782758,2126.274539665955,28.723680491439914,-106.43593640630607,1661.9592576985237,20.25344579168227,-9.915724601409718,-86.9005390130109,-2.7059301785903953,-9.915724601409654,20.25344579168227,-18.786695237902617,-22.25778150757369,1009.0893178172063,5.709807282543703,-44.66876338542121,-66.14485566248129,17.397385156933314,2.208492137327841,-52.11645830202219,-80.8270714472908,-25.447567243656678,-50.58749352544997,-19.231270598169573,-3663.038268552327,-266.4449066923961,-1087.1238839512016,388.03453112005946,13.431870926490333,-11.68636010272769,0.09526337273553764,9.83656225427626,-109.3437798357728,-208.0819356987713,17.573613802888303,22.12796816929705,0.01596329920677131,-53.215467494191216,4.8957902369248245,0.0,-2.3286856513353484,1293.31995766254,1.6366766230417227,-19.600341820486847,-21.42281387557651,0.0004528787291822045,1.3364689006912158,92.75070364446958,36738.94952123705,35075.41396586085,-10723.889341086848,-58.56832811647655,6.974723764776369,-4.173587766965781,0.37431066959675263,266.65462493871746,0.0,-1.5895250189131662,0.3769786839507283,-2.810035089626865,112.41666625577454,0.0,182.16275825342817,9.756695601583601,-0.025478508183835236,451.25307460418065
2018-11-30,-7.473325701507085,0.25459936534376465,1891.5633034669609,26.04981358351857,-10.93453802069048,0.872067013266406,1203.324504072546,-47.7246610630107,89.99686723374344,-32.60476585306178,185.21018746408748,-164.63498383797054,-76.34058308739841,1.1446497114248015,64.65653303910891,60.0303493763486,9.154276542688324,6679.25674166685,15.438020597601373,15.73200069985267,-73.20397949950805,327.4830546772349,2260.356947837879,80.79568953130575,-153.39039985708095,1690.8266391533903,-1.2272608795139348,10.645833721896043,-73.82509800366331,-2.5698562485785397,10.645833721896086,-1.2272608795139348,-10.76957064354536,-9.926075311520504,903.3765231328114,24.87173425108123,-21.77927583502103,-80.24548874634942,31.478367601575744,-45.95730690096346,-34.401660026160584,-2.5413718218736534,-14.390840231922034,-29.123168507094363,-39.72319990029924,-3326.423381679376,1495.4276917266754,-98.00541419515352,762.6143579241842,-33.254675656486285,-53.20042024172244,-0.23651355448155442,-8.840921632202253,116.58293599809247,-16.06318480694597,-42.5929987251736,-22.4990334749196,0.26343125412653245,-28.132641970941904,-15.036723614405787,0.0,-5.349959194089479,6865.893808708207,0.25691158090015165,-64.64624506037717,-4.382751688892114,-0.0009147950256020443,2.666946327765004,605.1242389965122,10576.255420775153,6060.15633137105,-1649.7173329568468,-93.59529744536212,0.18261434021836465,-12.221404002610257,-16.166408185093132,-1081.6241676515128,0.0,-3.4722571697878983,1.1866217399876362,-12.60299646768868,4098.535840127957,0.0,44.30908476986967,-15.275381282463854,-1.8564589911585578,-404.24922347005344
2018-12-31,-42.45098240271054,0.304966199912594,2408.078943579051,24.53507156327966,2.2800311986800548,0.03813877638947263,386.7831594139385,-170.6262956118256,-47.00307691043595,87.1955709101544,-32.48376438059961,-229.52572239565697,8.282574104056964,-150.81860833998073,1.1304725628946364,63.855724492012016,59.28683878884595,5642.532528901025,35.07969420614087,137.90904325182345,-133.9450346211974,312.5798769808773,2478.481951289021,305.4315393530021,-299.612358262951,1734.264042758267,-7.180839813159487,140.2200500469771,217.6205920963956,-5.5631172445338,140.22005004697712,-7.180839813159487,-2.188339925426342,-55.93646174973318,-564.3909015989393,89.75821344869345,-4.60447297802483,-119.1961732977262,26.919012819954418,-36.10857097490319,-322.8088683599198,103.16086384330688,5.16292872765582,-215.04570147866048,-25.991183230621413,-4759.406923656471,1871.686402933144,-68.16484974366972,759.645319987284,-17.170041615197718,18.43022705491049,-0.36545640062841933,-23.715613939859395,258.01579640589176,-123.43366859676775,-2.096781322768379,-34.8690221251814,0.1549521988043583,-104.37584345832556,-26.13101551693464,0.0,-32.82433518829124,276.15496420035197,-2.384022680766151,-128.9056792137535,-14.716093731586085,-0.00748516999274651,10.599662436768114,2333.1086543514093,1116825.4588707946,920050.9473102307,224943.0294879782,-169.10959760239393,8.730000135659186,-12.368198000839925,10.511972012922058,-549.5053995388298,0.0,-19.568344208974523,4.273948557397059,-36.04796474889824,-670.2340262271027,0.0,45.350986801433436,2.4043423020744967,0.03119149137588373,-913.4265043947446
2019-01-31,23.094498430937183,1.16818836920021,2788.81768547896,25.795413353640214,-13.600233798945826,1.3623975627581175,349.3675284459717,-97.10913637975537,-169.87778139552577,-46.712932608203275,87.12289591667297,-843.8211708445347,18.088152354434396,31.38940772423163,-149.66028767918712,1.1217902806452913,63.3652982388914,6843.076119533728,37.077806943691485,134.7181294669766,-157.12272775247945,313.985942379698,2717.048035815198,315.84160522086836,-275.9880185996644,1836.613181763878,-101.12849018788086,135.85225236193955,216.671599643696,-5.701891616930905,135.85225236193955,-101.12849018788086,-8.900798011442797,-53.790944216232845,652.4573510021587,70.89099699591031,-6.976652836873484,-113.88959003190195,23.175097346063925,-55.787960330762346,-339.39268011699744,51.63074643407444,23.98875885923697,-228.83118790146844,-47.89753512501603,-4604.484010191725,938.602606275891,-49.77355942373279,1614.8994561481675,0.07328506503510823,-8.992583291936384,-0.3871738215987399,-14.523770665465918,50.35133465609937,-114.76416180848429,-11.356057716647399,19.44863497058077,-0.29179611634331115,-51.839741857111676,-6.705613185037379,0.0,-2.538740832207324,-1105.1933001607777,0.037881094452103525,-89.55113558769517,11.776437671114934,0.005650872675873997,1.676348992065698,1171.873829638616,-60552.30348733906,-33887.434803714976,-13705.265510941856,-144.9954992112548,-0.274590656623392,-10.313004026621812,11.240440226235592,-10.339589388124296,0.0,-1.775815511667382,0.6377986951096801,-10.280676926159693,-229.7020457732906,0.0,-8.600609436368387,-8.505949967122547,-5.720190050279848,394.30540111022196
2019-02-28,14.822875243275417,1.2295976169968574,3992.614720180257,27.785171866191817,10.66227743522902,0.8592235361072362,-1295.915684732299,-463.54876057888384,-90.82807956558779,-166.95439494940237,-38.57637220693054,-450.5004653231483,42.29307784008872,-179.63819140263385,29.99626322155429,-143.017970344591,1.0720022764762476,6740.929673997511,72.31857584336781,91.28640119784806,-107.44647496210291,317.5949720026587,2693.717399600848,212.30061786338075,-274.499916180593,2123.3737349594044,12.213012438923283,88.60838491272912,190.31905994561936,-6.804143114033191,88.60838491272912,12.213012438923283,-8.608342539134352,-47.06096788594707,402.48925333661873,31.88850319243168,-7.126003087558336,-90.58448665769671,28.95009104000034,-40.83899008008312,-216.94836400680657,61.71041156650449,56.98792313916369,-89.44356966437735,-23.63786592917773,-4770.244918487833,788.3412346910953,-637.4311866210062,382.51219935798804,10.677432495146235,85.4311944985272,0.7331234555135833,-83.28565389555001,323.2346233422429,-258.78954512400526,-26.643312689976767,26.42207516652951,-0.35551827116422485,147.98470379274272,-10.401833259644192,0.0,17.54393782507978,-3215.498353295537,-6.6717310969741845,-76.00890935430039,-8.556024895631353,-0.016363854800056032,-4.108523414234369,308.11559081781525,-145347.68016098626,-111667.98599810433,-61293.11611399008,-169.92358516377544,3.4178783216636077,27.85936560202728,13.383109504755168,-255.5691514057762,0.0,9.37784181751042,-2.2242637808544217,24.575336765867853,4107.959568110458,0.0,51.90084966398351,-43.83709067051586,1.7668869306434454,1297.4795143235185
2019-03-29,-12.692923355543815,0.23672766967989015,2289.663130828963,24.138736546782873,4.475600022790726,0.14936901086487356,-330.27980667651644,296.71288079722126,-500.16967536532786,-94.32740990131283,-168.83027939239594,-86.28101865068219,-10.584767459459403,148.08791027932898,-184.08605989582972,30.73897518639322,-146.55911668596525,7378.082860355097,183.3382127079654,-25.78293262940274,-102.3168970341341,353.8738047517828,2846.3173046230418,72.82477217424739,36.4902816655593,2363.129950967518,46.96055432232248,-16.04249181153918,-62.83499579355803,-6.729437512023346,-16.042491811539165,46.96055432232248,-14.064274440028973,-35.64870969302278,290.7486405895023,33.979644634333546,8.414424026077583,-43.33611733370087,50.103793216772324,69.23653166652201,261.6661990044528,158.0221783437684,198.93816959830102,454.9696394292991,-44.15292289515041,-4950.1328480765205,640.9055727916455,-906.7312937375746,256.1663592860571,14.842371630383298,28.511131365143825,0.6396384679617526,44.40117412715017,225.63653258189512,136.72923977395124,80.49821764052197,49.08332454591874,-1.0530222486974443,95.35699487669513,20.65175369794234,0.0,9.686077146955625,-4059.2153433264752,1.2314718370403739,77.90515218684982,-19.761056678793565,0.004656617051334105,2.246931522009902,-421.3043021403082,-595701.8546909709,-484651.09684830206,424252.23553670803,92.95432628167009,3.7066710868668125,35.22762319636515,69.37791101623151,3613.7098973360226,0.0,8.089068467333153,1.6351510381368541,42.33375348327995,9195.027050414297,0.0,151.3473259582545,30.904169342285968,-1.0049662345628914,212.248908474879
