date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cashpr,chatoia,chinv,ep,gma,lgr,pchquick,acc,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salerec,chsaleq,sue,chfeps,disp,turn,RF,beta,idiovol,size,mom,mom1m,max,r_sq,gammaps,cash,rd_mve,cashdebt,depr,lev,quick,sp,stdacc,stdcf,cfp,oa,ol,noa,cfpq,invest,currat,dy,pchgm_pchsale,saleinv,rd_sale,roavol,salecash,tang,O-score,sfe,chnanalyst
2014-12-31,7.568562601011966,0.5320565964815811,6.258238990009917,164.8858465752733,0.15758432604239164,2564.84968663579,260.1759513003076,-215.1773582276332,157.4169436040363,-184.7623540310247,-623.9569137267807,-32.041124107611175,81.91893096964444,-65.49057503632949,136.68368986472257,-67.84179566673181,2601.26164087771,1536.4998916412992,-4168.860174545827,31.490668511861145,6.100958404447169,33.79713756399724,179.91434215212388,-1.0421895716751983,-63.748542855463604,34.259785312211406,-2.9027243638346505,16254.725522909732,22323.473824902365,-15.013629963078738,-2.902724363834663,12.340881527856995,-202.9080157125872,5056.487984655454,-136.63811551873277,359.5808429652945,190.47526189657785,-55.78036573306032,-9.87381719009019,-181.59350384531734,978.3283831302747,261.5025502468142,868.281796769115,-34.99582718536125,416.02749971238956,90.45191034965679,9440.96744346387,1016.056579840682,0.68610911441123,128.30575698923798,648.2285986489778,-789.7138586339356,0.0,7.122515076523996,0.5631554130500689,38.25138161937184,-11.847774276182463,186.4447580145514,34.07522013748064,-31.099606230553263,0.3475770044663302,42.67107611150266,11.176201244390455,-29.202850881100865,6.663081335592551,135.44773361190437,-37.270214008890434,33.24622493442678,26.99093578508939,418.390541108256,41.10679089706342,36021.41968634492,22184.77780402312,13836.641882321332,41.10679089706342,-14.189875230317597,1.80071038076494,2.073370213257835,-1327.1618935448105,2164254.793293059,-28752.748770707716,-1.0538328040168494,2829.026792535582,17.69859413779136,-393.26485033375866,54.35442918674287,-282.1039016376863
2015-01-30,-18.778293443714777,5.327595771947616,-0.14915401508202,165.27701630375347,8.951926751586652e-05,2655.2271499322887,6.476364029335489,260.6466776837198,-212.75741451570892,158.95735150028847,-570.2519338565095,34.06221235302821,82.86886618222924,81.90596960214359,-65.4802129942369,136.6620635139543,2620.575156719191,1529.605792657879,-3876.4888165290877,31.152176368063806,6.174436998833509,32.73058199653817,175.3220838285564,-0.57611359854568,-66.64662517612177,41.47094492498246,-6.498227622891642,16265.645624371618,21479.78921844122,-14.758509631074524,-6.4982276228916405,12.388303916462043,-219.26161511322746,4819.287113568825,-131.66589427726095,370.6092567540231,189.24700615653407,-58.65452837747006,-10.916084577228723,-181.98726362400188,993.4143186929851,250.2698932830916,886.9360529933742,-39.04409335124099,428.62124993934,89.99755458800045,9410.833593509713,1035.2937851368795,0.674457315357882,96.32250812234084,559.378521995066,-390.6736007913364,0.0,-2.611799398904111,0.18505254012145045,-0.5207937826517082,-228.74640544479166,-38.21996091732561,0.9050602355226829,25.746543625204822,0.5312636991542701,6.380079881706138,0.5451399975072562,-3.584944559681283,0.3052169066862689,-9.848409224572606,3.427755283932129,0.1399645257707789,25.30046409561919,766.6991220239943,-3.207770069500498,-11913.497731976211,-952.9875219583046,-10960.51021001744,-3.207770069500498,-0.5932741738135263,4.797070974515009,-0.2341004089788541,-19.330610307645998,-85359.41546804458,421.0448601213102,1.4525672337474873,-118.2718017979696,-2.0090402499911306,5.200438478356773,-8.648379136582221,-172.07588808655765
2015-02-27,18.178035860576323,0.7888071051262765,-7.8701285961618535,262.0414153855986,0.24864783227317983,2431.676094307556,114.78644437419963,9.610725447603796,268.14619198387317,-214.55171620227142,-531.4993682200832,-36.40579474161771,-1.98497395419841,83.2787342844072,82.31107523305752,-65.8040770926202,4031.431787730685,1514.7140478019112,-3426.457175332709,31.463913644933022,8.617695707093059,29.479640186426867,175.1603373988295,47.41623980817162,-86.22229216289652,23.0388695915907,6.350380899225925,15091.125986152403,22573.968197827526,-11.262435385731308,6.350380899225943,9.221718385280694,-282.4145381606434,4603.596734907319,-128.08965792949417,356.69712685177444,187.01189578344594,-75.57162304959172,-6.345052104333394,79.4072213537747,845.0389937963342,222.6979270837683,1260.1323567864633,-46.72972026129627,425.61733440236367,88.24976985011567,9334.48533248553,1046.1552449728897,0.4350807327959999,7.931806305382167,622.6003836900612,1030.605323593888,0.0,-3.18669687809313,0.3854450117708801,16.277332919019045,215.00772724428066,-19.66775937844693,8.330669182712654,14.265722318316648,-0.18514009012653432,21.185891436450447,1.340743233340973,-36.431103057661396,2.4773619514755296,-7.069772846232809,64.19240674831872,-1.5245744336220923,8.69822446417902,158.81812719805748,9.570402124132258,11821.525887008756,39307.606164512224,-27486.080277504167,9.570402124132258,1.9837280952060183,73.44691627198154,2.795290611253211,11.959955934387153,-137388.1186822541,154.7313948223691,-47.89458568578982,-232.23486311106717,18.39391206308551,-87.88555978095428,-7.510077048249471,159.11313884415554
2015-03-31,-2.7056599495766624,0.8544728003490214,14.763577615058104,171.3220786869927,0.8797437469935082,1893.0765026311838,-241.28987569258624,110.64941648913678,7.433075442119629,263.64118185765153,-908.1078442500377,-20.50469211381955,-103.38477122630532,-1.9639720083872882,82.3976066197542,81.44018585033115,4444.87203149054,1729.056986876907,39628.142518369685,21.71395326437763,14.074585115422316,105.85740348515013,179.6859676699717,-43.61789432608538,60.83801356962329,0.5103868750704592,-88.30686456874383,11554.733626872638,22825.92198208977,68.69769098525833,-88.30686456874383,-4.402610811384342,-269.466731332707,-125960.70972413999,-187.81612828956452,267.3612205297503,198.6238631674691,71.12138870390677,53.083867320029,58.18345515981361,515.7746775187916,6.331026268116366,1042.5202989843149,-59.48790133557965,453.6813906579919,139.72742096380102,9707.778984015245,834.5987073280471,-0.2132844805838926,-110.72963265032782,633.4716461958662,-214.88702236879772,0.0,53.09771209633976,-0.022051967758311974,-34.99274099521881,-481.3653156194357,-17.329408409102868,-34.403488075839846,10.932367985324504,0.954382334236588,-26.804962795470487,0.5649845011598629,-167.15331805475006,-0.9047256445676908,-383.9716971419539,286.15434391093186,54.977834248911904,-2.330646050518226,-3.418358277398511,94.23022606270928,-194420.72978722956,-259505.53954845038,65084.80976122152,94.23022606270928,-19.099965878568135,271.3018133645219,-0.48467432582042136,301.65276291493785,1613012.618709296,-2.6946471621813544,3.291007305490112,3102.6154207256677,-55.496512373197675,567.3662199450937,-6.807209038490129,949.954085932612
2015-04-30,10.092538452350988,0.8947428204302236,-2.8054775533648137,145.00846146068247,0.03159863311715268,1469.702444169526,255.48699092550513,-243.0600764373302,109.02095065332189,6.901509739850285,-1202.7828384160393,-7.507884484922015,197.1702596043689,-104.53932217731007,-1.9859046946343442,83.31778310179246,4578.233134247667,1706.3715831217364,60189.51213375169,28.453812316487458,12.052500294725313,115.77602504355905,-5.574342231566892,3.859278830311272,45.393053540532065,434.6023962029546,-112.79026863512598,4430.842860420407,238.6177983215581,88.60385918190235,-112.79026863512598,-2.3022205792360815,-2367.811003925609,-129639.91356893437,-185.5707097965399,110.53410184127584,208.99150267664916,33.33322387282898,67.21642860758122,0.0,-104.36977388482828,159.14208050733995,608.2457118644444,-123.57284341120352,284.17834498937617,123.98385310246998,9814.303566161407,366.0923161872999,-0.20264394353916315,-68.1652544670233,702.595259154261,-146.8886478708555,0.0,-7.550105353006018,0.36377538825996325,36.54350963834122,98.93744401020558,-34.31048112311613,23.816252527467327,45.456160103057755,0.32024604654180777,-35.40107325746169,-3.7268798439208624,26.051856669432482,6.368299905982383,-1.218140321953797,-249.25239127278746,-10.958940799150014,415.5029426514453,-245.52247041173177,21.09151696599733,42200.42818877939,16914.26196388225,25286.166224896908,21.09151696599733,-13.2762441966599,-325.1552253544769,0.5382971174124389,637.8190230750943,505003.98186711594,1609.4547779672503,-0.18151750899097863,309.3268521200189,37.49912393854879,2551.746257168249,-26.683482928773515,-31.325019908156605
2015-05-29,2.4941359084892962,0.7250487872720124,1.4640043468272808,202.12445311146524,0.008612244434460386,798.8302505762734,-26.905075181153602,255.08870797565575,-240.90584974353507,109.63700893163288,-1292.5235422893957,-72.95063753157021,-37.2143248284453,196.8852688344351,-104.38822057620933,-1.9830342591585546,3820.4319079180905,1699.173710596956,24075.074151780205,22.589282648928506,-23.512231525427588,79.73963056093267,-8.373236501953812,17.99215044739129,80.99563305505706,559.7049789159988,-64.88392047823429,1101.7930043525587,-3055.4957615017256,45.99129941016227,-64.88392047823415,8.150049243942558,-2495.3822702658063,-39166.90637249037,-105.19471824840862,370.797700375086,373.7966656777053,66.1641247205036,-120.38857327865853,0.0,314.6277249830149,111.04360925647975,334.9407288142287,-108.52835588915435,353.548286278962,115.1822440759178,10926.777466162088,358.48635165632317,0.681983045322968,-64.56014318244873,721.2197102162102,1021.6709777920973,0.0,-8.359958982743422,-0.5865010035228053,-4.7826237650137955,-101.25898497944263,30.75308776334802,-2.90369661569423,-13.361484616221901,0.40246883713988346,-13.897626127567378,-17.14889272295765,123.52140070202648,-21.101532797773814,-340.3762607686331,41.698830192189234,4.632828059949588,8.69208242465777,147.62794399914856,-64.49258522831317,-122762.95807995414,-96881.66627455642,-25881.291805397253,-64.49258522831317,-6.615088455797486,38.02667438524895,-8.727611174936346,-256.8555221483629,-2046903.6015098877,93.6555886088554,-1.0466946056384359,-125.9021300649365,-16.11957198314599,395.1526951321475,0.7435140808525773,-42.174598845137666
2015-06-30,12.807866718896365,1.2267588106059797,3.3745813749230984,200.37774925326306,0.045585026399604545,713.8696814337119,137.02460649180716,-28.814373388317023,257.5182455113257,-242.9965923227733,-1133.056896061587,3.037284439913544,19.575620417265743,-37.480299450606566,198.29242818043326,-105.13429396740578,3351.9314551128414,1597.1444679020033,8753.19181937,-49.063584458353525,-17.15368935541455,-61.151316909798176,214.73607411774884,-90.33689623413845,1299.677728600216,-79.16169725575791,1035.8290945446781,-1871.4726835564527,-3076.903166767051,-2.810387558665286,1035.8290945446784,30.82924615404178,87.74078603633315,-42769.97190129535,-877.3770540157323,-102.07461885968743,242.10598669093542,1240.8414639566267,-233.90239228884022,-170.83696288159828,175.79715052304397,-143.47871504183743,-35.40519855540187,-300.10268043478135,201.18544400570883,49.281887930753655,10573.007453017488,28.423573886434504,0.6798785427461767,-28.433756940315114,437.63717722825976,-883.5652334745523,0.0,-6.694076030431347,-0.034156733121967875,23.61449716738116,138.9420187428807,271.2156092832571,22.94247171908188,14.029134810692199,-0.25876320494200344,41.572318648832606,-11.325964096154138,-52.86541464301173,-16.313001869218226,-216.52519283990932,545.0852895623102,-109.1525310277624,-13.553490386738872,-459.48626393367886,-125.01590063533429,-44090.890915492084,-35567.43855334818,-8523.452362144133,-125.01590063533429,13.228169392272882,584.484134272022,-0.3666638154155586,2386.7772503354195,-2879698.3930575736,-7194.932923401076,25.575481971462636,-2145.6417713307565,-13.04909029248006,-3681.449407152435,-5.107078581420552,-3127.6503538859038
2015-07-31,-6.207860587896577,0.4068425592883667,-3.8589163439623224,190.18221118822905,0.05949774744888562,761.708741955053,32.021853306437144,136.97866667262875,-28.71063516394467,257.24600124530826,-1270.9936775666401,44.78967463676379,45.114610021015295,19.64666697102855,-37.616328146157635,199.0120985336167,3391.008783690121,1597.2047040641016,9328.139000125175,-48.3969773960048,-17.361905818161976,-57.77849791961014,218.5576137627582,-90.78736039391032,1297.293020335541,-78.1123841173705,1034.5736590423314,-1881.0764731067188,-3070.1995871760096,-2.560012636229054,1034.5736590423317,30.95049158517424,121.24052447841694,-43020.339746786565,-840.71704635169,-98.58701914806342,245.85739671345206,1238.5099272050902,-235.5549703504652,-168.71785615339272,181.2850362545722,-139.11872844064862,-28.893318070459994,-298.86324471452645,203.41956050163068,49.899311998636406,10546.49670696101,34.524259796257084,0.6914141773985499,-37.80276422473031,430.26565777158635,1113.5043216615313,0.0,-0.5895613443046273,0.1453402767290619,12.077277221679196,-90.57006867981863,-83.58463049760337,15.298733271473111,-28.904644526682205,0.07354382039602458,5.353880282775549,0.07556110973751018,-2.559175224025381,2.895306827919512,7.64470315897006,74.52920933997939,3.561399746336292,-1.7676675406208915,-34.62675839036092,-0.9980428991335586,-2498.826598783955,3392.034301757114,-5890.8609005417675,-0.9980428991335586,-0.3953563884626661,72.69090022105229,-0.006500940251331411,-96.49711159121216,204400.62365860865,-5.696303083879684,-0.04371475809105618,62.43398498373972,2.1883836886781864,-44.091927134707475,-2.997485771924538,1490.4965630772417
2015-08-31,-11.28004377827257,7.286611347581396,3.841805897278203,162.5511292278076,0.05871287320786347,867.0536707534752,175.18252410369922,35.60299836891973,138.10042071919526,-30.20936532256448,-1312.2159458991187,15.66307988569472,-51.93134602101532,45.49846287181466,19.81382854290121,-37.93638266483309,2164.988661265052,1548.0745237645262,1650.9411284177334,-31.75941772802201,31.795015688103312,-59.49163324751647,213.26880230323283,448.26239090847236,1098.9677428127,-85.1855766637887,1479.6867117530512,-1138.912554286218,-2798.7215331417233,24.932740446579178,1479.6867117530512,44.19119007059498,191.7297009241089,-48821.73739261983,-785.6623105146355,488.3429802183379,173.21630875779755,1039.947946340745,-24.846901536992625,6.870496323816148,-106.37529432310448,-107.67733969065426,486.06686518444343,-290.3753561219773,204.40915394631406,50.87462267937463,10568.829820151639,115.54450103015213,0.6119833631898713,-56.13435122946961,425.4347838439577,-1009.6334152080567,0.0,-24.374209995460035,0.1929563851850311,28.415968648641865,14.219277906906655,-25.02035092099402,2.3044935254288816,-6.135256756966214,-0.6221270964686461,8.882241527767633,2.2760614180832963,-60.40993173320713,7.24860964804293,-181.0921771942767,221.867423394433,-11.51902735652726,-13.726927781645031,-228.77355600046212,-6.477720603508928,962267.0505659049,179934.8394546681,782332.211111238,-6.477720603508928,44.16240384011183,218.78545825226138,2.041058073570026,14.349565985115078,1337131.4264267124,-55.44134598387973,1.3191720148830655,-169.89825162077068,1.2537682785714424,-270.2695043827125,-0.5431888275925374,1575.7169335321764
2015-09-30,-21.855884146124524,0.8597983581045234,-15.6299509431318,208.06269618754442,0.9737619831717969,1257.2570229604758,-59.12086080356825,174.410204720159,37.323595652929725,137.31337170282032,-1354.3266873185696,-13.951789652321409,51.306514909754156,-51.761846510075856,45.34995974612735,19.749157886251933,2008.7270806899462,1470.3456545723345,7822.120919889112,47.94544933932631,27.568844487762075,-70.97682085237182,195.73395772328544,841.5615551696898,-117.08790072557309,-79.79519263782379,690.6849812892095,-139.40032626368105,1243.6814482829054,7.438482758414644,690.6849812892095,74.57097772454424,114.35427359044716,17249.25616143353,-762.0679922101858,821.7196855701517,176.18528026963304,-107.98051852322129,10.489812876997842,1342.4156045315635,248.28550942566963,124.25127338384564,1681.671749092076,-27.788344629819154,-33.56862675789434,46.5665837726298,9026.703108504895,1441.8479869112914,0.9602797175857501,21.939624846251938,520.9854404562553,906.1889272127423,0.0,-1.6182474342167552,-0.08456215404268264,-10.99343187101067,165.53219059283197,-294.9231012622455,5.627266054426514,9.206056981022016,-0.11462413009732764,-10.700372321859504,4.829854293015485,30.63697750051027,0.4461581557584964,63.69706953042623,-141.32916107215988,-22.42512360045947,-14.58178372948214,-121.85131574058323,43.84657612999245,56048.19330053078,6758.533196337521,49289.66010419326,43.84657612999245,-0.05136441800310365,-107.24908326015066,1.2065747678126284,-3223.60495630458,855508.875208158,-3661.1519008913956,4.005411932036367,-4257.698666579885,-11.552419046446403,828.8615238444027,36.394445384123415,2043.9038189229836
2015-10-30,15.990803757618353,9.854471866585067,-7.798874080962982,198.6673891674683,0.24317760895809043,1425.2445671191063,-154.49995863788956,-61.09835190641362,175.78243134113316,35.40075687338667,-1319.9670647358366,61.56276891830409,-207.83282668708287,50.98199887770829,-51.434450485022055,45.063119195446035,2138.2012422102757,1455.5267417107927,7466.545213390523,57.06314245477895,27.32377475455028,-78.8164935604556,191.27250405494294,853.3121115022104,-131.7661972620339,-92.94865552304181,706.6455375165458,1239.1092798994628,1243.0692116491125,49.22845190592193,706.6455375165458,94.9537510600144,90.06305214263769,14809.052456211928,-801.8067383470884,823.5504168291817,172.71817225007524,-122.65806894770736,52.04511500753518,1317.9175444317177,293.8255528760859,147.49067009746997,1691.7733745981293,-33.11827652922728,-38.18386774552981,36.41293878219724,8890.695799388226,1446.551645611679,0.4133000988642218,-14.71268967133977,422.8224073615974,-505.1232614740311,0.0,-19.038255744054652,0.2517928560554594,-21.23431434297072,-96.87552643514437,-299.49152545316906,-1.4638062088939705,78.48967610288457,-1.250847879426559,-13.917837158269549,-0.1734377104569944,-30.765082138371454,-2.971165326648702,19.227229509013796,-191.93808486058333,-6.54040546649378,-19.754585069016343,-321.42122967598334,6.8453620391642716,-18342.689202880953,-8124.901493001962,-10217.787709879456,6.8453620391642716,-3.0747425818243244,-192.54695078635268,-0.03556228963461727,44.13819063911046,-442130.7771832794,-13.613738080959365,-1.669459281095527,128.33167103001324,-16.581115954085135,174.68285610369912,-0.4628411995277304,-1311.4914715021996
2015-11-30,10.520093593694254,54.56184573173562,18.533885420900045,149.5815038734445,1.3834348732935418,1410.1752046826132,-259.52303734616373,-153.28998343913034,-54.80921273182163,172.92896057749473,-1801.5817933264577,-24.333148171925824,-102.64408744035946,-205.0866837596996,50.3083620039113,-50.754835264102454,3893.270152448917,1590.64447712739,2663.9242772835605,71.59030527860612,11.447391791741488,-80.06701764886469,206.01008398965737,394.750973130233,-5.699494971883021,-137.06351751356738,157.00336362401572,11395.572269402008,312.35821184345895,98.25896201603726,157.00336362401578,30.096064307887154,20.742309148466827,-41492.02734385043,-766.56176948553,-36.72593096871499,48.579075572626614,6.798539796707465,19.528027925815735,1408.66837934269,449.22219176325024,54.049777901491154,1601.2642875442714,-41.98723279839088,-128.13523746806436,61.576732958541044,8788.115061301034,1438.3541836370084,0.00885344678112443,-86.5216700092127,2580.2658768850806,1575.4660215365952,0.0,20.036405811314864,0.08485172429665155,-44.07861467133807,-68.30864783715083,23.727741232717165,-13.890251527368036,54.314918811825805,0.23736233359309722,-32.76562905759306,5.275703620573211,-32.47779409470701,8.14751174124865,352.0842706827034,283.164079817273,82.47972103836963,-37.88217765528964,-630.8677895650799,8.037961469071192,59692.547190428246,26668.849216420902,1588.1083416657057,8.037961469071192,-19.661873533385055,279.486681236157,2.5967159804062057,56.03142683083911,3065550.1110346727,-13.88304860507526,-3.20214272447447,661.9732691003101,-5.777508786660064,-423.6657436134883,-15.171642911020243,-2051.1387417172373
2015-12-31,-16.762380902755144,22.377357037741362,1.3942145042253793,142.56448636438643,0.007785821214437769,577.7923760377984,227.45993946002105,-268.6982531564057,-152.377879174558,-56.9611906927016,-2032.9504858887728,5.058445811817996,248.24265713898583,-103.6993039990688,-207.19504547902199,50.825549286217424,4311.501985635414,1594.6465341890828,6522.0973084369125,48.19979003838972,3.90541399067428,-180.00208066759424,159.88884956402322,344.39559734158263,15.470216362705557,-95.80356733159395,80.49484553439703,0.0,214.9338850965465,65.42147381285079,80.49484553439706,9.034084230789588,-331.1220529882888,-48197.486760309366,130.24048067436527,-430.3933942486901,-26.432255743655475,13.233639014113251,62.83286295592407,223.01173096428303,173.7233217990191,138.83667396163503,815.177971557576,-74.50538948335772,-538.3192773081491,25.138207940390703,8890.907725815474,373.0048443228013,0.5324914693438162,402.8224910815986,552.0995959635284,-2231.482195362767,0.0,-4.389269696141696,1.582645133446416,33.84152473897757,238.80140022390287,225.29381225989738,35.322178761030045,27.210509872488046,1.249423634060151,-6.369809098642236,12.701723887703935,21.78102621207529,2.8931538415515092,276.5967553315604,20.55392093669434,69.35704753026874,19.02222637848854,400.4706103242861,58.97149280285046,-54892.04592660675,-23322.71021588007,-130853.0363634585,58.97149280285046,-8.956269025051206,57.03970266662782,1.866578158430766,917.899262273042,993216.0808119625,119.09251717464542,0.7680676142327059,2393.775153235807,25.102663395023683,-257.96491125397915,81.42254134500459,-20.66203986993537
2016-01-29,-31.604288912231286,29.034392801476738,-5.497822434883676,210.11613672970356,0.12060405176949046,352.21645277676504,141.03223656884242,226.66656455632065,-274.23039054812216,-154.6191129642375,-1663.3876114458658,-14.111673348655184,18.70930400457441,250.07774623929498,-104.46588241339747,-208.72669750844628,4333.071657568103,1605.4871729478862,6580.484136112298,48.007919453773155,3.953961555405023,-181.8064714275885,156.69068179266284,347.96769572332636,17.87558916591562,-90.26219380127446,80.95939595621867,0.0,215.451934536155,66.96296970130379,80.9593959562187,9.478438864600909,-338.83071997367165,-47788.274822733256,132.01612483345534,-442.74552427746374,-28.433928264319377,15.596653356618564,64.28289753304831,225.85584961087514,178.7091648774532,138.9173685237146,820.4774698020617,-78.08736038751725,-556.3396061591473,24.774740517881185,8904.985644363316,373.6300423303281,0.5307150526441642,441.6839021046562,557.8229301846466,-293.29410012328117,2.5062218957018105,-1.68154800363709,0.022093673924743484,24.58469985023703,-74.93297660237408,-72.35466533741172,25.420914091578823,2.779494344000227,0.2602596877105754,13.120713568671476,1.0139970450174758,-15.328723415687818,3.736821847559895,24.38054331077001,174.81307044293408,0.42891711949516775,33.94176864857275,592.0327488312505,-2.6395431335534454,18977.439179702196,5992.541396082612,10097.587964567589,-2.6395431335534454,0.06269510669510936,176.5368018882291,0.015021529113692367,-3.29184694337647,4301.5925132371485,32.62248340079634,3.6181169707636798,-2.3098076889618824,2.906484821225604,-3.675729857199258,8.629332338485739,212.23504292637676
2016-02-29,7.5019925015187825,17.867240765244933,-14.811490532399409,150.79716350139637,0.8801797282986398,16.095659037049018,-221.01185231285314,140.39669705743756,221.4263627732826,-268.6817826245777,-1783.6961878974307,72.15249331511806,-72.67921021295898,18.50179396495514,247.3040651329681,-103.30722256195851,3168.2472082478193,1557.3791154403038,9178.744507815636,49.30224029025822,3.7011638141492322,-171.56504600736343,156.18096987266534,121.76580684299351,0.44888214344480915,-60.566525423385926,26.245084361059305,0.0,240.16936862661777,42.55528439066695,26.245084361059316,2.744614736480991,-296.30679667542756,-45170.30150907112,43.551650406461924,-465.3150560298674,-19.481017565055126,-3.1558128473637446,104.33749607383457,-1174.1311630940615,101.58576845824237,162.42083958149533,398.3155582324828,-76.42002055018312,-548.1330965640017,30.005003340446045,8747.738523627993,393.5867482339725,0.6332222625756898,246.52311221559523,869.8504494911907,877.0869101397675,-0.013773538416772979,11.572311066227883,-0.37876489753505993,-37.159022669708065,-249.97220725186162,-137.11484101451688,-22.97127132040788,26.8258120325695,0.08367348407847719,-22.34495223095189,3.1057306099767246,2.472120151164745,-4.6081901953581905,-84.55083195806674,-85.48681406131982,-7.777177246954011,-0.9384425020848539,-31.961332578761358,-22.32905004383754,18256.942968471907,59162.2485627057,92701.29450989119,-22.32905004383754,-6.4506084243339465,-91.49066699144623,2.0783195100386003,45.970120318312865,-315875.3256869018,-5.820975920544015,-1.2242609369405102,-157.14405307479956,-21.260000527948932,420.2322620527357,-33.02997218685354,597.1606111098693
2016-03-31,17.376029700813916,27.06558469761827,-0.19749134128309623,192.00159525254483,0.00015802863569370717,-614.1540865591385,-397.4126820699607,-215.45588156551096,135.959931958375,215.14906819370339,-2125.9839300359013,-13.913417280017331,-193.18426905973652,-71.31327009891022,18.154069457705457,242.65620858716025,1881.153298268876,1567.8339549672482,14742.135623754211,4.832810828351791,-23.441520481005693,-163.75764790338712,123.48697295325286,115.95655749150805,43.514980571588154,-56.74120098011707,98.03936192053965,0.0,-929.7915396776777,20.992676823746372,98.03936192053976,6.2817228348423315,-242.1364953740747,9460.42657637913,7.441839099828982,-285.12897708022746,-25.34650867307566,39.992595449269956,294.54113583560763,-1107.2232974094593,-186.80107913055076,98.79237228882954,344.4936139615084,-54.26443970131409,-483.3872803696938,6.850880192160867,7887.829722988257,273.43535355256984,-0.75449434434686,252.43798990300087,704.5077708429636,856.8016245612716,2.443724091535949,13.172001966349626,-0.5652546872204738,-62.26736244381391,-478.21331624516665,-98.62563597148414,-11.895134722899627,44.545325527054956,-0.7864681263755628,-75.14001404170483,1.8945635461382864,57.43441040730721,13.226997622075658,-65.17529200838453,-503.4988996589336,-30.107127609342342,-57.93397136666272,-934.8477052713788,36.95131925381098,-24794.147878675256,-63133.98171684123,38339.833838167135,36.95131925381098,-42.54990318629781,-508.08477590601524,-0.1872388319245939,175.96138595985732,-16575.17048389837,-23.18577413791104,0.8799936311973227,-595.6273524065946,-71.60619259801183,516.650617289325,-1.8974878512613316,797.865355535029
2016-04-29,5.828779600937956,21.60068713100143,16.63072399438902,135.4895760044253,1.1187773267069367,-840.7753110596392,111.40069208218945,-398.3881934191737,-218.03722523203913,133.18299126092447,-1860.2760994169046,26.73391119176575,-2.611352567790486,-193.93240206367435,-71.58944067552807,18.224373621616902,2397.411611821514,1471.87943872633,29943.94604215107,6.67275650498644,-32.5894630105454,-84.64544300513163,152.63674268100777,1272.1298108424614,313.9339599252993,-113.76774064990593,323.15637688141896,4023.5395952583576,-867.5606068313581,-253.7326986335532,323.156376881419,5.320252114315069,456.0462216029702,8640.478614191195,276.9767075127451,1456.1136200362112,816.8859212889338,256.8066605057633,204.1893529707563,-864.1197338496909,-433.5516405059386,-235.4418868488888,365.33403593068675,-62.521293174479595,1385.013082137152,-77.31101672828713,7841.8817081366215,229.66561425645492,-1.1313078863758408,-577.8573377120381,1148.944611124905,-1090.0661038013554,0.008171237364479111,-3.6406323338264883,0.10537839080710043,12.589434349072235,217.62681293001492,90.85249935303574,-9.335005145258208,5.65104835751788,0.08157979775496793,-0.6928972705461547,-4.582633012626005,49.10890428919464,-0.7360624887085692,37.57871337490997,680.284917780169,18.61228502518759,-4.403949120956668,-109.98923263070719,89.19611687080817,-34197.56538735982,-13924.240716586122,-20273.324670773698,89.19611687080817,-13.13677020245937,552.2509777414198,1.7472111385247597,-38.77390071587148,-435398.7728719786,-308.27959692836487,-1.3045474326609394,2375.836290563463,53.257049731103734,2220.1336904984987,-115.2106394282074,407.1119634935651
2016-05-31,-7.501261156269225,54.44257916993897,2.2756423616698327,152.9038369620952,0.020838105492058927,-888.7956096482067,240.03072613538293,112.38119342066472,-405.51282352182426,-220.62444110088268,-1741.4352034831782,-41.151784752635294,221.8007357707376,-2.638263769883587,-195.9309656160299,-72.32720313989778,2951.769207096485,1524.5195522666504,27506.825030007745,11.572160168778503,-0.7973628019110333,-102.38587434930174,152.2054641237526,1128.8964558526081,432.5689881662255,-86.07434894581591,268.9967642865311,1798.36920154269,-540.7474477201276,-271.9499334668286,268.9967642865312,11.550907337879913,338.4392848940223,-9544.022566114452,328.233932294259,1490.4226523394643,827.1689326102579,371.09526514875023,-24.211076059924665,224.3619478216111,-148.4298695425464,-262.54351717261017,705.9395093353509,-75.23539835167229,1423.9556686892447,-96.68909292974061,8218.87577894273,199.6348632249112,-1.523099743719517,-589.7785589560576,1060.0460127077558,614.8599802546314,-2.459209823992585,-2.960823952297403,0.494438398400721,33.63143251586962,-2.566508539149254,287.872659777938,57.45126758997287,12.54037673151538,0.17445206991584628,8.293515595648273,-10.540186157828611,-73.41009140703268,-9.22885600050654,178.4552009416875,418.68826356002046,-18.081013257551376,63.866260712839676,1093.5582108238832,-139.3571975387506,56734.02067737328,-4809.8929399792105,68268.5756539721,-139.3571975387506,28.549859902696966,421.3928739165058,-6.389868651446969,-123.18648620555074,264749.8172647655,30.80965562019105,5.027551668833553,552.1402624879247,21.715142441539,1574.36096958792,0.34396706910368735,448.8946050062989
