date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashpr,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,rsup,salecash,sue,chfeps,sfe,chnanalyst,disp,turn,baspread,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,egr,operprof,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,roeq,salerec,chsaleq,tang,O-score
2012-04-30,1.30721513140429,0.38864365899429515,0.0,4.362385567098056,0.1336032646817165,117.86950528096189,191.63399224550068,102.11518114213595,88.98939967103874,-146.91601433749324,436.88519310977836,213.07007367495896,-1.856815039419819,89.30634351346336,101.7267484560002,15.223534518994663,-5.789652364834685,-1.214162857065944,11676.743149574197,-53.61105061239052,-32.092707096275014,37.395642002762685,-138.75000232628477,280.94902115135716,-68.49372734055542,-169.71389718108887,-35.473402684133475,-68.49372734055541,-5.122543895147008,-37.5456493801676,-15219.834022149787,-13.346960675343343,-8.069635126553173,267.306010420512,276.7498356735532,-8.661079626893704,112.75434701870161,346.36811803955277,126.39592655473075,57.9050842784485,19671.529866033274,0.3201356340051158,-668.2379099836245,19.666844476363593,-1322.9723960237516,266.9158991287997,625.4475176902233,-12.817781028605268,4.26556229645368,-0.46749382663719175,25.668985359122416,620.3198827034803,9.070695625367762,-31.220322246651904,116.28552662920038,5.13170819860261,22.442547749285865,0.0,4.7612464690487,15.029851230087218,6.219593123330924,-97.14924214217012,122.26987460603141,-46.93353868853285,-109.8623249658841,-0.11858681123842185,-74.54494245343595,112.86949563893444,-895.4210440544839,-15442.467478699982,-364683.50982573256,-813020.7946911845,112.86949563893444,263.1059375826144,5.924856158841973,-31.974282106263953,-24.858105131543823,-212.84909836964306,686.4149752736412,0.0,-5.639006166338277,-17.793470494194707,-13.117299295452725,520.3892905966832,-250.25634752347466,9.462895247649044,1074.6940495823583
2012-05-31,-10.18294248539801,0.11379921994148753,0.0,-1.2190189634437758,0.010405949394400475,96.19999751322558,56.327793142181946,192.1241438612853,102.95142296378275,89.5249960944769,366.72641598848793,15.194077158631504,-28.47586690822432,63.4984526776166,89.6740314655415,102.14557312555702,15.286212152077198,-0.9091601014542101,13119.613054276208,-69.93682180152908,-27.486822313826693,36.37737968762104,-107.09646809380455,210.24953034203557,-42.6414496539606,-105.21770761905083,-37.417922917451044,-42.64144965396057,-6.57512485424776,-15.325873992768587,2427.189590778644,-3.200024928139963,-6.026461783477712,175.75197054749657,16.470351033955566,-45.13772696920902,20.176183014419426,111.56671208160174,41.4461109377644,48.77576108509828,19764.265705882437,0.4535325391152207,-282.9982850375231,22.312087735817105,-428.4917255790855,229.57016851517804,-339.57120564423167,25.98437067298866,-2.987646941304604,0.12671170346419558,8.501250724236343,-582.0620758404104,-4.138249417908469,-48.10782347397537,-770.3104529627717,-14.271497384786471,8.288317616518157,0.0,4.416987557471771,-105.22482610014981,-1.6007153782543355,-14.477487763517843,324.00337774312356,-22.046187364459342,19.90018830649845,-0.36629640452515666,-0.16221643027726884,-18.858853622094358,-759.7628928057097,59298.30354545638,-39484.51004678616,98324.09770979173,-18.858853622094358,306.8003921817626,-0.40411308111940514,10.333064097956914,-4.2014320494670585,79.12980711537129,-173.51251881393546,0.0,2.3703441228748545,0.2646380680356444,4.040032736837247,-283.03378854551374,-48.08108741794593,11.033684294588284,-17.76804126177285
2012-06-29,1.0408524552532539,0.2938517034087989,1.4292841315320435,-9.13200119520964,0.5834630357220936,85.61775100778992,16.350224452302886,56.70081577704306,192.49470855689583,102.94748518842506,113.80777496232,-175.54959522682293,7.298096758814526,-17.72298794079215,63.585591678193325,89.79709124337995,102.28574761454317,-1.1989371513888125,14775.047433153573,-112.52757091533846,-20.015953052056304,28.862119341137877,-109.06291254797173,221.80946317987207,-30.342517538801303,-42.39477165092708,-37.74872806760212,-30.34251753880125,8.882878367032788,-46.47727323402271,3307.681114664088,2.191945168690989,12.977588702254703,192.33296994191727,-16.81445489369222,-42.54440247035011,-127.24154883485224,-250.59437775072473,-119.9835643677279,39.95279377738312,19565.497435581765,0.4618970512808537,-338.19769968930905,21.308321479771628,376.70143241569497,232.29966370097006,341.3781386407509,53.39133171069922,-1.1889585618015417,-0.09071656909235948,2.8452442337606954,-309.8384469708585,-3.4927204957387517,-13.450328319629193,107.50164030581936,-20.654647375720856,-1.1563367474102506,0.0,-31.730650046932425,0.5080783875515635,-18.142244400617358,-42.288346258266984,124.17482932886014,-41.33266619987347,40.373718334711825,0.07648260362750392,0.8097719233510787,-51.01345395027627,-1165.8382230361112,42042.589822663926,-39257.199848259566,55380.11290670512,-51.01345395027627,131.691577477819,-4.584155196389506,34.11389350122484,-24.22526199989082,-49.61551210810168,1656.168227659713,0.0,-10.986585752102876,0.2788576383559871,-16.302101200103692,-542.9300468540205,-118.49700143388353,-3.2814742099562864,130.04527549275826
2012-07-31,1.9436566772464596,0.45329552986141664,0.0,5.426156178972405,0.20707547407188254,118.70218502296153,-149.82160463701732,16.3801066065677,56.230011251216766,190.42692005894128,-70.25201570018831,-223.6053095233523,50.54339645491758,-131.26016978764332,-17.53706137513731,62.918534253939995,88.85505681687962,-1.807415231641998,31558.714686167008,-47.270948655673266,-46.029700428022096,27.85900788866306,-27.01229638240507,314.01659275670653,27.40515961215547,82.16489846116752,5.931802901867859,27.40515961215548,10.237962131356635,-26.492157292631525,568.8981464121948,-5.561567838154148,-1.8842881189597815,136.3205820187897,-182.17438209629316,-22.88081420090239,17.684033685311384,-457.38689400462994,88.88411516487858,35.46074564199585,27775.78454674969,0.31499688452396923,145.90045806566323,21.65404483456406,2068.482308392409,216.59275489823528,-321.0864692003431,-64.31522885800845,-4.077226479768143,-0.30850229063022283,-21.780618062893154,112.55778462530748,-2.878747623317622,56.96170624019021,-738.6870243925068,-70.84130218100836,-7.9754266520423585,0.0,4.997121612751073,-15.509655345144864,4.251597072445065,-40.46966254660208,12.07958506479008,-56.69870487302643,77.82120939642137,-0.31172968106828236,-15.527502422036235,-47.48954802292577,-1579.064650717724,-83547.1998117948,-32998.69251031219,-31470.63948729029,-47.48954802292577,-62.06463979984619,-9.781127963015104,16.415588721529872,8.25150463835061,58.52717214279294,19458.690117879043,0.0,6.550972199121581,-5.351563926888652,13.764291292456392,-295.1174927157763,84.75682842821273,-1.5372813677261092,178.91410278611784
2012-08-31,10.976269009366222,0.2808494290696236,0.0,1.119783823205916,0.008811532297943644,141.42041744899166,8.359735073364575,-149.87197503703646,16.58157404043893,55.84362354800321,-90.93280671791616,-145.63782422831798,-20.264313122585268,78.48709822115008,-131.40421192494625,-17.556306175799794,62.98757972420388,-1.7696647708309892,30668.595715008792,-50.15677471281982,-16.01924028091624,26.592376929010303,-41.468525779875776,69.50452048582048,13.296142785986342,79.98693909704204,5.4036592375394745,13.296142785986353,6.304746240404883,-33.91210089792406,450.1441239113233,-6.684684724105538,3.7150178954178923,8.480273266218717,-120.62280501553109,-32.254940277508666,-137.4820179388622,-310.4795225786446,-37.71006304323561,28.547965854753617,27516.25060253963,0.3140994764982716,336.77641515520656,19.51505721481288,645.7097483810255,210.8363147026405,-93.72851636674272,17.548371090153353,-3.0890415683079198,0.0441055987481338,2.254458105273443,23.473518022157805,8.936381543147832,-62.297557056298274,174.7744886260316,12.03662277346973,-9.004158748737467,0.0,-5.425082916078281,1.9282577917366837,-5.3251520894470445,7.383628136111611,-404.5136488393114,-6.083720519549445,-19.287410180192715,0.07755285947057677,-2.8265131420764504,13.014653657937316,27.140205226317022,-43780.74801838212,-43297.007055497495,7683.712988321204,13.014653657937316,-345.64081905800595,1.9273059785500735,-11.594640324873353,-15.08552635423763,-76.75487783724867,2207.70016118855,0.0,-3.2834174678872543,-0.6184035869292828,-6.4178803379035685,120.1092778019165,-11.267765342439532,3.567684850220644,20.174694859062583
2012-09-28,3.824617550252418,0.24936253974406725,1.4238936818602814,3.5850520572776468,0.09026374944370097,142.8873545483661,34.60011709829948,8.012123499733457,-150.26349843510752,16.517055041559505,48.701081222164106,-644.1470810621572,1.0170873189801615,16.209143291295394,78.61025188563315,-131.61039753498721,-17.583853677100514,-1.6591246219792304,26051.21856168648,-60.42006602796818,30.557268562850844,25.400805733564255,-26.83851091905839,-261.34535045961104,-25.970990496514982,33.61522511504865,2.4397466241065024,-25.970990496514982,-18.234800881962943,-4.507971169297284,581.1334128486408,16.274668542862443,-9.140319650435309,-139.003592281105,-64.5783873224491,-70.99304705489925,-384.9333055910772,106.9754843463993,-280.54418022088254,28.822007093901522,15204.711609216683,0.37238997260428414,372.11779107686647,24.229401477590827,1429.5665286885903,219.02795605114974,-55.440033011989726,-33.788679034779946,4.915309068771705,-0.0784660332220799,3.2270891591247164,-206.34240281613233,2.2106507929236727,-23.723364536731424,-185.18377271701456,19.527810790897206,-18.456602328569375,0.0,1.6233249061003505,-29.455740639314712,2.0947384869400594,29.05743076322301,-290.4461771388992,-3.690251596941323,15.405186582782221,-0.030378382983622387,-2.037574113937353,2.0332247715759095,-754.7647973243468,19147.424062520266,39259.23982697795,-7864.920111502521,2.0332247715759095,-161.81367240572035,-0.4952711947288382,-86.25963209743168,-5.499686839210682,47.24575628518734,-1025.1107170517644,0.0,-1.0001767901807028,-0.43324701360501194,-7.120002645664215,562.7586345396085,0.8443927918414289,-19.28199510232605,73.77314664418918
2012-10-31,1.8093657812202597,0.1806740845317329,1.4314846504687389,3.8551798468119496,0.10382515555718379,99.87903311171183,161.6233955228923,34.9100437139146,6.445989565680371,-151.7148514302381,250.383253824045,-624.3971692824352,-26.0090136539009,52.40777429913957,16.379289572828455,79.43541838631434,-132.99190298220543,-2.3834553347916723,30157.659903349217,-55.56878465398483,80.16692781816772,25.27434442905992,11.47542682581764,-198.9850638598233,-32.365129173884725,0.39611531600636773,-20.785852584257896,-32.365129173884704,-15.66078535834777,-19.532582419247365,131.8855527890619,16.406198733118586,-0.5241015877154314,-17.035531132593825,-53.5623325324147,-63.893430095643126,-486.7559447071061,213.91087849187346,-401.1161080992583,24.952162514119646,16775.521161124932,0.30277761737574566,780.5706036048997,29.85763262883547,749.5723525434129,167.2092352339789,-178.60493142451287,37.08042682199044,2.369891728218164,0.04307976477968545,21.622465559574266,-82.48336175241161,24.70473566898994,9.866117313657696,851.0204975741594,13.981180987415655,-29.189023336076247,0.0,32.031633432388105,-12.440983389312748,5.270567307762235,41.04747258416751,3.493104446088182,15.111046161357137,-9.809195940355586,-0.026252115856419955,0.17227343053950506,-23.003224182065594,-383.57738885555375,85841.15692772344,23756.265363930957,50002.67412168393,-23.003224182065594,195.76725623633774,-1.663884866182812,2.952203859962694,5.09621798063705,-20.304093823215894,-16632.198125986324,0.0,-3.1659208004817927,0.24451620138092522,-5.440311327965603,108.60933069777548,-13.64060857979311,-16.40815026352948,-858.3900715193449
2012-11-30,1.9187271403675625,0.15471307658487804,1.433893794594144,-2.545869146222251,0.04520174181742375,103.17449154415681,48.50927694548945,162.86541247096253,35.082430966826436,6.41604606895023,277.7629382929184,-484.14631515930853,130.01726326674725,56.20514916597963,52.54556432499192,16.42235384647612,79.64426923906315,-1.5727143850598926,32342.23572922904,25.673504786963132,66.29103663473528,31.08480579033707,58.96141448039329,-159.55682470634702,5.846074315738127,19.965709602301487,-20.728287701844618,5.846074315738106,-13.863502414728712,25.820819430750866,339.47186711566434,22.67180537243577,2.904496526974909,-57.177640466600295,-100.48821879828796,-52.703526894606995,-114.82372890857513,144.84800241736414,-78.2314303937901,22.221275855676282,18092.357402768324,0.31112409362959537,796.441170723579,30.060054153338793,1055.0430179603563,170.20708377807568,304.11607122141754,29.389400730632644,-1.8691632603351422,0.025157858120936183,5.472677777056106,-348.9385101819764,3.46481489745878,-1.6272341891263977,383.41060072961045,-1.6800161849766937,-1.7806413152456457,0.0,25.63728678032186,-1.6947254514487042,22.66511227638756,-6.388417637334555,-60.58179772208905,24.494746304183252,5.498485234299643,0.06464421444111146,0.5038866303276563,2.689844546035701,2540.7755757685422,230123.09247454256,80049.05461973837,156474.31037103944,2.689844546035701,-238.363262046003,0.8185970015953323,31.274023597674056,38.6164546458925,223.66381263888397,1740.3018066583754,0.0,12.865534263469534,0.28553399965708337,23.846155333278006,-85.56222941125998,300.34379390168,15.323255901213884,-332.1963832047513
2012-12-31,-6.405695446300334,0.19664729279245297,1.4349185651718697,1.1147822609637148,0.008660696986734936,100.5148887331772,32.24511920318727,48.43258572221032,163.9470450481175,35.205847015271985,275.3059451153035,-455.88907508495515,-9.195615572412946,-37.120558698370324,56.30582925975927,52.639689016811914,16.45177115342896,-1.4255411272933114,33775.890318349164,64.75854981209314,42.82478373387102,32.23168323953169,72.9476602523621,47.89851125131541,66.81857151455867,39.19965743166749,-36.161767399220636,66.81857151455863,2.507460102957344,23.666413864643697,222.04759054869834,11.809819177878394,22.995310447420255,31.99618839917766,-96.98488647131023,48.34559128907292,150.9719452784841,-117.4159206722851,163.8602603706697,13.963089416830051,18090.71608072755,0.18609862940866614,377.8825299821371,29.50693127321855,-1702.730919314135,174.24077994993323,41.4611916183037,-53.2752696673727,-2.8518068553250373,0.014294325679777842,3.738399104065138,94.73131957383384,-46.149888075237584,-17.465672683418916,-591.3208473985087,-8.44225738243233,4.4549782606035535,0.0,4.0073860830494255,-0.09875523626939753,2.4850549092933534,-40.111915437525454,110.62148064629628,1.7448984697908259,-17.796136300073194,0.020451123338597554,-0.44284622580781274,12.324317131993183,1340.281489145746,189341.65604992304,4018.3565469875466,93582.75735953916,12.324317131993183,126.05734838914032,4.438749148638479,93.32644332438248,14.013770124597528,72.99055123107988,-15.52373351524875,0.0,3.624021679685036,-0.28350853437318335,8.893872188706908,-317.6568616687582,129.95671898657764,17.15016996827478,-69.04119293922031
2013-01-31,7.83549869101418,0.24689250733287596,1.4358684801123038,1.6842380822503524,0.01975569459871077,85.0128297250811,30.871905526108243,32.46074154358767,48.44920229742079,164.1329859841608,22.043958039603627,-1031.9515558285098,35.094294250940685,16.26683277983184,-37.1757124271689,56.38948846494541,52.71790107055995,-1.2771464579357723,39337.01386546979,129.7454278921927,6.649065665311504,43.42648331744367,563.4098613571197,-64.03654659691361,278.7206684863377,377.2122753410696,-39.45086229327348,278.72066848633756,1.0644877587678148,67.9016441678517,545.0544328429523,11.879242306499016,19.18815324958143,-174.16635340350769,-15.250257425164808,19.666826947120626,446.32508382114713,-212.177257183754,482.51368718880656,11.373994256644636,16304.15611907471,0.21890667819006276,-938.825948148155,84.27529470647295,-3807.123340541779,200.76604745529804,-493.5692263903509,67.33774339458868,-2.8849420032961177,-0.14690666204411684,3.1063886213610203,3.5372032648217555,0.4388262616828911,38.01011328008212,-432.3345475418582,-47.178731766193096,-9.751796516421138,0.0,-23.088221480658234,12.770853389515764,-2.7542890534918456,27.846238647167525,-216.47023657928275,23.96848464969048,24.568664053007197,-0.012107208366909816,-0.22474828466862107,-8.939614798785769,1929.0469084539177,104910.07234313991,43672.03946840763,57275.933583498,-8.939614798785769,-427.51515661052326,1.8613745335827439,30.69795837487831,27.24650991627732,149.99077922413437,5788.179402682465,0.0,20.573358103637013,-0.012536171901569304,27.458928959841018,-145.02911668324123,228.09269014226197,-30.54932169403844,918.965261580357
2013-02-28,3.6131869244225685,0.1263965400832452,0.0,7.749336428223983,0.4200454503243244,204.24861121715728,-88.19204522564138,30.672749726034333,32.50817123241788,47.48046212239906,88.54365368376384,-1569.2798282934396,37.781281615664675,24.364648584135324,16.13742087115808,-36.879958486212935,55.94087800523544,-1.4029554970085856,38815.88024779667,128.9338768527767,6.678496774599782,43.07302010896728,558.3063164385434,-64.687893133082,276.1604602804379,373.7124106986097,-38.616722787114995,276.160460280438,1.0233838971731732,67.5453341669681,538.7678385377651,11.912572263478665,18.939033230769397,-173.75476969780362,-15.973114577138148,19.585192598817773,443.26844683660113,-211.04935338587396,478.86959527323916,11.378825217096589,16074.122746530238,0.21898220710127886,-932.1763245044548,83.62173825311383,-3900.5805769067133,196.9719235620245,160.20345266538266,-28.667730269189818,-2.2844221546002075,-0.03787443133555968,-16.657562361081546,61.98888058877924,-31.171403877348098,27.76753696036394,-24.24391006961332,-6.640732275143705,-1.1241200545311472,0.0,-1.407627343944938,-2.326474313538853,-2.6000374325008124,-5.787809179976875,-23.003508014502586,-4.964843775801057,0.3639008286041445,-0.03979283453728977,-0.5594660163330474,-0.21824990195304395,-40.071193172253516,-40634.815595671535,-9660.742605417036,-24211.26288747508,-0.21824990195304395,-37.275072478578295,-0.21486659032369104,-0.956510147721815,-1.5357883113982211,-2.5324729554768055,-721.1698384518822,0.0,-0.5711157117196279,-0.2890355637968476,-0.989915528881312,-31.142682279260953,-3.6395070540422694,-6.60346979133169,50.35971156097912
2013-03-29,-0.2401333343029468,0.14024219863043183,0.0,1.839792376928483,0.0235815456180391,95.9813299092826,114.87524604167417,-88.78714520066094,30.9469625093871,32.99464761075274,110.01739460523933,-1036.159045196006,13.30936234144599,113.49052732719261,24.559338524728986,16.266369725063836,-37.174654176240374,-1.4214260161643855,36795.42445176635,66.94670037046431,-13.758450326093113,44.536119312812026,550.9236891060526,-60.61675163956459,223.84132912981002,308.3040591195275,-26.87402709346174,223.84132912981,-3.5808909671735862,30.828135488970595,480.85391837131476,-7.831008799429252,15.277109748573961,-182.08837711370472,161.17601475614276,-31.438566346608646,324.146363157492,91.18405908034278,387.1402713314757,16.50617814274313,23738.14995315126,0.6728639124524065,-1225.479818371188,79.61574519431072,-2181.7538064460023,203.57703220606678,221.61132851104912,-34.405350886899924,6.433490695105888,-0.03735849979556427,16.597959162630104,168.56966160573984,-2.9348816755719156,2.410708679877416,334.41555348965767,23.271282029443114,24.604198808705576,0.0,5.388152523557892,7.6349678191845385,9.109849893034323,11.30817528224918,-73.41324146752504,19.43533767536337,-84.79185472120463,-0.035169119949598926,-0.11616071984121845,46.85668850227063,-532.0236540557844,-268969.6130043445,28202.940829698695,-225543.55545655917,46.85668850227063,-248.5842638448521,19.36742243231061,-48.471100919255406,-9.426590131949297,-233.76760856103215,715.9083141234441,0.0,-1.977002738140456,0.012774816231225117,-5.475862676720766,766.8681543055054,-250.08647941985646,20.585664422549144,-50.08064117824142
2013-04-30,8.364658277124626,0.2028555496904634,0.0,5.685069298361238,0.22461215956161756,195.5601230472002,53.86126030720097,115.26198600699826,-89.34100881572121,31.279478028345448,70.19619647136005,-1270.5588630960108,0.0,26.971101263437625,114.05832701079134,24.682210318279942,16.34775131523448,-1.4193921970217243,33917.96154532129,81.12646597530208,-22.987897094037095,44.305329127782244,558.457752570479,140.61439400702147,228.19212446725763,277.7032644288298,-27.510854589764794,228.1921244672576,7.46118641206678,16.138648782736343,444.3748557029659,-7.888504069575873,9.750731104158369,-24.941030849430533,193.11411189123646,-79.00871589910656,368.1986779631953,304.73956905010976,437.6842546180779,25.664537477863494,23103.584597151814,0.688355179058941,-1284.5250530732328,78.33364248532344,178.72091858458182,210.97712346258422,-64.51508738010375,27.934879999657824,-9.084726677292537,-0.11682860708489606,10.475225403938111,-114.08112562584779,-21.988206181966092,2.709125347635336,-154.8116155474977,-10.394293949614735,23.961689334947692,0.0,8.013906073968798,1.842128430914272,10.478132115699907,-6.4739723681980195,177.42463142370207,7.2158464466109535,-38.03223079168458,-0.008916709295989644,-0.47274349891871736,29.187191066648523,177.94133872094972,102460.45337662473,41690.23570250906,54819.3241486419,29.187191066648523,203.72817812846188,14.734143830571846,2.1682550466867667,3.5946011986317217,-59.50364360708842,-21.647407147684135,0.0,0.8620861502519404,-0.3878278534374857,-1.8582623082828889,412.78167880996534,14.326343449179888,17.986609217719206,-10.493278887513952
2013-05-31,6.118232594990435,0.13894962560678795,0.0,2.2131777827824246,0.03404111330587045,226.05948722637697,-8.09170358284231,53.85558025698482,114.87478351926191,-89.93240592715699,289.7888441815033,-1743.9822626689797,19.673949518210776,83.10382410822007,26.960439028612978,114.0132373922987,24.672452929442375,-1.3212421457970671,32074.426073440252,-23.301039363420685,-18.580936482084084,31.83359381845105,-15.582896543672442,128.954534584491,-9.394215690299692,-8.469108002649007,-50.684963642793505,-9.394215690299735,4.665572285983332,-49.457528420597725,254.9736698107207,5.1882921123940715,-6.401723868770555,119.4286554912164,-13.177981790825093,37.665360233609874,74.5931866660985,244.25452335204764,71.61674984864827,39.066059565369734,23913.436043380294,-1.3171159580987575,-1287.181477986006,73.58575272290804,2074.944404800019,382.22949347333304,-188.37790423368278,-21.0411804130174,-3.8232659113420198,0.1143829276438062,-0.831849560208866,-200.7689295319076,-6.44468145222686,-37.628837808016215,-30.703117738279616,4.362131668332836,-5.701755903438965,0.0,-23.369186288723256,0.6757368076644639,-16.59298062988171,-55.423528021554375,206.954887288367,-40.94981139091249,-5.200898399219824,-0.15702225699107553,-2.3566760883067275,22.6016404546788,-1869.902896127333,-21219.48564853985,-99616.06920935959,81673.375923099,22.6016404546788,363.8849680593121,-2.4129059387501215,-52.4240420286456,-37.45273970005019,-105.06375285955278,-10218.918785990056,0.0,-26.44538713404482,0.09236114091917713,-38.79723138744221,51.97658036740722,-283.59641690028747,-19.061079335605427,91.64012734295375
2013-06-28,3.2097502633917414,0.15581581891473836,0.0,3.988428386876576,0.11014111610264668,221.8079829032165,130.94129134814057,-8.352462211706197,53.970691768260664,116.07354203597093,264.6834338229255,-1113.919426219813,-3.085965370720609,32.61061190851614,83.7662348890956,27.175337508452294,114.92202346107013,-1.6139750630411966,34420.73469911722,-91.228280939183,-11.754375893017524,24.24432159877247,-30.09197538279298,188.38584770965215,-19.15392495526405,-8.885329358275644,-50.606729065945416,-19.153924955264085,5.730751820285191,-99.68917906482123,197.39992960213056,2.578064849178796,-8.172040899507216,198.3707730155775,-44.93711843374959,59.4262758169176,-118.30652619918725,-45.735097127166746,-135.1367173674142,32.356859490169526,23855.469676640794,-1.3048036120694604,-254.89710351078458,96.49608260306722,2913.7169788921037,375.02208098556724,69.52845644290187,19.55846404281033,-3.7620516652667675,0.025384681654935903,16.766016588812363,-209.12268440071762,13.059930332301832,-5.767138003856417,627.9092662088074,-8.0227030253252,2.1408488952477853,0.0,-32.38111174309674,-0.4264946704424517,-17.878527701756127,-5.467809443879105,87.00076392548317,-29.15766234022749,10.291293690263842,-0.026756033683493996,2.1736941453118845,-21.119810935004992,-579.8910824220586,28889.98087809328,354695.4635822454,763307.2512546554,-21.119810935004992,128.93485167358813,-14.573333928206296,-7.555236387044083,-28.341505906746193,-102.25382509769989,-837.4643795982702,0.0,-11.48908082298778,0.7522908112893276,-17.86348398035689,-387.6732391686628,-166.56260019279586,5.571061629044493,-1205.3799041347957
2013-07-31,6.409387777096284,0.17697391976487234,0.0,-1.748378432891478,0.02110744065932247,-44.56249191959513,89.3627513134175,132.00946021768925,-8.377487219344086,53.86114483133689,262.6924517493046,-819.5022795498943,11.075986516542384,58.85870040129368,32.78313238638733,84.20938483406069,27.319103661213283,-1.6788493090911996,37623.03020195541,-77.02675541092404,-26.35034939117092,21.930316001605227,80.02356633137443,350.3268663865633,108.3143851437536,231.1320527040306,-5.3539773970810876,108.31438514375363,23.9202281413052,-50.72150266018041,-915.3487002103469,-5.429270807051786,4.245365427641189,272.49113105000146,78.88015666746871,-56.55125445009028,-115.96831982586598,-485.45781919565457,-48.829800280707424,26.54699429646777,18676.919016753494,-2.529814470340564,181.36229147403486,95.03165096875333,2536.762798394596,234.48823619922456,199.75748583656082,-18.35490085647281,-14.637740419506088,-0.07555676987187532,11.216392521261696,265.6755544856801,7.50989023588059,-24.416780111345474,146.61253137129097,-7.817644350064825,-11.45550083572553,0.0,3.089138993656178,4.61255255225845,0.3798910270230067,43.45440802130224,253.59553369790592,-34.40995972283832,99.25251074224192,-0.04761265003706283,-1.3887612763421942,-66.27142131875692,-1258.6610851289697,1030672.2440058663,192562.0556089331,838110.1883969335,-66.27142131875692,333.67769432016576,-10.579218910131424,62.810192987601276,16.45591269824274,131.54298779783355,28307.867036091542,0.0,0.8208307755094495,-0.5327123494749628,3.0157592601647707,-564.6994293564112,58.26281581674202,-5.699220355348871,181.9319795118654
2013-08-30,-6.572639402053553,0.13203003328021629,0.0,7.969783680993945,0.43803172861995415,-87.11833574606659,50.7085088039059,89.32695528431455,132.2778515975406,-8.279932410680559,364.2344360801648,-1103.7220433224118,7.8211640335501045,-25.80119553696,59.018391392641256,32.87207711120402,84.43785539241887,-1.6355620745287707,39775.901026005435,-70.19985143822035,4.486656390143288,18.171273754091843,165.1260858751027,140.14602658016645,141.94077551570683,219.3462463443137,-5.806779850531453,141.94077551570692,27.06465169368501,-64.70113018005375,-771.757304963416,-4.462499970685515,7.79780628672523,99.46288987953538,147.25732504409146,-65.36233061080637,-280.3669368313498,-365.2796891710366,-163.2579379464305,27.186668240847176,18020.45765290106,-2.5091085354348697,132.4781831538022,93.70911728217683,1990.0564440261905,229.37115783344018,-546.8519194573544,58.9865086718641,2.0105131013489483,-0.10044089167086234,5.782727700212945,325.163832842949,-5.788241010763102,-62.12229101164337,-164.03729420664513,-22.41701618503498,-8.696896790527092,0.0,-17.793708495383868,-0.5225149078516722,-9.943334823908458,-11.137898570272569,-396.7642942563011,-21.64833906820718,-26.619151992790158,-0.027108570642134122,0.5670634542504018,11.182106971699938,-194.80391100807634,102436.9636121653,77785.9808738865,24650.982738279738,11.182106971699938,-414.78146146493964,1.5415786211710518,0.8704063240946738,-14.106228872066026,-57.85283927568267,-1349.0582331116893,0.0,-6.271720384239167,0.2768185350951313,-11.629739639340201,158.64271687713153,8.571080371160221,-3.8827697652466213,50.39082617711665
2013-09-30,5.996833233752797,0.21390362145746458,0.0,-3.9958524366735584,0.10978195794357803,-19.535006384418026,92.83760509139488,50.95944713821823,89.84875214781552,132.92875891267775,134.29083274156045,-1103.5196197331788,11.16856539277531,118.13579993491281,-25.949119554981337,59.35675701525162,33.06054007293115,-1.6037073016226189,35571.06908730638,-41.27453092501385,36.563756434871266,19.111976966014357,216.17494337692716,48.66531916669504,165.32223483999852,221.43378222146723,-3.2962720612847836,165.32223483999857,27.162602831172048,-13.778708388950584,-732.041255849169,27.84063164851346,11.022426340397917,62.411862795775434,163.0402997954663,-102.48840560793005,-341.55949368552376,-145.5497568271416,-206.13081576594823,32.067120979762976,10380.985478723589,-2.57252420542022,500.7252082447468,96.68432880534603,2456.784021179581,220.95008861261513,450.2227723791507,-62.70082521001984,-0.5085744943853285,-0.3384095624131547,12.252890674401442,-179.21374114072455,-1.3525444817846903,-10.33990688594622,507.55529310304246,-12.99217017680678,13.285733768698577,0.0,8.245059623031352,5.626443223450337,4.558211461308417,-4.539513610895369,-54.65009908655338,-14.338946948247838,45.10649461317634,0.01633702079921795,0.18523765265722147,-19.261353247358194,-1227.297997530915,41634.05018576607,16281.570154089015,27824.20792520605,-19.261353247358194,30.936898466165076,-14.620337031327113,10.56384691331688,10.652122776528927,89.64513816093519,130.0893141504639,0.0,4.113948864774372,0.08025301899925452,6.416370544849386,386.5803333130616,86.47234452827428,6.345077800691001,-180.5464697690104
