date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,cashdebt,chatoia,ep,gma,lgr,quick,pchquick,cfp,agr,chcapx,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsaleinv,roaq,roeq,rsup,salecash,salerec,O-score,sue,chfeps,sfe,chnanalyst,disp,RF,beta,idiovol,coskew,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,cashpr,chinv,depr,lev,sp,acc,stdacc,stdcf,oa,ol,noa,currat,dy,pchsale_pchinvt,pchsale_pchxsga,saleinv,rd_sale,roavol,chsaleq,tang
2018-08-31,-16.0430659502587,2.3916869751429943,10522.341418082953,11.604928270760087,350.6697357775516,0.36382726833046636,107.16082647340026,78.60591370983369,257.9337607815139,-297.0405326896452,572.208305588029,23.2250637542492,24.945375308177674,136.2768613780221,15.083403683812907,-123.93434625104595,0.790178698771065,331.84262140795244,-225.99486276965834,-38.81349287962912,793.7559201487904,67.8243836773312,6435.609575446883,1298.1014386234433,99.93268883906838,178.0565849384282,-718.1593553481391,124.15843304710043,24.04515604437645,178.0565849384282,99.93268883906838,-29.59046297420625,80.35889350655309,-1528.0677313553367,14.520419177881326,60.84933140940422,104.85158628926835,187.4886985242394,933.0488140320314,8.561679776786605,121.89875177441257,-240.26066786204174,-229.92134656275894,86.9179058534688,51.75565291084385,70.4401594413497,52649.569816212126,157667.63621385553,-16279.555988865253,-34.11445372771003,528.5756777947663,91.56488406326737,730.7289337496211,1196.1840313094688,7.500615592067966,1.4520618282870146,0.22618862807622264,99.09591026533587,15.746610481748576,-409.29983326224124,401.271471503538,-3.190366616622441,53.110237205742806,-0.9258297394422434,2727.7019873620648,-240.02940501370495,-12.09749527961344,45055.81975572118,-18.488320654647428,-1.0693880741626458,304.13152498051477,4.666613268414494,-2.2813034629471645,20.417651019551613,309.3213378059172,-7407.155927315354,-19017.394169420004,11533.347464635968,-257.30786237832217,5.620715453430776,-108.89504116472926,57.67784627983454,-17101.966376731405,0.05962263531410272,4.940718947836956,76.12813478012555,3.8130314996133166
2018-09-28,-1.027293632624923,1.7531583431662445,8920.646059038672,12.559440831047178,429.62519239854873,0.424096445057912,131.264601049817,115.0602975942305,69.47468221956967,252.008696825466,142.48215413909753,40.90115808342632,164.7601671752569,25.124960111195048,137.2579351443637,15.191990948823953,1.2558304962074929,262.5472483439157,83.82513591675229,-27.775099144628093,805.0049140798294,71.85888708191176,5855.020403433709,-454.64445635308556,216.30046883728198,-30.786707117861933,-443.27596007330726,26.70503272982858,-158.02701657715207,-30.786707117861855,216.30046883728198,125.86838831117088,104.93292050221834,-2929.811983957391,31.991821053773123,346.7942678991768,-85.89889960406362,122.53646319958465,-193.37028273804475,619.5783331352587,-54.80762638364063,321.1633663438787,-59.52402610735917,62.43536353161795,-21.84578319500735,109.85349879868846,51355.77006566834,160368.939298462,-17118.527714996257,-4.3239714396874485,-109.90236468940812,97.83653876654438,1524.8533594805988,12111.052383873777,0.2851976434047998,3.3207168111671876,0.17046196895166332,-356.88331093858307,37.563291491567725,-281.73814941235185,101.11621034582055,38.89058463301046,0.1127788288163174,0.10883387912709064,-526.9654192936796,-91.43651543520355,-50.04325550694762,4220.059661450781,53.08825708759971,3.865598363569063,-335.19651996397624,-165.4980093319641,-91.78389250522312,70.4301174241644,1076.7901708829272,-786454.03215646,552462.8911815882,-1345851.192855902,-281.5663028080253,0.3113518762131946,129.1691049279809,196.31259751104764,15172.499782098952,-0.3888338235083282,20.492391824409367,483.73975914417275,-3.6395269959393772
2018-10-31,-38.45025920967626,2.8212328621336007,15194.864723660092,0.22194722413679882,382.4095705088936,0.0001326796249266377,-161.1758805064157,126.17810083688313,117.98264173934226,66.50482291692781,85.3485658635074,-36.58954097621693,176.8660000969927,164.21121392632756,25.041247957227696,136.80061472080106,1.2477912385098058,253.93933381818465,85.96821042944967,-73.12862510664019,801.1905222033264,104.1310165702832,5848.809349180324,-431.06385029793057,178.67639632333723,-17.30143557311465,-414.0952974268973,9.600121803959919,-156.123153779252,-17.301435573114546,178.67639632333723,136.31541018523674,86.36629681733388,-3442.958748595075,31.8086156706756,369.4881725538506,-150.7666523369436,123.0210122344878,-194.43398947520475,652.0851924678832,-64.6577082779523,313.65941836627303,-56.40393376877931,54.26780872025985,-52.30922634778515,126.99004064935028,51826.52120799453,161962.93649989666,-17356.841181060525,-4.593181537328134,-313.63115152985904,84.27157758915892,2410.51491199244,1604.047457266241,-3.819638321900406,-1.9236684491584128,-0.01799111959945776,-109.89603838427513,-17.50985600133663,443.2021678500819,-485.75161830370115,-2.868662371983305,-124.93981932798943,-0.6980857533303679,-389.7329200320328,-40.18969803241362,-3.9317913552082473,554.1364461684134,-0.021412363366998477,-1.8684728499718517,156.90092820962582,83.33151222918468,-1.9581767621789368,20.57637482029338,313.9357869158448,433426.38293685764,142529.39466074854,292098.27327783406,-34.797927935978805,-0.3219241874742522,1.683019111307459,-7.700838959490406,-118.8099798959447,-0.13366458287124772,5.417361206181795,4.570994110396839,-0.9469219253314805
2018-11-30,-13.021507543810673,2.3503168035578694,7321.823579415406,-29.655100854264386,258.0911175082919,2.3650962830946676,12.123435786131505,-170.91750900787503,123.05641685528983,124.14982625215265,-531.0884236591693,18.774879682634737,3.137223568128518,177.2087978175308,164.52948442370902,25.089782343228737,2.1921428959442473,266.34389602029734,-27.648672470789293,-78.21507943244282,782.8788320384057,-107.21521588694995,6458.521878727504,-16.149505681937413,199.9958965329086,-19.016800108796275,2817.611710617605,170.91624823751306,-179.93547752925838,-19.016800108796158,199.9958965329086,155.27310709548803,68.69171720183051,-2121.393382648387,53.36028695379365,439.19123582570967,-25.365306483588405,55.47825972379096,11.327425764100258,821.9269314109636,-29.14817701925071,-769.7741254622993,-96.9526448477589,41.45138316762976,-102.02922764394593,99.22579225563732,57552.68030759908,69732.63985213182,-17527.412742555807,-5.429843266115934,-325.6425786646646,74.39301689375604,1515.3547516489405,1104.8179013075862,14.957419170627553,15.131543218344632,0.2004560423823989,-677.8408138560925,10.151812726297976,299.88544242227266,336.7965700910894,14.250722488491988,-42.79239368387471,-0.3038165851464012,-1048.3870862085205,30.422503459815744,-5.602761064673132,28471.180760159972,-8.44538181910763,4.550687141192327,114.11863735519819,89.77986275751937,-59.30976034197249,60.930007226351734,927.3490611032021,-133292.29637616873,174057.42585241422,-307261.4916931167,442.3851221895511,12.757730925920022,-3.715552854027777,-57.57337937531665,4545.852805001981,2.575127966589598,15.558667973725278,-209.49886194091573,20.812265195350392
2018-12-31,-74.19506885766188,1.2853442729209885,8611.585285231913,6.1694150633131555,247.91722018547986,0.1031976850535027,-478.59595717199136,12.846411540071465,-163.67188756705062,125.44340489342778,-752.482021781644,22.661859104576116,-412.4650594763661,3.0916638074237506,174.63531516702196,162.1401348040724,2.1588887006378656,680.3045641134777,-110.95748015192747,58.27417427668497,738.223361520625,-176.1369441324968,6041.578078801664,3601.221069482393,161.35762558526997,-9.39562371454501,8830.841510877173,190.5279007801508,-7.339796606320334,-9.395623714545017,161.35762558526997,310.32555744939606,2934.34289459633,-844.2226991300076,-14.377747250778349,-1050.890767311953,-34.64103583748414,51.90194498957733,3774.2450865928827,352.8740853687006,115.88860922917178,-1221.851432519831,-259.91069299631334,201.0718901185979,-193.1038257696897,24.26756134240338,59646.114445350846,75751.68539772897,-21809.036744284516,0.7389003098090863,161.18798355744968,67.89482196140992,-2816.4563444534615,1281.6352333797283,-4.260459992683721,37.313160473276184,-0.8774787948003819,-175.98755368043754,-76.21262440522969,-106.88989753597701,-534.2670698645163,-32.05876393102403,-71.99537322048059,-1.3117945803325053,-441.93029346499316,317.90863816663114,-12.728055843504308,750.0697305050271,37.79162715000029,2.882621655867979,-602.2209404818886,-123.22794326787562,414.3157072165083,2.4443578078021915,-300.421595396253,93695.03177075833,-186834.49690483138,279937.9479749575,-250.1146206485464,5.641751974239966,-187.182649448783,23.84160521214573,1842.848308785091,-0.35378076100860767,7.581603242021373,-200.8072576380529,-32.182155809125106
2019-01-31,26.550290729161606,1.4332771970382077,6902.728564409561,-36.91011961956667,314.70496808693895,3.6974553345329957,-105.62084021223541,-481.41704346132207,20.906335221886287,-164.8997353702584,-1554.9920491307028,2.453409207085011,86.42177991337786,-412.04690949294195,3.0885295318284594,174.45827288801033,2.1120733985654754,735.9201217679349,-85.35995216847077,117.49155162443648,733.8554639785017,-104.7054185715601,5944.027184635684,4064.826471696413,174.36579290671082,37.27638600923534,9608.308212102078,183.80855773915562,-2.577870458306613,37.276386009235324,174.36579290671082,361.7548528395642,3345.297677129124,-564.116749151766,-15.687237066195763,-1180.4530385689516,7.462685591419202,57.12407894282081,4202.832079628445,381.23783792197696,111.57356326963904,-1246.7277769899588,-263.4552261383049,226.37246555970626,-166.8500483438137,29.778003075373512,51418.921562402014,75902.55312503221,-21627.424029370533,1.3191159524944591,1650.0450990612062,283.52621338888275,-5879.2182182112465,1194.0938654891982,3.618872303995275,-24.968618431678806,0.34251020261801557,-972.895798226848,-5.2430338753201795,278.1069998767162,357.50099877606135,-41.30055680096859,4.509608234516577,0.45686206413451647,-442.98455533969354,16.69864059437714,6.83338784646412,9263.73033311541,14.516873433030185,-0.005014749924157513,183.58650171009504,144.61157648605604,67.44734384863492,44.618053429737074,638.1490474197326,1816446.9123684242,761507.344862245,1055125.1084879488,-184.8882318331307,-4.418581534801305,-8.74055714140411,-16.570537787832713,-2415.7280651761394,-0.498053043876844,12.204113450349524,52.77401192671451,16.513928386731095
2019-02-28,6.550446958103968,6.977953987497867,6947.14473552539,29.20608265033384,312.17526776252754,2.3535828778705032,-925.0146548155324,-96.17447386702483,-458.4008579895043,16.002215145109464,-1066.8579830789968,99.81351997774229,-502.20137677689684,83.85836313761668,-399.82489831412283,2.9969185001850653,2.0779034455702754,618.0180552918983,92.36928627697397,112.25821575677445,756.2901623438568,96.86416946695127,5721.7801743809205,3227.935510182058,235.7531528970343,108.3701824091248,8683.956888057564,-50.51957045188922,-9.952265564859767,108.37018240912471,235.7531528970343,274.2475224737963,2589.7385042773567,-354.02354836681417,-70.77179517655577,-898.1632949689364,62.5133410376296,117.3925341588523,3069.6377804613994,279.0882102000344,83.63856953065026,599.5409478114076,1198.9411694938672,213.0329175991042,-98.74831066337215,35.30255980381527,48997.63268956447,190957.8328260988,-21089.181288963246,0.8112322815356416,1559.6874417714794,232.88527877633,-3988.563474667511,866.7394615785571,6.102054050296829,103.25430622874865,-0.420005087013422,-1265.0798579939958,-153.2474498989841,-3.6554199169361254,-170.8529391378596,-54.79795615234252,225.97803403404998,0.03162231841776908,128.19620635064894,-35.98106887132735,18.187823172236563,-11284.903707917343,-58.59186965403452,-10.351152529582691,-143.72075671749053,-25.97502294976175,-158.87848818307307,-94.32865165342537,-1355.0553418568115,-1496139.8573039174,-537454.5724277012,-955628.8585239723,-609.701298433838,0.7234276689279824,771.5915566042136,349.98851379159515,-7002.294527990976,-0.36352321452656966,-29.085555842318,538.1610193505799,-49.13241995774206
2019-03-29,-16.150170331054536,1.336692632617515,10949.38816277988,12.158491837172674,402.77156890862966,0.4057784185537439,440.546052319018,-923.7855219282127,-98.01034029253655,-461.7551298119933,-503.504678860593,36.507353495250754,408.66504608517835,-508.00594058669196,84.82761818614179,-404.44617026264683,4.630566378322088,169.49708134698704,90.77793371905436,-8.596067293798276,761.2907064429414,709.9307450601946,5515.168896519792,-498.63726556975064,315.7582327546778,297.6417666726834,7209.0485394226525,-345.38934792571445,-25.02607261477351,297.6417666726834,315.7582327546778,17.027930906579165,-12580.652699985638,-1609.429716083185,-10.585103486605249,-106.82585038489103,126.83102621810579,-9.630364129455678,-367.47684068791705,80.01202927396695,-23.11008843995109,518.1672968915633,949.6529347305408,64.86686754220106,-170.30621094156214,31.06934519985472,48426.19417604395,190638.22494218426,-19180.99789058999,-6.004004530410783,885.1556407321365,217.47873805668374,-1477.0870170401479,661.1913481182813,-10.533364591893914,4.604126930871871,0.06242704706674118,1222.233542216543,57.944484834731156,338.8584927132125,688.5564557000146,82.054936445115,111.91726243829248,-0.18346831216003823,5008.87687259656,473.93694510260093,-76.02095976839655,-59588.74323752927,44.15022536952416,5.467224855982977,731.6438308134416,502.38459174556283,-320.5661087180434,-51.25306483527885,-820.3081259478045,33618669.26328594,10985786.455451205,22630839.995975815,-619.8614759988523,32.22772188890623,-261.5987125124144,-136.60053973997003,9558.885759979545,1.340680597919448,-16.08214212831882,-2.8385541834118726,-24.058126122042268
2019-04-30,-20.890054589218423,1.0589984946264095,6102.029793671556,3.9903434360617447,334.87903938861564,0.04356458926980137,98.27841466558084,433.47470861524243,-938.2031107034355,-94.6975056181625,-599.5623318622313,34.98070991670193,170.01461194974047,410.5189381682658,-510.31048852989613,85.21243516838418,4.218421105114618,265.474108078565,323.6764639124754,-20.376036848826036,838.316696879277,631.816173900828,5600.750656968082,17.500210751080203,410.1706066821199,205.6309329887062,4954.933781713391,-503.28242984597046,-20.621447606350944,205.63093298870612,410.1706066821199,0.6341106359938493,-14185.616351414752,-505.71959828384945,-34.382948963660944,-114.63917447268683,74.12477219779977,69.72187384593462,-292.0674869584507,138.32432989189687,-29.582606191841023,1016.2254430524503,1956.5041431115994,86.45375351341899,-111.35874542068545,-38.83991148487688,49336.79743893128,215122.20890476124,-19069.512044735948,-5.938731537892796,-644.0098250684327,-141.10422312857114,1216.3794173254785,804.7562349616272,3.869221426527673,8.225989414275034,1.143953921909585,117.1530676365669,23.0053192146097,-693.0885724809722,119.14805428198883,34.78414833866668,50.69570437384277,-1.1381734611807235,2005.993351924164,254.95974875988668,21.58472446423241,-4422.354228092925,-137.864343102289,2.5757312744407272,358.24021244589403,680.7104148888243,-77.82934227332152,34.7575155646245,491.2281930570348,-1058475.503018424,-340803.60769268125,-718860.3919257596,-139.32172347363667,4.852490476046114,941.779401788369,317.0460863523408,14041.382579025492,-2.0868939171665453,9.826212602734842,522.5431739128148,196.06463975726047
2019-05-31,-55.1559501674613,1.3230700616289708,5671.40639526444,14.113747591370672,358.18520309186374,0.54696408959015,-178.10953846094068,99.8328178738892,430.96701500112397,-928.3565360330779,89.76012609461867,-64.78901988412859,55.27424361317068,168.96964738778186,407.995756557702,-507.1739559107633,4.132323848195996,241.4372196586126,122.68935086333903,-69.08360612124129,785.3456738896476,705.4608363084532,5418.611930626644,-85.34608055263723,320.89563775971476,364.35151442104683,3363.1856865068917,393.08194338433543,-16.90558819228373,364.351514421047,320.89563775971476,-10.273528160591617,-13916.657870261457,-1223.3945939481873,-7.407693655016141,404.818267809071,847.1109757695264,-226.62285012339805,-235.74759124330816,-542.1515413558787,228.70012273206075,232.9619097974293,560.8128869342086,69.01733908330938,-321.44727476459525,-54.242886149777775,54474.007221254666,177663.38693304922,-17906.495947411935,-5.677502391625774,-1526.5153559664627,-342.0001438548949,-234.96658404347943,757.2697328588334,7.034596041265715,-1.1705112000178701,0.4052611023119326,124.34512870767412,-31.310667388354886,-431.46662729025553,117.29325342218573,4.878923068621702,-21.566385159317633,0.29109599864738733,-1371.2426636963992,-55.183095514779325,-94.77008426226041,63475.56405493531,29.244383565253386,-48.62100383724919,746.6070661695803,177.77417811357918,77.35290953566312,-6.173137857192216,-87.75917555794786,33883.07863779366,-620440.3891120441,655216.9485646784,-262.99242033893825,9.366248001934963,-603.6259362126458,-366.7563166191768,1473.1369635619922,-0.43595269296646677,-3.118824911152984,-524.3824700810071,-45.73570077547629
2019-06-28,10.904044929299094,0.9053506431561514,9045.625027910777,-26.057727673307998,351.43196904079514,1.870206716188389,-249.22401684383337,-174.1923666949864,95.80819588075238,419.84009498868534,-1078.776338020311,-49.88909839887248,194.961604844198,54.9232175620363,167.89658434418425,405.4047280796586,2.4584116912334304,188.17519281232097,-132.20638773338482,-78.54880210275466,687.6274127048812,1530.4205008803008,5595.432786706688,77.43576058181858,81.55045763947055,761.111018883689,-627.197471229916,1465.408444451153,15.18188535527808,761.111018883689,81.55045763947055,-71.65062623869487,-14979.028405015004,-1764.3975301285,72.38011090187086,1496.268074291547,716.2060443357021,-300.0891922073511,-11.480857483015427,-1407.6449074117786,191.62512153484022,-634.1290602703925,31.156973135277184,66.11832236528043,-348.1537736730725,26.813059090455265,53915.918084597484,165756.31089470975,-15170.228738167569,-9.846116341459396,-246.3728739735791,-343.27309726044933,954.9631431654082,1356.1083995800268,-0.23603402793845873,-22.14442762416678,0.33751239709109626,-125.10094626220189,-32.152592794002885,-859.9396647288644,-688.7135828149234,-32.23001324133543,-104.69019842696775,0.5985733683559911,-6141.09949752003,-143.881954580193,-12.294535445817019,-552.4500707916741,21.339655864775754,-68.71240545324633,571.7784171518442,-361.36181125050734,190.76440326147122,20.98114469319961,295.6429520060883,7903925.39779827,-547420.6430168338,8507320.536112987,-90.05286328072361,-20.53705925986526,-528.7424693478779,-362.91046095965066,2520.223798328865,4.785570555992567,5.721352480856979,-560.5049333581993,25.73970895436196
2019-07-31,-19.462377753760197,2.1868774256547883,11588.263175066462,24.013049410703992,391.213202094448,1.6061406118661157,-699.0777439991023,-243.19769318422442,-161.8284693389778,108.36861687178921,-917.948013688119,77.1029967486167,-353.2160184460085,190.7233152406694,53.72923630520606,164.24666389721943,2.1441824700549073,139.95660057903376,-203.5352797536666,-92.86580138237301,626.9577620682569,1862.4395780042394,4950.013252064301,-214.6554992685115,60.1326056874245,937.0148373913759,-1223.2801815129585,2172.2141610245617,17.582338592228165,937.0148373913759,60.1326056874245,-216.89999607729956,-13677.96612188609,-606.4500311505234,189.57140812968493,2047.5442136947281,675.0249591226388,-329.03899635265975,-153.4741174370251,-1679.7449860196818,199.26950405542496,-762.3625100708575,-258.1045768006837,54.38646875050269,-354.20921201964995,6.354761128350109,52388.825817437326,164651.6819010916,-12063.023253733558,-9.79086132055457,337.8073142783876,-224.81846202745194,-1199.6858304762065,942.3401025481562,-11.621016914769598,19.219234127694676,0.7065814974960176,-81.93582757428521,-109.36394330412804,590.4612183037825,-980.6019461014271,-34.68582530074798,25.570117340759225,1.4217167946788958,-28.485855534636357,220.08105127942463,-52.22830249168044,-6847.00234928081,12.72920005089152,-36.83159551226316,2894.233938977006,1075.4122099996894,20.865000917336516,-27.907827542347036,-395.63837348697007,-512176.50209233165,-614457.3757759295,102280.87368357182,-645.7670571913495,0.6289812077150287,-260.8167265239192,-101.47369150745646,-20241.800082409754,-3.286143504351955,-9.482383230387768,-225.11076360772984,-89.90986107668778
2019-08-30,-38.08755210197142,1.1088548386076187,18151.045894086954,4.256669873619283,360.1814267420448,0.05025274216230356,206.80660916609702,-704.6171239442625,-243.6977223273139,-160.6823471076581,-900.8565891850353,17.635604877670577,331.75249007913845,-355.9844384082814,192.21815750605168,54.15035279646662,2.239728982706037,136.6283417957598,-167.27167452343406,-91.69057823605823,646.2590465609308,1411.2110710456318,4792.626962016865,-292.0489484226319,45.192628144275716,689.9151471001227,-594.5024700301316,2080.79101224138,13.194957181102998,689.9151471001228,45.192628144275716,-34.74771620280872,25.547979567557334,0.0,188.47063087576987,1936.8127656954057,-206.04997094964557,-53.11337439498216,-324.3873419897906,652.9414829299542,-80.48525365680887,-509.779572083434,-214.51843634957999,64.83951739665007,-123.53208229103831,-7.9427751768967925,53995.91367378223,170987.4680160181,-12622.908093445367,-7.960193664901226,459.4154423455109,-212.58531280736918,-2886.042408385755,917.664538999222,3.8843422352758665,1.7676622431054625,0.7447449308446608,57.172485892851455,38.5725988671893,-43.1808879504606,297.7465066596294,35.72550999764417,18.907647011103336,1.1863300053756736,143.72636522197536,244.28753325060097,2.865985393685037,-9490.273291497142,12.215369925230103,7.565947577899806,676.0915340924203,349.7177006504253,-4.902200647591258,-139.20797965860802,-2484.0323160541448,575658.4329533577,193051.50262111425,381398.6297560781,-113.4609741388922,3.704181173668985,30.716720163014145,60.37917574715834,827.5138346821477,0.9992054549682088,10.14994260980285,151.04012333069343,-48.11397236256789
2019-09-30,25.272905077437816,1.5778307305088533,9342.580787855171,-9.397479548985054,317.1033696209945,0.2452519592417044,-144.41500077253997,206.930775627983,-712.435701235985,-245.76930164607913,-1152.1343673999804,-53.3905559685539,58.47439461363806,331.29294532711526,-355.49132747357993,191.95189621738908,8.683583950634922,146.43886408818318,54.51137535797768,-53.56377369724258,649.7418197330273,431.39610693079266,4646.190651954214,112.21810397465802,93.55286699835447,195.26271774460022,-877.3538403178378,710.5113618272269,-8.637693030455996,195.26271774460034,93.55286699835447,-25.751849771534694,146.51685298901833,0.0,126.41548879971232,272.1994597676405,-241.35292041233546,-33.40893157465776,-76.6505944621632,-227.30125517977393,-88.81566141267419,-601.8310151846088,-1.9797641020667456,60.294743571879344,-104.38907201948902,2.175963805676691,52744.27780946229,162465.0285485556,-17379.260310664627,1.2675542159345066,-11.518772331220788,-108.29552597365274,-5478.163018172028,661.3115506230048,-10.892516616916282,-15.750546340848643,0.9100791988384103,-119.26263278379793,-6.8705509064620855,-244.46870260922833,524.1199934754683,1.0849632598832386,-32.08100409474696,-0.666375696904682,1385.0221019390701,186.08629768502988,-44.65513845366331,3467.5856458997296,30.709786006953777,-5.8641514718087535,410.51980456101774,112.68972352421042,-26.305062181110742,3.382504262417285,48.52296553352994,-81435.21807140112,440375.73455515876,-530616.893313691,35.65545669532912,4.329920254875489,255.65981585804104,394.18470768526515,2806.5401143897325,2.1345532555475195,2.703144981194555,392.6646772072872,-33.566948293986115
2019-10-31,15.657619360963379,0.8664966815020362,9087.037402636504,5.075237797867038,251.46881156154953,0.07192510027827377,-467.1097037407925,-150.4155523667038,210.81106419138294,-703.2634054993297,-51.00073437299051,-5.91099144206488,-127.77685222157245,57.80173627884761,327.4819274892395,-351.4019443179132,9.06849481149361,143.36028510416114,73.5451845516882,-110.05835778803052,639.3134287309067,228.83981069645515,4594.658813012084,193.20224895647402,-141.77042152259764,66.77583367842765,-837.7962374237154,195.06793796098128,-4.973174002415208,66.77583367842773,-141.77042152259764,134.5010336023376,155.35095338594874,0.0,44.71702177288277,-68.60789169970576,-233.9776398540053,-33.03406623687249,-13.55632002362812,-45.297165945039836,-89.84042874294704,-647.0477669176356,20.633987115488562,60.85908679475226,-107.83760969107371,-55.11461928629632,53851.17982326268,160642.16339374465,-16971.825001921836,0.10547677942035438,-582.471419139997,108.77040924345054,-2911.913025059781,566.4257985844304,6.847856918052258,6.625145013226586,1.444137112449809,220.34107200431345,-56.9776761572939,-287.14514388186694,-519.9173152210984,9.727266932857333,-41.09284147336098,1.0838500151738908,-472.1689297315115,254.7277873228427,-11.3448358629106,-2890.3528272500844,3.1818243601937866,-0.6679478297874368,1612.569170387058,597.4620330265934,8.530337076120787,0.24806161280417882,2.571152797841023,286861.950466007,71382.43763957173,215627.57891517878,-80.02250032260599,-1.2046865140788583,22.090329743688827,12.999501824388815,3823.815353418089,1.1328539741227885,-1.1021007167100265,38.21060596954152,-30.971189568782393
2019-11-29,-0.23941155519391266,0.5728568329189011,9368.96503809909,7.334496261115016,331.68646444677967,0.14932546169008445,373.1048217383129,-472.2837181364164,-154.8677808832108,206.6967607965427,7.44789110058656,-82.16932355707485,70.18759044002759,-129.2520229721523,58.469051439683064,331.262673002816,9.254621941060565,164.35644182318939,-30.80830150961903,-99.89779271972004,634.5844935859718,186.13803081920548,4778.434400158185,136.46505786791346,-107.47578309251196,82.08067228507092,2513.737912680985,259.3063237190098,15.421065297007049,82.08067228507105,-107.47578309251196,139.89553382907988,138.38504325665755,0.0,78.85443890682134,-21.028149458159874,-317.3015890839133,-136.2280401518022,41.818556496417976,-52.61620627100905,-74.90169305968467,-1030.8169974592938,103.96366858359016,64.06922806123868,-187.86725922637072,-47.368624723572964,52909.28196737954,144060.83387437687,-18329.104983128895,1.1898525369080455,-614.5498541490056,115.32821311127769,-501.4005346696671,749.6747970704777,-10.424315703999007,9.96763863943687,0.9754286001072003,-355.57785526488897,56.525081400767704,-631.1232985712779,-142.7714440242064,57.811005716159116,2.6756649416577147,-0.3227591637214307,305.56705287312434,32.898992037386506,5.745231172310923,-82453.72385058698,-14.961494145399048,0.27194663987185663,82.5510200307017,64.31101460089303,-58.57929601849895,-0.2092872646736339,-2.2560055984690734,292358.88890743256,302341.5464075804,-116.48232558369637,270.7810452654412,12.136222606888637,-69.45367944588261,-94.34423023704778,18756.829477177438,0.5478017896185214,0.8534412857251255,-228.04057655427383,27.376888193748073
2019-12-31,17.60859092798677,0.718295225697647,11269.61089459611,13.712930667541666,533.7484239875612,0.5200567889797705,288.8971811435159,383.39301949516215,-461.5926779951567,-136.42053156887806,308.45264767765696,-18.127416524367,101.66840638806606,70.76956430774808,-130.32374091044045,58.95385879373199,8.959125262056679,212.42113120933683,-61.51500487082151,-70.94938812279537,644.2353562856098,174.16847407098248,4626.041778900274,-300.4641673248895,-93.32786313350854,266.3883200180327,8305.276704938737,-1246.51652225591,-3.3188519974540096,266.3883200180327,-93.32786313350854,-16.039198843733658,176.792791950967,0.0,109.25720497817852,1323.1507970674368,-235.87311578114287,-348.1088624659483,-69.55100392292775,-125.90374156758736,41.66918556889844,-3168.5599679182487,23.316785239923213,67.96053411132982,-286.1691611474528,-35.781694268458075,53980.74289907818,144281.60385541077,-18682.33844391243,-0.7602003086568576,-171.5010786949974,46.04295949999668,1133.1651422929094,811.6473974368853,-10.647700861440136,10.632900427929144,0.6946565366808954,-44.34600047465801,41.06571641051596,373.2905067970032,-183.4257949875739,74.61277707640807,1.5976854201485367,-0.5957637244773304,2841.5734464542784,-56.18174887665009,-64.15409971749756,-1522.7849014825842,9.757450913750962,-1.801535010732465,251.84009321510894,75.5629125818823,-15.118325310588006,-25.06075167752431,-737.0708618143591,1323769.4370605797,902583.9591306299,421185.47792996466,-105.62731614684708,8.433299882380226,-139.7416347759451,-119.5430231168653,9188.271331983793,2.7122377941729034,-56.02886755974792,-88.41813980869807,-31.142818523004735
2020-01-31,-8.291627491889002,0.6109659875753962,11498.600562089661,9.867457968416375,318.9686935822786,0.2692299777962507,114.76064115495758,296.39291395625924,391.7822116887044,-448.23183152565394,1018.871598718193,23.647221036134884,189.78259728531216,101.88247125594415,70.91857104417223,-130.59814015963192,9.00068595760491,197.2986385192286,-39.175338843692565,-62.10033253754508,645.1887836349171,181.8411719695814,4474.700355335754,-395.12451052681223,-43.9449698202258,252.74430263957927,11117.966444097072,-1139.2476803991167,-3.3151233165086014,252.7443026395793,-43.9449698202258,-19.071363005063866,132.42786668914462,0.0,104.86471440776239,1115.506178782145,-227.51391700782327,-354.27557139161723,-114.63917055336142,-84.08922964995531,40.215613026272194,-2839.09534986603,45.10110716131064,60.70835895138258,-294.0902650315757,29.159298828466703,55102.73482974593,144002.27950358047,-15183.992152183215,0.15564260769558447,1459.3893313728772,182.2675389706512,-445.075350228366,627.0312249811236,7.24070825446212,-3.4934226523517395,0.05910384817486403,123.78340674656852,10.514335300343191,-457.27898513073706,168.2547047927394,6.004553067685492,-39.67656686052305,-0.6710470024307491,696.0822853916288,-147.81842618333712,-16.895814770263883,-1288.9534355384822,11.624927260425963,0.9060503936588589,-1118.0967359060814,-520.1483078577849,-22.53873836956214,-12.03772085084654,-70.29672422962119,1297083.9589412957,508047.2424285114,789036.7165127993,-111.70005842357568,4.843147260430726,16.664578705581448,-36.274702813033926,5350.002937825222,0.13893605315833568,-2.8610393820995768,51.30659591205257,7.981301337920286
