date,excess_log_return,illiq,turn,log_Mkt-RF,log_Mkt-RF^2,coskew,size,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,chatoia,chinv,depr,ep,gma,lev,lgr,quick,sp,agr,oa,noa,grnoa,pctacc,chatq,chtx,invest,chinvest,currat,egr,pchdepr,pchgm_pchsale,pchsale_pchxsga,saleinv,pchsaleinv,rd_sale,chsaleq,tang,O-score,chnanalyst,disp,RF,baspread,beta,idiovol,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,pchquick,acc,stdacc,stdcf,cfp,chcapx,ol,cfpq,chcshoq,ibq_adj,dy,operprof,pchcurrat,pchsale_pchinvt,pchsale_pchrect,roaq,roavol,roeq,rsup,salecash,salerec,sue,chfeps,sfe
2014-02-28,9.001531636657997,0.013351574132139322,1253.0851154543143,-3.3036732039134145,0.1115440002026706,-107.13311331822844,1613.3462214943875,35.41695212157441,-64.95077177965094,89.16458246133087,93.53161938902548,-14.582477656963619,-9.10015759959199,44.70975804971588,49.723560189974755,66.06650571406493,59.70466096358108,-72.3963243502136,10.519595659294296,51.09734586781259,16.561203036112964,291.65369202564756,474.40126125602217,18.689437118725895,1702.8164528203956,339.15594720463474,17.676689911506134,26088033.342469197,16893353.58332284,42.74907359184765,0.5067820752328664,17.67668991150613,-535.4759654223978,9.685758517272808,18.743808725071396,3990.124474009211,-331.5872475887095,-72.26058653055223,-8.420895095858956,-148.42027887270268,2826.9316897254253,-173.02892883567574,5.364083817349118,-154.81861484645944,840.3804085023885,-6208.687884991022,1975.2926882329077,182.3549839484632,0.0,-7.621286722737445,1.040496842779362,-0.05064214942214296,-240.22207402978006,28.65769309047579,-4.678364455511797,-29.001751669956093,0.0018889500729276643,180.6395213645883,1.5614191029008282,-13.36045181196286,0.7173263491145998,-21.313169545316043,19183.066582390333,-33.241564054737644,-37.48854286416105,-0.0005895799349643072,-0.4835872274869857,7.11549965847243,-418.12412858735024,-41792.76837495901,7.11549965847243,0.4422178769824079,-23.476904167423562,2.4163596075916054,-42.75568846628585,0.4924647874015342,-46.53440307182274,26.910044579465684,-9.835817798048843,-0.21963142755963005,-26.101193491749,0.08674055362040889,1412.768995734883,0.0,-0.0005365035441134355,8.651708072702604,-0.21061766664317183
2014-03-31,-1.753049834796904,0.008761070274127682,1058.6381178404822,4.43634685800113,0.201637567375976,-119.57518333432046,1604.7491978897672,-72.67355187569964,35.13946660210723,-64.3724767435432,89.45378706333254,42.75578597235948,-15.56572111077983,-54.18215840556716,44.47151356121776,49.458598698780996,65.71445771498603,-60.29163447189229,1.6994694940188948,49.418436292066374,11.734679013740733,281.30147290510047,444.83437777906397,-57.91324770459493,1621.3526990628409,303.84284661782334,-54.06491875696297,25556555.219997864,16828175.59377594,31.78169998998697,2.3303467411374985,-54.06491875696295,140.77949323628448,-5.9594599625447096,9.212884435897836,3971.4690930981587,274.3355422090076,-34.8985052617146,6.711918253453732,-116.14450273882944,2707.2613830804307,-112.65172308174478,5.363244990086415,-126.8303142725291,818.243521605341,-6143.264445754737,-1140.2797245414974,239.28485771474743,0.0,38.761650075383116,0.8090636069868111,0.07174074257648311,29.661310858071147,-178.5251085635701,-9.556949837662415,24.148327428152356,1.104077956325974,-533.5476477086991,0.67094709717054,-29.907420928044758,-0.00011217440263455725,-11.103804060096763,14466.484930980761,-315.04600564605903,-36.5837656970734,-0.0007254994141263349,-1.2320815537662426,15.948380948874757,-2285.650767715644,-466300.1329244394,15.948380948874757,-2.1616500648012753,-24.29897024789601,3.3887832399165028,979.7300678567627,-76.7205774153373,66.78063949694639,87.12850970216903,-8.591119302144293,-0.00508526916938834,420.8752945713335,-21.05965817720574,4519.313609499755,0.0,-0.017062322628493,78.5576037507044,-0.6728874673647223
2014-04-30,-3.5029054063723724,0.013781034979885913,780.2050565834115,0.421079494124977,0.0018067600685370232,-131.23873903095085,1621.6523222022963,146.54234733744278,-73.71842225019523,35.48897891881292,-65.39013677575203,78.27817511160262,20.6431213262615,73.70614603516458,-54.752869243282355,44.93994035531125,49.979555396081935,-60.767527162058244,1.847521360600986,50.01958206837574,11.857146294067176,284.5514455009307,448.7127741423046,-58.25012561665884,1639.0926461197926,306.7478792742682,-54.33486944314249,25743564.817539014,16950831.234050058,32.350917545519536,2.3431530839922985,-54.334869443142466,142.84748763657115,-6.003840973675731,9.381694780834298,4017.2452084923666,277.4120172193782,-35.447468274650156,6.8324373996951895,-116.98521013238272,2734.192725222795,-113.76439084249363,5.414336915708887,-127.8266769328857,827.1120569152305,-6212.276324478615,-1779.1508191351004,147.76206390136,0.0,-4.081721107090331,1.3056614562970879,0.010454095555550325,97.00599288693115,-96.46839242344237,16.297145153742747,17.061234487338425,0.04737783688338393,16.396650792944683,2.0198013725596695,1.743052815710854,0.006832403393374764,2.2906863498691052,902.5762720237253,-2.4008897833966785,-1.6346765980398743,0.001841786446328375,0.33056800290872346,0.5670473371401954,34.53630186809187,64353.95726704039,0.5670473371401954,-0.12012906000616042,-0.3337369109837951,0.15453228343073278,6.928435491902064,-0.41576483382649343,-1.1121235728283523,0.3862179886546997,0.5236018819361234,0.1965492688682744,2.4532150314796866,0.3659646413753066,138.01848488966607,0.0,6.276432761870981e-05,309.42664624090855,2.8405594513441006
2014-05-30,-2.310478259270077,0.01023458911867785,1268.9779206682033,-0.18638394263847496,0.000354466340773562,-133.69016806569277,1617.12656145347,-29.2625260070658,145.74737341395527,-72.86530777728322,35.361420054484114,-7.623679610323521,-7.764161717493042,6.938736599074252,73.50044449352944,-54.60006313119888,44.81452048859256,-37.83589668339841,1.9937393309954023,48.908333149609774,9.49226110032262,278.15920944518155,421.9508225231584,36.40606144030861,1469.0348157430326,278.0264311979715,-23.44272373888706,25710623.12077414,16950107.48935814,28.14882687541859,-2.224543288228202,-23.442723738887,-216.7697494853081,1.1010668425253165,-2.864131492228779,3661.1882183404146,-107.45547731104934,-19.234831461112364,-0.10255872166278923,-71.22119381012385,2551.664712538352,-98.8382847810422,5.402323174458889,-74.14617371839135,822.3672843994101,-5541.490047058291,-531.5312466529977,428.2090918317225,0.0,-42.774770139552096,-6.874206614212753,-0.5237204012137981,-139.0863088589531,-73.758580769569,-1.8372226090577044,3.4235659969504013,0.32303270913610094,-132.37177709990988,-3.820481920590481,-14.263828173461917,-0.0016065694428928357,-23.24859652122268,-11384.82745326146,-29.31556052326397,77.32872294414298,0.0025727075201040506,-1.4690970082444892,-10.094225955231707,-2382.3471833185786,-32217.95207296312,-10.094225955231707,0.8693001469696107,20.832195867813883,-5.59874083392144,-433.43499648577085,-61.576596043955696,6.945502526104491,-97.00498168251997,-5.154639523687898,-0.3167059881909964,-200.27932549261848,-19.15996127171018,-444.2799393813275,0.0,-0.014257681857312724,181.1946273622541,1.031019701164924
2014-06-30,1.2738328097995477,0.013254900531124995,824.4808806337785,1.9927160401876636,0.04063285433152764,-88.41851177733665,1608.9143807392993,-50.31738990250694,-29.10450040188792,144.9128478647729,-72.88873034967904,35.30262764445466,-4.82760518873479,-3.059845097626316,6.903499926671559,73.12719050887519,-54.32279009881759,21.74791620004523,31.848475625877327,48.8591920421584,12.740481068735297,283.6739494848475,440.0371298393821,121.17989461893345,1461.7134219734905,294.19382788752915,46.6355040686728,26550142.50018858,16267765.201127201,-0.7012785302400912,-2.0355008249709297,46.63550406867285,-224.2717022955494,33.83707142865022,-2.2825417629731213,3592.724376238545,-66.18632502876294,-7.203828288140771,-0.10575645110773557,25.672367039759408,2534.116742443302,-59.990066286563156,0.0,74.09212917653487,822.8124630978789,-5799.787769763068,1521.417978235893,99.8652522627432,0.0,7.682268965530632,0.6998457047826463,0.04980698166891173,26.992005768558784,0.3755000162965416,-13.54827697091443,-4.609221937546067,-0.3367949426925383,-57.978653719207614,-3.560107182960877,4.508111853359907,-0.7224400086624472,6.130936370759628,-7854.329398594098,205.56198292872824,70.63483885055719,-0.0011566146203877692,-0.3393713142547945,-30.368348118204135,-1375.335714634847,1521861.667645378,-30.368348118204135,4.375630134281778,25.652356907770415,-8.795621476478107,32.35625008151624,-11.429412161298302,37.24579501244237,-80.37374805348617,6.843497702044942,-0.15417448194279615,22.92642989232641,1.4872979644026998,-1404.1544865871147,0.0,-0.00014859918714060782,110.44116586300055,3.955154374511631
2014-07-31,-9.775676833416885,0.009342643224624227,737.6303500557461,2.513298802540164,0.06475566612714298,-76.86904999348059,1604.0143776554849,-29.521200476276704,-49.758602839067166,-28.862361235468136,144.20256949870748,-87.16371666778589,5.288740445685631,32.70695936527603,-3.0505262360424736,6.88247508449552,72.90447918048272,21.956325618849164,31.878457618334792,48.65440942132179,12.742261104450405,282.63792653955886,439.0169690350464,120.91749918316671,1454.0671197320426,293.22594055018345,46.46656214304245,26585292.853990737,16288534.101761905,-0.6977412541523318,-2.007510562815336,46.46656214304251,-220.83074516892648,33.897210716130644,-2.383987178637681,3574.0513320668806,-65.88238615373169,-6.748959328250358,-0.09781917553467145,26.43480166515733,2526.735930180376,-59.70745561815525,0.0,74.43799388416767,819.9412046932667,-5791.901304234093,1493.6609552113532,75.54511132890029,0.0,13.120195620808445,-0.5808739428721168,-0.07065224184492269,-52.8140778433758,25.745928015225672,-11.428277673199347,-9.364626216017086,-0.5356927796540107,-7.062024798872244,-0.2871904588481584,-0.8266808143557398,0.0,-0.710864324903099,-184.88673425538582,0.4644318995185017,0.14595009562591343,-0.001269068820127256,-0.1329028104410206,-0.04275706937244195,1.0505936140211816,14381.453167457134,-0.04275706937244195,-0.01284318955654662,0.16048014258453058,0.00223953930012577,-1.2915768261685798,0.42478033521081215,0.30294377567625475,0.13847611055874154,-0.10209880579694897,-0.09309630397055457,0.4355668125189709,-0.0816972001672287,-13.85046661578781,0.0,0.00017140672523065226,104.88951788390648,2.5407754418334463
2014-08-29,8.470392294742366,0.009452539233864705,913.6901647210102,-2.0117475074869153,0.04146403514354618,507.46832522614943,1605.8684499355031,21.0593090608083,-29.543011931571673,-49.8691530968746,-28.709698639140242,-200.85974883021197,-28.46490893506989,41.37553445019921,32.74476517772234,-3.0540523242200504,6.890430503380687,105.70188877545618,38.927357151637565,46.610129993758946,19.392394421325534,304.3220217400301,468.96234350185443,151.82675727245575,1328.6968879430674,345.5081360715237,65.7134375704824,26722668.437738,16333363.971322082,35.2559655032441,-0.12762373668077692,65.71343757048243,-25.60804421657469,29.494599857834615,8.391876786349584,3319.9091021798877,139.9659692809877,-39.89981818358064,-1.551283616659569,162.60570886258125,2809.7557884393523,124.29336967682887,0.0,246.1939759717353,811.1083882565478,-6749.887817670719,1624.5248862472884,67.54610245186987,0.0,-21.072697067521204,7.939043542169415,-0.07251731823215479,179.98646855912511,-218.98917253514492,0.14961178498685967,-2.7078234256475753,-0.38958083566695545,571.3778507951827,8.330950831099216,-27.688145318328964,0.0,15.450097186826838,546.3424095833616,-12.3410238906162,-10.099037048871324,-0.0010081702210429921,0.5171126521178095,5.740465368249236,180.1732432707065,92545.7141870819,5.740465368249236,-4.945562930249997,36.44071227050789,2.105734646133989,247.8423147121896,4.996329619382934,192.3918038901155,115.58680276043103,16.08758500716082,0.44999030201954326,228.9426199877565,3.369449332814611,2899.9668459465065,0.0,-0.009911923728332248,-237.17940231190647,-0.7683708148293462
2014-09-30,-3.281698969083979,0.010095073211896642,653.0356465678173,4.023449444149361,0.16707674299500502,768.0712156052139,1585.1647249365099,-137.32727876587717,20.967225144503956,-27.76333976731204,-48.2997342765141,-5.818959681757875,7.278066108125337,-32.671757076110275,40.84209867158503,32.32260194671584,-3.014677829095168,134.95570702429302,-1.4180905721533676,46.032205239737536,23.94186904670987,319.35949644887495,459.63540091328684,96.60533100529517,1368.44574819866,372.4713875605751,29.648505826235123,25950056.701709017,15987928.116789922,44.76792940118639,-0.13343357148405136,29.648505826235123,40.218422562495974,-11.965296746062663,7.696895191799863,3303.1258094853697,128.1368284891516,-42.99589906272118,9.051087874165308,226.09720325341425,3086.538540566264,345.22375545320705,0.0,304.5876217663102,806.9319132122092,-6634.077070230751,1423.0983551005513,90.7128661194245,0.0,-0.4156209277564571,16.70588384206441,-0.01803974523068419,107.36622356655926,-444.72733621706175,-20.53700610724573,-10.066339330663482,0.10844873129404253,531.0238340268227,-7.601987264385116,15.03853742120019,0.0,9.795767314917299,-7610.829108398757,229.65693239488814,-30.353266847598114,-0.003729870747108621,0.48628558405215117,20.791967286573964,85.75820187526165,-427175.88149681874,20.791967286573964,-3.4686202928682945,3.2589908899821154,3.153248188976834,45.97464556387911,72.53126059912672,201.69608919776425,175.08134740536562,7.5895488571121135,0.7433828035224543,25.809533347071408,5.7031149807326145,-1785.8840756466616,0.0,0.0012203204039918855,18.92319415975237,1.5675051216618137
2014-10-31,3.3812064362229486,0.01097576283301825,763.6124175318,-1.9376682132612533,0.038553070824066345,1021.4961481855738,1601.1397020700256,140.09508691559327,-138.84314149401888,21.257995738092248,-28.14457952206684,-22.930829569374517,-20.33311408548613,66.48852190521708,-33.001016593428616,41.25369727840458,32.648342747575015,136.57770625250117,-1.4828349133050285,46.47860140464914,24.203092648503933,322.4187970256181,465.88835057410154,97.1796128912327,1380.845769067122,377.44565503880847,29.83285956942096,26252719.09039239,16173897.295552695,45.31157052352103,-0.12960899457101213,29.832859569420968,39.70674232515905,-12.101848399325753,7.776424665537887,3332.119592322988,131.46598872794144,-43.49005504818214,9.14199842319595,228.57369480811565,3121.4727280428524,349.1170414153878,0.0,307.9597212289103,815.0464365387404,-6690.656822199875,-832.8023948268832,59.67909789165141,0.0,5.778570762606748,5.715916446674726,-0.029725187403434106,50.94470951332619,3.0200970132134444,27.874855729022585,-30.510943516056614,0.0827083487882645,20.132339722727465,1.8254776366818817,1.0968080753917633,0.0,1.2564146392047633,458.9946022440854,2.013839066640884,-0.6303147754295821,0.0012303095755894639,0.36797628207233046,0.5532086778051379,-6.72273227740402,116693.20992059633,0.5532086778051379,-0.18383128582357244,0.4822686072281357,0.0976596411057713,9.070619924949824,0.1049552454216851,3.6971335966926517,2.116308597383437,0.5911402965792121,0.2316489486818334,4.925783885455417,0.3089531885059742,157.60647060899282,0.0,-0.00043198921787551345,-548.1802031182845,-3.6668371659072
2014-11-28,6.752662813548257,0.016261298953696348,975.7738577871197,2.4174282203620514,0.060164265808843494,926.9019784662543,1594.203213467299,-43.94800776643307,139.07168308493468,-137.39192284712283,20.98856522243531,16.177873766240168,28.134469491331732,-31.719274216362088,66.2004790356215,-32.858048946581334,41.07497720755628,75.45720040105938,-11.504608114805318,45.794712171015775,25.47725327821526,321.1595889526009,529.7906254848078,61.64717951673803,1237.9407687758871,425.32875919040816,25.486270280063515,26254945.949522205,16132472.454555223,11.546223587718881,-1.4725462300844319,25.486270280063465,-635.8998025913237,-15.940870058522073,-1.8874674963410687,3090.9025563930845,23.784753652515995,-5.100500111282269,11.3935336947311,120.4261810409022,3195.556568887967,251.2269465932918,0.0,172.53619141056458,803.942858237912,-6355.445638307851,-1184.0569765126422,31.141059317858883,0.0,-2.939573811166788,-4.204619582337472,-0.0068021486963747435,58.32315204367137,-289.42155965860957,-14.567254019441208,-10.633747592015311,-0.06751987635512013,-67.37960717547003,17.004064482525337,-8.321242039692933,0.0,-9.600725120429757,6916.121113920337,-41.43547573164342,-46.78363345330929,-0.000582291679505284,0.36231076759070646,21.13792321672004,3194.6495904773915,43651.7001272887,21.13792321672004,-0.4370535505717186,-27.405410364189798,2.4367647975209366,-133.9188541021016,-5.492134309813807,-100.27061460856083,-44.6276373174958,-0.8123535954700714,0.2572949407479008,-80.2509545054101,4.451020190727434,2844.5123319183967,0.0,-0.0024640415901209176,-9.031824465652534,-1.3025392897112127
2014-12-31,6.533954022236758,0.021955155186667717,852.8445422115183,2.4500267954887383,0.06169240611763238,879.7593171998797,1599.9263111658847,59.178637578145725,-44.4810777521722,139.9368500186155,-137.20302749790233,262.8140664297887,-7.407151480286703,39.818510865706514,-31.833144583536697,66.43813494172772,-32.976007449435684,-42.93506123634944,12.314159326010607,46.003191570226974,19.567758187310826,306.0484926678487,502.85941460720693,69.83149470282373,1204.6444617585764,374.42675789652776,21.6741049870994,26541687.986666765,16509537.089856312,37.44670686985126,-1.5294078262750974,21.674104987099355,-607.3260625991212,7.158854723518548,-1.4184002587684001,3074.6144947847692,-4.570318815970216,-8.629946125611962,-1.7695925931759549,-70.79892039528467,2975.3670913742035,-96.21845502951086,0.0,-79.77284981030012,801.3396750451074,-6057.553883831303,-953.8939203028725,108.85562992626582,0.0,22.212185518084965,-2.5587692989312245,-0.002766367316200835,-141.11112548235042,262.4325634874988,-3.0515366650442104,-21.638835435815963,-0.32103845759275296,-677.8903753609768,-22.82692120129707,-9.25250548182575,0.0,-12.656966107719228,8702.321388409706,-243.99094082069536,-24.744548796234213,-3.006181347575687e-05,-0.3541890549787432,0.8940455848156574,1888.1954381369642,-90322.59815652668,0.8940455848156574,-0.5980923117486086,-36.9826745309306,2.052010058258899,-36.3247058276624,-45.264289839970125,-332.71294546242996,-152.27573527016634,-8.320699302573033,-0.14847162880472098,-22.849888761507515,-2.901619231963064,-884.4782543495203,0.0,-0.00029307165753898745,-88.87110208800422,-4.7254365032804095
2015-01-30,-3.4964515572887396,0.020084976699116026,388.7471220554379,-0.058639669568473274,3.5194361105569534e-05,860.2815986079124,1612.6210030398993,109.61906684914804,59.36251179838877,-44.67393486313266,140.8465778662213,231.50955409548303,6.8871736696929995,40.60627827277374,40.134452745525905,-32.08572619248247,66.96529150255384,-43.171915161719284,12.515370814957993,46.394137322213695,19.71564955627654,308.56111802774933,506.5492936906029,70.20577091974585,1211.2764442271482,377.4155762979651,21.904293335211058,26683255.905798823,16596941.4743809,38.11416438715576,-1.5467168733290282,21.904293335211012,-611.6045650781944,7.208360706747777,-1.3741256050337918,3099.0902604240055,-4.485515711009787,-9.106535044066188,-1.686137012248671,-71.07082939059539,2996.0234949769315,-97.00695163310341,0.0,-80.27347599051026,807.600754906409,-6108.006543117132,2500.583469130272,74.27552448762319,0.0,-3.2993074037568135,-2.304530095264866,-0.06784407041558627,-257.3455611349998,38.28673358641913,16.879056571384893,71.07170710839694,-0.3638636803901938,19.06355147673753,2.045820778690711,0.5599403738535926,0.0,1.2866292427150086,773.4607809085865,-1.6323400336138718,-0.9413808887831578,0.0014324004060953244,0.2290231749392042,0.597410233216948,34.29738853894469,54163.534607470036,0.597410233216948,-0.14556561430023152,-0.12213570455173794,0.07208874607942484,2.5749653705006494,-0.4172567973164689,-0.8512435052266056,0.06606134322774437,0.4108385737008575,0.1413529907681621,1.3268412132860874,0.18683367722561073,187.7616823913777,0.0,-0.00035948347847991266,-1.5994570576137903,0.09210421782554334
2015-02-27,0.5896069828387263,0.02358940489975194,968.4975566373636,-3.099069666935573,0.09791160910927105,740.2682274702083,1625.0270025954956,108.1135078796451,110.41523267236656,59.928961900206836,-45.37888376109943,227.8383964106163,-29.65849529557488,-0.9753088234723594,40.918665045150405,40.443209733055205,-32.332563796689875,-87.73614889328228,15.709127619376897,46.856482241495925,16.482670180648483,301.28392492396824,497.11451457661985,-5.855867154232593,1177.0267793874282,365.65163715052444,-17.009031816814147,26737582.614146825,16699880.419555105,46.03308536847849,-2.048033934991706,-17.00903181681417,-458.70448352563807,10.515917786248675,0.6663678095787764,3155.6169250114435,-50.11122726411087,-2.486298806577846,0.0642436063080023,-138.1776299237638,2841.1460422346104,-198.75029253159556,5.655388320153852,-168.46313385442463,803.1076474684039,-5887.859746840053,1351.4217813934995,77.82847494419852,0.0,0.8066212819392433,-0.7098719999154923,-0.018813952448668125,31.90698826073026,32.907609292395136,6.147082613501738,-23.357979774264777,-0.16209244163607078,-448.0835067176481,-7.48998471632342,-9.321657936636953,0.5833211863949971,-13.010250302146233,130199.80581576406,-24.451031742975005,-44.734088703648325,0.0014944218490296618,-1.3857519780430216,3.889287701101196,-1108.9875072179711,-48612.236826211214,3.889287701101196,1.038488218388835,-30.332726221146935,1.5489866227749403,-45.66671315422644,29.520532037154872,-101.25446409408698,12.718913417877364,-10.72724870569737,-0.30421181675032827,-33.96160272145579,-2.924649022574876,14858.517312425407,0.0,-0.0008292323865508842,8.422241496159586,0.37169223890505343
2015-03-31,-6.251765516321604,0.01913370557106285,3407.1460231170577,5.82985773816763,0.3473941767193063,231.51557511008357,1617.6984097025652,-49.77842465028121,107.52889199485591,109.97618671799361,59.70741557742075,189.9363272506315,4.962788717671942,-51.10935582939668,-0.9709103480619845,40.734128888299395,40.260817798063634,-68.49038769331479,-1.904631212144844,46.76648059781007,12.250725604114725,294.02145773739556,411.5768613500864,-36.38409735408405,1109.1439555563322,294.3471284877357,-52.9925078026871,26000193.16594413,16880842.474740785,41.76905398433615,-4.8268832047214225,-52.99250780268717,701.2574336343965,-24.597869631143936,-6.210236676256128,3088.2166642530046,-87.92412094337536,-2.8407091269102063,-2.3215692591274775,-99.48082082649633,2758.7899812721557,-102.20962395478105,5.675851500988835,-129.80289116209775,780.318915683004,-5677.797204350833,29.779426105703777,127.69061581511852,0.0,0.9093076457926514,14.602483785283013,-0.2030087167835335,-211.75064949186913,110.44547221200446,-2.978778464762314,-4.7718466150918175,0.13226979974392028,1667.2222428247342,-21.886776877424836,-25.454430849046474,0.0021106608859271514,-6.939053449548027,20644.261959856376,-19.89956875036856,-36.83403165553176,-0.018543694707555916,-1.4485223982198825,0.4828713530172024,-1065.6439240979407,-918351.5033883657,0.4828713530172024,7.142816030886747,13.060965975299574,1.8614314783456294,-64.51948276729945,21.926897914838484,100.53626061822965,55.97052984840313,-3.7261748089617655,-0.7429627500834286,-53.25769204425808,-2.509041127339657,5444.8406203660925,0.0,0.0011120605100067328,188.53903047613727,-0.8340628492841873
2015-04-30,4.723472823481062,0.019074182629200086,4082.9830874614618,-1.101664746496921,0.012408261866471088,-640.0352434180254,1618.4533687639366,24.161044262401063,-49.45537098746898,107.78104206074983,109.50609334397524,-6.037324122633748,-4.154236006409857,96.44168020076846,-51.13320790903824,-0.9713634594458198,40.753138982842884,-68.90810106861697,-2.3939861986382986,46.744927724837055,12.244884601574078,293.74623282253356,413.52400954509557,-37.526045417648575,1106.3003261492156,294.8945350058913,-53.97764562626756,26236491.959662657,17033510.26281794,41.7556367658011,-4.809259609064728,-53.977645626267616,705.1925661826868,-24.85147434085882,-5.938904252595284,3075.487761608718,-89.05957142188538,-2.746080907783168,-2.3488011769699995,-100.2088770786556,2766.92754986174,-101.89417279500158,5.701488591029409,-130.5926992404954,780.272700602795,-5663.619652563141,-2390.329643925145,280.98572890946207,0.0,-23.073071276654126,-16.805618652275797,0.15772290053720806,-69.49544199220918,-94.41883967626018,-12.920414951593528,-21.7415748321838,0.032140053104291244,-48.94827540935739,-0.5204198243360452,-0.10083485985791185,0.0026443202361347007,-1.0383730951345171,556.9417149167275,-2.289078285091904,-0.4936536819387527,-0.0009330551275123777,0.05658426600141908,0.2785910316429323,1.31412772866679,83631.00564136542,0.2785910316429323,-0.0912102308281888,-0.16852098624379863,0.07118041225447058,0.9070152301150074,-0.1641834506552442,0.35023732108270167,-0.04773584678912357,-0.1352320426631053,0.023010806260469252,0.3345980517856617,0.047705551696601844,108.7567353003542,0.0,0.000386891081224916,190.9029902988783,0.48887365108331515
2015-05-29,-3.2987843428135166,0.005462681759694871,2564.6665819125087,0.5726598112030953,0.003368764773520747,-703.4033757999534,1605.0625216912817,-80.67998275219612,26.958518610693645,-49.1357372704064,107.36863495656812,-50.43102941552473,-8.380077474275215,-18.07812780116117,95.64373580773062,-50.71013920612768,-0.9633265398851791,-38.48566534982023,-12.979672346623488,46.004798195849354,6.412584810406809,275.90033157500176,462.83633751586336,122.02748837765142,984.989584540601,319.8495355465223,-1.5692604523585754,26239760.28059903,17042161.20237206,17.8118625990477,-1.7938964153273513,-1.5692604523586748,-493.13518054388817,-20.04507572253312,-13.359223930447374,2724.214281625475,-244.632612513661,-16.40183564123033,10.792987474392344,-67.45730643135701,2595.999628908091,-52.52326989690176,5.699851280867107,-76.24679979040204,789.9905975662031,-5185.810220248169,-2026.055991943352,258.3578792834586,0.0,-0.22656340324896718,3.7135464448565756,-0.029884300720312673,-65.97758919580019,-63.54644634047986,-2.1624896894283268,-10.549782121404178,-0.297583879556078,-1856.7927014860122,31.96566918243616,14.466488012910204,-0.00016887924441311153,-47.24688946296132,-66347.51434923816,36.075823282184274,106.64957005920373,-0.0020256854847242045,2.3783598367046324,-26.877449502350608,-1948.1765101652172,-5382.618617745116,-26.877449502350608,-1.5347435891414758,7.757077641887786,-5.665473620361141,-30.9904820942196,-93.05433174776279,44.54909632008893,-116.5924502388627,-11.8513218074119,1.5031685995217927,-48.71820091946772,0.28677244199086616,-11065.197941142203,0.0,-0.07873587817805061,213.4961333007281,0.37847980942862236
2015-06-30,-0.44700321499153783,0.008956451457000685,1880.1677478153565,1.3201963464759658,0.01783367434964872,-704.7063070418875,1614.1818686205086,64.85348226797022,-77.27037990308409,27.27007205440649,-51.71608138140035,-23.61458612093847,-21.793347576294437,9.495688209096468,-18.180840759081324,96.18714666970686,-50.998254682005076,13.831328471786762,30.458800168820446,46.80080799670821,7.750205402694677,281.3203344040401,497.03376408544824,228.83147663902997,1000.6599583674952,339.31534947013523,83.14741923289876,27109527.905084524,15916851.383036671,-35.48255556071365,-1.7353948446459468,83.14741923289864,-598.8934075794252,39.07916723126313,-11.025184014866056,2606.562656024614,-216.23857877595924,13.25319966492588,6.928361108666194,-0.4871365804608274,2592.614143285744,-84.20124520248817,0.0,46.14195992636873,803.2704651546707,-5361.424088139018,-435.292552180601,160.30338564731034,0.0,7.588732084778847,-4.16505821806544,0.765549874601323,79.86284062444406,146.24783760797936,38.615716657575035,-65.46249523458386,-0.2170242258322051,378.97907048210664,-4.037159850921398,17.252009664980235,-0.5879072882726458,1.953227112195421,-25464.165346589434,220.85677758677255,74.30494065507327,0.002605448803324223,0.5228881379772616,-24.97982754210114,-1314.9780524751827,1995077.4438208789,-24.97982754210114,1.185017626078018,14.75543526708238,-7.641003528827833,42.749059849250955,-92.73169106216636,-35.40107381846929,-59.05531737487193,4.511315869045852,0.45257851074862643,16.206100934646926,-0.9390373820625406,-5163.211455037734,0.0,0.0007821259495227606,138.72818429444067,1.5116390948212235
2015-07-31,3.1217812879640894,0.010761429039386533,1562.3583531846489,-1.502636455672499,0.023168028632435125,-394.33372407376055,1607.4751780080799,-35.90920256805347,64.89691099676571,-73.2205864538459,29.125262409344792,-55.57118083855917,-10.14214529239641,21.714337360698455,9.456235007317584,-18.105302013159715,95.78750308174031,14.110477413527295,30.739355026124805,46.57987507506716,7.854651258777551,280.11944121388774,495.0982874667825,227.92081618512813,995.9033139047291,336.6038877718928,83.00967047485692,27184889.807056885,15959700.579355108,-35.24989250401553,-1.6886645440013521,83.00967047485683,-588.6183425363831,39.18722476696092,-10.700834479541195,2584.7194179506387,-216.57874793204437,13.07744987295219,6.4424258343297245,1.0349402332277045,2587.902929319506,-84.31232997512372,0.0,46.67025417397185,799.4240246634747,-5342.4477538365,334.95649013941005,363.20683638298874,0.0,34.74999827830994,-2.426043252119001,0.04914727607668112,13.784892338011787,13.622309267956553,-0.773748231273629,-21.184524260384194,0.1657406507108329,-1.5685180268872045,-3.115449206980685,-0.6622778494947426,0.0,0.09077523427569645,345.46149082574993,-3.9324128826652682,0.32868459789040827,-0.001495862931882197,-0.23186461796328928,-0.1037478531402023,5.557739720099789,32512.70565392822,-0.1037478531402023,-0.03587306029521997,0.8100584399936146,0.006956602807115964,0.3384639546931112,-0.4412389368156653,-0.13456308040706233,-0.1851425235059594,0.18966531842934842,-0.15125356559619618,0.7639019453491471,-0.15433895849799129,-2.3837398630494135,0.0,0.004225251066266353,163.270243603658,2.7337948706489907
