date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,chsaleq,O-score,sue,sfe,chnanalyst,disp,RF,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,saleinv,rd_sale,roavol,salecash,salerec,tang,chfeps
2015-01-30,4.045209855446965,4.201089233643071,5315.36711075909,-0.676679921379056,670.184341242433,0.0004061298039562426,4884.544419254701,-210.50747374945445,1379.6554401442668,-717.6592992273917,801.9553169001686,821.8066090832393,-242.4421230306661,437.24138777335264,432.16085202627164,-345.4935553038196,721.0706874571115,4455.985382774077,111.43555388185877,43.295264360021065,283.0546485003083,509.5050033870495,29.925549581778085,487.509955288923,598.4686175578778,-104.94986220734923,487.5099552889231,237.2162013706414,893.246376681163,5381.197926670677,427.3331560460815,2324.538422074859,256.2283985440238,-204.3041810243998,508.32613736662677,644.480517815059,-959.9986405302815,-364.65866214998016,1777.2429726233638,48.21802974514912,592.0146319955181,164.02246583336975,572.5215798806262,127.20312077115642,1749.1392944142667,-46082.263726236706,2.2760848006170353,187.16435268858493,5824.585402130938,2338.905410368116,0.0,-5.773339461121168,0.5990298679294881,-32.52120546708102,-1639.405136138318,-715.8078120124624,-3.8645963812359696,-27.351527722596984,3.1969415669184857,-10.106317659252454,-2.4402452553822513,0.031171627684003944,-1.1983533508520168,0.0,-1.0854026711634788,-1.4653547522436838,-0.5386561455306946,-39.260980973256665,-1.7046903183695576,-0.6924746645516962,0.0014143818260023977,-2.7733402532505806,6.767809147187563,-25.846097397217818,-97486.44228076935,-9680.988355144858,-87805.453925699,6.767809147187563,-49.62938534730347,-0.1852022814611587,100795.96711867303,0.009864957647842232,-0.2645892569560857,0.0,-53.068342566723004,-14.262525561176517,549.1542617418081
2015-02-27,-21.540494098125325,56.146431911505026,6561.934971881545,-35.669678253593176,702.3965856461058,1.1269432344425856,4666.801339185494,380.6896669800378,-209.37970894683954,1387.8384905212617,-718.2096872189412,1641.749152840834,-300.172133194362,-10.449568663191,438.40718929734,433.3131074942766,-346.4147327690915,4734.547300040531,123.91489666258738,35.70724709583452,280.59582486280596,570.8959412811345,170.93939236968183,533.9159610003002,608.6431315900342,-96.97904293117607,533.9159610003004,243.19832317268487,855.9716756759628,5149.64916034047,417.62215481209677,2225.7094618488763,273.4539568833524,-206.98915978601045,523.1105947427054,486.64353275667384,-783.5911108263095,192.7725861907408,1910.3853376441152,47.27051489120216,1126.7898071577135,164.64661381451236,573.7119105218893,135.09996116568865,1935.0080185613772,-46186.85393478311,2.2808567585214288,180.7141622012449,2811.6536842101964,2096.304748939358,0.0,4.902292798461303,1.0693410457346673,46.298161341685045,539.7219946066234,140.28786737251767,36.22993736910894,-142.66760054548695,-0.18994388717501698,-57.215928976625946,-4.980326074159507,-0.0009323346803089549,-0.5214618710872401,0.0,-0.13176162372917588,1.220848030312709,-102.28416679527436,-39.61888001114676,4.65993979600762,4.966104131237103,0.011067737973967429,0.18387209763977808,-5.533523338864825,-1929.3102703103941,3003026.964210689,1863628.4368586391,1139398.527351737,-5.533523338864825,-117.0229705116326,3.1666643032465345,-119802.1137162447,0.020778186217727423,0.06681196967520009,0.0,659.1020793333737,-1.9364784424069512,-165.45242494322156
2015-03-31,0.6533525754812027,63.403679742999074,7094.663134464709,67.28384380265526,715.3612213195462,4.009362933730945,3794.7193826798257,87.4323962025891,383.9912084104796,-208.06999349142797,1392.2223937831554,-124.4513586651705,-7.848239918591591,-550.2835633263433,-10.453585206305185,438.57570164786233,433.47966181190355,8686.328348423016,56.881071788063686,-7.835833673358115,194.62994541836198,849.4781806193038,490.56505105243957,657.1423269735669,420.67756627129125,-55.12394007791068,657.1423269735669,158.64116545399213,-815.5041430636445,15696.885882338556,285.52742618073745,397.83655289513905,177.50648331522743,-234.93026511019218,-85.82278198273731,-298.6178896560452,910.502535915268,1838.7912866134577,410.0504868694851,-76.3980197116861,2934.358947356214,132.12016379116136,448.60779254155943,133.92328896284735,1435.5179975870658,-45493.72102826203,2.0558558271511274,206.47156241406114,-21944.08847311444,2750.2998657131466,0.0,27.97224253967329,-0.12227719177825946,6.692230051186925,-504.3318823345062,1242.096075151397,-1.5355629470741405,257.1645500606123,0.25685967605852245,-692.5788087280689,-30.348275307781705,0.36143870208359985,-66.44309374541996,0.0,-6.360387890065397,-46.18815876174892,-843.1504164863618,412.3787243636798,-119.85261402935248,-165.43013463854652,-0.14446326614595684,-20.374233900447734,140.71702112595744,-16208.011214022088,10682527.246124744,8049869.570808426,2632657.6753163934,140.71702112595744,-566.2615412465675,45.35288367196091,404353.42397306487,3.535370923265578,-0.9065286636416374,0.0,805.352197728942,79.68917690212584,2322.1527075693293
2015-04-30,-6.987632390461661,13.279902442636816,6579.179506276072,-12.704402569103065,738.5276420060578,0.1430921289219447,-5105.473755310708,-371.92361314957833,82.52730298107284,377.9906054939115,-213.4322227274955,97.03264229502297,7.3333872630367765,1035.3224473649368,-548.9261265855029,-10.427798354619549,437.49382530131527,9047.481961381733,74.38398032220584,-6.407533398145426,181.4961343995604,1058.2108294216437,734.47384507732,733.799270141369,475.2538570925587,-53.49078063308253,733.7992701413687,98.15993085431384,-900.0279514181694,14816.968718229782,348.74508727454906,372.9377472196712,189.50893484092558,-264.8416460047121,157.22851251528016,-252.32531661629596,1053.5188641946133,1727.8191531524567,301.5869453974399,-393.893763332666,2831.848210770363,121.70972472321782,432.88793708287665,156.13803986180864,1468.0393231462806,-45230.01736849546,1.6536777355701682,206.64497092506102,-31246.356741712847,10708.71009691956,0.0,-169.1870328555383,2.6080241412034795,-42.96519142715988,1195.892218159016,-1224.4230844986162,20.493081715803328,-706.3329944157231,-0.5589452733020801,-78.28555808043711,3.835202266373244,0.67491991746697,-24.29727076549557,0.0,1.3454648209299194,-7.343365915120103,-94.09272974422493,159.63921627307536,8.061540382333988,-13.956181900688875,-0.01899659145501964,8.283402629867851,3.166543834371396,-1670.0375659442616,-2418717.5638740063,-976162.7443018258,-1442554.8195723295,3.166543834371396,113.32145234354903,0.26972832010847014,226692.67287406698,1.0171042166313455,1.4895616387740915,0.0,-254.0634735786516,-29.207785177274673,1789.5675126392273
2015-05-29,-5.056612590216176,6.697776424419953,7196.658355745969,6.635359827841909,848.0717576567006,0.0390335868003508,-4419.536971435228,12.381837670362431,-370.6868900691608,82.27737154300117,377.88230478017584,-386.46321673116074,-262.13627175480246,-195.6876576825372,1035.3007146580778,-548.9146039428456,-10.427579462152371,7292.206199793415,92.05890483834027,-20.174239769191335,191.8353906541044,734.1307737665679,900.8787980052929,497.74778291312646,355.01211369860084,-44.348895166952644,497.7477829131262,62.86108915703087,-354.61676795631035,290.862637360181,314.64960380137325,-986.9745567728904,67.61997932896908,-312.60082056528137,365.76094806560855,-107.43669844469753,607.1301627021992,2225.8515413783107,-141.39872210493317,-310.5888918184895,3016.786266840685,115.57377574080016,408.2557447986981,57.08150320585743,1514.0090438692973,-46714.22574014156,1.6714038133036602,201.37263329776897,-24596.709757197477,5486.594763179767,0.0,-4.43021036224809,-0.09128128109479405,-0.36471132144288276,-330.8506906484736,-30.233407072111277,-27.066213328196454,19.20067935413681,1.2334755571775955,128.79115418568654,9.4475607761255,-0.035539956682911544,-5.747740584210078,0.0,0.11521885568168955,6.696691131489217,298.91352890211056,316.10149810154326,65.60074023231573,322.8257116746074,-0.0025654689480534287,13.800286135646957,-554.5062525739668,-12425.891123383353,693371.0961408615,-765206.5803180933,1458577.6764590442,-554.5062525739668,266.77049184943826,-134.63604356016043,-1758143.1065645702,0.0381547864939904,1.6432399113787284,0.0,-385.0250681061225,21.63688072786499,-19.776850006893937
2015-06-30,-52.27536724625791,766.2936738097693,5804.209934467001,15.230352939983488,684.0930836832239,0.20573693851441452,-5302.391691817158,-96.84072606124697,10.04033798936662,-364.58596568910644,78.432651694731,-534.3257375141831,-22.84542052423815,102.1215201000788,-195.5261223969273,1034.446099713962,-548.4614886141959,6609.5248264040465,31.504232454767124,-67.0607424202585,196.9467851941183,-99.99484077815643,723.1917928085645,8.71858445738301,43.10001666041283,-17.521066459226173,8.71858445738293,301.7100829049298,-71.48455308789384,-5246.992956900651,104.41691556923911,-2591.232989418871,426.9510973275734,-50.101977087522826,260.2449478843063,69.85265990912468,-422.83555267379217,2474.2332002333505,-750.0752244940253,-363.28460172217365,4889.31207013998,117.9514494757089,629.4065395288812,-215.17655202808135,528.3490823537439,-82691.01324004447,1.9335899701510866,166.96828131054644,2608.4760811075203,5153.438744487753,0.0,24.572633940905348,0.32990989904475043,-14.34187409864171,126.11184228017646,198.2130878209391,15.460226141219664,-59.49229953995882,-0.14105311667076093,216.3844117691533,20.51406241032663,-2.968542765031998,28.719442619511028,-966835.4012761767,-0.9982700465426433,26.7525243440478,314.82286917023885,-177.12476480984515,66.00925335330476,399.60317302248626,-0.02069118952753346,-1.9028049758796897,-674.104391214371,-17276.725839517494,190972.00076925755,-789983.0683319569,980955.0691012442,-674.104391214371,325.3235219053713,-177.27234768655296,-282774.6945914775,-1.3125872284844498,-0.5609032138946617,636768.5047311587,-1075.7370218322903,-125.83897012377656,-4855.739018293613
2015-07-31,34.7688755152119,0.9721958220981097,7955.798781251793,-17.37392848272399,663.3647765669643,0.2678756202314307,-4421.943191289719,-75.69160409289347,-102.2800687843864,10.683477357697958,-367.08088954104926,-992.8103483478644,-41.57726629760173,234.23214862963795,102.00422913755231,-195.30155222726538,1033.257993831888,6594.154376094828,32.00065521755345,-67.24237570191227,197.3523076646465,-101.02876353247056,725.5512004967472,8.176041818886702,42.772902365636774,-17.580627264860773,8.176041818886588,300.86799074437454,-65.29157823283269,-5244.577320140555,93.70503773511848,-2589.3068701120146,427.37663243241144,-49.80619453928078,261.21696077276613,69.60881159666712,-423.78212800985796,2488.5389293333187,-748.537396718539,-360.4236030667985,4905.209778971775,118.23543824792078,629.6191349994914,-213.9433955440509,535.2297343909759,-82597.07609885614,1.9600197316862733,167.9625710284271,16237.130174902777,4741.674086387885,0.0,-2.0182001494375754,0.3064608758356755,-19.938412139727006,504.9595406179633,152.08217995761788,-18.97937269927047,-140.0411474360394,-0.6702769459254134,-12.889746089125765,-1.367357115026607,-0.09906070831832348,1.7712647405045914,3307.9678611038253,-0.11095288367806688,0.37102961727129014,-32.83120085248811,-10.549867138566697,-1.1016202257715122,0.2550674224009981,0.003165618942515991,-1.2399610402137569,-0.3473870342850205,16.58402720687991,-414929.3311474323,-119318.47598966956,-295610.85515767336,-0.3473870342850205,-5.12430077301542,-0.15982130340296408,148257.72686600685,-0.0908655594505241,0.0007490315714306917,-4339.112295243773,-48.672783453592274,-7.869634730109283,-31.606700766699305
2015-08-31,-33.44152422436001,1.3221562237543625,7535.612518170855,17.171397378167214,675.8902597813534,0.26242400163434476,-4890.857267348459,-815.4880345141211,-72.68064667813967,-106.71576697756728,12.064693919720847,-441.2026608448861,117.43998191106076,-265.7750792407928,232.8527662309645,101.40353090255016,-194.1514303283204,7083.556773482917,-58.13113447557712,-25.840571967969183,204.24078317341323,174.53888825892346,451.7718900405345,277.99412645554077,324.25452498437687,-35.22523494814864,277.99412645554077,203.93127780502184,-219.45616876986568,-409.4255120975815,324.93619300925235,120.46896674515546,389.6338106612456,66.37320639192558,331.16178114361173,-186.01752631559717,-200.81174648858283,272.51470221973887,-663.1964133107149,-69.23584768013305,2369.4103982512365,120.10474818722393,418.01633964952293,-151.88047036353225,-218.62315846091255,-83066.45063242123,1.887804148985496,164.53979146734466,18444.271249785535,4598.60048424774,0.0,81.40832523247559,0.43910380798579496,-102.11331481207526,-1089.6721702048853,-1311.3585238831697,-106.52076331852231,128.78635057531392,-0.49538365962164743,306.8243961465887,-1.3311235852817163,0.020063442023856792,-1.029190365753152,-782969.9652837409,-1.696861857176998,-19.943841099320707,778.1599848251062,103.94838622517636,-112.91717014483174,-122.95298890050663,-0.028134266295648747,-14.119704295294696,289.1189363854726,1665.4183078006736,3773903.277734518,1197954.60340935,2575948.6743251383,289.1189363854726,263.9087852065095,63.86542683302423,1844040.5382046811,0.09388736054076396,-1.8186407443696027,103714.99447166221,-1020.0169832781321,-57.138843809600985,-47.5776116708812
2015-09-30,6.897275052110169,3.2307326185523126,8786.920120992861,-70.0802182233087,751.0875765706928,4.366069511448366,-7520.368306592578,561.321681868461,-819.8085804580878,-75.61040532978357,-107.65706330185684,-867.7001818394244,-96.42089046809483,264.0591205167733,-266.4025746012289,233.40253196103987,101.64294479099657,5286.065896472747,-255.430292949295,21.177922600948882,141.30484656091062,332.30777628128044,-124.89970712348895,314.30621232658854,394.4180067153984,-98.98775400591835,314.3062123265885,358.7767549540123,-803.8995031484042,4398.965854736301,312.0346736363936,368.02644161000387,203.9522702237424,93.26610789595901,199.16942913092024,93.12452648818734,-228.90998442825406,-3053.1619113509396,-527.8825678960635,294.4196269872709,-1835.8674191222847,82.11255549002799,288.7480783284886,-95.94882021489767,-1820.4739369111996,-53146.42108457904,1.49788890246539,247.08265055701602,1897.6149413555318,4387.999590057293,0.0,-9.29847300417839,0.4422564854176727,40.69821473875345,-403.74907905969667,-532.8197443444164,105.03297894648131,137.7492229315394,0.5194938488930356,339.45690350508994,-12.934297346437972,1.6428366517463846,-60.37527157426024,1746497.3986988137,2.646260349552506,-36.803706379874654,992.339021418964,-440.6481338366684,-237.71884259772924,-219.00580432874273,0.006599397494947201,76.59883898295061,335.07410993880524,3693.080139029079,-373133.4559955001,-487174.9356445968,114041.47964921594,335.07410993880524,-389.2672273889293,87.29891149105504,55429.464749239385,0.46216118091354197,3.8588184656610025,-736144.3869075772,-775.563716098397,10.90062892147489,6116.891228295377
2015-10-30,32.15165009114786,1.6957350065285768,8135.07104967862,-35.00433660257371,581.5513007378065,1.091474332039346,-1350.8671191902476,-528.74781470929,558.9863222040015,-815.7516127350136,-75.38402708065011,-682.800858104318,254.05646752241384,-1072.021591776755,262.97002480329746,-265.303813454523,232.43987747451533,5274.206484791949,-254.53834188442556,21.120116931770372,140.77440905382915,331.0187244155489,-124.5850892199963,312.9579326898383,392.60122188518955,-99.0083979743083,312.9579326898385,358.2512665661862,-802.1479425882934,4395.532042744352,311.3753875882191,369.6622540705839,203.34917293665967,93.44305521741215,198.6742200118707,92.05327196588796,-227.85653896954224,-3044.447559367195,-525.1257364977743,294.20161435331653,-1830.1980057355497,81.79571302789685,287.55928693932697,-94.79301033130484,-1814.7906749438453,-52921.871513440645,1.4947418955335763,246.18122147540183,6300.338379990935,4004.817684256738,0.0,-55.005891118111094,0.1393442128758906,-71.26366171720656,234.90255609313135,-1532.2869024329302,-101.82731121923689,317.93614756366287,-0.42244936582893766,-43.39872150086558,-2.278409195433426,0.03881891153489425,-1.8104963130493843,0.0,-0.8929497163097153,-1.5489983266315903,-118.65433019514967,-73.4273334820191,-12.07269956819664,2.4012821233494606,0.012497704412921085,-5.247708894895595,-5.470418770194101,29.94195725746704,-2019117.385729432,-687302.8122437,-1331814.5734859407,-5.470418770194101,-90.88747523213169,-1.203076112276392,38929.094897799194,0.011662900418885513,-0.3750968369053993,0.0,-157.3008152264083,-29.656582238887495,-21.849011641929792
2015-11-30,-21.897955979738207,1.778181323533128,7874.79920790752,83.8169825704948,710.1350620700143,6.256396542276048,-2011.2193598624583,119.08089685848068,-527.271869357774,566.3001745325586,-817.4985821910965,631.2191254122345,31.131478582333955,-536.8083729968124,-1072.5629870919201,263.10283065399057,-265.43779792162854,5184.66796319799,-165.7681246890827,22.55082554508407,173.41782202409573,344.5785174859182,-124.05040827106629,400.35241794936303,427.44965090976854,-95.2373815474827,400.3524179493633,355.3823492001775,-527.4454955608418,4653.15287167536,391.31061453227477,1773.576575390661,410.57724145615424,81.77024412868796,175.06969779321068,-0.09459073525882489,-562.829477555185,-1945.700879609111,50.10949850795576,208.00238914577614,-1144.9840000860233,100.31251105915938,346.5721395841067,-127.68253100635579,-648.7449830539634,-51068.36095602391,1.4221878300476156,246.60325621271835,-770.8973936443149,3617.0359690352334,0.0,-74.68332259658496,1.6207676539790086,8.68999032937063,-419.12909129816035,-270.6934947076743,56.83684058332119,170.18589021828984,1.7997254015297264,-13.259210872807671,20.351999844508782,0.004431920349822427,26.74858194270007,0.0,0.023265914387025077,28.036563977956973,-293.66046310980164,185.09890185969743,90.93863498258361,-141.11505940286895,-0.01634337088076432,-7.2476406161677005,306.75328507158906,19728.754630196057,2420163.039697826,1321354.1226164699,1098808.9170814455,306.75328507158906,147.6879668779875,56.58297074523472,316852.45544730127,-0.03314892421765592,-0.7334313301768276,0.0,1208.2739204081881,9.443455167981483,-12.805107503716954
2015-12-31,-2.7430930421799693,7.751217725225269,6034.127344402363,6.282405218997744,633.2771329436446,0.03508332733845962,-2729.882559318596,482.0666857208688,118.1355905607639,-530.1253497714322,566.2151737739383,-279.47549407734215,45.46571411577891,1289.623974564265,-538.7192923412546,-1076.381074631658,264.039418669314,6288.9769361442095,107.65364998051314,22.527859686857933,192.0704450533021,154.55253669669327,-368.9135990077063,135.48807360305693,134.5846449695258,-388.23512560903686,135.488073603057,45.87119655473521,442.64640023834926,-7888.316977714777,193.95466925862314,-1034.995937913579,2.6779031073928734,90.54831156558404,-164.43566229987613,355.1171123926226,-686.3564711145873,636.9589279586085,1547.774786556682,-17.263720947404565,805.1982091440339,120.06288333492465,396.158142873214,-108.21245657261645,1819.256145132816,-36343.210623665596,1.381231674900457,175.06799911028023,15151.206380628535,7953.572258907558,0.0,-41.48523317790989,0.597061892229334,61.284504811224906,-920.9345068430321,-1171.4436943844357,-182.07291815207986,80.76051937419834,0.4622512239089098,181.04543809974712,-20.621534573015992,1.796720501044319,32.643082789054176,-861277.7555797494,3.419601714466637,32.42815235594179,1147.6047088784107,-954.8517393719267,288.7671652491972,-171.55660428346494,0.04714431140713682,55.40009366527261,441.4213354877015,23681.46830461833,161608.40572088957,-248353.8529213369,409962.2586424351,441.4213354877015,-744.0067705484071,90.66167030753081,-422083.9662041031,0.0027447074860091902,2.0761851830022238,403394.2982772299,2203.0408776026525,-50.049224852311454,-6056.740193124684
2016-01-29,33.08726136690485,2.649447436528338,5065.038527869085,-24.644711312127278,680.9871554451832,0.5406235057853109,-2152.8982922967116,-342.1231605543126,479.2106795885666,122.98445309949264,-528.2330328047864,227.96243256286525,-130.74018991411373,96.21009207965497,1285.9913434979999,-537.2018202129805,-1073.3491091843916,6244.8023002721375,107.44427540455445,22.53463624457169,192.2813501776052,155.374486166486,-363.6085512190196,136.25997457209945,134.72431066614985,-390.07427686709934,136.25997457209942,46.10751986666699,441.6809821283919,-7836.097046929916,193.65395068343892,-1029.448254675346,4.83473039795725,84.27208461732405,-159.77872231857526,353.1837474589002,-684.7698618845707,636.4013307096071,1541.6185768910368,-18.932507515169565,804.6983167888184,120.2861682227381,395.46108349174847,-106.40793976959331,1815.0386264708563,-36400.53988717065,1.4065375112147163,190.5547008898844,15282.733180228292,7148.433112631896,11.234468889319514,-23.12931761646314,-0.038616907523667976,-48.66638051292102,1042.4641519551606,1236.0405845024634,-8.352855785446536,154.3319226390181,-0.4507099932315155,-31.165532668159358,-1.8960294407439164,-0.03772167603737753,0.6585686339530525,1445.4726618247805,-0.8161188056263882,-0.8646737057151768,-86.75032366168307,-23.46521403702718,-11.99663295549135,2.450088413402568,-0.004425241251206913,-6.433223112660471,-5.856771547525113,-93.81835395366215,-1274306.5012317896,-380106.2943237722,-894200.2069082558,-5.856771547525113,-35.57523843233503,-1.302082135721605,-72718.74117867649,0.083327778079342,-0.5505708500284783,-634.1178395504248,-100.78222565673786,-14.365891213542454,564.5584176524494
2016-02-29,10.107868649469083,4.169830101690061,8661.244596868895,-66.738064426328,633.9572617799278,3.965940584132862,-1378.2061462174165,-21.74399401673088,-339.21305748447463,476.65514489337204,131.65351627066906,641.6575596956405,443.4401391274557,-377.69724747752446,96.14959537237556,1285.1827147960653,-536.8640288174536,6723.746081996118,95.52361099768173,21.158422682606382,185.8902394374102,169.85066115205692,-570.3814561386226,142.50988448666996,150.69947832853867,-381.02567191986884,142.50988448667002,40.35370771681011,340.4049992433422,-8034.356832314741,197.38304552297092,-857.6325513410442,-5.8654932310099435,87.00967565229864,-343.6010403900742,259.31747772474995,-552.5361549831795,634.9492659918199,1409.897073350524,-15.705576221410638,2586.810543806626,117.02133709536703,383.3123800506761,-125.99384237282646,1620.9702395427075,-36241.99447198485,1.3809436222313203,196.13389010685557,18488.4375731978,10965.93365696594,-0.003919291092314481,-21.63597697996886,-0.09896226625649263,-10.833203643356683,-620.3190673231693,816.3916431174712,-50.58865328391994,14.250729589974526,-0.5990103446675916,-8.617426302193053,-5.607162219857059,-0.04422705243236358,-6.747442727686064,-24650.479359099758,-1.437516853402542,-7.060251412723858,-11.851807592018304,-165.16418847110253,-16.402423681241544,-16.26692761008121,-0.0098398202641512,-8.086466977055352,27.19317995476058,-1206.759800642496,1398002.7637141347,1048951.084921807,349051.67879253626,27.19317995476058,-197.22454181011926,8.384113768374107,-53036.49678907171,-0.13843092597435103,-0.5097726189778484,6862.144972353184,-169.80505071882362,-5.514974007479395,-30.20145614412786
2016-03-31,94.21129804959548,3.765196051688765,8542.873803976121,-0.9002621011360848,683.3597295548115,0.0007203717929352212,2087.870157263715,538.8401254254803,-14.8754372526523,-338.3009432056831,476.38046668398283,351.2847924898332,95.96273758593512,-1026.9600714402447,-379.0985741844658,96.50632817028912,1289.9509805792309,5832.02746353983,-62.51643744371025,4.021375210959394,-321.1723228116857,340.13604328014696,-716.01712538114,166.70303898813813,285.1030190608737,-105.86207461282439,166.70303898813827,40.47495669859632,-1939.4102380862064,53185.24088673297,235.01748147527184,138.09457406189688,-308.0631692737204,59.17461542977136,-678.0280795979814,-47.96776383569923,1065.3232581322663,0.0,66.85523545282689,-124.51689536207499,1550.1332982991944,20.483612232706413,16.43042806675281,-393.0200649012015,-183.84544024551897,-48148.70660750243,1.6119177008346386,215.57062223553388,-10383.153660926979,6807.4389676251885,11.270938069404504,-89.05545486855908,-0.5054757146632696,63.88048572983098,-721.7687512464349,742.1968910431387,86.4738593366244,-229.63908178738347,-0.6812491004194832,-388.88474978186605,-20.1739527314499,0.38806694327628044,-153.9904473776582,884482.7622770243,1.8794564774360083,-69.96823835304679,687.9104601095678,-995.1097835403689,-126.24754681232753,-218.7950555963298,-0.05882395635148674,205.43350014214093,306.7686907686466,-16620.34823407645,2714712.4977291822,1343440.8315208852,1371271.666207999,306.7686907686466,-850.5554010481683,104.97764074370673,-4720432.002486628,1.1034606340274387,9.747341012643176,-409622.32541003264,727.9198362960742,75.35552439450566,2606.603970387677
2016-04-29,-4.90375801829604,4.642284879504991,6774.855811137284,75.71614551692677,574.4661563922748,5.093554970821508,1885.7120067881442,172.23961100991946,540.9424486294005,-12.022896485637016,-338.6021529682745,2157.7119537588337,76.80700573176858,-13.840183695163935,-1027.842851291687,-379.42444915498083,96.58928547740815,5808.309912566596,-60.57933497357379,3.4038436544624626,-349.8287922498433,331.64522903616137,-630.1786274378335,149.79133710852517,269.2353090962865,-111.55650816756868,149.79133710852528,45.262630298146874,-2058.0578107786873,50551.84611844007,232.1085840515948,154.10106461200678,-226.65427115004326,69.45986248532475,-589.0260603770929,-60.143181602416384,1099.3702968793484,0.0,7.600346354646378,-230.23361236055064,1543.59147208476,9.57348426757935,82.14339663269084,-418.8409788039319,-221.54652243494192,-46301.5137900778,1.4994677107003085,200.42785426760778,-22132.454897921325,7983.28295330855,0.009056440683895772,-3.281787846260727,-0.01664644725161679,14.855244890852191,103.43672752061775,-718.8774431854463,-29.18380599914667,7.758557317945815,-0.36671268746839836,-3.2315243616303633,0.03384907977175544,2.558653820771932,-18.810919105492758,0.0,0.06893797968524495,0.09364856055253767,10.46548517226256,17.781610871224984,15.918640826721912,-34.090963329897704,0.04416678508556604,-3.0398934964821365,30.765447129333552,-1768.5786314820398,353738.5863492489,261824.7647985816,91913.82155069709,30.765447129333552,-7.333930392836919,2.1708745332731496,-132292.92474468052,2.5071910589379254,-0.21491269136926405,0.0,68.85517297467595,12.251117291014452,2136.6909135677315
2016-05-31,32.30097735898218,1.921327955219149,7990.875862791184,10.362107088267965,661.2027940819083,0.09488603493340471,3402.0275610681792,1478.0014741865252,173.11672118855338,545.300892341274,-13.753112206530686,2103.977449405427,16.28350363282867,1176.0583370654992,-13.98891708437153,-1038.8885537341212,-383.50193002618937,6238.394158975557,-25.61688101403247,-3.1858092916477223,-341.47914136265814,146.09544890065627,-143.88197332173254,75.68670859444903,135.57823827433816,-111.75204245724534,75.68670859444906,63.15134345350118,-1534.2967624788657,14856.519253720478,232.73311864197026,2.686284169383981,-209.77584020296507,37.69023446710372,-108.93880085934217,33.958555461347984,526.9915119468398,591.088533223911,64.43198866045581,-207.66213024794067,1108.2618521636937,16.48470295969602,93.31134528328289,-428.66379678719585,288.5513361806693,-46838.23509772043,1.313667967352597,198.81066471705137,-22489.381666347545,6589.129112690313,-11.19452027149982,49.46358083170787,0.9576875835932555,185.87489792117776,-1166.261248572665,352.8711049094145,245.07503272290182,18.07934524923212,-1.5914422243681847,-312.97728789894245,9.4717267061053,-0.004136038800586661,18.34530555759528,0.0,3.0469883184236437,5.411661954941337,-680.2671895594067,167.6221939114912,-48.96510853599648,322.7184513675396,0.027981997975372597,12.290941864014712,-649.2983010621717,-9993.223599394569,5826170.611430585,647833.5932164788,5178337.018214315,-649.2983010621717,670.4143987781281,-139.31306871415092,-442781.5024242513,0.05423321362843758,1.4349528155192388,0.0,732.6934179390009,84.54184019851346,-80.82325076141979
2016-06-30,87.97733832893807,3.15117511570742,7702.31367576991,19.959690512293477,668.6301429963095,0.35212250238046094,3622.0734703756602,-82.19213800830818,1478.6345039113287,170.48674679618168,541.7003534849215,2057.2129409753793,79.939826539099,160.00397938607526,1175.4632658111723,-13.981838861996243,-1038.3628887264495,6160.051879544483,39.24355356388556,-33.43599941794992,168.76455434967238,151.54756350114187,-182.52330234186712,160.4708172624045,325.34303247134613,-19.14695199274922,160.47081726240452,56.365965864404814,2005.6465759846428,-5761.762007060364,246.47879567668468,69.65060026792705,168.69273061552914,115.36972799849315,-218.89249745691075,-106.72180466949949,-697.1530392920369,2014.715495288463,-91.99790722853629,-448.0485372777262,3205.3319313818774,112.49205749134458,502.15439451463794,-324.42255861647334,780.2976043564375,-50909.21823753087,1.1962436715737095,139.76831449438842,-8046.060249092742,4164.469396157915,-0.00208500435856962,-47.159634509342595,-0.23896396990911484,-8.845786870573647,-818.6475259256636,-170.04666577609623,24.21366703677927,249.3194813513701,1.2388711173908584,-619.836184042264,-31.016318356101408,-5.855231399386117,146.39549327248778,0.0,-3.145818124709308,53.97272120092782,-1783.5075829698872,-908.1847723219107,-189.0714448835315,628.4742819011531,0.03537381122091654,18.453040975961812,-1123.0246250505968,-19010.17822676013,7275577.155612826,2007213.8203735948,5268363.335239053,-1123.0246250505968,-743.3217969731595,-267.42334393735246,-773170.5525866151,-1.0804768975790147,0.6628140162885785,0.0,402.4372719736857,-88.15744215528866,-4945.002653617894
