date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lgr,pchquick,acc,agr,chcapx,oa,grnoa,pctacc,chatq,ibq_adj,chtx,invest,chinvest,currat,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roaq,roeq,salecash,salerec,chsaleq,tang,O-score,sue,sfe,chnanalyst,turn,RF,beta,idiovol,coskew,mom,chmom,r_sq,gammaps,aeavol,bm,lev,quick,sp,stdacc,stdcf,cfp,ol,noa,cfpq,chcshoq,saleinv,roavol,rsup,chfeps,disp
2015-03-31,-1.989700326003423,0.0014789132238681578,1.9901278684821693,22.753884470003882,0.11858931443750986,565.2481343914288,5.46662457762288,-18.70328673721254,-14.044273839193274,24.1870836520656,-9.273135829202356,43.33108817049732,-4.61258627610102,-17.858376975116066,-0.33925066601522746,14.23311676767035,14.067734760036597,111.25813152830919,1.1942120252431274,16.549682161205688,24822.1048604284,-5.499816098719751,5.075483164316195,28.303775290219775,5.784489431143452,65.43345992317546,15.296446940303852,20.565836651961753,-71.79264575599237,-2.0050313142990186,926.6806721427765,11845086.923660431,-14.027501723871731,-0.7954567216885692,-2.005031314298984,-21.245647538836955,-449.26473996892133,0.10797520242064376,-6.544811012019187,928.6075829142615,27.624915417802228,50.992834848069876,-235.7807290079082,30.95812232680948,11.140803686925512,13.105554036129138,-35.41584092011964,-42.889268666189125,-73.17909965180388,-29.9377500667968,20.906563988596425,17.7956644386231,-85.52918624873682,1579.7110588047374,2958.175312167264,-23.569660637132884,189.92380952577415,-1509.6899783056238,0.0032190041204349143,5.522684132792158,-1042.4809475166412,-73.30033395259451,0.0,-3.0094165482175725,0.015035598804661765,190.3023518643785,16.000792359587138,7.342066561914407,12.852660688795652,0.02758465167179419,-149.41587166028785,-7.762695846432955,10.70525859303251,5.703475918333311,-1.0398901344057307,3.93048105924651e-05,1.4287918913231792,4.278391878373945,583234.7834697589,-549433.749221853,4.278391878373945,0.05956467549951938,-47.254310589409215,0.3330367513896677,-1.3538003454948733,79.1764050291622,-1.4771789721941957
2015-04-30,2.036413713788286,0.0015104436659444343,-0.3768230131308834,22.794668267957867,0.0042442300519359875,567.2001378409788,18.06952894763195,5.493143342958698,-18.761659082928396,-14.093146514790188,-30.734265930565165,40.54486285412441,-2.3025084452698525,33.798770702469405,-17.920048321446686,-0.3404222195861858,14.28226879726219,110.0948775906123,1.1979255134085025,16.298643550915685,24961.197453605477,-7.296679134397614,4.606500954933166,28.483748796991556,5.498538095766239,65.48057862557381,5.055468132156358,53.020681191297385,-74.00521230620556,-11.4183282028536,728.3621690130647,11875957.227575103,-4.964597960939123,-1.1845930194493404,-11.418328202853566,-28.701038443472786,-234.54673854600773,0.10831095907680487,-6.177305837255725,1051.5303915166257,31.68888083993879,6.682506424854793,-225.9113174099658,62.65144962777367,6.538304576735522,22.209231189861857,-37.12231350490477,-39.461828062021645,-101.9852398352881,-30.920790603640985,20.97157445265912,17.414875759763728,-83.73481065025561,1588.715394139871,3083.298022279399,-33.20987939885407,184.86733061530575,-1098.7344532129205,0.00047252404756032004,5.416419737576108,-697.1484113234753,57.73830833698045,0.0,-1.3278657026157354,-0.0008688011486415181,-90.49082767998397,-22.60105830033791,-51.14574981525513,21.651055565582567,0.06757925445882407,135.0688772840709,2.8780813475330547,-9.157775257675098,112.93641736507095,-0.5451057135787281,0.00023116841250055836,0.13587969961288593,0.6867453089041611,6879.572055553086,23990.73185911961,0.6867453089041611,-8.07623668970103,67.2405236716819,0.02468169723752922,-3.3663827999906726,6.4698922625,4.276644228383105
2015-05-29,-0.11594651923295789,0.0015964546864748277,0.19608296845049955,33.23385456126302,0.0011534900544455256,562.8103569256396,-35.21426621640538,17.926443376095314,5.504587717459381,-18.572552250699346,25.397865248817766,33.983924443363,-16.456333632067,-6.339041266503277,33.537188963162386,-17.781358146894053,-0.3377875605602111,103.34627163990098,1.1857549714405209,18.99587660187541,25337.819266091497,-10.962517792371173,-9.563829335385831,28.250114540197714,7.108343592393504,64.78519592236383,-10.369072667979953,3.760737058650033,24.395163325934384,-22.054589117276155,-442.56430042767477,11150233.254147233,29.086540072932458,0.10112175505381425,-22.054589117276155,17.488690092893822,738.6863142434769,-17.297236590419313,-12.667779844221613,1062.4714962587286,8.531372251497737,11.812309602522225,-276.4587709085622,-10.914933595922122,-17.56863788266373,-36.09702641348795,-32.74411011062246,-16.731664684707596,41.1429675737392,-26.712915079946498,20.758509930571673,20.53847048722208,-130.08042545772605,1590.0455663776117,2918.7781406391437,-53.44692101856509,172.33040662084107,-1000.2366901607002,0.007110029196843308,5.514091052369528,-690.0656053368307,-53.957488206774286,0.0,2.2292950588859064,0.004706836697141004,55.709053508659196,-38.2032365185332,10.593018755778417,16.10897459711768,0.12489245524364345,203.20974683305016,-4.71340746087688,-3.4189091611611957,19.769430387103284,-4.746564002227117,0.0005359859351712279,-1.3031553976758161,-31.475841390305916,-757660.7701897398,31936.796761870384,-31.475841390305916,-3.87843068480268,-133.3304103686819,-0.16033938624553468,-7.7645683677952,51.940474329148586,1.212525848071465
2015-06-30,0.7045323390952266,0.0032330537916667526,0.4517694046532552,22.782429576092802,0.006102659248547997,566.89141348004,37.57543201435334,-35.54160214613429,18.06150097036524,5.460043353558015,18.02466796321556,41.1775360052432,-17.373278195459854,3.3348312327537277,-6.385006991175782,33.780374190921734,-17.91029452363012,103.62538787080878,0.0,19.167465830497648,25612.017653013663,-11.035159528936678,-9.681914502325345,28.39867629796384,7.1692799345368625,65.32978089348016,-10.446785996635226,3.7108528987360643,24.64682464986511,-22.26816041121044,-445.64089434971106,11271763.54216346,29.171538766906878,0.10136589377379002,-22.26816041121044,17.603854357705067,739.603042037959,-17.488864653060215,-12.786303173908644,1066.9852577689114,8.586979447016354,12.093054402311248,-277.6147682860791,-11.16663992074041,-17.953061604791017,-36.38423567876872,-32.64540758611051,-16.802873202452183,41.747473851329815,-26.588104452335433,0.0,20.736953985164913,-130.71995370026082,1606.7491171734878,2928.279509338842,-53.78589104686263,173.7026561994446,-1007.8769180847718,0.007122566306002025,6.218285167625141,348.85526108119615,-27.00609870312684,0.0,-0.22145988525868532,0.09012495779217433,-122.21552456348721,-17.224733999798246,61.10173164768587,6.079484464780535,-0.18601863504260585,4.156730776532584,-0.4513585166646479,1.644090451476302,2.481597127532382,0.24330941120967964,0.00011338446569053584,0.11052102928984198,-0.011494785683675901,57180.1494918894,64350.13852433674,-0.011494785683675901,0.010616398759100143,4.037509583094675,0.027370509514923924,-0.008105680634589496,21.311104662581265,0.28558308121785103
2015-07-31,2.3349870671687216,0.0016568213249356777,-0.515542230817994,34.98431396548519,0.007948760406904428,566.6598717876007,-2.069710205749888,37.556714868521134,-35.52514046775665,18.05398695337967,8.66151395958304,41.160952175035206,2.2311288018516935,7.654639893110836,3.3334691509700374,-6.382399092573299,33.76657690130786,103.59576881106717,0.0,19.158722592932754,25599.112365352747,-11.030837385922624,-9.676643260955807,28.38859785058939,7.166097945888577,65.30107620269528,-10.442450880303225,3.711421792248254,24.634737816168837,-22.25761569115359,-445.46245713637916,11266060.65948813,29.16302587319052,0.1013377067966147,-22.25761569115359,17.596978980768803,739.4209086495965,-17.4799328257436,-12.780360242341729,1066.6356570455896,8.58364118672732,12.082844103310563,-277.5243083294566,-11.157416763906129,-17.93878437453461,-36.36868692673536,-32.64115565405424,-16.797364268955484,41.72215033375969,-26.585850366915665,0.0,20.727145287492664,-130.67476805057674,1605.9530687225006,2927.3986006301257,-53.76523535598815,173.6283952632947,-1007.4547956929069,0.007120711383873342,6.215455387119388,0.0,63.73300639579,0.0,-0.22686455486586254,-0.0007039873469780744,29.28311680886003,35.09834853512686,34.31348731799062,-12.986167707341963,0.1357194011263544,-0.19300998816737547,0.021892357078833413,-0.10118242406525724,-0.23808428281836314,-0.015590125381962139,-1.5887461768962496e-05,-0.010507181129391086,0.00040971651120502717,-2691.443590085022,-3011.4390852451324,0.00040971651120502717,-0.0013241671586632364,-0.29825830846311874,-0.002125514400389328,9.752652294259256e-05,-0.02333454449772887,-0.059627468104451964
2015-08-31,-2.1914133375890894,0.0021053848021556016,0.5113698751816298,33.35915019059652,0.00781507328757318,567.0876523018118,8.865951138047997,-2.0665105455844595,37.43498776219729,-35.46533396122722,83.48035102550884,44.69691270513229,-3.4970405225278016,-8.743500742333358,7.660418502030588,3.335985639640764,-6.387217266757945,106.77420825361287,0.0,19.77763948753873,22745.255439256765,9.168650505249694,-3.7356613556512897,28.867937571831114,6.6890652858843,70.74794151426909,-16.215151568790482,-28.97365958056602,-24.959176484668667,-18.140500128113967,-392.1652452006384,10918266.429179555,-22.37869370374912,-0.5730721389260117,-18.140500128114002,2.078546683044299,178.69837619227079,-0.5535895078525552,18.873120320131857,1020.6380926944018,16.136024792878054,112.07604648990686,-344.9260519736012,-30.150923404436497,-5.752608215093634,17.712619752731467,66.21861221370878,121.2608808330682,19.848636988449815,67.77260773893676,0.0,22.204453173192267,-121.05526181680105,1412.6460243421745,4410.5359193427175,49.281270288689875,174.1027686023044,-1329.1408790354176,0.00035984742498654644,6.302860002090347,0.0,-22.888577059067444,0.0,-1.4749442038587475,0.020523104558941352,7.2047159732272235,-5.759639988997947,18.090218605447127,-10.041833674749483,-0.1349177296324573,-192.5978239436476,1.7582061903349455,-23.567977294383013,-38.215491908224294,1.6703141232142826,-0.002044183181364609,-0.07815979418331409,16.409970622239733,106829.62542240694,-454623.8557309825,16.409970622239733,-4.791693714459466,130.41049099035433,-0.17977378924513499,-2.336742408042382,-34.75821738911701,-7.46026545322502
2015-09-30,0.3833834589170747,0.0030498631384453952,-2.093433585229553,22.906848260034884,0.13042306063585865,571.7729912103155,39.57541407530866,8.984673218650457,-2.0822286688863194,37.70155732490649,8.759195682012392,49.675016530670135,5.61500136468235,8.738191369950735,-8.815740481742782,7.723709699991433,3.3635479102212917,107.81059781993187,0.0,19.927415972866335,22906.29381181911,9.254605400681898,-3.7619043702018593,29.128734283799552,6.740364228967813,71.31234789242144,-16.357103018138734,-29.215171343474218,-25.166348034985518,-18.308695660473187,-395.46341996489235,10994907.35726303,-22.522945078411315,-0.5789598943976164,-18.308695660473223,2.0843406070173067,180.5566307596897,-0.5574424142683495,18.996326866058325,1030.1268249935042,16.27332710144991,113.2726110914825,-348.2221048915458,-30.391247631465703,-5.74659324834815,17.850423084646543,66.8058252069923,122.4314253159607,20.06843291078806,68.3712536576369,0.0,22.367376843109056,-122.14284794291305,1422.8690732127798,4453.843020540237,49.74700836643675,175.48999616732038,-1340.524477871038,0.0003626213501005214,6.49912827832339,349.76882049989206,-8.716091782737578,0.0,0.10253314964693772,0.03637943180465375,-95.22768201291606,-50.00443705704558,-61.42212794216376,21.407360496807996,0.10646160359925882,1.520290334658057,-0.32464945729266503,2.0781667593609825,7.387215908474445,0.38814205163835425,0.0005859533877938181,0.3404787825525446,0.13364248754020913,38337.43285577372,38303.49522770289,0.13364248754020913,0.000746174268082947,9.379943101234062,0.05909053138889231,-0.009323031498490897,-13.137327541132708,5.330311765069553
2015-10-30,3.0562597569248093,0.002279647155156665,-1.0437003733341494,22.817673205990832,0.03254374395857995,567.3885364084899,-37.430239852248576,39.2708643671843,8.906413322420896,-2.0665409401136143,16.903975332012166,41.76205884198693,3.966518693275666,-35.34888807087803,8.671185397825061,-8.748139849532073,7.664482949860491,106.95213070427499,0.0,19.777415620814896,22736.18091997254,9.181538450357387,-3.734009130781929,28.90078053213537,6.689494840218499,70.76965589148155,-16.23003054165889,-28.990706043451706,-24.973171194363765,-18.16452938604337,-392.41898050536963,10913390.364461202,-22.358605070846636,-0.5742828953740068,-18.1645293860434,2.070700871973565,179.09346020819203,-0.5533163071020639,18.857398889148108,1022.0101462068036,16.147719811110303,112.3482958658612,-345.45998274472515,-30.16001155956333,-5.713553716027235,17.715301640032454,66.28528705023174,121.45786445269772,19.903052774169442,67.83900113590718,0.0,22.200088079187903,-121.18823387102246,1412.256534056928,4418.276087494471,49.353478019539885,174.1548578499247,-1330.1622987643086,0.0003598817225345225,6.362484437649047,347.17988288074434,-13.405055719159051,0.0,2.2795395230348987,-0.04918790889485325,-182.1021612700596,44.38483223166659,-64.00468390693064,46.2578195600766,-0.027471164998848385,-1.4172910414967532,0.3285006515095006,-1.8872375515331044,-6.1366992644626635,-0.3445786931549861,-0.0004722817174337979,-0.2827462996262895,-0.12374215574446978,-40685.206408890896,-40831.786392937414,-0.12374215574446978,-0.0006256272919172023,-8.068754503662149,-0.05029853779699245,0.012478569550773866,-6.987442205633039,1.3387118408604692
2015-11-30,0.4206749776589041,0.0017215025632623068,2.49776091967046,22.81121415397795,0.1864417246005645,567.0566430361716,6.153507717397524,-37.408197079899104,39.24808992356314,8.90291395408034,60.96656526957532,41.73746038267732,-9.040584059925683,-17.681459806352347,-35.32821077319449,8.666113196363433,-8.743022633638796,113.33839180021297,0.0,20.288905499580228,17734.46727511412,7.3362872907216845,-0.0725208962820149,29.24654714094111,6.896109539589682,72.50157798288926,-10.807576711847334,39.31656951516062,-53.87992159816286,-19.94527252466674,570.5554858170625,10470367.800973738,-25.058298515840907,-0.5886578827352522,-19.94527252466674,0.1701198501233092,118.90369477251888,-4.900052601707536,-5.403016852439824,1058.0943604454433,20.61948569453654,135.51275235270097,-349.78832517281626,31.85300539245425,25.09863190087721,1.5163703922213,41.093985116136686,129.24836976483698,28.21770272717088,41.27797300851423,0.0,23.095861195509677,-124.27186839674096,1120.9425743569225,4481.842688839112,40.02302986285178,179.18807696156614,-1334.220523539666,0.0004190598905853829,4.814920856689681,346.95978519406776,-3.7280470126563188,0.0,-1.886858186979211,0.014732136443699417,-8.844624473805965,-18.707088255496217,-9.293378317075195,9.578576555617701,0.058389953445612375,-1.475267283439365,-1.5762018377847866,0.3949827076414465,21.437452217464283,0.36867411605582845,-3.0198189498328865e-05,-0.03800063419942035,7.689922960977071,3851.2307847244665,-446873.794272189,7.689922960977071,0.008467714204770091,2.715207530007433,-0.10820635946774715,-0.0009163633482374145,-90.2084611304474,10.843119816664995
2015-12-31,-0.46577319323206906,0.0023138429789480385,0.1878633396646394,22.930437531211496,0.0010490999562429116,573.1865639283884,53.55714979226973,6.2170338155425995,-37.81516230881556,39.66892974709458,27.43115894662074,48.79885676881915,0.46210300783906677,42.78467592918386,-17.872597589857577,-35.71011113528835,8.759794469634958,111.17280790890632,0.0,19.79043813640702,18052.841483528427,5.494661058721407,-1.2517838126729361,30.947282583762,6.545414872270444,76.639205188498,-3.508052342064038,35.95670470191405,-64.67983989259297,-17.259212084435475,1079.7866904859975,10588108.332653297,-29.125612367185283,-1.6467755763413954,-17.259212084435475,-0.595969070292357,-32.87405641279319,-4.957211955653555,-3.219946862889301,1017.617680064543,24.499107604078695,168.93228305030033,-292.90344763370763,25.545615864582487,28.758171854480103,-4.082997644586678,42.828798311402366,28.10592882215512,22.554387800170254,46.24571263015289,0.0,22.730818678398133,-85.20837937314835,1156.3492673402354,4461.884651623087,25.065890007649656,184.14575475287978,-1280.2728459028199,-0.004426629939130015,4.686852684966897,0.0,-24.43869729720913,0.0,2.509228272539687,0.013908357724358389,158.1074836577174,17.558743338110446,15.8841153924254,21.279390140872835,-0.27480810562635083,51.993967052219006,-5.1485101735582575,0.5320756469023422,-36.56445697356094,2.5800074163808944,-0.008662709469762345,-0.012233748855670967,4.684613466409413,59386.25043968391,58354.281239877455,4.684613466409413,10.895797758462109,143.88759453934597,0.006932694155218577,1.7545374832198743,-13.823953008032774,-5.402459370374885
2016-01-29,0.26655626590964954,0.0032914511742302083,-0.7386416028087822,22.958762277740675,0.016203355266444616,574.0138658176447,5.530893515973393,53.598624085689195,6.235463988404744,-37.86159219749637,59.663564239654036,48.853029672596286,-2.928733546174729,3.2055105726700264,42.84642867332504,-17.89839378726086,-35.76165289196405,111.62143137271408,0.0,19.786288481090363,18037.14956933842,5.520630665069031,-1.2588700928459475,31.043042111454035,6.5442701543175605,76.71743109255308,-3.513029780553569,35.80354002312093,-64.74005675020855,-17.30503805956404,1080.7428158269386,10576446.23121188,-29.092011211096978,-1.6559403496407703,-17.30503805956404,-0.6185374465773594,-32.612473898267886,-4.951132869243303,-3.217448442201248,1020.9591680840999,24.54603801564427,169.80937116576916,-293.9837977102592,25.40499858697529,28.841725622927427,-4.086512075867934,43.04728299859021,28.04267344833963,22.655016635202074,46.48354028370977,0.0,22.715983674056563,-85.33375218440725,1155.8974468959236,4482.102242124254,25.183819835720797,184.3041201114656,-1282.653409076955,-0.004454049177623642,4.690835159421579,0.0,-26.257852327075497,0.3367150867386677,0.31565290165431037,0.002521108893632995,-2.8351509043044185,39.81522119397738,73.11085317433287,-6.754929241213404,-0.018614564321005445,0.5674772684891991,-0.016770494406827652,0.5055834625140676,3.062886704099469,0.1289498639640385,0.0002508166624338587,0.15223391157127253,0.04254625536432499,-5884.331574484706,-5777.769866935909,0.04254625536432499,0.06198734825313146,4.268136939947453,0.02336378128081318,0.018268181104392323,0.1291332167133703,1.242187726086371
2016-02-29,0.14676450739396033,0.0038312916816393397,-1.9971154833589515,22.903938533551,0.1186795184238036,572.1370626974847,-5.585842738656883,5.438539275582746,53.475697157441964,6.201266010033256,59.061518720086326,48.717045049233406,8.676916265457457,-12.55079601898479,3.1950297940638803,42.7063374389308,-17.839872968677614,110.83565128817145,0.0,19.769368967897204,18039.142382126753,5.476237053968617,-1.247044079523212,30.866930689286026,6.538340956643482,76.51389624190841,-3.501668928657792,35.98594025081718,-64.57677509890124,-17.21791380204844,1078.0888820727623,10581213.632602602,-29.107351803416957,-1.6406132896574344,-17.21791380204844,-0.5848133909044919,-32.957138698960165,-4.954270953377338,-3.217364174348175,1014.8861871220165,24.448885775591666,168.32937296007992,-292.0622672174436,25.581130000391834,28.68602222353459,-4.076624531495543,42.677743688269395,28.10260139471761,22.48152945890946,46.081720260180255,0.0,22.711287294737364,-85.05125604210562,1155.2152655790283,4447.327332942893,24.982092561411335,183.8583871946439,-1277.6817021840702,-0.004408774715186531,4.6396566843994655,0.0,55.688148239137774,-0.0006444397691380832,-0.021172958986763746,0.02853651160415205,4.369640962016186,-5.197835376509005,-5.8441138903008465,12.523492767761127,0.07903807533189494,-1.102127059519745,0.08281618004136249,-1.0223266397784414,-5.354469839586045,-0.2431626331562171,-0.0004247245604011296,-0.2637165634394023,-0.09519663814552715,2214.1240017330274,2553.277388991788,-0.09519663814552715,-0.10348603082204377,-7.599800237362615,-0.041424683776487115,-0.026736808259177458,-3.5746482702625997,2.341691170731451
2016-03-31,1.599737191511055,0.002434406161990102,-0.02690138217167382,33.52542610905071,2.152594992390434e-05,572.6795366855704,5.757955365223472,-5.552020408303218,5.413723138131998,53.547514650956515,8.727278701393413,48.77281924143557,2.9031416432738304,-34.03174838477576,-12.562696105194846,3.198059174027952,42.74682961938455,106.59797232928604,1.0922108436813907,13.34652650830169,14428.125133591479,-9.785230565578214,12.407427896229693,30.14998034398486,3.823141877185516,65.35672717793565,6.052216869612261,-35.269507172210766,-91.54897964486858,7.458247240620761,695.7827461642341,10936404.141075497,23.471681272731498,-2.9644886345283803,7.458247240620775,-41.354917711624424,-287.0442762921873,12.832044371444209,16.247061819172472,957.6720060077923,30.376558704711385,91.40667340452606,-123.75141401327855,-12.833385514730054,-2.329902398732102,43.54900375938783,-95.23307283126434,-58.768049939722644,-168.05653249049593,-82.24917132014802,23.273150230051883,14.970686623832453,-44.6603580942227,821.3786007544005,3392.6040456291444,-43.638353582074565,194.2140527476222,-1254.3102306459987,-0.0038564063504564587,5.312428414841272,-351.6837092245724,3.132672544249047,0.3363125605589019,-1.8654184096127047,-0.0006133247045188028,69.60463226539093,-22.26363138163495,-21.68228504815687,-10.531415457921753,-0.0598730184094074,-54.281482232093225,0.2983538449095633,-16.752023151344446,-72.26123080789648,-6.581819339323978,-0.001976438482090878,2.780016855695216,2.9553816456245166,577120.3500366351,-221929.84156374168,2.9553816456245166,-8.766445604138816,-97.69817622379287,0.5787841608918916,-1.0517093773886397,207.2190800684396,-4.666031924830463
2016-04-29,-0.8310101400878069,0.0019432772458061968,2.2621187074633338,22.910989109819894,0.1521766052448132,572.9885822591822,3.112841889465238,5.769287879431767,-5.538426251370529,5.403933134063803,33.48615270537634,48.80320356361322,-0.37290096933421846,-0.45849404502589514,-34.05011356202909,-12.569475543563485,3.1997850014210556,106.60360001266085,1.0935276389214574,13.358847986799617,14443.26628227482,-9.789703288011857,12.423602547768722,30.15477257925718,3.8267188706266504,65.39762339479671,6.065464095447117,-35.26749188467295,-91.61961405901023,7.491245010961524,696.2246799934792,10949250.496882474,23.429695055599208,-2.9630413120683916,7.4912450109615385,-41.39920793667647,-287.11778843369177,12.847514987805873,16.26433516775552,957.7972836555108,30.388608537455518,91.34402357730943,-123.78365553763904,-12.810663117992613,-2.312468252744388,43.56884878185495,-95.33702692266834,-58.684968117742116,-168.19504791483644,-82.33694511367128,23.30120889072311,14.986580570854455,-44.69294084429843,822.0867045192015,3392.2358623074997,-43.66253033673786,194.34715749791914,-1255.0069319319123,-0.003854355851234121,5.072404056899962,0.0,-18.38431762103407,0.00014868900366926674,-0.06692639244704779,-0.0035919959331944806,-1.30397654645175,32.31856163264811,-36.7483673052664,-2.8734017360050075,-0.16565073327374796,0.021844230171438994,-0.03311763578894755,0.08502417600081458,-0.06223560146759155,0.0075982331538071435,-1.674666971483718e-05,-0.002525125212542889,0.018796414686299556,7125.801865203306,5720.553941774182,0.018796414686299556,-0.0011115379089665645,-0.09526300930474463,0.0005319565920789415,-0.0030352451693036464,-6.507706748307555,-3.3005136707226654
2016-05-31,0.014169179728392628,0.001937301403190012,0.30855067635296424,22.948144619619136,0.0028254051039774313,575.6375865666305,30.386813402741733,3.145919288316995,5.839325801662675,-5.476562600426725,27.091366650940422,51.495819830582455,2.1569140368651647,38.72412773300383,-0.46061372548344326,-34.20753187765989,-12.627585942074369,95.14802133664794,1.1024181401222823,17.20770951801142,18896.07014458391,-7.211455403201656,3.3829997469408077,26.072614068585015,5.077754931946461,68.92147609521518,-7.092703786920149,24.412590044011104,15.309393274421911,-6.847434473494736,-339.57384527005433,11435724.3107753,77.10075040833468,0.23245933800024934,-6.847434473494714,25.09936809389643,-44.433507888716164,6.909984174823475,7.78398214212467,1008.6851053201756,7.511349181402075,16.852505859075798,-143.11649277671805,40.06988977833166,-74.57784927528581,-57.11701015888428,-57.6659591974993,-46.31747845355893,77.71746437107682,-54.9802129919329,23.490650307885613,19.249939213610666,-61.71774317369411,910.3254101783018,3274.597868095171,-33.060071635713115,189.96989908814444,-1334.4438433859211,-3.785099173928263e-05,5.175447413319208,0.0,10.9513228450473,-0.33557660561169067,0.45587375940342767,0.018256068825390104,-5.360883240274106,-8.046815943309213,68.16925805219552,7.73746818004912,-0.20526619513754787,-126.57182323857103,1.8101158555941907,-11.764801652462893,7.370448269763301,-3.3414153761924865,0.0003070321473465157,-0.394804140369466,-30.56810132527279,-398258.6401336547,884732.4540264811,-30.56810132527279,-1.7351830709023963,-123.06412739046164,0.10076377816559212,1.855702069025847,7.907366697477215,-3.477851124975956
2016-06-30,1.6667688750902119,0.002123884316041148,0.5934630456553287,33.56926269860146,0.010469686019318546,573.9866045859368,-12.188293157372405,30.386606393508053,3.1523679814827075,5.858483077222582,22.04862901595086,46.889578097914175,5.81700984551566,5.256007542685085,38.613063343538585,-0.45929264260320757,-34.10942150395954,94.66108161846802,0.0,17.178537293288844,18885.009969339724,-7.181164166353959,3.375032876674915,25.956615289747155,5.06647690375239,68.7237108027608,-7.034627094151261,24.434053676264814,15.276826828535656,-6.743838455886273,-338.74592256138317,11434425.3881521,76.98721831086665,0.230769371121237,-6.743838455886252,25.034292616580515,-44.62681128773434,6.910067920403735,7.784197603156954,1004.1334099218975,7.482779923122316,16.627214818820704,-142.5761824471357,40.03727083678813,-74.32653429343387,-56.87817315802,-57.43345764721975,-46.301538732909826,77.70519123385556,-54.76266014795105,0.0,19.225712125595614,-61.562887829012055,909.0075297143084,3255.4619791485447,-32.94100786807127,189.5445878518805,-1330.7491098937871,-3.984516913314981e-05,5.94601558012733,-354.9746842741759,-31.425406780202422,-0.0005570590073128434,-1.2308057558012848,0.01220064313220659,22.98881603047967,-20.173107495051084,45.5928390346451,24.115006310303045,0.11545443433895256,-0.00702152095273334,0.1366744970355498,-0.8081741747647015,-3.754460678129476,-0.1695792913655083,-0.0003225604057318712,-0.20723919774709998,0.0029028009011842215,-747.0407732324675,-551.8818499688059,0.0029028009011842215,5.3118288929066004e-06,-5.187896273066826,-0.03289358797597153,-0.015278709238046417,-54.78266172866853,3.740659435788757
2016-07-29,-0.498534993508964,0.0015318474328355617,-0.016821252859700028,22.90029239561251,8.41138353765505e-06,574.0224468554043,0.7002470730276156,-12.178299176087595,30.404858514686524,3.1554750606278876,46.767563782604086,46.894739224952204,9.514077643160212,10.126721167587357,5.2563357511087005,38.615474514479274,-0.4593213228729718,94.62672992263037,0.0,17.18340611841323,18894.303149132415,-7.179805275505032,3.375570154114179,25.950482512782678,5.067411278723041,68.72798489038996,-7.0279684605290225,24.452787331430162,15.279914304046919,-6.728467022833006,-338.7945396259601,11441064.608811535,77.01226561262447,0.2305913046751581,-6.728467022832985,25.037156005970576,-44.689930654642424,6.914243082187348,7.788923644564924,1003.8841074230971,7.481925567454121,16.59496705784928,-142.56066244558485,40.055252795968286,-74.32413698633312,-56.86761337770812,-57.42442041448095,-46.3264198249387,77.74966319337658,-54.75481908330079,0.0,19.232740756396716,-61.57089986069563,909.3075125329174,3253.8323822248026,-32.93850440446332,189.57890969304165,-1330.857145557307,-4.0243188379432795e-05,5.947111621702841,-710.378330102132,134.78470342382536,0.33639131930252597,-0.929935330414466,-0.005024196264735714,10.687501146286309,27.08632728093724,13.495528545640717,3.3875158861431487,-0.01789807343332686,0.030198450012754563,-0.003183465157597709,-0.023214626513038183,-0.29538669291730457,-0.009747046846001695,-3.195993928915147e-05,-0.01643621410509155,0.0009629397972892306,3284.146617345512,3355.074042088352,0.0009629397972892306,0.0002648228709639655,-0.41022217856050247,-0.002045669941715289,-0.002398390637433412,0.008584959474752907,-0.1715482338065044
