date,excess_log_return,illiq,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,size,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,bm,rd_mve,cashpr,chatoia,chinv,ep,lev,lgr,pchquick,sp,acc,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,currat,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,saleinv,pchsaleinv,rd_sale,rsup,salerec,chsaleq,O-score,chfeps,sfe,chnanalyst,turn,beta,idiovol,mom,max,r_sq,cash,cashdebt,depr,gma,quick,stdacc,stdcf,cfp,oa,ol,noa,cfpq,dy,pchsale_pchrect,pchsale_pchxsga,roaq,roavol,roeq,salecash,tang,sue,disp
2014-08-29,18.159716422868968,2.0032638217734298,0.0,-9.09053483040719,335.6909409770951,0.1873645943533428,-59.788766711370116,6155.470942891042,220.91828153531048,-44.71542991407055,-58.841658745365606,-22.062460571840205,-328.64278354553596,-967.5178443589053,-122.14877330763079,158.59698847998263,125.5142976321352,-11.706519510088393,26.411780335601836,-2.9455596076380917,4843.629622153996,2325.072883753447,6.79556183300115,81728.13411117227,144.79989044631355,31.811838160695164,88.00061798308624,3179.4132469236147,210.19292306157698,130.02679707463193,1556.6020611160316,-45.45786013028769,239.9394207963911,-1454.4650203927345,322.54370768253375,-2.3641180839568015,239.93942079639103,9.074908773597981,142.91472686517875,-74843.366288237,42.16347465031706,25.34171748312124,17781.60361732835,11924.632913428228,27112.371291228636,84.11956686704914,-85.6383309778577,-21.270085030085337,317.56477940070135,12812.382520951915,354.73220295668904,32.57350961313655,13.111269501154059,11126.983711568551,576.1196161824076,-20611.37056501556,900.6537839749619,75.19137312867485,1214.6237191716334,488.30873872863685,-33.84536896389511,-0.5829720416217725,394.9082628369797,12.268032665747455,58.22179423991565,14.341395230511921,78.1238896551589,-2.3777600867329056,23.76655695165232,267.94768811107133,-0.04967375968863941,-1.6997041588678883,93.50581325739445,665973.9963456169,217721.89287874196,448252.1034668777,93.50581325739445,10.167773580053286,661.8287985202918,562.1957041949738,30.67499019708417,-0.2731080216106676,7346.445618676762,1524.259313201459,10.053564267060665,0.08293382349895007,-30.833074920583158
2014-09-30,-33.17033774809588,1.5818470312878607,0.0,18.21813884667121,317.40756932088306,0.7565218214332826,383.64407710056355,6090.682757451987,-437.3540805343668,218.21721897294998,-44.75815102898694,-57.68054439038336,-17.811374394561607,-2265.663558465691,52.621268450784896,-125.5347815584876,156.92770741358694,124.19322185000762,-11.583304866740681,-2.5550034001494217,6187.435741895438,2321.767880908218,12.014070046262646,33206381.60446823,116.06415280265502,37.17290056776486,86.8763831657627,3164.4609823031965,238.86750797845744,143.194992922525,1559.2199076111037,-61.71952661414094,246.27597896589697,-1295.1046307734362,263.16782422795205,-7.475148784281919,246.2759789658968,0.5618258458221309,94.11850396683434,-74645.06287423876,34.36604842898106,24.886604873478557,17672.772222545515,11778.134404325321,26876.504010413715,110.12380803146672,-2.8250065596832687,-8.398934508576273,233.41608222345684,12738.043814580933,277.8567074996229,63.96809193161998,6.90875848883859,11188.439551314288,503.64344385406895,-21475.55414945062,-44.887297678044945,82.02684716087111,-1328.1603182452131,-210.8033206306036,35.37063815973454,-0.5874991767720701,182.20327650652098,-78.69116386392602,20.225820167096117,5.969670835951661,-14.10269070388199,-1.512104340211522,-12.642673632094898,-36.51594792761534,-0.11344235278914372,-4.311997634551972,14.835416429981493,-96383.06530989334,22501.849989584647,-118884.9152994845,14.835416429981493,4.444067949860873,402.49512216620894,-152.51037932976897,-6.2464529799283355,-1.8360404810470925,-90.30575829049849,15481406.341291862,-38.996824088940684,0.035285095828813784,-213.03309192695065
2014-10-31,25.547767041062848,3.3224050768323283,0.0,-8.755789654353299,310.57728726006974,0.17421072212190797,221.06114877493007,6127.245104096227,253.26817624968044,-440.1133252438818,219.97910322471282,-46.637301273534376,-427.31761660065297,-1855.007187765494,-80.78305879054746,254.43842894885563,-126.28836639979868,157.86974387567676,124.9387533132232,-2.238246947543664,6111.368584232568,2363.325997165511,13.868095650373153,33136474.36095623,134.4260715821167,42.16601245001546,91.66567577840834,3275.79062606666,304.50968770294236,120.16050641796978,1610.72569444035,-66.87498728972074,294.24442681970885,-110.90185072397115,306.19507697552535,-7.732692319858836,294.24442681970874,1.3763672246892762,102.59328364085344,-75058.55813175197,57.9088870113833,50.86899871711031,17614.0331227859,11843.62891462877,27021.228646675998,81.44954538646712,-11.587538290633855,-15.195876552273536,220.23297382061486,12705.57186971829,300.50769597375785,67.42622246294141,32.080099396029865,11216.392020591642,563.8871231130315,-22597.257477112027,-70.47523555852499,80.0995808965915,22.379440626206588,-158.46262354911914,-3.931612132671148,-0.08645153294598984,454.38499347462766,25.743469125009256,-63.56353151760641,12.370761878330995,8.085829616568617,1.8303874512224638,8.925788941308042,18.920018202228675,0.0418617539090369,1.9396618125804252,12.05672760802058,94782.37822886556,34728.80540578812,60053.57282308303,12.05672760802058,1.146385847108455,-5.669798687629083,31.219212062414897,4.416186325557533,0.5045512854848511,52.46793387044454,-42867.94232540578,17.68553946026441,0.5525976433523532,45.580039934817364
2014-11-28,-2.5984855575606747,3.162005822528015,0.0,10.891307881606332,269.53077872665654,0.27105977206503273,60.04505851667432,6060.467309104469,-450.70575285677023,250.75695721965528,-434.79640466660675,216.98766882079693,-283.8751082245519,-2910.0571976128285,92.61053340947296,-120.5828860667554,251.66543114026246,-124.91201234540443,156.14920010554366,-1.8993338698972864,4092.8769614740745,2528.495210405382,19.003078109895654,23321070.86448543,-16.626842514898705,11.271494215741145,96.99762115779896,3459.2939353504066,377.10915442414125,313.66940039835555,1672.355683206217,-202.44866301698505,260.29583457623045,10670.12242370712,179.03830965698006,-34.30329846458978,260.29583457623045,-4.0435323849142115,-8.729025083458572,59136.68794821595,31.976030387744135,-34.89432926293515,17860.49218706541,285.41356322810043,1273.6359176810442,232.0995199567096,110.1559810430786,-43.552837070379404,-155.1460911486151,12094.449134646196,-21.142593736625077,73.96886655401127,15.077778753819292,10958.329511659304,34.48989808567775,-21751.21706775556,-295.61628855323005,73.02359770615905,-41.43516197431131,1455.4388279481977,11.556951503970708,0.08435316165510187,793.3230772972634,-47.80199956334934,-238.06325546807784,52.80624989352623,-28.775656721046516,2.5807742303800865,-28.97706851422697,279.8294378802493,-0.05501901442392709,1.083823602967243,116.5496577616689,-408224.8528484218,-169481.57156408112,-238743.2812843416,116.5496577616689,11.452253107020944,-252.6354751560218,-255.5512617327431,-10.689057367546809,0.31324071680573695,-8346.854465982831,-1429791.2599012256,-24.095325306575432,0.14128411732026125,9.210716493622613
2014-12-31,14.039752980882287,3.9956234857547694,0.0,11.065502842578104,385.7062074299258,0.2786326649639623,-6.654168235149854,6111.126866584615,364.1936835666977,-455.4680484166631,255.78738295676973,-439.9473300860127,129.99797987920385,-2052.813373538372,-111.53922097386813,152.09198688750158,-121.59084062475522,253.7691070986268,-125.95615414943107,-2.703290479329941,4089.3883287102,2603.963426247873,20.298506598838202,23760586.67476128,-40.44901027302061,9.719301731585595,98.92392249424513,3612.13193772574,604.4790893829032,149.34824676832818,1736.6704103777515,-238.34401025715073,235.0926967512319,12586.687671244244,78.45068758585552,-45.306132312064214,235.09269675123187,-5.058303779835787,-18.116022662063088,59010.17924324377,21.51939410488234,-94.8434384097758,16633.34373374273,237.66661438189644,1279.283659905642,80.7596447271841,118.79439000588339,-26.322630268764264,-223.32658398941277,12125.33513368559,-89.0620545935331,50.57144888995869,36.61705394969225,11098.046674406742,-56.354332050393126,-21253.34035999366,-615.8465177697703,58.0247956723345,1866.449566672564,-1345.0385898503823,13.936442580700373,0.5519131512148938,-712.7792883614943,50.42537630756169,-368.9794156471246,19.74018296803365,-68.428639534495,3.1707561509721813,1.4333879628972,-1120.4318136051097,0.060239319560922766,1.4272938657263694,39.426182608331146,119918.82688902691,59160.26813819539,60758.55875083059,39.426182608331146,3.415748298747225,-42.333386321626996,-22.73451128660878,0.5655250898768145,0.2034214126081082,13.815687656108139,265946.980404906,15.363197095074156,-0.0757500846154553,143.4800571921254
2015-01-30,-25.240903329568138,54.8891565612438,0.0,-0.2636017833730753,397.43565398314263,0.00015820853733275342,184.7676005385062,6104.159540396266,-31.1178129591252,367.00316736885145,-453.6966960983053,257.11533700615166,65.48665618044186,-2205.5420772899633,-5.7520662663880895,153.70455950374645,151.91858605547606,-121.45221430155114,253.47978367525783,-1.943854612353867,3837.439776662821,2604.5005736120575,19.38165863345178,23692145.454322297,-40.91656294067846,1.3450185588705832,97.64992046021486,3603.0213908584005,527.5553456602686,177.04836107290214,1729.3343401461766,-245.6660532267401,199.11823004086958,12310.562946374373,47.832259049625335,-45.84598426744051,199.11823004086952,1.929339431431647,-21.15946447592217,59188.65989910402,21.42777547930812,-112.89202717283845,16822.299101377077,264.4956809370209,1277.5828975028173,110.36405666499493,147.2176972035087,-22.075674668357916,-189.08653935764372,12145.899240016715,-64.66432388115166,49.440628174493696,29.99194307136711,11032.816298463707,-64.83898887212888,-20271.462560498203,-662.6055847785248,54.901128997067374,141.46052861462226,-1261.8885011898324,-5.992426678286051,-0.44692371994376856,-540.4497681669877,-47.15829301729525,-0.42404902582916293,5.372204283203928,-1.250173266647323,0.6778351495793231,-1.1566021509764823,118.78019481456067,0.023802129142736828,-0.9364056705001929,1.754155541426087,5158.735401913524,651.7613839050755,4506.974018001929,1.754155541426087,-0.20281047052893086,3.4993083609824964,-44.757969576279876,-2.1784263251312836,0.012927572034939772,-0.5937051586505504,-41286.97353124246,1.8190211706150876,0.015306683461581372,251.3814923890941
2015-02-27,30.258532478391565,2.7468615074475284,0.0,-13.910303835402553,300.1511931897429,0.4394803531699513,-59.87814097111024,6132.121261277149,190.89593952682446,-28.378175233756664,373.5354472574425,-455.68024345572815,175.20010849429562,-2138.706905956503,-69.69603538389636,-3.6803769803047306,154.40864398294792,152.61448940986742,-122.00855836402053,-1.9674109694512119,4187.021902793218,2542.999156936034,27.262488050518275,23968976.84531707,-27.40352105140605,-15.522055005984631,94.39773599804954,3607.2714287705176,538.4348776119933,275.1615934339678,1737.5613923229375,-270.52289971756153,164.31857031895652,11130.198223954856,-11.025006542857993,-51.64184265751569,164.31857031895646,-13.43558945819074,-8.134061742360226,57403.20312162742,0.6415161577585071,-98.84443635240834,17104.526405381966,180.2989326023134,1276.8604354953952,178.34817589840299,120.60153281526595,-0.38901762105818927,23.114395113263136,12345.353841828864,116.61825619342333,87.28675568766796,23.53501664309062,11308.835877478985,-19.514353331674624,-20228.030465140237,-663.7870022195559,54.84495988480908,-2421.412422836754,1578.0272992539135,-0.16136934747157738,0.26389169011809344,303.6673716487626,9.66776418250845,-56.865969983870855,5.02548144199136,-0.32610275237533415,0.6863001279852483,2.366549405654382,180.1619443685977,0.050224170226082165,-13.296074844200547,6.534984856654717,-277348.7664721459,19570.684885872528,-296919.45135801286,6.534984856654717,2.8222392363187296,109.22480068520488,28.74770334833707,-0.40427176958394284,-2.7833973209854292,-0.6668164894688289,167503.2025841903,8.502933345256224,-0.19748715598395572,28.31144297259425
2015-03-31,-3.117594702521055,1.6215342070996173,0.0,26.128522819632735,358.99253045664295,1.556967096193819,520.6852929520567,6081.4924539055755,-347.1462731279353,189.886156466967,-27.148170789625667,369.6579787721599,246.1304096647537,-2227.090488848785,-23.325184328030712,-192.1378916714144,-3.649990579049546,153.13379549909874,151.3544540555055,-2.6804302673157823,8116.571704875414,2317.0594028199157,37.797397988620475,33757084.16230547,-26.97931235154726,23.81385571697067,42.05831451117942,3492.0510227189498,321.3406665628809,80.55088531938989,1579.194137290563,-487.48467764262494,41.67218530394645,6713.506988177044,-54.66917902418438,-189.85766676465286,41.67218530394638,-16.79406280735677,-209.89016102193432,-9901.796403120443,51.36770273515298,24.08177884138925,17628.990335712275,-410.1938727330646,753.0443845590302,286.441120635255,182.43676305195362,137.89801985521478,-198.76357658823332,11854.412281874966,-147.38602319607344,163.31453143396323,40.99700361378807,12542.249185087749,-95.87477860422423,-18136.087702692446,-315.34004681424915,55.655921574886186,-1993.603484034191,1306.0237716907982,-2.367590186334155,-0.14151969069988013,-974.4253907947882,-1.6529568767682576,30.9150190153523,-40.02003464138272,-119.69683189222997,-1.3049417448800114,-29.06852008157273,188.51140284214307,-0.22048357947013875,-15.828682902987282,110.66847019395522,-313500.9000546187,152926.56664936896,-466427.4667039905,110.66847019395522,14.517154360747504,457.81709959533237,-493.2321677988143,-58.384898008887205,-1.2771510229068923,-539.3023047224124,-17754.791269306093,-87.33405466943259,0.0008038388087148185,9.303727312827732
2015-04-30,-3.5147978544568974,2.8809634526591914,0.0,-4.961532815650498,385.85602125362647,0.05588269809980076,311.25259176599525,6139.061032558796,441.71914847195114,-350.23301816901846,187.9305882766784,-29.759658248087366,244.74787376971884,-2477.0136134739428,4.384398610683335,365.81922733258006,-193.95670595307087,-3.6845420927324373,154.58338949555178,-2.6112914388340087,8478.465615106716,2358.897760608864,38.44242195265405,34531757.422734,-43.39225424026905,34.27463258657299,35.83487566395494,3694.389197080751,519.2465769098861,-65.612400206026,1621.7042929003114,-506.5707606355755,165.74037814098926,6104.735056262949,153.51067825010443,-200.42249919772576,165.7403781409892,-17.279830250020638,-222.9799677030707,-9948.778721148017,60.14519172470984,79.62608462015649,17742.79450469537,-443.2035627507706,756.2148366306163,194.39934603208292,154.4428512059765,118.6303914630491,-284.01972113861547,11769.47415996928,-213.83154336587097,164.93993526239706,66.33658369061537,12536.974889070087,-112.35518670775008,-18288.3491412097,-77.88403386440687,54.28944198064663,-1511.2213353405612,-2496.536996459905,5.951779666600373,0.6835736733833144,134.88585368817985,53.28837214621126,23.68765538993489,-21.006300076385514,-24.421352854179133,3.1306245097904934,-8.850954156265061,70.54017439113159,0.039850042693283516,2.7664232288022674,5.210961149535933,276564.6350607611,85533.39581894502,191031.2392418161,5.210961149535933,2.3145927250652676,-47.65069184597803,-5.983208691335562,-7.620854997066004,0.8804328383387627,-15.24420704397474,323445.3890180588,-27.215246453654345,-1.0172323952372406,247.93548828537314
2015-05-29,-7.838677062714835,2.8309976849663023,0.0,2.5888643107799885,316.1737757727369,0.015229416702489128,288.8819880168563,6128.824606863643,-30.459846243711105,441.3218049011184,-350.54085746598315,186.41175295445728,13.502010305794432,-2703.9073523059765,-70.39247461083573,-69.03012998959872,365.20925109703074,-193.63329763410556,-3.6783983940213667,-2.2544423623061114,6278.724703156108,2337.9462629997056,31.665785459180356,34822732.01437649,-54.21100920663785,37.94533673623339,37.76224184505518,3704.290258231801,80.4484777167442,326.79501105430097,1561.1338236926797,-119.17586425041567,74.85388460505477,-369.80706743488486,552.0333004621026,-89.40837550314338,74.85388460505476,-30.77508255927583,-50.061232631682095,-1553.4511561305771,14.933852321749304,-28.74204161867077,18593.34967542,-584.3206705502872,1038.3414482938128,519.6076957584377,188.7316146580957,-63.445610264965524,-449.7849278981931,10932.880702290258,-376.6870842112267,167.32833912693482,7.09666184904492,11857.73111204624,-189.0745006224558,-18044.156267320606,33.79700596507869,57.11322156672534,20.612554891756645,1373.4757906323293,-6.2115092106112115,-0.1854840935713682,-202.69555672855086,-5.654816472320135,-3.4083634805263046,-56.44371312934652,29.09567785809662,-4.145411016719379,-11.803028332052804,358.7055415332343,0.04657567524103712,0.34485990266088606,-337.51493175899475,262522.98093788326,-87317.77324332949,349840.7541812174,-337.51493175899475,-21.778791589585616,-725.8351346578652,102.44323234619998,0.3646166564087068,-0.5340779645881923,91.63127680897912,-101356.58570431359,-40.192627580721364,-0.5594244339958101,116.62303403441456
2015-06-30,6.151939961031889,3.1766537840472138,0.0,5.941288299783601,344.15578266444163,0.08025700195167727,361.0604018723969,6122.333950565645,-39.43712236771358,-32.31363836072146,440.15268376219353,-346.83344952196995,275.56610956278803,-2904.8184977636247,-31.754827962788575,36.01562837291713,-68.95702447969934,364.82248073276463,-193.42823267248423,-2.2101847832271635,4959.099164163881,2304.4883011747215,8.467774718642978,38569.964977356816,-45.37825163007257,30.981879052024038,56.129565288784605,3746.6856759975576,351.8678062271354,201.08378134035195,1556.3269316960232,51.29751265572293,150.48426984490925,-2463.683174861277,470.2047917509909,-48.49520079614644,150.48426984490922,-25.42808684378038,93.64280482787792,-1210.213807791038,-4.571264049266973,-89.742610651201,18361.433795461035,-484.77984169151466,1088.3105394294905,222.1447701819172,-18.48694641797063,-100.0563665631318,-417.7452166949156,11346.180238274212,-300.65703010341764,62.12915229986798,29.014057123460695,10887.408526977642,-186.72791246795072,-21648.929309581956,723.4010379861868,70.55776817524648,-658.228768028141,-1402.3315311938818,3.0325526099162516,0.2216183450513114,155.2604771540109,6.0048185443698685,-21.065267978452994,27.33126956588285,77.68301206063398,-1.1369486354626588,8.864484131563586,-71.8909680383058,-0.03733753827050412,-0.9668360137237073,-85.19261411244487,20182.59018535912,14292.444483175874,5890.145702179521,-85.19261411244487,-31.58952889573952,-535.1991340015447,132.607314813921,34.0896061490645,-0.18046846423702334,69.37589999385114,-14590209.814811584,27.191455412610594,0.7191677864130874,-194.02838291503735
2015-07-31,-17.96439313108446,1.8069575331726333,0.0,-6.769336664350333,291.527283978187,0.10437134349443944,1376.1329295045239,6103.28468043699,-88.16678020806584,-38.84001629947706,-31.567023037623517,438.27481960461813,-76.79429858114985,-2663.5896001464557,35.52709228132675,82.44530576429551,35.903567933341556,-68.7424688874712,363.687357748524,-2.796273247374587,6223.2282502621,2294.57317703387,4.26483723187561,41704.38639667468,-1.2385361587637693,14.073426329599435,60.577874893777654,3714.3402225443924,118.81615190935007,155.1640324490038,1584.5141238825552,23.768998204133208,5.748627001260759,-2464.530857204369,249.45387108171676,-48.48588649040154,5.748627001260741,-24.38697142379622,109.45927016536285,-819.6615197726134,-7.17400877034076,-117.8339227917203,17995.74566158347,-450.7368262823242,1114.257952471651,143.73538759296633,55.352307269217306,-101.98479196963174,-185.4479205220678,11632.80437390692,-56.647042470834975,38.991069614005454,45.74859878411909,11119.79977767387,-63.62770493345043,-21950.669542941254,712.3882265731013,71.56626533489752,-1079.8237363281362,2100.263299452277,-9.478959901161943,-0.34707772835678696,229.14190975199062,-15.69867046661875,-236.14278050822395,-8.620696229715008,11.373956616758164,4.106194981029148,14.201891523885024,-204.71990148772784,0.009498844755600366,-0.49284536450363703,18.490158607657417,-6198.366720374674,3460.503821604885,-9658.87054198049,18.490158607657417,-0.044113923855071846,142.77493051577164,33.140628782547026,3.585169203548986,-0.1850219523998362,13.765517535158267,332.68513094916125,-15.237772155045604,0.1588684447040838,-394.15905843145003
2015-08-31,-24.97474962803441,8.886173118788918,0.0,6.716386651742894,385.4357410423649,0.10264400868824304,1224.119999415061,6115.283551182076,87.60804146404736,-88.96657364146213,-37.68081164933856,-30.341320323691694,-287.20647276257705,-2781.646034767205,40.31246068872067,-94.28698729783405,82.60739071022233,35.974153248213135,-68.8776144758005,-2.8754157303823016,5066.401421261125,2447.606552971,6.9338832610775025,34655.01675258925,122.47587301735653,4.058458309003971,75.26082165559252,3845.5846047137293,259.06924390288737,-83.39648400395285,1707.9585861951177,-84.76814794785079,124.5315418081155,-1028.5084768630634,49.334604412050574,-9.387058365571209,124.53154180811549,-17.520231357443805,114.32692402825496,-592.3791423628691,21.916996052186125,-34.46508622650116,17597.72258911071,-1232.392123197844,-2427.4942529109976,-218.02729314887605,172.9235153032986,-85.21459392551215,429.7108178458804,11893.732185196734,475.64783555438544,42.064807207684225,16.503776119348583,11429.796251259188,477.7924085541595,-19533.68732680727,646.388230938182,69.39749980222112,-732.929547252627,-466.97976315421147,3.193185254744776,-0.27086979309569514,259.7169493190863,-10.073162828105524,57.03536905174565,25.413799872016284,29.72052690509247,2.230290651552025,21.925066520883775,-126.78260735946242,0.031483367207498336,6.057182201243961,96.20567799462964,183805.03899070248,138104.03399679344,45701.00499390997,96.20567799462964,11.651174030952838,542.2473827642164,437.42281709346815,17.807238924176303,0.8014131907470414,-1347.8954326800176,-5013.943728799997,27.531133907055846,0.1182153973886555,-25.961575388459437
2015-09-30,-44.21834760273415,19.61606431870551,0.0,-27.2839402971838,366.44001615257304,1.6998174792225622,2718.6058803830138,6073.35961520082,-239.42151537698004,85.53031804503236,-87.11970509469656,-38.53030023555611,-584.0295247343801,-3380.1532209987413,30.507426705470102,92.81686856844607,-93.64059345750661,82.04106750857059,35.72752885457133,-1.8047124920183415,6452.308934151466,2489.7387497855752,15.060881225088753,42602.99188787926,74.11108260816556,0.6250303860485928,67.38926520641084,3818.229162576989,20.10070895025686,174.09143154020478,1723.5867584922414,-97.91540480399105,86.62703461050319,-1432.3146608137686,80.08455389766542,-24.27158683479301,86.62703461050313,-8.640781124491124,21.331607429793188,-1067.985133324258,15.24470305642738,-12.703544670323694,18359.244168687113,-1179.3016644950908,-2428.3759875547717,153.9262048556673,235.52692771707862,-31.86843468445224,298.1210938360929,11759.265493096524,385.58505079238995,81.38943608363341,-14.736794327657073,11572.628888817602,342.7391490663624,-19225.146684652533,-86.558766612842,79.48886964961117,-376.2770718373195,-216.86995628498653,0.006920416940715768,0.28657708629301126,-101.54281200956484,0.09881904716610279,16.591067784321012,-2.3392606035469043,-6.728043873268973,3.096759915205496,-6.397513825382703,628.1199888050814,-0.055178134666639345,-2.5141144083306983,7.161097979897676,-116732.95897214487,58331.79466673266,-175064.7536388766,7.161097979897676,14.60935602998174,323.5756282599049,-73.56407783951346,-9.43583214456676,-1.0232878539222696,-21.02952905062216,2080.295114667424,-15.619141261600817,0.15463023586564395,304.05270154598975
2015-10-30,24.971506202029392,9.650627283975428,0.0,-13.596188425582326,318.74804943026874,0.4239443486268628,2906.254031542484,6021.385645483576,-333.6236439319961,-235.02506961329814,84.9120073227881,-87.82143510301432,-1078.2081851446333,-3834.4963132290504,62.84415063087981,-375.13850484379594,92.02256995583768,-92.83924565710888,81.33898493345207,-1.8740716260008585,6501.496199461482,2487.4553648366877,14.96056795231998,39128.8231521749,69.42370003593102,5.602318429600057,66.45914196189212,3803.99764670803,21.960809080000594,160.10319304834596,1733.8898563518765,-107.01386485144323,86.74939807644516,-698.4030277216661,55.77643257596526,-26.954185279660667,86.74939807644509,-8.520743656876368,27.390798428489582,-102.46779621722402,17.86616431844654,-8.667390632588635,18180.992706959038,-1175.3794644417003,-2404.610443210628,146.05849054276533,192.35131851675902,-35.052244769792374,253.7145773777134,11685.877761278618,336.2024062706274,80.5927933886692,-21.89462644088006,11521.466193745482,329.26484756182936,-13790.289385958455,-115.92473247825446,77.11855431048865,1897.8815722908284,-981.5999362595935,-40.09398320940397,0.00399957657554495,-175.29474730643642,-43.588542302869655,91.76180312670999,-2.02676579947763,-0.16556365126172068,-1.1392528108795545,-1.6361818972040965,-116.98036325974863,-0.0377629524232832,-1.3922575882397723,18.634041506312528,-106347.24645435065,-30605.948873322457,-75741.29758103192,18.634041506312528,-0.33111918666143225,9.236697283359916,89.98976634516646,0.9835314556252115,-0.3462722366080655,10.989189454364578,-184.715710709861,-16.03157651318952,-0.15626201549198937,68.84051736925448
2015-11-30,7.7153287041929675,11.179436279552213,0.0,32.295565805394155,319.277370650115,2.4106554547675088,2827.0244912415237,5931.750010289603,-578.0770475100381,-328.5047263375398,-229.52331114533183,82.96839519280711,-769.1169604725379,-4680.455373434201,-4.711178427590925,-184.95859395403556,-369.55411278735755,90.65270228819207,-91.45722078021933,-1.7294982052492909,6249.615718526793,2757.1471567270823,17.161977748426338,27098.62344981148,7.5730159294421,3.2291662677728747,56.19809220625201,4108.218276584162,-52.00896720392758,177.69053498572117,1835.6984108955955,-163.68148640599892,27.382407909340586,7362.230027502453,47.64860057787296,-28.093535196743257,27.38240790934056,-15.09000909028963,-59.46357553899343,-1598.7234858636286,36.38512932603086,-18.555941531408333,17967.920369683576,116.92139311140261,1424.7985937383487,182.74485780379422,109.55847158824703,-53.908173877968764,-62.369457445607374,11554.151091622496,11.104909630213776,82.63126482488701,-49.17451047538512,11228.300381598918,19.93485566742138,-13698.165198523804,-139.21611898345364,75.40579035352165,3436.52588117463,542.5386637435081,33.21871009194888,0.08295493852482139,-493.16628663670645,-9.055784692345583,120.62853153857827,-0.8715938215069627,-37.52880312893569,-3.19920584365218,-3.52484876965093,-182.95633999583515,-0.028810283637696887,2.672336655492586,62.304907651185545,-341885.5277830325,-207772.8633295782,-134112.66445345432,62.304907651185545,9.36470019068014,-228.8833158169129,-254.19253899245587,-10.07504551604059,-1.2446022171060989,1546.6803255392579,-1528.288749749394,-26.626709440217383,0.1562576429257767,-4.203815611944719
2015-12-31,-24.06374791151485,3.3862786786353336,0.0,2.4253939924627064,289.0357885660167,0.013544317565665959,934.1720171290008,5980.917469088217,378.9576119329672,-581.6653809768961,-333.1682991231814,-232.37499257759268,-428.566982734644,-5357.18617490885,-25.353087394319957,446.43687025801233,-186.4916902632039,-372.6172959260285,91.40411005099494,-2.4589838627592724,6532.938027201164,2973.2926267608236,21.478712793224602,1794.2120274272063,-44.18215394673036,-10.205294598518906,56.83552248879716,4612.1173716428175,-40.19526833261373,88.74432444237848,1989.5135571361998,-249.61876482090892,-2.5823559165202554,12551.750253889224,-89.27609045663968,-76.24897557215947,-2.582355916520157,-21.969214249297973,-86.13987155449227,-2144.578915214193,6.9145073537570045,-39.585404666735485,18297.8701539706,49.17337478036264,1407.8643795769865,25.792322052505025,154.88289586610173,12.079678958393028,-106.23654136209421,11421.339653337887,-19.92913694580545,68.22593997662783,-76.07789821636602,11147.62372911484,-133.41386555966955,-14433.089173700146,-492.63574519617174,54.36254258933978,1788.2012941859236,-1132.5183168494195,-22.22671118399103,0.3734727765824104,36.667609381805505,19.710325843880696,153.37419654002997,32.32048404631428,-28.27233409666627,5.691745413759577,-16.147493534501223,329.87527769350527,-0.018275926362822048,3.783698934562011,78.0253647601622,164451.12803294137,75709.07007900253,88742.05795394257,78.0253647601622,12.597262346936844,-120.49275042697812,-37.40041070653506,-11.56112861833671,1.3816215563331014,-19.709522317713095,-2020.4932449049302,27.542301070746817,-0.1863244363847425,164.6423278507873
2016-01-29,-40.2788034460092,5.3462289153803635,4.347430920570732,-9.536826443904205,300.465317512531,0.2092064492405899,716.3455743370446,5993.011595650973,113.49572496785686,379.3384456947523,-583.6787374807369,-334.77222338323924,-406.99228947492605,-4096.527578542246,-34.612764631403586,33.467243869847884,447.33961871409576,-186.8687986444184,-373.37077242184915,-2.0888275494206345,7549.049281927352,3000.9656876801278,20.237690572453104,1603.2333062515872,-37.31308937593799,-13.124652658793257,59.551760190898115,4662.0495560575455,-49.277199111035664,106.11154449313425,2021.854043582922,-260.837395068611,-5.746549465140291,12435.443325576869,-85.1851914227552,-75.59960466439723,-5.746549465140205,-23.00350911130797,-80.38201594240246,-1648.194998559556,6.946388077414116,-36.36902515419662,18376.681377642308,58.14368586127045,1411.0686167999063,41.24325302126639,83.18721558190293,25.373790173009603,-68.25766578024869,11452.762883203759,12.68046257477163,65.13178305402623,-68.07098292556567,11139.478698225865,-117.8768423284277,-19829.231709391952,-550.4609242255616,49.46717707904596,1198.9578334601974,-329.69989911991115,-10.78780461635597,-0.11345737863183558,-417.61634706867244,26.006764201524106,35.92382787567158,6.215146538673707,1.5210202997297984,-1.635940920431267,1.3412946591046193,48.27391578393508,-0.01413159503510597,0.5800341555478781,18.85296732978867,39531.76840233803,15185.604656430893,24346.16374591738,18.85296732978867,0.11199972543391823,0.424690542758114,-1.542981357039542,1.1410146195004955,0.23501330403941267,5.300012091680969,-792.8722228827755,11.341262925016508,-0.0061061287041526136,-6.736017127135028
