date,excess_log_return,log_Mkt-RF,baspread,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,pchquick,agr,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,chfeps,chnanalyst,disp,illiq,turn,RF,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,mom1m,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,grnoa,pctacc,cfpq,currat,dy,saleinv,rd_sale,roaq,roavol,salecash,salerec,chsaleq,tang,O-score,sue,sfe
2014-09-30,-20.721333113077172,14.541748200672968,-33.01212966947489,-154.12340396080202,180.12335427219156,52.00809976006487,-127.18536483140923,-2538.6751065870535,-4.801548599401061,-106.45191970559426,133.07272695090526,105.31429390504404,-9.82249719393668,280.60612237356463,-185.12052283898154,111.82149668188285,111.82149668188279,-23.0298707133526,-57.93835245828598,-364.6111827487251,98.2532107014328,19.72111237826077,-6.7597552285655285,287.2629126014468,-143.89572328402093,-11.070110925993937,13.361822650183651,-63.82791114608417,-1.213445692341768,2.793477631938094,-32.507429822402095,123.08911844078685,36.895620841130395,-623.2964487389594,1435.1514913240374,869.5213403821563,-0.0577786209006419,478.4492617646115,0.0,-19.074461692392447,-1.0150946132038534,0.45471154525446056,-596.8266869852425,-25.006401894963346,-278.00127390193165,573.1781571844707,-44.57896068704696,102.5472436238615,0.23193537193207137,1776.321227096124,-53.36317849498187,-26.258731791460264,0.0,-44.717411413679315,1322.7324782621945,429.2786903306709,7.221392819212824,-6.760683114570952,-7.121516014948249,-17.37385260444296,11.464189091487242,-285.6433624714282,-11.311379678665162,-135.12254476623323,-0.02113872891144064,-3.2463705621320003,61.884396534828284,880.3951018723201,265209.24177410826,92814.30744202808,172306.49280105345,-79.60484326021644,-61.09775420239832,61.884396534828284,-402.4820600756502,14.145898311664652,9.860960701311342,0.0,-8.137573321318442,-2.020810685073698,855.1592694428691,0.0,791.5582927943994,-3.787807763100318,775.2579174405437,-0.07941922561071932,-0.3312527286573328
2014-10-31,5.1718750504584055,-7.0061294207487235,101.70507401732998,452.5859057273906,-156.3790243086226,182.76723515846314,51.52968560533598,-2393.814914439787,-81.60724596787784,216.8398275567392,-107.6266179825341,134.54118617164292,106.47643846692262,1039.9755443979514,-385.5749324337691,378.2717112069467,378.2717112069465,-25.168007948417152,15.5017766463245,-840.4876457872094,104.5922329101969,72.3981753653441,-12.553756518248983,300.1893454733854,-227.0954258066415,-1.4298821462324742,54.24212044623756,-70.03176358334635,-506.0534907838564,70.32788247397619,-4.568945603648245,126.37577568829334,50.97752026684367,679.4132479809007,-1723.3358994860118,512.403121312255,0.008788428228508338,-430.3122066137339,0.0,19.729701730237082,0.008859848048604846,-0.4644585773964542,393.8148003809136,56.993882107745776,496.8885476609578,-336.8935869206719,85.71646661709224,-67.66121292464459,0.09162420950556749,307.6488382522475,62.04391393266519,-11.729334454218474,0.0,23.93700863732397,-1133.2794958198865,51.90766344744446,36.28948854525628,3.590097595434713,-0.9921379645414703,-11.173865789758338,235.53430603466927,-247.2559777846791,56.170170506224395,-18.193914949445883,0.0020586369708085472,1.4760587525650237,18.004391702276223,-71.65206076847608,605450.5664684139,166185.7676788997,430992.3666319335,358.0920400282702,-1.2323184769978184,18.004391702276223,-330.39791010746376,1.9324614585117246,26.793657946851454,0.0,3.9140958029930033,0.8991962916950911,1752.6421228643812,0.0,156.35631831653376,66.56687867314122,-4.732844798145379,-0.20936198495868427,8.309820479901703
2014-11-28,19.070158650285656,8.726261629546526,3.9040209868928164,-287.30961554447293,448.89195634669954,-154.03647283160427,180.63796134534596,-3650.9711221118205,1.284636161599911,-103.06434731983147,215.10294080269284,-106.76452890386723,133.46351143463428,1111.4283520609897,-418.6394668770987,430.62692574698184,430.62692574698184,-24.38744370506743,-12.606681369081024,-956.3367572668914,103.95791871987845,89.87250454021783,-23.891474597700597,288.2924306111785,-250.80137401347204,-35.698938827414715,69.12303457458356,-173.67859169759933,-515.0052245745874,7.567365998857763,-103.12817245907286,115.37062593327944,51.71538919077218,1140.5835486149629,-4658.712855483204,523.3767487954498,0.019638652519863187,-31.60468039627358,0.0,13.410640340551197,-0.4041112520884589,0.07777834005413908,191.0799513093005,-41.82674332673105,319.90439740950956,-114.03000868429369,-34.66281258149036,63.583711513851995,0.1698103519948697,-25.788381829954233,-24.71104393921678,-3.2188118352792117,0.0,-8.566761543640439,-3995.0141196573386,-14.062486746613615,11.174824594124345,-4.309163950244681,-1.4246242948948904,-13.314767600794426,-1.0047055911898042,-64.08720497913055,-19.306725122101398,-11.603171751635415,-0.008254966783552642,-1.2656292067929655,3.1689861228209395,858.8920967966972,204891.63182131015,112060.59934724588,94306.3149550492,29.38711966351059,0.38577074378440557,3.1689861228209395,-178.1594001961621,0.4720182955500434,-92.65723978606911,0.0,-2.7513025236736723,-0.621094656756739,-979.1232261475743,0.0,-59.39466641266276,-22.401340403010636,262.0718924766843,0.0012656344345451515,26.630538788739372
2014-12-31,13.90766518972634,8.842558909980882,130.16206796389582,68.38565263378956,-287.1855114501391,449.3675665219577,-154.60907400993625,-2895.3910037686833,3.166741787612319,129.27290456348206,-103.34798997335754,215.69492406845987,-107.05835480068083,1367.9760299065492,-933.5706960898517,561.2041745441547,561.2041745441546,-23.458496481996995,-2.644419350291468,-997.8426176344216,239.1043821470521,137.10358540037709,-5.58552508105026,288.473394285913,-459.351776823425,-97.85478208621836,44.91720045662721,-763.3476980791129,0.0,36.324671284833656,-566.85127083989,124.01814566597518,65.65852170441816,1952.2313831859428,-6973.850239533588,457.70562103128987,0.01046934849372741,790.310501237745,0.0,-15.201958113221167,0.03934333922191158,0.005481556242464214,-270.8449589191548,14.255812621791847,-448.5649643347406,458.2012709001692,4.847427337844351,-200.8873168463158,0.0616655045183272,-1128.2354845490427,-1.7499417026760966,-72.02840960491335,0.0,-27.237553009227383,6146.379212598797,6.385645589514908,143.04892100383992,-10.186284383975135,-6.190817292445729,-24.32896295556054,103.80927018635157,-435.5353222596714,0.4408158455087232,-61.73654016194985,-0.0069064086379964085,-1.7896331884854817,17.53852156092873,10435.759339639813,1099605.8953186926,548062.8336999714,549729.8259269642,162.61397807058705,11.42178630908392,17.53852156092873,-482.97167317967615,7.86689170648971,-836.6734414393613,0.0,-3.555883269198688,-0.22852316167713127,4198.219225341694,0.0,-15.911349873111675,-14.438794641171171,-1191.5620848165381,-0.1910718239038383,11.996251325915807
2015-01-30,-11.579032271583637,-0.21147233601613902,113.96464531640024,305.9111502838439,67.97546729201139,-287.72124919504495,452.8402459307593,-2556.96387007042,-24.183139653911223,131.7275698660991,130.19695852349733,-104.08673039012916,217.23673013689842,595.448437509325,-799.3842357750208,287.69469069301863,287.69469069301863,-28.91627732466662,4.408160980226834,-1219.745657985875,234.85108450461658,32.86020273988189,-20.541750806919403,310.8330593757855,-292.59606459635154,-69.8097132119866,-10.858213201334387,-699.0470503851686,0.0,3.275307065916877,-508.64315346789977,134.55073258114422,70.55341268701419,1120.5071634889105,-2798.788520070029,1160.275102552771,0.003998178394158669,-1980.4184676049,0.0,-6.761043757715299,0.09568267785956763,-0.22253135164318966,-58.18484142889042,37.12891847089941,234.60666978828021,-240.48939231524776,22.671893831128727,-51.52114034327724,-0.4788556328769644,-1788.0547915292682,39.107286341334884,-22.52682254767717,0.0,33.63740629771894,-251.93784571119613,32.56136834653232,-8.253541431840972,0.5162716323397376,6.672849984587529,32.65748135316073,111.97974360827925,-541.4266666685771,83.16212251994489,3.119564870180966,-0.010536467299219199,0.22736755483870752,-11.146665729797945,4997.57980219895,221103.4043709319,96842.82064598054,121939.58129872754,-249.7790455530719,8.635020843922831,-11.146665729797945,-265.71375609235656,4.954754858053356,-194.91388891196038,0.0,9.379597821416382,0.5008390892453036,3110.845088503047,0.0,67.73169907450048,10.61049810149916,-871.0738480544096,0.12155809154543126,8.8264973830818
2015-02-27,23.503326701030307,-11.15655775176385,139.49577070435495,206.43707804313252,307.7490485504249,69.52113796588307,-288.61388384342087,-1573.8259071781715,-142.0963261182893,-3.1530138658906566,132.28334980274164,130.74628056316453,-104.52588915150587,490.3072980963839,-784.9492087549135,205.00281524708666,205.0028152470867,-28.949457083189852,5.935261581252796,-2722.2368044696464,231.94090063119063,8.82953704749177,-51.40199539837901,305.8477072034797,-253.8934042139468,22.562393080326007,-18.01500410168675,-618.8843753653002,0.0,-22.878415434356064,-429.9565894700735,128.12717622469003,71.75840476149443,999.2320965555141,2002.225489171443,1095.674424096463,0.0439359304693866,1001.6533085522992,0.0,-2.7619860411836044,0.19108934790880383,0.35235193152690314,-314.91607181283683,22.072015388296677,375.40942669931246,136.32784772682334,22.384018590287724,-57.1071783919067,0.17467786937570162,401.4305563596754,5.120026927338813,6.909623074268438,1.4895699565794216,2.29990662651619,-214.27933149636374,3.970081640457579,-18.81107631794177,4.528012653753876,-0.6035325318963771,8.032863591661226,-7.300649323402922,24.733598749787234,7.133676531074343,-18.42733412934274,0.007768101085085299,0.6348447964680588,7.9539422809866664,-242.37975845307665,-52915.50046148151,36520.56185152754,-90271.44523609988,-74.11321245344169,-0.4076088056418534,7.9539422809866664,73.74317065541072,0.787758497036684,72.24233936714336,10.94132967928321,-2.2888329185245766,0.39129517735982233,37.47517577819963,0.0,12.815388793315321,-66.87673078305988,-132.55207624819377,-0.0036271642717596586,-12.489965392198371
2015-03-31,13.642981801013578,20.989665700347533,160.8317256769577,-155.07898831934168,205.67474303657823,308.5885396616961,68.45612222730259,-1412.269636778415,58.49294982273775,-165.22420570130177,-3.138718703502968,131.68360237153792,130.15350191018874,255.71775204305422,708.2865307302311,115.83625504946595,115.83625504946596,-23.386439488698677,102.98572347659592,-3943.7916112013127,1.1074555998069648,-46.46030597231567,-255.25375324330824,-99.50953125584584,101.52733268740599,109.92206581259808,-68.72551762453253,775.176395268756,0.0,396.7186039796228,1136.174161430443,-123.0645319943445,100.5352276289198,647.0379814743759,1183.9279046407944,840.0818545164494,-0.04617965867659149,230.5084558984936,0.0,47.890265875166904,-0.6456081237008249,0.8982699582096576,-5319.693931468474,-23.818122349982332,-553.1919993085803,288.24275050829755,2.592344143158698,-19.96636915615045,-0.4779053844334551,495.39746089383243,-24.445658752809095,104.12191371668678,-0.00039514989369471287,80.65094817028591,-8109.7764517949145,251.21849542401492,-198.9555708744034,1.5396832810486103,23.43187361823476,88.87967573744913,-69.75150156435097,443.88153667070674,82.18359656656617,-156.92499499633237,-0.022607652988048565,-0.8308392628693468,80.46603010866903,-3328.947835101202,-915697.9193721879,-302387.6908864789,-612997.9893157966,-340.3408556064484,2.9497297038665486,80.46603010866903,237.80576305741488,3.159665103782366,1761.9144459878735,-0.002902492253250344,40.66431352797217,0.9988809011925213,-3253.788633887285,0.0,669.2908521780739,192.13608113818964,-183.55436117114004,0.20962550319052792,-3.869089902897059
2015-04-30,-22.13445616363797,-3.983835371567678,131.54162909162446,360.3456004587798,-156.99876037729567,207.92668125581045,311.42752628473295,-1573.7275489773408,16.927327712792774,314.21747319957893,-166.59754737079646,-3.164807696735205,132.77815493760048,-197.85459279861482,1921.7939838293246,-110.25432214432514,-110.25432214432503,-20.38350539306258,143.89088673759878,-2129.145364755802,-188.51794310729466,-140.7807388834615,-296.6130294057523,2.820227188581171,302.31509474550694,262.14256490700586,30.61434841549395,2161.5376085118814,1349.92762429432,670.1704174347594,2801.9237496702813,-59.88253781612142,143.1182561160306,-1162.9620878715411,-483.6827678835299,625.8773751677551,-0.012230034532533185,24.902277907774987,0.0,16.55083241951496,-0.15818765304237203,-1.205878107421731,1090.1912248786593,43.46860958560592,-349.5429588853076,-107.5437692021261,32.355866449998416,-38.86461203632598,0.9842571968463325,3416.937493925431,-19.606197853232743,101.23699567231847,0.02554392089503721,174.69368251184721,4795.629124134397,177.0382695228804,-294.800445265368,12.241574652442523,21.240744768001875,135.91608249861906,-64.51057958980869,532.4243576964236,253.65463643556677,-264.99602162544267,-0.011422017153153496,-4.34131755630176,224.55622340806235,-4520.453435365794,-151078.7041287832,9584.924048288725,-85052.83131518494,-485.5071860164716,-13.847028147474362,224.55622340806235,257.52772578115946,19.60527016963382,2332.1293333039484,0.18762761599725586,42.33806205235538,-4.458775699566999,1252.1618961177337,0.0,373.1533720674512,34.41234654841401,-2300.3978228135165,-0.05568530553041249,-2.498171045386485
2015-05-29,-8.520356576212492,2.08694698792905,128.16333994205243,198.96185141943795,363.0826652620018,-158.1879763617393,210.08863848537234,-1295.3784888230748,-71.83532997999083,-59.729463054931884,316.00335207258445,-167.54441718396896,-3.182795121639278,-170.91511981748482,1994.4362837804197,-85.77286864500637,-85.77286864500631,788.4114236085969,141.72534650419962,-387.9762519835999,-189.08007622589736,-144.88971719030667,-280.0920536580066,-7.245016885518417,350.2402118995733,170.13655522730883,33.25994547655745,2046.7180806005408,1196.889443897156,696.6786888246334,2695.0813026204523,-65.84788673539668,142.13418560400885,-1397.6038326361586,711.5516903582563,738.27909879015,0.09353673458145015,-201.88138606715165,0.0,-22.44534423878656,0.29303110759489925,-0.032593897637778826,157.90476154619228,29.97004689469395,-104.06306804960786,-533.8425612708322,22.26674362694257,-48.50430975097697,-0.12470255294970034,-442.40316579447426,8.785147833481915,4.837752558086095,0.00921951383914732,0.8744308552978737,1365.2373195978143,-19.073935391076134,12.352702047272032,1.590204171456321,-0.6056164282370418,-1.3712855573121487,0.3328645590868291,60.94623353338284,3.172792931194863,33.863558261117646,0.007198585010779968,-1.9061218302654197,-14.563404792541007,-461.13542084190976,95331.79928199574,-16385.730215308256,111717.52949729562,53.943473627180026,0.24903920713676797,-14.563404792541007,150.70012242195662,-1.8748202717650457,-7.993727598492114,0.06772004225197215,-0.7092682414296405,-0.17200544418830077,-303.9928408486703,0.0,-71.93783838138506,18.163809799951196,-61.684423476748634,-0.0001352795149147483,-4.26073827428894
2015-06-30,7.431941214388722,4.770784079969346,-34.05877984347164,-326.01393287995256,196.47720214226217,359.7801629873877,-156.81957574530773,-1638.3442193625383,-40.32007715300155,30.919759160016348,-59.20026070979143,313.20356606353806,-166.0599756043184,-90.19837414598084,223.27777886223498,-8.759461025755737,-8.759461025755735,801.292264816097,-185.77309659113195,1225.0856996230057,95.17900082569219,-73.7591700645711,-10071.590589154046,8364.995664153877,202.7009987970448,-83.25165113962181,-3.5559616141382144,-821.4914006707276,-767.803334392845,-283.55789605075086,-628.7823596989009,4261.654414214056,76.97686974397023,-1464.7285883668985,6312.206157604936,697.2492505068906,-0.16266674954730787,1494.1763477539048,0.0,3.348915553355482,-0.6229833248764756,0.05216861508601657,1254.267985217954,-46.98511150704144,168.5667652056975,25.348201499581847,-5.2182703646740265,17.30530217052865,0.24029967756147208,-1845.9613741365265,-48.92032397404796,-72.96696046267755,-1.5239382414199114,-132.6233608957359,7014.260947700583,-924.9749349843078,314.621574202949,-20.995373223884542,-50.371976546920585,-179.63402760042482,-37.76459082134602,-104.0951854565983,-386.6501841409597,637.5158944410891,0.01338387132988439,1.7895106976559134,-415.4841452632087,-7929.159473982812,310599.38290981017,33463.82678243797,277135.55612737965,687.6919905723923,34.835333466758016,-415.4841452632087,109.47159879607352,-48.47687681550971,-2662.2583283168206,-11.193774845279188,-63.80920648405241,-0.028342397307540068,-6810.899325633098,0.0,-1903.2052369322514,-71.40314621161815,1155.9856836954823,-0.07935028401622057,-3.347336477831334
2015-07-31,-13.727787355689104,-5.436749893384257,126.26010295943806,-129.81392205975249,-324.313669415153,196.71572384638716,358.93993533142793,-805.0355469408933,7.995649151005231,70.7653383068266,30.81713516217387,-59.00377252254797,312.16403008521365,-44.62197954604615,-34.14950656711018,27.994753861499756,27.99475386149975,804.4192459789774,-228.1458026319918,890.3256063393054,111.53922512985584,-32.85886470096776,-10008.531836308783,8307.09505701813,176.35211951403426,-156.85646740208568,-86.0201505852665,-1416.3065828568485,-990.1895605747106,-456.35846702510844,-1277.5894016686805,4234.740505551062,55.95085264132984,-672.1206673002598,2777.928809462361,846.927434772463,0.06056607672411936,207.2133689859429,0.0,1.3594994877853992,-0.029775848067359334,0.019379762632258726,430.3605867218107,-17.4451596298195,50.11382659694959,-241.21743597492178,-21.86140995070707,29.127107832774072,-0.44397834006592785,891.9001922859934,-53.28404844475244,-10.85944710340425,0.0,-89.25584647574482,1751.0465501711806,-135.62999863716828,54.45616181458688,-0.7390564707239946,1.4808132432923742,-40.82597262601655,-71.63392190425498,60.669219897230505,-83.94798040025012,75.39833962967492,-0.002724225043997275,-0.34667012121505536,-27.53566549342724,-773.4603297963822,-8827.921101914719,-5983.758607544005,-2844.1624943669885,100.01876344216538,3.0697832428912943,-27.53566549342724,138.77972849055914,-2.8035614876516703,-654.2694105167266,0.0,-14.504694755387717,-0.1470814680029946,-635.9674003889413,0.0,-340.4664129131114,-163.4505101042746,750.8640852200078,0.021060031381481603,-12.583877956366152
2015-08-31,-13.897574242202056,5.394881019982608,121.2204664028206,116.37942048800781,-130.18467569662712,-323.8923396022692,196.67438320304245,-585.5660061642697,6.6835852107290545,-80.95549917976531,70.92731184377953,30.887671960278766,-59.138825218651895,-26.90968882995294,-56.267118567999646,42.34869665806957,42.34869665806957,0.012673155734066466,-212.36199518646225,672.3866143630396,111.72787753069437,-30.346323488812715,-9989.637018573141,8323.605889880777,135.48394599922332,-102.23545854498047,-89.03443827842118,-1276.412050029344,-896.7471912934938,-368.13111622039224,-1147.5669935604199,4237.898450232522,56.7120136776461,-1169.9051567007134,-3579.999719994921,872.3009790980843,0.033955053093136484,-1401.2766135155757,0.0,-28.44837992412579,0.16818351640065643,-0.0013772482534361308,123.51981080286623,11.990623329694245,376.0276732855084,-387.74040217435726,-12.449823262202017,41.74296400893536,-0.30360822010859234,646.4147776846748,6.453702150816753,2.9161130648529934,0.0,3.394863584226073,-1322.029206869025,30.046577103955542,-4.181269719295955,-0.06545867434670072,0.769260562373212,6.672345171925372,16.996161862180998,33.31044788477175,12.254959373198744,-0.46059240755801056,-0.00036507604730595666,0.34967873921016235,0.593350773840676,24.15355284014322,148454.66156698577,46268.70974231511,102185.95182466134,0.18053194755208324,-0.0713583920000902,0.593350773840676,39.110027374514175,0.9017766338645679,61.350979842649394,0.0,2.180220818996986,0.19858578200830834,229.03201481275028,0.0,125.2422511919658,4.776666382727399,-118.06251439800326,-0.0013923021984620504,-33.19824462036844
2015-09-30,-24.34508868810565,-21.92364174222878,22.788281089731527,-189.21396505554603,115.03126774505243,-129.5264151703149,-322.9861957992216,-1069.630559326179,3.63087050919764,79.76934291784407,-80.47727450569955,70.50832621670644,30.705210645043678,180.2139945967987,-278.2494783165121,67.84916475268108,67.8491647526811,253.18959077768608,-64.49198056582281,-499.813686046794,83.23873833882107,-32.18867662572042,-1.316404247079193,282.0657458978656,-125.92677355492097,127.92743383306573,0.5069000978315339,-167.72223096548996,33.80030424602375,-18.57169454210458,-106.35109247208983,101.7873965780417,79.63755269189394,-753.0593036906474,-7831.386182671317,1273.386686243495,-0.012678037595181463,2474.8833960649895,0.0,1.060094439682132,-0.5490046249384193,1.2834174429007859,1202.7812888114163,-31.01678786114644,9.258191903194529,118.71486801809027,-2.483724698347487,-49.1475357173083,0.3090812603630346,1243.0278014577034,50.30365950330361,-65.21045972565241,0.0,-38.24199442645647,1320.1549990660133,504.6985536575254,-48.99487939504075,7.642040845844122,2.137449460357729,2.049769451473253,103.80290354736167,-310.20369303995085,104.85337384820468,-141.2363015738006,0.006900258939174453,-2.789596652666063,83.82209923475038,644.3116493774696,196088.6707761828,39383.32146388944,156705.3493123036,-157.13793568811985,-69.9800745266242,83.82209923475038,-373.9567355762629,15.84351419379363,121.55286287134186,0.0,-10.266793987554948,-1.2392210353175983,3979.4677087318196,0.0,921.1322780031479,-93.48193562820279,2510.4631703633277,0.0959893270029489,-2.0458875964879013
2015-10-30,7.4387172231583385,-10.947339867475943,93.77719744061227,-199.0153890313598,-191.03796102422876,115.11745239487067,-126.368749580828,-857.1262263191429,74.538180873541,-323.674216816456,79.39822992122768,-80.1028679804748,70.18029848986858,212.55974227436968,-485.57101017530783,-3.185099916790196,-3.1850999167901533,230.6542700425517,-78.44067146300287,-1405.4857432262186,89.45679752119308,-18.271912772571977,-101.89590438666427,277.8119333273104,-214.46067489891252,155.018200373071,63.10582772774634,42.99607490520285,187.69969753283164,91.46425521680395,96.80280105012623,63.6707991321361,62.39451254688282,1762.6764406823952,-5427.057176098378,683.6236380368518,-0.04297766872772685,-1328.653008091659,0.0,-48.13359546542438,0.327159828798397,-1.0245150879841813,2266.2353162728887,-24.283330401998683,-596.6021285746588,-205.87901410724163,-59.259826175113176,-1.872072685193416,-0.0815161819853083,2475.215448190529,-11.606861957764522,-54.56402946767071,0.0,-64.47364571587428,526.6539286301777,95.69035303675105,15.83994106390314,-1.042985704353896,-35.61809787185168,1.0438822281571447,28.31843386930177,-486.380684591486,18.465024077488806,-24.50989181531682,0.010966175903248443,15.572537490255854,5.197752782113739,148.97115161047077,-115002.17163008824,-32929.990952854045,-82072.18067723326,-23.133006326695607,1.8813622757940252,5.197752782113739,-406.8685159560173,0.6615058021281257,-102.88978298279653,0.0,-24.335635250098576,5.438922087197369,1107.0544012276223,0.0,210.89865945277197,73.31262327682953,-43.98863089736187,0.1039235183835528,107.31273332884172
2015-11-30,-35.89488450827767,26.06327449801975,-257.97963901282094,-331.61545139173546,-195.3418489406064,-190.21633425416584,115.42846564512698,-1701.3884232198186,5.84520364798745,-160.3228673285587,-320.3310196543479,78.57813390134737,-79.27549382771396,192.1665575216945,-517.3506129616933,-27.316033410710816,-27.31603341071076,224.6266841292724,-75.59936700422904,-1209.7428644913225,88.49217726101496,-11.821208897333138,-146.04990906253926,266.3266573410776,-226.79894727324614,123.15352854448541,77.11485203696094,-5.08764341575867,174.78292609739603,30.884513086227308,50.03140028349306,71.97305611242203,62.11806186555762,1730.0772395263182,2225.278676005799,708.3919885354744,0.16454609644377338,-446.1043606011417,0.0,28.480379192985822,0.26477724746764153,1.604104860063016,554.428724769064,-53.66199188302835,-203.42038368536691,1.5701566413379169,3.124035807004759,88.34618479120832,-0.39169316356499273,-400.78160508744986,-18.468753884546004,-10.450158814518886,0.0,-3.6928445564892627,-1225.721916011229,-11.021578524814089,-2.3382614460714137,-4.81780508915142,0.7324484393016846,-8.36791506444365,2.1046156902309576,-103.4611239018277,-7.8044982833678205,-4.034952746182142,-0.011837728151122606,-1.4120873401647884,2.4876150075862142,337.2969372344321,-85142.6730788555,-35627.77837424446,-49514.89470460825,-27.268214793926063,0.8520890633312845,2.4876150075862142,-194.1043953462722,1.0723221772459866,-64.61427686481693,0.0,1.2895265448412943,-0.9168663211974462,-100.33456430003571,0.0,-57.49376704630748,-21.748254628478662,273.26217510605784,-5.8549501775223556e-05,-2.1744629273710245
2015-12-31,-0.0031323598517906115,1.9518421936161476,107.27297529546397,103.34519883171185,-332.33288320032705,-195.23255989946574,-190.01469056024274,-2095.3699717829168,-132.0555316018941,384.42289720559927,-160.586368760978,-320.8575052638792,78.70728235773952,436.45970889223236,-683.2745509529565,96.78772303568964,96.78772303568961,-78.11048008793713,-70.82757961489804,-1961.7990105785493,240.62453355342114,38.32540333263428,-275.7727988240463,290.10012278729505,-260.54085100874056,-6.904889092393521,66.31888847356194,-724.6620939752795,0.0,-29.169673074652334,-550.4770013754113,84.33651082043038,43.13684554749608,3089.9063377048356,6201.447511795067,717.1577982809171,-0.12101115699072842,2070.09056151397,0.0,-39.755661631320095,0.1763817927876694,-1.9345553254242238,-2376.1184332279727,8.45067315365577,323.8256139139364,-316.21712831026025,2.506235504577205,-74.1388199731091,-0.6204266285574769,2164.491262570449,154.7712375737733,-2.7833517363061446,0.0,-15.813795466109525,-8390.518046649871,-48.7848860469846,125.88649049436421,5.989629586511114,1.9639842637283014,-26.378839826101625,340.6950109979193,-405.3335409709571,149.71248543402885,-111.08684591738955,5.6642633603831705e-05,-0.7457210956592348,67.5167841112004,10415.20870271131,382454.9935817532,499769.83339886274,-117314.83981711231,-64.56403576473511,20.905562361559426,67.5167841112004,-256.0818659154593,38.01859638120889,-963.6832605819654,0.0,-3.281378910618102,-0.2585298552056372,-445.1227685919075,0.0,-163.87756831996865,38.06615655979613,-452.66164372675485,-0.13381940096635075,40.19793238123643
2016-01-29,-0.9905743047492879,-7.609824910418304,-29.59134504783355,-482.4351044409573,104.60002792951954,-322.1487510183526,-191.6909948844293,-1930.9365594952221,-53.724816438240104,28.351919976375175,378.9656872064939,-158.30670866868715,-316.3026600693237,858.9425344784456,-692.4931115885429,367.82490368464903,367.82490368464903,-42.423149460473965,62.20536721654231,-1755.2857325465643,302.8991863368654,98.6552080682413,-163.67206700544705,337.9980289016571,-196.4185777947543,31.460423732500157,-63.92203590603545,-822.5299229326691,0.0,8.742074870941694,-603.0627968074625,132.44865524286843,66.03146851451778,400.8076279775898,5381.569118127078,586.1806113336635,0.031267006805331704,-3405.6570569197725,3.4689934130895503,6.8398680492250605,1.5853329649005765,0.15603457990995648,760.2953091567233,-73.11027558559181,-370.03835751208953,219.89361623211516,-55.152265291613105,73.8449039452687,-0.5706455285376706,-4727.004240335078,48.63119896074022,-60.74696507979843,0.0,67.17393810325353,-5126.698413657599,47.9472782459809,42.44382321486427,0.6733446585820957,41.770850443481706,3.763121702172498,275.42713566642533,-524.6425379451566,60.357845049220714,53.9819714658484,-0.0036638502435534237,-3.7624764953735053,-35.11350848684566,3209.670757558197,502195.9058752209,154396.2293591313,347799.676516084,437.30864352102293,18.64257470053775,-35.11350848684566,-569.9162322636057,3.5424758078808196,-375.74330726794597,0.0,35.020449937308825,-1.771853562672547,3531.953903807782,0.0,174.4173325102999,-65.21133973576116,-953.1006551861137,0.06381547871621635,-88.70486079369807
2016-02-29,13.730746423052222,-21.31212474593798,-153.82807164679244,15.520216411311049,-476.2525550354292,105.11111329692596,-321.14312802602103,-2536.213163911021,165.87508629473112,-114.32272705110536,29.102896622206433,389.00360989041144,-162.49988645656398,858.5776921810761,-706.3506640883585,360.01231514011255,360.0123151401126,-43.099536942310564,40.97004626532747,-1708.9062657048223,301.3565670553242,99.11454831772085,-172.3357142971148,322.951647373426,-210.88340925226393,42.88131548020563,-52.461921648219466,-827.184836346855,0.0,-21.994870610883634,-610.0089497746095,122.13735422034645,47.872272613079,219.74000210172935,2170.518534692464,8446.628484884834,0.9741105567454584,1767.1209569195375,0.11736882351795863,-18.70054428930382,0.4546019922601019,1.099548541195949,394.9646141342169,134.4781113148265,-94.37869614072918,356.2843481400498,-4.990866081443016,-6.055712884292916,0.0991510669365685,5.924353545347913,168.97732992349438,2.0900952715605854,0.0,-10.878877649721062,-5755.337734681136,-10.602900906948726,-5.464712575120188,5.322178914999313,-12.846206286498173,17.84386768755644,90.7361794438657,43.32409140549589,95.56635578583246,-1.6620916943517443,0.07485330375210131,13.159590546288285,-8.962925520188492,-128.37454804988556,-84539.2459095139,-38521.54390239995,-46017.70200711675,-10.41583782773563,-0.3800114258627154,-8.962925520188492,194.93970547792924,-0.43212021236799103,176.6519997950736,0.0,-6.464787280963932,5.45927409339258,4955.826418077017,0.0,-25.24832719414104,58.72754892882767,-508.5575026957267,-0.8954203809499454,-14.50178202448042
