date,excess_log_return,illiq,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roeq,rsup,chsaleq,sue,chfeps,chnanalyst,turn,beta,idiovol,coskew,size,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,saleinv,roaq,roavol,salecash,salerec,tang,O-score,sfe,disp
2013-01-31,16.323637954618235,0.376385694930224,1.7471385753044644,2.0493501767419913,90.11069873368433,0.02403836882932484,58.94260264848017,-70.4374665827171,140.22828693812318,138.5232392875602,1426.7992577261111,195.2082122576636,-1181.095772173582,92.68281325436365,22.131447241125453,-50.578519455441615,76.71935931272864,71.72406958363221,202.8574759450911,51.37397522261716,15.141596794945071,79.8077355865017,154.2230886557183,-7.216556498763376,133.4221364733626,39.66410136696262,-6.303886060211853,133.42213647336254,8.428132569914547,792.0296258468935,-2782.982144080413,80.56423762383143,-547.5586634989135,132.07228385693443,-33.43951081673757,63.25644400457248,1423.969711665521,378.62982865718755,400.65237086447564,18.325543218497273,456.6676324736012,10.969161218832575,149.817051198629,94.59106181402143,571.2389412519739,0.004590026268745925,-263.52779349964834,1400.287074627348,-193.15775766331114,4.948812691394494,0.12200769528704569,24.864331923174575,3.591546336836018,2.858662944885282,108.50355262272683,-0.061013310229206086,-1.6265692050528742,1.359069232989441,2.0313958484504724,-0.0037263873661110836,-30.045020473915883,-0.05479065555007878,1.1565058999627809,6.075090309332609,6.5503052397998545,11.465164895541648,-0.7698043891824113,-0.32666448397760206,-43.12138086569712,2.1371582711928454,9.673200961048678,-900664.6327335238,-395094.79709137976,-545931.0068343878,2.1371582711928454,13.735404198478136,0.13612010160004218,3.621876121938783,-4.879932871375786,0.7076373843199804,0.2940090455239144,-14.653911677149154,76.50598077950963,3.4333874342135005,7.505688491293768,10.071224333865757,77.40987206281
2013-02-28,2.6587634446604973,0.335390023306835,0.0,9.480860233529127,80.24109218027354,0.5139010601927652,67.26538639066399,59.7879353077443,-70.62292821018862,140.9490614441258,1600.4984029729833,324.7919816685627,-1242.1377302154026,-13.356431257897386,33.50073924335756,22.188521488341785,-50.708955160426676,76.9172089893443,205.6591698485704,-25.55266276430913,10.342606908837217,79.69623437467881,143.73498606683322,178.31174810274385,106.98414089936693,54.46036430464124,-5.072834321973383,106.98414089936692,2.7008485523480825,774.3199577476043,1556.6556741117447,42.772193010696746,-749.8906343762353,94.30738637685131,150.75106111579092,216.9362581553436,-46.08014258388954,-271.75572915423845,-281.8085874863765,-241.48387989703775,-224.88565735223617,15.599466461509731,152.02919152999849,9.729466655474099,-186.88010071314997,0.08909283176833484,-384.8862560445232,1003.541058106767,1063.2431300237156,-0.23646515252983136,-0.16850509745121833,32.22552546621915,7.346447803459341,-16.896003726851234,62.313930984616036,-0.02078462997528918,1173.4753975681615,-25.539100485717427,-6.302033235341241,1.0194361646752454,233.90735278914235,5.670849047739949,-0.8266587107536907,19.443974729039383,149.68973892112717,-116.00832157734794,-21.871735799741373,-0.3463463677814076,-48.10079507590626,54.69801886554711,-1410.0247685368831,1647444.9415462613,582984.932375446,1057633.4669406712,54.69801886554711,145.3726390739812,14.567997806246616,-4.19264433538558,364.4449885575341,0.38800578022117804,0.012299449129237416,-1312.493065638184,-494.07512602928546,-10.531999083478695,-7.606460121683995,527.1384608905398,-458.60273472181063
2013-03-29,2.010891854737281,0.3711364626674617,0.0,2.2547453666483652,90.88253990779339,0.028900207103503828,274.5765507981354,68.66051968868507,61.981254737513225,-72.08561293745319,1799.7371008142688,455.7432614248968,-275.20036949879926,7.725173866969621,156.58462337996937,33.884896510075876,22.442960105518637,-51.29044124260125,200.27345604119276,-29.58075438250008,-6.487233593661555,77.45375032895339,47.76028749639735,302.8210413509939,65.82595226342413,47.251072130559486,-3.978517940604851,65.8259522634242,-1.8838421074293805,815.0354196991873,1958.8563937933027,38.79121033833206,-732.9530294448526,76.17910518847167,247.80556840298215,163.9761878629656,68.11414994459307,-1.6530699805123703,-387.46003036432285,-272.55174620500895,69.58929937870668,13.105191027599124,148.5290756623097,25.408024272548555,-191.91987820655774,-0.061373263159673216,-554.2509847208836,-355.1961008532084,-703.1729657930578,6.937241928551572,0.29560514218669276,-132.55299141321694,32.75067322726409,21.075853899978142,13.501218526839239,-0.3363297193786222,168.4870475919879,71.32605402362606,1.8312055134032903,0.9761180312774203,-802.6447443041966,0.8139480349023671,-6.343419816622458,33.109667725756026,203.64129687020522,19.17906686449237,-47.45456507967049,18.712059265490687,4388.272642578511,50.97637498518225,-931.995617142858,4622757.83340323,1743320.0212977976,2867403.781727463,50.97637498518225,217.99415076815058,13.632742148125729,-15.13306931428076,1126.4385841073818,-2.2843275273122288,-0.8844910810668694,1208.1464839633154,193.370438624881,5.503990991866431,-283.85750283306515,-7.172797892857943,121.19832062013865
2013-04-30,-4.292986186639566,0.2208122067405252,0.0,6.948559957672002,98.24943972314507,0.2745315801842525,50.87200738609184,274.953604889021,68.78350819235527,62.43744698567763,1679.1763294595944,425.9602408833863,-290.5713897869939,0.0,37.02296831461838,156.56675586559612,33.881029981790036,22.44039919050919,175.46855896871637,-66.07574044658126,-9.593451674238842,63.773366870914074,61.281474578281475,282.53389875763526,54.637653035236106,85.53492495272987,-14.116313977533036,54.637653035236134,-2.04158059704827,780.9011470254067,1688.0459321150252,38.30371054944302,-676.4804443266586,47.28440509975452,239.79657599956877,154.70937408886394,140.47794531574152,-20.51238492582894,-314.89399882388733,-460.0110009694024,44.313643377886606,13.103234764983249,113.59034468069976,-11.599945599143984,-247.14570328640474,-0.12315782997902122,28.982045788495753,-1187.3550581949999,-114.74371287419694,3.93712214312103,-0.11103810856075391,-40.47383014889925,-0.3296342810222086,-22.057787541298012,21.127876118624272,-0.3886557900443669,-186.96366203340767,-11.73288724719714,2.3612814971737066,-0.0006258479089265023,-5007.3558694763215,-0.0748582837359777,-29.371990887678862,-33.69499176770228,17.711769767883652,-68.62160824032776,-23.106926196394454,-0.22927288794234357,-45.452420534667,-6.393690325210969,-169.970420749592,-109869.89495277405,-100319.14888633788,-28977.153555214405,-6.393690325210969,32.56466427489977,0.20021081588625123,-86.58901190446898,-269.402129695889,-13.80540208258165,-0.2379195756975392,-1960.3315618314882,39.819152798885625,-5.167783611827872,234.3652598190729,0.609897189389784,-71.6043831125611
2013-05-31,4.814352467003531,0.11184091205089469,0.0,2.707273972878324,90.14666300803529,0.041640857222469733,32.57215194250814,50.346743090944,274.6810916996393,68.91974380764448,1571.55160852301,290.96561462190846,-873.5976583261363,-23.638652769309548,114.2830924606682,37.07557840268412,156.78923912907356,33.92917533728808,172.54789887222955,-77.34221847530347,1.4287792296353756,61.98362312137625,28.20899248900002,99.14567308121661,43.16052656184653,94.97791135857653,-14.625092984344455,43.160526561846524,-1.571486579110971,834.3828699784025,660.7181399309643,17.155515595440896,-786.5964094643417,55.894822064554916,87.64402856400689,-135.24104112978515,75.32897268637602,-367.06437262212444,-221.99905030128846,-335.2148781362002,-311.4786205757383,13.13100971796591,115.79956726916522,20.500199985896952,-360.04266310384287,-0.13700097672764228,2.952595473257645,1494.950738523765,210.44883191670783,2.9485806666555447,-0.07990234784269568,92.20971533736076,4.104550250465763,0.9034262702440401,-33.30381000890884,-0.03824716310733167,-1264.357313538318,-163.2206018594709,-7.74295167608858,0.00645585032693452,3558.0438503424566,-3.3227023217203,-9.294234858628073,-237.59349999917094,-13.24850760039726,-224.77073362067313,182.6220862272137,-0.09381802577144072,-9.453764195831354,-288.01358110087597,-2943.498107078358,6625852.311734736,568240.5403251499,6080342.949041337,-288.01358110087597,-11.68189146201621,-34.128366975535656,-11.289874085990817,-2136.686642628825,1.1088346419268262,-0.19421106576158564,620.5810324325466,22.68334816489005,-29.77467364707627,-67.59361179279222,-1.1450927907763813,-182.0353484371671
2013-06-28,-9.98786355549668,0.37882477989025176,0.0,4.852344763482848,91.12404077410226,0.13399831114514946,-65.66947628084962,32.4282811386639,50.12673348118999,273.4205135374123,1482.6445424621897,107.59022680125601,-707.1151124824726,-25.887258684438375,44.34900482447055,113.91841298918065,36.9572695431156,156.28892175377848,168.89091930215136,-108.79886472521683,11.472500052507465,66.00946794197371,-5.875831338876111,19.918047067587395,47.05800258877733,63.36558524145456,2.187075123778266,47.058002588777285,-4.772129639556104,-312.64094534287864,-1778.3967880612317,9.321127548561707,456.0250388255613,47.630826320588824,20.14586278814453,-142.28768609123998,-2798.6386482752537,2301.612699950327,2552.059540175146,2843.978973054282,2327.389899533607,0.0,135.69334685364004,-146.33888091833632,2388.9225350179245,-0.1468952383796572,119.01922765788946,1733.2413404984254,-172.80822218552817,-2.0197419397280214,-0.01446530456382078,78.9258935476679,-9.230257485360198,-1.3547661988023378,-2.2333391492156807,-0.21470582762357238,-295.72053621193834,-33.98272461824763,-1.3438393594818194,-3.216250350922628,2500.346601533387,-0.6933743265461345,9.351625557896682,-36.382439735279604,-7.5449214708673935,-155.55506001938716,143.71590621446254,0.05637821132204124,-16.055583948113963,-144.79141592187017,-1169.8964094163998,-177015.1845780015,-148385.1399421245,-74889.17317566276,-144.79141592187017,16.80307372860807,-6.235226362715508,31.230498898323702,-1095.397091325969,8.763143993541398,-1.1386294411113695,-378.37916435293664,-604.7058077959955,-8.825866793695468,-382.98644519938716,8.780058613650262,42.3991320260792
2013-07-31,10.441428719738106,0.23182130472557216,0.0,-2.120789289632471,81.76285092910146,0.02560340097985101,94.81408018380307,-66.14671278522695,31.738667122097795,50.80368789180401,2050.178860512432,-106.9041819789623,-642.1769359457684,-30.599851586064037,79.65192501836307,44.36454738049567,113.95833684594325,36.9702215909616,172.26548920225284,-108.0057152309485,11.479178665760493,66.6272270620118,-5.045420473713435,20.30206375855648,47.70370253090376,62.62395235068611,2.12398786473333,47.70370253090373,-4.859977491031967,-295.83251175125355,-1859.7185931019203,9.702005384479047,435.48211487742503,47.264622098949246,20.467564082207772,-141.54716881745753,-2685.814263895884,2185.3171396461776,2431.8722533220603,2731.1341910781966,2210.9046821794514,0.0,136.73671484056737,-146.07045094396793,2273.5039046098573,-0.13911167915746517,125.36989779055568,2596.571996527542,228.4747760448813,5.588934049392094,0.09373625790232154,92.41344408645895,1.0104969062958844,8.740677842657021,-90.93959099950439,0.6277148837730248,5.969291929695146,-5.602918334616561,1.052193579309744,0.0,70.32125015277688,0.032807565964120045,0.7994729202337112,1.3814187648554253,1.8759134319529949,3.391219157743876,-0.6121740748759699,-1.556077649548996,-286.1302512074253,1.320159754069266,-29.431958410726565,250495.8064007163,121069.70840993524,129653.26603007317,1.320159754069266,7.275939716711946,0.8068727002046145,2.1914344134905264,-17.15266273323141,0.581810582421852,0.10292799537845809,-3.8461892831073783,35.226668816711026,2.602266569302401,-22.41521825741438,0.0173131828077544,88.5587940103963
2013-08-30,-4.992995234332514,0.325196070826195,0.0,9.621739974687442,143.84824612380163,0.5288258203914551,-162.48558574492807,91.47117647461357,-65.40950038831276,33.285306866652405,2227.916958971813,35.128575395179,-801.0105043607582,18.844781126911187,-34.579218343243774,79.09749140537761,44.055738820163185,113.16510639466739,175.9839815518306,13.646718741947176,8.361082141971554,71.97771896612043,14.885802324724509,-61.56936549585943,48.06914231422636,46.38296952655543,1.3206911337037521,48.069142314226305,-14.805310256752618,-328.60611147716884,-2729.826614238207,43.97593166136934,888.6071166615639,29.278186427728414,-34.04320489837262,-57.476340206092544,-2622.3323223186476,2341.8024295232535,2453.0377045979935,2876.4512808798913,2386.8333708782507,0.0,136.76468884207236,-154.85843399215634,2576.650422343523,-0.14200451619079127,-114.07732418403918,-627.9326525914834,-379.4254968795236,2.3256298777800453,0.15654159421333347,53.54579712954609,-20.07714138840629,-32.52169584694599,-47.42251730710814,0.6711198297386957,530.5606087704285,99.81107684774133,3.0594630034451598,0.0,2145.55985566896,0.9371970692678673,-1.2924861647254602,100.38296350632982,-1.3497586460512139,118.7778005429983,-32.51669786720831,-0.5460705677931301,-82.85315185780019,61.8974960225395,738.5681370287339,-1245942.4932850003,-549326.5103935301,-658407.0017294884,61.8974960225395,-10.638944850237749,4.046340080818048,-6.491151427607747,-192.49395029806692,1.101489086334567,-0.1225485927448986,-2138.6238082346536,-179.47178709782202,-0.0614569878769089,182.80771267307318,-6.307333687317012,-44.182450873595315
2013-09-30,1.4724920751203892,0.1197746548980986,0.0,-4.82694156836492,116.73766611599291,0.13261528163324351,173.14373786871084,-163.22075760985226,91.07731263351464,-65.61559910689004,2091.502086137455,24.086159156611018,-990.545359450445,-25.523206216484503,158.53580656937893,-34.82318315600142,79.65554348419458,44.36656279442057,168.80309660064677,14.235205802308789,6.815823674632306,71.08214836474863,5.22592762207589,-16.48267051666683,27.773767202406816,39.50659608627957,0.4926746581323441,27.773767202406795,-18.30296376550838,-359.1599084368919,-423.08148870527,50.18002773526962,774.9643898178758,-5.275423754832499,7.033056200890348,-9.002133164543004,-2595.2215371024827,2503.104750340435,2591.8845660214038,2502.6978884621476,2522.1434732677985,0.0,131.4699602997295,-155.82372004739335,2647.5352639688326,-0.15542518956981513,-127.97198229465015,1849.2217157491482,-60.36336183714445,-1.0439415055617474,-0.07158379516142865,79.46443257063896,20.208173216936302,21.927779827393294,27.51393755031745,0.3599759890065475,-125.14893526315291,53.72745168348706,-8.762056411260005,0.0,-809.2598260818811,0.562052254469009,-10.486256108278099,49.27219046206983,-21.872767229594047,51.59146651806077,-49.58430473630428,0.5085182490186781,93.9336782216842,55.301736853773235,266.3698782633818,4562746.438561618,-1155503.6441979557,5610842.196513683,55.301736853773235,-1.7997606319977422,52.80673521355838,-23.15549778246961,-588.2622270079246,-4.43128229574495,-0.09170497720336357,1711.1210713084402,-41.38793935787544,1.0111142710352397,105.81664479524625,-2.4062206688650747,94.80421771594717
2013-10-31,7.917833101743326,0.12113100155729967,0.0,6.484969241051359,87.39456835074851,0.2399874774167005,-75.85074389480708,172.66757810471566,-162.49566679571285,90.20628951454707,2190.8975381840537,-45.38668578614193,-814.0996505008563,-27.367480144747677,-78.870462784275,157.77997923344097,-34.65716189983705,79.27578172231145,169.00355077709662,13.647191871064663,6.712514563747639,66.90953857340682,35.610280623213654,-24.60022438549739,29.764629513169453,36.22604891865623,0.9878444395121222,29.764629513169414,-19.518729673521428,-151.97958286553902,-424.3787178666863,49.93262327849613,951.8974292842881,-6.289233925928462,-1.3441770992838187,-12.126422209572953,-27.157718044829902,-66.24915688921185,-16.066573832715775,-121.84774528499095,6.418191174297263,0.0,129.98869137945874,-155.77537380104675,-40.285006784934325,-0.20728495181765644,-187.95087099546475,806.1630024831327,8.592890495576398,-10.556089890147263,-0.05326442412239629,-88.61910130512362,-13.751927027262354,-14.33932409659758,-14.73665024203342,0.15212216734815986,-8.018670763928412,32.64725700091162,-4.174161146922302,0.0,-227.7300532768793,-0.2685617336999684,-0.8317130732035878,1.9174880004818533,-71.52792389784145,-5.250501467619642,3.528645964779045,0.6912092593400203,-143.64812552605417,-12.974463040069509,-546.1093924506484,-1468297.4194446802,-623171.4176899195,-834245.17005229,-12.974463040069509,-80.1528603803572,-0.8976863729941869,-0.706721381437859,1112.6306488097089,-1.125396539345708,-0.17338044847218725,-119.24340417925123,10725.054954136973,-8.636913730182641,72.07109623001998,-2.625004828944043,-100.52346492240758
2013-11-29,8.058666345099308,0.29457569278888096,0.0,7.1740372325403765,131.08797738664555,0.2937767265959313,21.80504789395633,-75.90638624105803,172.57009681353009,-160.28504774513297,1958.875749836589,255.7486355803755,-404.16994017130264,-13.586343774263652,106.15972205394736,-78.81350518143542,157.66603582451492,-34.63213365994404,155.25115041817955,28.954762772059464,7.604533089780681,52.12568029534097,34.296123665857095,-80.61346345566756,37.697467553578896,31.786822334479155,-0.8178920403916774,37.69746755357885,-13.899232097156327,-284.6781014785022,-472.4962332457897,45.94842566646362,729.3683499899564,12.173331951989198,-65.31111821574193,60.26959977477,49.005619324150274,30.831639038810522,175.0152877007613,-163.46818676702605,108.51792222396197,14.68422655041952,117.12421949413532,-212.90617019780393,8.464938697241713,-0.22091780078927778,-594.2479640107779,2501.3962680014047,253.0955434234728,-5.692912671751714,-0.06409657498251242,62.0732162431015,-2.0731473582445687,4.051420037389903,-77.03264494672726,-0.8505825223072412,-327.1713514319571,-45.217602318778745,-0.9915105249878593,1.543467758461209,-6475.665699823343,7.264944409261204,-1.9241252354615312,-43.89997497071499,-48.08981122944169,32.09002850924185,-66.78750521399577,-0.5097640450690406,-83.10279646248,66.02393266963779,3834.0279488390233,3580915.26504761,557412.6257871389,3038391.3630153537,66.02393266963779,-59.71620559277653,9.64624117490547,-9.942268419626885,-294.77748113469715,-7.247274698226043,-0.5632095856695898,1908.8174344307117,-140.63515437076057,-6.877080366614791,120.9589908611415,-9.228716322078036,224.25694642819428
2013-12-31,6.399412665279193,0.13598350597173064,0.0,5.412713559993697,92.33534851343929,0.1668206023640293,139.64512144917438,21.961530768235324,-75.90431662077896,173.28794182547819,1636.6437036998143,212.87168076491636,-104.56842897185066,-15.880227424839529,118.10240490662743,106.72978641327806,-79.23672379456471,158.51268261259563,152.1398486892745,10.689918605879079,6.373644420813594,41.66972987152548,53.16189332779607,-98.59030090718406,18.989559912862838,54.1791517171354,-4.949203388536645,18.989559912862816,-11.085986926907442,0.0,-796.3376638790861,45.700291263970456,-1985.3438270615027,24.45984983517942,-76.96348342911726,135.58727072956688,99.91383229332698,57.31175537448524,-16.23353870109402,-243.53823169946202,-99.72266009622004,14.916906395362629,87.54951095842166,-230.35647028284114,-99.35599143012219,-0.02376138653585949,98.65108520457372,1549.8760114700895,14.16698140783592,-2.618704580093919,-0.009259885930774203,23.78513419374127,15.404344741122259,14.940689349656338,4.629337718152556,-0.49240121874819764,368.64986897870233,24.31746601013333,-17.337293798106543,0.024457116449431382,-1132.7363319240703,1.8808352739591925,-17.014729305867604,46.42804315596595,-83.72777071153587,32.45214054382677,-56.12558718465024,31.313360219888217,7567.100567565067,59.323851872408,4001.88967501145,3866580.55888474,1637258.9965325445,2195757.8802052736,59.323851872408,-13.180199428618835,28.890745401814513,-42.02005462499892,-2043.94684688501,-12.937643387876797,0.3572333636271381,-27.596340136995423,-11012.927816836613,-2.4601062384410852,73.16559377413978,-5.079666626326521,-77.26786060373075
2014-01-31,-8.69055055438723,0.10119747660059367,0.0,4.87906209264935,69.58064889265142,0.13521070850485506,128.3463025832082,140.40753513626834,22.35997707290428,-76.48334934896207,1612.5993936239595,400.3696288761679,-252.9487862157373,24.012996670767876,89.28923394169753,118.6364705559237,107.2124244486773,-79.59503667036861,152.85923878244944,11.00087612911681,6.405671391052765,41.8272540046602,53.48363488939712,-98.92782925950553,19.150253119020405,54.11326660406729,-4.982498498423774,19.15025311902039,-11.099002133373512,0.0,-798.9885436909434,45.713947873736366,-2003.690122264965,24.628478230409765,-77.39037702856618,136.35881837164018,100.19564064533924,-13.71087431085661,-16.219779674121767,-245.60112401666987,-99.64955200579504,14.999236869025099,87.93001888868484,-230.93821641189007,-99.46761407993141,-0.021836833413310913,57.003529935328935,-1421.7444361799635,-509.4103919480531,3.5230763377454366,-0.9825251325002196,125.6876768919714,13.041900551713752,-13.559721891826541,32.84252398784997,-0.06354456135196129,4.474947246532565,9.444749023874692,1.1630765332405417,0.008653804897420958,27.274072920072285,0.467827324887395,0.7325992480923844,8.714626931648581,17.309512512302263,8.96855522939859,-0.9038755562846177,0.5238601323632821,107.71603657678133,1.4279578934724668,34.683969003171114,759901.7726846933,328391.09536500275,421451.95403051376,1.4279578934724668,23.98572929461261,0.1624922408370253,0.8463218547042004,52.174128880824355,0.20425378202568822,0.1898092344051321,117.53954668026563,37.285166251065675,6.099264416096048,-50.58818693805915,-0.1319670415369103,7.176517054829276
2014-02-28,10.426025135668116,0.05847224542815839,0.0,-5.956839587722208,94.68318501976847,0.2011245287194504,111.59533852229688,129.482110677245,141.62018181768363,22.7658674572798,1182.5200989650377,195.8915160837169,-531.63093402607,-46.90269349845114,80.63590918579078,89.67850998912945,119.15369233396515,107.67984058590415,205.04849300433816,-17.47310251360603,-5.441731889026931,56.183755703192276,-18.397226341987416,-12.173090320785445,15.571180865320445,42.66454959627244,1.2889505630534257,15.571180865320406,-24.59004177846476,60.41904204328753,-1999.0510974445554,45.59594103205678,1020.7333179109719,58.210498694996126,-37.551722822202706,171.73624767745488,0.0,43.505635614839214,0.0,0.0,0.0,18.947856675799514,109.81107571668865,-187.31748789500764,0.0,0.08876660990967111,-184.33223391249498,-2507.288156877087,669.1992227806431,1.9334514747054925,-0.14225892166692944,-18.718274893475026,12.630572667021625,12.728069800674632,7.611412657183337,-0.6178753214795615,745.5806507624684,-76.95977118080009,22.421532705589414,1.766788732795725,16673.416907136314,-2.012176799744296,3.541978976179223,-192.61819439060127,-9.696138777643228,-202.68016128392264,-37.86214149863463,-1.726366915385185,-354.5730662047008,65.13361782620882,2782.9891230108924,2335932.4513988495,-2341490.3761053532,4667790.849655002,65.13361782620882,-33.756847017650216,6.462653673233774,7.1300775941215875,2102.2966252303795,12.315405498299562,1.0414968192253866,-4323.351400992986,6949.574672558809,30.897064928053624,-410.54480953494567,-2.469310628411918,-18.242500268226536
2014-03-31,8.507318506361544,0.06760722715808293,0.0,8.003551688118097,101.33250639586717,0.3637715319417451,-175.94526664896603,108.46295485558016,128.83328801855953,139.17197429270473,1017.3023705080943,210.17548838680443,-1025.9452128286343,-18.454837254884787,-97.6467255362007,80.14626597905097,89.13395764700168,118.43015865525551,193.52610885035665,12.350058532089328,-25.048732035060393,50.036239424745915,-42.64956773681563,12.246999073237546,0.7401160110293804,1.7940205805604865,0.5456439041777279,0.7401160110293662,-24.34229964628803,83.6706735678327,-2586.0928429946125,27.445952550988277,1122.709276769823,42.72773038347543,-53.88979454805385,115.8672561837541,0.0,212.03605782862627,0.0,0.0,0.0,18.74827144953947,96.29572054877798,-132.06997238192173,0.0,0.12679926021459847,40.59263180276362,-10814.413409608604,234.38028593926106,-4.9801455088783655,0.39593254653566845,-51.5002832180362,-17.668716001450775,-36.22767458080324,45.55453969005862,0.29699626148488184,-66.86985235751627,-39.53822604983952,-6.436044533488825,-0.035155432018106225,290.0256120571157,-1.2024485983224338,-1.9521803796226322,-53.21956742665361,9.506414247950488,-30.839333494909283,-11.837917181036687,7.469834767325111,1547.7913543394352,-2.977796297300074,157.99727085924133,-3038988.477275789,-1150303.7461868078,-1829170.2275869548,-2.977796297300074,-36.169804533437855,-5.338916688734258,-4.203871227500429,394.7480634280437,-4.965898295857144,-0.08927605828581875,51.8044914087277,924.4240551457842,-14.759890899684933,456.9450564721428,3.611570263921216,8.12478385904626
2014-04-30,7.347042008521086,0.06310585604265155,0.0,0.7583377597715604,83.6406870932378,0.0032538615675557422,153.64120716187324,-171.36247803728384,107.49034119854117,129.38720077776662,935.3717915602421,228.48047033572394,-988.6673242194498,26.486717279195858,132.19311882196072,-98.20012222952663,80.60048170755267,89.63910963396332,187.5232386329649,14.290440276841428,-27.026990685484922,47.567849330604155,-50.35724874988752,13.554332721074934,-4.264951505732777,0.30822222013658784,-2.2282121870220073,-4.264951505732789,-24.604741007960058,86.02685588292631,-2636.130293266043,24.83545946222746,1197.3762319305129,38.82531370527693,-57.97594776851179,148.70676773725188,0.0,236.82778589579289,0.0,0.0,0.0,18.815073086221595,92.50926836185803,-126.77409895234543,0.0,-0.04262707363979944,364.1367802524665,-6490.604762342185,-478.3713542556686,1.4852477592593516,0.20833127251371586,3.076093348477926,16.390319726326197,24.671119261833667,4.038616897888232,1.3279275100375076,216.08657473848598,3.444348224704072,2.611801885664647,0.01104142074203418,1498.2091094979432,1.197535366067953,0.47157397592158645,-4.769405669673233,27.214273783071803,-8.602098878783295,-8.75962347193098,5.598720425628031,1169.1531517710955,0.964194077764887,352.9428011076707,812216.7606729269,312378.7162207663,504182.0477116406,0.964194077764887,10.261692160754137,0.6375575063318308,-1.9525562170243518,278.92087551828445,-2.543911872070744,0.05508173915024628,67.9214977123429,625.1490029003435,7.471398702917668,-40.23208304080072,4.614519922264009,-49.04585482371141
2014-05-30,-2.3790666262438287,0.13340601994992096,0.0,-0.3372702042537395,92.76281889813279,0.000641422933013416,141.22764174898373,156.71400623686924,-167.94471346333876,106.507454222491,850.3906876161756,264.98068518980824,-783.5127666025726,19.022704600320992,12.55689460613725,133.01230300810468,-98.80865607701212,81.09995278894336,166.22536764516934,17.41551843436214,-7.290130121205362,36.07289466809746,-36.222961263247484,-135.04842032035097,-24.508156920635038,35.31341376575332,-2.214976562828584,-24.50815692063508,-25.448397868138095,-38.211939957661386,-1404.0673318818501,42.65313718758423,1092.1802155495386,-8.46344575261763,-110.27639368831015,-10.492045138433841,0.0,43.13860981617996,0.0,0.0,0.0,19.15270174968439,75.69997074419356,34.44555235157382,0.0,-0.04883010572349234,305.0776585933585,-2444.019679562465,-0.8332021593289483,7.178124858680263,0.02457913406129464,-40.779928658743216,18.023353671727364,8.007294324192344,10.45947535449477,0.3385826407539758,-42.20922221070191,22.25162367606322,-10.74375819236377,0.29190073088286894,-874.5121154774552,-0.41326395912216185,0.49707468072205074,10.95519390903155,-82.779991383979,-16.16766499889013,89.05457974059786,4.172990065663583,865.7985971535691,-158.63981019523925,-875.5732535631378,850432.3723724484,-31644.502027481794,870449.4455007613,-158.63981019523925,-42.24154541630105,-7.224824715556821,2.991771856240092,-371.3890044484033,-7.834932536693977,-0.07730429662028371,592.0360475796952,569.1605305240082,1.778043851871871,294.98106472886684,-0.20306524209693322,-147.1559573948923
2014-06-30,5.97866789888862,0.12191218576561402,0.0,3.623743901079029,76.26862323967403,0.07389063724977057,137.1533842699809,141.6722962042599,155.92957794729185,-171.30061697563093,925.7595780816937,405.8240023007154,-615.6206737716273,-10.841023116743171,-5.592772371311264,12.618188968189804,133.66158011950435,-99.29097385775948,151.22249294609944,-10.776028018991186,21.28120118553763,52.56413030977471,17.993119038389338,-55.97853947399145,43.86496369590408,38.64653726957754,0.8589624434636696,43.864963695904095,-5.271379393647592,-90.93229316618769,-363.50635766168807,62.87380108127765,919.3663732997743,35.954121496651986,20.970571098828117,-152.08464305828966,-38.52556652377665,-383.4440153559778,-776.5216897902773,536.2229612405681,-297.8710585753992,8.464240461204739,106.22163450369952,13.445758154687987,16.133630361155568,-0.07910224184954964,513.1828430698123,7980.343415795908,-136.68977565028172,1.2344007029131205,0.12140991840690063,-126.15880485992912,14.285128067227106,15.086232903507323,-10.437034840023216,0.20380178711092078,-887.7469509927184,-130.22684302640755,20.69828660456625,-1.9321622830707539,-2406.7984467123642,-2.376574797850111,8.154259405481127,18.7150221817094,21.193357113162165,15.866727937207315,147.79366024507414,-1.721272199548153,-353.60111149686054,-120.92948868323761,-10660.21861138741,5787546.970500767,3272813.9590574354,2434106.940758884,-120.92948868323761,24.90695193481679,-108.4969755482644,36.03261372001114,-1096.8517329399983,8.919335339689127,0.25688079819132525,-1250.4426441372343,-7215.502240978825,23.544958474097257,-755.0744104905443,7.637768760335277,16.21282320403253
