date,excess_log_return,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cash,rd_mve,cashdebt,chatoia,chinv,ep,gma,lgr,quick,pchquick,acc,cfp,agr,oa,ol,noa,grnoa,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,currat,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,saleinv,pchsaleinv,rd_sale,roaq,roeq,salecash,salerec,chsaleq,tang,O-score,sue,sfe,disp,illiq,RF,beta,idiovol,coskew,mom,chmom,r_sq,gammaps,cashpr,depr,lev,sp,stdacc,stdcf,chcapx,pctacc,dy,roavol,rsup,chfeps,chnanalyst
2015-03-31,-0.42972805509239187,324.95613665440175,2.395239589714382,31.274059948842115,0.14272943229243357,555.2062589149598,3.1390883409688968,-31.812282679179035,15.288309319462009,-73.43179386162362,43.8429592280709,58.68240569036563,-1.7887137708824068,-17.5411152507779,-0.33322373246841985,13.98025934536878,13.817815420013694,627.906591269381,365.5397803865427,27.86058579393285,65.66315140573892,74.97841491345577,-4.490072262447617,0.6321164843231357,488.1714615489175,13.045823295488404,-33.544207037997666,897.1503079332515,-56.71461949605792,37.036519811981975,-224.59902463343454,32.716621482429616,2349159.852890228,578546.0962391992,1770613.7566510288,-140.66059278256125,32.716621482429616,-224.59902463343454,85.70470609822543,398.3453486368033,-1122.2523362901545,-16.17069421446564,37.29324966502427,1588.0348947344196,-118.52232677030389,20.35799848232552,-33.695559861769325,-88.75076450289254,-15.868896366947865,-67.22913139006735,-170.51945934443177,-36.82512744652949,853.1213946070179,-63.62489726984191,4.680649942517481,57.456717947367146,-79.75631270809045,1738.645569736635,1245.067550243954,-42.84052279717095,206.96695357783608,-2372.5894313282115,99.29009891764888,7.953610676635016,149.24413761943165,-0.006641275603580472,0.0,-13.047686705669392,-0.1317077977074792,914.0070466423429,-279.9154440095887,73.9607757746495,-20.505307660578595,0.08475638650876871,-942.7949034514022,0.22251967344292467,-21.85811200998137,-6.385870006611128,-0.01347291476754836,-3.5777243266989274,-513.7815459034766,10.428979715663434,0.18290045068915695,-0.44049605126329894,2.2031552233263483,73.9255689802732,-511.4146466107575
2015-04-30,1.5844193836284237,357.0375336412364,-0.4556561842162477,17.957538120034478,0.005132143215810884,562.9035930153441,58.22880637348392,3.400984298106799,-32.053709233724426,15.66546975371091,16.73491543876939,60.65026187323288,12.532638699714184,33.542744789063825,-17.78430383593984,-0.33784351900324594,14.1740805159039,585.4970730378736,360.6947327346593,37.33516505021265,169.97739451857433,27.361167224469426,-4.261441008828489,-1.9809187400433288,-115.06547016071248,12.118047169364424,10.19476320541997,923.2915592180374,-27.319178536892956,-21.20142300873036,-273.9576141360188,11.03844825989253,2394775.7590644807,606204.5765346928,1788571.1825297875,-86.1615945082747,11.038448259892549,-273.9576141360188,0.4299924120011153,-396.87242460235143,-1149.3783329923986,-1.2871297119736427,37.783174332454664,1562.240228360003,-68.37071561215936,-43.61168334406189,-51.917971135104814,5006.8590649771095,-14.655179729759446,-58.943534726127666,86.68338292567066,-76.8517260963271,870.5324055844304,-54.44679832302725,4.080241887041118,-2.0659594773737595,-72.96105977078808,1707.881109087343,1343.0810426111243,-40.61340274445314,211.3780807647137,-2082.1352925938645,-12.920662162508307,8.015523091014995,159.48885852553906,0.04121050515722082,0.0,-3.7200155079533346,-0.04917560962824208,-83.45155593238405,-52.754585834988006,47.02994831850222,18.280882068832085,0.1872946292359643,390.1194868653738,135.2560181867213,2059.988977029634,203.32008128511075,-0.0004123756109412069,-1.6498868922634813,5.601926012465981,-0.04086220792062534,0.017851333891246268,-0.16396117995038395,-549.7605753793381,-1.7980997429447925,62.956496651654845
2015-05-29,-1.0840958675911476,560.3839400361077,0.23811316297736798,15.586326116588175,0.0014007395313188446,562.2464735963763,-10.85395753053108,58.15016658828821,3.4016200699174997,-32.90390158933054,72.11079370932745,69.64805675037245,2.886516741970325,-6.332690140143024,33.503587837074406,-17.763542889396902,-0.337449129023036,420.5329739214953,393.5459981710798,41.39288901678434,176.71402376957852,27.63387093535301,-0.6059668528056315,-4.550590402904544,-119.37728670955995,12.450006491643993,16.055046805681854,1051.4538573073696,10.011136204606714,-5.040723136201125,-302.48304702382825,12.475887462706698,2394494.5814664597,610676.7799704389,1783817.8014960205,-92.99386906363904,12.475887462706698,-302.48304702382825,0.7427039196279996,-425.373418316849,-2771.877740552959,-4.23653494766861,47.36730320998636,1657.2496323379955,-71.15852549193649,-45.57039674967618,-54.482116566039565,5200.308974891888,22.111421246402777,19.357646378205786,43.66862474886183,-33.152099807471984,942.1604465260979,29.959035069269262,4.24195207753595,-2.1405722891806835,-75.88544053057626,1687.5337245124158,1289.5427172361015,2.636700669325805,209.1972872564117,-1934.4669368356185,-13.46180490155329,7.931889168301872,142.43567846114686,-0.044885915811904674,0.0,-1.899089400576642,0.19645272640085487,91.63166268933014,45.448914202124,4.105406635977687,-5.040791150671481,0.12731468847910565,-359.1381558778653,5.516697891941874,134.37496063241724,20.63749768162029,0.003711456685776826,4.388862287764198,-228.3637593732362,2.833432019995045,0.0020959450154585113,0.5964623908298883,-30.818644759926087,-0.11486472562017269,11.078494346469313
2015-06-30,-2.3386943805379636,229.1383339190333,0.5483872528696182,27.362307736124208,0.00740780696089684,565.4530460184599,21.615727058651768,-11.215149248623241,58.377469753084284,3.309154498380038,58.64365801171185,71.75928920291413,-8.528527593262073,3.3263698014796006,-6.368806381888563,33.694663612280316,-17.864850926748026,267.0657796545403,320.14901321453794,51.988859014900136,4.384098131560761,24.89542481862019,3.684001056999969,-5.624232161325801,-36.957404081993545,11.702747858627326,11.568244172814405,1039.9661475446437,43.244502590066425,-7.820283220271655,13.14083294340578,0.9629487120895885,2399176.3583471333,611080.7846975306,1788095.5736496025,-49.55088481249189,0.9629487120895885,13.14083294340578,1.845103387699169,-12.202101261441834,-903.5964691421394,-2.484610358650742,-13.39122042079349,1598.5567170698919,-79.59244068112918,-24.959346144855864,-8.19847702309401,-13.125249523552974,13.562790348787154,55.37529303029521,53.33032194079554,44.43365373405824,841.9633044322059,69.93894319732867,1.201505709257369,-1.5965569788999465,-80.87148873213602,727.2026738153982,1919.9179762503964,32.95245705613279,216.1197918873595,-8383.0198196026,-4.078133167931235,4.360642239969108,385.9558124419023,0.023228510718354578,0.0,1.0611863396670458,-0.008575205681198739,-318.9669983629075,-14.46009657727177,-36.85195090276375,3.3280827925744063,0.02339962064065748,-1342.8646444125616,-5.354289877626542,-741.1222690150694,44.64883318927508,0.0020223835860099793,-0.9685630847108087,-434.2368216860873,-0.13643182073737736,-0.5647855637394944,0.02290320054895645,838.355803616024,202.9407168961827,374.56725762225346
2015-07-31,-3.762090707553135,419.90357161361595,-0.6242466542168609,24.892471810351445,0.009624792679560935,563.2610975516486,-9.745317100656974,21.433098071324338,-11.133077965858714,58.46537645196122,-29.258661990242643,71.2769770491352,6.4678600803406106,7.608728061076352,3.313475306989315,-6.344118044841844,33.564048052306404,268.4171645103377,318.2636295353641,51.52095769698721,4.314880561793256,24.661655694655586,3.5544492752726207,-5.534753501249327,-36.38607720081771,11.64978129285128,11.836799502433205,1033.6844738666332,42.387589882444075,-7.756252098350998,12.977803688014314,1.1600776474012364,2408545.840720398,612613.5851108668,1795932.2556095307,-48.779270626272215,1.1600776474012364,12.977803688014314,1.8508055709623232,-12.694392053096895,-900.658496151595,-2.3957720120610206,-13.468321999448364,1587.740652627261,-78.3524263562974,-24.42569962570416,-8.909725144591789,-13.22888522162103,14.03301724949184,53.615295014365756,51.49782291518581,43.31979189913396,841.1171542477618,68.02709112759192,1.1825359456341789,-1.5926269071628552,-79.63933832805922,726.1351894151694,1902.1036520379225,31.655389467836585,214.8732936843961,-8415.986719199012,-4.013324088502344,4.66378411531606,333.4595019984529,0.039816242355119595,0.0,-3.3691457619871557,-0.17256380211588151,133.08855949892825,129.7394320369733,54.97633297676265,-15.669189963726694,-0.09104381599514166,29.183864547828307,-2.2061919458207058,-41.383945432276505,-6.6368620884836105,-0.0037004969662262077,-2.459367989503619,0.5815557124437873,0.008635940812329435,0.0019519640821770712,-0.33426443580192,-0.7729326332310649,5.920446832430855,109.49214477918656
2015-08-31,-0.9784652628475548,451.44026609388584,0.6158177303366171,24.636106933421917,0.009411310536543175,558.6259203864945,-29.166857931092405,-9.65389706012269,21.394727093569635,-11.954775682796296,-64.20821092269708,70.19248050376024,-3.4182307302112975,-8.613035621143192,7.546114465502525,3.2862081210483387,-6.291911153184824,478.5885766281371,310.31714983820217,51.20232020871721,4.1922019586076535,13.006393452281738,-6.497781014406441,-1.8799718619673405,-37.75802525227967,8.722255033999177,16.844932317874694,923.6532050649513,-44.77120478806333,-13.157345194676605,17.302769715306752,0.6601697062458654,2388516.009681598,606590.4468976943,1781925.5627839034,-45.53462734891506,0.6601697062458654,17.302769715306752,1.5750243193112026,-43.4189352265309,-728.4304591920278,2.7233887266498913,-1.1241748625319428,1488.2190167853769,-78.08538232537528,-26.9640017321956,-53.16972376028603,-35.22742753989398,12.787830877421028,-105.72716196924108,82.80184465432905,-41.857622697132626,700.5460779036989,-84.45079117707387,1.148914653932219,-3.3839102188592687,-79.65156171231644,637.0985070133132,1945.4910170640628,-74.60875225085852,207.35285094574198,-7603.434700587983,-4.203356200211042,4.530100797003691,325.4376982751339,0.024375967963510978,0.0,0.5532030085569346,-0.04390312662016349,-32.29787516432657,-29.24319939074303,-82.54533159393537,-20.337273843591575,0.01874794274348801,41.720566901328766,-4.326132778664032,-74.80646133870641,-21.328609138723152,-0.0052426954128182435,-3.9921369100885897,29.301704221202442,-1.3072932068521843,-0.002661047519913251,-0.5778555767306521,-12.98086177378837,-12.68500038569394,3.734912787722294
2015-09-30,-7.793545194019192,370.2190799888999,-2.49169491148799,26.761003908772583,0.15523514995648827,551.2152978158342,-43.48067215557854,-29.449378303702016,-8.752459619520067,20.67274647720454,-91.75365767033148,49.053366543176935,-8.179239255333723,8.424015881133927,-8.49877676947411,7.44600918191642,3.24261392467292,449.2307725210478,263.9721291876594,40.74856139297092,16.561774420907245,18.221479627726644,-8.831700303783137,-1.3862747404761087,-42.909465431755905,13.564150318207558,-14.328608251553927,937.4903049991624,-0.13640385038663538,-10.62383987575869,-4.080947760576844,-10.142247293717046,2437223.4846985363,608593.1951831632,1828630.2895153738,-30.106988085344533,-10.14224729371702,-4.080947760576844,0.7180954658593883,-1.6990486664577062,-295.64113621769127,3.4626127485225826,1.1898751069279871,1541.3308491905805,-253.16144050417017,-151.8399434055903,35.00094427980284,-66.40570111869788,-46.81244240961294,-48.98646329568971,-65.7429881263244,-24.808545821927005,865.6949275481272,-42.86213082367092,6.705931461774001,-0.6454969031768973,-256.24071922820934,3343.102479426013,1302.047138222208,-21.367195679611726,198.77733703058186,-2870.959954530561,-5.008038672279579,-2.959677854537893,343.75866993612686,0.2143608013015253,0.0,-0.30855096903748347,0.06273777111001255,127.46110520772731,5.0844788485349,-100.5445139660668,-1.0294360087270178,0.2283561386322328,14132.37215247795,-69.96838564357314,447.70162640641865,-204.32988645062352,-0.005754978009259004,-2.2442239380378624,102.33923553186156,0.18235951348409385,0.32050613963282354,-0.2869893491750588,-208.5356742376634,-118.67342327017181,152.67892889532038
2015-10-30,-4.761102404172861,413.96743367079176,-1.2444732641339928,22.12548185128738,0.03880406705412622,549.4200003096513,-9.852719614535545,-42.67246113975086,-29.457351038823788,-8.477393591210058,-180.85559041176987,48.95866426612572,3.3048345538479786,-34.22942983265573,8.396579025220507,-8.471096418801151,7.421757674804264,447.9973783687302,262.4072286019901,40.408287877968974,16.437214438593593,18.129872343069447,-8.641324571594831,-1.3802032719886688,-42.56932565471973,13.561932877499252,-14.396234633114084,932.6435231494122,0.28161805699799203,-10.513661160652953,-4.0752321594721685,-10.123060174398065,2442903.914411433,609826.271074986,1833077.6433364472,-29.79924665776432,-10.123060174398038,-4.0752321594721685,0.719872608862674,-1.2830442407485378,-292.2512939580811,3.453751584897882,1.0278680411939245,1532.793150439949,-251.20597605067192,-150.53730165531704,35.38050337914039,-65.80464004331023,-47.10303673413979,-47.04320757787224,-65.01955297853301,-23.227534099436724,866.5749432789144,-41.04704879679614,6.655496606000294,-0.6195138127454292,-254.2734294972062,3353.9754970226627,1295.6026961258633,-19.67362886286351,197.8244224997394,-2876.842230074605,-4.969563015189335,-4.160810742640742,244.79381891176263,0.48107250644253746,0.0,-14.914049705814314,0.032598781115477315,70.61259424653485,77.63237056269145,12.616086804003928,-1.866696134095605,0.05482072314546005,73.27056630939478,-0.4984254436903086,-22.442109519589394,-1.4420109758317494,-0.0021560424601706485,-1.2008672206551694,1.0617541787171376,0.021637141748894306,0.0024943370588476066,-0.16126871396731346,1.3376375252164507,-6.053928900095691,1.0486331593686486
2015-11-30,-4.6943048414309505,746.1477661156551,2.932699827879278,23.915794950076066,0.21890710569598068,534.0775507079471,-94.50763571651643,-9.010922345818587,-39.45827873869803,-28.939213521594205,-194.80505599826154,47.78960126546386,3.64132319000921,-16.653134853964325,-33.27357947808799,8.162106143911915,-8.234542653369633,840.5002648776699,454.0404996720847,35.46324513886298,15.748799735482812,15.833927201087938,-4.565588129029172,-0.2697657274677776,-43.060936479053915,11.893175527631456,-17.2641234018223,824.6120047870977,2.3518685253691807,-8.825593505756986,3.226398427675319,-10.919225128310194,2419246.082250349,602717.461650156,1816528.6206001933,-24.681043699017973,-10.919225128310167,3.226398427675319,0.6525706948493042,16.203746526947235,438876.6795679005,4.281981939810812,-11.636296987529896,1466.918451386617,-241.1415252935108,-145.25919537397655,49.95647245286086,-39.137424322137534,-41.00575701240916,-33.710243402470994,-130.98923793188519,21.03108427690857,796.0350259027751,-25.598715571883865,6.376754624675475,-0.9813544266792689,-244.06233043575045,3319.0922495108057,1083.8049697730498,2.5946068432099594,190.6520452818942,-3429.847711909984,-4.64244176754198,-11.953296880402547,108.13997305694797,-0.767513591195447,0.0,1.5308225845840795,-0.005596138820022745,-100.0199449301665,-55.27645898982314,-95.97559488471876,3.5050694689064557,-0.17622340827574812,-1122.22615004408,-2.6168548784047374,-78.18604916321783,-0.5939564018743226,-0.01080393336023247,-7.725598444410963,670.4137093172315,0.9225568434487388,-0.003753619372319217,-1.4708384805984913,-5.270322548467419,-39.595893018429635,-1.5780424411771605
2015-12-31,-6.145702596954137,383.05304048622884,0.21715185692810945,21.374877236035474,0.0012126581163095706,525.007742313842,-47.98943402081166,-90.81670638447443,-8.133027365773923,-36.03921379938466,-188.52783188696836,48.06830025424859,4.15028730670518,39.18843798651314,-16.370328092874217,-32.70852110772162,8.023495676725078,760.5079896778606,225.70824038262538,37.067060668678025,27.628513993299606,16.23982677254086,-1.9975267798495997,-12.34265917699043,-197.9272214420039,12.907056151108195,-11.420664136368405,1016.2689399252247,145.08238990701005,-13.16865694205957,-139.00557068096373,-13.10661307047091,2422633.8069598833,607239.7306141618,1815394.076345722,-77.00146920849424,-13.10661307047091,-139.00557068096373,0.6711785086361279,-124.58205194164852,414821.46429152595,-6.57971483207313,-5.767108356437074,1681.607119059722,624.1940182799304,184.9475298061257,123.96783894457,-22.33638576312822,15.905899213121995,-44.77657552471142,-73.31824031015807,-20.498294163943058,942.7639778908373,-37.74354648709222,6.406652886711721,-2.238277543416652,623.3537360189304,1770.8921036463548,988.5637764031171,-53.11901259811683,185.10551959490022,-2055.915969447929,-21.784398918472494,-52.530753462380446,75.66904493631726,8.663894595709043e-06,0.0,-13.345511675819203,-0.007957021477757564,-943.0363825300971,5.939791049556959,-181.28670651328332,15.619260926419898,0.10011516745473026,-8336.231985937015,-22.874971958965922,485.7324611382469,-66.17010774189214,-0.006510251465265654,7.227673506890113,-457.3529497119332,0.05993994712444928,0.26738895954163044,-0.10139059393920391,-168.78411333030311,-154.75374231023446,-801.3221009924966
2016-01-29,-4.654381746952023,276.51065247576344,-0.8423858678955349,16.741937396225513,0.01847916152710556,516.0330844639903,-36.96867010379722,-46.04902124279053,-88.27003501841672,-7.577063390370862,-244.64499410879154,45.702724757608266,-1.6728899398226404,2.881723955815283,38.51853772742545,-16.09048823208311,-32.14939071390551,756.92511399517,243.75839064890692,35.05606960023616,25.04997670204754,16.775927851392304,-1.5669754491182428,-11.020477473050157,-179.41876574714163,13.005217620872013,-10.420830608381824,1004.2451844140244,142.23689481328097,-13.019167375113792,-124.04374218566889,-11.553345211283194,2431014.3037114935,604908.9957624746,1826105.3079490191,-69.7172855528313,-11.553345211283194,-124.04374218566889,0.6762043194685793,-111.73228992069484,410067.62230659026,-5.489673687283316,-5.814664418790276,1656.314321060072,566.7165690028529,169.6165532724402,122.33990381123719,-19.020072667262752,15.013765299009801,-41.53479202341065,-69.99000296155614,-16.398693226309888,947.2850023285931,-33.70545402928709,5.808727374521664,-1.7026019575042488,565.873690867311,1780.7449377349292,975.2225646074091,-47.34724899456211,181.2996099523009,-2018.156097835577,-19.757542147901976,-50.83152224398278,70.4284628519562,-0.008235934461713772,0.38400765607742515,1.5454206760920854,-0.1620962155901342,37.75806267291807,-2.7129707163186367,-3.7232649733630296,-5.638217439465421,-0.2578340076987492,110.41511579484632,-3.417661680209058,-309.8498695083513,-9.833443675638193,-0.015474594752293708,-13.189862243728527,0.0,0.011574179455612565,0.006836035221976844,-1.668916470520383,30.880275968164597,3.3677702350549907,265.9342427632246
2016-02-29,-8.23167277187697,268.95122360685207,-2.251351468219596,23.50805384157359,0.133787610319679,504.0998332276168,-71.11515777224321,-34.63872266494544,-43.941340090267815,-85.43192808077248,-212.2509314347845,44.76521685459878,18.91890083909822,-11.058284094049975,2.8150841666352155,37.627797575683935,-15.718396123320733,737.7913182054028,242.32268583592958,33.72314197938859,23.78774354398164,16.64364055776113,-1.349263801421928,-10.434199308513424,-170.3192292268075,12.859441145118812,-9.929484283936556,982.3437793252592,139.82370744038258,-12.703058197426966,-117.21810130928098,-10.824190395596972,2401830.9832641976,596460.9733088968,1805370.0099553014,-66.20027969902652,-10.824190395596972,-117.21810130928098,0.6697136006836033,-105.46796556078266,397309.765186081,-5.081673411716625,-5.732572808098888,1616.6881309741666,538.4948874601928,161.84467970550992,120.27499363173833,-17.692635681070612,14.317742947881618,-38.688241336061594,-67.12651796918632,-14.45292303517797,936.1942963772801,-30.870401651571648,5.516033757058657,-1.467543385491407,537.6642448025285,1761.0441092911576,953.3774938547645,-44.01064484436496,176.67759498729055,-1971.5047467290246,-18.763455101609143,-52.299678278368205,78.52576626095052,0.14052347854124475,-0.005154679980213572,2.5253677512428396,-0.09445931751331393,-16.264674982091265,3.7396794041422368,-142.27048420796984,14.460833419402036,-0.13032471664716572,-33.54338749806175,-1.859390105401033,-154.97945834954498,-5.6342849771983765,-0.009452438272184671,-7.0521669637513185,0.0,0.027944848646496157,-0.008571261777010841,-0.867501073914557,15.528897226574998,-5.777224564382607,2.5559671129734625
2016-03-31,13.851415912253838,734.1695703682283,-0.03004359477626901,15.157588472378269,2.4040285832190816e-05,495.0094305122658,-60.124527835875625,-69.64677066636034,-34.5801769986187,-41.556313196751205,-251.67243875396625,44.60401276634014,1.976724649077673,-29.41616612457009,-10.858870705808911,2.764319919028795,36.949257709751805,1289.6859943557406,170.28037184341622,40.514356494580944,23.98020969598916,-328.9158521850877,-11.624723615838008,-11.977394625318896,-504.92568026273375,9.581134318568193,-22.538688063817002,993.8278585087668,54.19800205647291,-136.10398357514052,-115.22723524894565,-79.72710726291055,2266729.141306794,561926.7302273144,1704802.4110794794,-139.90233825798677,-79.72710726291055,-115.22723524894565,-0.2842965111001349,-1848.5375866593586,10329.736899944453,-79.81622747937189,-1119.9046990789607,1750.0173179841422,461.6280629815113,157.4186136437449,71.79408959294437,102.65203209784278,35.84978259294974,-109.79595425909505,43.66123995729754,-132.4989051386182,722.3949204150917,-114.91374241637429,5.560663874648489,-65.76869415088613,461.5921381746159,913.9094574204587,1218.239966579682,-121.55139592870819,179.81131824768596,-1095.8557678232305,-19.80950553192873,-54.162685345003055,193.68538051585475,0.027148605982443397,0.3720678685061898,-2.242742278495136,0.04659204691110652,18.59795444799454,-120.23742624615056,138.32349106183227,6.046763969291845,-0.5286990715769275,-2454.4460462128136,3.612922045973157,72.41383327674293,3.6019869975000347,0.7341447205564458,492.32084728843034,0.0,0.49275715606272463,0.2182767465975669,17.71143077887324,-22.14487962176048,-54.05869968439512,411.9349702809618
2016-04-29,-1.2753931858531364,3135.596462231779,2.4775541694141823,33.49380058303847,0.1666693182668417,479.55113362985156,-72.40069985431872,-54.86259908070158,-66.15651497447459,-32.70090811796757,-56.25860503581701,33.39962676879682,7.354086872474085,-0.38372726065115365,-28.497549627455182,-10.519766767921437,2.6779949414579693,5690.363032003885,-847.3109753410569,45.18940559555318,180.5963430314191,-289.40845092702875,5.294787294755598,6.994160025148397,-1017.3692977295661,18.526657906157265,-6.7629154641409235,930.1552136473153,-6.0204630569978885,-131.18071040593148,84.18054486948782,-61.301208277093906,2276409.424098015,572238.1915465124,1704171.2325515028,-3941.277287426488,-61.301208277093906,84.18054486948782,-0.2881414103127011,-1537.9457559211746,9052.458978641576,-53.94425208772532,-977.144168318498,1614.4758484578392,71.58906946736359,-47.44697630911469,25.75605037726068,443.0493822988166,-232.36354502172813,264.4721378646665,410.04967083023024,113.0203337688115,756.1363704426035,200.1857547155037,9.451655974485226,-63.03397525401522,71.58032091648883,954.9243946290744,1537.815300507762,301.3599698691118,183.0973023164623,-1098.458717537302,-80.72098820436817,-162.27921354850247,186.89860431827913,-0.2009210425668214,-0.014339603831296177,0.15476916963526577,0.3793784506332516,119.79770148625386,59.435384881382106,244.83070203814768,23.57024100244584,0.12272983723456032,235.67380329388106,120.01399289227987,4145.748655921428,1032.9064677978781,-0.10684050245548482,-82.8185247334942,0.0,-0.06589452800182172,0.015081845402960203,-4.031579387400768,534.3878845063775,47.28240169048692,-917.598011264672
2016-05-31,0.7367063591117016,419.6074765035888,0.3502054410565391,27.865397710161307,0.0032068386700598688,508.6489518670502,167.27898712782684,-75.06885144517001,-54.92212340406387,-72.67022791567426,23.142269565147686,81.00808068432978,-4.315052585126965,34.217687383550015,-0.40701075494418093,-30.22670103825194,-11.15807672038413,6999.121051284451,-1178.2225090933368,52.39479226039836,232.00273869029928,-297.6369647022917,8.984439534716131,8.805714254051678,-1230.1903316285357,21.025131574607446,-5.315001978200759,964.350439550434,-12.067912774751452,-136.72364880555162,101.80846906897105,-63.58700247681914,2311120.8493116624,594673.55437963,1716447.2949320327,-5046.540216110944,-63.58700247681914,101.80846906897105,-0.29069035737813753,-1575.9476213473852,9211.639012625792,-53.48849533820347,-997.2484185112024,1680.0300847755002,108.67899188222128,-64.82554896120881,20.361664574785852,538.3030696239982,-304.74329238049626,364.03037564984504,510.1251889930892,171.63735886000194,774.9842438832861,280.4183255665099,12.142051352931379,-67.01022109967096,108.66816776108338,980.2040474002113,1696.3817094945507,406.8142915044002,197.6420250336467,-1195.5784383818034,-103.47497663180022,-184.1827310203399,166.06898388617122,0.055933611654016474,-0.35413652320445554,19.86413323571461,0.5343150691919973,554.8951599512989,-109.92882567928723,245.9529474673809,5.424800751902296,-0.06966053782772169,-16.71944053248626,43.63684645979515,2007.437294663352,321.48909951086875,0.05183592844510454,38.61549889021478,0.0,-0.037327829814467695,0.009998396175275426,4.283470479233287,69.0709777703554,-25.412682996556015,-283.7104023050383
2016-06-30,2.7372607398351665,322.46970789371704,0.671424452538206,36.5800834973455,0.011845056326978975,505.40676511554864,-11.211671806029518,158.95839692991353,-77.28221087111126,-56.210435608668845,86.73976617020382,78.9566388387327,-4.969909242971257,4.628020494463778,33.99957992005333,-0.4044164217158219,-30.034032579409942,287.8702308189554,274.2460392004575,44.10172353311808,30.10549595201088,4.174764151825924,-6.922888660493148,-16.731690561717866,-64.69885502395051,11.089278246763534,-10.287350981329022,923.7294988338333,3.819177857534978,2.231129621137601,-138.62028199606974,-20.09737576250812,2316146.743842045,573416.3498463967,1742730.3939956487,-31.491289725407082,-20.09737576250812,-138.62028199606974,0.5960198321630548,980.0423074621921,-80.29281602652298,-10.20505466017617,348.02203779123397,1582.2589082625811,1.4699912859909823,13.514108230861435,-15.409657877533418,-109.39567641043854,41.95301906081049,62.88563199816111,-287.20967285975416,43.426459229741695,743.6335607458262,60.14672949087424,13.576070222110001,-4.234255686867635,5.831801054879095,1297.0157566988732,996.4695674860868,17.562552365683516,195.80627526788373,-1546.3052653161817,-4.793846578051968,-120.4713688948609,52.75986907601123,0.026496602082116794,-0.0018548891855634242,1.0528493952764535,-0.0649124834564967,-51.062632966863134,-20.394629904649605,-69.7164697513206,4.244779027727304,-0.11328628898610726,4701.770232621027,-123.47447508831134,-6639.594499597006,-1135.8009387340169,0.004969190619536157,-4.386074038524839,-347.00915004599057,0.702344911726109,-0.6247016268897138,-1.213788698645942,-546.119615737998,501.8715505971089,397.1508023895142
2016-07-29,-1.1855389652512973,688.3153113826562,-0.01904042379547441,20.81749534750736,9.521068888211515e-06,506.762624177556,16.544161142744812,-10.829858248254624,157.84216402317455,-76.80451150260197,196.4485151950522,79.07186320409859,17.52588320063608,8.940144799761951,4.640436124723772,34.09079088460879,-0.4055013531177248,292.2467414498102,278.74323329937357,43.877574099413344,29.799242722670414,4.266358641818982,-6.862856283932704,-16.572883342121774,-64.27747902907217,11.136927843739,-10.188727995244705,926.7623819209708,3.1427637310304224,2.1759593453268593,-137.2088819862842,-19.95171353271429,2336283.1402590284,577517.3728514276,1758765.7674076005,-31.146871277398546,-19.95171353271429,-137.2088819862842,0.5990916609587533,977.5822345175582,-81.61857679883241,-10.045182871490333,347.59650221359715,1586.3645970717905,1.3678633364581856,13.561475094003319,-15.809141324025594,-108.77827242974115,41.81786162765502,62.60294997642446,-285.9668212282592,43.215978867698134,748.8232628929123,59.90221906473889,13.437965360662055,-4.197389127879665,5.772936135926503,1306.3897397867725,998.6616572290445,17.565945362439038,195.9593214553271,-1551.4856604968795,-4.751861535607507,-121.23536166410109,45.93866681157428,0.19851226502385383,0.3809585703702374,1.0063555007601366,-0.14213357507155422,-45.04159270619539,-86.80760985099005,14.99020992647334,-9.774767174157347,-0.21255855663825832,108.67881796699658,-0.7116659398778751,-22.11928353468511,-2.32196460740505,-0.002577268849215719,-1.7962479687843143,-0.08616073695111481,-0.003837412588922895,0.004895527463777305,-0.1803783851100178,2.105675689972088,-4.398318151653996,933.8967119598351
