date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,cashdebt,chatoia,chinv,ep,lgr,pchquick,sp,stdcf,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chnanalyst,disp,RF,beta,idiovol,size,mom,max,r_sq,bm,cash,rd_mve,cashpr,depr,gma,lev,quick,acc,stdacc,cfp,oa,ol,noa,cfpq,currat,saleinv,rd_sale,roavol,salerec,tang,chfeps,sfe
2018-03-30,-0.8543557917792737,0.9367388104945169,931.6194976363903,-4.50218533929339,78.31452121101557,0.16721913843503966,-69.63462739659198,30.305246939478053,-46.1840471372023,-27.689521544902906,73.20102301441109,-180.52736612001524,378.0416058649095,-39.46451518301524,90.69828729637304,17.61519790473591,51.33317931806895,37.1728844099514,1.4692502480910825,2652.1724113476807,187.43860466887585,1.1951694630480394,-0.886594512703214,-1.7445019781366944,-81.56834296517093,-7.94190235012897,486.0732777801326,103.17350014631003,0.3868512911382872,2450.306918166898,-17.051481485465292,-56.297469154869034,0.3868512911382721,5.289846627634567,8.270550919837532,0.0,15.482374513384276,-89.79188007470268,15.13080963355564,40.21213261127887,168.30406450132574,19.41936691313095,-30.083001014065516,42.409824085311634,-20.979462843955098,113.23194591835592,-7.941268099465198,-14.699466064901818,19.593463141891473,-13.180548634792194,47.69794890489331,13399.480613679647,-0.9185868569161588,-8826.44970588028,0.632934636930837,11.198784370561782,76.59822201965358,0.017398972713435157,-6.757806277204622,0.0033006385362046586,4.220597249281582,89.37645180247375,-5.29943580924126,9.472244277306913,9.79083735220945,7.465061859683374,5.094521068286934,105.03262088927295,0.1412341257462515,-3.75945655074743,121.98427395365138,17.86655683281333,-26.29391864037116,-0.12783600835648734,76.54478188986238,-105230.90289675351,34437.16750012082,-139668.07039687224,76.54478188986238,31.548101827871506,-28.529556246121047,2.1166456975446515,-0.34913713426746895,305.4639949131406,6.627481971555994,18.357799526262824,0.12522719772491087
2018-04-30,-5.653472216678162,0.7642509464970478,1012.5727766850196,-2.8623629927363083,89.68983182032557,0.06798800354488785,-78.46332861254157,-135.0454225775742,30.213260393879413,-45.95380469058074,-27.296912002096526,-155.99084249066598,210.98785861805982,0.0,-61.39669846080185,89.66084918514838,17.41370923071694,50.74601281049341,1.5879627332073067,2643.7657505368634,181.749645129078,5.789590475837297,0.005058538970493132,-1.9046143697904396,-63.22077249496485,79.87821008341594,466.5416967021877,101.39536896047312,63.310024307089805,2540.784263249418,-24.452897922591557,-78.55265447738157,63.31002430708979,74.44587361876604,6.473548187171708,1057.6908561192467,16.163569940086163,-87.11179709220794,14.880742228259074,110.27435912678864,166.63493445459227,76.72900626082311,-42.67685564681705,39.957176843630066,-7.781460398766875,128.49952565531368,-5.128346400823801,-1.2834500643378313,19.084654590817824,-13.3196902354563,45.80319524271615,13184.798012490985,15.242845979196971,-8940.85780313554,0.5319425962666408,247.14077276877345,86.2050751046584,1.1272167739513765,11.822146928811406,-0.26568496493374383,-19.12677532350085,-6.70155231618719,-12.02025442106617,-4.55727253993598,-7.286857807236174,22.903433907743562,6.209759147665473,-701.6957927451076,-1.9719636354838173,-4.582662801900582,-25.93671483633807,327.1392966278263,0.03448073653325423,-0.2014254223520462,-0.8670564654614168,-67286.89317562245,-18644.724394819234,-48642.16878080461,-0.8670564654614168,294.50136029794703,-24.552489533569315,29.380766853721333,-0.35746328316196596,-36.85308809526214,12.118043489902448,-22.959173859715037,-9.27685403061123
2018-05-31,4.406533869831814,1.2026570174676803,1097.0307890181357,0.3497499373061308,90.50920098479877,0.0010110506194161409,-149.66361341208332,-3.1961515815734924,-135.4178944896287,31.059633966660858,-46.83449088731273,-195.06087632116365,257.045726249863,-9.407015565203867,-39.489382320579814,-61.74977403305162,90.17646413559491,17.51385069606873,1.7694348106822935,2707.5728894872286,172.11284200473372,11.446230613117033,-0.6106593574787191,16.108350188048238,64.02512097170562,284.67119341589705,482.70499815492025,100.78714175809486,133.5301854053376,1176.7351736388302,84.49317684961358,-75.16494830363698,133.53018540533753,76.25494823912881,129.87671129082474,-956.4922387324514,26.05594083363549,-61.2907723558807,14.122325336416887,159.13206686834283,218.50327284198286,237.00956383054722,-29.865707265739168,-6.044994275460548,47.07743431892897,-139.26752631410108,19.08318824534565,55.930871850911345,29.931083348246414,62.30578652272917,43.98901787853913,12875.251211919125,55.904590462489395,-4819.7322799554295,0.09372531238220398,546.5790747540022,100.82024750082131,2.4773220390539183,-2.508112770082306,-0.008902515761365137,9.506158684479942,0.5190076077344088,-4.055840755724887,-10.287303311795881,49.95244553747159,5.391963433283706,-0.28114092813844493,-4772.623376762334,0.7124768937905372,0.25137983136626474,90.3494934653047,600.2909714993584,67.31316989519483,0.07169903948504341,-95.04193713811087,561938.6595416423,25130.034525540657,536808.6250161016,-95.04193713811087,654.3328885969213,111.05273471235341,13.515542004935249,-0.09683226313851989,-297.77036472429336,14.285528658340354,33.02586298443842,-0.5197304508732259
2018-06-29,2.5275057916033696,0.4305242007402201,861.900032154305,3.1502933910688116,75.25061389817463,0.08227900377022833,-631.4937360518991,-84.96475232086945,-4.253426710187259,-134.26904073145965,30.369535662486008,-163.39747036225845,-38.68460844332086,-14.543418395542744,4.772604500275737,-39.214598445790024,-61.32009290918778,89.54897804252661,1.4449098414745927,2173.845682032426,173.36796045630027,-11.087662324737154,7.407205252454882,17.844411508608,89.52547524230529,123.14028439223128,529.4864010579353,99.95697763920428,77.09718003216811,955.7913887793351,103.31008702003125,-3.8645743203397482,77.0971800321681,-0.7116359924330105,23.322164442669408,-510.61343366121986,30.21758856823645,42.4281100351758,9.276488459786215,76.48239271528266,186.83048143329853,109.32757367731753,-27.16392904217323,6.067380350714078,-100.55525636444595,-264.2132994673836,-140.536754542017,-85.2554885919011,26.75147791825779,60.83091677049754,34.58699095290772,10002.434008538592,-47.794220192849245,-4660.3284947275515,0.5358244448611266,774.5717737414972,139.15252545670222,-0.05177033817889054,17.40749235940524,0.14340762484461145,-11.568676136806744,-98.17217613587422,-1.1595945631287066,15.945235527447835,39.87757443663429,-2.740224452846178,-1.802451431330363,-25890.704938100494,-1.0019093336038623,-6.556725764410928,313.80535694828495,-71.21717798915233,1.7964390140178281,-0.34515920674400324,-49.25457968344701,-81739.30695710331,-23494.946449601557,-58244.36050750222,-49.25457968344701,-32.95222640879092,-170.32157501913616,-2.8335252846204213,-0.005663252605298652,-202.1814026481179,-51.54202102126453,475.4316269036507,14.222275291137464
2018-07-31,4.613016227086651,1.6436749080325996,1046.6107893919627,0.5782792126822818,107.47261168950683,0.0027646714218828965,-548.8014669957098,61.60716217865789,-84.51277924457995,-4.723719253359442,-134.80776845371278,0.19159246365494909,-174.27620391329918,9.913328031191824,43.34886074927689,4.7979411860756604,-39.42277994491358,-61.64562751553795,1.211922997075364,1197.6009914188182,171.685716527023,-13.978986462165626,21.28951346308985,16.632866894502175,94.08244606006366,101.73068912691609,530.7036644811585,101.03756441419834,83.56184161774263,613.3025689768564,112.96885154406374,-3.1251384911262714,83.5618416177426,3.1460665887683357,19.639538926520483,-511.020613550868,30.28348081620765,42.690395508677724,7.44277830908178,84.14764134803988,183.36972540064463,136.24646424930432,-44.62317004579118,5.538139905406144,-273.4429354479637,-247.74316676763266,-164.91401133677286,-201.09866112952432,25.690703059870852,58.158853319350015,38.69150717082533,9290.794083754607,-56.6494779835295,-4683.218302041255,0.4913550524367237,92.94924946307069,144.9482408214719,0.0474513390256206,-7.8463322484416835,0.0016315398183852636,8.764649464520744,40.95986826563848,8.682072740492828,10.696588152633694,4.777935716215211,2.843546512950809,-7.091474782778198,-514.9192316595982,-0.23984841823872216,-0.8844981449180551,12.116631840416858,-3.8586781307149067,17.57006129013882,0.01219817781159871,-16.18150939637955,-24622.30491544772,-8676.92232324602,-15945.382592200767,-16.18150939637955,66.41815593925458,-342.6011353579747,-32.880057943425385,0.3482915192174474,106.76551674591201,3.928031914920325,-5.165638431170805,-0.10823864955991169
2018-08-31,-2.8092385662284194,0.7913824517880356,1541.021100492725,3.7999460238205884,109.50502979422163,0.1191324883181989,-389.1295699798252,29.976798356505718,62.67978944579715,-83.65771027569994,-6.083818811498585,71.69253313902726,-249.97183297966873,94.22599295005503,7.960554493556026,43.48859729742732,4.813407515016778,-39.54986063614231,0.7372392338338618,2064.916430824589,237.28224317459214,24.212970940562496,10.350621276305615,25.84182733491908,-128.45967090209058,-109.72224948744358,525.1337506188322,102.13154190174325,-32.08896810626682,1006.2463660252357,16.88230190910268,-4.094751329821445,-32.088968106266755,-0.5933190467501244,49.889041408100965,207.88025556996615,16.294120234222387,-48.85896376664179,6.867484210106168,-15.933938862043991,208.11746500490045,-93.25427339300349,-4.171229479464794,-19.840552216861155,40.28493157876179,116.60227997916057,207.96013363934418,112.6473172158591,31.78923151861602,67.10629984506137,38.70434334798492,10502.517557682198,169.0791302928933,-6201.252095498283,0.6893290805307223,-466.61373795743447,129.5864162631923,2.458978732340441,11.11861904664076,0.13832155692951886,5.350224285145714,-173.39086661099233,6.785386465666932,2.007623917996739,-7.083078526941563,-27.21282815449962,1.4463981364531229,-4483.012177094901,-0.17910599871582633,15.452970686543239,-147.68511706037089,-494.16145544281426,-4.544630738641377,0.01201330228952946,36.90653642947852,-139451.61142609548,-35280.14523248654,-104171.46619360847,36.90653642947852,-581.7320829495011,298.811355529243,-9.656724826765657,0.22953028373906292,139.58279635803092,-49.82301067805349,73.24376247272102,2.3266183847528374
2018-09-28,-7.261202139612505,0.2740934251148499,943.7627363203184,4.104799920646834,60.1168608141591,0.13860736934378115,-416.3464022534041,64.44387875561287,30.5490771725621,63.17441815938578,-83.41911097209342,105.94753338036989,-229.3020626167546,1.808993142169372,52.486048860330975,8.00381491848892,43.72492947759707,4.839565247451544,0.6981613496434305,2967.042352767589,248.08879898253076,24.000455965466717,11.007537277566781,27.250559235894656,-137.1663763512643,-105.26896823722353,534.9815863556704,103.64611829972985,-32.576761210444396,293.2001196219314,17.90311710659873,-3.212128904818206,-32.57676121044432,-0.7058335090691242,50.66843572119043,506.90452749126416,16.275698199194068,-53.20046517524936,6.9442493737025695,-15.466495368505699,211.89554695709015,-87.56866768908756,6.367270167997777,-25.453870966789953,33.54351745573568,116.55332765178119,212.45516811627343,106.67708775201439,32.90865545727604,68.71691176934529,39.17238343490554,10563.541786258174,167.4612577961917,-6212.606697429147,0.9552457294453199,-448.9527312648647,109.22205753172022,0.05692895553788091,1.1276398901871403,0.04815477932380574,9.04867185029093,23.70404264397581,9.584338168984232,-3.777697844980935,13.429123109980537,1.1787607097853083,0.09280165358245007,-131.26341439035605,0.9743574680391589,1.9684883915720235,24.966410842967434,11.773099665194422,0.4514913667955014,0.0268402921229145,0.46327373481145173,21556.672301733866,8826.967995683663,12729.704306049272,0.46327373481145173,28.605956473119477,6.11653192636868,0.3465200950256424,0.27934772048543977,13.31060427906823,3.839592044493088,-184.29862631326392,4.259940762772612
2018-10-31,-15.01696133523197,0.5263458712865839,831.0105099509017,0.07263315947417545,72.61284384866052,4.3419963433876804e-05,-447.0453179149422,-48.745159948872626,64.64071453245046,30.447386953255304,62.687057481413284,-49.73169764494888,-412.6895211316173,-5.742083408983158,56.378795277877785,52.34488486881111,7.982288236907558,43.607328977883185,0.8378140202534285,4012.9491544372927,228.07968515934002,30.548908581959033,0.5689221090797737,23.453822184705817,-92.6864023424778,-63.720608534626706,530.7163785021265,103.30347382583416,-27.82044487095552,283.7995750610768,16.97507039448996,-10.831531745202032,-27.820444870955424,-5.792061823223127,16.310262808859495,640.6559947373204,11.844648526696806,-55.39854358132436,7.4659525228781645,-31.251621198490263,209.9712241063839,-91.43806256281943,5.020954319595249,-14.19220333047433,183.14465962551924,76.40474039604544,256.8989259388371,193.6061065806074,28.638454705847032,62.9958311815493,29.453180035406817,11567.902539761351,183.48439068529794,-5856.216991767853,0.8298744284016956,-593.4982606785446,290.54055011878575,-1.2247385699620743,-2.26646736746207,0.0798280768870896,-4.502680636115201,-40.03404487019654,1.6545349807152263,-16.811829550169648,-9.814586915974587,2.3255265694934337,0.6604319237167111,2255.965651183833,-0.42483622657873354,-2.3441056420427486,-12.489713523871387,3.4337925433083,-7.843599736175648,0.014283909219947377,2.205537038140587,-42985.518434783444,-10369.91895619873,-32615.599478584714,2.205537038140587,4.886988260615908,-27.398031837723465,0.7869746140286118,-0.23689222042868252,-1.277777429118487,-6.135223508460399,-74.313442919478,-0.9877634634458374
2018-11-30,2.6402772549927622,0.5947340931132957,1314.6694174586528,-9.648977173343956,90.88691960594404,0.7695391143834025,-279.50137052437583,-94.08385916321032,-48.54524778632561,63.761800551494844,29.33150930324477,-280.94168230139536,-326.8829042398228,-5.057675507412562,0.9898703245047411,55.9136849483047,51.913053246074185,7.916436444681124,0.4018282421284136,4031.999867148744,243.95774125842317,7.633747214835344,2.6837221124945647,32.17250243190902,1.988141213308119,-53.51692432870969,523.9755530788539,104.56650511098938,18.26423292503173,1845.0960773271981,14.466365103485057,-13.95358862203347,18.264232925031735,-7.375160368903092,9.231202721179486,88.18084245299616,13.981197548768675,-14.535102631342886,10.221943191022621,72.86737863757781,229.4511322685816,-27.578981083825692,6.4008864972512205,-1.0813532412087765,-7.2317105182813926,14.014368662120397,9.442838930883596,-2.5770913008376493,35.16523375017225,91.47970730040012,17.143492933086385,18537.552794617433,18.05815653518982,-5855.685594998715,0.699773327088108,85.22035678489519,292.70136128674574,4.761993704258682,-4.36660857102072,-0.1008188681819906,-13.77405005926039,218.93399847455748,-7.889059685666069,-15.173003605622739,56.01603801034764,3.6421894289425722,3.324986944535558,36462.21657666833,-0.41937051090462774,-1.54736343546449,-41.83220013210553,-628.2209901153255,-40.4320908877415,-0.02297663362254676,47.17692619171753,-2032.8194035356864,-31313.438242787495,29280.61883925181,47.17692619171753,-652.8443188279143,-85.37907872819142,-0.7049180706117149,0.6795344424023391,-0.7677382519013918,40.04229654573396,-19.693041919010483,-0.5791778061367054
2018-12-31,-19.355855575919986,4.276731156064401,770.9826003794085,2.0045715642100066,100.51135312141793,0.03353107917486393,-216.03645850188892,-197.8513130250132,-92.28999725778357,-48.09320977840497,62.397599956477364,-289.6670075484897,-591.029232223615,-10.486858522164901,-129.59706256821087,0.9714048225060066,54.87064503124675,50.944642975814375,0.47471699114125654,3827.634624654095,238.30441043993855,-1.2129423107274964,4.277759144898944,24.31172688377028,4.602038816301871,-55.94402962435188,478.839230108099,103.09992148668977,20.153659707112812,2060.4518467677,14.237502466975544,-8.407416724614896,20.15365970711278,-4.710212839584141,24.96486965710694,2619.7410563068374,13.241289246795494,2.273416223635113,9.903261082260482,59.79128827121557,210.6953791635804,-10.589329523519119,-13.246260052559448,-5.973606094494647,-39.576200194537186,22.133979032291656,-13.887457519321565,-34.55670618611738,33.40985346133888,71.49864907874957,12.099388574992451,18069.28002944273,-11.538702727615217,-6157.827766571999,0.360716434511029,-160.3562360908025,168.53828408264698,-1.4162754485178972,4.88593451021876,-0.3249092912060938,-30.889195784040112,-58.688615043190055,-34.01734656042191,71.10916676140238,-43.667067488309044,-4.88550581143997,-2.3507313888497947,-1085.6523447846484,-1.73779918727692,-3.101437628153704,-73.32262877503831,-110.13919213857753,4.108243531965144,-0.22295679231513543,-1.0840191711382943,-118401.86366560217,-32107.691596004646,-86294.17206959799,-1.0840191711382943,-134.4798941142817,-66.16663638087948,-0.3154385099821191,-0.5574709498770574,-51.83357541610167,-12.851729105193385,-281.1762404944792,1.2984183498300652
2019-01-31,15.405333941913542,2.2114369079033116,986.1794940886027,-12.028766547396533,68.2164122019989,1.204976507714865,-288.52865336607397,51.495889968929475,-198.62133899550776,-92.02639492834376,-48.953228720569996,-494.75757526006635,-521.4637876063194,21.085387650030754,27.322329106673454,-130.2690280139802,0.9764415915626675,55.15515130567459,-0.2324848609905148,2920.792232583333,241.57551203783808,-6.352755124035344,4.344157223362049,26.171577674189557,0.5157434829177365,-60.45165935089356,495.6001850816939,103.0701967182488,14.676712873573504,2682.968996004957,6.800796705426235,-8.568435187424223,14.676712873573512,-9.077071869648353,24.022626392513896,2630.679441940919,13.271076242048197,-3.3260439096123307,11.224972138124597,53.72302289814945,212.07979226209406,-12.868935573585947,7.574624931834418,-10.34079666409636,-54.79844797103679,16.82629948543301,-31.62055644492176,-48.34349018498147,34.06409931483596,73.49769335947916,9.76297972663616,18761.155607097353,-27.666016754765774,-6168.02404329871,0.38299117474795785,417.4722932457024,190.45339599877929,1.2439367436371533,1.3753195463740724,0.07937257866286984,8.42553565675371,89.33868773215431,9.300837613570451,-2.772621895012662,30.165033944575953,2.709272776895233,0.237653942733985,-3621.3924488288103,0.2670176980126229,0.4870555520483322,29.128721876706095,27.106967315778093,-4.698817692188342,-0.0022154396825524447,7.40299730433523,74954.82428472396,22485.02991999872,52469.79436472524,7.40299730433523,40.09007470833967,-20.345540790317955,0.6150112601632252,-0.02173816609622392,11.51352773615281,3.771130505654355,26.18969554706763,1.279384817710799
2019-02-28,0.4524411489125788,0.6614029661135423,846.8529516389505,9.559785748343142,104.58714053012568,0.7703788393255706,-279.1523490741805,-246.84392084147782,52.65527752108326,-193.78803642958383,-88.79380552567845,-181.60155701732492,-767.8579953202395,-4.108933728933723,-159.83898613548257,26.69016128335394,-127.25494061447543,0.9538492659550367,-0.26479990359312866,2458.740979080473,245.7462997469001,-7.167766350966289,5.022920286788765,26.536362580218842,-44.34743890956748,-28.720070442463008,485.5932228074138,99.3972489480975,10.708451840668763,2762.2186120391752,21.139333759815006,-10.163423748711232,10.708451840668772,-9.67069948089498,18.64837915816517,2365.3935939918074,19.049572433727437,10.947373547627166,11.898467502794274,51.60131054704031,203.56120292052734,18.96088474557641,-31.00106072925592,-1.1546933763075584,-63.838148477528904,21.912299477805405,51.79724960731984,-56.86740366207711,31.98131859114572,70.37313386813095,7.438047958032149,14148.453564980919,-33.8027526608385,-5998.822297538441,0.4081792492789864,-162.5537068311227,75.62578981054791,2.097324542224964,5.045466381572481,-0.23786289028649854,-37.79256956884842,-18.237391922687095,-8.714314088803263,56.271776329359795,25.85344662944658,-13.406275436194335,-0.19465564059014184,-37785.58950057371,-2.313200796077467,-4.680993024443708,-31.548533813141376,232.09034278186846,-16.164230951022077,-0.06324451613756876,15.793528818907731,-102572.25057476014,-26586.960903461324,-75985.28967129812,15.793528818907731,244.4466701233814,-125.48401967230393,-0.591899536546947,-0.805476273306553,-18.795996544463378,-21.685866069820463,-27.681434345328313,-1.6474313468296273
2019-03-29,-5.0069706519606365,1.0259969936133313,1335.5075036319568,3.9970343852463346,113.26146667349849,0.13339732538138152,32.0346953925414,211.51092293755556,-252.7246410533989,52.88237834676734,-197.98379517369085,26.23903353835189,-704.8729403707098,-10.371741625426036,130.9801948543977,-162.81969236822806,27.18788422325574,-129.62801369137617,-1.792052286278625,3264.5991390500676,147.59215005548634,0.25244495649441756,9.801508466599454,5.03131056637956,2410.5481029286766,-248.0497684947313,728.4550078384827,102.4278093009091,443.7825533806864,1523.013681594995,1075.684813196629,28.95419811983555,443.7825533806864,20.38035107844727,-68.98009961168191,2799.159071844371,22.519837390353505,185.26316175554086,14.400257466577504,60.232169173789536,192.89246270338006,-142.7900721317506,-48.29249086369043,14.93251909300248,-200.09182559802332,38.30456243091395,-4.127869069704776,-137.39990227056424,18.438766230462107,-1.63547800683091,-11.216688616348037,16094.096446969652,51.095636102218755,-4311.307836721728,0.009868363966581754,-112.91720149656594,127.61484900168885,-3.354516448902526,8.350847421360982,0.13183693214846315,29.755119033863366,80.46765971677189,50.329102715765714,12.496799954267999,142.23975082578602,-77.73736673837251,8.364677343277137,-3873.790940157902,0.628584461005488,-11.900229638058903,827.6897720617137,-521.6881929951805,0.4823538909902112,-0.27371262839041144,118.97578997805383,374563.7557774531,102250.23069433891,272313.5250831144,118.97578997805383,-457.129858477424,-141.47415860181673,-0.5700684128056714,0.014719104581587317,324.7797778972481,-85.59546166033147,-20.154771076764547,-1.243895325394604
2019-04-30,5.770087228590489,1.840864686219013,966.3030240021612,1.3072503529278405,98.70256407063466,0.01427191057878233,17.10116870352295,16.622530037886058,210.3937191353334,-251.17360321087995,54.08892740855721,-73.54014411186095,-853.3839363254658,23.858003003492147,54.25416988710305,131.00264711269858,-162.84760246405278,27.19254469425225,-1.4913540217806909,2706.891123948703,142.88692849409233,-0.17316252966802326,9.81775030060461,4.843694722098088,2416.5833793428046,-229.1873353202315,718.332459996693,102.10699506679022,443.1911443639139,1548.9770116479808,1087.2999652136816,12.179029840567402,443.1911443639139,17.92353242677762,-73.15298556457095,-837.9247648115378,23.458389266343296,188.4522496010102,14.253420445212772,58.27426224500069,190.68644674337457,-122.080459076919,-47.34224554967545,15.631920505732765,-203.0274137775055,59.035703546895526,-10.048307922195399,-139.6550710563492,17.723017861129694,-1.9320282189434668,-10.905119262733233,16091.746554025343,49.98459498450012,-4296.526751579172,-0.09403360430256276,-110.21973856965192,137.4339906521848,1.1927622887725384,-2.8062986587746366,0.05182011805625386,0.2786145828085864,-182.07938108313527,3.645127427465866,-12.416048654977658,14.523092158889654,2.9916221618213115,6.964917985163545,229.5350410200499,0.053422548388198265,-0.48574691817115934,-45.152760342961756,135.4270647271096,-4.209312121742215,-0.07078023573040548,1.4064164415438825,-15114.641354135238,-6453.426889121532,-8661.214465014637,1.4064164415438825,161.78569770591366,4.6702521022725705,33.15530678580973,-0.15495361175562294,33.76757555375707,45.83476818049064,-115.27556762944306,-18.881318235193937
2019-05-31,-16.90885936721267,0.613031953124746,1026.6545353189917,4.623047964913967,106.57622948338212,0.17916157313219971,21.729845004513216,-45.84614570136696,18.71725079940933,207.9309887318214,-247.84059998384606,271.0062658569198,-875.4407447224092,-33.02720266085755,17.645302876135275,53.94050483796683,130.24526842956539,-161.90611536112795,-1.9191414827921913,1580.509176865856,125.15910511776386,-10.010908939466848,11.864672220778669,-10.762059221680962,2472.0698632445224,-135.5625245806371,729.3627532204614,104.68825145472022,474.7216172956838,744.5780725294837,1134.0382089755808,12.991164623697127,474.72161729568376,15.662857339434359,-113.20245587891887,-388.69487838001055,26.62423205978974,274.85786059321,9.074966701331723,51.05153504516344,159.70157962279288,-88.99781961969353,-73.26108725692157,45.941942890903924,-233.35682643988955,-88.91722712298984,-76.6288324802278,-171.63746339920684,8.714869236274964,-23.86238422698853,-14.487025756860561,13864.564577589827,15.053362105269752,-3704.906387231169,0.4198911795788053,502.2979473363647,153.11952774717432,2.300956142958789,-5.084494160661393,0.020012668775528653,-9.398464199061436,-67.7514299067295,1.220308444373245,-56.2140886672064,-9.81037728497995,-0.7339416181785339,-0.0939921393988179,-553.4410938860965,-2.1338505952313866,-11.573837047711848,445.76563228358236,31.272757958209695,19.328229778514014,-0.025418848109580283,-143.1027845998276,94046.86643000413,-27088.41097493749,121135.27740494348,-143.1027845998276,24.55260683968845,-62.2650182708835,9.803492803573484,0.8032678043026387,-197.52580945502905,-0.18224393784930726,-93.56409951685907,-1.7625342894164326
2019-06-28,8.534701997497772,0.5079686206561767,811.5996408944482,-8.590057966735612,121.75448196747415,0.6165228335812547,46.24260845187683,91.79794809833994,-44.94561294060203,19.95801235185542,208.9467026070954,-154.49131118052674,-733.597816498895,-26.68905039027125,63.091294660615354,17.773637561532613,54.33281534502628,131.19254520150488,-1.6134129287091747,2439.5603018541574,78.31610552526917,-8.619743648669116,10.534738871215485,-5.829997639751272,156.23666613712993,78.12957041489972,700.1790197757343,138.68945465212872,25.696021022887358,143.94318726936865,67.07492916655147,-1.3193576280018997,25.696021022887336,-10.322006854935442,-145.5727959745321,-336.1953124041902,27.746248861214735,-120.11776559428782,9.435154956297511,-24.576934309285537,166.23350812895345,71.81466360717869,94.36250615939544,51.88860972731518,-96.48187880769342,-275.56174893871037,-113.02992756089287,-85.55848606890335,-5.189025116233943,0.0006018888782683973,-13.011351701933695,17574.218320400738,-12.923938584783805,-4350.861862109899,0.6059659268838845,-8.869354430895896,475.25206454333016,0.0826856438573067,1.5633495638640795,-0.026873157355737476,11.754947724228487,-254.7290433352271,11.006295990939662,33.55471309984773,-58.31712621651491,-10.764376963125358,-7.341692666089163,48385.879285114956,8.414061463513427,0.36238796692892095,-93.53747379910328,-468.856955630898,31.687827126805253,0.06693620291181102,-126.99081153691625,147481.52821035497,-96409.18303654599,243652.66382041015,-126.99081153691625,-433.95691131814965,-6.6482135989786,-4.759511361115614,4.105876116643149,-305.06353265942425,-11.625625958915634,723.8186511004642,23.889442561948098
2019-07-31,-4.8714383260644425,1.4383208440456698,1281.0779734306402,7.9162897689123835,92.79682905867392,0.5294902065825405,24.03887726197958,-211.68693178157488,91.07953672727729,-41.92031488919504,20.182852547809404,-31.1029031045923,-877.2868250332099,37.5539497414024,-114.38428962053234,61.763198124072346,17.399495508905225,53.18908823863984,-2.1157724945187564,2078.498698087933,86.13874229011924,-4.662297674247839,12.674893811122114,0.062303146690060984,173.38936709186467,106.3633394362293,677.1825854479515,134.46559618122217,38.77345635475723,-276.329255799943,96.29704511583681,0.7868622721441797,38.77345635475719,-9.237235468627523,-110.59182213746817,148.96283373351457,27.417625363517278,-103.83263847547357,6.671008709555208,-15.982466388066504,174.5765376207748,102.87986919870018,75.9074138924523,1.2511538480113558,-98.23940756023887,-286.842109418133,-97.04185354193305,-87.5948322135209,-0.1277440605757172,10.41577615582904,-7.040741347859337,17345.957590326267,-0.9634987070060195,-4949.389088795842,0.6462528806348349,-329.6994413565016,192.86624258564555,-3.830198616971341,3.787045742442757,0.16772073662507836,-34.26992676573491,155.9373941418476,-6.867392462317611,19.733628930896543,-20.448083957863673,-0.8764276455425204,-7.726065246943698,-573.9931066719655,-3.024198689666136,3.5918681523456684,-89.07359834631234,-16.40645731420682,24.019550186307473,-0.048127941016762765,-17.865169482735816,-98201.1883167373,-32342.285576842492,-67067.30973234586,-17.865169482735816,-38.931289929048944,-52.34336379785282,-34.23974612121329,-0.8880153082751114,-88.00733670116324,-8.62104963768968,-26.884269351119713,-0.9009564958328369
