date,excess_log_return,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,chinv,pchquick,acc,agr,chcapx,grnoa,pctacc,chatq,chtx,chinvest,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salerec,chsaleq,sue,sfe,chnanalyst,illiq,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,ep,gma,lev,lgr,quick,sp,stdacc,stdcf,cfp,oa,ol,noa,cfpq,chcshoq,ibq_adj,invest,currat,dy,egr,saleinv,rd_sale,roavol,salecash,tang,O-score,chfeps,disp
2013-11-29,45.64464547853153,-173.21565147905164,288.4823642513894,-188.0446686502695,720.3212971285188,-260.8926143686041,1390.3602527981843,751.2964122235476,1488.7166902938995,-110.2088960029515,24.179701942478754,2721.19819316279,49.416644612498615,3232.62694017563,0.0,-344.4016376231763,85.555970279686,3232.62694017563,0.0,9520.60583728578,340.2056040055278,2776.918307666654,-203.0010150594842,0.0,4671.933531636387,0.0,0.0,0.0,-1160.2452870198538,1313.48680898843,96.7872673102816,0.0,0.0,-288.39385354091837,-273712.43105788686,1474.7560197749315,-4.645865126561306,-787.1664870225377,0.0,2.737684632148831,-89.5310541069112,4.588245036858325,0.7487015627862803,0.20972386692731015,63.50512611311933,9.346393520565698,566.9078746919782,-723.5051869440982,590.4045932834712,-348.25088334999765,-130.94414044083123,1.3708755348242025,1295.4329274572756,20.177840045643734,67.01136237696892,30.99208464317772,11.45889196752887,8487.534899841936,-73.75272152631507,-113.5289786994897,0.7184746144610159,-26.05415101348342,21.372289900873056,221.73549494558432,1570.4677223062754,-47.53452753438751,-605.4415159431446,7603.384390786407,34.90541183163488,103670.7296716338,37012.77927164314,67314.17259482574,34.90541183163488,-3.5635228248442843,0.0,49.62263913072195,1652.2582975923942,4.223695219137115,-108.96977356488486,789588.5226330459,3890.67366496459,-22.7285871872258,-24498.834115188336,66.15075525808697,-480.378729953376,10060.246130083178,79.07711871922174
2013-12-31,11.406132074918142,-184.32639656127608,-52.47909960033094,295.6005858797583,-182.51847238608107,725.1006881717155,816.0622002234265,641.6567793022041,2031.794456938201,87.83797952527699,20.12431668944235,1854.256122640515,-35.83737583313632,1321.1438724197303,0.0,2792.262756417776,-134.1508488719635,1321.14387241973,0.0,-8598.941418851651,433.44301391730494,1805.1729964548483,0.0,0.0,0.0,0.0,0.0,0.0,-522.5815120732783,-360.82387337549727,62.48829190063776,0.0,0.0,-5.6972083988681455,-132595.24718856657,-309.45459778150644,19.188263197260053,578.667723869421,0.0,-6.816510162030539,250.6427957729515,-15.963283314880869,0.007537053916720993,-0.48858319039947196,-9.946406473001844,10.077530777593438,34.36814557729315,568.2845291308981,-726.7222602782799,590.624594080271,-29.55864358574763,1.0506108721038376,-1853.3290774766501,-189.43411310387,-45.763933943368556,51.449110271308314,-375.6723847392112,10489.192888348654,-136.30347137413239,-1866.6303630848054,-39.69873763351655,-24.658868859691836,-352.14299032489953,120.01377376128244,-909.1522674396037,-231.33741167589778,-7463.871814183571,-2324.916039670352,66.90043969962008,174073.3554732129,88883.451880618,-5912.897025924176,66.90043969962008,618.8561441964227,0.0,7.589637006649099,-1363.5606383134364,0.776731067036831,1985.6440497965295,4536637.929207146,186948.14096603615,8.752715884426948,-58321.82760880806,-13.12711817977197,2593.7982905673816,115861.34546437804,-575.9734993709308
2014-01-31,34.85842284765574,-82.04288586045388,612.6436601183306,-57.145156585787824,292.1379458996757,-180.76461131475196,1579.4322904462151,976.1678659304777,1378.862554640598,21.57203443626762,20.92757262697177,429.73242332480294,-52.08139086672858,975.7278647764703,0.0,2805.9826571356075,-144.57999516837154,975.7278647764705,0.0,-9039.922975129726,436.48073756716735,380.33651301811886,0.0,0.0,0.0,-2457.1593842917314,0.0,0.0,-515.4216708703419,-271.65479063833493,59.937675495380546,0.0,0.0,-15.49468419205192,-139602.28522697798,175.44642582716492,-9.968164650442274,38.77486810669325,0.0,-1.9830522871874017,-184.37498648546438,19.29488350511042,0.6323984550087118,-0.11921087656738649,92.52611364829863,89.21625340930564,-86.38224589579795,38.525172601604254,571.4353502895278,-728.7176505996293,30.512258921352895,-0.4907918235063602,403.2365860070913,-35.342822137456096,26.568710669913344,-11.003795761124536,-102.03866957141713,-23631.0910024959,-4.731900356655835,0.0,-0.05929527493202613,-9.164776173034284,13.73851145538083,91.70419083796082,-1546.5827530977804,35.33062555528659,597.7165368490023,9173.220495269692,19.120022321556753,38435.79963118583,422.6957952477969,36340.35339707136,19.120022321556753,-112.81039131067382,0.0,-1.9558177859178727,44.602366061160865,1.9789437598301127,-857.8283605340037,-169293.32788527012,-7568.779572020634,16.83430643781992,59794.37285905855,-30.114270748797026,89.63918801492764,15059.83728839537,11.992836568035273
2014-02-28,24.063492974182438,-198.6335217055212,148.21653388921956,615.5489905795305,-56.21809182158359,298.41059910281706,491.9897784618761,1162.810282329068,2105.595470885466,-86.16562680892379,20.06344343457163,346.64345995732276,-60.99462726477364,1031.9856609743338,0.0,2779.0536132511766,-215.75743180178497,1031.9856609743335,0.0,-9227.345182645166,416.85186105948117,305.5355208558119,0.0,0.0,0.0,-2433.14512749796,0.0,0.0,-546.64749302737,-326.6817523541051,50.45833153665595,0.0,0.0,-21.305684889747727,-142461.75919141114,528.9015375458315,-5.921840799131322,3431.7945345367007,0.0,-41.53369289440593,-77.69362275296407,10.285346002422898,0.4384168983648635,0.25314390415445387,43.715488979130896,24.906958302665316,-26.451879748031928,-88.82387139197272,36.89123277635372,575.5951777142628,-89.24022235171287,0.6161537972640877,-1275.9377945867636,-38.37255143992479,8.84399990344673,12.443079050862877,-71.89259992741017,370294.21757941874,-1.442340040734507,0.0,-18.867040434535397,-8.732435845603163,50.837017388913864,144.03498492500773,110.79360393504248,13.939569921103612,70.692122633096,8039.284051313705,-18.99406693427239,410344.78368374147,123337.45639800467,286225.6768431468,-18.99406693427239,50.5758807668152,0.0,4.645363112489605,49.06403846854664,4.550050806422814,-17.068631410545663,-2180708.2616226673,2625.956165946147,5.765049167550387,-794749.8952293965,22.416765911092625,826.1940779017459,10115.673501862591,391.11372748432086
2014-03-31,-28.452768131575063,-117.91625165834753,501.8964717775844,150.15073041937103,629.5117112797925,-62.19228438884092,889.5717783235733,1594.0770738605595,2952.307239672061,-52.78968912125458,3.193361750798267,613.3499319950023,-188.15623736635354,1280.337349724345,0.0,-12526.78579169919,-256.0900361429802,1280.3373497243447,0.0,-9060.216156976958,458.3304462077649,558.991312423504,0.0,0.0,0.0,1543.010058517144,0.0,0.0,-539.1752937379407,-919.2362138183396,-11.43438944379584,0.0,0.0,-14.59889096862034,-144404.68228973713,-2139.5978820972186,-1.5537953422270174,1092.364325590337,0.0,53.71741144808014,147.9288991177802,-61.932343806141944,2.740662389607621,0.6322168514437452,74.48825592880894,72.86598221582153,-552.4339986637865,-25.73494612447081,-88.31828141765561,38.3237587319141,-65.76946719008492,-0.3678621726129113,691.0784564221894,-77.73311505807305,88.55489028508691,41.0874520927419,39.55102724452331,-7374.762547155471,37.82074416764424,0.0,29.481604930171798,32.95878067952242,-72.7217909066635,240.7727339766226,851.1877279759283,-221.13496401597558,2419.3009149709833,4319.674291833013,117.54720375247382,51651.962175427005,143856.54220898077,22281.399071085267,117.54720375247382,-264.98029235099006,0.0,-46.33105102843424,258.4795910907851,4.8331022157181565,-1371.2234473101785,-8710118.417443186,-7061.741105186753,11.51605140240531,7287.750759950286,139.02650329390053,-3057.583242513894,1187.7957877650042,122.92654259827259
2014-04-30,-34.009193285842684,-286.29709625140913,340.87672236242025,516.0866156658005,154.33713166354747,627.8407651247512,645.2115989195778,645.4111632824008,3693.3141483700015,204.1705127203027,1.7328184056265683,326.4026391322866,-93.10325230295672,1354.2366167072846,0.0,-15645.77915736965,260.324726440859,1354.2366167072848,0.0,1170.2256509418778,465.8078107956481,302.61346614157145,0.0,0.0,0.0,0.0,982.7368666127003,0.0,-331.496695357224,-777.0730356337288,-31.899221626539095,0.0,0.0,-3830.956764861594,-185814.87789702776,-3609.29496791174,2.977247301472371,1947.6320093176473,0.0,-27.951704505975187,-96.05673484493309,-16.23691192948354,0.4555762600500941,-1.3908434176828484,62.98795807964598,29.69543478389369,717.3607426200456,-556.6249520008237,-26.285134856132856,-89.42727664589478,-23.32077581367639,2.0491878304305953,914.1124669649971,28.76091505642671,11.20708983251825,67.35449347966806,289.4549144199947,-1092.2050568349296,1.9336766767953915,0.0,7.4680811691664815,78.10811409997865,-27.085910854734266,-144.46288796271688,-980.496009401264,-106.65830315426865,-2541.6174113225206,11244.267128752428,-23.495064982570284,276352.39838912524,256912.34792311536,2109.5915071880445,-23.495064982570284,-124.70926378224127,0.0,-2.4176513045968235,-704.2449323321562,2.8737991655236783,-398.321260714089,1344455.7530918717,-261434.59302661795,0.7372347959236549,-2465.8408253112284,-11.753327023380734,-366.52954339197095,24775.274448105847,-883.37175325272
2014-05-30,-4.342327263916547,-2.9908759735794916,-340.8960216160251,344.0507206575458,507.91333211945835,154.1090368348451,922.6940870651492,64.70764429744729,3919.8134838656188,45.66631276069361,0.6599366635878277,639.5781246097185,108.55616089258505,1470.79266111578,0.0,-15686.817112323823,355.80024957511137,1470.79266111578,0.0,1934.7490230933738,468.3115247299904,654.3517080162894,-29.28947039876587,0.0,315.2963410930708,0.0,1222.7778260634557,0.0,-335.2540127436981,-778.3463935938437,-60.3301529098262,0.0,0.0,-3587.8799333808365,-175678.57369326177,-5490.830632594171,-2.888288153690578,-4388.598210269769,0.0,-4.21994076115693,75.56694041736534,10.66746305720585,0.4529441406701409,-0.010089122680509011,-25.8485835133215,-61.7635749182416,-373.96042939853464,718.312593975769,-557.4977599058197,-28.94275997249133,65.7698844611541,0.23355036117668826,-718.5614978780786,-133.64773497792157,-90.83958426203753,-40.926421185900494,-12.062837246510867,11384.612185721184,5.6351547491093985,0.0,-4.932328733737634,-8.15116151229796,-285.2624826328406,-366.9213771783899,1945.4996302679283,-319.5400398942404,731.3827410885933,62986.02862761408,-133.2831603665398,56420.83943472989,-81958.54624729604,139040.7710114913,-133.2831603665398,10.694856670071829,0.0,6.194173169199384,1994.027418022859,-15.762235543514686,313.37033006282,1302469.2606553137,166070.5166789635,7.367370235185263,-1277.9154647420582,-47.864919094505694,499.13059591316414,-17346.670979875445,92.64122261806119
2014-06-30,29.182295534689782,561.2875556785043,-416.5471593037597,-331.29285476180263,346.5519099949203,503.11780621500117,1106.6339840689,-486.55456405012546,3345.7232769864204,-44.42535492327219,-0.09089379156587107,1288.3836757507972,-84.02327255620378,652.2680023749147,0.0,1556.0764213384127,133.1227720216047,652.2680023749147,0.0,-4006.245222743379,407.573088175671,1308.672341286617,0.0,229.7367851985207,253.80850835104056,468.78423780446724,335.8938512620481,2273.462206280989,-286.60588406070957,-490.4961973202203,-36.171983901519106,0.0,-299.9313405975307,1029.4894184032805,-206336.73151276095,-305.19511635318423,0.6029277898518544,14678.42960915479,0.0,15.128270998312935,-25.53926794717188,-22.586279208150017,-0.4829515808591367,0.279613149038848,-59.012884517032944,-13.54782996994254,-55.97330724899638,-373.0387900218349,714.7576418331494,-554.7889434160913,19.000763785458275,-0.6744295372251876,-2344.6265502150945,-51.211575132151665,-109.3304204521587,-275.3478560847253,-598.8841436816588,7645.906631807557,-61.89871021632912,0.0,-12.993190233434532,-31.86239096952363,-67.23490930090202,-661.588912123632,5886.04524357136,-112.38949015487856,-1920.117662656783,-6584.790235324588,-45.70587552763984,100177.9102678895,-84337.15216707345,178061.3108241167,-45.70587552763984,93.31079512707507,0.0,10.126356955316876,4536.834560934971,-3.8938355041618653,2585.6012973787365,-3835647.7638072073,276223.6198390414,-27.682587209544067,-7417.510134068718,9.838358881086151,1154.4859922367104,-216977.02012536093,0.15537210958018477
2014-07-31,-51.518704309354504,2231.3218571095967,-67.11022892636907,-425.30602196869285,-336.271788365313,341.992449166165,1687.3961863626657,-424.3162599073465,3175.86167678512,26.024536383486478,0.05522053605849289,1318.1728517844333,-49.32408409071488,657.3380008700947,0.0,1573.3087850018328,133.66618222585262,657.3380008700946,0.0,-3920.489709735268,405.70485794509904,1337.5191787820747,0.0,245.43475446333284,273.69619419451186,479.52828153700705,329.3296124959411,2269.794013295852,-202.90822487348552,-267.6408771435793,-42.13614976125393,0.0,-303.5889883894657,1023.9984245728886,-202404.82231169657,-570.4590120308023,-3.216459888237812,-14658.313327359294,0.0,3.6541921895518676,-41.75524758146969,-46.376941777420484,0.010732016002279465,0.16849964819641178,0.5651654494722607,-71.2234584726175,200.5964693024857,-55.72117069650953,-370.3541548915247,712.790840109494,-4.485857220122853,-0.58072289099886,183.78171546891917,23.543803314290926,0.047750343880125,-6.831496024968857,25.912398051062155,-500.9073135306244,0.11318929348534112,0.0,11.407436024736015,1.0582707840383136,1.1815238529507042,-6.149133903743831,168.75505552706454,4.963750313785567,-3098.779875322638,-103883.89938929689,0.6796067060830282,-30585.440815625712,-13763.797267739661,-22387.16389896348,0.6796067060830282,14.933546282132625,0.0,0.03344067556829344,156.0009311909671,-0.028353686486555674,-4.854931735833361,-725626.5570216179,691.3340005261125,-18.04283192921673,-239.34279965511814,2.4635855288638595,548.3821306293248,597.2726664653164,-206.85171053797148
2014-08-29,29.19054400024098,5160.664743843798,420.97141300172,-62.38247459578413,-443.6774668039705,-345.99067109938545,2573.221641998123,-760.0799036607485,2029.2388109763322,-205.01850941271528,5.681023832328588,564.7687653498174,-91.70514154685843,647.3323314805798,0.0,2937.189370591524,101.80890608767574,647.3323314805798,0.0,27363.1059558474,403.88321268422743,559.2385914136013,147.18133993089958,278.0346124590085,243.08615649005392,-262.86703502857296,362.30847762186113,48.45572871355749,-196.98189178828818,-203.99132640861367,-5.222367170852899,0.0,-7.575518451354522,1076.0507673893046,-207811.0970629488,1386.8265719463843,0.3405821096648114,-736.682487406295,0.0,-31.539921962070107,-16.94521648928179,-10.350045675953197,0.09457369065736998,-0.16094613828702403,78.70950340813579,54.7129016236247,50.39020996767886,202.2024851945798,-55.87328600525985,-370.0421171003756,25.575854135587633,-0.07022748525131628,254.30488039742158,98.44982865582278,-16.181959103780628,44.13567571120063,-241.8904892030671,-1260.7112737519783,101.96230931693938,0.0,11.310861483890918,0.48296311235588973,-34.4749966530112,86.29830145442565,685.4662888714956,71.52940791413607,3090.4656797574935,119441.86522812012,54.019198499411665,-84319.62295735627,-102820.77324279165,12306.438550171442,54.019198499411665,-9.806326424104725,0.0,13.723289760437666,687.1361046663442,7.688170474973321,-18.883949855264518,2849970.2974868417,154497.27782183344,29.422478537283496,461.6484209721675,-52.097653404672656,-7021.089313853885,662.7214766714023,1104.5117347158262
2014-09-30,-42.6494355093793,5756.217354204948,-649.2717267082228,415.0688536464219,-63.78665137970834,-432.5610712116432,2456.2358278314273,99.22548321513904,-116.81598092993659,57.796382167468046,9.838242353772502,-212.06792848270416,56.761153774158984,106.79975738541036,2448.8319208882017,1708.521142552781,38.860658441642414,106.79975738541039,0.0,39726.53088088829,409.29711879875396,-217.45889390315432,-87.888477737413,419.4942295419804,189.0068994208679,-1193.6892436194291,21.940589803881018,61.55866494661409,-199.25371473701645,-111.70686220494703,44.8039876155207,0.0,139.82132394303426,-905.0266544904348,-281663.5379905009,1170.7150196701596,-0.9687412994887219,-376.69167575914616,0.0,42.19572473855,-35.46415889177655,49.17334763397571,-1.0474161960880508,0.879052431138983,-102.27644803471958,-145.8315127929916,-418.855022589369,46.150094965897466,200.26668819177337,-56.01650118541063,27.727696774333253,-0.7550707158950862,-1129.9469976515857,-183.59913616587255,-94.98649581645532,76.2376469529807,-421.3649100630714,-5903.920536394537,102.70972021574713,0.0,6.48824969283703,-5.422818783363766,-14.929729570462769,62.852738403530154,-2655.113643052224,3.6885557051841715,-1450.5320896206977,25847.469200057327,-67.54686315243225,-2387.31715365313,18216.895020969212,-62172.674426161684,-67.54686315243225,9.686467716205357,0.0,6.661148328253759,-2663.4750727635037,0.18772955316431705,-1776.2733629009406,3294053.0170207024,300743.315207748,-26.73391636853819,13940.61287225614,-5.225712407073843,1818.6385553717737,60913.694338081026,43.91894562948255
2014-10-31,14.048841960412663,5589.5122575892965,423.8240504939144,-665.7667704908504,425.35200310463284,-67.0130369371054,2939.6574580384286,-397.97080708461874,765.9527075112203,32.43986418017175,8.872817537679136,-216.65710472415128,96.44034194058537,131.970807811846,2123.6740083620057,1734.5573496082957,40.84171192574153,131.97080781184604,0.0,41509.40863511855,424.59439460387927,-220.78462215682345,-139.06999654606662,40.7900565568032,353.3790461182354,-1059.4201365212016,223.92408185095147,602.1521178343107,-206.4746504746054,-118.90417272163873,48.45555552823552,0.0,673.9348616058152,-867.951538280017,-302243.61913053755,-202.27196761060702,0.3400726838073076,905.2767991359642,0.0,-41.69341271629975,-36.78713669959103,6.764773294133192,0.3889844091282413,-0.8990845375922589,83.82435417633496,49.32030789204896,561.1494463824397,-417.94754854388145,50.39533418731128,201.78141448827836,-100.36333629437422,-0.22552584779151025,203.33160804658291,36.042012208907636,27.513329472586975,7.400394353335713,-64.78673855032639,521.1018332900567,5.771799176197106,0.0,-3.6528423488475568,-7.869697927978393,19.274842403794537,29.053125380488012,491.4295036782496,19.633516278997377,483.1719850671507,1005.3883956223726,-19.008635094130014,44041.52816664986,1620.5760958325118,41523.86008103285,-19.008635094130014,7.991489506209518,0.0,0.9556018835188667,530.2045617026743,-6.745195815246422,7.6073898082368565,2510643.5618762076,-6103.02143597859,11.16870485611014,34.05847454191826,51.39275982644676,-375.0608861492474,-29145.769979022676,-75.9742999986197
2014-11-28,2.8686228111890473,5315.861779267118,-530.9261590334106,422.883928592741,-670.602693055413,425.3502435756136,3933.4334607668625,-543.6774977890481,-542.8862027071546,27.401330195270784,4.36415758824307,-384.5300688082975,10.238557902540657,-30.00202979200949,14465.441937571175,876.7339762377657,-36.96577988482976,-30.002029792009434,0.0,22567.78233399023,386.18495773265187,-353.7883764430875,-18.53783945556829,-216.65594675946494,442.64209564488715,-1233.4764148237612,107.26111305515947,5513.136693292178,-175.7190790868911,-267.88888213687835,10.132480291420094,0.0,596.2100367511123,-849.2781287067635,-309560.20607263956,514.0982100323366,-0.17093456294142717,202.1144653813426,0.0,30.422411575123252,32.56734557379332,1.3842230117894587,0.4840691932581791,0.1503220089052697,-82.17349929389638,-62.16951876761141,-554.7713467317867,559.464830354721,-418.4136262490596,46.56888050435026,-229.66153325454889,0.24135483768802807,1126.5302691780325,87.47220191793258,-3.1975680164587175,16.648378885175617,-48.450635044604496,-25658.52984852936,-91.22800708112905,0.0,-8.186500779766078,-0.9103408200642207,41.71581105367795,153.62214073468851,-3022.4475394870897,1.3753253351806052,2230.3551618454876,88748.66365080007,94.92545499001334,-58970.637306302786,-4400.689056343399,-77553.98102788907,94.92545499001334,-35.437602535433086,0.0,-32.77741711464263,-3027.289980914604,3.7938393520232623,-418.3201199324414,5902360.4913221,18983.57668671268,14.598352051048892,-14119.040291283345,-52.44495118725263,8544.75513256685,-19922.950936626774,2458.961925135751
2014-12-31,11.87435012989986,5522.7536119700635,273.9973371945167,-535.3303798151233,427.2554665222805,-671.3659596669122,3329.9750775347316,196.09090232829286,221.77157074934388,-135.44979032781671,-5.949536069803646,149.88330449747895,170.52632699578052,201.59229872270365,0.0,-2962.9616396574465,-15.922910267981294,201.5922987227035,0.0,-4831.20738422301,366.639820099001,12.321285798923704,4193.342788722802,766.1656814605641,277.89316561596803,189.17531579110022,32.67614172587716,5430.428318464613,-236.80560161964075,-3336.403332212029,50.785807030690464,0.0,142.87373042261703,1086.8598025752772,-360305.95953035634,-1030.4047672459421,4.051390295958278,-1805.3957809616513,0.0,0.23865326948708088,98.37202784688674,11.753820484274911,0.7607302464039236,0.010945978263320388,51.4959383504829,83.87244678904199,403.28907454478394,-552.3836265242464,559.9095634472719,-417.3577893686214,-370.3185391148645,2.7078832330865454,68.64028905768009,59.0582122553742,19.29655144400749,140.39999398956869,-338.43439848580556,-3967.7370228125947,-37.72445131644791,69729.75297672876,-6.616782583455986,13.982000576836128,296.8662735638004,194.56935316876064,-1672.1607237356075,90.5651885854204,-57.37011291144154,25810.856125122402,-81.59315281905556,148556.2103304267,200439.50530017214,-53825.548341931775,-81.59315281905556,-89.14475813907242,0.0,-67.11035458358488,-1734.7888932056812,2.105000946980656,-2532.162796198858,15942761.223273605,-82944.48389877693,-8.14600042747611,946.1154001619143,-24.61683003055896,237.86786092822513,168765.70721667702,-3691.797239823097
2015-01-30,-17.87980303975083,5611.344742968375,53.72735113639996,273.0032264026897,-534.9782135520566,430.2587091964454,2624.298434568865,-109.2970767163437,96.1560336077979,28.367649664149454,-5.24058613456073,145.2770252339098,162.38498561814197,203.8000365004347,0.0,-2895.656440808365,-8.620427807888381,203.80003650043457,0.0,-4792.996308877451,417.4867005101995,12.90351845223438,4224.009519217521,764.0497499730783,278.22645192585276,142.79459984198206,3.567765452948837,5459.256349973583,-225.55436461952988,-3285.8447299586564,27.188877231416487,0.0,137.35667475863477,1060.4330121361302,-351591.023490574,836.7579875681533,-2.9852609768256677,-682.3462196514693,0.0,-17.51935894988985,-43.06434808471073,-13.144623965400456,-0.4614640993272019,-0.4306198885712271,13.484472363647,-58.01473262012928,2.98098637931966,404.64926797689293,-554.7903294033678,561.530896644352,21.747357468949758,3.959520960599174,2.0768708264213274,19.75321421543913,1.2726733260328729,-2.1130874300174014,10.270262553329303,4878.201295379178,-4.452178220547658,-208.13044743037608,18.99338152758,15.79585134159953,-6.563328835531138,9.91277085676893,81.72391632616927,15.773811483301643,2363.9245298356764,6437.423995186575,12.35934338033853,7785.13546641916,-15157.513594447635,21573.73491276242,12.35934338033853,-8.524211580593601,0.0,-2.2862452267024267,73.11165907971008,1.9476479226550047,36.258183016263956,120721.76457235217,5962.276450741105,16.432631208638668,-6339.3229198974295,-9.518867232335197,-9.063476070550678,-2174.977927567161,306.43798136938926
2015-02-27,40.475048554981896,4595.423131437427,177.61950936673082,56.61064938170483,274.35778483476105,-537.1665222339386,3167.787503534055,273.78442702523535,-352.9848859913091,-153.45969975259248,-4.86129547925634,1201.8654857514325,286.7389838499321,145.75892359975455,0.0,-2843.416019078866,66.63655515656944,145.7589235997544,0.0,-10527.468828064806,473.6808113872193,1046.1272543628584,4492.726703492848,769.2111397988947,327.68511076386187,224.8542411021348,52.0736957059308,5485.49236628217,-239.47867447915178,-3187.328627638384,19.39810518526297,0.0,183.83939405140353,1043.2650754796723,-368953.3213629533,-49.88668594152989,-0.11979744472972342,825.7309180709954,0.0,-21.485575923551714,11.355389229868138,-27.672941843744866,2.354645437028296,0.6914632000927848,159.37616661820903,65.67475086491936,-233.18978729334066,6.658528121421796,408.8840722508905,-558.521331080121,76.79799010778152,-4.4970240626633675,-263.9706653996809,-38.919566792643764,21.200819128920102,46.86059497203496,10.676873093713311,-18.833632742978807,6.422978009999362,-1415.3365652060165,-8.136057327020609,26.16794257388989,225.726544359321,-168.2359179697088,488.06964991072164,98.20429567292149,3602.1302156240636,21362.935724544106,-124.7900709398389,-52682.71812886745,-53592.63442952745,1351.755614599213,-124.7900709398389,3.283295689589096,0.0,6.192782880034798,484.8520924596014,-0.6287221561856988,-10.481733277535113,-2263281.872143626,25311.613619201,9.530555243139247,1867.2948306698454,10.047187995629884,-148.18563896450723,-12469.08888283599,-86.60720388204868
2015-03-31,1.1578397241660774,10569.636185382007,-206.4264481285328,151.98629574645736,57.64262680672738,279.1605685980112,2012.2988198413398,543.3061862862722,128.9095127330868,-62.238743585146715,-16.87020289850915,1287.6781367977244,362.89588917353035,597.3000888765586,0.0,-3100.7222699475474,16.63727960549799,597.3000888765583,0.0,-48169.35892834726,552.3841285834083,1026.5909470376305,4844.052961222188,0.0,0.0,0.0,534.9450695966207,0.0,-208.31115274873184,-87.42686186597791,144.29907692347442,0.0,0.0,1056.3996433001894,-373341.3932142377,785.4993719490694,-1.2766268715285243,2368.449577657482,0.0,63.086467709563834,12.860757497485167,-15.338140160717103,-1.6056467153651823,1.7629163728608352,-37.140999812278096,-101.73093168259334,-283.99561222598516,-237.1806354594591,1.7567979649205085,411.13076650515256,37.7001685881346,0.041234686075780846,5155.433696744094,-271.90189175710157,31.326779796048868,79.72895177112423,272.40964523062803,11408.638691809909,24.686677039003314,-1883.7704470974131,37.72716690140765,-51.8139429782845,70.91173098064473,516.042225087002,-297.25560350110027,-274.98626819142555,-487.76961357877735,32336.104239468463,-24.634160269788993,1798457.850859739,658088.5788444262,1203717.1051258873,-24.634160269788993,160.4455072923791,0.0,-5.739460368357278,-448.1450100985385,4.616179505590043,3236.3955368528036,38295625.569469124,-130287.80672075576,8.552611553672136,-8519.007253781834,-38.84873340026843,-518.5701535149237,462.3183483204557,-174.7842288827403
2015-04-30,-10.649176211705683,8794.760253750324,569.4573641690336,-211.7116875388881,164.02088217031726,56.68831606196203,2051.453185188952,555.5338744889328,418.94383634276187,-82.00897835425648,-12.36477104738807,762.331045208147,283.30818889325144,954.1019179278345,0.0,9741.716212059895,-48.44126694861982,954.1019179278345,0.0,-5776.776000390792,537.1962827975339,662.2561260340236,1036.8424343714325,0.0,0.0,0.0,0.0,0.0,-343.1599186116355,300.4462615237458,218.27670010027623,0.0,0.0,1370.1002382574268,-374637.4505363855,-271.3794635581314,-0.029284071985953286,-2303.226643863267,0.0,-49.01742739159717,-68.98300825742922,5.56739220349175,-0.032362892296220025,-2.366493392181862,90.46210093513037,59.11967510011755,840.9640750894413,-286.8759515147406,-236.29970754672757,4.9590153091475315,77.5605970188758,0.535142276704816,2299.514428749422,188.21541810364943,197.65840627439957,46.22051262762784,1060.539578393245,-7393.130709179401,45.98095573080686,104.3660651203827,-10.23625410064529,24.00855810710516,58.8012472813366,1030.9975822067681,-444.8796287181831,83.55266200233518,-112.03624002778088,19210.40305287554,53.71215029956804,415814.0517919902,277064.77503110375,-26343.635499689728,53.71215029956804,-22.95582068590147,0.0,13.501737552326265,-487.23729205335985,3.943735803163271,-19.808689871758247,5377141.577712059,-253978.90714462672,42.27965667380499,22.704213196022465,127.29019121130841,-1050.0535207721878,-22013.847856752713,1039.9861239552997
2015-05-29,31.62274904625063,8189.162867286522,40.75867322934091,570.2412397991982,-213.94176412230274,167.39871386775576,1751.3578449265692,250.18186667662246,86.7629986904135,-208.22247550337318,-10.784695915356611,1032.300033431867,326.3022990579152,836.2490000118456,0.0,14691.495961083001,14.699822362859486,836.2490000118456,0.0,-12065.444886015297,489.8441472085983,970.392780787455,1180.1552869020718,0.0,0.0,0.0,0.0,0.0,-329.1763288536483,112.84326735196969,186.49243566318995,0.0,0.0,1351.311295334323,-303029.9560897739,-1498.5803446645714,0.11459356926623854,562.8433563139479,0.0,11.913088729828548,40.08757138300717,-24.0844090595009,-0.3133246036132107,-0.0640805709376831,9.722716735625,-8.146578795171763,-655.7875657510455,844.4014880297675,-287.12883622854787,-238.58340563478296,-47.092324069575625,0.5679673049157761,-240.96755930342988,10.290964271707708,-107.2304836666267,-181.39593455671064,70.34656794113153,28446.52187646024,-43.99967321407698,-1135.6397221074803,14.850504572127349,7.780034345666422,-168.93807101360062,-433.60643596728323,4264.819158048958,-42.3243352554839,746.801989253101,6075.92468214198,15.385663059896558,75837.96599641815,-116514.89186266996,189667.50015157647,15.385663059896558,-55.65422039859021,0.0,12.926366797603425,4400.050246393766,-8.911379577539421,-447.9895337350218,-7453704.490293324,-348406.9229498161,2.047728610360082,4752.265774957592,-19.347183137484535,-7.89700594223541,57338.63837388996,-391.13763709142586
