date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,O-score,sue,disp,RF,beta,idiovol,size,mom,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chinv,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,chatq,cfpq,currat,pchgm_pchsale,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,chfeps,sfe,chnanalyst
2014-10-31,5.434154031577874,0.11556905029484722,1112.955130974301,-3.2315312504064995,138.18825855750103,0.06429658716309226,-1645.4594811880904,130.62347738772738,-247.6363678136389,-20.465040980128016,22.21806937188157,-364.87129197192706,-501.3611195858754,265.63413254632775,-42.91490771174361,92.64326012307305,-45.98270012603426,57.48175622628571,45.49129418251522,-0.9279208581966598,75.13634839352412,13.39924732122139,168.7072295480799,-74.10259741069964,112.31178795290054,0.0,82.40942747115568,-4.648876514765452,54.05363612221098,62.92140842698822,6667.447612629486,31.581179516494355,30.0755112619864,4.788252941907227,65.51068864073075,143.10161412987813,-61.505551617264004,-79.65874306858082,4165.121739976131,4011.8412685302987,4243.538249031444,3435.2094037019183,14.102628102959267,40.331914420819004,4398.843165417632,-7219.140746536399,-0.6293073643675223,260.7110113563448,0.0,0.7956667047719748,0.07123475091592013,21.071221698950012,140.72160838572472,-7.494259655417181,912.5498779618235,13.336032894402933,8.470728691690312,0.0,-0.4742784731303544,-179.65365057877625,-9.806893171553947,1.5134939257543323,0.9892383533577345,8.149918494893882,30.70980246534782,2.374338656598752,-19.71307757512065,4.9962697718952676e-05,0.11062792693425649,12.482376621955748,34485.7925238125,17117.44360878179,17368.348915030714,-28.582936125143092,12.482376621955748,27.026033988536255,6.5412787525815475,201.61884559544706,0.0,0.14910003626877,-8.439032311603356,91.04799642401122,32.237938342026155,9.334333038467207,-52.47956215438444,-0.3422017832407178,-775.91886347459
2014-11-28,-11.885360051377575,0.254115603735343,1238.328147206383,4.0085938931134955,91.77407761008254,0.09976474439802277,-1636.5090200107122,-221.7111835368301,129.28246872871424,-242.4985319362145,-20.660664841855446,-270.0916247010359,-1046.6182710343064,225.21305729017706,45.37001794590451,-43.70507288267339,91.21573026495194,-45.27415773126382,56.596026134304374,-0.8281015360763883,92.59544118646619,11.811751384119788,104.3572694274497,-37.6694963306253,63.38100978876586,0.0,71.74778621344646,-5.090600676382793,42.171347375869274,46.32684956349869,752.0381093624693,17.148161883768356,-10.762742872584347,5.750893195406168,48.26858207724807,157.81891178768896,-31.3911923408635,42.93763551955846,4088.56697352999,3868.5927063165136,4208.396612308202,3369.975755902657,13.33265042547753,39.69641752871088,4162.958959948295,-7870.972026637031,-0.5771102715500211,249.87103822141574,0.0,6.6566792201518865,-0.22296841636453557,-34.37698216522995,441.17416041587956,-110.25591338710785,-375.76140244598264,4.9827420683022865,-10.646560613414493,0.0,1.0131037587546388,605.0868582897047,-3.137640536912132,2.66568579259598,6.5958256625884815,18.710376836111436,-88.2933825618029,50.85578204164926,-6.735908799170808,-0.0284020013690105,0.6895838822592282,9.89505223274525,-55286.170404611155,-90105.07748548314,34818.907080872916,-48.93077816413469,9.89505223274525,-101.40564622187367,-62.89696666662212,550.996756853936,0.0,-0.06386823065671265,1.6801601802235382,25398.97367361609,230.67229106780678,-15.900186950532998,-28.315423854269,-1.5176156526951132,277.7311995987393
2014-12-31,0.9241150895628047,0.22027345868767353,1427.5049279962645,4.066937090124078,76.131785037724,0.10240669003326011,-1716.1325807281546,67.97699317892658,-223.37970359002304,129.3281822115551,-244.2114010492411,-190.5318226291469,-853.2691327485456,230.21916950018223,-76.57243971430019,54.93512855733946,-43.91821421898204,91.66057205009741,-45.494951196246596,-0.7517601248490405,67.07459218176575,8.070105906393067,74.15013499468849,-63.645041846793426,32.79782129961312,13168.456914891774,62.747313692943365,0.31975859665486284,-3.097148380366761,9.407388434076232,-1364.460317658599,24.444349773270023,-10.11438438452684,8.39089280448353,10.027307584794723,156.20361569994057,-41.948522380843016,120.22383168100295,248.23456481488947,199.90308029453627,447.9983084536265,280.86356574729285,16.21139879374304,43.34822798216058,338.4348444666444,-8883.781683572162,-1.0184951223735283,394.69095119040765,0.0,0.37712502550027693,0.10973515036970483,10.712433107650213,-501.0731596113719,-172.04806178608044,-942.4119482357303,203.83256522210058,-8.554468045209688,0.0,7.836617111397388,-1415.652037883067,4.196297344349219,2.032351861592389,-2.7485410628827225,235.08350372913264,-75.59745685346797,173.54305429712872,34.82215317610156,0.0034268630227966,-1.3583230008164833,-36.83966008947193,30745.449216633104,36392.15375011461,-5646.704533482902,-30.583188489152676,-36.83966008947193,-85.21879337129758,-722.7281953514984,-448.5639056496984,0.0,-0.770745953418551,-35.78774196479284,1982.6167216133545,69.10786420754994,4.493789609310397,-392.28706596281063,-3.6442516994721146,-1029.4656433870484
2015-01-30,-28.72016356601088,0.20260521067188492,822.6459530942727,-0.09646252935814123,91.9083526617339,5.789488781860841e-05,-1505.1551059257304,-159.92387655283082,66.99316154663448,-221.74453594650373,127.99988547525882,-300.63106764698654,-883.8170506869565,213.7375172592527,-9.697081997392948,55.023933597916255,54.38458181328117,-43.47807636041896,90.74197167860598,0.08771451407089781,66.83666731150257,7.832228498954523,74.01399626720882,-64.7999788438243,32.557464378384495,13211.96719437078,61.94612664528918,0.27576211548307034,-3.110931848773278,9.402752255652153,-1350.6248347194853,24.161786803391372,-9.898109709735628,8.303318494985966,9.723094185057946,154.70556777580924,-43.63392049312784,118.72230867956274,250.90626295303227,199.8964461009433,448.57534408819936,282.9375643808216,15.95975187077071,42.744301599834586,339.07325723463515,-8786.602412237922,-1.0162696700226084,411.8482914792758,0.0,-8.708472262843713,0.392146912696937,-22.12122458110798,-214.28511203782114,-55.81209033064431,-7.989315170857935,-12.46901490387495,-2.482315066561057,0.0,-0.9334445277994092,-72.62317561626696,-0.19688777353030318,-1.3738684045891318,-1.1078755326528267,-16.8610532332832,-24.15430633530923,-17.09889654633207,-0.12091613643453769,-0.005297954935875371,-1.218704806998545,0.03972778589082715,-52545.59538368229,-28356.318818531,-24189.276565150358,-0.24035692122861718,0.03972778589082715,-33.75360122526217,-0.09099097909107101,-276.4278622076472,0.0,-0.41119237979832945,-0.39315011237366093,-1052.3803965883344,-36.52764185815977,-9.400526953958547,-74.91543606475287,-2.9643224549585767,1088.7659736238293
2015-02-27,5.9485998141898175,0.3226846988963285,1384.110750646024,-5.0794637979217985,91.99194205389426,0.16047992698356844,-1682.4163854865271,15.821459877620136,-159.11434265652832,67.59007033453427,-222.0362034704282,-451.4509415338948,-551.6325619691983,206.2996970402682,-72.8955357848015,-1.312612435698105,55.07009400284787,54.43020585639087,-43.5145507721742,0.24778207312505052,66.5768031792409,7.993161751475714,73.70465747540982,-65.06003167643547,32.53307634487115,13062.701137270044,61.631012775802425,0.1367664025083479,-3.0496709296232716,9.167924618953213,-1350.502162801689,24.268887056011323,-9.698565700392649,8.306825361604853,9.869184586834951,154.8641068956301,-43.82585365792702,118.47405868118841,248.22771727641225,197.2430430886004,445.6411535032677,280.3392640787898,15.999184936267893,42.74456868125999,336.6830672526424,-8787.105854855401,-1.0059572012060527,412.9336087009775,0.0,-4.370659613840246,0.09706328031987965,1.833195300526313,162.07538421257573,-14.005290504384448,10.32981429737606,-0.010896873983256228,-0.2008725300318588,0.0,0.2877959501425238,13.985544856656361,0.07382716389605193,0.23510030565637408,0.15847039860894085,3.6315006304514554,0.6564583685913021,0.7270964283711692,-0.11584839619496812,0.000540667491965352,-0.01251251282670296,0.44488457744454735,-3676.7129125306383,-2704.2677053082734,-972.4452072223648,-0.024388033513353946,0.44488457744454735,7.239126682718506,0.1463701639479904,-50.53888253138575,0.0,-0.0699659228734184,0.03729226150032616,-212.07140564320434,5.046812685648547,0.4797477244658239,-5.555095230326657,-0.11413836705801117,-566.9215311807986
2015-03-31,-2.471054784694501,0.2764340560140754,1500.9473998614692,9.447797209101779,106.07619807264867,0.5629828171928026,-2605.7242291871303,-360.1803306341428,16.685762896606185,-152.7986292597405,64.9733907381414,-398.44800311220393,-827.370832723899,196.6512858947907,4.353871769381556,-67.30523411974717,-1.278578984711271,53.64223510549597,53.018937996330145,-0.6862225404815563,-12.67621698111535,-98.98367194370815,73.30820758134499,85.79493446860255,-21.703721485011357,2437.183480513604,-204.44708635668118,7.110796708468549,2.9559970191271723,-181.8968861312273,120.70536026863287,-14.875764582742272,86.72439155465577,11.147480724074812,-137.95409981163886,113.50144094083241,36.79806218308267,197.773659945062,135.17834826780978,-77.24953461933018,-279.5736673117851,192.13814396847908,-33.26404191764574,-69.44950776275566,-7.392557409266836,-7422.025564232937,-0.6926407187349968,498.43910519288045,0.0,5.354679479790946,0.23075920930415528,-56.70539988371502,-402.10649977999765,50.838299658679944,250.3184010743919,-143.8019398312972,22.14737293355597,0.6572559018121557,-81.59137636699087,-7491.8709998322065,-30.97332664074007,4.685912023867189,-16.3820459802876,27.038956258354574,323.4527070864042,-33.0464897919876,-120.90157449854382,-0.05757598278487469,48.866190274734564,87.14856496828314,-321579.967991075,47383.37406357704,-368963.3420546518,-54.23679782988255,87.14856496828314,-32.47698056285435,14.043901358859788,37653.969525719505,1.2975410487006067,11.991747487288638,-17.665943459586508,-31104.035403181868,-323.7245852202068,86.67871312240061,-53.96737179181957,-3.787795194444737,461.2443924864274
2015-04-30,5.613766268305572,0.30297621694202753,1182.9083209858127,-1.7898020663677823,72.16917567542379,0.02015888481433274,-2795.444962323334,106.56994620198135,-360.55757197936884,16.766477421245973,-152.91382675600644,-282.8070433587945,-949.1819177296803,225.68486605903917,-84.2006790865196,127.65203934334532,-67.68088500913527,-1.2857151211357454,53.94162866068802,-1.1242187317485302,-63.44098121551287,-105.0350879651113,20.81463152921568,97.622289114925,-54.47061761348681,1494.665905300275,-244.51963637146827,5.472436410964022,3.381088575809164,-192.5946105491091,151.94204794446352,-17.07554296474342,77.61949597223187,11.59674999320425,-148.45448453231302,100.6359140920441,45.33779004704838,197.7396529736134,87.76845962508412,-78.32899914389867,-342.6201331882946,144.3806396636325,-37.7434337302008,-80.69461698832032,-104.6450925018696,-7188.087653826523,-0.7787486738816122,786.428204794229,0.0,-14.06098636900515,0.5453837647386273,11.889992282331605,-55.479390297219936,2.794315070172729,869.3755064658869,32.05785072412755,8.316359414548117,0.016517858058405332,-6.6323376993283,129.40527180252093,-6.008622908903192,1.5776249388184311,-4.205144172642008,18.731600874465357,55.82058594225373,-9.399347177615255,-13.31189033406973,-0.033845141822372915,-3.9843629539717966,9.62131449480961,18846.72757416079,-1299.5639348351397,20146.291508995928,-32.766896128475466,9.62131449480961,67.15544700133842,1.7223539529808178,-1080.8201091106166,0.032609214779658835,-0.8159452062408192,-0.9609996542602275,-345.75528793541525,-14.277342649228558,-1.2518783870140169,-114.49219620521245,-14.728811362108173,-656.0891588701811
2015-05-29,-4.9668496376650895,0.1354755081148728,1314.2917976750423,0.9339038910429586,93.16201886753026,0.0054938420130965036,-2937.344550629964,-37.0414161622931,103.7979917884739,-364.4605982288524,17.559404976180073,-222.55859382756148,-1019.4896362026884,231.04364860183773,-50.48192865043031,-24.067264578571816,127.32972796109036,-67.50999608552895,-1.2824687913472743,-0.9965487881891223,-100.1865391438055,12.012700059498055,-96.69301934744556,131.26982838380772,-52.485038200582416,109.10197126715124,1629.808382957583,-1.6987134004462172,11.260864361883865,198.80363553998473,-2653.265602113457,-15.022054681291092,117.17380289635909,6.092651741342839,-2.758783985327549,117.60532743467908,86.9895865128121,29.029372406288022,-57.61915917201142,-13.615626098879591,-25.76025201683437,-37.597531074633,13.5168435223034,45.14821303272238,-176.33246758269763,-6890.092965821281,-0.7743415984070461,642.116510818748,0.0,-5.99989634121448,0.46594476360752957,-5.408926320192677,-217.95813647293693,-9.979675235235618,574.4637020219689,45.209427909014266,-15.506418007214336,-0.0010804789569751616,83.97386709018166,-317.1347765220794,-0.6753190473615831,-5.251718726875993,3.016497024682849,23.46693614397941,27.675361387306566,2.2187507794346857,115.7353489828975,-0.025854944622003467,-2.220093639436371,-70.81357745917086,-157602.75642666826,-216089.75215105433,58486.995724385604,1.9855794129044213,-70.81357745917086,57.62632806927877,-28.126497773809827,-818.851558565686,-0.0021330592773178836,-0.28686632947498225,-4.944820349265253,-93.4623987253508,-49.28179041347494,-9.54312509647957,-16.398436645381082,-1.6155943951078058,-168.57231310247118
2015-06-30,4.203979128267835,0.47788818252588106,1250.337985228732,2.1501275471679993,84.4432149257036,0.029044675505092474,-3182.807649671615,78.44530327467362,-38.823326071059405,103.07318607740464,-365.27398377114577,88.19786807756917,-991.432124171416,263.06662062138787,-43.04684979701928,12.6351877034829,-24.191857455688634,127.98889623081129,-67.85948593382395,-0.35210218640539104,-126.17494690182738,-25.418995303067092,-58.675104358691115,-40.509928579384166,-54.90659576167047,-172.02760408415372,1674.347031412328,-4.9780650266628514,-4.594637659725707,150.57281640198045,0.0,11.549865408113174,130.51044336082387,3.412193089369518,-60.342253043823575,72.5937627509432,20.169610421405622,-160.75585018679988,-355.70461093777925,-43.59088161640196,-59.10419534440415,-326.49240942135043,-2.5817596884786385,1.3494634680633046,-282.638894519221,-4289.069641968396,-1.3090822447666786,391.4510285741508,0.0,-3.2459818005081615,0.17281155841672913,11.061950647181675,101.7179823656327,7.522707826579108,-288.7614880400274,105.36598375581843,1.8243990613388519,-0.6726932809135858,-29.343156198433746,1767.2134304246547,37.84264018810537,-3.8024083346849125,-18.290857593005683,248.07084768871664,-353.59794128643443,3.8298169392442105,0.07231499831183541,-0.00294536843223836,4.659307057360564,-32.921369340064864,-14705.882048386615,-5233.308833225165,-9472.573215160985,-2.4215575610880578,-32.921369340064864,-14.517064567733996,6.8536843439932,-38443.999312250366,-1.3280172042029477,1.7170573135776905,-104.25968670720012,-4234.064881307204,-62.08997870822486,-110.87346256938372,703.2896799756809,15.514822180445067,-307.9111980199963
2015-07-31,-6.91020362714732,0.14098858029543035,1781.8033861336505,-2.4471420891396685,95.60814717849935,0.03773065519261018,-2893.9476094121183,-49.72676315293245,76.81756435503276,-38.27063657589319,105.98811540263377,45.37994494419802,-1064.1817592299144,248.45133288178744,-10.406732550093514,28.885899811291843,12.579331916791231,-24.084913636456914,127.42310166926319,-0.4807503010805172,-124.7854447993955,-24.607310910430147,-58.39059694009531,-40.544039948744725,-54.59774731833992,-165.8974582012441,1696.677148095031,-5.019898720244442,-4.845070006567482,153.40031184566956,0.0,11.852325280867177,126.35921349451996,3.4214399947686083,-59.87283095064363,73.58191767617588,19.957276599937124,-161.7486623793688,-353.67873757362787,-43.0421545229366,-58.18211338613987,-324.67158736051454,-2.2318717727293143,2.137730707359979,-279.9733233399819,-4331.661793474209,-1.2786431481000462,357.81360247559667,0.0,-0.5669408724431833,0.13558133831504549,-9.494983001743549,17.876605136926543,-110.80472960936936,8.838931218272592,-13.669815829694699,-1.738393473359082,0.0,0.5568307775315589,293.2236444594614,0.09959009853655054,-0.1303881953660948,0.20031798403560686,-8.691884913998365,-13.368618784385035,-7.8973309225605135,-0.02794323170698121,-0.002599623978923049,0.2695420858912172,0.49843321467599555,-3170.971426814329,-750.6526588322595,-2420.3187679820694,0.30884844333054673,0.49843321467599555,-7.146521727588606,-1.1365592316386408,-94.20352178220128,0.0,-0.0883437062674588,1.7504594790596428,69.62544150224494,-20.929641172706397,-6.780263219860672,1.5835897000574164,-3.153885128416672,377.74473555657465
2015-08-31,-2.3836082527875893,0.2793715774236201,1304.2734176034187,2.4303513411169697,102.48059619793308,0.037142144594721704,-2946.7594632349083,57.58858465760464,-50.0360395151758,77.05173954222595,-38.42012973097272,-3.1454397423231395,-1089.0177638184728,259.2670260997309,3.089609110174591,-33.098781776256985,28.998741783814086,12.628472730675377,-24.179000688635334,0.19506265065803252,-39.104885370171274,-37.21015512450321,7.756664214006175,-100.98222812129924,-23.802556433933518,-245.66775814945015,1684.7405542975714,-14.287344561281664,-8.452458923252431,106.64024726919052,0.0,15.495992138082432,-9.460551969418464,5.249911270288741,-53.088164122753966,77.1055395290305,-45.435674133554954,-43.859249041433436,-137.25927537635187,15.382894226156079,-209.85458835411347,-119.51754481667408,-3.222020342604907,2.926613254584054,-81.76046304485777,-6664.35301552085,-2.4137227244551522,367.90230465290966,0.0,-4.818474952885481,0.05159053555674831,8.353497822839017,22.234632132145663,16.594433702638298,170.21748529738124,44.441398174415326,-4.826279261751779,0.0,-8.213523261791675,-491.8709570022893,2.1656453528959485,2.3296549180380595,4.681903366154998,52.49023210378459,-66.27811989928568,57.58052748033833,-9.234921803527136,0.0015361802228359145,0.4083330690387754,5.03532447334368,25764.04073013412,1462.6087496792898,24301.431980455294,30.795190884406342,5.03532447334368,-70.96744674522643,-22.161824086709572,407.7609317283095,0.0,-0.23637949040417539,31.11823985390223,417.5490359116484,43.85690284714474,3.3686178596796026,-2.340840553801229,-0.27034796427220087,-38.84797237328684
2015-09-30,-10.233718179496613,0.21796309102781666,1600.65821682353,-9.868447627385919,109.69911541167237,0.6148144141612292,-2208.6138504978153,-82.2873140662257,57.50671976907445,-48.89377744123698,75.8266967454841,-94.14073964839052,-1445.2693837362106,265.7132328928638,37.55966367445434,32.58248758899871,-32.87164845370481,28.799744110252725,12.541812533044313,0.4011821626655484,113.7079867690622,11.72418568656959,53.24981370901246,-70.73965406097645,23.98998473829184,-661.7927932564729,195.147755110441,0.1251044274392621,-9.045176897610457,98.85999072530825,-9.35170142340371,17.14222477459751,-10.860698055755993,6.03211899917936,13.118817647710555,148.15598736031606,-33.06098190756492,16.198545687061475,170.2289981747803,79.85057760495248,226.7028609879226,196.46611983505613,17.454537630425744,49.472448466970285,335.8031410485686,-8984.836021863786,-0.3985330884376745,248.85061659859176,0.0,1.0573658654411133,0.017805947694977675,-14.731456706121662,-16.458514879259354,0.17707777014697967,-482.1681689211641,-15.975129726519526,-31.264251031613753,0.0,45.2998691538381,-17006.665093474618,2.2239004132433653,0.17923924256102453,27.171348620105434,-81.74200564801549,-73.8666407697674,125.07987598744512,20.766628011704164,-7.499995876991683e-05,-1.0891612700139746,12.857783711167293,-5180.204475888517,-54229.742486967705,49049.53801107872,47.792541172225306,12.857783711167293,-61.19917298251448,-51.76694116044303,1333.0449854210892,0.0,-0.19561244877436224,34.72912954088817,42737.25847541709,-21.169458965651756,-4.7049568452262065,7.299997116462521,25.95733913628645,176.2431602161724
2015-10-30,0.15404045087884533,0.5793836182596811,1419.6712857981229,-4.930548014969222,98.02558135971682,0.15373999691314746,1274.427486306552,-18.51101866535459,-80.74460572034215,57.500321983914375,-47.79689081102364,-172.89310093054564,-1454.0058736943313,242.7315594111066,13.037679628558484,-132.5210495775953,32.50780018023782,-32.79629821416278,28.73372771863449,0.6607656425881033,114.03359156817064,12.034802380830486,53.07945113389202,-70.50369759055451,24.092631192545355,-651.1006641135606,195.3824420085027,0.0964523632247889,-9.089295756732799,95.70311970326699,134.1304237718768,17.081292425773327,-10.837947476001403,6.029765552406882,13.226932018253256,148.52801941717547,-33.19119601515222,19.631598468474078,174.37278684037625,80.46839922922732,224.10015791718791,198.78508410272556,17.593927602153517,49.737293926005385,337.48955865505485,-8979.488199347703,-0.3777710171527985,203.1641841888615,0.0,-49.632786507181976,0.12019602737066748,-4.8870803241748035,18.277373870827063,-53.87763394962451,-0.6305838247199063,-11.720869019721249,-0.40292957349805647,0.0,0.27864769739124995,596.3607456481113,0.006816689264024234,-0.05886260581152669,0.09683880727079952,-5.943726118207678,-8.347010702471835,-2.656765739741786,0.05319061257570823,0.0001398827968939198,-0.0640653040763226,0.00425849024203373,-10974.35979861673,-4781.370189805515,-6192.989608811215,0.10264645425352015,0.00425849024203373,-6.650946045235287,-0.2196997181154785,-46.673914389832134,0.0,-0.15160056005593958,-0.12002820001733383,-600.2696464618275,-4.738735287110103,-1.4055553091957336,-47.61107981687229,-0.4030055304413409,220.953109566918
2015-11-30,22.5151645875304,0.2572307234240978,1324.6712897699595,11.739843338320243,133.3875593084004,0.8763035009874572,965.3008512559184,-127.94717555955381,-17.784871865191278,-79.33335246001569,57.543905990106275,-196.41757071064956,-1689.2061711475626,242.73465624184394,-3.29693151181748,-65.66456385934107,-131.2002276825164,32.18379871499312,-32.46942132255291,0.0325615193126807,90.84641505366736,14.63370693370207,61.100992262158556,-72.36012162052694,26.897728067426062,-132.58178108125375,169.028867803871,-0.021004380908847597,-11.778556544019404,95.2112902667541,118.1575296711367,15.01493025815478,-12.519500969534766,7.787107912303662,5.246884838261476,145.56423552458617,-39.89442181635731,29.83764668378902,139.25305600858928,61.287729963772065,335.7410641547342,163.21921778787487,18.54418835482067,51.65818518164374,297.9810515039903,-8891.668227980374,-0.36008450347169185,691.71007380662,0.0,-12.58596036746519,-0.12715044219229554,-21.200644286248462,-95.89621624920076,35.402974238659,-260.38404875443257,4.749164777156011,2.215849210733495,0.0,0.888831053875748,69.8122445031986,-0.6030830513731189,-0.601573982234342,-2.266122422376071,18.952945228591716,-40.75957235246278,10.949114452817867,-11.05873816186626,-0.002653632254868199,-1.0400501595919422,17.026955683368595,-58746.76404208224,3603.938957407372,-62350.702999490546,2.8050968748807286,17.026955683368595,-56.159111804804525,-0.33620155732140233,-212.77565340996262,0.0,-0.3813520341229193,-28.371006297600584,-496.2837018406499,-66.53949752993321,-9.771729523213935,-24.80237169674416,-4.24034937540258,177.89167958666218
2015-12-31,-11.977755082799549,0.1534949737395581,1572.9166756359014,0.8771884669970865,104.0144723663947,0.004898552234758583,-67.4806113907083,36.71307757395792,-126.46903367305876,-18.01787674857423,-78.76207389794104,174.89198115882652,-2044.5771360041529,256.22001443977433,48.27381647193601,157.1403159285574,-65.64279314357232,-131.15672898705887,32.17312835806082,0.0848977952006138,20.716527070754932,15.264992687376399,201.1822847215594,155.90208206449304,82.55403300185333,4829.92251318517,103.07844344648231,-7.4034884128185,-5.3046546459525015,3.186721370300808,-5760.992725549668,11.465331078533264,-2.3959995297350947,11.111182986335969,38.840897414274316,179.51806380271984,68.01460553443357,145.81789677454532,299.32395564300003,-114.17143874909266,195.90950138541527,548.2983353563015,22.077704608801003,61.16745332152917,141.61083136962236,-7378.026491396423,-1.0806569209200116,520.2374645112866,0.0,-22.99689912760053,0.2293039834269237,-0.698201909544423,68.39013690795412,17.928856303851376,-713.9496349965871,252.2026529226032,0.9163235540233643,0.0,3.4498097855873198,502.7572932307594,-21.569956936790703,3.3587337518820846,9.466419343439412,328.0462264435432,198.31123005889003,167.71788112898957,20.175443630523237,-0.021371515437479838,0.827213858008804,24.542782437366867,53077.745514569804,-13482.678551715566,66560.4240662856,55.65630493442737,24.542782437366867,138.0711239283587,58.008249973493776,5970.262105773509,0.0,0.2278829538190834,-44.60700377045767,-10988.293031012392,-121.13855088004948,-7.699836313442006,-437.5462952045652,-12.985539127297844,-23.11713207643342
2016-01-29,-17.22751940313166,0.38117840679618675,896.7146333236802,-3.487738014669786,102.87264354448907,0.07650944370460641,-626.1613602422126,292.5782045761195,35.83498957726825,-130.56542255316836,-20.05031350653202,25.244378542383913,-1078.9868610208532,320.8128171385788,-9.832560257393187,12.014583380758811,160.59282232677583,-67.08502114207108,-134.03835387957264,-0.06384907002562423,22.077622647550477,14.351184848732387,204.18649963583175,163.61296188752877,83.80580125303072,4934.109866718901,104.67854897042255,-8.089838201486966,-4.848022761803789,2.8466994888037362,-5822.907092316808,11.135591235098296,-3.1318163434132513,11.253192149783574,39.418940447548955,182.90387522533626,72.06019765609389,148.44459416960507,314.84904617904743,-115.67192904133299,195.6701975012395,581.5938259174025,22.210225556675887,61.74050850153117,146.90498096617583,-7513.524663647681,-1.1693512715644048,534.7497623827585,1.589910456797415,1.4161771588496777,0.5806693020868305,46.25324923837343,-195.0642109176574,21.22715925420607,43.329656613658244,63.42769655892266,2.9450248594852724,0.0,0.8191930484299093,-770.2182316107755,-0.41619770824193925,2.522350966618717,2.4817433844746546,61.07500566414092,73.4030062167376,41.92066442802593,-0.4258515396730447,0.00552574457187574,2.145962083410467,1.6628515159663095,55822.614307400305,21893.992371262517,33928.62193613802,1.2517682511773955,1.6628515159663095,91.66417421094638,-0.21207852727152599,729.2981266946153,0.0,0.9382114216154704,-1.8361078141320775,1272.0380231871022,68.4884818684991,19.085457365277648,-147.18011736689692,-2.4506326210664398,552.2621816203468
2016-02-29,3.7679906874511317,0.790419870821655,1409.576162540151,-9.398898248850966,158.69261346537138,0.5585339091217075,-882.5888180506684,-168.08675070722074,290.63755245253986,35.160466871569014,-130.15621315546474,-64.03004843685206,-1162.85778421937,315.7322391695432,122.78796724598322,-46.67492240344106,11.881937009336923,158.8198057782235,-66.34437251953896,-0.14915188828284764,22.10303396723758,13.987143758982192,201.89112371831152,162.61342672293523,82.66562394996151,4889.4043002577655,102.78923000166208,-8.236294473759344,-4.609909976023194,2.887992413899056,-5711.692484015067,10.397237369954674,-3.2846726047307984,11.188631622474638,38.67795925416731,180.35961195418128,71.71667447509486,147.7437042392047,315.8307751511017,-114.06307890297391,194.3132701626131,584.0148183760347,21.902926747195096,60.863605288093474,146.39093432516216,-7432.713512412866,-1.1681757935292665,527.9974448557618,-0.008282432974020093,6.833995058373006,-0.07806610666359504,-23.75311349640606,-167.4328773330014,38.933116557700146,-1.6151714616150912,-11.01700520520967,-1.8723675204546453,0.0,-0.9717427463435797,162.17590747225768,-0.15188607969121204,-1.711395405377985,-1.451082824294815,-24.599702866521966,-29.731602181688686,-9.14375768505829,-0.025585824853968653,-0.0017549914113993703,-1.2490700617243249,-0.98166431813614,-49105.6383454795,-23107.908769332338,-25997.72957614693,-1.14017730306918,-0.98166431813614,-50.28683417152206,-0.07023922758931533,78.11228226107414,0.0,-0.34025334023263554,0.505230569599135,-994.7097050149678,-34.535520579162494,-8.32584080562117,2.4711801939997144,-0.5008944585148889,-43.47213823418065
2016-03-31,25.516725036433854,0.1792320613287764,2003.6651146427146,-0.12546569345075775,130.7520748294697,0.00010039514762303756,-732.7494413277338,-217.3402933553567,-165.82645872836568,285.0919127648514,36.26924973218745,-66.5555726445047,-1310.8313149079802,310.70137698684374,56.62465942966877,-124.4155301989557,-45.92754033628741,11.691677525516695,156.27670407316913,0.2533030345193723,-45.41768377968376,-21.176609961241866,125.76432784232404,76.4681832843351,9.555946303485555,2278.9404341550294,-65.77164159830552,-17.783775609107586,0.6517922534140843,-60.96856622897944,-862.9251579594716,-12.867985388467913,-15.87814075855043,12.919284809332412,1.3452014753648007,144.51887983469038,38.456801436513274,176.12453540996123,80.289162406272,-69.19327737831583,-497.47492720965414,186.34449071685387,-3.3022422075753775,-4.2885148605990615,-84.58015734584073,-6970.677408161272,-0.590486817991258,520.788237146548,1.554308444378916,-3.8491731021977955,-0.5386200199862916,-34.06994902691895,-323.68115479012874,-31.431842700206744,330.03735860067763,-193.7648142824105,39.751037051492744,0.720538147932738,-38.49071106770123,957.1673370386379,-4.427700922501536,3.606743723015825,-8.930060824542807,-186.43325177848283,277.30045878281317,-176.9779755045281,-101.88212183811581,-0.001998961799047211,3.0618844818647375,97.9111875616529,-270621.5806960785,-115777.58778333222,-154843.9929127458,-73.10967764647611,97.9111875616529,32.67479569156194,4.826255497325597,44760.15358762308,1.516757888848564,0.6231339970970424,-28.770144983535076,6349.301378853277,-61.11377020505097,99.20603328823051,-0.2949891399057947,-3.9001798182859275,-1536.447143318594
